osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,tunnel,bridge,width
"[708056268, 708056278]",False,Zentralstrasse,secondary,50,False,143.73800000000003,"['2', '3']","LINESTRING (8.4011021 47.4051101, 8.4011976 47.405041, 8.4013087 47.4049988, 8.4016453 47.4048707, 8.4017589 47.4048292, 8.4024125 47.4045903, 8.4024508 47.4045763, 8.4026038 47.4045266, 8.4027447 47.4045009, 8.4027693 47.4044964)",,,,
946638076,True,Zentralstrasse,secondary,50,False,55.553,1,"LINESTRING (8.4011021 47.4051101, 8.4010647 47.4051624, 8.4010448 47.4051804, 8.4010263 47.4051964, 8.4009789 47.405225, 8.400887 47.4052593, 8.4007308 47.4053088, 8.400677 47.4053258, 8.4005693 47.4053602, 8.4005047 47.4053779)",,,,
28944025,False,Löwenstrasse,tertiary,50,True,42.641999999999996,2,"LINESTRING (8.4021329 47.4055466, 8.4020988 47.4055499, 8.4020126 47.4055762, 8.4017474 47.4056996, 8.4016893 47.4057121, 8.4016345 47.4057132)",,,,
36815754,False,Löwenstrasse,residential,,True,69.41900000000001,,"LINESTRING (8.4021329 47.4055466, 8.402573 47.4052595, 8.402694 47.4051608, 8.4027754 47.4050996)",,,,
149420019,False,Merkurstrasse,tertiary,50,False,72.894,2,"LINESTRING (8.4021329 47.4055466, 8.4022207 47.4055919, 8.4027224 47.4059227, 8.4028347 47.4059977)",,,,
"[46916568, 1221384970]",False,Zürcherstrasse,secondary,50,False,119.74600000000001,2,"LINESTRING (8.4032672 47.4042837, 8.4033864 47.4041889, 8.4034474 47.4041339, 8.4037759 47.4038374, 8.4040047 47.4036468, 8.4040958 47.4035766, 8.4041832 47.4035131, 8.4042727 47.4034503)",,,,
119104111,False,Zürcherstrasse,secondary,50,True,45.242999999999995,3,"LINESTRING (8.4032672 47.4042837, 8.40311 47.4043892, 8.4030154 47.4044359, 8.402964 47.4044546, 8.4028148 47.4044882, 8.4027693 47.4044964)",,,,
36815754,False,Löwenstrasse,residential,,False,69.41900000000001,,"LINESTRING (8.4027754 47.4050996, 8.402694 47.4051608, 8.402573 47.4052595, 8.4021329 47.4055466)",,,,
149420019,False,Merkurstrasse,tertiary,50,True,88.513,2,"LINESTRING (8.4036042 47.4065993, 8.403411 47.4064394, 8.4031958 47.4062856, 8.4030289 47.4061524, 8.4029323 47.4060754, 8.4028347 47.4059977)",,,,
"[28944027, 683433692]",False,Neumattstrasse,residential,50,True,161.53099999999998,,"LINESTRING (8.4036042 47.4065993, 8.4033223 47.4068103, 8.4029018 47.407123, 8.4026815 47.4072642, 8.4025133 47.4073343, 8.4022494 47.4074198, 8.4021646 47.4074702, 8.4020486 47.4075763)",,,,
"[149420021, 720187756, 720165037]",False,"['Weiningerstrasse', 'Merkurstrasse']",tertiary,50,False,197.365,"['2', '4']","LINESTRING (8.4036042 47.4065993, 8.4036633 47.406651, 8.4037142 47.4066893, 8.4038549 47.4067765, 8.4039487 47.4068428, 8.4039569 47.4068704, 8.4039578 47.4069069, 8.4039415 47.4069422, 8.4038541 47.4070584, 8.4035271 47.4074305, 8.4034638 47.4075025, 8.4033489 47.4076056, 8.403201 47.4077247, 8.4029549 47.4078949, 8.4027786 47.4080097)",,,,
28944016,False,Gjuchstrasse,residential,30,True,67.113,,"LINESTRING (8.3978291 47.4091961, 8.397461 47.4092968, 8.3972757 47.409319, 8.3971161 47.4093261, 8.3969698 47.4093189)",,,,
28944037,False,Vorstadtstrasse,residential,30,False,159.17899999999997,,"LINESTRING (8.3978291 47.4091961, 8.397967 47.4091342, 8.3986671 47.4086352, 8.3990331 47.408411, 8.399395 47.4082424)",,,,
552161730,False,Oetwilerstrasse,residential,30,True,159.719,,"LINESTRING (8.3978291 47.4091961, 8.3977859 47.4091142, 8.3977547 47.40902, 8.3977312 47.40894, 8.3976949 47.4088221, 8.3976708 47.4086898, 8.397658 47.4085627, 8.3976258 47.4077728)",,,,
"[720187753, 720165030]",False,Oetwilerstrasse,residential,30,False,89.34299999999999,,"LINESTRING (8.3978291 47.4091961, 8.397848 47.4092321, 8.397933 47.4095015, 8.3979616 47.4096442, 8.3979696 47.4097587, 8.3979668 47.4098222, 8.3979586 47.4098857, 8.3979504 47.4099438, 8.3979411 47.4099889)",,,,
28944014,True,Zentralstrasse,secondary,50,False,53.903,2,"LINESTRING (8.4004484 47.4052967, 8.4006248 47.4052447, 8.4007463 47.4052031, 8.4009816 47.4051187, 8.4010449 47.4051117, 8.4011021 47.4051101)",,,,
58756077,False,Obere Reppischstrasse,residential,,False,9.974,,"LINESTRING (8.4004484 47.4052967, 8.4004867 47.4053531, 8.4005047 47.4053779)",,,,
"[708056266, 1183381955, 1268315862]",False,Obere Reppischstrasse,residential,30,True,57.440999999999995,3,"LINESTRING (8.4004484 47.4052967, 8.4004116 47.4052365, 8.4003874 47.4051902, 8.4003784 47.4051355, 8.400372 47.4050285, 8.4003523 47.4048935, 8.4003198 47.4047913)",,,,
85395557,False,Badenerstrasse,secondary,50,False,6.697,2,"LINESTRING (8.3997039 47.4053765, 8.3997927 47.4053804)",,,,
28944037,False,Vorstadtstrasse,residential,30,True,436.16700000000003,,"LINESTRING (8.3997039 47.4053765, 8.3997049 47.4054331, 8.3997055 47.4054718, 8.3997147 47.4055516, 8.3997442 47.4056052, 8.3998064 47.4059817, 8.3998318 47.40606, 8.3998634 47.4061368, 8.3998922 47.4061919, 8.3999345 47.4062429, 8.400067 47.4063713, 8.400401 47.4065844, 8.4009668 47.4069146, 8.4011183 47.4070321, 8.4012049 47.4071379, 8.4012332 47.4072339, 8.4012378 47.4072963, 8.4012204 47.4073575, 8.4011893 47.4074023, 8.4011306 47.4074368, 8.4010836 47.4074703, 8.4010484 47.4075215, 8.4010262 47.4075683, 8.4009854 47.4076093, 8.4007692 47.4077514, 8.4006312 47.4078228, 8.4004833 47.407885, 8.40005 47.4080187, 8.3997741 47.4081038, 8.399395 47.4082424)",,,,
85395557,False,Badenerstrasse,secondary,50,True,210.65,2,"LINESTRING (8.3997039 47.4053765, 8.3995453 47.4053719, 8.3994402 47.4053778, 8.3993724 47.4053833, 8.3993 47.4053946, 8.3992453 47.4054059, 8.3991626 47.405427, 8.3990851 47.4054511, 8.3989621 47.4055003, 8.3986931 47.4056139, 8.3982053 47.4058191, 8.3980444 47.405891, 8.3979162 47.4059483, 8.3972646 47.4062393)",,,,
85395557,False,Badenerstrasse,secondary,50,True,6.697,2,"LINESTRING (8.3997927 47.4053804, 8.3997039 47.4053765)",,,,
28944015,False,Bergstrasse,residential,30,False,341.64699999999993,,"LINESTRING (8.3997927 47.4053804, 8.3998026 47.4053302, 8.3998125 47.4052371, 8.3998235 47.4051435, 8.3998007 47.4050365, 8.3997405 47.40493, 8.3996633 47.4048353, 8.3995879 47.4047413, 8.3995427 47.4047033, 8.3992681 47.4044726, 8.3990465 47.4043152, 8.3989337 47.4042488, 8.3988772 47.404216, 8.3987824 47.4041609, 8.3985282 47.40401, 8.3984383 47.4039802, 8.3983171 47.4039633, 8.3980957 47.4039693, 8.3979973 47.4039477, 8.3978824 47.4038884, 8.3976964 47.4037472, 8.3975209 47.4036139, 8.3973178 47.403425, 8.3970576 47.403183)",,,,
"[946638073, 946638074]",False,Badenerstrasse,secondary,50,False,27.903,2,"LINESTRING (8.3997927 47.4053804, 8.3998948 47.4053863, 8.3999665 47.4053905, 8.4001622 47.4054011)",,,yes,
"[708056266, 1183381955, 1268315862]",False,Obere Reppischstrasse,residential,30,False,57.440999999999995,3,"LINESTRING (8.4003198 47.4047913, 8.4003523 47.4048935, 8.400372 47.4050285, 8.4003784 47.4051355, 8.4003874 47.4051902, 8.4004116 47.4052365, 8.4004484 47.4052967)",,,,
"[1268315862, 1268315863]",False,Obere Reppischstrasse,residential,30,True,88.068,,"LINESTRING (8.4003198 47.4047913, 8.4002837 47.4046933, 8.4002256 47.4045954, 8.4001021 47.4044597, 8.4000372 47.4043885, 8.399917 47.4043025, 8.3998043 47.4042126, 8.3996908 47.4041393)",,,,
28944020,False,Sonnenhofstrasse,residential,,False,105.349,,"LINESTRING (8.3970576 47.403183, 8.3959853 47.403792)",,,,
28944015,False,Bergstrasse,residential,30,True,341.64699999999993,,"LINESTRING (8.3970576 47.403183, 8.3973178 47.403425, 8.3975209 47.4036139, 8.3976964 47.4037472, 8.3978824 47.4038884, 8.3979973 47.4039477, 8.3980957 47.4039693, 8.3983171 47.4039633, 8.3984383 47.4039802, 8.3985282 47.40401, 8.3987824 47.4041609, 8.3988772 47.404216, 8.3989337 47.4042488, 8.3990465 47.4043152, 8.3992681 47.4044726, 8.3995427 47.4047033, 8.3995879 47.4047413, 8.3996633 47.4048353, 8.3997405 47.40493, 8.3998007 47.4050365, 8.3998235 47.4051435, 8.3998125 47.4052371, 8.3998026 47.4053302, 8.3997927 47.4053804)",,,,
28944020,False,Sonnenhofstrasse,residential,,True,105.349,,"LINESTRING (8.3959853 47.403792, 8.3970576 47.403183)",,,,
"[40253867, 40253868]",True,Sonnenhofstrasse,residential,,False,54.504000000000005,,"LINESTRING (8.3959853 47.403792, 8.3959338 47.4038636, 8.3958567 47.4039396, 8.3958317 47.4039422, 8.3957943 47.4039356, 8.3957516 47.4039168, 8.3957345 47.4038846, 8.3957525 47.4038524, 8.395788 47.4038294, 8.3959853 47.403792)",,,,
"[148800689, 148800687]",True,Bahnhofstrasse,residential,50,False,167.067,,"LINESTRING (8.4054423 47.4044333, 8.4053438 47.4043832, 8.4051613 47.4043336, 8.4050536 47.4043129, 8.4049343 47.4043093, 8.4048752 47.4043088, 8.4045037 47.4043072, 8.4041322 47.4043053, 8.4039269 47.4043043, 8.4034982 47.4043015, 8.4032672 47.4042837)",,,,
"[149166617, 708056285]",False,Poststrasse,residential,50,True,178.81699999999998,2,"LINESTRING (8.4054423 47.4044333, 8.4054753 47.4043953, 8.4055178 47.404349, 8.4055851 47.4042707, 8.4056327 47.4042112, 8.4056626 47.4041676, 8.4057414 47.4040336, 8.4058206 47.4038821, 8.4058384 47.4038283, 8.405838 47.4037837, 8.4058319 47.4037478, 8.4058125 47.4037105, 8.4057874 47.4036768, 8.4057319 47.403629, 8.4056591 47.4035817, 8.4054788 47.4034757, 8.4053493 47.4033976, 8.4052241 47.4033298, 8.4050551 47.4032099, 8.4050205 47.4031793, 8.4049577 47.4031311)",,,,
28944028,True,Untere Reppischstrasse,residential,,False,102.24800000000002,,"LINESTRING (8.4016573 47.4075297, 8.401582 47.4074624, 8.401557 47.4074166, 8.4015516 47.4073722, 8.4015622 47.4071588, 8.4015417 47.4070589, 8.4014879 47.4069541, 8.4014143 47.4068616, 8.4013268 47.4067493, 8.4012754 47.4066724)",,,,
28944029,False,Austrasse,residential,,False,279.68899999999996,,"LINESTRING (8.4016573 47.4075297, 8.4015708 47.4076397, 8.4012737 47.4080455, 8.4009421 47.4085052, 8.4005961 47.4088795, 8.4000114 47.4094076, 8.3996952 47.409652)",,,,
"[28944027, 683433692]",False,Neumattstrasse,residential,50,False,161.53099999999998,,"LINESTRING (8.4020486 47.4075763, 8.4021646 47.4074702, 8.4022494 47.4074198, 8.4025133 47.4073343, 8.4026815 47.4072642, 8.4029018 47.407123, 8.4033223 47.4068103, 8.4036042 47.4065993)",,,,
28944028,True,Untere Reppischstrasse,residential,,False,30.823,,"LINESTRING (8.4020486 47.4075763, 8.4018628 47.4075824, 8.4017518 47.4075688, 8.4016573 47.4075297)",,,,
28944026,True,Untere Reppischstrasse,residential,50,False,73.234,,"LINESTRING (8.4027786 47.4080097, 8.4021561 47.407621, 8.4020486 47.4075763)",,,,
606076061,False,Weiningerstrasse,tertiary,50,False,65.72,4,"LINESTRING (8.4027786 47.4080097, 8.4026364 47.4081309, 8.4025978 47.4081858, 8.402562 47.408259, 8.402542 47.4083281, 8.4025321 47.4083732, 8.4025263 47.4084742, 8.4025343 47.4085553)",,,,
"[720187756, 149420021, 720165037]",False,"['Weiningerstrasse', 'Merkurstrasse']",tertiary,50,True,197.36499999999998,"['2', '4']","LINESTRING (8.4027786 47.4080097, 8.4029549 47.4078949, 8.403201 47.4077247, 8.4033489 47.4076056, 8.4034638 47.4075025, 8.4035271 47.4074305, 8.4038541 47.4070584, 8.4039415 47.4069422, 8.4039578 47.4069069, 8.4039569 47.4068704, 8.4039487 47.4068428, 8.4038549 47.4067765, 8.4037142 47.4066893, 8.4036633 47.406651, 8.4036042 47.4065993)",,,,
30072006,False,Untere Reppischstrasse,residential,,False,44.718,,"LINESTRING (8.4012754 47.4066724, 8.4010899 47.4064463, 8.4010602 47.4064, 8.4010409 47.4063522, 8.4010395 47.4063087)",,,,
"[149420018, 683433693]",False,Kirchstrasse,residential,50,False,139.281,,"LINESTRING (8.4012754 47.4066724, 8.4013812 47.4066272, 8.4015434 47.4065568, 8.4024648 47.406156, 8.4028347 47.4059977)",,,,
28944029,False,Austrasse,residential,,True,279.68899999999996,,"LINESTRING (8.3996952 47.409652, 8.4000114 47.4094076, 8.4005961 47.4088795, 8.4009421 47.4085052, 8.4012737 47.4080455, 8.4015708 47.4076397, 8.4016573 47.4075297)",,,,
958366168,False,Badenerstrasse,secondary,50,True,16.745,2,"LINESTRING (8.3972646 47.4062393, 8.3970833 47.4063266)",,,,
28944030,True,Oetwilerstrasse,residential,30,False,33.519,,"LINESTRING (8.3972646 47.4062393, 8.3973197 47.4063069, 8.3973576 47.4063535, 8.3974404 47.4065151)",,,,
85395557,False,Badenerstrasse,secondary,50,False,210.65000000000006,2,"LINESTRING (8.3972646 47.4062393, 8.3979162 47.4059483, 8.3980444 47.405891, 8.3982053 47.4058191, 8.3986931 47.4056139, 8.3989621 47.4055003, 8.3990851 47.4054511, 8.3991626 47.405427, 8.3992453 47.4054059, 8.3993 47.4053946, 8.3993724 47.4053833, 8.3994402 47.4053778, 8.3995453 47.4053719, 8.3997039 47.4053765)",,,,
720165038,False,Oetwilerstrasse,residential,30,False,64.714,,"LINESTRING (8.3975894 47.4070731, 8.3976162 47.4076548)",,,,
720165039,False,Oetwilerstrasse,residential,30,True,13.141,,"LINESTRING (8.3976258 47.4077728, 8.3976162 47.4076548)",,,,
39003183,True,Bleicherstrasse,residential,30,False,89.934,,"LINESTRING (8.3976258 47.4077728, 8.3974926 47.4078026, 8.3966747 47.4081009, 8.3965641 47.4081413)",,,,
552161730,False,Oetwilerstrasse,residential,30,False,159.719,,"LINESTRING (8.3976258 47.4077728, 8.397658 47.4085627, 8.3976708 47.4086898, 8.3976949 47.4088221, 8.3977312 47.40894, 8.3977547 47.40902, 8.3977859 47.4091142, 8.3978291 47.4091961)",,,,
"[1120999080, 42179323, 42179180, 85395574]",False,Ueberlandstrasse,primary,60,True,408.81600000000003,"['2', '3']","LINESTRING (8.3979411 47.4099889, 8.3982133 47.4100293, 8.39859 47.4100773, 8.3987366 47.4100902, 8.398788 47.410092, 8.398934 47.4100949, 8.3990859 47.4100918, 8.3993622 47.410061, 8.3994659 47.4100468, 8.399645 47.4100044, 8.399773 47.4099687, 8.3999143 47.4099166, 8.3999979 47.4098766, 8.4001465 47.4098003, 8.4002712 47.4097194, 8.4013838 47.4089051, 8.4015587 47.408789, 8.4017637 47.4086947, 8.4020058 47.4086204, 8.402103 47.4085984, 8.4022054 47.408581, 8.4023487 47.4085672, 8.4025343 47.4085553)",3,,yes,
720165040,False,Ueberlandstrasse,primary,60,False,166.14600000000002,2,"LINESTRING (8.3979411 47.4099889, 8.397911 47.4099848, 8.3957778 47.4096901)",3,,,
"[720187753, 720165030]",False,Oetwilerstrasse,residential,30,True,89.343,,"LINESTRING (8.3979411 47.4099889, 8.3979504 47.4099438, 8.3979586 47.4098857, 8.3979668 47.4098222, 8.3979696 47.4097587, 8.3979616 47.4096442, 8.397933 47.4095015, 8.397848 47.4092321, 8.3978291 47.4091961)",,,,
28944038,False,Baumgartenstrasse,residential,30,False,134.455,,"LINESTRING (8.3965641 47.4081413, 8.3969698 47.4093189)",,,,
28944038,False,Baumgartenstrasse,residential,30,True,70.656,,"LINESTRING (8.3965641 47.4081413, 8.3964404 47.4078106, 8.3962973 47.4075327)",,,,
291475237,False,Bleicherstrasse,living_street,,False,42.006,,"LINESTRING (8.3993547 47.4071275, 8.399838 47.4069385)",,,,
291475237,False,Bleicherstrasse,living_street,,True,60.769,,"LINESTRING (8.3993547 47.4071275, 8.3986484 47.4073924)",,,,
28944034,False,Obstbaumstrasse,living_street,,False,119.953,,"LINESTRING (8.3993547 47.4071275, 8.3987915 47.4065019, 8.3985332 47.4062031)",,,,
291475237,False,Bleicherstrasse,living_street,,True,42.006,,"LINESTRING (8.399838 47.4069385, 8.3993547 47.4071275)",,,,
28944034,False,Obstbaumstrasse,living_street,,True,119.953,,"LINESTRING (8.3985332 47.4062031, 8.3987915 47.4065019, 8.3993547 47.4071275)",,,,
58756135,True,Badenerstrasse,secondary,50,False,16.5,1,"LINESTRING (8.3957655 47.406832, 8.3958621 47.406781, 8.3959445 47.4067467)",,,,
28944038,False,Baumgartenstrasse,residential,30,True,39.797,,"LINESTRING (8.3962973 47.4075327, 8.3960558 47.4072143)",,,,
28944038,False,Baumgartenstrasse,residential,30,False,70.656,,"LINESTRING (8.3962973 47.4075327, 8.3964404 47.4078106, 8.3965641 47.4081413)",,,,
28944038,False,Baumgartenstrasse,residential,30,True,134.455,,"LINESTRING (8.3969698 47.4093189, 8.3965641 47.4081413)",,,,
28944016,False,Gjuchstrasse,residential,30,False,67.113,,"LINESTRING (8.3969698 47.4093189, 8.3971161 47.4093261, 8.3972757 47.409319, 8.397461 47.4092968, 8.3978291 47.4091961)",,,,
552161733,False,Feldstrasse,residential,30,False,130.401,,"LINESTRING (8.3974404 47.4065151, 8.3973353 47.4065407, 8.3964188 47.407028, 8.3960558 47.4072143)",,,,
720165042,True,Oetwilerstrasse,residential,30,False,63.379000000000005,,"LINESTRING (8.3974404 47.4065151, 8.3975267 47.4067057, 8.3975565 47.406801, 8.3975752 47.4068951, 8.3975894 47.4070731)",,,,
28944038,False,Baumgartenstrasse,residential,30,False,39.797,,"LINESTRING (8.3960558 47.4072143, 8.3962973 47.4075327)",,,,
28944038,False,Baumgartenstrasse,residential,30,True,34.644000000000005,,"LINESTRING (8.3960558 47.4072143, 8.3958822 47.4070385, 8.3958564 47.4070113, 8.3958006 47.406955)",,,,
552161733,False,Feldstrasse,residential,30,True,130.401,,"LINESTRING (8.3960558 47.4072143, 8.3964188 47.407028, 8.3973353 47.4065407, 8.3974404 47.4065151)",,,,
28944041,False,Römerstrasse,residential,30,False,104.735,,"LINESTRING (8.3966756 47.406435, 8.3966546 47.40641, 8.3966217 47.4063706, 8.3963975 47.4061663, 8.3959044 47.4056893, 8.3958788 47.4056633)",,,,
154804316,True,Badenerstrasse,secondary,50,False,32.982,1,"LINESTRING (8.3966756 47.406435, 8.3967774 47.4064035, 8.3970833 47.4063266)",,,,
28944046,False,Kronenplatz,residential,,False,17.429000000000002,,"LINESTRING (8.4012762 47.4058913, 8.4012255 47.405862, 8.4011001 47.4057895)",,,,
606076064,False,Untere Reppischstrasse,residential,,False,34.144000000000005,,"LINESTRING (8.4012762 47.4058913, 8.401341 47.4058361, 8.4014284 47.4058048, 8.4015782 47.4057554, 8.4016345 47.4057132)",,,,
683433694,False,Untere Reppischstrasse,residential,,True,49.946999999999996,,"LINESTRING (8.4012762 47.4058913, 8.4012426 47.4059328, 8.4012064 47.4060042, 8.4011295 47.4061306, 8.4010556 47.4062423, 8.4010395 47.4063087)",,,,
28944046,False,Kronenplatz,residential,,False,53.233000000000004,,"LINESTRING (8.4011001 47.4057895, 8.4009353 47.405695, 8.4007612 47.405594, 8.4005904 47.4054595)",,,,
28944046,False,Kronenplatz,residential,,True,17.429000000000002,,"LINESTRING (8.4011001 47.4057895, 8.4012255 47.405862, 8.4012762 47.4058913)",,,,
28944048,False,Kronenplatz,residential,,False,42.482,,"LINESTRING (8.4011001 47.4057895, 8.4010196 47.40582, 8.4005657 47.4059082)",,,,
28944047,False,Jodlergass,residential,,False,59.818999999999996,,"LINESTRING (8.4010395 47.4063087, 8.4009404 47.406285, 8.4008538 47.406251, 8.4007815 47.4062008, 8.4006988 47.4061248, 8.4005657 47.4059082)",,,,
30072006,False,Untere Reppischstrasse,residential,,True,44.718,,"LINESTRING (8.4010395 47.4063087, 8.4010409 47.4063522, 8.4010602 47.4064, 8.4010899 47.4064463, 8.4012754 47.4066724)",,,,
683433694,False,Untere Reppischstrasse,residential,,False,49.946999999999996,,"LINESTRING (8.4010395 47.4063087, 8.4010556 47.4062423, 8.4011295 47.4061306, 8.4012064 47.4060042, 8.4012426 47.4059328, 8.4012762 47.4058913)",,,,
946638076,True,Zentralstrasse,secondary,50,False,9.727,1,"LINESTRING (8.400291 47.4054084, 8.4001622 47.4054011)",,,,
"[1183381957, 28944047]",False,Jodlergass,residential,,True,63.75000000000001,,"LINESTRING (8.400291 47.4054084, 8.4002908 47.4054121, 8.4002895 47.4054544, 8.4002957 47.4055204, 8.4002995 47.4055518, 8.4003211 47.4056843, 8.4003738 47.4058117, 8.4004566 47.4058702, 8.4005657 47.4059082)",,,,
"[1183381957, 28944047]",False,Jodlergass,residential,,False,63.74999999999999,,"LINESTRING (8.4005657 47.4059082, 8.4004566 47.4058702, 8.4003738 47.4058117, 8.4003211 47.4056843, 8.4002995 47.4055518, 8.4002957 47.4055204, 8.4002895 47.4054544, 8.4002908 47.4054121, 8.400291 47.4054084)",,,,
28944047,False,Jodlergass,residential,,True,59.819,,"LINESTRING (8.4005657 47.4059082, 8.4006988 47.4061248, 8.4007815 47.4062008, 8.4008538 47.406251, 8.4009404 47.406285, 8.4010395 47.4063087)",,,,
28944048,False,Kronenplatz,residential,,True,42.482,,"LINESTRING (8.4005657 47.4059082, 8.4010196 47.40582, 8.4011001 47.4057895)",,,,
