osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,access
156298454,Route de Morgins,secondary,60,False,False,167.34799999999998,"LINESTRING (6.9424693 46.254597, 6.9426301 46.2545974, 6.9427099 46.2545856, 6.9427603 46.2545782, 6.9428002 46.2545586, 6.94288 46.2544962, 6.9429354 46.2544158, 6.9432556 46.2537625, 6.9434325 46.2533756)",,,,,
331386217,Route de Morgins,secondary,60,False,True,437.625,"LINESTRING (6.9424693 46.254597, 6.9425548 46.2542475, 6.9425745 46.2541758, 6.9426153 46.2540271, 6.9426249 46.2539923, 6.9426532 46.2538491, 6.9426629 46.2538043, 6.9426926 46.2536679, 6.9426982 46.2535112, 6.9426871 46.2533406, 6.9426145 46.2530818, 6.9425087 46.2528358, 6.9422815 46.2524458, 6.9420768 46.2520447, 6.9418745 46.2515996, 6.9417238 46.251218, 6.941674 46.2511118, 6.9416059 46.2509976, 6.9415424 46.2509113, 6.9414707 46.2508177)",2,201,,,
"[521172179, 27246214]",Rue du Pont,primary,50,False,False,5.388,"LINESTRING (6.9481171 46.2498191, 6.9481037 46.2498372, 6.948084 46.2498585, 6.9480818 46.2498609)",2,21,yes,,
1097565704,,primary,50,True,False,12.555,"LINESTRING (6.9481171 46.2498191, 6.9481032 46.2498154, 6.9480905 46.2498102, 6.9480792 46.2498035, 6.9480696 46.2497957, 6.9480622 46.2497868, 6.948057 46.2497772, 6.9480542 46.2497671, 6.948054 46.2497568, 6.9480562 46.2497467, 6.9480609 46.249737, 6.9480679 46.2497279)",,,,roundabout,
46919348,Route de Choëx,tertiary,,False,False,17.379,"LINESTRING (6.9480679 46.2497279, 6.9480209 46.2496975, 6.9479667 46.2496625, 6.9479272 46.2496085)",,,,,
1097565705,,primary,50,True,False,14.198,"LINESTRING (6.9480679 46.2497279, 6.9480759 46.2497207, 6.9480854 46.2497143, 6.9480962 46.2497091, 6.948108 46.249705, 6.9481205 46.2497021, 6.9481335 46.2497007, 6.9481467 46.2497005, 6.9481598 46.2497018, 6.9481724 46.2497044, 6.9481843 46.2497083, 6.9481953 46.2497133, 6.948205 46.2497195, 6.9482133 46.2497266, 6.9482199 46.2497345)",,,,roundabout,
26267476,Rue du Pont,primary,50,True,False,11.645,"LINESTRING (6.9476429 46.2502872, 6.9476139 46.2502812, 6.947589 46.2502693, 6.9475705 46.2502527, 6.9475604 46.250233, 6.9475595 46.250212)",,,,roundabout,
26267477,Rue du Pont,primary,50,False,False,59.397999999999996,"LINESTRING (6.9476429 46.2502872, 6.9476262 46.2503355, 6.9476121 46.2503761, 6.9474683 46.250781, 6.9474595 46.2508061)",2,21,,,
26267480,,primary,50,True,False,15.295,"LINESTRING (6.9465516 46.2528123, 6.9465509 46.252797, 6.946556 46.2527822, 6.9465663 46.2527687, 6.9465814 46.2527575, 6.9466001 46.2527493, 6.9466212 46.2527448, 6.9466433 46.2527442, 6.9466649 46.2527476, 6.9466845 46.2527546)",1,,,roundabout,
42980495,Route de Morgins,secondary,50,False,True,76.422,"LINESTRING (6.9465516 46.2528123, 6.9464929 46.2528322, 6.9464462 46.2528652, 6.9462573 46.2530557, 6.9461013 46.2532221, 6.9459617 46.2533579)",2,,,,
26267481,Avenue de France,primary,50,False,False,81.942,"LINESTRING (6.9466408 46.2528616, 6.9466568 46.2529125, 6.9466387 46.252989, 6.9465762 46.2532342, 6.9465509 46.2533886, 6.9465573 46.2535915)",2,21,,,
1211522825,,primary,50,True,False,9.596,"LINESTRING (6.9466408 46.2528616, 6.94662 46.2528607, 6.9466002 46.2528564, 6.9465825 46.2528488, 6.946568 46.2528385, 6.9465575 46.2528261, 6.9465516 46.2528123)",1,,,roundabout,
75974168,Avenue du Crochetan,residential,30,False,False,131.535,"LINESTRING (6.9470964 46.2560802, 6.9471935 46.2558222, 6.9473137 46.2554966, 6.9474586 46.2550891, 6.9475037 46.2549315)",,,,,
229996356,Rue Monthéolo,residential,30,False,True,171.30100000000002,"LINESTRING (6.9470964 46.2560802, 6.9471859 46.2560916, 6.9477667 46.2561906, 6.9481902 46.2562627, 6.948278 46.2562822, 6.9484042 46.2563103, 6.9486645 46.2564047, 6.9488843 46.2564943, 6.9489779 46.2565325, 6.9491693 46.2566077)",,,,,
39094145,Avenue du Théâtre,living_street,20,False,False,25.184,"LINESTRING (6.9497535 46.2533407, 6.9496354 46.253471, 6.9495355 46.2534937)",,,,,
67144713,Avenue de la Gare,living_street,20,False,True,225.14000000000001,"LINESTRING (6.9497535 46.2533407, 6.9498317 46.2533656, 6.9511236 46.2539206, 6.9513614 46.2540213, 6.951678 46.2541555, 6.9518189 46.2542152, 6.9521608 46.2543601, 6.9522501 46.2543979)",,,,,
331386211,Avenue de la Gare,living_street,20,True,False,102.56400000000001,"LINESTRING (6.9497535 46.2533407, 6.9496912 46.2533193, 6.9495212 46.2532505, 6.949028 46.2530405, 6.9487548 46.2529242, 6.9487013 46.2528991, 6.9486102 46.2528663)",,,,,
962525809,Avenue du Théâtre,living_street,20,False,False,79.842,"LINESTRING (6.9497535 46.2533407, 6.9499296 46.2531416, 6.9501159 46.2529228, 6.9502906 46.2527262)",,,,,
"[39094145, 1097565691, 966029095]",Avenue du Théâtre,living_street,20,False,False,100.50399999999999,"LINESTRING (6.9479632 46.2537505, 6.9474574 46.2537083, 6.9473325 46.2536964, 6.946843 46.2536549, 6.9467293 46.2536452, 6.9466667 46.253654)",,,,,
39094145,Avenue du Théâtre,living_street,20,False,True,124.526,"LINESTRING (6.9479632 46.2537505, 6.9480952 46.2537505, 6.9482272 46.2537291, 6.9483287 46.2537123, 6.9484283 46.2536959, 6.9486224 46.2536608, 6.9490357 46.2535809, 6.9494175 46.2535155, 6.9495355 46.2534937)",,,,,
