osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes,bridge,ref,tunnel,width,junction
"[58405602, 438293367]",Bleichmattstrasse,residential,"['50', '30']",True,False,87.874,"LINESTRING (7.8986599 47.3518051, 7.8985789 47.3519158, 7.8984325 47.3521174, 7.8983959 47.3521652, 7.8982256 47.3523719, 7.8981286 47.3524856, 7.8981129 47.3525027)",,,,,,,
129434336,Ziegelfeldstrasse,tertiary,50,False,True,82.696,"LINESTRING (7.8986599 47.3518051, 7.8985326 47.3517676, 7.8977948 47.3515504, 7.897653 47.3515089)",,2,,,,,
210399590,Ziegelfeldstrasse,tertiary,50,False,False,109.96100000000001,"LINESTRING (7.8986599 47.3518051, 7.8988252 47.3518526, 7.8995464 47.3520599, 7.8998887 47.3521539, 7.8999271 47.3521632, 7.9000067 47.3521862)",,,,,,,
129434336,Ziegelfeldstrasse,tertiary,50,False,False,82.696,"LINESTRING (7.897653 47.3515089, 7.8977948 47.3515504, 7.8985326 47.3517676, 7.8986599 47.3518051)",,2,,,,,
219737144,Grundstrasse,residential,20,False,False,114.591,"LINESTRING (7.8977052 47.3511183, 7.8976954 47.3510782, 7.8976819 47.3510231, 7.8976495 47.3509494, 7.8976092 47.3508732, 7.8975901 47.3508067, 7.8975923 47.3507655, 7.8975935 47.3507428, 7.8976295 47.3506176, 7.8977006 47.3504195, 7.897764 47.3502555, 7.8977846 47.3501916, 7.8978066 47.3501149)",,,,,,,
42967779,Rötzmattweg,residential,50,False,False,41.669,"LINESTRING (7.8977476 47.3463323, 7.8981299 47.3466031)",,2,,,,,
"[27250641, 263998971]",Stationsstrasse,residential,30,False,False,440.03,"LINESTRING (7.8979236 47.3487238, 7.898001 47.3486948, 7.8980606 47.3486549, 7.8983527 47.3483432, 7.8984507 47.348258, 7.8987478 47.3480689, 7.8989621 47.3479323, 7.8992471 47.3477398, 7.8994361 47.3476238, 7.8996466 47.3475077, 7.8998444 47.3474046, 7.8999298 47.3473654, 7.9000017 47.3473325, 7.9001215 47.3472878, 7.9002434 47.3472504, 7.9021832 47.3467553, 7.9022669 47.3467451, 7.9023505 47.3467455, 7.9024389 47.3467588, 7.9025273 47.3467856, 7.902626 47.3468224, 7.9026828 47.3468621)",,,,,,,
"[52581770, 52581772, 368605822]",Hammerallee,residential,30,False,True,108.487,"LINESTRING (7.8979236 47.3487238, 7.8979863 47.3487711, 7.8982131 47.3490147, 7.8983122 47.3491218, 7.8985627 47.3494069, 7.8986923 47.3495476)",,,yes,,,,
27250475,Ringstrasse,living_street,20,False,True,89.229,"LINESTRING (7.8992514 47.351056, 7.8992536 47.3510877, 7.8992724 47.3511146, 7.8993159 47.3511464, 7.8993775 47.3511787, 7.8994473 47.3512091, 7.90019 47.3515145)",,,,,,,
27250771,Bleichmattstrasse,living_street,20,False,True,97.32000000000001,"LINESTRING (7.8992514 47.351056, 7.8991608 47.351075, 7.8991116 47.3511005, 7.8990695 47.3511441, 7.8990389 47.351193, 7.8989344 47.3513603, 7.8989305 47.3513665, 7.8987202 47.3517044, 7.8986599 47.3518051)",,,,,,,
437308688,Ringstrasse,living_street,20,False,False,60.248,"LINESTRING (7.8992514 47.351056, 7.8992536 47.3509707, 7.8992492 47.3508735, 7.8992146 47.350515)",,,,,,,
"[129434081, 438293366]",Bleichmattstrasse,residential,30,True,False,81.90199999999999,"LINESTRING (7.8977404 47.3528964, 7.89765 47.3530101, 7.8975455 47.3531625, 7.8975041 47.3532378, 7.8974686 47.3533022, 7.8973404 47.3534808, 7.8972829 47.3535638)",,,,,,,
"[129434081, 438293365]",Bleichmattstrasse,residential,30,True,False,52.021,"LINESTRING (7.8981129 47.3525027, 7.8980506 47.3525715, 7.8979738 47.3526463, 7.8978793 47.3527402, 7.8977404 47.3528964)",,,,,,,
438302428,Hausmattrain,residential,30,False,True,16.312,"LINESTRING (7.9026828 47.3468621, 7.9027814 47.3467315)",,,,,,,
"[58885113, 32143895]",Hausmattrain,residential,30,False,False,167.73600000000002,"LINESTRING (7.9026828 47.3468621, 7.9026435 47.3469048, 7.9026156 47.3469352, 7.9025052 47.3470423, 7.9023383 47.3472041, 7.9021556 47.3474191, 7.9020373 47.34764, 7.9019334 47.3478634, 7.9018948 47.3479958, 7.9019002 47.3481229, 7.9019 47.3482378)",,,,,,,
"[27250641, 263998971]",Stationsstrasse,residential,30,False,True,440.0300000000001,"LINESTRING (7.9026828 47.3468621, 7.902626 47.3468224, 7.9025273 47.3467856, 7.9024389 47.3467588, 7.9023505 47.3467455, 7.9022669 47.3467451, 7.9021832 47.3467553, 7.9002434 47.3472504, 7.9001215 47.3472878, 7.9000017 47.3473325, 7.8999298 47.3473654, 7.8998444 47.3474046, 7.8996466 47.3475077, 7.8994361 47.3476238, 7.8992471 47.3477398, 7.8989621 47.3479323, 7.8987478 47.3480689, 7.8984507 47.348258, 7.8983527 47.3483432, 7.8980606 47.3486549, 7.898001 47.3486948, 7.8979236 47.3487238)",,,,,,,
129433994,Zehnderweg,residential,50,False,False,40.236000000000004,"LINESTRING (7.8998661 47.3525352, 7.8999552 47.3523021, 7.8999813 47.3522403, 7.9000067 47.3521862)",,,,,,,
"[438293368, 27250788]",Zehnderweg,residential,30,True,False,164.508,"LINESTRING (7.8998661 47.3525352, 7.8998048 47.3526905, 7.8997507 47.352844, 7.8989495 47.3526775, 7.8981129 47.3525027)",,,,,,,
27250698,Schürmattweg,residential,30,True,False,32.3,"LINESTRING (7.899075 47.3494174, 7.8989865 47.349442, 7.8988268 47.3494958, 7.8986923 47.3495476)",,,,,,,
"[52581770, 52581772, 368605822]",Hammerallee,residential,30,False,False,108.48700000000001,"LINESTRING (7.8986923 47.3495476, 7.8985627 47.3494069, 7.8983122 47.3491218, 7.8982131 47.3490147, 7.8979863 47.3487711, 7.8979236 47.3487238)",,,yes,,,,
"[27250530, 368605823]",Hammerallee,"['residential', 'living_street']","['20', '30']",False,True,71.86,"LINESTRING (7.8986923 47.3495476, 7.8988493 47.3497232, 7.8990862 47.3500026, 7.8991663 47.3501082)",,,,,,,
176522032,Friedhofweg,residential,30,False,False,48.668000000000006,"LINESTRING (7.9018192 47.3536847, 7.9020794 47.3536466, 7.9023274 47.3536111, 7.9023895 47.3536046, 7.902453 47.3536034)",,,,,,,
176522032,Friedhofweg,residential,30,False,True,48.66799999999999,"LINESTRING (7.902453 47.3536034, 7.9023895 47.3536046, 7.9023274 47.3536111, 7.9020794 47.3536466, 7.9018192 47.3536847)",,,,,,,
692635551,Baslerstrasse,primary,50,False,False,24.095,"LINESTRING (7.902453 47.3536034, 7.9024331 47.3537191, 7.9024002 47.3538168)",,3,,2,,,
692635552,Baslerstrasse,primary,50,False,True,72.14999999999999,"LINESTRING (7.902453 47.3536034, 7.9024656 47.3534957, 7.9024965 47.3532174, 7.9025177 47.3530271, 7.9025255 47.3529564)",,3,,2,,,
27250567,Frohheimweg,residential,30,False,False,65.893,"LINESTRING (7.9000667 47.3534529, 7.900213 47.3533794, 7.9003567 47.3533132, 7.9004504 47.3532858, 7.9005187 47.3532743, 7.9005601 47.3532674, 7.9007755 47.3532306, 7.9008548 47.3532177)",,,,,,,
27250705,Munzingerplatz,living_street,20,False,True,35.991,"LINESTRING (7.9019061 47.3506314, 7.9017918 47.3506289, 7.9016912 47.3506267, 7.9015587 47.3506238, 7.9014623 47.3506216, 7.9014286 47.3506209)",,,,,,,
"[27250467, 27250863]","['Konradstrasse', 'Baslerstrasse']",living_street,20,False,False,135.708,"LINESTRING (7.9019061 47.3506314, 7.9023437 47.3506652, 7.9026223 47.3506849, 7.9026271 47.3507541, 7.9026304 47.3508017, 7.9026418 47.3509665, 7.9026456 47.3510331, 7.9026568 47.3513505, 7.9026543 47.3514167)",,,,,,,
228686259,Munzingerplatz,living_street,20,False,True,48.891999999999996,"LINESTRING (7.9019061 47.3506314, 7.9019346 47.3502615, 7.9019399 47.3501923)",,,,,,,
27250510,Hübelistrasse,living_street,20,False,True,109.138,"LINESTRING (7.9006242 47.3505784, 7.9005929 47.350665, 7.9004499 47.3509596, 7.9002523 47.3513697, 7.90019 47.3515145)",,,,,,,
27250884,Konradstrasse,living_street,20,False,False,60.808,"LINESTRING (7.9006242 47.3505784, 7.9007304 47.3505891, 7.9013113 47.3506156, 7.9014286 47.3506209)",,,,,,,
27250884,Konradstrasse,living_street,20,False,True,106.463,"LINESTRING (7.9006242 47.3505784, 7.9005171 47.3505676, 7.9000823 47.350545, 7.8993405 47.3505186, 7.8992146 47.350515)",,,,,,,
27250705,Munzingerplatz,living_street,20,False,False,35.991,"LINESTRING (7.9014286 47.3506209, 7.9014623 47.3506216, 7.9015587 47.3506238, 7.9016912 47.3506267, 7.9017918 47.3506289, 7.9019061 47.3506314)",,,,,,,
27250884,Konradstrasse,living_street,20,False,True,60.808,"LINESTRING (7.9014286 47.3506209, 7.9013113 47.3506156, 7.9007304 47.3505891, 7.9006242 47.3505784)",,,,,,,
27250884,Konradstrasse,living_street,20,False,False,106.46299999999998,"LINESTRING (7.8992146 47.350515, 7.8993405 47.3505186, 7.9000823 47.350545, 7.9005171 47.3505676, 7.9006242 47.3505784)",,,,,,,
216696622,Ringstrasse,living_street,20,False,False,45.39,"LINESTRING (7.8992146 47.350515, 7.899207 47.3504397, 7.8991838 47.3502113, 7.8991663 47.3501082)",,,,,,,
437308688,Ringstrasse,living_street,20,False,True,60.248000000000005,"LINESTRING (7.8992146 47.350515, 7.8992492 47.3508735, 7.8992536 47.3509707, 7.8992514 47.351056)",,,,,,,
27250475,Ringstrasse,living_street,20,False,False,89.229,"LINESTRING (7.90019 47.3515145, 7.8994473 47.3512091, 7.8993775 47.3511787, 7.8993159 47.3511464, 7.8992724 47.3511146, 7.8992536 47.3510877, 7.8992514 47.351056)",,,,,,,
27250475,Ringstrasse,living_street,20,False,True,101.06200000000001,"LINESTRING (7.90019 47.3515145, 7.9002779 47.351551, 7.9003033 47.3515615, 7.901124 47.3519023, 7.9013261 47.3519974)",,,,,,,
27250510,Hübelistrasse,living_street,20,False,False,109.13800000000002,"LINESTRING (7.90019 47.3515145, 7.9002523 47.3513697, 7.9004499 47.3509596, 7.9005929 47.350665, 7.9006242 47.3505784)",,,,,,,
27250584,Schürmattweg,residential,30,False,True,49.636,"LINESTRING (7.9005873 47.3493754, 7.9005409 47.3493754, 7.8999285 47.3493707)",,,,,,,
"[166111905, 50644373, 50644375]",Leberngasse,residential,30,False,True,115.42500000000001,"LINESTRING (7.9005873 47.3493754, 7.9005828 47.3493308, 7.9005771 47.3492063, 7.9005673 47.3490886, 7.9005559 47.3490083, 7.9005584 47.3489613, 7.9005838 47.3488864, 7.9006183 47.3487791, 7.9006284 47.3487478, 7.9006639 47.3486577, 7.900705 47.3485532, 7.9007214 47.3485114, 7.9007365 47.3483519)",,,yes,,,,
"[776036643, 216696623, 228780159]","['Leberngasse', 'Solothurnerstrasse']","['residential', 'living_street']","['20', '30']",False,False,59.677,"LINESTRING (7.9005873 47.3493754, 7.9005984 47.3494513, 7.900615 47.3495362, 7.9006489 47.3497101, 7.9006444 47.349744, 7.9006332 47.349773, 7.9005861 47.3498296, 7.900515 47.3498809)",,,,,,,
27250772,Rötzmattweg,residential,30,False,True,88.612,"LINESTRING (7.9007365 47.3483519, 7.9009223 47.3483247, 7.9014838 47.348274, 7.9016575 47.3482584, 7.901769 47.3482483, 7.9019 47.3482378)",,,,,,,
"[166111905, 50644373, 50644375]",Leberngasse,residential,30,False,False,115.425,"LINESTRING (7.9007365 47.3483519, 7.9007214 47.3485114, 7.900705 47.3485532, 7.9006639 47.3486577, 7.9006284 47.3487478, 7.9006183 47.3487791, 7.9005838 47.3488864, 7.9005584 47.3489613, 7.9005559 47.3490083, 7.9005673 47.3490886, 7.9005771 47.3492063, 7.9005828 47.3493308, 7.9005873 47.3493754)",,,yes,,,,
"[438303779, 146645227, 146645228, 42967760, 198038769, 228780253]",Rötzmattweg,residential,"['30', '50']",False,True,191.42799999999997,"LINESTRING (7.9007365 47.3483519, 7.900646 47.3482356, 7.9006048 47.3481827, 7.9004422 47.348083, 7.9002047 47.3479572, 7.899882 47.3477835, 7.8998366 47.3477591, 7.8997452 47.3477025, 7.8995682 47.3475954, 7.8991325 47.3472844, 7.8991116 47.3472683, 7.8990793 47.3472435, 7.8989515 47.3471453)",,2,,,yes,,
27250584,Schürmattweg,residential,30,False,False,49.636,"LINESTRING (7.8999285 47.3493707, 7.9005409 47.3493754, 7.9005873 47.3493754)",,,,,,,
27250623,Schürmattweg,residential,30,True,False,64.813,"LINESTRING (7.8999285 47.3493707, 7.8998289 47.3493667, 7.8995272 47.3493751, 7.8993248 47.3493831, 7.8991846 47.3493954, 7.8990868 47.3494138, 7.899075 47.3494174)",,,,,,,
27250649,Schürmattweg,residential,30,True,False,188.29100000000003,"LINESTRING (7.8999285 47.3493707, 7.899933 47.3493124, 7.8999397 47.3491711, 7.8999359 47.3490407, 7.899925 47.3490039, 7.8999009 47.3489725, 7.8998597 47.3489475, 7.8998026 47.3489225, 7.899723 47.3489012, 7.8995997 47.348881, 7.899434 47.3488502, 7.8993492 47.3488416, 7.8992804 47.3488427, 7.899213 47.3488538, 7.899151 47.3488729, 7.8990771 47.3488984, 7.8989505 47.3489466, 7.8988239 47.3489984, 7.8987765 47.34903, 7.8987621 47.3490535, 7.8987636 47.3490706, 7.8987783 47.3490912, 7.8988679 47.3491916, 7.8989921 47.349326, 7.899075 47.3494174)",,,,,,,
27250577,Schützenmattweg,residential,30,False,False,113.02099999999999,"LINESTRING (7.9019 47.3482378, 7.9019065 47.3483658, 7.9019569 47.3484969, 7.9020256 47.3485938, 7.9020897 47.3486444, 7.9021523 47.3486919, 7.902252 47.34874, 7.9024411 47.3487812, 7.9026562 47.3488326, 7.9027219 47.3488673, 7.9027494 47.3488818, 7.9028108 47.348929)",,,,,,,
27250772,Rötzmattweg,residential,30,False,False,88.612,"LINESTRING (7.9019 47.3482378, 7.901769 47.3482483, 7.9016575 47.3482584, 7.9014838 47.348274, 7.9009223 47.3483247, 7.9007365 47.3483519)",,,,,,,
"[58885113, 32143895]",Hausmattrain,residential,30,False,True,167.736,"LINESTRING (7.9019 47.3482378, 7.9019002 47.3481229, 7.9018948 47.3479958, 7.9019334 47.3478634, 7.9020373 47.34764, 7.9021556 47.3474191, 7.9023383 47.3472041, 7.9025052 47.3470423, 7.9026156 47.3469352, 7.9026435 47.3469048, 7.9026828 47.3468621)",,,,,,,
"[35411613, 1024009270]",Hausmattrain,residential,30,False,False,86.73100000000001,"LINESTRING (7.9033394 47.3451963, 7.9033421 47.3451999, 7.9033731 47.3452618, 7.9034077 47.3453921, 7.9033865 47.3455856, 7.903369 47.345642, 7.9033312 47.3457639, 7.9032841 47.3458946, 7.9032587 47.3459598)",,,,,,,
"[438302428, 35411613, 32143894]",Hausmattrain,residential,30,False,False,93.098,"LINESTRING (7.9032587 47.3459598, 7.9032134 47.3460413, 7.9031003 47.3462487, 7.903062 47.3463119, 7.9028657 47.3465964, 7.9027814 47.3467315)",,,yes,,,,
"[35411613, 1024009270]",Hausmattrain,residential,30,False,True,86.73100000000001,"LINESTRING (7.9032587 47.3459598, 7.9032841 47.3458946, 7.9033312 47.3457639, 7.903369 47.345642, 7.9033865 47.3455856, 7.9034077 47.3453921, 7.9033731 47.3452618, 7.9033421 47.3451999, 7.9033394 47.3451963)",,,,,,,
438302428,Hausmattrain,residential,30,False,False,16.312,"LINESTRING (7.9027814 47.3467315, 7.9026828 47.3468621)",,,,,,,
27250821,Vorderer Steinacker,residential,30,False,False,53.518,"LINESTRING (7.9027814 47.3467315, 7.9028626 47.3467332, 7.9030285 47.3467239, 7.9034751 47.3466421)",,,,,,,
"[438302428, 35411613, 32143894]",Hausmattrain,residential,30,False,True,93.09799999999998,"LINESTRING (7.9027814 47.3467315, 7.9028657 47.3465964, 7.903062 47.3463119, 7.9031003 47.3462487, 7.9032134 47.3460413, 7.9032587 47.3459598)",,,yes,,,,
27250567,Frohheimweg,residential,30,False,False,61.659,"LINESTRING (7.9008548 47.3532177, 7.9009381 47.3532047, 7.90127 47.3531683, 7.9015965 47.3531194, 7.9016504 47.3530981)",,,,,,,
27250567,Frohheimweg,residential,30,False,True,65.893,"LINESTRING (7.9008548 47.3532177, 7.9007755 47.3532306, 7.9005601 47.3532674, 7.9005187 47.3532743, 7.9004504 47.3532858, 7.9003567 47.3533132, 7.900213 47.3533794, 7.9000667 47.3534529)",,,,,,,
"[27250586, 129433995]",Neumattstrasse,residential,"['30', '50']",False,False,128.416,"LINESTRING (7.9008548 47.3532177, 7.9007545 47.3531002, 7.9006273 47.3529299, 7.9004711 47.352755, 7.9002827 47.3525248, 7.9001485 47.3523552, 7.9000898 47.3522742, 7.9000939 47.3521963)",,,,,,,
692635552,Baslerstrasse,primary,50,False,True,9.207,"LINESTRING (7.9025255 47.3529564, 7.9025314 47.3528737)",,3,,2,,,
27250567,Frohheimweg,residential,30,False,True,68.577,"LINESTRING (7.9025255 47.3529564, 7.9024474 47.3529541, 7.9023125 47.35296, 7.9021934 47.3529668, 7.9020917 47.3529879, 7.9017547 47.3530638, 7.9016504 47.3530981)",,,,,,,
692635552,Baslerstrasse,primary,50,False,False,72.15,"LINESTRING (7.9025255 47.3529564, 7.9025177 47.3530271, 7.9024965 47.3532174, 7.9024656 47.3534957, 7.902453 47.3536034)",,3,,2,,,
27250567,Frohheimweg,residential,30,False,False,68.577,"LINESTRING (7.9016504 47.3530981, 7.9017547 47.3530638, 7.9020917 47.3529879, 7.9021934 47.3529668, 7.9023125 47.35296, 7.9024474 47.3529541, 7.9025255 47.3529564)",,,,,,,
27250567,Frohheimweg,residential,30,False,True,61.659,"LINESTRING (7.9016504 47.3530981, 7.9015965 47.3531194, 7.90127 47.3531683, 7.9009381 47.3532047, 7.9008548 47.3532177)",,,,,,,
27250719,Dornacherstrasse,residential,30,True,False,66.493,"LINESTRING (7.9016504 47.3530981, 7.9016589 47.3531491, 7.9017211 47.3533908, 7.9018192 47.3536847)",,,,,,,
27250686,Ringstrasse,tertiary,50,False,True,96.345,"LINESTRING (7.9026022 47.352026, 7.902413 47.3520069, 7.9015518 47.3519893, 7.9013261 47.3519974)",,4,,,,,
"[961925115, 961925116, 37458941]",Frohburgstrasse,primary,50,False,False,167.458,"LINESTRING (7.9026022 47.352026, 7.9029076 47.3520434, 7.9029371 47.3520446, 7.9032695 47.3520585, 7.9042889 47.3521301, 7.904463 47.3521423, 7.9046024 47.3521422, 7.9048169 47.3521403)",,"['2', '3']",,2,,,
438291576,Baslerstrasse,primary,50,False,False,94.53899999999999,"LINESTRING (7.9026022 47.352026, 7.9026146 47.3521562, 7.9026114 47.3522007, 7.9025476 47.3527376, 7.9025314 47.3528737)",,3,,2,,,
"[53640052, 169702703]","['Schützenmattweg', 'Schützenmatt']",residential,30,False,True,109.023,"LINESTRING (7.9039812 47.3491404, 7.9039835 47.3490989, 7.9039883 47.3490407, 7.903993 47.3489732, 7.9038316 47.3489494, 7.9035456 47.3489273, 7.9034622 47.3489219, 7.9031584 47.3489022, 7.9030066 47.3488928, 7.9029006 47.3489025, 7.902856 47.3489113, 7.9028108 47.348929)",,,yes,,,,
27250577,Schützenmattweg,residential,30,False,True,113.02100000000003,"LINESTRING (7.9028108 47.348929, 7.9027494 47.3488818, 7.9027219 47.3488673, 7.9026562 47.3488326, 7.9024411 47.3487812, 7.902252 47.34874, 7.9021523 47.3486919, 7.9020897 47.3486444, 7.9020256 47.3485938, 7.9019569 47.3484969, 7.9019065 47.3483658, 7.9019 47.3482378)",,,,,,,
"[27250848, 47996571, 47996566]",Mühlegasse,residential,30,False,False,30.759,"LINESTRING (7.9028108 47.348929, 7.9028494 47.3489938, 7.902851 47.3490426, 7.9028351 47.349164, 7.9028236 47.3491992)",,,yes,,,,
"[53640052, 169702703]","['Schützenmattweg', 'Schützenmatt']",residential,30,False,False,109.023,"LINESTRING (7.9028108 47.348929, 7.902856 47.3489113, 7.9029006 47.3489025, 7.9030066 47.3488928, 7.9031584 47.3489022, 7.9034622 47.3489219, 7.9035456 47.3489273, 7.9038316 47.3489494, 7.903993 47.3489732, 7.9039883 47.3490407, 7.9039835 47.3490989, 7.9039812 47.3491404)",,,yes,,,,
692635552,Baslerstrasse,primary,50,False,False,9.207,"LINESTRING (7.9025314 47.3528737, 7.9025255 47.3529564)",,3,,2,,,
27250498,Jurastrasse,residential,30,False,False,79.862,"LINESTRING (7.9025314 47.3528737, 7.9026917 47.3528776, 7.9028491 47.3528814, 7.9032792 47.3528782, 7.9035911 47.3528707)",,,,,,,
438291576,Baslerstrasse,primary,50,False,True,94.53899999999999,"LINESTRING (7.9025314 47.3528737, 7.9025476 47.3527376, 7.9026114 47.3522007, 7.9026146 47.3521562, 7.9026022 47.352026)",,3,,2,,,
27250833,Belchenstrasse,residential,30,False,False,99.43,"LINESTRING (7.9024002 47.3538168, 7.9025374 47.353831, 7.9025897 47.3538281, 7.9027445 47.3538082, 7.9032393 47.3537284, 7.9036892 47.3536559)",,,,,,6,
692635551,Baslerstrasse,primary,50,False,True,24.095,"LINESTRING (7.9024002 47.3538168, 7.9024331 47.3537191, 7.902453 47.3536034)",,3,,2,,,
"[27250467, 27250863]","['Baslerstrasse', 'Konradstrasse']",living_street,20,False,True,135.70800000000003,"LINESTRING (7.9026543 47.3514167, 7.9026568 47.3513505, 7.9026456 47.3510331, 7.9026418 47.3509665, 7.9026304 47.3508017, 7.9026271 47.3507541, 7.9026223 47.3506849, 7.9023437 47.3506652, 7.9019061 47.3506314)",,,,,,,
386870520,Baslerstrasse,living_street,20,True,False,67.86500000000001,"LINESTRING (7.9026543 47.3514167, 7.902652 47.3514438, 7.9026394 47.3515911, 7.9026187 47.3518336, 7.9026121 47.3519108, 7.9026022 47.352026)",,4,,,,,
27250821,Vorderer Steinacker,residential,30,False,True,53.518,"LINESTRING (7.9034751 47.3466421, 7.9030285 47.3467239, 7.9028626 47.3467332, 7.9027814 47.3467315)",,,,,,,
27250839,Vorderer Steinacker,residential,30,False,False,52.518,"LINESTRING (7.9034751 47.3466421, 7.9035193 47.346552, 7.9035819 47.3464501, 7.9036892 47.3462994, 7.9037545 47.3462101)",,,,,,,
