osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge
"[27715593, 27715594, 5111062]",2,Usterstrasse,secondary,50,,False,True,28.359,"LINESTRING (8.7254651 47.4084322, 8.7255119 47.4084503, 8.725689 47.4085149, 8.7257148 47.4085244, 8.7257961 47.4085541)",,yes
"[710507824, 905752831]",2,Effretikonerstrasse,tertiary,50,,False,False,154.66700000000003,"LINESTRING (8.7254651 47.4084322, 8.7253944 47.4084856, 8.7253465 47.4085149, 8.7252733 47.4085565, 8.7251553 47.4086227, 8.7251124 47.4086461, 8.7247595 47.4088418, 8.7246579 47.4088872, 8.7245846 47.4089174, 8.7244606 47.408965, 8.7243399 47.409011, 8.7242129 47.4090617, 8.7241534 47.4090869, 8.7239977 47.4091554, 8.723798 47.4092361)",,
905778987,2,Usterstrasse,secondary,50,,False,True,11.824,"LINESTRING (8.7235534 47.4073124, 8.7236897 47.4073653)",339,
217636963,,Usterstrasse,secondary,50,,False,False,39.706,"LINESTRING (8.7235534 47.4073124, 8.7234117 47.4072513, 8.7231155 47.4071133)",339,
"[5111073, 217636964, 747360965, 460938713, 906219230]",,Stationsstrasse,residential,30,,False,True,370.19300000000004,"LINESTRING (8.7235534 47.4073124, 8.7235229 47.4073595, 8.7235008 47.4073959, 8.7234838 47.4074298, 8.7234674 47.4074662, 8.7231889 47.4081291, 8.7230657 47.4084226, 8.7230337 47.4085044, 8.7230236 47.4085302, 8.723013 47.4085693, 8.7230124 47.4085903, 8.7230214 47.4086203, 8.7230227 47.408638, 8.7230209 47.408652, 8.7230142 47.4086773, 8.7229949 47.4087195, 8.7229638 47.4087749, 8.7229034 47.4088778, 8.7228296 47.4090438, 8.7227434 47.4092346, 8.7226923 47.4093399, 8.7224928 47.409638, 8.7221622 47.4101862, 8.7220511 47.4103623, 8.7220474 47.4103725, 8.722046 47.4103824, 8.7220472 47.4103951, 8.7220521 47.4104105, 8.7220586 47.4104236, 8.722081 47.4104592)",,
"[753714999, 5111063]",,Hagenstrasse,residential,30,,False,False,149.191,"LINESTRING (8.7227175 47.4069196, 8.7226765 47.4069593, 8.7226546 47.4069812, 8.7226365 47.4070027, 8.7226213 47.4070266, 8.7226116 47.4070462, 8.7226035 47.4070655, 8.7225976 47.4070876, 8.7225937 47.4071087, 8.7225902 47.4071492, 8.7225899 47.4071535, 8.7225872 47.4071915, 8.722583 47.4072185, 8.7225768 47.40725, 8.722566 47.4072949, 8.7225449 47.4073577, 8.7225131 47.4074222, 8.7223374 47.4078063, 8.7222973 47.4078763, 8.7222473 47.4079366, 8.722188 47.4079863, 8.7221239 47.4080265, 8.7220505 47.4080572, 8.7219375 47.4080923)",,
"[753715024, 753715010, 217636963]",,Usterstrasse,secondary,50,,False,False,76.573,"LINESTRING (8.7227175 47.4069196, 8.7226475 47.4068875, 8.7223895 47.4067705, 8.7220357 47.40661, 8.721866 47.406543)",339,
217636963,,Usterstrasse,secondary,50,,False,True,36.897,"LINESTRING (8.7227175 47.4069196, 8.7227595 47.4069389, 8.7228399 47.4069757, 8.7231155 47.4071133)",339,
32608944,,Mythenstrasse,residential,30,,False,True,38.84700000000001,"LINESTRING (8.7214306 47.4083622, 8.7213924 47.4083581, 8.7213582 47.4083527, 8.7213277 47.4083462, 8.7212229 47.4083216, 8.7211261 47.4082947, 8.7210306 47.4082668, 8.7209501 47.4082383)",,
"[747360970, 126739147, 893962429]",,Hagenstrasse,residential,"['30', '50']",,False,False,336.66200000000003,"LINESTRING (8.7214306 47.4083622, 8.7214214 47.4083885, 8.7214163 47.4083994, 8.7214107 47.4084095, 8.7214024 47.4084189, 8.7213934 47.4084278, 8.7213752 47.4084409, 8.7213412 47.4084641, 8.7210258 47.4086735, 8.7205491 47.4090629, 8.7204587 47.4091368, 8.7202683 47.4092923, 8.7201169 47.4094159, 8.7200692 47.4094536, 8.7198557 47.4096366, 8.7197799 47.4097123, 8.7197483 47.4097456, 8.7197213 47.4097795, 8.7196618 47.4098478, 8.7195683 47.4099717, 8.7195261 47.4100364, 8.7194574 47.4101419, 8.7193793 47.410291, 8.7192897 47.410483, 8.7191289 47.4108955)",,
"[1124708233, 753714999]",,Hagenstrasse,residential,30,,False,True,49.436,"LINESTRING (8.7214306 47.4083622, 8.7214516 47.4083616, 8.721476 47.4083595, 8.7215 47.4083541, 8.7215164 47.408347, 8.7215797 47.4083018, 8.7215987 47.4082889, 8.7216818 47.4082326, 8.7217896 47.408165, 8.7218693 47.4081216, 8.7219375 47.4080923)",,
"[5111072, 121039899]",,Im Grund,residential,"['50', '30']",,False,False,159.80400000000003,"LINESTRING (8.7191289 47.4108955, 8.7193127 47.4109494, 8.7195149 47.4110096, 8.7196255 47.4110403, 8.71988 47.4111014, 8.720142 47.4111629, 8.7206495 47.4112758, 8.720697 47.4112867, 8.7207383 47.4112979, 8.720769 47.4113072, 8.7207986 47.4113173, 8.7210011 47.4113988, 8.7210909 47.4114347)",,
"[747360970, 126739147, 893962429]",,Hagenstrasse,residential,"['50', '30']",,False,True,336.6620000000001,"LINESTRING (8.7191289 47.4108955, 8.7192897 47.410483, 8.7193793 47.410291, 8.7194574 47.4101419, 8.7195261 47.4100364, 8.7195683 47.4099717, 8.7196618 47.4098478, 8.7197213 47.4097795, 8.7197483 47.4097456, 8.7197799 47.4097123, 8.7198557 47.4096366, 8.7200692 47.4094536, 8.7201169 47.4094159, 8.7202683 47.4092923, 8.7204587 47.4091368, 8.7205491 47.4090629, 8.7210258 47.4086735, 8.7213412 47.4084641, 8.7213752 47.4084409, 8.7213934 47.4084278, 8.7214024 47.4084189, 8.7214107 47.4084095, 8.7214163 47.4083994, 8.7214214 47.4083885, 8.7214306 47.4083622)",,
5111069,,Effretikonerstrasse,tertiary,50,,False,False,40.778000000000006,"LINESTRING (8.722081 47.4104592, 8.7220255 47.4104853, 8.7218359 47.4105677, 8.7217615 47.4106013, 8.7217191 47.4106213, 8.7216793 47.4106414, 8.7216347 47.4106667)",,
"[5111073, 217636964, 747360965, 460938713, 906219230]",,Stationsstrasse,residential,30,,False,False,370.193,"LINESTRING (8.722081 47.4104592, 8.7220586 47.4104236, 8.7220521 47.4104105, 8.7220472 47.4103951, 8.722046 47.4103824, 8.7220474 47.4103725, 8.7220511 47.4103623, 8.7221622 47.4101862, 8.7224928 47.409638, 8.7226923 47.4093399, 8.7227434 47.4092346, 8.7228296 47.4090438, 8.7229034 47.4088778, 8.7229638 47.4087749, 8.7229949 47.4087195, 8.7230142 47.4086773, 8.7230209 47.408652, 8.7230227 47.408638, 8.7230214 47.4086203, 8.7230124 47.4085903, 8.723013 47.4085693, 8.7230236 47.4085302, 8.7230337 47.4085044, 8.7230657 47.4084226, 8.7231889 47.4081291, 8.7234674 47.4074662, 8.7234838 47.4074298, 8.7235008 47.4073959, 8.7235229 47.4073595, 8.7235534 47.4073124)",,
"[753715009, 753715003]",,Effretikonerstrasse,tertiary,50,,False,True,194.79500000000002,"LINESTRING (8.722081 47.4104592, 8.72211 47.4104439, 8.7221496 47.4104211, 8.7221907 47.4103921, 8.7222331 47.4103561, 8.7222575 47.4103337, 8.7222795 47.4103118, 8.7223113 47.4102741, 8.722507 47.4099481, 8.7225431 47.4098927, 8.7225894 47.4098304, 8.7226234 47.4097891, 8.722668 47.4097407, 8.7227218 47.4096977, 8.7227666 47.4096661, 8.7228263 47.4096316, 8.7229173 47.4095858, 8.7230255 47.409535, 8.723798 47.4092361)",,
5111069,,Effretikonerstrasse,tertiary,50,,False,False,130.289,"LINESTRING (8.7210909 47.4114347, 8.720539 47.4121678, 8.7204257 47.4123234, 8.7203679 47.4124031, 8.7203408 47.4124427, 8.7203144 47.4124819)",,
5111069,,Effretikonerstrasse,tertiary,50,,False,True,95.18600000000002,"LINESTRING (8.7210909 47.4114347, 8.7211657 47.4113313, 8.7212324 47.4112311, 8.7213272 47.4110782, 8.721448 47.4108726, 8.7214763 47.4108281, 8.7215023 47.4107876, 8.721521 47.4107636, 8.7215396 47.4107433, 8.7215591 47.4107237, 8.7215829 47.4107036, 8.7216074 47.4106848, 8.7216347 47.4106667)",,
"[5111072, 121039899]",,Im Grund,residential,"['30', '50']",,False,True,159.804,"LINESTRING (8.7210909 47.4114347, 8.7210011 47.4113988, 8.7207986 47.4113173, 8.720769 47.4113072, 8.7207383 47.4112979, 8.720697 47.4112867, 8.7206495 47.4112758, 8.720142 47.4111629, 8.71988 47.4111014, 8.7196255 47.4110403, 8.7195149 47.4110096, 8.7193127 47.4109494, 8.7191289 47.4108955)",,
5111069,,Effretikonerstrasse,tertiary,50,,False,True,130.289,"LINESTRING (8.7203144 47.4124819, 8.7203408 47.4124427, 8.7203679 47.4124031, 8.7204257 47.4123234, 8.720539 47.4121678, 8.7210909 47.4114347)",,
5111075,,Schmittestrasse,residential,30,,False,False,127.319,"LINESTRING (8.7233886 47.408583, 8.7234148 47.4085378, 8.723503 47.4083852, 8.7235136 47.4083627, 8.7235249 47.4083338, 8.7235335 47.4083072, 8.7235419 47.4082788, 8.7235476 47.4082604, 8.7235548 47.4082425, 8.7236012 47.4081572, 8.7236159 47.4081329, 8.7236327 47.4081105, 8.7236546 47.408084, 8.7236837 47.408057, 8.7239559 47.4078383, 8.7239842 47.407812, 8.7240147 47.4077795, 8.7241331 47.4076516, 8.7241563 47.4076265, 8.7241889 47.4075908)",,
"[217636862, 783979679]","['2', '3']",Kempttalstrasse,secondary,50,,False,False,72.99000000000001,"LINESTRING (8.7264195 47.4079295, 8.7261719 47.4082636, 8.7261298 47.4083204, 8.7260387 47.4084433, 8.7259851 47.4085164)",345,
"[783979682, 82489507, 785417431]","['2', '3']",Kempttalstrasse,secondary,50,,False,"[False, True]",217.513,"LINESTRING (8.7264195 47.4079295, 8.7264397 47.4079041, 8.7264807 47.4078524, 8.7265145 47.4078098, 8.7267025 47.4075781, 8.7269954 47.4071876, 8.7276061 47.406375, 8.7277443 47.4061911)",345,
905758139,2,Weisslingerstrasse,tertiary,50,,False,False,31.916999999999998,"LINESTRING (8.7264195 47.4079295, 8.7264865 47.4079526, 8.7267904 47.407943, 8.726835 47.4079411)",822,
747282892,,Usterstrasse,secondary,50,,False,True,27.282,"LINESTRING (8.7201053 47.4050814, 8.7201738 47.4052144, 8.7202278 47.4053123)",339,
32608944,,Mythenstrasse,residential,30,,False,False,28.979000000000003,"LINESTRING (8.7192992 47.4072606, 8.7193352 47.4072708, 8.7195868 47.4074316)",,
10862272,,Hagenwies,residential,30,,False,False,25.671,"LINESTRING (8.7202801 47.4065393, 8.720111 47.4067398)",,
10862272,,Hagenwies,residential,30,,False,True,86.45400000000001,"LINESTRING (8.7195868 47.4074316, 8.7197907 47.4071704, 8.720111 47.4067398)",,
32608944,,Mythenstrasse,residential,30,,False,False,136.462,"LINESTRING (8.7195868 47.4074316, 8.7199627 47.4076622, 8.7202312 47.4078229, 8.7207638 47.4081536, 8.7208471 47.4081965, 8.7209501 47.4082383)",,
32608944,,Mythenstrasse,residential,30,,False,True,28.979000000000003,"LINESTRING (8.7195868 47.4074316, 8.7193352 47.4072708, 8.7192992 47.4072606)",,
10862277,,Hagenwies,residential,30,,False,False,134.056,"LINESTRING (8.7215347 47.4074644, 8.720111 47.4067398)",,
10862303,,Hagenwies,residential,30,,False,False,74.237,"LINESTRING (8.7215347 47.4074644, 8.7217557 47.4071842, 8.721772 47.4071679, 8.7217943 47.4071585, 8.7218161 47.4071555, 8.7218393 47.4071583, 8.7218619 47.4071675, 8.7221391 47.4073528)",,
10862303,,Hagenwies,residential,30,,False,True,63.439,"LINESTRING (8.7215347 47.4074644, 8.7213119 47.4077625, 8.7211542 47.4079735)",,
10862272,,Hagenwies,residential,30,,False,True,25.671,"LINESTRING (8.720111 47.4067398, 8.7202801 47.4065393)",,
10862277,,Hagenwies,residential,30,,False,True,134.056,"LINESTRING (8.720111 47.4067398, 8.7215347 47.4074644)",,
10862272,,Hagenwies,residential,30,,False,False,86.45400000000001,"LINESTRING (8.720111 47.4067398, 8.7197907 47.4071704, 8.7195868 47.4074316)",,
10862303,,Hagenwies,residential,30,,False,False,33.21,"LINESTRING (8.7209501 47.4082383, 8.7211542 47.4079735)",,
32608944,,Mythenstrasse,residential,30,,False,False,38.847,"LINESTRING (8.7209501 47.4082383, 8.7210306 47.4082668, 8.7211261 47.4082947, 8.7212229 47.4083216, 8.7213277 47.4083462, 8.7213582 47.4083527, 8.7213924 47.4083581, 8.7214306 47.4083622)",,
32608944,,Mythenstrasse,residential,30,,False,True,136.462,"LINESTRING (8.7209501 47.4082383, 8.7208471 47.4081965, 8.7207638 47.4081536, 8.7202312 47.4078229, 8.7199627 47.4076622, 8.7195868 47.4074316)",,
10862303,,Hagenwies,residential,30,,False,True,33.21,"LINESTRING (8.7211542 47.4079735, 8.7209501 47.4082383)",,
10862303,,Hagenwies,residential,30,,False,False,63.439,"LINESTRING (8.7211542 47.4079735, 8.7213119 47.4077625, 8.7215347 47.4074644)",,
10862365,,Espelstrasse,residential,30,,False,False,62.648,"LINESTRING (8.7224782 47.4051929, 8.7224549 47.4052006, 8.7224295 47.4052049, 8.7223997 47.4052072, 8.7223687 47.4052043, 8.7216669 47.4050983)",,
28610199,,Espelstrasse,residential,30,,False,False,40.326,"LINESTRING (8.7224782 47.4051929, 8.7225222 47.4052302, 8.7225375 47.4052447, 8.7225474 47.4052591, 8.7225528 47.4052741, 8.7225537 47.4052909, 8.7225225 47.4054745, 8.7225177 47.4054964, 8.7225108 47.4055169, 8.7225013 47.4055369)",,
"[38565720, 747360969]",,Espelstrasse,residential,30,,False,True,288.14900000000006,"LINESTRING (8.7224782 47.4051929, 8.7225004 47.405182, 8.7225185 47.4051676, 8.7225324 47.4051522, 8.7225435 47.405135, 8.7225522 47.4051128, 8.7225589 47.4050888, 8.722598 47.4047974, 8.7226093 47.4046971, 8.7226189 47.4045653, 8.7226405 47.4042941, 8.7226446 47.4042593, 8.72265 47.4042269, 8.7226622 47.4041754, 8.7226781 47.4041284, 8.7227001 47.404073, 8.7227293 47.4040159, 8.7227568 47.4039671, 8.7233583 47.4040686, 8.7235661 47.4041056, 8.7236781 47.4041299, 8.7237453 47.4041474, 8.7237887 47.4041611, 8.7238232 47.4041781, 8.7238501 47.4041978, 8.7238636 47.4042157, 8.7238684 47.4042354, 8.723867 47.4042554, 8.7238586 47.4042791, 8.7237767 47.4044227, 8.7236021 47.4047149)",,
28610198,,Espelweg,residential,30,,False,False,62.758,"LINESTRING (8.7216669 47.4050983, 8.7216518 47.4056626)",,
10862365,,Espelstrasse,residential,30,,False,False,115.36400000000002,"LINESTRING (8.7216669 47.4050983, 8.7214711 47.4050691, 8.7214184 47.4050618, 8.7213619 47.4050556, 8.7213026 47.4050515, 8.7212308 47.4050492, 8.7211637 47.4050501, 8.721066 47.4050562, 8.7209835 47.4050666, 8.7209097 47.4050808, 8.7208404 47.4050966, 8.720764 47.4051182, 8.7205643 47.4051921, 8.7203018 47.4052859, 8.7202278 47.4053123)",,
10862365,,Espelstrasse,residential,30,,False,True,62.647999999999996,"LINESTRING (8.7216669 47.4050983, 8.7223687 47.4052043, 8.7223997 47.4052072, 8.7224295 47.4052049, 8.7224549 47.4052006, 8.7224782 47.4051929)",,
10862365,,Espelstrasse,residential,30,,False,True,115.364,"LINESTRING (8.7202278 47.4053123, 8.7203018 47.4052859, 8.7205643 47.4051921, 8.720764 47.4051182, 8.7208404 47.4050966, 8.7209097 47.4050808, 8.7209835 47.4050666, 8.721066 47.4050562, 8.7211637 47.4050501, 8.7212308 47.4050492, 8.7213026 47.4050515, 8.7213619 47.4050556, 8.7214184 47.4050618, 8.7214711 47.4050691, 8.7216669 47.4050983)",,
747282892,,Usterstrasse,secondary,50,,False,False,27.282,"LINESTRING (8.7202278 47.4053123, 8.7201738 47.4052144, 8.7201053 47.4050814)",339,
"[747282880, 747282873, 747282892]",,Usterstrasse,secondary,50,,False,True,165.09300000000002,"LINESTRING (8.7202278 47.4053123, 8.7203744 47.4055751, 8.7204141 47.4056398, 8.72046 47.4057058, 8.7205362 47.4057896, 8.7205664 47.4058206, 8.7206007 47.4058532, 8.7206379 47.4058868, 8.7206865 47.4059257, 8.7207416 47.4059665, 8.720799 47.4060074, 8.7208565 47.4060469, 8.7209096 47.4060802, 8.7209635 47.4061131, 8.721022 47.4061473, 8.7210789 47.4061776, 8.7211353 47.4062049, 8.7211908 47.4062307, 8.7212597 47.4062617, 8.7215041 47.4063726, 8.721549 47.4063937, 8.7215978 47.4064182)",339,
28610199,,Espelstrasse,residential,30,,False,True,40.326,"LINESTRING (8.7225013 47.4055369, 8.7225108 47.4055169, 8.7225177 47.4054964, 8.7225225 47.4054745, 8.7225537 47.4052909, 8.7225528 47.4052741, 8.7225474 47.4052591, 8.7225375 47.4052447, 8.7225222 47.4052302, 8.7224782 47.4051929)",,
28610200,,Oberdorfstrasse,residential,30,,False,False,34.028,"LINESTRING (8.7225013 47.4055369, 8.7224805 47.4055666, 8.7224576 47.4055959, 8.7224314 47.4056347, 8.722408 47.4056829, 8.7223894 47.4057337, 8.7223619 47.4058261)",,
"[893734088, 893734095]",,Oberdorfstrasse,residential,30,,False,True,51.504999999999995,"LINESTRING (8.7225013 47.4055369, 8.722617 47.4055508, 8.7226555 47.4055531, 8.7226977 47.4055524, 8.722731 47.4055497, 8.7227652 47.4055445, 8.7227978 47.4055369, 8.722829 47.4055262, 8.722938 47.4054736, 8.7231143 47.4053914)",,
28610200,,Oberdorfstrasse,residential,30,,False,True,91.62600000000002,"LINESTRING (8.7215978 47.4064182, 8.7216336 47.4063814, 8.7216888 47.4063234, 8.7217146 47.4062995, 8.7217392 47.4062784, 8.7217668 47.4062587, 8.7217921 47.4062435, 8.721819 47.4062301, 8.7218478 47.4062182, 8.7220912 47.4061311, 8.72213 47.4061164, 8.7221713 47.4060983, 8.7222066 47.4060788, 8.7222451 47.40605, 8.7222784 47.4060163, 8.7223044 47.4059779, 8.7223244 47.4059333, 8.7223472 47.4058733, 8.7223619 47.4058261)",,
"[747282880, 747282873, 747282892]",,Usterstrasse,secondary,50,,False,False,165.09300000000002,"LINESTRING (8.7215978 47.4064182, 8.721549 47.4063937, 8.7215041 47.4063726, 8.7212597 47.4062617, 8.7211908 47.4062307, 8.7211353 47.4062049, 8.7210789 47.4061776, 8.721022 47.4061473, 8.7209635 47.4061131, 8.7209096 47.4060802, 8.7208565 47.4060469, 8.720799 47.4060074, 8.7207416 47.4059665, 8.7206865 47.4059257, 8.7206379 47.4058868, 8.7206007 47.4058532, 8.7205664 47.4058206, 8.7205362 47.4057896, 8.72046 47.4057058, 8.7204141 47.4056398, 8.7203744 47.4055751, 8.7202278 47.4053123)",339,
753715002,,Usterstrasse,secondary,50,,False,True,24.566,"LINESTRING (8.7215978 47.4064182, 8.721635 47.4064375, 8.7216771 47.406462, 8.7217077 47.4064784, 8.7217355 47.4064918, 8.7217704 47.406507, 8.721807 47.4065211, 8.721866 47.406543)",339,
5111075,,Schmittestrasse,residential,30,,False,True,127.31900000000003,"LINESTRING (8.7241889 47.4075908, 8.7241563 47.4076265, 8.7241331 47.4076516, 8.7240147 47.4077795, 8.7239842 47.407812, 8.7239559 47.4078383, 8.7236837 47.408057, 8.7236546 47.408084, 8.7236327 47.4081105, 8.7236159 47.4081329, 8.7236012 47.4081572, 8.7235548 47.4082425, 8.7235476 47.4082604, 8.7235419 47.4082788, 8.7235335 47.4083072, 8.7235249 47.4083338, 8.7235136 47.4083627, 8.723503 47.4083852, 8.7234148 47.4085378, 8.7233886 47.408583)",,
25347059,,Usterstrasse,secondary,50,,False,False,45.182,"LINESTRING (8.7241889 47.4075908, 8.7239606 47.4074814, 8.7238197 47.4074195, 8.7236897 47.4073653)",339,
25347059,,Usterstrasse,secondary,50,,False,True,48.233999999999995,"LINESTRING (8.7241889 47.4075908, 8.7242783 47.4076369, 8.7243463 47.407672, 8.7244665 47.4077454, 8.7245659 47.4078128, 8.7246604 47.4078831)",339,
10862458,,Gupfenstrasse,residential,30,,False,False,109.586,"LINESTRING (8.7232148 47.4100422, 8.7232619 47.4100018, 8.7235797 47.4097198, 8.7238709 47.4094714, 8.7238982 47.4094388, 8.7239112 47.409405, 8.723911 47.4093706, 8.7238942 47.4093373, 8.7238738 47.4093152, 8.723798 47.4092361)",,
10862458,,Gupfenstrasse,residential,30,,False,True,109.586,"LINESTRING (8.723798 47.4092361, 8.7238738 47.4093152, 8.7238942 47.4093373, 8.723911 47.4093706, 8.7239112 47.409405, 8.7238982 47.4094388, 8.7238709 47.4094714, 8.7235797 47.4097198, 8.7232619 47.4100018, 8.7232148 47.4100422)",,
"[753715009, 753715003]",,Effretikonerstrasse,tertiary,50,,False,False,194.795,"LINESTRING (8.723798 47.4092361, 8.7230255 47.409535, 8.7229173 47.4095858, 8.7228263 47.4096316, 8.7227666 47.4096661, 8.7227218 47.4096977, 8.722668 47.4097407, 8.7226234 47.4097891, 8.7225894 47.4098304, 8.7225431 47.4098927, 8.722507 47.4099481, 8.7223113 47.4102741, 8.7222795 47.4103118, 8.7222575 47.4103337, 8.7222331 47.4103561, 8.7221907 47.4103921, 8.7221496 47.4104211, 8.72211 47.4104439, 8.722081 47.4104592)",,
"[710507824, 905752831]",2,Effretikonerstrasse,tertiary,50,,False,True,154.66700000000006,"LINESTRING (8.723798 47.4092361, 8.7239977 47.4091554, 8.7241534 47.4090869, 8.7242129 47.4090617, 8.7243399 47.409011, 8.7244606 47.408965, 8.7245846 47.4089174, 8.7246579 47.4088872, 8.7247595 47.4088418, 8.7251124 47.4086461, 8.7251553 47.4086227, 8.7252733 47.4085565, 8.7253465 47.4085149, 8.7253944 47.4084856, 8.7254651 47.4084322)",,
"[10862483, 785417428]",,Lättenstrasse,residential,30,,False,False,105.80899999999998,"LINESTRING (8.7256857 47.4098413, 8.7258142 47.4096775, 8.7258524 47.4096376, 8.7259021 47.4095919, 8.7262492 47.4092556, 8.7262706 47.4092376, 8.7262927 47.4092207, 8.7263119 47.4092051, 8.7263322 47.4091889, 8.7263487 47.4091742, 8.7263742 47.409149, 8.7264021 47.4091212, 8.7264134 47.4091087, 8.7264238 47.409094, 8.7264387 47.4090741, 8.726456 47.4090481)",,
33210102,,Stutzweg,residential,30,,False,True,143.55200000000002,"LINESTRING (8.726456 47.4090481, 8.7269057 47.4090175, 8.7269398 47.4090117, 8.7269738 47.4090022, 8.7270012 47.4089916, 8.7270933 47.4089518, 8.7272672 47.408879, 8.7278029 47.4086774, 8.7280748 47.4085855, 8.7281108 47.4085786, 8.7281429 47.4085796, 8.7281683 47.4085872, 8.7281862 47.4085982)",,
"[10862483, 785417428]",,Lättenstrasse,residential,30,,False,True,105.809,"LINESTRING (8.726456 47.4090481, 8.7264387 47.4090741, 8.7264238 47.409094, 8.7264134 47.4091087, 8.7264021 47.4091212, 8.7263742 47.409149, 8.7263487 47.4091742, 8.7263322 47.4091889, 8.7263119 47.4092051, 8.7262927 47.4092207, 8.7262706 47.4092376, 8.7262492 47.4092556, 8.7259021 47.4095919, 8.7258524 47.4096376, 8.7258142 47.4096775, 8.7256857 47.4098413)",,
"[905758138, 785417430]",,Lättenstrasse,residential,30,,False,False,64.00399999999999,"LINESTRING (8.726456 47.4090481, 8.7264678 47.4090277, 8.7264812 47.4090013, 8.7264905 47.4089776, 8.7264968 47.4089465, 8.7264967 47.4089233, 8.7264939 47.408903, 8.726489 47.4088826, 8.7264795 47.4088587, 8.7264656 47.4088368, 8.7264499 47.4088169, 8.726432 47.4087985, 8.7264032 47.4087792, 8.7263766 47.4087655, 8.7263461 47.4087516, 8.7262854 47.4087292, 8.7262139 47.4087065, 8.7261366 47.4086827, 8.7260296 47.4086492)",,
10862559,2,Bachtelstrasse,residential,30,,False,False,55.076,"LINESTRING (8.7304186 47.4077745, 8.7298291 47.4077048, 8.7296996 47.407683)",,
785417425,,Glärnischstrasse,residential,30,,False,True,355.406,"LINESTRING (8.7304186 47.4077745, 8.7320896 47.4053753, 8.7321279 47.4053049, 8.7321569 47.4052152, 8.7321557 47.4051237, 8.732133 47.4050297, 8.7320786 47.4049109, 8.7320371 47.4048513)",,
1214717426,2,Ebnetstrasse,residential,30,,False,True,210.047,"LINESTRING (8.7296996 47.407683, 8.7307205 47.4059249)",,
10862559,2,Bachtelstrasse,residential,30,,False,False,72.578,"LINESTRING (8.7296996 47.407683, 8.729552 47.40766, 8.7293945 47.407606, 8.7288207 47.4074197)",,
10862559,2,Bachtelstrasse,residential,30,,False,True,55.076,"LINESTRING (8.7296996 47.407683, 8.7298291 47.4077048, 8.7304186 47.4077745)",,
10862559,2,Bachtelstrasse,residential,30,,False,True,72.578,"LINESTRING (8.7288207 47.4074197, 8.7293945 47.407606, 8.729552 47.40766, 8.7296996 47.407683)",,
