osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width,junction
826450982,2,383.1,Wachtstrasse,secondary,50,False,False,65.737,"LINESTRING (8.5301167 47.3107614, 8.5300152 47.3107455, 8.5298956 47.3107017, 8.5296833 47.3105747, 8.5295219 47.3104924, 8.5293825 47.3104613)",,,,
826450982,2,383.1,Wachtstrasse,secondary,50,False,True,71.304,"LINESTRING (8.5301167 47.3107614, 8.5302782 47.3107562, 8.5304568 47.310711, 8.5309023 47.3104884, 8.5309335 47.3104714)",,,,
"[688237555, 10213253]",,,Obertilistrasse,residential,30,False,False,185.841,"LINESTRING (8.5293825 47.3104613, 8.5293913 47.3104287, 8.5293997 47.3103976, 8.5294083 47.3102893, 8.5293219 47.3101093, 8.5291629 47.3099384, 8.5290615 47.3098616, 8.5289007 47.3097398, 8.5287165 47.3095949, 8.5286708 47.3095419, 8.5285994 47.3094371, 8.5284955 47.3092658, 8.5284051 47.3091023, 8.5283576 47.3089948)",,,,
156318290,2,383.1,Wachtstrasse,secondary,50,False,False,84.85000000000001,"LINESTRING (8.5293825 47.3104613, 8.5292331 47.3104593, 8.5283486 47.3105654, 8.5282718 47.3105737)",,,,
826450982,2,383.1,Wachtstrasse,secondary,50,False,True,65.737,"LINESTRING (8.5293825 47.3104613, 8.5295219 47.3104924, 8.5296833 47.3105747, 8.5298956 47.3107017, 8.5300152 47.3107455, 8.5301167 47.3107614)",,,,
"[604626393, 1226412658, 1226412655]",,383,Albisstrasse,secondary,50,False,"[False, True]",89.37299999999999,"LINESTRING (8.5249279 47.308232, 8.5248532 47.3080936, 8.5247332 47.3078713, 8.5245959 47.3076214, 8.5245507 47.3075476, 8.5245091 47.3074802)",yes,,,
"[79854568, 604626397]","['2', '3']",383,Albisstrasse,secondary,50,False,True,231.972,"LINESTRING (8.5249279 47.308232, 8.5250168 47.3084006, 8.5251601 47.3087015, 8.5251948 47.3087722, 8.525255 47.3089084, 8.5252995 47.309002, 8.5254942 47.3093888, 8.52556 47.3095268, 8.5255957 47.3096579, 8.5256207 47.3097692, 8.5256385 47.3098897, 8.5256468 47.3100041, 8.5256477 47.3101333, 8.5256475 47.3102, 8.5256551 47.3102444)",,,,
673898417,1,4,Sihltalstrasse,primary,80,True,False,71.027,"LINESTRING (8.5240974 47.3091006, 8.524068 47.3089908, 8.5240844 47.3087805, 8.5241036 47.3084642)",,,,
1093548852,,,Kronenstrasse,residential,30,False,False,7.794,"LINESTRING (8.5274938 47.3106542, 8.5275033 47.3105844)",,,,
1093548852,,,Kronenstrasse,residential,30,False,True,36.193999999999996,"LINESTRING (8.5274938 47.3106542, 8.5274899 47.3106932, 8.5274822 47.3107693, 8.5274674 47.3108367, 8.5274294 47.3109012, 8.5273693 47.3109612)",,,,
