osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,bridge
"[564146320, 564146322, 517283253]",Freudenreichstrasse,"['living_street', 'tertiary']","['20', '50']",,False,True,170.16,"LINESTRING (7.4379204 46.975717, 7.4379412 46.9755463, 7.437968 46.9753937, 7.4379727 46.9753627, 7.4379882 46.9752539, 7.4380007 46.9751584, 7.4380591 46.9747289, 7.4380649 46.9746863, 7.4380695 46.9746474, 7.438095 46.9744562, 7.4381192 46.9741929)",2,
"[517283257, 88191262]",Kalchackerstrasse,"['living_street', 'tertiary']","['20', '50']",,False,"[False, True]",47.856,"LINESTRING (7.4379204 46.975717, 7.4380138 46.9757229, 7.4383988 46.9757473, 7.4385444 46.9757728)",2,
"[26169778, 203645139, 744756804]",Freudenreichstrasse,tertiary,50,,False,True,380.40099999999995,"LINESTRING (7.4378835 46.9729539, 7.4378183 46.9729249, 7.4377179 46.9728982, 7.4376076 46.9728824, 7.4375282 46.9728768, 7.4374154 46.9728723, 7.4370666 46.9728662, 7.436901 46.9728764, 7.4367662 46.9728966, 7.4366519 46.9729245, 7.4365146 46.972971, 7.4361548 46.9731223, 7.4360154 46.9731843, 7.4357059 46.9733168, 7.4355231 46.9733795, 7.4354007 46.9734075, 7.4352892 46.9734278, 7.4351789 46.9734393, 7.4350719 46.9734443, 7.4349675 46.9734413, 7.4348693 46.9734325, 7.4346812 46.9734052, 7.4345137 46.9733811, 7.4344276 46.9733688, 7.434159 46.9733302, 7.4339598 46.9733017, 7.433763 46.9732734, 7.4336538 46.9732502, 7.4335771 46.9732205, 7.4333369 46.9730761, 7.4333069 46.9730615, 7.4332763 46.9730506, 7.4332339 46.9730422)","['1', '2']",
"[564146322, 564146323, 680103348]",Freudenreichstrasse,tertiary,50,,False,False,84.18099999999998,"LINESTRING (7.4378835 46.9729539, 7.4379367 46.9729985, 7.4379604 46.9730273, 7.4379832 46.9730619, 7.4380107 46.9731168, 7.4380524 46.9733337, 7.4380855 46.9735174, 7.4381152 46.9736829)",2,
26375981,Hölzliweg,residential,30,,False,False,174.716,"LINESTRING (7.4409954 46.9784254, 7.4405051 46.9781046, 7.4403199 46.9779836, 7.4402024 46.9778905, 7.4401869 46.9778502, 7.4401799 46.9777988, 7.4401865 46.9777107, 7.4402134 46.9776364, 7.4402931 46.9775219, 7.4405603 46.9771378)",,
327664954,Aeschenbrunnmattstrasse,tertiary,50,,False,False,108.78099999999999,"LINESTRING (7.4409954 46.9784254, 7.4411469 46.9782578, 7.4413184 46.9780546, 7.4413214 46.9780518, 7.4416284 46.9777621, 7.4416931 46.9776586, 7.4417333 46.9775905)",2,
327664954,Aeschenbrunnmattstrasse,tertiary,50,,False,True,57.085,"LINESTRING (7.4409954 46.9784254, 7.4408752 46.9785483, 7.4407695 46.9786835, 7.4406863 46.9788035, 7.4406458 46.9788782)",2,
26375981,Hölzliweg,residential,30,,False,True,174.716,"LINESTRING (7.4405603 46.9771378, 7.4402931 46.9775219, 7.4402134 46.9776364, 7.4401865 46.9777107, 7.4401799 46.9777988, 7.4401869 46.9778502, 7.4402024 46.9778905, 7.4403199 46.9779836, 7.4405051 46.9781046, 7.4409954 46.9784254)",,
322946730,Kalchackerstrasse,tertiary,50,,False,False,102.348,"LINESTRING (7.4405603 46.9771378, 7.4411395 46.9773641, 7.4412069 46.9773914, 7.4416026 46.9775513, 7.4416752 46.9775777, 7.4417333 46.9775905)",2,
322946730,Kalchackerstrasse,tertiary,50,,False,True,88.835,"LINESTRING (7.4405603 46.9771378, 7.4403311 46.9770606, 7.4401775 46.9770058, 7.440121 46.9769828, 7.4400429 46.976951, 7.439942 46.9768973, 7.43986 46.9768481, 7.4396201 46.976676)",2,
26375982,Lindenstrasse,residential,30,,False,False,185.329,"LINESTRING (7.4406458 46.9788782, 7.4405391 46.9788713, 7.4404752 46.9788637, 7.4404212 46.9788519, 7.4403664 46.978829, 7.4393008 46.978104, 7.4389479 46.9778931, 7.4388067 46.9778216)",,
327664954,Aeschenbrunnmattstrasse,tertiary,50,,False,False,57.084999999999994,"LINESTRING (7.4406458 46.9788782, 7.4406863 46.9788035, 7.4407695 46.9786835, 7.4408752 46.9785483, 7.4409954 46.9784254)",2,
327664954,Aeschenbrunnmattstrasse,tertiary,50,,False,True,24.622,"LINESTRING (7.4406458 46.9788782, 7.4406082 46.9789851, 7.4405913 46.979096)",2,
26531737,Ritterstrasse,residential,30,,False,True,48.051,"LINESTRING (7.4388067 46.9778216, 7.4384041 46.9781552)",,
26375982,Lindenstrasse,residential,30,,False,True,185.32899999999998,"LINESTRING (7.4388067 46.9778216, 7.4389479 46.9778931, 7.4393008 46.978104, 7.4403664 46.978829, 7.4404212 46.9788519, 7.4404752 46.9788637, 7.4405391 46.9788713, 7.4406458 46.9788782)",,
26531737,Ritterstrasse,residential,30,,False,False,64.628,"LINESTRING (7.4388067 46.9778216, 7.4391413 46.9773512, 7.4391786 46.9772987)",,
563895484,Lindenstrasse,residential,30,,False,False,118.882,"LINESTRING (7.4388067 46.9778216, 7.4382847 46.9775343, 7.4379803 46.9773668, 7.4376926 46.9772085, 7.437587 46.9771504)",,
563895484,Lindenstrasse,residential,30,,False,True,82.72399999999999,"LINESTRING (7.4367381 46.9766835, 7.4371064 46.9768859, 7.4374035 46.9770494, 7.437587 46.9771504)",,
563895485,Chutzenstrasse,residential,30,,False,False,103.24900000000001,"LINESTRING (7.4367381 46.9766835, 7.4364274 46.9771573, 7.4364159 46.9771749, 7.43625 46.9774279, 7.4361824 46.9775311)",,
"[4881897, 563895485]",Chutzenstrasse,"['residential', 'living_street']","['20', '30']",5.5,False,True,119.578,"LINESTRING (7.4367381 46.9766835, 7.4369075 46.9764251, 7.4369569 46.9763498, 7.4370373 46.9762271, 7.4370777 46.9761655, 7.4371474 46.9760475, 7.4371826 46.9759662, 7.4371976 46.9759249, 7.4372163 46.9758737, 7.4372321 46.9758015, 7.4372344 46.9757939, 7.4372514 46.9756746)",,
26375983,Pestalozziweg,residential,30,,False,True,12.448,"LINESTRING (7.4379974 46.9766489, 7.4381245 46.9767197)",1,
26375983,Pestalozziweg,residential,30,,False,False,102.667,"LINESTRING (7.4391786 46.9772987, 7.4381245 46.9767197)",1,
26531737,Ritterstrasse,residential,30,,False,False,76.917,"LINESTRING (7.4391786 46.9772987, 7.4396201 46.976676)",,
26531737,Ritterstrasse,residential,30,,False,True,64.628,"LINESTRING (7.4391786 46.9772987, 7.4391413 46.9773512, 7.4388067 46.9778216)",,
26375985,Burgackerweg,residential,30,,False,False,43.219,"LINESTRING (7.4405913 46.979096, 7.4405128 46.9791148, 7.4404459 46.9791335, 7.4403886 46.9791594, 7.4401475 46.9793282)",,
327664954,Aeschenbrunnmattstrasse,tertiary,50,,False,False,24.622,"LINESTRING (7.4405913 46.979096, 7.4406082 46.9789851, 7.4406458 46.9788782)",2,
"[584250817, 750262014]",Aeschenbrunnmattstrasse,tertiary,50,,False,True,136.04800000000003,"LINESTRING (7.4405913 46.979096, 7.4405971 46.9793294, 7.4405897 46.979408, 7.4405651 46.9795203, 7.4405279 46.9796291, 7.440402 46.9798356, 7.4403916 46.9798647, 7.4403506 46.9799707, 7.4403311 46.9800284, 7.4403138 46.9800903, 7.4402668 46.9802883)",2,
26531737,Ritterstrasse,residential,30,,False,False,48.051,"LINESTRING (7.4384041 46.9781552, 7.4388067 46.9778216)",,
26531737,Ritterstrasse,residential,30,,False,True,51.928,"LINESTRING (7.4384041 46.9781552, 7.4380046 46.9785344)",,
26375986,Wiesengrundweg,residential,30,,False,False,185.758,"LINESTRING (7.4384041 46.9781552, 7.4392452 46.9787201, 7.4401475 46.9793282)",1,
26375985,Burgackerweg,residential,30,,False,True,43.218999999999994,"LINESTRING (7.4401475 46.9793282, 7.4403886 46.9791594, 7.4404459 46.9791335, 7.4405128 46.9791148, 7.4405913 46.979096)",,
26375986,Wiesengrundweg,residential,30,,False,True,185.758,"LINESTRING (7.4401475 46.9793282, 7.4392452 46.9787201, 7.4384041 46.9781552)",1,
26531719,Erlenweg,residential,,,False,False,196.26499999999996,"LINESTRING (7.4381192 46.9741929, 7.4382394 46.9741954, 7.4382999 46.9741961, 7.4383273 46.9742015, 7.4383498 46.9742111, 7.4383665 46.9742227, 7.4383832 46.9742414, 7.4385708 46.9745299, 7.4386175 46.9746471, 7.4386371 46.9747616, 7.4386411 46.9748548, 7.4386302 46.9749646, 7.4385492 46.9757429, 7.4385444 46.9757728)",,
"[564146320, 564146322, 517283253]",Freudenreichstrasse,"['living_street', 'tertiary']","['20', '50']",,False,False,170.16,"LINESTRING (7.4381192 46.9741929, 7.438095 46.9744562, 7.4380695 46.9746474, 7.4380649 46.9746863, 7.4380591 46.9747289, 7.4380007 46.9751584, 7.4379882 46.9752539, 7.4379727 46.9753627, 7.437968 46.9753937, 7.4379412 46.9755463, 7.4379204 46.975717)",2,
564146322,Freudenreichstrasse,tertiary,50,,False,True,56.821,"LINESTRING (7.4381192 46.9741929, 7.4381393 46.9739469, 7.4381315 46.9737983, 7.4381152 46.9736829)",2,
"[563895485, 84040627, 530397285, 203645135]",Chutzenstrasse,residential,30,,False,True,148.726,"LINESTRING (7.4361796 46.978915, 7.4361415 46.9788515, 7.4360023 46.9784912, 7.4359505 46.9783665, 7.4359117 46.9782563, 7.4358994 46.978176, 7.4358992 46.9780704, 7.4359165 46.9779998, 7.4359339 46.9779311, 7.4359609 46.977866, 7.4360364 46.9777393, 7.4361182 46.9776316)",,
26531737,Ritterstrasse,residential,30,,False,False,168.751,"LINESTRING (7.4366564 46.9797407, 7.4368595 46.979539, 7.4369929 46.9794109, 7.437066 46.9793411, 7.4380046 46.9785344)",,
55131804,Kunoweg,residential,,,False,True,45.036,"LINESTRING (7.4340396 46.9739833, 7.4340387 46.9741686, 7.4340365 46.9742716, 7.4340353 46.9743883)",1,
55131804,Kunoweg,residential,,,False,False,45.036,"LINESTRING (7.4340353 46.9743883, 7.4340365 46.9742716, 7.4340387 46.9741686, 7.4340396 46.9739833)",1,
55131804,Kunoweg,residential,,,False,True,125.26100000000001,"LINESTRING (7.4340353 46.9743883, 7.4340296 46.9749279, 7.4340398 46.9749669, 7.4340436 46.9749816, 7.4340519 46.9750133, 7.4340481 46.9752127, 7.4340455 46.9753514, 7.4340424 46.9755134)",1,
55144804,Römerstrasse,residential,,,False,True,279.399,"LINESTRING (7.4340353 46.9743883, 7.4330958 46.9745071, 7.4327765 46.9745416, 7.4327394 46.9745456, 7.4322405 46.9745776, 7.4318583 46.9745829, 7.4315773 46.9745868, 7.4314792 46.9746085, 7.4313942 46.9746911, 7.43139 46.9748028, 7.4313808 46.9750451, 7.4313657 46.9753395)",,
55167137,Pestalozziweg,residential,30,,False,True,62.901,"LINESTRING (7.437587 46.9771504, 7.4381245 46.9767197)",1,
563895484,Lindenstrasse,residential,30,,False,False,82.72399999999999,"LINESTRING (7.437587 46.9771504, 7.4374035 46.9770494, 7.4371064 46.9768859, 7.4367381 46.9766835)",,
563895484,Lindenstrasse,residential,30,,False,True,118.882,"LINESTRING (7.437587 46.9771504, 7.4376926 46.9772085, 7.4379803 46.9773668, 7.4382847 46.9775343, 7.4388067 46.9778216)",,
26375983,Pestalozziweg,residential,30,,False,False,12.448,"LINESTRING (7.4381245 46.9767197, 7.4379974 46.9766489)",1,
26375983,Pestalozziweg,residential,30,,False,True,102.667,"LINESTRING (7.4381245 46.9767197, 7.4391786 46.9772987)",1,
55167137,Pestalozziweg,residential,30,,False,False,62.901,"LINESTRING (7.4381245 46.9767197, 7.437587 46.9771504)",1,
25840168,Felshaldenweg,residential,30,,False,True,199.42599999999996,"LINESTRING (7.4409183 46.9734387, 7.4409635 46.9734969, 7.4410178 46.9735634, 7.441053 46.9736046, 7.4410845 46.9736616, 7.4412393 46.9741578, 7.441347 46.974503, 7.4414434 46.9748277, 7.4414491 46.9748452, 7.4414631 46.9748644, 7.4414841 46.9748746, 7.4415068 46.9748818, 7.4415489 46.9748843, 7.4416092 46.9748826, 7.4417095 46.9748716, 7.4418543 46.9748539, 7.4419088 46.9748484)",,
"[528509333, 744189719]",Fährstrasse,tertiary,50,,False,True,261.026,"LINESTRING (7.4413512 46.9726677, 7.4413045 46.9726819, 7.4412735 46.9726941, 7.4412286 46.9727236, 7.4411835 46.9727652, 7.4411545 46.9728009, 7.4411375 46.9728218, 7.4411133 46.9728558, 7.441098 46.9728797, 7.4410798 46.9729253, 7.4410749 46.9729554, 7.4410734 46.9729871, 7.4410768 46.973017, 7.441084 46.9730547, 7.4410953 46.9730913, 7.4411137 46.9731259, 7.4411451 46.9731776, 7.4411828 46.9732395, 7.4412508 46.9733514, 7.4415895 46.9739092, 7.441657 46.9740356, 7.4416967 46.9741275, 7.4418007 46.974437, 7.4418148 46.9744805, 7.4418738 46.9747034, 7.4419088 46.9748484)",,
"[25840167, 322946733, 318136689, 318135958, 318135959]",Strandweg,residential,30,,False,True,426.41899999999987,"LINESTRING (7.4399987 46.9731384, 7.4400068 46.9733544, 7.4400189 46.9735332, 7.4400207 46.9735613, 7.440033 46.9736666, 7.4400544 46.9737362, 7.4400745 46.9739194, 7.4400891 46.9740868, 7.4400832 46.9741932, 7.4400933 46.9743103, 7.440111 46.9744361, 7.4401403 46.9745414, 7.4402389 46.9748994, 7.4402497 46.9749758, 7.4402887 46.9750877, 7.4403318 46.9751961, 7.4403706 46.9752691, 7.4404354 46.975428, 7.4404896 46.9755338, 7.4406094 46.9757346, 7.4406495 46.9758055, 7.4406974 46.9758832, 7.4407287 46.9759174, 7.4407562 46.9759352, 7.440814 46.9759574, 7.4408728 46.9759685, 7.4408958 46.9759687, 7.4409359 46.975966, 7.4409949 46.9759514, 7.4410501 46.9759311, 7.441172 46.9758769, 7.4413129 46.9758105, 7.4414811 46.9757209, 7.4415816 46.9756463, 7.4416516 46.975588, 7.4416753 46.9755667, 7.4417054 46.9755311, 7.4417247 46.9755015, 7.4417308 46.9754772, 7.4417301 46.9754579, 7.4417209 46.9754414, 7.4416844 46.9754052)",,
26531719,Erlenweg,residential,,,False,True,196.265,"LINESTRING (7.4385444 46.9757728, 7.4385492 46.9757429, 7.4386302 46.9749646, 7.4386411 46.9748548, 7.4386371 46.9747616, 7.4386175 46.9746471, 7.4385708 46.9745299, 7.4383832 46.9742414, 7.4383665 46.9742227, 7.4383498 46.9742111, 7.4383273 46.9742015, 7.4382999 46.9741961, 7.4382394 46.9741954, 7.4381192 46.9741929)",,
"[322946730, 88191262]",Kalchackerstrasse,tertiary,50,,False,False,131.252,"LINESTRING (7.4385444 46.9757728, 7.4386735 46.9758123, 7.4387609 46.9758546, 7.4388328 46.9759028, 7.4389211 46.975974, 7.4393309 46.9763889, 7.4396201 46.976676)",2,
"[517283257, 88191262]",Kalchackerstrasse,"['living_street', 'tertiary']","['20', '50']",,False,"[False, True]",47.856,"LINESTRING (7.4385444 46.9757728, 7.4383988 46.9757473, 7.4380138 46.9757229, 7.4379204 46.975717)",2,
8153343,Kalchackerstrasse,tertiary,50,,False,True,204.279,"LINESTRING (7.4313657 46.9753395, 7.431548 46.9753677, 7.4317937 46.9753981, 7.4319805 46.9754167, 7.4321534 46.9754306, 7.4323379 46.975442, 7.4324368 46.9754456, 7.4327023 46.9754555, 7.4330425 46.9754709, 7.4332536 46.9754805, 7.4339209 46.9755081, 7.4340424 46.9755134)",2,
55144804,Römerstrasse,residential,,,False,False,279.399,"LINESTRING (7.4313657 46.9753395, 7.4313808 46.9750451, 7.43139 46.9748028, 7.4313942 46.9746911, 7.4314792 46.9746085, 7.4315773 46.9745868, 7.4318583 46.9745829, 7.4322405 46.9745776, 7.4327394 46.9745456, 7.4327765 46.9745416, 7.4330958 46.9745071, 7.4340353 46.9743883)",,
8153343,Kalchackerstrasse,tertiary,50,,False,False,204.279,"LINESTRING (7.4340424 46.9755134, 7.4339209 46.9755081, 7.4332536 46.9754805, 7.4330425 46.9754709, 7.4327023 46.9754555, 7.4324368 46.9754456, 7.4323379 46.975442, 7.4321534 46.9754306, 7.4319805 46.9754167, 7.4317937 46.9753981, 7.431548 46.9753677, 7.4313657 46.9753395)",2,
"[322946732, 8153343]",Kalchackerstrasse,"['living_street', 'tertiary']","['20', '50']",,False,True,244.14800000000002,"LINESTRING (7.4340424 46.9755134, 7.4344092 46.9755287, 7.4351254 46.9755592, 7.4352503 46.9755648, 7.4352716 46.9755657, 7.4358516 46.9755907, 7.4360294 46.9755995, 7.4362802 46.9756165, 7.4364283 46.9756249, 7.4366905 46.97564, 7.4368496 46.9756491, 7.4371277 46.9756668, 7.4372514 46.9756746)",2,
55131804,Kunoweg,residential,,,False,False,125.261,"LINESTRING (7.4340424 46.9755134, 7.4340455 46.9753514, 7.4340481 46.9752127, 7.4340519 46.9750133, 7.4340436 46.9749816, 7.4340398 46.9749669, 7.4340296 46.9749279, 7.4340353 46.9743883)",1,
"[26169778, 203645139, 744756804]",Freudenreichstrasse,tertiary,50,,False,False,380.4009999999999,"LINESTRING (7.4332339 46.9730422, 7.4332763 46.9730506, 7.4333069 46.9730615, 7.4333369 46.9730761, 7.4335771 46.9732205, 7.4336538 46.9732502, 7.433763 46.9732734, 7.4339598 46.9733017, 7.434159 46.9733302, 7.4344276 46.9733688, 7.4345137 46.9733811, 7.4346812 46.9734052, 7.4348693 46.9734325, 7.4349675 46.9734413, 7.4350719 46.9734443, 7.4351789 46.9734393, 7.4352892 46.9734278, 7.4354007 46.9734075, 7.4355231 46.9733795, 7.4357059 46.9733168, 7.4360154 46.9731843, 7.4361548 46.9731223, 7.4365146 46.972971, 7.4366519 46.9729245, 7.4367662 46.9728966, 7.436901 46.9728764, 7.4370666 46.9728662, 7.4374154 46.9728723, 7.4375282 46.9728768, 7.4376076 46.9728824, 7.4377179 46.9728982, 7.4378183 46.9729249, 7.4378835 46.9729539)","['1', '2']",
26531734,Freudenreichstrasse,residential,,,False,True,76.87799999999999,"LINESTRING (7.4371049 46.9736302, 7.4372535 46.9736378, 7.437374 46.9736439, 7.4376986 46.9736604, 7.4379496 46.9736732, 7.4380394 46.9736778, 7.4381152 46.9736829)",,
4881899,Johanniterstrasse,residential,30,,False,False,181.368,"LINESTRING (7.4337759 46.9773326, 7.4341656 46.9773714, 7.4344452 46.9773992, 7.4346895 46.9774215, 7.4349563 46.9774459, 7.4352328 46.9774711, 7.4354758 46.9775063, 7.4355536 46.9775176, 7.4358794 46.9776034, 7.435961 46.9776148, 7.4361182 46.9776316)",,
