osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,tunnel,junction,access,width
"[30933213, 911886556, 911886557]",Poststrasse,"['residential', 'living_street']","['20', '30']",False,False,188.349,"LINESTRING (8.5234405 47.194406, 8.5240434 47.1945733, 8.5242117 47.1946232, 8.5243297 47.1946657, 8.5244974 47.1947328, 8.5246227 47.1947922, 8.5247724 47.1948631, 8.5248104 47.1948811, 8.524972 47.1949525, 8.5250124 47.1949644, 8.5250541 47.1949708, 8.5250849 47.1949722, 8.5251171 47.1949681, 8.5251547 47.1949569, 8.5251856 47.1949439, 8.5252936 47.1948709, 8.5253585 47.1948232, 8.5253949 47.1947965, 8.5254169 47.1947803, 8.5254614 47.1947476, 8.5255483 47.1946836)",,,,,,
30812585,Zugerstrasse,tertiary,30,False,False,51.439,"LINESTRING (8.5231087 47.1934304, 8.5230786 47.1933884, 8.5230558 47.1933487, 8.523041 47.1932973, 8.5230303 47.1932371, 8.5230106 47.1929772)",2,,,,,
508942319,Dorfstrasse,tertiary,30,False,True,55.584,"LINESTRING (8.5231087 47.1934304, 8.5231683 47.1934659, 8.523228 47.1935014, 8.5233126 47.1935386, 8.523502 47.1936017, 8.5235363 47.1936131, 8.5237403 47.193681)",2,,,,,
"[911886560, 20368555]",Kirchgasse,residential,30,False,True,70.631,"LINESTRING (8.5231087 47.1934304, 8.5230487 47.1934456, 8.5230061 47.1934547, 8.5229639 47.1934586, 8.5227775 47.1934576, 8.5226644 47.1934506, 8.5224771 47.1934371, 8.5223792 47.1934252, 8.5221887 47.1933947)",,,,,,
55924340,Sternenweg,residential,30,False,True,37.255,"LINESTRING (8.5229618 47.1926477, 8.5231537 47.1926151, 8.5231785 47.1926069, 8.5232154 47.1925946, 8.5232247 47.1925863, 8.5232522 47.1925618, 8.5233199 47.1924589)",,,,,,
373976045,Zugerstrasse,tertiary,50,False,False,48.842,"LINESTRING (8.5229618 47.1926477, 8.5229095 47.1924848, 8.5228789 47.1923799, 8.5228314 47.1922175)",2,,,,,
"[30812585, 911886558]",Zugerstrasse,tertiary,30,False,True,36.873,"LINESTRING (8.5229618 47.1926477, 8.522988 47.1927623, 8.5230007 47.1928411, 8.5230067 47.1928787, 8.5230106 47.1929772)",2,,,,,
"[20368411, 691537324]",Büelstrasse,residential,30,False,False,121.409,"LINESTRING (8.5290463 47.1984465, 8.529 47.1983345, 8.528903 47.1981274, 8.5288707 47.1980177, 8.5288674 47.1979724, 8.5288695 47.1978991, 8.5289014 47.1977682, 8.5289202 47.1976909, 8.5289319 47.1975944, 8.5289231 47.1974892, 8.5289184 47.1974595, 8.5288888 47.1973774)",,,,,,
"[1046864448, 1046864449, 46422008]",Mühlegasse,residential,30,False,False,238.887,"LINESTRING (8.5290463 47.1984465, 8.5290432 47.1985159, 8.5290188 47.198583, 8.528966 47.1986512, 8.5288876 47.1987053, 8.5288204 47.1987417, 8.5284908 47.19892, 8.5284207 47.1989579, 8.5282796 47.1990207, 8.5281366 47.1990672, 8.5279927 47.1991024, 8.5278363 47.1991264, 8.5276951 47.1991288, 8.5275539 47.1991313, 8.5273802 47.199129, 8.5268853 47.1991225, 8.5263439 47.1991605)",,,yes,,,
164478078,Langgasse,primary,50,False,False,75.06400000000001,"LINESTRING (8.5310459 47.1966402, 8.5307973 47.1966656, 8.5307537 47.1966689, 8.5305485 47.1966843, 8.5302282 47.1966957, 8.5300573 47.1966911)",3,4,,,,
"[1175427328, 1175427330]",Aegeristrasse,tertiary,50,False,True,100.22800000000001,"LINESTRING (8.5310459 47.1966402, 8.5310252 47.1964975, 8.5310198 47.1964693, 8.5309996 47.1963625, 8.5309917 47.1962231, 8.5310216 47.1960303, 8.5310488 47.1959668, 8.5310915 47.1958673, 8.5311684 47.1957607)","['2', '3']",,,,,
"[136641120, 1046845273, 931924856, 931924855]",Oberdorfstrasse,residential,"['50', '30']",False,False,297.65999999999997,"LINESTRING (8.5311684 47.1957607, 8.5310096 47.1957188, 8.5309017 47.195708, 8.5308489 47.1957186, 8.530796 47.1957292, 8.5305146 47.1958398, 8.5299716 47.1960975, 8.5298308 47.1961347, 8.5297011 47.196151, 8.5294705 47.1961608, 8.5292972 47.1961682, 8.5291759 47.1961787, 8.5291218 47.1961654, 8.5290958 47.1961287, 8.5291015 47.1960889, 8.5291173 47.1959858, 8.5291696 47.1956728, 8.5292445 47.1954371, 8.5292234 47.1953904, 8.5291653 47.1953586, 8.5287099 47.195321)",,,building_passage,,,
"[1175427328, 1175427330]",Aegeristrasse,tertiary,50,False,False,100.22800000000001,"LINESTRING (8.5311684 47.1957607, 8.5310915 47.1958673, 8.5310488 47.1959668, 8.5310216 47.1960303, 8.5309917 47.1962231, 8.5309996 47.1963625, 8.5310198 47.1964693, 8.5310252 47.1964975, 8.5310459 47.1966402)","['2', '3']",,,,,
30812718,Leihgasse,residential,30,True,False,103.624,"LINESTRING (8.5316301 47.1945823, 8.5315622 47.1945832, 8.5315294 47.1945811, 8.5311739 47.1945503, 8.5304494 47.1944352, 8.5302848 47.1944117)",1,,,,,
23167395,Neugasse,primary,50,False,False,23.817,"LINESTRING (8.522737 47.1973746, 8.5229588 47.1972224)",,4,,,,
8079658,,primary,,True,False,33.192,"LINESTRING (8.522737 47.1973746, 8.5227738 47.197405, 8.5227933 47.1974421, 8.5227931 47.1974815, 8.5227733 47.1975185, 8.5227362 47.1975488, 8.5226862 47.1975687, 8.5226292 47.1975759, 8.5225961 47.1975722)",1,,,roundabout,,
8079658,,primary,,True,False,23.187,"LINESTRING (8.5224757 47.1974117, 8.5225047 47.1973831, 8.522545 47.1973617, 8.5225929 47.1973495, 8.522644 47.1973476, 8.5226935 47.1973563, 8.522737 47.1973746)",1,,,roundabout,,
"[29480149, 1050950375]",Weststrasse,primary,50,False,False,144.305,"LINESTRING (8.5224757 47.1974117, 8.5223896 47.1973549, 8.5219744 47.1971219, 8.5215128 47.1968982, 8.5211618 47.1967543, 8.5209267 47.196658)",,4,,,,
200960774,Neugasse,primary,50,False,False,7.375,"LINESTRING (8.523218 47.1969848, 8.5232833 47.1969355)",2,4,,,,
200960774,Neugasse,primary,50,False,True,32.887,"LINESTRING (8.523218 47.1969848, 8.5229588 47.1972224)",2,4,,,,
46151877,Neugasse,residential,,False,False,129.137,"LINESTRING (8.523218 47.1969848, 8.523296 47.1970371, 8.5233397 47.1970664, 8.5235686 47.1972405, 8.5237392 47.1973905, 8.5241795 47.197936)",,,,,,
200960774,Neugasse,primary,50,False,True,2.259,"LINESTRING (8.5247952 47.1964411, 8.5247687 47.1964505)",2,4,,,,
"[55061728, 53562509]",Neugasse,primary,50,True,False,54.751999999999995,"LINESTRING (8.5247952 47.1964411, 8.5248161 47.1964118, 8.5248941 47.1963468, 8.525023 47.1962285, 8.5251029 47.1961438, 8.5251187 47.1961272, 8.5251676 47.1960887, 8.5252339 47.1960529)",2,4,,,,
373976045,Zugerstrasse,tertiary,50,False,True,31.682,"LINESTRING (8.5223467 47.1907149, 8.5223811 47.1908673, 8.5224389 47.190992)",2,,,,,
421756130,Landhausstrasse,residential,,False,False,92.152,"LINESTRING (8.5223467 47.1907149, 8.5222419 47.1907243, 8.5221013 47.1907679, 8.5220257 47.1908195, 8.5217229 47.1912374, 8.5216531 47.1913338, 8.5216493 47.191339)",,,,,,
421756130,Landhausstrasse,residential,,False,True,92.15199999999999,"LINESTRING (8.5216493 47.191339, 8.5216531 47.1913338, 8.5217229 47.1912374, 8.5220257 47.1908195, 8.5221013 47.1907679, 8.5222419 47.1907243, 8.5223467 47.1907149)",,,,,,
912832567,Landhausstrasse,residential,,False,False,112.084,"LINESTRING (8.5216493 47.191339, 8.5216323 47.1913633, 8.5213983 47.1916981, 8.5210755 47.1921542, 8.5210114 47.192249)",,,,,,
"[911886554, 8080110]",Altgasse,residential,30,False,False,60.839,"LINESTRING (8.5210114 47.192249, 8.521283 47.1923375, 8.5215873 47.1924484, 8.5217196 47.1925079)",,,,,,
912832567,Landhausstrasse,residential,,False,True,112.084,"LINESTRING (8.5210114 47.192249, 8.5210755 47.1921542, 8.5213983 47.1916981, 8.5216323 47.1913633, 8.5216493 47.191339)",,,,,,
8079999,Neugasse,tertiary,50,False,True,97.499,"LINESTRING (8.5203151 47.1996085, 8.5204876 47.1995124, 8.5209026 47.1992777, 8.5213075 47.199048)",,,,,,
"[572721115, 19855117]",Sonnackerstrasse,residential,,False,False,168.14999999999998,"LINESTRING (8.5203151 47.1996085, 8.5200812 47.1994315, 8.5193696 47.1988873, 8.5188481 47.1984714)",,,,,,
"[8080101, 911886559]",Rathausstrasse,tertiary,"['30', '50']",False,True,106.02499999999999,"LINESTRING (8.5263098 47.1944517, 8.5263619 47.1945077, 8.5263737 47.1945608, 8.5263745 47.194627, 8.5263453 47.1946988, 8.5262355 47.1949364, 8.5262096 47.194992, 8.526149 47.1951223, 8.5260992 47.1952297, 8.5260899 47.195259, 8.5260836 47.1952873, 8.5260797 47.1953151, 8.5260773 47.1953648)","['2', '3']",,,,,
29468975,Dorfstrasse,tertiary,30,False,False,138.74,"LINESTRING (8.5263098 47.1944517, 8.5262443 47.1944331, 8.5261158 47.1944122, 8.5258641 47.1943728, 8.5258198 47.1943655, 8.5257135 47.194345, 8.5255703 47.1943083, 8.5254174 47.1942528, 8.52497 47.1940981, 8.5246256 47.1939733)",2,,,,,
691508289,Inwilerstrasse,residential,,False,False,21.954,"LINESTRING (8.5263098 47.1944517, 8.5263455 47.1944245, 8.5263667 47.194397, 8.5263871 47.1943454, 8.5264065 47.1943047, 8.5264316 47.1942756)",,,,,,
8080110,Altgasse,residential,30,False,True,113.14999999999999,"LINESTRING (8.5230106 47.1929772, 8.5228573 47.1929778, 8.5227621 47.1929696, 8.5226977 47.1929537, 8.5226593 47.1929398, 8.5226377 47.192932, 8.5223694 47.1928223, 8.5223316 47.1928068, 8.5219996 47.1926306, 8.5217196 47.1925079)",,,,,,
"[30812585, 911886558]",Zugerstrasse,tertiary,30,False,False,36.873000000000005,"LINESTRING (8.5230106 47.1929772, 8.5230067 47.1928787, 8.5230007 47.1928411, 8.522988 47.1927623, 8.5229618 47.1926477)",2,,,,,
30812585,Zugerstrasse,tertiary,30,False,True,51.43899999999999,"LINESTRING (8.5230106 47.1929772, 8.5230303 47.1932371, 8.523041 47.1932973, 8.5230558 47.1933487, 8.5230786 47.1933884, 8.5231087 47.1934304)",2,,,,,
8079999,Neugasse,tertiary,50,False,False,68.667,"LINESTRING (8.5218751 47.1985713, 8.5217607 47.1987035, 8.5216474 47.1988188, 8.5214853 47.1989353, 8.5213075 47.199048)",,,,,,
"[19855114, 19855115]","['Heimatstrasse', 'Friedenstrasse']",residential,,False,True,422.23300000000006,"LINESTRING (8.5218751 47.1985713, 8.5209797 47.198173, 8.5197951 47.1977255, 8.5197178 47.1977402, 8.5195586 47.1979201, 8.5193572 47.1981476, 8.519363 47.1981876, 8.5199382 47.1984214, 8.5206717 47.1987184, 8.5211148 47.1989502, 8.5213075 47.199048)",,,,,,
22367394,Früebergstrasse,residential,,False,False,84.963,"LINESTRING (8.5218751 47.1985713, 8.5220226 47.1986347, 8.5221925 47.1987117, 8.5223655 47.1988085, 8.5225583 47.1989496, 8.5227033 47.1990781)",,,,,,
1060885569,Neugasse,tertiary,50,False,True,73.936,"LINESTRING (8.5218751 47.1985713, 8.5219965 47.1984185, 8.5221496 47.1982396, 8.5223569 47.1979926)",,,,,,
"[8081619, 55924317, 1041096798]",Heidengasse,residential,30,False,True,121.19900000000001,"LINESTRING (8.5288888 47.1973774, 8.5290216 47.1973154, 8.5296202 47.1970326, 8.5299933 47.1968563, 8.5300368 47.196816, 8.5300548 47.1967633, 8.5300573 47.1966911)",,,,,,
"[691537323, 843610703]",Büelstrasse,residential,"['30', '50']",False,False,116.63900000000002,"LINESTRING (8.5288888 47.1973774, 8.5288016 47.1972218, 8.5287751 47.1971695, 8.5287065 47.1970139, 8.5286564 47.196884, 8.5285896 47.1966558, 8.5285362 47.1964268, 8.5285268 47.1963865, 8.5285203 47.1963618)",,,,,,
"[20368411, 691537324]",Büelstrasse,residential,30,False,True,121.40899999999999,"LINESTRING (8.5288888 47.1973774, 8.5289184 47.1974595, 8.5289231 47.1974892, 8.5289319 47.1975944, 8.5289202 47.1976909, 8.5289014 47.1977682, 8.5288695 47.1978991, 8.5288674 47.1979724, 8.5288707 47.1980177, 8.528903 47.1981274, 8.529 47.1983345, 8.5290463 47.1984465)",,,,,,
8081623,Albisstrasse,residential,30,False,False,111.522,"LINESTRING (8.5255302 47.1994707, 8.5251511 47.1985014)",,,,,,
46422008,Mühlegasse,residential,30,False,True,70.828,"LINESTRING (8.5255302 47.1994707, 8.5260412 47.1992478, 8.5261931 47.1991928, 8.5263439 47.1991605)",,,,,,
8079999,Neugasse,tertiary,50,False,False,97.499,"LINESTRING (8.5213075 47.199048, 8.5209026 47.1992777, 8.5204876 47.1995124, 8.5203151 47.1996085)",,,,,,
8079999,Neugasse,tertiary,50,False,True,68.667,"LINESTRING (8.5213075 47.199048, 8.5214853 47.1989353, 8.5216474 47.1988188, 8.5217607 47.1987035, 8.5218751 47.1985713)",,,,,,
"[19855114, 19855115]","['Heimatstrasse', 'Friedenstrasse']",residential,,False,False,422.233,"LINESTRING (8.5213075 47.199048, 8.5211148 47.1989502, 8.5206717 47.1987184, 8.5199382 47.1984214, 8.519363 47.1981876, 8.5193572 47.1981476, 8.5195586 47.1979201, 8.5197178 47.1977402, 8.5197951 47.1977255, 8.5209797 47.198173, 8.5218751 47.1985713)",,,,,,
"[572721115, 19855117]",Sonnackerstrasse,residential,,False,True,168.14999999999998,"LINESTRING (8.5188481 47.1984714, 8.5193696 47.1988873, 8.5200812 47.1994315, 8.5203151 47.1996085)",,,,,,
"[46422330, 317247085, 19855118]",Pilatusstrasse,residential,,False,False,237.448,"LINESTRING (8.5209267 47.196658, 8.5205477 47.1970799, 8.5204931 47.1971452, 8.5204731 47.1971873, 8.5204923 47.1972263, 8.521033 47.1974514, 8.5223569 47.1979926)",,,,,yes,
"[29480149, 1050950375]",Weststrasse,primary,50,False,True,144.305,"LINESTRING (8.5209267 47.196658, 8.5211618 47.1967543, 8.5215128 47.1968982, 8.5219744 47.1971219, 8.5223896 47.1973549, 8.5224757 47.1974117)",,4,,,,
8080103,Inwilerstrasse,residential,30,False,False,136.678,"LINESTRING (8.5264316 47.1942756, 8.5264477 47.1941884, 8.5264916 47.1940343, 8.5266056 47.1937664, 8.5266119 47.1937512, 8.5266893 47.1935649, 8.5267513 47.1933727, 8.5267831 47.193211, 8.5268017 47.1930754)",,,,,,
19855124,Leihgasse,residential,30,True,False,117.06700000000001,"LINESTRING (8.5264316 47.1942756, 8.5264689 47.1942628, 8.5265103 47.1942579, 8.5270274 47.1942496, 8.5274559 47.1942366, 8.527647 47.1942313, 8.5279025 47.1942336, 8.5279749 47.1942373)",,,,,,
691508289,Inwilerstrasse,residential,,False,True,21.953999999999997,"LINESTRING (8.5264316 47.1942756, 8.5264065 47.1943047, 8.5263871 47.1943454, 8.5263667 47.194397, 8.5263455 47.1944245, 8.5263098 47.1944517)",,,,,,
421271326,Marktgasse,primary,50,False,False,4.963,"LINESTRING (8.5285436 47.1962531, 8.5284862 47.1962314)",2,4,,,,
412095977,Langgasse,primary,50,False,True,125.319,"LINESTRING (8.5285436 47.1962531, 8.528719 47.1963172, 8.5287521 47.19633, 8.5292507 47.19652, 8.5294953 47.1965952, 8.5297555 47.1966548, 8.5299046 47.1966762, 8.5300573 47.1966911)",2,4,,,,
843610703,Büelstrasse,residential,50,False,True,12.717,"LINESTRING (8.5285436 47.1962531, 8.5285147 47.1962908, 8.5285094 47.1963164, 8.5285176 47.1963507, 8.5285203 47.1963618)",,,,,,
20368442,Florastrasse,residential,30,False,False,101.202,"LINESTRING (8.5264656 47.195465, 8.5264333 47.1955274, 8.5264296 47.1955352, 8.5263164 47.1957765, 8.5260408 47.1963281)",,,,,,
29468988,Marktgasse,primary,50,False,True,142.528,"LINESTRING (8.5264656 47.195465, 8.526646 47.1955399, 8.5267187 47.19557, 8.5272088 47.195759, 8.5273781 47.1958215, 8.5281107 47.1960918)",2,4,,,,
473891349,Kreuzplatz,primary,50,False,False,31.634,"LINESTRING (8.5264656 47.195465, 8.5264023 47.1954445, 8.5262127 47.1953836, 8.5261641 47.1953734, 8.5261163 47.1953664, 8.5260773 47.1953648)",3,4,,,,
20368442,Florastrasse,residential,30,False,True,101.20200000000001,"LINESTRING (8.5260408 47.1963281, 8.5263164 47.1957765, 8.5264296 47.1955352, 8.5264333 47.1955274, 8.5264656 47.195465)",,,,,,
55924356,Falkenweg,residential,30,False,False,68.706,"LINESTRING (8.5260408 47.1963281, 8.5257597 47.1962707, 8.5254015 47.1961212, 8.5253663 47.1961065, 8.5252339 47.1960529)",,,,,,
55924356,Falkenweg,residential,30,False,True,34.379,"LINESTRING (8.5260408 47.1963281, 8.526316 47.1963796, 8.5264803 47.1964081)",,,,,,
20368518,Asylstrasse,residential,30,False,False,124.23900000000002,"LINESTRING (8.5220628 47.1936638, 8.5220095 47.1938008, 8.5219911 47.193848, 8.5219509 47.1938944, 8.521897 47.1939429, 8.5218874 47.1939485, 8.5218507 47.1939701, 8.5217961 47.1939836, 8.5216371 47.194023, 8.5208624 47.1942171, 8.5207855 47.1942343)",,,,,,
20368525,Kirchmattweg,residential,30,False,True,124.162,"LINESTRING (8.5220628 47.1936638, 8.5217698 47.1936089, 8.5216374 47.1935841, 8.5214161 47.1935505, 8.5212627 47.1935547, 8.5211102 47.1935821, 8.5209365 47.1936463, 8.5205758 47.193847)",,,,,,
20368543,Asylstrasse,residential,30,False,False,31.482,"LINESTRING (8.5220628 47.1936638, 8.5221398 47.1934686, 8.5221887 47.1933947)",,,,,,
20368525,Kirchmattweg,residential,30,False,False,124.16199999999999,"LINESTRING (8.5205758 47.193847, 8.5209365 47.1936463, 8.5211102 47.1935821, 8.5212627 47.1935547, 8.5214161 47.1935505, 8.5216374 47.1935841, 8.5217698 47.1936089, 8.5220628 47.1936638)",,,,,,
20368525,Kirchmattweg,residential,30,False,True,45.888999999999996,"LINESTRING (8.5205758 47.193847, 8.5207602 47.1941876, 8.5207855 47.1942343)",,,,,,
198758855,Kirchmattweg,residential,30,False,False,28.874,"LINESTRING (8.5205758 47.193847, 8.5204836 47.1938737, 8.5202459 47.1937707)",,,,,,
20368543,Asylstrasse,residential,30,False,True,31.482,"LINESTRING (8.5221887 47.1933947, 8.5221398 47.1934686, 8.5220628 47.1936638)",,,,,,
"[911886560, 20368555]",Kirchgasse,residential,30,False,False,70.63099999999999,"LINESTRING (8.5221887 47.1933947, 8.5223792 47.1934252, 8.5224771 47.1934371, 8.5226644 47.1934506, 8.5227775 47.1934576, 8.5229639 47.1934586, 8.5230061 47.1934547, 8.5230487 47.1934456, 8.5231087 47.1934304)",,,,,,
20368555,Kirchgasse,residential,30,False,True,114.21,"LINESTRING (8.5221887 47.1933947, 8.5221303 47.1933641, 8.5219191 47.1932536, 8.5218598 47.1932268, 8.52183 47.1932134, 8.5217403 47.1931861, 8.521314 47.1931179, 8.5212909 47.1930817, 8.5212828 47.1930352, 8.5212877 47.1930129, 8.5213083 47.1929186, 8.5213829 47.1927725)",,,,,,
20368555,Kirchgasse,residential,30,False,False,114.21000000000001,"LINESTRING (8.5213829 47.1927725, 8.5213083 47.1929186, 8.5212877 47.1930129, 8.5212828 47.1930352, 8.5212909 47.1930817, 8.521314 47.1931179, 8.5217403 47.1931861, 8.52183 47.1932134, 8.5218598 47.1932268, 8.5219191 47.1932536, 8.5221303 47.1933641, 8.5221887 47.1933947)",,,,,,
30812745,Gubelstrasse,residential,,True,False,92.206,"LINESTRING (8.5305966 47.19361, 8.5302848 47.1944117)",,,,,,
22328285,Sonnenweg,residential,,False,True,91.648,"LINESTRING (8.5305966 47.19361, 8.5299118 47.1935205, 8.5294055 47.1934544)",,,,,,
8081623,Albisstrasse,residential,30,False,True,111.522,"LINESTRING (8.5251511 47.1985014, 8.5255302 47.1994707)",,,,,,
8081623,Albisstrasse,residential,30,False,False,42.945,"LINESTRING (8.5251511 47.1985014, 8.5250493 47.1982239, 8.5250111 47.1981271)",,,,,,
23122447,Blumenweg,residential,30,False,False,80.714,"LINESTRING (8.5251511 47.1985014, 8.5260511 47.1983334, 8.5261162 47.1983361, 8.5261675 47.1983682)",,,,,,
"[35416588, 23122447]","['Gartenstrasse', 'Blumenweg']",residential,30,False,False,143.51999999999998,"LINESTRING (8.5261675 47.1983682, 8.5262167 47.1983516, 8.526907 47.1982282, 8.5269307 47.1981978, 8.526802 47.1978584, 8.5267776 47.1978255, 8.5267126 47.1978116, 8.5262854 47.1978888)",,,,,,
23122447,Blumenweg,residential,30,False,True,80.714,"LINESTRING (8.5261675 47.1983682, 8.5261162 47.1983361, 8.5260511 47.1983334, 8.5251511 47.1985014)",,,,,,
35416587,Schützenstrasse,residential,30,False,False,89.346,"LINESTRING (8.5261675 47.1983682, 8.5261591 47.1984145, 8.5262804 47.1988345, 8.5263439 47.1991605)",,,,,,
35416587,Schützenstrasse,residential,30,False,True,89.346,"LINESTRING (8.5263439 47.1991605, 8.5262804 47.1988345, 8.5261591 47.1984145, 8.5261675 47.1983682)",,,,,,
46422008,Mühlegasse,residential,30,False,False,70.828,"LINESTRING (8.5263439 47.1991605, 8.5261931 47.1991928, 8.5260412 47.1992478, 8.5255302 47.1994707)",,,,,,
"[46422008, 1046864449, 1046864448]",Mühlegasse,residential,30,False,True,238.887,"LINESTRING (8.5263439 47.1991605, 8.5268853 47.1991225, 8.5273802 47.199129, 8.5275539 47.1991313, 8.5276951 47.1991288, 8.5278363 47.1991264, 8.5279927 47.1991024, 8.5281366 47.1990672, 8.5282796 47.1990207, 8.5284207 47.1989579, 8.5284908 47.19892, 8.5288204 47.1987417, 8.5288876 47.1987053, 8.528966 47.1986512, 8.5290188 47.198583, 8.5290432 47.1985159, 8.5290463 47.1984465)",,,yes,,,
35416588,Gartenstrasse,residential,30,False,True,99.858,"LINESTRING (8.5250111 47.1981271, 8.5262854 47.1978888)",,,,,,
8081623,Albisstrasse,residential,30,False,False,83.25,"LINESTRING (8.5250111 47.1981271, 8.5248642 47.1977537, 8.5247266 47.1974038)",,,,,,
8081623,Albisstrasse,residential,30,False,True,42.945,"LINESTRING (8.5250111 47.1981271, 8.5250493 47.1982239, 8.5251511 47.1985014)",,,,,,
23167395,Neugasse,primary,50,False,True,23.817,"LINESTRING (8.5229588 47.1972224, 8.522737 47.1973746)",,4,,,,
200960774,Neugasse,primary,50,False,False,32.887,"LINESTRING (8.5229588 47.1972224, 8.523218 47.1969848)",2,4,,,,
23122452,Salvemattweg,residential,30,False,True,224.857,"LINESTRING (8.5229588 47.1972224, 8.5230391 47.1972715, 8.5233962 47.1974899, 8.5235617 47.1976226, 8.523817 47.1979391, 8.5238221 47.1979601, 8.5238127 47.1979773, 8.5235864 47.1981296, 8.5235324 47.1981465, 8.5234656 47.1981473, 8.52305 47.1980429, 8.5229314 47.1980076, 8.5224892 47.1978156)",,,,,,
"[25275505, 20368518]",Asylstrasse,residential,30,False,True,48.637,"LINESTRING (8.5202069 47.1944235, 8.5205225 47.1943091, 8.5206272 47.1942711, 8.5207457 47.1942436, 8.5207855 47.1942343)",,,yes,,yes,
8080103,Inwilerstrasse,residential,30,False,True,1.449,"LINESTRING (8.5272486 47.1915981, 8.5272427 47.1916105)",,,,,,
30812572,Sternmatt,residential,,False,False,155.168,"LINESTRING (8.5272486 47.1915981, 8.5265376 47.1914142, 8.5259662 47.1911966, 8.5254099 47.1909847)",,,,,,
30812572,Sternmatt,residential,,False,True,155.168,"LINESTRING (8.5254099 47.1909847, 8.5259662 47.1911966, 8.5265376 47.1914142, 8.5272486 47.1915981)",,,,,,
1028306199,Sternenweg,residential,30,False,True,35.716,"LINESTRING (8.5233199 47.1924589, 8.5235079 47.1921642)",,,,,,
55924340,Sternenweg,residential,30,False,False,37.255,"LINESTRING (8.5233199 47.1924589, 8.5232522 47.1925618, 8.5232247 47.1925863, 8.5232154 47.1925946, 8.5231785 47.1926069, 8.5231537 47.1926151, 8.5229618 47.1926477)",,,,,,
"[797685863, 55924343]",Sternmattstrasse,residential,30,False,True,140.39099999999996,"LINESTRING (8.5233199 47.1924589, 8.5234741 47.1925007, 8.5238427 47.1926149, 8.5239936 47.1926616, 8.5240782 47.1927185, 8.5241718 47.1928269, 8.5241923 47.1929158, 8.5241761 47.1930068, 8.5241086 47.1931129, 8.5239853 47.1933051, 8.5239569 47.1933494)",,,,,,
692056148,Schulstrasse,residential,,False,False,163.697,"LINESTRING (8.5248473 47.1924402, 8.5248845 47.1924523, 8.5259821 47.192809, 8.526498 47.1929767, 8.526743 47.1930563, 8.5268017 47.1930754)",,,,,,
