osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,bridge
"[258019580, 1033834511]",2,431,secondary,50,False,True,208.204,Vyškovská,"LINESTRING (17.0051877 49.1528296, 17.005611 49.1528228, 17.0068248 49.1527528, 17.0075516 49.1528352, 17.008027 49.152892)",
171042863,,,residential,,False,False,64.221,Zahradní,"LINESTRING (17.0040625 49.1523101, 17.0039824 49.1523307, 17.003578 49.152435, 17.0032231 49.1524825)",
"[376997816, 108160341, 108160342]",2,431,secondary,50,False,False,143.794,Vyškovská,"LINESTRING (17.0040625 49.1523101, 17.003898 49.1521524, 17.0037836 49.1520428, 17.0036523 49.1518629, 17.0035195 49.151681, 17.003463 49.1515442, 17.0034188 49.1514391, 17.0033213 49.1512075, 17.0032814 49.1511343)",
"[171042856, 1033834510]",,,residential,,True,False,65.305,Součkova,"LINESTRING (17.0040625 49.1523101, 17.0043723 49.1522043, 17.0048585 49.1520383)",
1033834511,2,431,secondary,50,False,True,101.21,Vyškovská,"LINESTRING (17.0040625 49.1523101, 17.0041967 49.1524037, 17.004265 49.1524513, 17.0044692 49.1525577, 17.0048287 49.1527263, 17.0051877 49.1528296)",
108160340,,,residential,,False,False,8.825,Revoluční,"LINESTRING (17.0049804 49.1504358, 17.005075 49.1504855)",
"[603988102, 9627710]",,431,secondary,50,False,False,83.469,Komenského,"LINESTRING (17.0049804 49.1504358, 17.0049115 49.1504048, 17.0047106 49.1502529, 17.0042328 49.1498689)",
52566074,2,50,primary,50,False,False,183.64800000000002,Legionářská,"LINESTRING (17.0049804 49.1504358, 17.0055576 49.1501043, 17.0061787 49.1496593, 17.0064296 49.1494125, 17.0065178 49.149266, 17.0065405 49.1491744)",
171037889,2,50,primary,50,False,True,146.53500000000003,Legionářská,"LINESTRING (17.0049804 49.1504358, 17.0047659 49.150545, 17.0041856 49.1508259, 17.0035072 49.1510735, 17.0032814 49.1511343)",
"[27467296, 262285265, 108448787]",,43112,"['residential', 'tertiary']",30,False,False,549.9090000000001,Nádražní,"LINESTRING (17.0008818 49.1464182, 17.0007695 49.1463704, 17.0006122 49.1461502, 17.0002373 49.1457496, 17.0001721 49.1457274, 17.0000857 49.1457233, 16.9998659 49.1458183, 16.9996256 49.1459275, 16.9990244 49.1462009, 16.9974074 49.1470097, 16.9970852 49.1471622, 16.9970463 49.1472234, 16.9969161 49.1472952, 16.9962374 49.1476285, 16.9959997 49.1477816, 16.9955399 49.1483634)",
"[52566081, 81639438, 52566071, 81639450, 52566075]",,431,secondary,50,False,True,376.609,Nádražní,"LINESTRING (17.0008818 49.1464182, 17.0009382 49.1465476, 17.0014479 49.1471662, 17.0015525 49.1473026, 17.001915 49.1477026, 17.0022035 49.1480463, 17.0024487 49.1483043, 17.0027679 49.1486239, 17.0035391 49.1493135)",yes
1259640408,2,431,secondary,50,False,False,184.36800000000002,Ždánská,"LINESTRING (17.0008818 49.1464182, 17.0014899 49.1450013, 17.0015194 49.1448825, 17.0015353 49.1448173)",
27123109,,0507,tertiary,50,False,False,101.323,Sokolovská,"LINESTRING (16.9956712 49.152235, 16.9953701 49.1514137, 16.995356 49.1513477)",
373664218,2,50,primary,50,False,False,264.554,Slavkovská,"LINESTRING (16.9956712 49.152235, 16.9987764 49.1518317, 16.9992454 49.1517983)",
27123109,,0507,tertiary,50,False,True,89.007,Sokolovská,"LINESTRING (16.9958598 49.1501722, 16.9954803 49.1509332)",
"[81639440, 27123109, 81639446]",,0507,tertiary,50,False,False,205.943,Sokolovská,"LINESTRING (16.9958598 49.1501722, 16.9959305 49.1498771, 16.995917 49.1495707, 16.9957819 49.1487201, 16.9956334 49.1484635, 16.9955399 49.1483634)",yes
171037886,,,residential,,False,True,341.899,Zámecká,"LINESTRING (16.9958598 49.1501722, 16.9974469 49.1501514, 17.0002726 49.1501223, 17.0003963 49.150292)",
27467297,,43111,tertiary,,False,True,85.881,Dvorská,"LINESTRING (17.0077846 49.1497056, 17.0068643 49.1492217)",
171042870,,43111,tertiary,,False,False,8.254,náměstí Vítězství,"LINESTRING (17.0077846 49.1497056, 17.0078272 49.1497744)",
36941072,,,residential,,False,False,21.729,Vinohradská,"LINESTRING (17.0070385 49.1512996, 17.0071457 49.151482)",
36941077,,,residential,,False,False,64.895,náměstí Vítězství,"LINESTRING (17.0070385 49.1512996, 17.0062277 49.1513553, 17.0061524 49.1513659)",
171042870,,43111,tertiary,,False,True,183.40900000000002,náměstí Vítězství,"LINESTRING (17.0070385 49.1512996, 17.0071702 49.1508777, 17.0078943 49.1498827, 17.0078272 49.1497744)",
"[258019580, 1033834511]",2,431,secondary,50,False,False,208.204,Vyškovská,"LINESTRING (17.008027 49.152892, 17.0075516 49.1528352, 17.0068248 49.1527528, 17.005611 49.1528228, 17.0051877 49.1528296)",
36941064,,,residential,,False,False,76.835,Čsl. armády,"LINESTRING (17.0016177 49.1503619, 17.0010603 49.1505377, 17.0006661 49.150662)",
36941064,,,residential,,False,True,135.827,Čsl. armády,"LINESTRING (16.9989699 49.1511648, 16.9991126 49.151139, 16.9993118 49.151103, 17.0006661 49.150662)",
36941065,,,residential,,False,False,73.241,Příční,"LINESTRING (16.9989699 49.1511648, 16.9990114 49.1512511, 16.9991799 49.1516452, 16.9992454 49.1517983)",
171037881,,,residential,,False,False,68.36099999999999,Příční,"LINESTRING (16.9989699 49.1511648, 16.9988837 49.1509661, 16.998786 49.1507893, 16.9986959 49.1507156, 16.9985157 49.1506714)",
36941079,,,residential,,False,False,143.482,Trávnická,"LINESTRING (16.9985157 49.1506714, 16.9999352 49.1504258, 17.0002807 49.1503275, 17.0003963 49.150292)",
171037881,,,residential,,False,True,68.361,Příční,"LINESTRING (16.9985157 49.1506714, 16.9986959 49.1507156, 16.998786 49.1507893, 16.9988837 49.1509661, 16.9989699 49.1511648)",
171037884,,,residential,,False,False,223.47199999999998,Trávnická,"LINESTRING (16.9985157 49.1506714, 16.9959169 49.1509465, 16.9956916 49.1509563, 16.9954803 49.1509332)",
27123109,,0507,tertiary,50,False,False,89.007,Sokolovská,"LINESTRING (16.9954803 49.1509332, 16.9958598 49.1501722)",
27123109,,0507,tertiary,50,False,True,48.027,Sokolovská,"LINESTRING (16.9954803 49.1509332, 16.9953296 49.1512247, 16.995356 49.1513477)",
171037884,,,residential,,False,True,223.47199999999998,Trávnická,"LINESTRING (16.9954803 49.1509332, 16.9956916 49.1509563, 16.9959169 49.1509465, 16.9985157 49.1506714)",
36941065,,,residential,,False,True,73.241,Příční,"LINESTRING (16.9992454 49.1517983, 16.9991799 49.1516452, 16.9990114 49.1512511, 16.9989699 49.1511648)",
373664218,2,50,primary,50,False,False,307.153,Slavkovská,"LINESTRING (16.9992454 49.1517983, 16.9994225 49.1517857, 17.0002165 49.1517824, 17.0005757 49.1517697, 17.0007222 49.1517588, 17.0008385 49.1517478, 17.0009284 49.1517382, 17.0010383 49.1517263, 17.0012476 49.1516938, 17.0015683 49.1516304, 17.0018819 49.1515491, 17.0022592 49.1514384, 17.0032814 49.1511343)",
373664218,2,50,primary,50,False,True,264.554,Slavkovská,"LINESTRING (16.9992454 49.1517983, 16.9987764 49.1518317, 16.9956712 49.152235)",
603988102,,431,secondary,50,False,True,44.598,Komenského,"LINESTRING (17.0035391 49.1493135, 17.0039248 49.1496253)",
36941066,,,residential,,False,False,282.343,Mírová,"LINESTRING (17.0035391 49.1493135, 17.0059514 49.1478957, 17.0063094 49.1475496)",
"[52566081, 81639438, 52566071, 81639450, 52566075]",,431,secondary,50,False,False,376.609,Nádražní,"LINESTRING (17.0035391 49.1493135, 17.0027679 49.1486239, 17.0024487 49.1483043, 17.0022035 49.1480463, 17.001915 49.1477026, 17.0015525 49.1473026, 17.0014479 49.1471662, 17.0009382 49.1465476, 17.0008818 49.1464182)",yes
52566068,2,50,primary,50,False,False,36.366,Slovenská,"LINESTRING (17.0063094 49.1475496, 17.0064714 49.1472402)",
171037883,2,50,primary,50,False,True,12.643,Dvorská,"LINESTRING (17.0063094 49.1475496, 17.0063093 49.1476633)",
36941066,,,residential,,False,True,282.343,Mírová,"LINESTRING (17.0063094 49.1475496, 17.0059514 49.1478957, 17.0035391 49.1493135)",
36941067,,,residential,,False,True,104.416,Dvorská,"LINESTRING (17.0085126 49.1476598, 17.008445 49.1472471, 17.0083399 49.1471194, 17.0081822 49.147085, 17.0077838 49.1471564)",
36941067,,,residential,,False,False,104.416,Dvorská,"LINESTRING (17.0077838 49.1471564, 17.0081822 49.147085, 17.0083399 49.1471194, 17.008445 49.1472471, 17.0085126 49.1476598)",
504134033,,,residential,,False,True,52.158,Úlehla,"LINESTRING (17.0077838 49.1471564, 17.0075512 49.147198, 17.0070769 49.147224)",
603988102,,431,secondary,50,False,False,44.598,Komenského,"LINESTRING (17.0039248 49.1496253, 17.0035391 49.1493135)",
603988102,,431,secondary,50,False,True,35.15,Komenského,"LINESTRING (17.0039248 49.1496253, 17.0042328 49.1498689)",
"[171042869, 36941071]",,,residential,,False,False,116.194,"['náměstí Svobody', 'Jiráskova']","LINESTRING (17.0039248 49.1496253, 17.0035609 49.1498096, 17.0027769 49.1501948, 17.002809 49.1502952)",
36941072,,,residential,,False,True,21.729,Vinohradská,"LINESTRING (17.0071457 49.151482, 17.0070385 49.1512996)",
36941072,,,residential,,False,False,106.4,Vinohradská,"LINESTRING (17.0071457 49.151482, 17.0074912 49.1517178, 17.008047 49.1519094, 17.0083552 49.1519959)",
171042853,,,residential,,False,False,137.564,Lipová,"LINESTRING (17.0071457 49.151482, 17.007163 49.1515594, 17.0072418 49.1519115, 17.0075941 49.1526808)",
36941072,,,residential,,False,True,106.4,Vinohradská,"LINESTRING (17.0083552 49.1519959, 17.008047 49.1519094, 17.0074912 49.1517178, 17.0071457 49.151482)",
171042856,,,residential,,True,False,120.19,Součkova,"LINESTRING (17.0048585 49.1520383, 17.0061524 49.1513659)",
48875182,,,residential,,False,False,91.188,Vyškovská,"LINESTRING (17.0048585 49.1520383, 17.0048712 49.1520689, 17.0051877 49.1528296)",
171042863,,,residential,,False,False,35.335,Zahradní,"LINESTRING (17.002211 49.1525726, 17.001961 49.1527127, 17.0018622 49.1527922)",
171042863,,,residential,,False,True,74.286,Zahradní,"LINESTRING (17.002211 49.1525726, 17.0031539 49.1524887, 17.0032231 49.1524825)",
"[1049218857, 376997815]",,,residential,,False,"[False, True]",498.57300000000004,Zahradní,"LINESTRING (17.002211 49.1525726, 17.0016165 49.1525853, 17.0011299 49.1526283, 17.0009726 49.1526311, 17.0005264 49.1526618, 16.999732 49.1526934, 16.9993279 49.1527547, 16.9989409 49.1527679, 16.9981047 49.1527679, 16.9975823 49.1527925, 16.9972853 49.1528236, 16.9970546 49.1528605, 16.9969359 49.1528565, 16.9966409 49.152817, 16.9963793 49.1527776, 16.9961017 49.1527732, 16.9958523 49.1527749, 16.9956498 49.1527951, 16.9954104 49.1528343)",
504134035,,,residential,,False,False,16.01,Studentská,"LINESTRING (17.0018622 49.1527922, 17.0020362 49.1528804)",
171042863,,,residential,,False,False,71.95700000000001,Zahradní,"LINESTRING (17.0018622 49.1527922, 17.0017579 49.1528691, 17.0016311 49.1529258, 17.001505 49.1529512, 17.0013639 49.1529694, 17.0011917 49.1529889, 17.0011651 49.1530148, 17.0011704 49.1530775, 17.0011751 49.153103, 17.0011552 49.1531295)",
171042863,,,residential,,False,True,35.335,Zahradní,"LINESTRING (17.0018622 49.1527922, 17.001961 49.1527127, 17.002211 49.1525726)",
36941078,,,residential,,False,True,8.743,Zahradní,"LINESTRING (17.0031743 49.1528712, 17.0030654 49.1529045)",
36941078,,,residential,,False,False,44.31,Zahradní,"LINESTRING (17.0031743 49.1528712, 17.0032047 49.1528234, 17.0032374 49.1527773, 17.0032358 49.1527015, 17.0032161 49.1526206, 17.0032231 49.1524825)",
504134036,,,residential,,False,False,60.743,Zahradní,"LINESTRING (17.0031743 49.1528712, 17.0033075 49.1528798, 17.0036553 49.1529811, 17.0039551 49.1530555)",
27123109,,0507,tertiary,50,False,False,48.027,Sokolovská,"LINESTRING (16.995356 49.1513477, 16.9953296 49.1512247, 16.9954803 49.1509332)",
27123109,,0507,tertiary,50,False,True,101.323,Sokolovská,"LINESTRING (16.995356 49.1513477, 16.9953701 49.1514137, 16.9956712 49.152235)",
"[81639440, 27123109, 81639446]",,0507,tertiary,50,False,True,205.94299999999998,Sokolovská,"LINESTRING (16.9955399 49.1483634, 16.9956334 49.1484635, 16.9957819 49.1487201, 16.995917 49.1495707, 16.9959305 49.1498771, 16.9958598 49.1501722)",yes
"[27467296, 262285265, 108448787]",,43112,"['residential', 'tertiary']",30,False,True,549.9089999999999,Nádražní,"LINESTRING (16.9955399 49.1483634, 16.9959997 49.1477816, 16.9962374 49.1476285, 16.9969161 49.1472952, 16.9970463 49.1472234, 16.9970852 49.1471622, 16.9974074 49.1470097, 16.9990244 49.1462009, 16.9996256 49.1459275, 16.9998659 49.1458183, 17.0000857 49.1457233, 17.0001721 49.1457274, 17.0002373 49.1457496, 17.0006122 49.1461502, 17.0007695 49.1463704, 17.0008818 49.1464182)",
108160340,,,residential,,False,True,8.825,Revoluční,"LINESTRING (17.005075 49.1504855, 17.0049804 49.1504358)",
108160335,,,residential,,True,False,125.394,Revoluční,"LINESTRING (17.0061524 49.1513659, 17.005075 49.1504855)",
36941077,,,residential,,False,True,64.895,náměstí Vítězství,"LINESTRING (17.0061524 49.1513659, 17.0062277 49.1513553, 17.0070385 49.1512996)",
171042870,,43111,tertiary,,False,True,8.254,náměstí Vítězství,"LINESTRING (17.0078272 49.1497744, 17.0077846 49.1497056)",
171042870,,43111,tertiary,,False,False,183.40900000000002,náměstí Vítězství,"LINESTRING (17.0078272 49.1497744, 17.0078943 49.1498827, 17.0071702 49.1508777, 17.0070385 49.1512996)",
171037886,,,residential,,False,False,45.582,Zámecká,"LINESTRING (17.0006661 49.150662, 17.0003963 49.150292)",
36941064,,,residential,,False,False,135.827,Čsl. armády,"LINESTRING (17.0006661 49.150662, 16.9993118 49.151103, 16.9991126 49.151139, 16.9989699 49.1511648)",
36941064,,,residential,,False,True,76.835,Čsl. armády,"LINESTRING (17.0006661 49.150662, 17.0010603 49.1505377, 17.0016177 49.1503619)",
603988102,,431,secondary,50,False,False,35.15,Komenského,"LINESTRING (17.0042328 49.1498689, 17.0039248 49.1496253)",
171042855,,,residential,,False,True,100.055,Smetanova,"LINESTRING (17.0042328 49.1498689, 17.0038591 49.1500578, 17.0031353 49.1504114)",
"[9627710, 603988102]",,431,secondary,50,False,True,83.469,Komenského,"LINESTRING (17.0042328 49.1498689, 17.0047106 49.1502529, 17.0049115 49.1504048, 17.0049804 49.1504358)",
171042855,,,residential,,False,False,100.055,Smetanova,"LINESTRING (17.0031353 49.1504114, 17.0038591 49.1500578, 17.0042328 49.1498689)",
36941078,,,residential,,False,True,44.309999999999995,Zahradní,"LINESTRING (17.0032231 49.1524825, 17.0032161 49.1526206, 17.0032358 49.1527015, 17.0032374 49.1527773, 17.0032047 49.1528234, 17.0031743 49.1528712)",
171042863,,,residential,,False,False,74.286,Zahradní,"LINESTRING (17.0032231 49.1524825, 17.0031539 49.1524887, 17.002211 49.1525726)",
171042863,,,residential,,False,True,64.221,Zahradní,"LINESTRING (17.0032231 49.1524825, 17.003578 49.152435, 17.0039824 49.1523307, 17.0040625 49.1523101)",
171042853,,,residential,,False,True,137.564,Lipová,"LINESTRING (17.0075941 49.1526808, 17.0072418 49.1519115, 17.007163 49.1515594, 17.0071457 49.151482)",
504134035,,,residential,,False,True,16.01,Studentská,"LINESTRING (17.0020362 49.1528804, 17.0018622 49.1527922)",
171042854,,,residential,,False,False,81.791,Mánesova,"LINESTRING (17.0020362 49.1528804, 17.0021217 49.152844, 17.0029081 49.1527948, 17.0029783 49.1528606, 17.0030654 49.1529045)",
504134035,,,residential,,False,False,85.69,Studentská,"LINESTRING (17.0020362 49.1528804, 17.0021209 49.1529164, 17.0024592 49.153021, 17.0025645 49.1530517, 17.0026416 49.1530679, 17.0027093 49.1530689, 17.0027892 49.1530486, 17.0028629 49.1530122, 17.0030654 49.1529045)",
36941078,,,residential,,False,False,8.743,Zahradní,"LINESTRING (17.0030654 49.1529045, 17.0031743 49.1528712)",
171042854,,,residential,,False,True,81.791,Mánesova,"LINESTRING (17.0030654 49.1529045, 17.0029783 49.1528606, 17.0029081 49.1527948, 17.0021217 49.152844, 17.0020362 49.1528804)",
504134035,,,residential,,False,True,85.69,Studentská,"LINESTRING (17.0030654 49.1529045, 17.0028629 49.1530122, 17.0027892 49.1530486, 17.0027093 49.1530689, 17.0026416 49.1530679, 17.0025645 49.1530517, 17.0024592 49.153021, 17.0021209 49.1529164, 17.0020362 49.1528804)",
1259640408,2,431,secondary,50,False,True,184.368,Ždánská,"LINESTRING (17.0015353 49.1448173, 17.0015194 49.1448825, 17.0014899 49.1450013, 17.0008818 49.1464182)",
"[171042869, 36941071]",,,residential,,False,True,116.194,"['náměstí Svobody', 'Jiráskova']","LINESTRING (17.002809 49.1502952, 17.0027769 49.1501948, 17.0035609 49.1498096, 17.0039248 49.1496253)",
"[108160344, 171042865, 372871155, 372871153]",,,residential,,True,False,201.31799999999998,náměstí Svobody,"LINESTRING (17.002809 49.1502952, 17.0034602 49.1508957, 17.0033368 49.1509426, 17.0032213 49.1509877, 17.0027513 49.1505812, 17.0025862 49.150439, 17.002809 49.1502952)",
"[1049218857, 376997815]",,,residential,,False,"[False, True]",498.573,Zahradní,"LINESTRING (16.9954104 49.1528343, 16.9956498 49.1527951, 16.9958523 49.1527749, 16.9961017 49.1527732, 16.9963793 49.1527776, 16.9966409 49.152817, 16.9969359 49.1528565, 16.9970546 49.1528605, 16.9972853 49.1528236, 16.9975823 49.1527925, 16.9981047 49.1527679, 16.9989409 49.1527679, 16.9993279 49.1527547, 16.999732 49.1526934, 17.0005264 49.1526618, 17.0009726 49.1526311, 17.0011299 49.1526283, 17.0016165 49.1525853, 17.002211 49.1525726)",
171042863,,,residential,,False,True,71.95700000000001,Zahradní,"LINESTRING (17.0011552 49.1531295, 17.0011751 49.153103, 17.0011704 49.1530775, 17.0011651 49.1530148, 17.0011917 49.1529889, 17.0013639 49.1529694, 17.001505 49.1529512, 17.0016311 49.1529258, 17.0017579 49.1528691, 17.0018622 49.1527922)",
171037886,,,residential,,False,True,45.582,Zámecká,"LINESTRING (17.0003963 49.150292, 17.0006661 49.150662)",
36941079,,,residential,,False,True,143.482,Trávnická,"LINESTRING (17.0003963 49.150292, 17.0002807 49.1503275, 16.9999352 49.1504258, 16.9985157 49.1506714)",
171037886,,,residential,,False,False,341.899,Zámecká,"LINESTRING (17.0003963 49.150292, 17.0002726 49.1501223, 16.9974469 49.1501514, 16.9958598 49.1501722)",
504134032,,,residential,,False,False,39.092,Dvorská,"LINESTRING (17.0070769 49.147224, 17.0071099 49.1475749)",
504134033,,,residential,,False,True,44.078,Úlehla,"LINESTRING (17.0070769 49.147224, 17.0064714 49.1472402)",
504134033,,,residential,,False,False,52.158,Úlehla,"LINESTRING (17.0070769 49.147224, 17.0075512 49.147198, 17.0077838 49.1471564)",
171037883,2,50,primary,50,False,False,12.643,Dvorská,"LINESTRING (17.0063093 49.1476633, 17.0063094 49.1475496)",
504134034,,,residential,,False,True,59.055,Dvorská,"LINESTRING (17.0063093 49.1476633, 17.0071099 49.1475749)",
171037883,2,50,primary,50,False,True,169.183,Dvorská,"LINESTRING (17.0063093 49.1476633, 17.0063092 49.147722, 17.0065056 49.1486624, 17.0065268 49.1487995, 17.0065496 49.1489469, 17.0065512 49.1490564, 17.0065405 49.1491744)",
504134032,,,residential,,False,True,39.092,Dvorská,"LINESTRING (17.0071099 49.1475749, 17.0070769 49.147224)",
504134034,,,residential,,False,False,59.055,Dvorská,"LINESTRING (17.0071099 49.1475749, 17.0063093 49.1476633)",
504134034,,,residential,,False,True,235.282,Dvorská,"LINESTRING (17.0071099 49.1475749, 17.0072059 49.1475982, 17.0073625 49.1476238, 17.0074443 49.1476773, 17.0074799 49.147732, 17.0076169 49.1484128, 17.0076774 49.148663, 17.0077255 49.1487852, 17.0076952 49.1488434, 17.0073714 49.1489144, 17.0072575 49.1489563, 17.0069444 49.1491425, 17.0068643 49.1492217)",
27467297,,43111,tertiary,,False,False,85.881,Dvorská,"LINESTRING (17.0068643 49.1492217, 17.0077846 49.1497056)",
27467297,,43111,tertiary,,False,True,24.171,Dvorská,"LINESTRING (17.0068643 49.1492217, 17.0067398 49.1491972, 17.0065405 49.1491744)",
504134034,,,residential,,False,False,235.282,Dvorská,"LINESTRING (17.0068643 49.1492217, 17.0069444 49.1491425, 17.0072575 49.1489563, 17.0073714 49.1489144, 17.0076952 49.1488434, 17.0077255 49.1487852, 17.0076774 49.148663, 17.0076169 49.1484128, 17.0074799 49.147732, 17.0074443 49.1476773, 17.0073625 49.1476238, 17.0072059 49.1475982, 17.0071099 49.1475749)",
504134036,,,residential,,False,True,60.743,Zahradní,"LINESTRING (17.0039551 49.1530555, 17.0036553 49.1529811, 17.0033075 49.1528798, 17.0031743 49.1528712)",
