osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,bridge
"[33795280, 1234025895]",náměstí Republiky,living_street,False,False,81.96300000000001,"LINESTRING (14.6540781 50.5646454, 14.6541756 50.564653, 14.6542952 50.5646073, 14.6547897 50.5644204, 14.6549236 50.5643794, 14.6550991 50.5643204)",,,,,
109784876,Valdštejnská,secondary,False,False,98.98999999999998,"LINESTRING (14.6540781 50.5646454, 14.653974 50.5647629, 14.6539086 50.5648398, 14.6538592 50.5649206, 14.6538402 50.5649897, 14.6538288 50.5650766, 14.6538454 50.5651921, 14.6538823 50.5653361, 14.6539506 50.5654923)",2,270,50,,
1234025894,Valdštejnská,secondary,False,True,141.363,"LINESTRING (14.6540781 50.5646454, 14.6540917 50.5645932, 14.6541008 50.5645563, 14.6541068 50.5645228, 14.6541008 50.5644375, 14.6540666 50.5643127, 14.6540014 50.5642089, 14.6539461 50.5641321, 14.6538595 50.5640344, 14.6537718 50.5639532, 14.6536933 50.563889, 14.6535448 50.563791, 14.6533593 50.5636952, 14.6531444 50.5636131)",2,270,50,,
24241622,Tyršovo náměstí,residential,False,True,33.056,"LINESTRING (14.654792 50.5677353, 14.6545594 50.567816, 14.6544373 50.567919)",,,50,,
24268121,Tyršovo náměstí,secondary,False,True,36.544000000000004,"LINESTRING (14.654792 50.5677353, 14.6547096 50.5677173, 14.6546567 50.5676993, 14.654591 50.567673, 14.6545522 50.5676403, 14.6544993 50.5675944, 14.6544748 50.5675534, 14.6544636 50.5675098)",2,270,50,,
"[170951377, 285068564]","['Sokolská', 'Tyršovo náměstí']",secondary,False,False,103.73200000000001,"LINESTRING (14.654792 50.5677353, 14.6548747 50.5677361, 14.654999 50.567729, 14.6550692 50.567726, 14.6551522 50.5677242, 14.655416 50.567673, 14.6557186 50.5675967, 14.6558993 50.5675536, 14.6560232 50.5675216, 14.6561142 50.567507, 14.6561995 50.5675014)",2,270,50,,
24268120,Máchova,secondary,False,True,10.859,"LINESTRING (14.6544636 50.5675098, 14.6544688 50.5674122)",2,270,50,,
170951378,Tyršovo náměstí,residential,False,True,45.539,"LINESTRING (14.6544636 50.5675098, 14.6544373 50.567919)",,,50,,
24268121,Tyršovo náměstí,secondary,False,False,36.544,"LINESTRING (14.6544636 50.5675098, 14.6544748 50.5675534, 14.6544993 50.5675944, 14.6545522 50.5676403, 14.654591 50.567673, 14.6546567 50.5676993, 14.6547096 50.5677173, 14.654792 50.5677353)",2,270,50,,
9561473,Pražská,secondary,False,False,33.1,"LINESTRING (14.6514468 50.5633323, 14.6518883 50.5634321)",,270,50,,
"[9561473, 690385516, 832968437]",Pražská,secondary,False,True,76.37800000000001,"LINESTRING (14.6514468 50.5633323, 14.6512307 50.5632731, 14.6509977 50.5632021, 14.6508243 50.563141, 14.6506019 50.5630654, 14.6504811 50.5630243)",3,270,50,,
"[171527390, 24224039]",Komenského,"['residential', 'living_street']",False,False,167.195,"LINESTRING (14.6543536 50.5660007, 14.6544621 50.5658873, 14.6545332 50.5657745, 14.6546983 50.5655128, 14.6548441 50.5652842, 14.6549588 50.5651723, 14.6555248 50.5647079)",1,,,,
24242210,Valdštejnská,residential,False,False,22.375,"LINESTRING (14.6543536 50.5660007, 14.6542533 50.5660526, 14.6541208 50.5661368)",,,,,
24268119,Máchova,secondary,False,False,32.753,"LINESTRING (14.6543536 50.5660007, 14.6544638 50.5662274, 14.6544856 50.566283)",2,270,50,,
109784876,Valdštejnská,secondary,False,True,63.358000000000004,"LINESTRING (14.6543536 50.5660007, 14.654312 50.5659443, 14.6542367 50.5658334, 14.6539965 50.565558, 14.6539506 50.5654923)",2,270,50,,
33795261,Jiřího z Poděbrad,residential,False,False,184.846,"LINESTRING (14.6582713 50.5675654, 14.6582848 50.5675116, 14.6582975 50.5674611, 14.6583169 50.5673904, 14.658351 50.5673101, 14.6584044 50.5672488, 14.6585709 50.5671269, 14.6597394 50.5664188, 14.6598777 50.566304)",,,,,
33795266,Lipové náměstí,residential,False,False,28.204,"LINESTRING (14.6582713 50.5675654, 14.6582514 50.5676067, 14.6582136 50.5677011, 14.6581484 50.567761, 14.6581124 50.5677941)",,,,,
264155797,Lipové náměstí,secondary,False,True,55.855999999999995,"LINESTRING (14.6582713 50.5675654, 14.6579878 50.5675695, 14.6577604 50.5675723, 14.6574806 50.5675749)",2,270,50,,
286056120,Lipové náměstí,secondary,False,False,43.626999999999995,"LINESTRING (14.6582713 50.5675654, 14.6586736 50.5675509, 14.6588868 50.5675345)",2,270,50,,
33795256,Horní,residential,False,False,53.69,"LINESTRING (14.6561995 50.5675014, 14.6562197 50.5674514, 14.6562537 50.5673671, 14.6563356 50.5672721, 14.6564513 50.5671914, 14.6566238 50.5671277)",,,,,
285068564,Sokolská,secondary,False,False,90.93,"LINESTRING (14.6561995 50.5675014, 14.6562613 50.5675013, 14.6564631 50.5675026, 14.6574806 50.5675749)",2,270,50,,
"[170951377, 285068564]","['Tyršovo náměstí', 'Sokolská']",secondary,False,True,103.73199999999999,"LINESTRING (14.6561995 50.5675014, 14.6561142 50.567507, 14.6560232 50.5675216, 14.6558993 50.5675536, 14.6557186 50.5675967, 14.655416 50.567673, 14.6551522 50.5677242, 14.6550692 50.567726, 14.654999 50.567729, 14.6548747 50.5677361, 14.654792 50.5677353)",2,270,50,,
9561473,Pražská,secondary,False,True,22.183,"LINESTRING (14.6531444 50.5636131, 14.6530063 50.5635821, 14.6528451 50.563553)",,270,50,,
"[109930817, 33795278]","['Pražská', 'Panská']",residential,False,False,292.03099999999995,"LINESTRING (14.6531444 50.5636131, 14.6532559 50.5635681, 14.6534728 50.5635288, 14.6535773 50.56351, 14.6536979 50.563488, 14.653823 50.563463, 14.6539842 50.5634319, 14.654267 50.5633796, 14.6544647 50.5633415, 14.6545774 50.5633322, 14.6546934 50.5633317, 14.6547504 50.5633357, 14.6551219 50.5634265, 14.6552028 50.563447, 14.6554232 50.563503, 14.6554313 50.5633302, 14.6553953 50.5628208, 14.656048 50.5627704)",,,50,,
1234025894,Valdštejnská,secondary,False,False,141.36300000000003,"LINESTRING (14.6531444 50.5636131, 14.6533593 50.5636952, 14.6535448 50.563791, 14.6536933 50.563889, 14.6537718 50.5639532, 14.6538595 50.5640344, 14.6539461 50.5641321, 14.6540014 50.5642089, 14.6540666 50.5643127, 14.6541008 50.5644375, 14.6541068 50.5645228, 14.6541008 50.5645563, 14.6540917 50.5645932, 14.6540781 50.5646454)",2,270,50,,
24268120,Máchova,secondary,False,False,10.859,"LINESTRING (14.6544688 50.5674122, 14.6544636 50.5675098)",2,270,50,,
24268118,Máchova,secondary,False,True,36.704,"LINESTRING (14.6544688 50.5674122, 14.6544713 50.5673421, 14.6544808 50.5670822)",2,270,50,,
33795254,Máchova,residential,False,False,65.499,"LINESTRING (14.6544688 50.5674122, 14.6544014 50.5674007, 14.6536349 50.5672696, 14.6536269 50.5672682, 14.6535729 50.5672601)",,,,,
24268116,Luční,residential,False,True,14.818,"LINESTRING (14.6544856 50.566283, 14.6545546 50.5662646, 14.6546881 50.566252)",,,,,
"[24268117, 24268118]",Máchova,secondary,False,False,89.113,"LINESTRING (14.6544856 50.566283, 14.6545161 50.5664006, 14.65452 50.566571, 14.6544808 50.5670822)",2,270,50,,
24268119,Máchova,secondary,False,True,32.753,"LINESTRING (14.6544856 50.566283, 14.6544638 50.5662274, 14.6543536 50.5660007)",2,270,50,,
"[286056120, 224232125, 224232126, 286056119]",Lipové náměstí,secondary,False,True,120.03500000000001,"LINESTRING (14.660559 50.567368, 14.6603885 50.5674146, 14.6601442 50.567437, 14.659942 50.5674571, 14.6593229 50.5675087, 14.6590999 50.5675202, 14.6588868 50.5675345)",2,270,50,,
1001612525,Husova,residential,False,False,11.504,"LINESTRING (14.660559 50.567368, 14.6606308 50.5674238, 14.6606621 50.5674481)",,,,,
109784876,Valdštejnská,secondary,False,False,63.358000000000004,"LINESTRING (14.6539506 50.5654923, 14.6539965 50.565558, 14.6542367 50.5658334, 14.654312 50.5659443, 14.6543536 50.5660007)",2,270,50,,
109784876,Valdštejnská,secondary,False,True,98.99,"LINESTRING (14.6539506 50.5654923, 14.6538823 50.5653361, 14.6538454 50.5651921, 14.6538288 50.5650766, 14.6538402 50.5649897, 14.6538592 50.5649206, 14.6539086 50.5648398, 14.653974 50.5647629, 14.6540781 50.5646454)",2,270,50,,
264155863,Valdštejnská,residential,False,True,93.67500000000001,"LINESTRING (14.6539506 50.5654923, 14.6537601 50.5655478, 14.6537065 50.5655722, 14.6536891 50.5656222, 14.6537013 50.5657126, 14.6537334 50.5658469, 14.6537969 50.5659408, 14.6539182 50.5660423, 14.6540557 50.5661124, 14.6541208 50.5661368)",,,,,
"[24224040, 33795282]",náměstí Republiky,living_street,True,False,113.79199999999999,"LINESTRING (14.6561322 50.5639807, 14.6561079 50.5640204, 14.655884 50.5642481, 14.6556811 50.5644389, 14.65561 50.5645014, 14.6555307 50.5645305, 14.6554539 50.5645063, 14.655265 50.5644136, 14.6550991 50.5643204)",1,,,,
"[1186242575, 109648855]",náměstí Republiky,residential,True,False,25.829,"LINESTRING (14.6561322 50.5639807, 14.6563146 50.5639405, 14.6564777 50.5639046)",,,,,
109648854,5. května,residential,False,False,113.389,"LINESTRING (14.6564777 50.5639046, 14.6571293 50.5631385, 14.6571801 50.5630837, 14.6572482 50.5630101)",,,,,
24268116,Luční,residential,False,False,429.498,"LINESTRING (14.658386 50.5632836, 14.6583592 50.5634713, 14.6582913 50.5635533, 14.6579263 50.5640226, 14.6574475 50.5644479, 14.6568821 50.5648309, 14.6561314 50.5651727, 14.6557678 50.5653895, 14.6555541 50.5655622, 14.6552309 50.5657694, 14.6549856 50.5659459, 14.6547569 50.5661733, 14.6546881 50.566252)",,,,,
109648856,Nerudova,residential,False,True,19.693,"LINESTRING (14.658386 50.5632836, 14.6584222 50.5631936, 14.6584783 50.5631173)",,,,,
171018152,Nerudova,residential,True,False,191.46800000000002,"LINESTRING (14.658386 50.5632836, 14.6580576 50.563467, 14.6577037 50.563562, 14.6576025 50.5637413, 14.6575161 50.5639423, 14.6574144 50.5640507, 14.6573347 50.5641141, 14.6571985 50.5641174, 14.6570792 50.5640999, 14.6566225 50.5639614, 14.6564777 50.5639046)",,,,,
109648856,Nerudova,residential,False,True,50.445,"LINESTRING (14.6608779 50.5632838, 14.6615138 50.5634903)",,,,,
33795263,Nerudova,residential,False,False,295.753,"LINESTRING (14.6608779 50.5632838, 14.6614018 50.5629963, 14.662051 50.5624656, 14.662169 50.5622216, 14.6624856 50.5613532, 14.6625309 50.5611642, 14.6624576 50.5610656, 14.6623364 50.5610002)",,,,,
109648856,Nerudova,residential,False,False,172.377,"LINESTRING (14.6608779 50.5632838, 14.65952 50.5632898, 14.6593737 50.5632904, 14.6591834 50.563251, 14.6587034 50.5631652, 14.6584783 50.5631173)",,,,,
33795261,Jiřího z Poděbrad,residential,False,True,104.029,"LINESTRING (14.6615138 50.5634903, 14.6610353 50.5643751)",,,,,
109648856,Nerudova,residential,False,False,50.445,"LINESTRING (14.6615138 50.5634903, 14.6608779 50.5632838)",,,,,
109648856,Nerudova,residential,False,True,65.688,"LINESTRING (14.6615138 50.5634903, 14.6621653 50.5637286, 14.662322 50.5637825)",,,,,
109648856,Nerudova,residential,False,False,65.688,"LINESTRING (14.662322 50.5637825, 14.6621653 50.5637286, 14.6615138 50.5634903)",,,,,
170951378,Tyršovo náměstí,residential,False,False,45.539,"LINESTRING (14.6544373 50.567919, 14.6544636 50.5675098)",,,50,,
24241622,Tyršovo náměstí,residential,False,False,33.056,"LINESTRING (14.6544373 50.567919, 14.6545594 50.567816, 14.654792 50.5677353)",,,50,,
24242210,Valdštejnská,residential,False,False,56.546,"LINESTRING (14.6537034 50.5667585, 14.6536867 50.5668496, 14.6535729 50.5672601)",,,,,
24242210,Valdštejnská,residential,False,True,76.806,"LINESTRING (14.6537034 50.5667585, 14.6537344 50.5666292, 14.6537783 50.5665041, 14.6538537 50.5663804, 14.6540804 50.5661543, 14.6541208 50.5661368)",,,,,
33795230,Zámecká,residential,False,False,135.544,"LINESTRING (14.6537034 50.5667585, 14.6535822 50.5667574, 14.6534714 50.5667564, 14.6520907 50.5667674, 14.6520452 50.566763, 14.651788 50.5667378)",,,,,
24242210,Valdštejnská,residential,False,False,64.356,"LINESTRING (14.6535729 50.5672601, 14.653394 50.5678276)",,,,,
24242210,Valdštejnská,residential,False,True,56.546,"LINESTRING (14.6535729 50.5672601, 14.6536867 50.5668496, 14.6537034 50.5667585)",,,,,
33795254,Máchova,residential,False,True,65.499,"LINESTRING (14.6535729 50.5672601, 14.6536269 50.5672682, 14.6536349 50.5672696, 14.6544014 50.5674007, 14.6544688 50.5674122)",,,,,
"[912295293, 33795230]",Zámecká,residential,False,False,255.679,"LINESTRING (14.651788 50.5667378, 14.6509582 50.5666495, 14.6506195 50.5665711, 14.6503267 50.566412, 14.6501608 50.5662439, 14.6501037 50.5660688, 14.6500797 50.5659952, 14.6500154 50.565555, 14.6500485 50.5651588)",,,,,
33795230,Zámecká,residential,False,True,135.544,"LINESTRING (14.651788 50.5667378, 14.6520452 50.566763, 14.6520907 50.5667674, 14.6534714 50.5667564, 14.6535822 50.5667574, 14.6537034 50.5667585)",,,,,
33795237,Družstevní,residential,False,False,134.167,"LINESTRING (14.651788 50.5667378, 14.6516651 50.5667847, 14.650419 50.5672597, 14.6501485 50.5673464)",,,,,
33795237,Družstevní,residential,False,False,113.181,"LINESTRING (14.6501485 50.5673464, 14.6500524 50.5674084, 14.649894 50.5683338)",,,,,
33795237,Družstevní,residential,False,True,134.167,"LINESTRING (14.6501485 50.5673464, 14.650419 50.5672597, 14.6516651 50.5667847, 14.651788 50.5667378)",,,,,
33795256,Horní,residential,False,True,53.690000000000005,"LINESTRING (14.6566238 50.5671277, 14.6564513 50.5671914, 14.6563356 50.5672721, 14.6562537 50.5673671, 14.6562197 50.5674514, 14.6561995 50.5675014)",,,,,
