osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
1180905943,114,Bezdědická,secondary,50,False,True,10.255,"LINESTRING (14.042684 49.8257162, 14.0428187 49.8256853)",,
34221939,,Školní,residential,,False,False,162.185,"LINESTRING (14.042684 49.8257162, 14.0426372 49.8256351, 14.041896 49.8243491)",,
"[296547231, 1180905943]",114,Bezdědická,secondary,50,False,False,177.666,"LINESTRING (14.042684 49.8257162, 14.0414983 49.8259813, 14.0410821 49.8260723, 14.0408944 49.8261122, 14.0403344 49.8262209)",,
102715916,114,Tyršovo náměstí,secondary,50,False,True,10.057,"LINESTRING (14.0471703 49.8247427, 14.0473043 49.8247161)",2,
"[202205795, 26258467, 202205796]",,Bubenická,residential,,False,False,328.77399999999994,"LINESTRING (14.0471703 49.8247427, 14.0468833 49.8241749, 14.0463339 49.8231751, 14.0460469 49.8226197, 14.0458837 49.822299, 14.0457983 49.8221788, 14.0456255 49.8219623)",,yes
102715916,114,Tyršovo náměstí,secondary,50,False,False,138.172,"LINESTRING (14.0471703 49.8247427, 14.0455563 49.8250829, 14.0453385 49.8251268)",2,
34221937,,Tyršovo náměstí,residential,,False,True,40.598,"LINESTRING (14.0484261 49.8245428, 14.0484808 49.8249062)",,
102715916,114,Tyršovo náměstí,secondary,50,False,False,82.748,"LINESTRING (14.0484261 49.8245428, 14.0473043 49.8247161)",2,
219697556,114,Dobříšská,secondary,50,False,True,39.882999999999996,"LINESTRING (14.0484261 49.8245428, 14.0485889 49.8245, 14.0489287 49.82439)",,
295640917,115,Malostranská,secondary,50,False,True,150.43900000000002,"LINESTRING (14.0431997 49.8208924, 14.0435971 49.8211001, 14.0437594 49.8212056, 14.0438573 49.8212826, 14.0439387 49.8213591, 14.0440384 49.8214635, 14.0441389 49.8215699, 14.04424 49.8216938, 14.0442992 49.8218011, 14.0443646 49.8219769)",,
202206795,115,Pivovarská,secondary,50,False,True,39.593,"LINESTRING (14.0443646 49.8219769, 14.0443897 49.8220612, 14.0444109 49.8221329, 14.0444216 49.8222359, 14.0444237 49.8223299)",,
295640917,115,Malostranská,secondary,50,False,False,150.439,"LINESTRING (14.0443646 49.8219769, 14.0442992 49.8218011, 14.04424 49.8216938, 14.0441389 49.8215699, 14.0440384 49.8214635, 14.0439387 49.8213591, 14.0438573 49.8212826, 14.0437594 49.8212056, 14.0435971 49.8211001, 14.0431997 49.8208924)",,
295640918,11553,Mlýnská,tertiary,,False,True,69.792,"LINESTRING (14.0443646 49.8219769, 14.0444972 49.8218926, 14.0450302 49.8215193)",,
"[295640921, 34221941]",,"['V Koutech', 'Rybnice']",residential,,False,True,252.872,"LINESTRING (14.0443646 49.8219769, 14.0442247 49.8220184, 14.0436806 49.8221634, 14.0438474 49.8224864, 14.0440215 49.8226923, 14.0440403 49.8227624, 14.0440433 49.8228327, 14.0440201 49.8229364, 14.0439677 49.8229849, 14.0438692 49.8230761, 14.0431583 49.8233803, 14.0427883 49.8234645)",,
34221936,,Zahradní,residential,,False,False,34.181,"LINESTRING (14.0459839 49.8295624, 14.0455658 49.8295362, 14.0455214 49.8295137)",,
162531427,115,Nádražní,secondary,50,False,False,71.439,"LINESTRING (14.0459839 49.8295624, 14.0460801 49.8293075, 14.0460959 49.8290545, 14.046075 49.8289283)",,
73512519,,Polní,residential,,False,False,68.682,"LINESTRING (14.046075 49.8289283, 14.0464631 49.8286811, 14.0467101 49.8284683)",,
1050198001,,,residential,,False,True,118.99799999999998,"LINESTRING (14.046075 49.8289283, 14.0462364 49.8290078, 14.046337 49.8290329, 14.0464805 49.8290441, 14.046569 49.8290164, 14.0465972 49.8289412, 14.0466025 49.8288564, 14.0466468 49.8288274, 14.0467957 49.828801, 14.0468828 49.8287595, 14.0469244 49.8287093, 14.0469043 49.8286427, 14.0468332 49.8285614, 14.0467101 49.8284683)",,
162531427,115,Nádražní,secondary,50,False,False,380.5199999999999,"LINESTRING (14.046075 49.8289283, 14.0460169 49.8285013, 14.0460643 49.8275528, 14.0460406 49.8262407, 14.045986 49.825806, 14.0459167 49.8256372, 14.0458195 49.8255331)",,
