osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed
164366366,True,tertiary_link,False,73.01299999999999,"LINESTRING (18.4282088 49.8428678, 18.4280902 49.8429375, 18.4280066 49.8429965, 18.427938 49.8430538, 18.4278886 49.8431182, 18.4278658 49.8431611, 18.4278423 49.8432205, 18.4278245 49.8432721, 18.4278273 49.8433072, 18.4278378 49.8433715, 18.427862 49.8434394)",,,,
419691041,False,primary,True,72.775,"LINESTRING (18.4282088 49.8428678, 18.4278843 49.8429525, 18.4275559 49.8430249, 18.4272529 49.8430866)",5,59,Ostravská,50
171981594,False,residential,False,50.61,"LINESTRING (18.4272529 49.8430866, 18.4269261 49.8428823, 18.4268552 49.8428378, 18.4267424 49.8427724)",,,Klášterní,50
419631412,False,primary,True,27.134,"LINESTRING (18.4272529 49.8430866, 18.4270346 49.8431174, 18.4268829 49.8431377)",5,59,Ostravská,50
419691041,False,primary,False,72.775,"LINESTRING (18.4272529 49.8430866, 18.4275559 49.8430249, 18.4278843 49.8429525, 18.4282088 49.8428678)",5,59,Ostravská,50
421728546,False,tertiary,True,28.875,"LINESTRING (18.4272529 49.8430866, 18.4275119 49.8432371, 18.4275484 49.8432628)",,47214,Petra Cingra,50
30469913,False,tertiary,False,213.489,"LINESTRING (18.4273193 49.8464798, 18.4274243 49.8464183, 18.4277965 49.84626, 18.4279743 49.8461861, 18.4280967 49.846127, 18.4281876 49.8460714, 18.4288191 49.845619, 18.4293342 49.8452602, 18.429476 49.8451713)",2,47214,Nádražní,50
979773439,False,residential,True,123.59100000000001,"LINESTRING (18.4273193 49.8464798, 18.427356 49.8467685, 18.4273993 49.8468571, 18.4274941 49.846963, 18.4276302 49.8470635, 18.4277173 49.8470954, 18.4278072 49.8471059, 18.4281023 49.8471431, 18.4283066 49.8472263)",,,,
30469913,False,tertiary,True,213.489,"LINESTRING (18.429476 49.8451713, 18.4293342 49.8452602, 18.4288191 49.845619, 18.4281876 49.8460714, 18.4280967 49.846127, 18.4279743 49.8461861, 18.4277965 49.84626, 18.4274243 49.8464183, 18.4273193 49.8464798)",2,47214,Nádražní,50
202522474,False,tertiary,True,52.315000000000005,"LINESTRING (18.429476 49.8451713, 18.4297529 49.8453516, 18.4299013 49.845427, 18.4300248 49.8454786)",2,47214,Petra Cingra,50
"[419691042, 426312101]",False,tertiary,False,87.277,"LINESTRING (18.429476 49.8451713, 18.4294358 49.8451347, 18.4294033 49.8450981, 18.4293796 49.8450521, 18.4293637 49.8450061, 18.4293244 49.8448229, 18.4293084 49.8447429, 18.4292744 49.8445461, 18.4292507 49.8444083)",2,47214,Petra Cingra,50
202522474,False,tertiary,False,52.315,"LINESTRING (18.4300248 49.8454786, 18.4299013 49.845427, 18.4297529 49.8453516, 18.429476 49.8451713)",2,47214,Petra Cingra,50
202904066,False,tertiary,True,125.704,"LINESTRING (18.4300248 49.8454786, 18.430143 49.8455135, 18.4302521 49.8455345, 18.4303612 49.8455495, 18.4304807 49.8455568, 18.4306032 49.8455581, 18.4309128 49.8455344, 18.4310996 49.8455251, 18.4313049 49.8455384, 18.4315028 49.8455641, 18.4317388 49.8456128)",2,47214,Petra Cingra,50
979773437,False,residential,True,267.179,"LINESTRING (18.4300248 49.8454786, 18.4299237 49.8455484, 18.4298474 49.8455825, 18.4296347 49.8456912, 18.4294951 49.8457962, 18.4293727 49.845892, 18.4291459 49.8461186, 18.4290555 49.8461664, 18.428529 49.8463186, 18.4283384 49.8463707, 18.4281981 49.8464346, 18.428053 49.8466048, 18.4280282 49.8467075, 18.4280536 49.8467993, 18.4281298 49.8469376, 18.4283066 49.8472263)",,,Lidická,
36838294,False,residential,True,326.629,"LINESTRING (18.4377766 49.8464332, 18.4381626 49.8471061, 18.4385221 49.8477104, 18.4387314 49.848066, 18.438054 49.8482635, 18.4379351 49.8483192, 18.4376172 49.8487116, 18.437508 49.8488724)",,,Havlíčkova,
"[992926485, 171947263]",False,tertiary,False,248.868,"LINESTRING (18.4377766 49.8464332, 18.4355342 49.8466661, 18.4353418 49.8466814, 18.4351493 49.8466824, 18.4349179 49.8466691, 18.4345846 49.84663, 18.4343498 49.846592)",,47214,Petra Cingra,"['70', '50']"
36838294,False,residential,False,37.837,"LINESTRING (18.4371972 49.8491474, 18.437508 49.8488724)",,,Havlíčkova,
253176347,False,residential,False,318.317,"LINESTRING (18.4371972 49.8491474, 18.4366761 49.8488324, 18.4363341 49.8486279, 18.4353312 49.8480194, 18.4351035 49.847839, 18.4342636 49.8472131, 18.4340973 49.8471038)",,,Bezručova,
221411973,False,tertiary,False,3.124,"LINESTRING (18.4278929 49.8434592, 18.427862 49.8434394)",,47214,Petra Cingra,50
"[253156805, 426312102]",False,tertiary,True,114.01500000000001,"LINESTRING (18.4278929 49.8434592, 18.4279412 49.8434884, 18.4279896 49.8435126, 18.4280906 49.8435441, 18.4282861 49.8435975, 18.4284287 49.8436447, 18.4285853 49.8437259, 18.4286705 49.8437836, 18.4287875 49.8438875, 18.4290373 49.8441321)",,47214,Petra Cingra,50
171986080,False,residential,True,18.388,"LINESTRING (18.4347397 49.8435131, 18.4346676 49.8433544)",,,Fr. Palackého,
171986080,False,residential,False,111.521,"LINESTRING (18.4347397 49.8435131, 18.4350538 49.8440832, 18.4351686 49.8442988, 18.4352463 49.8444612)",,,Fr. Palackého,
171986084,False,residential,False,77.42699999999999,"LINESTRING (18.4347397 49.8435131, 18.4344006 49.8437928, 18.4340268 49.8440344)",,,Husova,
171986080,False,residential,True,185.49900000000002,"LINESTRING (18.4343498 49.846592, 18.4344319 49.8464944, 18.4345714 49.846326, 18.4346476 49.8462085, 18.4347647 49.8460084, 18.4349088 49.8456959, 18.4351228 49.8452317, 18.4351666 49.8451303, 18.435198 49.8450227)",,,Fr. Palackého,
202904066,False,tertiary,False,77.71100000000001,"LINESTRING (18.4343498 49.846592, 18.4342003 49.8465649, 18.4340449 49.8465207, 18.4334494 49.8462981, 18.4333887 49.8462752)",2,47214,Petra Cingra,50
223008222,False,tertiary,True,60.274,"LINESTRING (18.4343498 49.846592, 18.4342805 49.8466718, 18.4341554 49.8468729, 18.4340973 49.8471038)",,,Dr. M. Tyrše,50
"[992926485, 171947263]",False,tertiary,True,248.868,"LINESTRING (18.4343498 49.846592, 18.4345846 49.84663, 18.4349179 49.8466691, 18.4351493 49.8466824, 18.4353418 49.8466814, 18.4355342 49.8466661, 18.4377766 49.8464332)",,47214,Petra Cingra,"['70', '50']"
171986190,False,residential,True,136.584,"LINESTRING (18.4317388 49.8456128, 18.4325689 49.8447131, 18.432677 49.8445456)",,,,
202904066,False,tertiary,False,125.704,"LINESTRING (18.4317388 49.8456128, 18.4315028 49.8455641, 18.4313049 49.8455384, 18.4310996 49.8455251, 18.4309128 49.8455344, 18.4306032 49.8455581, 18.4304807 49.8455568, 18.4303612 49.8455495, 18.4302521 49.8455345, 18.430143 49.8455135, 18.4300248 49.8454786)",2,47214,Petra Cingra,50
202904066,False,tertiary,True,79.566,"LINESTRING (18.4317388 49.8456128, 18.4325186 49.8459235, 18.4326831 49.8459886)",2,47214,Petra Cingra,50
171986084,False,residential,False,247.994,"LINESTRING (18.432677 49.8445456, 18.4322489 49.8445674, 18.4316027 49.8445754, 18.4308699 49.8445872, 18.4304633 49.844573, 18.4301169 49.8445528, 18.4295462 49.8444585, 18.4292507 49.8444083)",,,Husova,
171986084,False,residential,True,34.792,"LINESTRING (18.432677 49.8445456, 18.4329767 49.844467, 18.4331244 49.8444246)",,,Husova,
171986190,False,residential,False,136.584,"LINESTRING (18.432677 49.8445456, 18.4325689 49.8447131, 18.4317388 49.8456128)",,,,
540435149,False,primary,True,50.212,"LINESTRING (18.4268829 49.8431377, 18.426184 49.8431656)",5,59,Ostravská,50
419631412,False,primary,False,27.134,"LINESTRING (18.4268829 49.8431377, 18.4270346 49.8431174, 18.4272529 49.8430866)",5,59,Ostravská,50
