osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
30656038,48615,Staroveská,tertiary,50,False,False,171.377,"LINESTRING (18.2214173 49.702696, 18.221298 49.7027416, 18.2211899 49.7027829, 18.2208309 49.7029201, 18.2196781 49.7034486, 18.2195419 49.7035367, 18.2194799 49.7035843)",,
38138053,,K náměstí,residential,,False,False,71.181,"LINESTRING (18.2214173 49.702696, 18.2215225 49.7025888, 18.2220561 49.702209)",,
988740810,486,Fryčovická,secondary,50,False,True,116.571,"LINESTRING (18.2214173 49.702696, 18.2213053 49.7025597, 18.2211968 49.7023896, 18.221143 49.7023082, 18.2211028 49.702218, 18.2210843 49.7021707, 18.2210719 49.7021213, 18.2210633 49.7020538, 18.2210653 49.701995, 18.2210741 49.7019438, 18.221092 49.7018925, 18.2211716 49.7017012)",,
988740809,,Jožky Matěje,residential,,False,False,25.775,"LINESTRING (18.2215018 49.7010967, 18.2212913 49.7009091)",,
988740810,486,Fryčovická,secondary,50,False,False,62.927,"LINESTRING (18.2215018 49.7010967, 18.2212099 49.7016302)",,
988740810,486,Fryčovická,secondary,50,False,True,20.56,"LINESTRING (18.2215018 49.7010967, 18.2216031 49.7009238)",,
38138048,,Nábřeží,residential,,False,False,53.493,"LINESTRING (18.2202254 49.6999501, 18.2195483 49.7001492)",,
44632324,,Jožky Matěje,residential,,False,False,101.424,"LINESTRING (18.2202254 49.6999501, 18.2199468 49.6997449, 18.2195635 49.6995174, 18.2194068 49.699445, 18.2191829 49.6993415)",,
201966056,,Nábřeží,residential,,False,True,137.22799999999998,"LINESTRING (18.2202254 49.6999501, 18.2205141 49.6998731, 18.2206152 49.6998461, 18.2210319 49.699735, 18.2210571 49.6997283, 18.2211288 49.6997091, 18.2212249 49.6996774, 18.2215562 49.699568, 18.2217187 49.6995143, 18.2219181 49.699398)",,
"[165880713, 44632325, 379201127]",,Jožky Matěje,residential,,False,True,41.085,"LINESTRING (18.2202254 49.6999501, 18.2202769 49.6999976, 18.2205172 49.7002192, 18.2205543 49.7002522)",yes,
44632324,,Jožky Matěje,residential,,False,True,101.42399999999999,"LINESTRING (18.2191829 49.6993415, 18.2194068 49.699445, 18.2195635 49.6995174, 18.2199468 49.6997449, 18.2202254 49.6999501)",,
96366951,,Jožky Matěje,residential,,False,False,57.353,"LINESTRING (18.2191829 49.6993415, 18.2188996 49.6990958, 18.2188124 49.6990201, 18.2186839 49.6989408)",,
201966052,,K Šištotu,residential,,False,False,54.400000000000006,"LINESTRING (18.2191829 49.6993415, 18.2188161 49.6992292, 18.2187597 49.6992102, 18.2185054 49.6991242)",,
38138043,,Polní,residential,,False,False,87.26,"LINESTRING (18.2169293 49.6988034, 18.2161343 49.6993962)",,
165880717,,K Šištotu,residential,,False,True,83.523,"LINESTRING (18.2169293 49.6988034, 18.2174347 49.6988606, 18.2180395 49.6990115)",,
300336995,,K Šištotu,residential,,False,False,78.961,"LINESTRING (18.2169293 49.6988034, 18.2169948 49.6987353, 18.2169948 49.698672, 18.2169222 49.6985693, 18.216831 49.6985103, 18.2163245 49.6983378)",,
38138043,,Polní,residential,,False,True,31.003,"LINESTRING (18.2147692 49.700414, 18.2150508 49.7002029)",,
201966076,,Polní,residential,,False,True,81.149,"LINESTRING (18.2147692 49.700414, 18.2156701 49.7008534)",,
38138043,,Polní,residential,,False,False,31.003,"LINESTRING (18.2150508 49.7002029, 18.2147692 49.700414)",,
38138043,,Polní,residential,,False,True,57.287,"LINESTRING (18.2150508 49.7002029, 18.2155736 49.6998142)",,
38138044,,Zahradní,residential,,False,False,69.801,"LINESTRING (18.2150508 49.7002029, 18.215895 49.7005126)",,
38138044,,Zahradní,residential,,False,True,70.343,"LINESTRING (18.2167203 49.7008521, 18.215895 49.7005126)",,
38138051,,Zahradní,residential,,False,False,58.631,"LINESTRING (18.2167203 49.7008521, 18.2171084 49.7003884)",,
38138051,,Zahradní,residential,,False,True,12.778,"LINESTRING (18.2167203 49.7008521, 18.2166336 49.7009524)",,
38138046,,,residential,,False,False,105.612,"LINESTRING (18.2173824 49.7000609, 18.2186385 49.7005529)",,
38138051,,Zahradní,residential,,False,False,17.385,"LINESTRING (18.2173824 49.7000609, 18.2174732 49.699916)",,
38138051,,Zahradní,residential,,False,True,41.406,"LINESTRING (18.2173824 49.7000609, 18.2171084 49.7003884)",,
307061688,,K Šištotu,residential,,False,True,35.775,"LINESTRING (18.2180395 49.6990115, 18.2185054 49.6991242)",,
38138051,,Zahradní,residential,,False,True,70.78,"LINESTRING (18.2180395 49.6990115, 18.2177935 49.6994044, 18.2176701 49.6996015)",,
165880717,,K Šištotu,residential,,False,False,83.523,"LINESTRING (18.2180395 49.6990115, 18.2174347 49.6988606, 18.2169293 49.6988034)",,
38138046,,,residential,,False,True,105.612,"LINESTRING (18.2186385 49.7005529, 18.2173824 49.7000609)",,
38138048,,Nábřeží,residential,,False,False,303.406,"LINESTRING (18.2186385 49.7005529, 18.2183251 49.7008439, 18.2181431 49.7011152, 18.2178601 49.7015941, 18.217668 49.7018442, 18.2174102 49.7020992, 18.2171373 49.7024245, 18.2169882 49.7027138, 18.2168023 49.7029958)",,
38138048,,Nábřeží,residential,,False,True,79.75800000000001,"LINESTRING (18.2186385 49.7005529, 18.2191262 49.700293, 18.2195483 49.7001492)",,
38138051,,Zahradní,residential,,False,True,37.729,"LINESTRING (18.2176701 49.6996015, 18.2174732 49.699916)",,
38138047,,,residential,,False,False,150.13400000000001,"LINESTRING (18.2176701 49.6996015, 18.218454 49.6997356, 18.2189316 49.6998599, 18.2195483 49.7001492)",,
38138051,,Zahradní,residential,,False,False,70.78,"LINESTRING (18.2176701 49.6996015, 18.2177935 49.6994044, 18.2180395 49.6990115)",,
38138048,,Nábřeží,residential,,False,True,53.493,"LINESTRING (18.2195483 49.7001492, 18.2202254 49.6999501)",,
