osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed
"[173401432, 173401433, 38158938]",Jižní,residential,False,False,139.224,yes,"LINESTRING (15.5809749 49.8673719, 15.5810446 49.8673808, 15.5813196 49.8674144, 15.5821411 49.8675056, 15.5822264 49.8675146, 15.5828893 49.8675838)",,
372695549,1. máje,tertiary,False,False,26.605,,"LINESTRING (15.5809749 49.8673719, 15.5809578 49.8674152, 15.5809336 49.8674658, 15.58091 49.8675088, 15.5808537 49.8675977)",33741,
372695549,1. máje,tertiary,False,True,237.952,,"LINESTRING (15.5809749 49.8673719, 15.5809887 49.8673218, 15.5810017 49.867268, 15.5810118 49.867202, 15.5810181 49.8671448, 15.5810572 49.8665429, 15.5810803 49.8661962, 15.5810913 49.8660303, 15.581101 49.8658827, 15.5811104 49.865755, 15.5811226 49.8656664, 15.5811482 49.8655221, 15.5812089 49.8652391)",33741,
76202033,1. máje,tertiary,False,False,21.459,,"LINESTRING (15.579186 49.8700707, 15.579044 49.8702406)",33741,
38158942,Přípotoční,living_street,False,False,116.06099999999998,,"LINESTRING (15.579186 49.8700707, 15.5791453 49.8700544, 15.5791188 49.8700438, 15.5781492 49.8696511, 15.578072 49.8696213, 15.5779409 49.869575, 15.5778559 49.8695468, 15.5778013 49.8695306)",,
"[76202033, 372695547, 552725934]",1. máje,tertiary,False,True,35.149,yes,"LINESTRING (15.579186 49.8700707, 15.5792478 49.8699996, 15.5793814 49.8698291, 15.579411 49.8697899)",33741,
518225737,Pod Radnicí,residential,False,False,36.47,,"LINESTRING (15.579186 49.8700707, 15.5792246 49.8700897, 15.5792468 49.8701053, 15.5792747 49.8701313, 15.5793426 49.8701981, 15.5793709 49.8702265, 15.5794046 49.870253, 15.5794526 49.8702841, 15.579513 49.8703188)",,
76202033,1. máje,tertiary,False,True,125.793,,"LINESTRING (15.5755654 49.8736475, 15.5756731 49.8735123, 15.5757569 49.8734127, 15.5758274 49.873338, 15.5759147 49.87325, 15.5759991 49.8731719, 15.5760912 49.8730937, 15.5762162 49.8729944, 15.5763921 49.8728617, 15.5765748 49.8727277)",33741,
423503255,,residential,False,False,36.012,,"LINESTRING (15.579513 49.8703188, 15.579408 49.8702767, 15.5793614 49.870261, 15.5793127 49.8702482, 15.5792568 49.8702385, 15.5792149 49.8702335, 15.5791749 49.8702289, 15.5791288 49.8702304, 15.5790947 49.8702332, 15.579044 49.8702406)",,
518225737,Pod Radnicí,residential,False,False,30.146,,"LINESTRING (15.579513 49.8703188, 15.5796764 49.870401, 15.5798365 49.8704919)",,
518225737,Pod Radnicí,residential,False,True,36.470000000000006,,"LINESTRING (15.579513 49.8703188, 15.5794526 49.8702841, 15.5794046 49.870253, 15.5793709 49.8702265, 15.5793426 49.8701981, 15.5792747 49.8701313, 15.5792468 49.8701053, 15.5792246 49.8700897, 15.579186 49.8700707)",,
"[715057745, 38158931, 513253534]",Brigádnická,residential,False,False,242.07300000000004,,"LINESTRING (15.5798263 49.8723219, 15.5799282 49.8723234, 15.580027 49.8723262, 15.580149 49.8723315, 15.5802577 49.8723393, 15.5803164 49.8723434, 15.5804314 49.8723513, 15.5804744 49.8723503, 15.5804917 49.8723482, 15.5805224 49.8723418, 15.5805671 49.8723292, 15.5806482 49.8723021, 15.5811506 49.8720696, 15.58129 49.872005, 15.5813359 49.8719838, 15.5814045 49.8719522, 15.5815021 49.8719105, 15.5817019 49.8718253, 15.5817371 49.8718103, 15.5818615 49.8717572, 15.581951 49.8717236, 15.5820386 49.8716964, 15.5820603 49.8716903, 15.582105 49.8716778, 15.5821926 49.8716577, 15.5823045 49.871635, 15.582436 49.871612, 15.5826793 49.8715736, 15.5828625 49.8715455)",,
38158931,Brigádnická,residential,False,True,168.16,,"LINESTRING (15.5798263 49.8723219, 15.5797437 49.8723214, 15.5794263 49.8723178, 15.5793041 49.872314, 15.5792132 49.8723095, 15.5791239 49.8723034, 15.5791028 49.8723007, 15.5790379 49.8722925, 15.5789613 49.8722813, 15.5788246 49.8722562, 15.5787344 49.8722327, 15.5785437 49.8721671, 15.5784818 49.8721447, 15.5783572 49.8720996, 15.5781082 49.8720116, 15.5778181 49.8719091, 15.5777171 49.8718755, 15.5776461 49.8718532)",,
38158934,Pod Radnicí,residential,False,False,40.537000000000006,,"LINESTRING (15.5798263 49.8723219, 15.5798182 49.8723749, 15.5798171 49.8725188, 15.5798169 49.8725462, 15.5798159 49.8726862)",,
