osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,tunnel
25447729,,living_street,20,False,True,99.4,"LINESTRING (14.7647864 49.0051939, 14.7661339 49.0050607)",,,
25447809,Vrchlického,living_street,20,False,False,51.138,"LINESTRING (14.7647864 49.0051939, 14.7647795 49.005108, 14.7648356 49.0050066, 14.7648532 49.0049406, 14.7648589 49.0048612, 14.7648616 49.0047417)",,,
25447809,Vrchlického,living_street,20,False,True,102.40400000000001,"LINESTRING (14.7647864 49.0051939, 14.7648016 49.0052626, 14.7648652 49.0055498, 14.7649062 49.005735, 14.7649408 49.0058912, 14.7649754 49.006048, 14.7649881 49.0061053)",,,
891439870,Seifertova,living_street,20,False,False,99.342,"LINESTRING (14.7649881 49.0061053, 14.766337 49.005982)",,,
25447809,Vrchlického,living_street,20,False,False,102.404,"LINESTRING (14.7649881 49.0061053, 14.7649754 49.006048, 14.7649408 49.0058912, 14.7649062 49.005735, 14.7648652 49.0055498, 14.7648016 49.0052626, 14.7647864 49.0051939)",,,
"[232124152, 904461727, 904943115, 891439871]","['Na Chmelnici', 'Vrchlického']","['living_street', 'residential']","['20', '50']",False,"[False, True]",188.125,"LINESTRING (14.7649881 49.0061053, 14.765003 49.0061704, 14.7651483 49.0068058, 14.765157 49.0068467, 14.7657304 49.0067828, 14.7663385 49.0067176, 14.7664156 49.0067066, 14.76648 49.006683, 14.7665444 49.0066457)",,,
31145566,Přemyslova,living_street,20,False,False,28.812,"LINESTRING (14.7651649 49.0025162, 14.7654436 49.0026998)",,,
545946901,Přemyslova,living_street,20,False,True,33.943,"LINESTRING (14.7651649 49.0025162, 14.7647711 49.0026788)",,,
545946901,Přemyslova,living_street,20,False,False,81.482,"LINESTRING (14.7651649 49.0025162, 14.7653422 49.0023559, 14.7656252 49.0021623, 14.7657931 49.0020818, 14.7659821 49.0020425)",,,
545946901,Přemyslova,living_street,20,False,False,33.943,"LINESTRING (14.7647711 49.0026788, 14.7651649 49.0025162)",,,
293013158,Přemyslova,living_street,20,False,False,49.272000000000006,"LINESTRING (14.7647711 49.0026788, 14.7651374 49.0026725, 14.7654436 49.0026998)",,,
115600804,Sokolská,residential,50,False,False,66.239,"LINESTRING (14.7654299 49.004105, 14.7663146 49.0042393)",,,
25447808,Svatopluka Čecha,living_street,20,False,True,85.738,"LINESTRING (14.7654299 49.004105, 14.7654011 49.0041667, 14.7653128 49.0044564, 14.7648616 49.0047417)",,,
115600804,Sokolská,residential,50,False,True,70.947,"LINESTRING (14.7654299 49.004105, 14.7653192 49.0040724, 14.7652622 49.004035, 14.7652039 49.003984, 14.7649526 49.0035741)",,,
25447808,Svatopluka Čecha,living_street,20,False,False,85.738,"LINESTRING (14.7648616 49.0047417, 14.7653128 49.0044564, 14.7654011 49.0041667, 14.7654299 49.004105)",,,
25447809,Vrchlického,living_street,20,False,True,51.138,"LINESTRING (14.7648616 49.0047417, 14.7648589 49.0048612, 14.7648532 49.0049406, 14.7648356 49.0050066, 14.7647795 49.005108, 14.7647864 49.0051939)",,,
115600804,Sokolská,residential,50,False,False,11.819,"LINESTRING (14.7648475 49.0034932, 14.7649526 49.0035741)",,,
232124148,Palackého náměstí,residential,50,False,True,36.107,"LINESTRING (14.7648475 49.0034932, 14.7649015 49.0033506, 14.7651156 49.0032416)",,,
115600804,Sokolská,residential,50,False,True,11.819,"LINESTRING (14.7649526 49.0035741, 14.7648475 49.0034932)",,,
115600804,Sokolská,residential,50,False,False,70.947,"LINESTRING (14.7649526 49.0035741, 14.7652039 49.003984, 14.7652622 49.004035, 14.7653192 49.0040724, 14.7654299 49.004105)",,,
115619064,,living_street,20,False,False,54.374,"LINESTRING (14.7649526 49.0035741, 14.7650775 49.0035352, 14.7652239 49.0035224, 14.7656642 49.0036085)",,,
39175695,,residential,50,False,True,63.573,"LINESTRING (14.7686582 49.0060061, 14.7687497 49.006003, 14.7689902 49.005971, 14.769514 49.0059011)",,,
"[115600761, 38452523, 438830444, 115600926]",Jiráskova,residential,50,False,True,157.188,"LINESTRING (14.7686582 49.0060061, 14.7686532 49.0060572, 14.7686408 49.0060811, 14.7686169 49.0061088, 14.7685828 49.0061306, 14.7684715 49.0061838, 14.7684015 49.0062167, 14.7679159 49.0064448, 14.7678874 49.0064583, 14.7677691 49.006505, 14.7676804 49.00654, 14.7675861 49.0065771, 14.7674322 49.0066741, 14.767404 49.0066948, 14.7670855 49.0069293)",yes,,
"[38452522, 891441319]",Jiráskova,residential,50,False,False,166.572,"LINESTRING (14.7686582 49.0060061, 14.7686511 49.0059554, 14.768634 49.0059143, 14.7685875 49.0058367, 14.7683313 49.0055391, 14.7683116 49.0054699, 14.7683107 49.0053731, 14.7683345 49.0050643, 14.7683455 49.0049218, 14.7683752 49.0046248, 14.7683814 49.0045623)",,,
"[115600920, 115600779, 31145567]",Sokolská,residential,50,False,False,154.98700000000002,"LINESTRING (14.7683814 49.0045623, 14.768335 49.0045549, 14.7673849 49.0044034, 14.7668115 49.004312, 14.7666547 49.004288, 14.7665408 49.0042706, 14.7663146 49.0042393)",yes,2,
"[38452512, 232124149, 232124150]","['Budějovická brána', 'Husova']",residential,50,False,False,77.821,"LINESTRING (14.7683814 49.0045623, 14.7686601 49.0046041, 14.7688043 49.0046261, 14.7694363 49.0046486)",,,building_passage
"[38452522, 891441319]",Jiráskova,residential,50,False,True,166.57199999999997,"LINESTRING (14.7683814 49.0045623, 14.7683752 49.0046248, 14.7683455 49.0049218, 14.7683345 49.0050643, 14.7683107 49.0053731, 14.7683116 49.0054699, 14.7683313 49.0055391, 14.7685875 49.0058367, 14.768634 49.0059143, 14.7686511 49.0059554, 14.7686582 49.0060061)",,,
293013156,Havlíčkova,living_street,20,True,False,49.427,"LINESTRING (14.7655537 49.0029025, 14.7651156 49.0032416)",,,
232124147,Chelčického,living_street,20,True,False,109.09700000000001,"LINESTRING (14.7655537 49.0029025, 14.7660123 49.0029786, 14.7659729 49.0030851, 14.7656642 49.0036085)",,,
232124148,Palackého náměstí,residential,50,False,False,36.107,"LINESTRING (14.7651156 49.0032416, 14.7649015 49.0033506, 14.7648475 49.0034932)",,,
"[183157089, 183157090, 183157092, 904462118, 38452519, 39175686, 38452521, 545936234, 545936235, 545936236, 39175696, 1188474897, 115623511, 38453081, 953980826, 181877471]","['Husova', 'Dukelská', 'Masarykovo náměstí']",residential,50,False,True,457.049,"LINESTRING (14.7744288 49.0052085, 14.7741326 49.0050548, 14.7739895 49.0049909, 14.7738493 49.00493, 14.7738117 49.0049137, 14.7733447 49.0047108, 14.7729967 49.0045648, 14.7729207 49.0045319, 14.7728051 49.0044819, 14.7727471 49.0044572, 14.7727078 49.0044404, 14.772664 49.004419, 14.7725784 49.0043758, 14.7725693 49.0043708, 14.7725613 49.0043665, 14.7724072 49.0043001, 14.7723018 49.0042536, 14.7720534 49.0041793, 14.7718441 49.004112, 14.7717639 49.0041551, 14.7717338 49.0041888, 14.7717149 49.0042234, 14.7716768 49.0043439, 14.7716522 49.0044714, 14.771582 49.0045461, 14.7714302 49.0046892, 14.7712074 49.0048167, 14.770866 49.0049318, 14.770775 49.0049089, 14.7704252 49.0048127, 14.7702801 49.0047792, 14.7698887 49.0047042, 14.76954 49.0046569, 14.7694363 49.0046486)",yes,,yes
"[546110066, 546110067, 546110068, 546110069]",K Bertě,residential,50,False,True,324.0880000000001,"LINESTRING (14.7744288 49.0052085, 14.7743708 49.0052543, 14.7743335 49.0052838, 14.7742166 49.0053761, 14.7738472 49.005681, 14.7733715 49.0060736, 14.7731218 49.0062772, 14.7729413 49.0064245, 14.7727645 49.0064866, 14.7726201 49.0064944, 14.7725507 49.0064894, 14.7721562 49.0064614, 14.7721258 49.0064594, 14.7717697 49.0064262, 14.7713122 49.0063994, 14.7711961 49.0064034, 14.7710494 49.0064094, 14.7709081 49.0064048)",,,
39175695,,residential,50,False,False,63.573,"LINESTRING (14.769514 49.0059011, 14.7689902 49.005971, 14.7687497 49.006003, 14.7686582 49.0060061)",,,
36906880,Na sadech,living_street,20,False,False,50.522999999999996,"LINESTRING (14.7670855 49.0069293, 14.7669122 49.006839, 14.766684 49.0067219, 14.7665444 49.0066457)",,,
"[115600761, 38452523, 438830444, 115600926]",Jiráskova,residential,50,False,False,157.18799999999996,"LINESTRING (14.7670855 49.0069293, 14.767404 49.0066948, 14.7674322 49.0066741, 14.7675861 49.0065771, 14.7676804 49.00654, 14.7677691 49.006505, 14.7678874 49.0064583, 14.7679159 49.0064448, 14.7684015 49.0062167, 14.7684715 49.0061838, 14.7685828 49.0061306, 14.7686169 49.0061088, 14.7686408 49.0060811, 14.7686532 49.0060572, 14.7686582 49.0060061)",yes,,
"[904461730, 26353573]",Jiráskova,residential,30,False,True,133.44699999999997,"LINESTRING (14.7670855 49.0069293, 14.7669355 49.007036, 14.7668385 49.0070888, 14.7667877 49.0070986, 14.7667323 49.0071093, 14.7663201 49.0071397, 14.766087 49.0071599, 14.765934 49.0071908, 14.7657455 49.0072573, 14.7655677 49.0073796, 14.7655014 49.0074194)",,,
25447728,Na Sadech,living_street,20,False,False,75.87,"LINESTRING (14.7665444 49.0066457, 14.7664921 49.0065915, 14.766464 49.006515, 14.7664275 49.0063561, 14.766337 49.005982)",,,
36906880,Na sadech,living_street,20,False,True,50.522999999999996,"LINESTRING (14.7665444 49.0066457, 14.766684 49.0067219, 14.7669122 49.006839, 14.7670855 49.0069293)",,,
"[232124152, 891439871, 904943115, 904461727]","['Na Chmelnici', 'Vrchlického']","['living_street', 'residential']","['20', '50']",False,"[False, True]",188.125,"LINESTRING (14.7665444 49.0066457, 14.76648 49.006683, 14.7664156 49.0067066, 14.7663385 49.0067176, 14.7657304 49.0067828, 14.765157 49.0068467, 14.7651483 49.0068058, 14.765003 49.0061704, 14.7649881 49.0061053)",,,
115619064,,living_street,20,False,True,54.374,"LINESTRING (14.7656642 49.0036085, 14.7652239 49.0035224, 14.7650775 49.0035352, 14.7649526 49.0035741)",,,
545946901,Přemyslova,living_street,20,False,True,81.482,"LINESTRING (14.7659821 49.0020425, 14.7657931 49.0020818, 14.7656252 49.0021623, 14.7653422 49.0023559, 14.7651649 49.0025162)",,,
"[546110066, 546110067, 546110068, 546110069]",K Bertě,residential,50,False,False,324.088,"LINESTRING (14.7709081 49.0064048, 14.7710494 49.0064094, 14.7711961 49.0064034, 14.7713122 49.0063994, 14.7717697 49.0064262, 14.7721258 49.0064594, 14.7721562 49.0064614, 14.7725507 49.0064894, 14.7726201 49.0064944, 14.7727645 49.0064866, 14.7729413 49.0064245, 14.7731218 49.0062772, 14.7733715 49.0060736, 14.7738472 49.005681, 14.7742166 49.0053761, 14.7743335 49.0052838, 14.7743708 49.0052543, 14.7744288 49.0052085)",,,
"[38452512, 232124149, 232124150]","['Budějovická brána', 'Husova']",residential,50,False,True,77.821,"LINESTRING (14.7694363 49.0046486, 14.7688043 49.0046261, 14.7686601 49.0046041, 14.7683814 49.0045623)",,,building_passage
"[306036292, 306036293, 241609518, 306036295]",,residential,50,False,False,28.425,"LINESTRING (14.7694363 49.0046486, 14.7694054 49.0046815, 14.7694002 49.0046949, 14.7693918 49.0047269, 14.7693599 49.0048417, 14.7693501 49.0048953)",,,building_passage
"[183157089, 183157090, 183157092, 39175686, 904462118, 38452519, 38452521, 545936234, 545936235, 545936236, 39175696, 1188474897, 115623511, 38453081, 953980826, 181877471]","['Dukelská', 'Husova', 'Masarykovo náměstí']",residential,50,False,False,457.0489999999999,"LINESTRING (14.7694363 49.0046486, 14.76954 49.0046569, 14.7698887 49.0047042, 14.7702801 49.0047792, 14.7704252 49.0048127, 14.770775 49.0049089, 14.770866 49.0049318, 14.7712074 49.0048167, 14.7714302 49.0046892, 14.771582 49.0045461, 14.7716522 49.0044714, 14.7716768 49.0043439, 14.7717149 49.0042234, 14.7717338 49.0041888, 14.7717639 49.0041551, 14.7718441 49.004112, 14.7720534 49.0041793, 14.7723018 49.0042536, 14.7724072 49.0043001, 14.7725613 49.0043665, 14.7725693 49.0043708, 14.7725784 49.0043758, 14.772664 49.004419, 14.7727078 49.0044404, 14.7727471 49.0044572, 14.7728051 49.0044819, 14.7729207 49.0045319, 14.7729967 49.0045648, 14.7733447 49.0047108, 14.7738117 49.0049137, 14.7738493 49.00493, 14.7739895 49.0049909, 14.7741326 49.0050548, 14.7744288 49.0052085)",yes,,yes
"[306036292, 306036293, 241609518, 306036295]",,residential,50,False,True,28.425,"LINESTRING (14.7693501 49.0048953, 14.7693599 49.0048417, 14.7693918 49.0047269, 14.7694002 49.0046949, 14.7694054 49.0046815, 14.7694363 49.0046486)",,,building_passage
31145566,Přemyslova,living_street,20,False,True,28.812,"LINESTRING (14.7654436 49.0026998, 14.7651649 49.0025162)",,,
293013156,Havlíčkova,living_street,20,True,False,24.436,"LINESTRING (14.7654436 49.0026998, 14.7654862 49.0027279, 14.7655537 49.0029025)",,,
293013158,Přemyslova,living_street,20,False,True,49.272000000000006,"LINESTRING (14.7654436 49.0026998, 14.7651374 49.0026725, 14.7647711 49.0026788)",,,
