osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
1076254830,2,10,Vaněčkova,primary,50,False,True,77.341,"LINESTRING (15.2506566 50.6412393, 15.2495605 50.641215)",,
24899068,,,Smetanovo zátiší,residential,,False,False,41.376,"LINESTRING (15.2506566 50.6412393, 15.2506206 50.6413231, 15.2504472 50.6415863)",,
"[1076254829, 1076254830, 615302039]",2,10,Vaněčkova,primary,50,False,False,204.06,"LINESTRING (15.2506566 50.6412393, 15.2511518 50.6412484, 15.2514038 50.6412617, 15.2515197 50.6412763, 15.2516335 50.6412967, 15.2517204 50.6413167, 15.2518053 50.6413402, 15.2518974 50.6413688, 15.2522515 50.6415031, 15.2526998 50.6416819, 15.2528534 50.6417456, 15.2532705 50.6419155)",,
"[1076254827, 75381908]","['2', '3']",10,náměstí 3. května,primary,50,False,False,53.788,"LINESTRING (15.2537945 50.6422266, 15.2538082 50.6422973, 15.2537641 50.6424483, 15.2537326 50.6425054, 15.2536076 50.6426873)",,
"[1076254829, 178831759]",2,10,"['Vaněčkova', 'náměstí 3. května']",primary,50,False,True,51.804,"LINESTRING (15.2537945 50.6422266, 15.2537629 50.6421686, 15.2537005 50.6421163, 15.253608 50.6420658, 15.2532705 50.6419155)",,
"[175568777, 1076254828]","['2', '3']",282,Masarykova,secondary,50,False,False,48.596000000000004,"LINESTRING (15.2537945 50.6422266, 15.2538756 50.6422014, 15.2539618 50.6421584, 15.2541078 50.6420603, 15.2542933 50.6419303)",,
32516329,,,Vlastimila Rady,residential,,False,False,95.517,"LINESTRING (15.2535619 50.643001, 15.2534464 50.6430112, 15.2532607 50.6430237, 15.2531718 50.6430297, 15.2525211 50.6431476, 15.2522557 50.6432136)",,
"[237301376, 324242794]",,10,Štefánikova,primary,50,False,True,28.855,"LINESTRING (15.2535619 50.643001, 15.2535503 50.6429145, 15.2535536 50.6428614, 15.2535639 50.6428119, 15.2535678 50.6427838, 15.2535806 50.6427432)",,
"[129989024, 1076254826]","['2', '3']",10,Štefánikova,primary,50,False,False,151.313,"LINESTRING (15.2535619 50.643001, 15.2535992 50.6431014, 15.2536489 50.6432173, 15.2537129 50.6433658, 15.2538683 50.6437478, 15.253893 50.6438201, 15.2539043 50.6438784, 15.2539119 50.6439293, 15.2539125 50.6439817, 15.2539068 50.6440202, 15.2538935 50.644067, 15.2538714 50.6441309, 15.2538549 50.6441875, 15.2538423 50.6442403, 15.2538395 50.6442889, 15.2538439 50.6443304)",,
32516340,,,Poštovní,residential,,False,False,141.212,"LINESTRING (15.2583567 50.6404057, 15.2587587 50.6416498)",,
354625995,2,282,Masarykova,secondary,50,False,True,55.391,"LINESTRING (15.2583567 50.6404057, 15.2576062 50.6405527)",,
302488261,,,,residential,,False,True,108.146,"LINESTRING (15.2583567 50.6404057, 15.2582982 50.6402921, 15.2569601 50.6402049)",,
329562730,2,282,Masarykova,secondary,50,False,False,192.394,"LINESTRING (15.2583567 50.6404057, 15.2606146 50.6399001, 15.2609315 50.6398337)",,
28236188,,288,Malé náměstí,residential,50,False,False,75.892,"LINESTRING (15.2560238 50.6424481, 15.2559373 50.6427399, 15.2558296 50.6429903, 15.2557746 50.6430272, 15.2556776 50.6430706)",,
"[24562515, 24562516, 779423451]",2,282,Masarykova,secondary,50,False,True,65.416,"LINESTRING (15.2551924 50.6413927, 15.2551279 50.6414321, 15.2545462 50.6417717, 15.2545113 50.6417921)",yes,yes
32516342,,,Jiráskovo nábřeží,residential,,False,False,214.447,"LINESTRING (15.2551924 50.6413927, 15.2552527 50.6414154, 15.2557675 50.6416605, 15.2560735 50.6418002, 15.25622 50.6418622, 15.2563471 50.6419042, 15.2564793 50.6419345, 15.2565801 50.6419485, 15.2568099 50.6419732, 15.256955 50.6419777, 15.2570016 50.6419792, 15.2574431 50.6419702, 15.2579308 50.6418553)",,
231267275,,,Jiráskovo nábřeží,residential,30,False,True,253.248,"LINESTRING (15.2551924 50.6413927, 15.2549545 50.6412095, 15.2545243 50.6407795, 15.2540823 50.640287, 15.2537196 50.6398732, 15.2532956 50.6394626)",,
354625995,2,282,Masarykova,secondary,50,False,False,196.52100000000002,"LINESTRING (15.2551924 50.6413927, 15.2554991 50.6412108, 15.2556084 50.641146, 15.2558399 50.6410347, 15.2560383 50.6409575, 15.2561895 50.6409107, 15.2564593 50.64083, 15.2567482 50.6407583, 15.2568848 50.6407246, 15.2572542 50.6406357, 15.2576062 50.6405527)",,
"[1076254825, 75381914]",2,10,Štefánikova,primary,50,False,False,277.67,"LINESTRING (15.2538439 50.6443304, 15.2538549 50.6443726, 15.2538758 50.6444345, 15.2538833 50.6444541, 15.2539039 50.6444976, 15.2539268 50.6445418, 15.2539561 50.6445877, 15.2539914 50.6446356, 15.2540316 50.6446894, 15.2540796 50.6447409, 15.2543236 50.6449732, 15.25437 50.6450173, 15.2548029 50.6454314, 15.2548884 50.6455131, 15.25515 50.6457633, 15.2552594 50.6458811, 15.2553271 50.6459699, 15.2553864 50.6460586, 15.2554278 50.6461274, 15.2554595 50.6461882, 15.2554815 50.6462495, 15.2554986 50.6462935, 15.2555171 50.6463557, 15.2555556 50.6465433)",,
"[129989024, 1076254826]","['2', '3']",10,Štefánikova,primary,50,False,True,151.313,"LINESTRING (15.2538439 50.6443304, 15.2538395 50.6442889, 15.2538423 50.6442403, 15.2538549 50.6441875, 15.2538714 50.6441309, 15.2538935 50.644067, 15.2539068 50.6440202, 15.2539125 50.6439817, 15.2539119 50.6439293, 15.2539043 50.6438784, 15.253893 50.6438201, 15.2538683 50.6437478, 15.2537129 50.6433658, 15.2536489 50.6432173, 15.2535992 50.6431014, 15.2535619 50.643001)",,
696868114,,28736,Těpeřská,tertiary,50,False,True,121.828,"LINESTRING (15.2538439 50.6443304, 15.2537339 50.6443627, 15.2537019 50.6443741, 15.2536787 50.6443862, 15.2536581 50.6444031, 15.2536214 50.6444442, 15.2535907 50.6444949, 15.2535748 50.6445261, 15.2535659 50.6445557, 15.2535541 50.6446563, 15.2535717 50.6447382, 15.2536047 50.6448339, 15.2536521 50.6449126, 15.2537019 50.6449836, 15.2539254 50.6452332, 15.2539751 50.6452844)",,
362065486,,,Františka Balatky,residential,,False,False,83.942,"LINESTRING (15.2604264 50.6444073, 15.2593883 50.6440378)",,
51735639,,,Na stráni,residential,,False,True,101.788,"LINESTRING (15.2604264 50.6444073, 15.2599613 50.6447892, 15.2595811 50.6451171, 15.2595556 50.6451373)",,
362065487,,,Na stráni,residential,,False,False,200.214,"LINESTRING (15.2604264 50.6444073, 15.2604663 50.6444963, 15.2604544 50.644553, 15.2603984 50.644667, 15.2603145 50.6448275, 15.2595948 50.6459965, 15.2594335 50.6460293)",,
362065485,,,Františka Balatky,residential,,False,True,32.72,"LINESTRING (15.2589526 50.6439055, 15.2584936 50.6438623)",,
362065486,,,Františka Balatky,residential,,False,True,34.063,"LINESTRING (15.2589526 50.6439055, 15.2593883 50.6440378)",,
32516325,,,,residential,,False,True,95.844,"LINESTRING (15.2589526 50.6439055, 15.2583084 50.6435404, 15.2580169 50.6432865)",,
51735653,,,Horecká,residential,,False,True,198.27499999999998,"LINESTRING (15.2589526 50.6439055, 15.2585898 50.6442199, 15.2582647 50.6445016, 15.2584106 50.6446319, 15.2595556 50.6451373)",,
129985946,,2881,Horecká,tertiary,50,False,False,110.65599999999999,"LINESTRING (15.2589526 50.6439055, 15.2590603 50.6438623, 15.2598412 50.6437256, 15.26045 50.6436186)",,
231267326,,2881,Železná,tertiary,50,False,True,361.37399999999997,"LINESTRING (15.2589526 50.6439055, 15.2579804 50.6442999, 15.2576699 50.6444852, 15.257396 50.6447516, 15.2572225 50.6449774, 15.2571586 50.6451946, 15.2571905 50.6454117, 15.2573047 50.6457446, 15.2573152 50.6457875, 15.2573138 50.645831, 15.2573003 50.6458736, 15.2572867 50.6458981, 15.257265 50.6459201, 15.2572362 50.6459386, 15.2571974 50.6459539, 15.257154 50.6459628, 15.2571084 50.6459647, 15.257066 50.6459614, 15.2570251 50.6459534, 15.2569872 50.6459409, 15.2569356 50.645916, 15.2568932 50.6458849, 15.2568618 50.6458489, 15.2565785 50.6454927)",,
129985946,,2881,Horecká,tertiary,50,False,True,18.584,"LINESTRING (15.260704 50.643574, 15.26045 50.6436186)",,
36940749,,,,residential,,False,True,53.916,"LINESTRING (15.260704 50.643574, 15.2607581 50.6437169, 15.2607601 50.6437475, 15.2607556 50.643778, 15.260747 50.6438031, 15.260734 50.6438275, 15.2606335 50.6439562, 15.2605313 50.6440058)",,
24898645,,,Školní,residential,,False,False,112.897,"LINESTRING (15.2595691 50.643047, 15.258505 50.6432391, 15.2582166 50.6432765, 15.2580169 50.6432865)",,
324242788,,,Školní,residential,,False,False,43.447,"LINESTRING (15.2595691 50.643047, 15.2596571 50.6431097, 15.2597145 50.643143, 15.2597668 50.6431568, 15.2598695 50.6431664, 15.2599452 50.6431658, 15.2600199 50.6431528, 15.2601041 50.6431287)",,
178831740,,,Františka Balatky,residential,,False,True,9.492,"LINESTRING (15.2570415 50.6434439, 15.2569573 50.6435105)",,
371578680,,,,residential,,False,False,35.952,"LINESTRING (15.2570415 50.6434439, 15.2570125 50.6431211)",,
24898645,,,Školní,residential,,False,True,72.84,"LINESTRING (15.2570415 50.6434439, 15.2572528 50.6433471, 15.2576091 50.6433, 15.2580169 50.6432865)",,
324242530,,,Františka Balatky,residential,,False,True,74.862,"LINESTRING (15.2570415 50.6434439, 15.2568343 50.6434038, 15.2567262 50.6433517, 15.2565821 50.6432765, 15.2564873 50.6432249, 15.2562067 50.6431555, 15.2561102 50.6431544)",,
362065485,,,Františka Balatky,residential,,False,False,112.46799999999999,"LINESTRING (15.2570415 50.6434439, 15.258149 50.6437657, 15.2584936 50.6438623)",,
362065485,,,Františka Balatky,residential,,False,False,32.72,"LINESTRING (15.2584936 50.6438623, 15.2589526 50.6439055)",,
178831744,,,Zahradnická,residential,,False,True,70.94200000000001,"LINESTRING (15.2584936 50.6438623, 15.2584238 50.6439071, 15.2581686 50.6439502, 15.2575309 50.6440008)",,
