osmid,ref,name,highway,oneway,reversed,length,access,geometry,maxspeed
38087896,,U Husa,residential,False,True,104.375,,"LINESTRING (13.362225 49.8433829, 13.3621859 49.843412, 13.3618064 49.843694, 13.3612711 49.8440919)",
38087897,,Na Strži,residential,False,False,95.72800000000001,,"LINESTRING (13.362225 49.8433829, 13.3622448 49.8433466, 13.3623233 49.8432031, 13.3623699 49.8430736, 13.3624237 49.8425374)",
"[787033994, 492221933]",1804,třída 1. máje,tertiary,False,False,139.46699999999998,,"LINESTRING (13.362225 49.8433829, 13.3619391 49.843235, 13.3615988 49.8430497, 13.3611311 49.842795, 13.3607318 49.8425793)",50
787033994,1804,třída 1. máje,tertiary,False,True,110.581,,"LINESTRING (13.362225 49.8433829, 13.3626565 49.8436059, 13.3635239 49.8439125)",
38087898,,Spojovací,residential,False,False,92.1,,"LINESTRING (13.36174 49.8399341, 13.3615589 49.8407541)",
38087898,,Spojovací,residential,False,True,89.767,,"LINESTRING (13.36174 49.8399341, 13.3614202 49.8391536)",
38087904,,Zahradní,residential,False,False,157.182,,"LINESTRING (13.36174 49.8399341, 13.3595498 49.8399886)",
38087904,,Zahradní,residential,False,True,86.468,,"LINESTRING (13.36174 49.8399341, 13.3629456 49.8399215)",
38087899,,Nad Sokolovnou,residential,False,False,62.818,,"LINESTRING (13.3593347 49.8411146, 13.3594418 49.8405539)",
38087900,,Politických vězňů,residential,False,False,153.532,,"LINESTRING (13.3593347 49.8411146, 13.361398 49.8414832)",
38087899,,Nad Sokolovnou,residential,False,True,60.766,,"LINESTRING (13.3593347 49.8411146, 13.358929 49.841538, 13.3588893 49.8415795)",
38087898,,Spojovací,residential,False,True,81.889,,"LINESTRING (13.361398 49.8414832, 13.3615589 49.8407541)",
38087900,,Politických vězňů,residential,False,False,89.107,,"LINESTRING (13.361398 49.8414832, 13.362588 49.8417139)",
38087900,,Politických vězňů,residential,False,True,153.532,,"LINESTRING (13.361398 49.8414832, 13.3593347 49.8411146)",
38087898,,Spojovací,residential,False,False,135.905,,"LINESTRING (13.361398 49.8414832, 13.3612439 49.8421809, 13.360774 49.8425465, 13.3607318 49.8425793)",
38087897,,Na Strži,residential,False,True,92.324,,"LINESTRING (13.362588 49.8417139, 13.3624237 49.8425374)",
38087900,,Politických vězňů,residential,False,True,89.107,,"LINESTRING (13.362588 49.8417139, 13.361398 49.8414832)",
38087897,,Na Strži,residential,False,False,94.499,,"LINESTRING (13.362588 49.8417139, 13.3627183 49.8410608, 13.3627562 49.840871)",
38087897,,Na Strži,residential,False,False,92.324,,"LINESTRING (13.3624237 49.8425374, 13.362588 49.8417139)",
38087897,,Na Strži,residential,False,True,95.728,,"LINESTRING (13.3624237 49.8425374, 13.3623699 49.8430736, 13.3623233 49.8432031, 13.3622448 49.8433466, 13.362225 49.8433829)",
38087897,,Na Strži,residential,False,True,106.45,,"LINESTRING (13.3629456 49.8399215, 13.3627562 49.840871)",
38087904,,Zahradní,residential,False,False,86.468,,"LINESTRING (13.3629456 49.8399215, 13.36174 49.8399341)",
38087897,,Na Strži,residential,False,False,120.028,,"LINESTRING (13.3629456 49.8399215, 13.3631138 49.8390785, 13.3631484 49.8388501)",
38087899,,Nad Sokolovnou,residential,False,False,64.499,,"LINESTRING (13.3595498 49.8399886, 13.3596598 49.8394129)",
38087899,,Nad Sokolovnou,residential,False,True,63.334,,"LINESTRING (13.3595498 49.8399886, 13.3594418 49.8405539)",
38087904,,Zahradní,residential,False,True,157.182,,"LINESTRING (13.3595498 49.8399886, 13.36174 49.8399341)",
38087905,,Dlouhá,residential,False,False,92.932,,"LINESTRING (13.3581576 49.8404418, 13.3594418 49.8405539)",
38087906,,K Zastávce,residential,False,True,60.548,,"LINESTRING (13.3581576 49.8404418, 13.3582984 49.8399049)",
38087906,,K Zastávce,residential,False,False,76.939,,"LINESTRING (13.3581576 49.8404418, 13.3576401 49.8410026, 13.3576089 49.8410364)",
38087899,,Nad Sokolovnou,residential,False,False,63.334,,"LINESTRING (13.3594418 49.8405539, 13.3595498 49.8399886)",
38087899,,Nad Sokolovnou,residential,False,True,62.818,,"LINESTRING (13.3594418 49.8405539, 13.3593347 49.8411146)",
38087905,,Dlouhá,residential,False,False,153.444,,"LINESTRING (13.3594418 49.8405539, 13.3615589 49.8407541)",
38087905,,Dlouhá,residential,False,True,92.932,,"LINESTRING (13.3594418 49.8405539, 13.3581576 49.8404418)",
38087898,,Spojovací,residential,False,False,81.889,,"LINESTRING (13.3615589 49.8407541, 13.361398 49.8414832)",
38087898,,Spojovací,residential,False,True,92.1,,"LINESTRING (13.3615589 49.8407541, 13.36174 49.8399341)",
38087905,,Dlouhá,residential,False,False,86.838,,"LINESTRING (13.3615589 49.8407541, 13.3627562 49.840871)",
38087905,,Dlouhá,residential,False,True,153.444,,"LINESTRING (13.3615589 49.8407541, 13.3594418 49.8405539)",
38087897,,Na Strži,residential,False,False,106.45,,"LINESTRING (13.3627562 49.840871, 13.3629456 49.8399215)",
38087905,,Dlouhá,residential,False,True,86.838,,"LINESTRING (13.3627562 49.840871, 13.3615589 49.8407541)",
38087897,,Na Strži,residential,False,True,94.499,,"LINESTRING (13.3627562 49.840871, 13.3627183 49.8410608, 13.362588 49.8417139)",
38087906,,K Zastávce,residential,False,False,54.189,,"LINESTRING (13.3583966 49.8394217, 13.3582984 49.8399049)",
492221934,1807,Třemošenská,tertiary,False,False,9.837,,"LINESTRING (13.3583966 49.8394217, 13.3582607 49.8394097)",
28879944,1807,Třemošenská,tertiary,False,True,91.41,,"LINESTRING (13.3583966 49.8394217, 13.3587968 49.8394572, 13.3592578 49.8394635, 13.3596598 49.8394129)",
38087906,,K Zastávce,residential,False,False,60.548,,"LINESTRING (13.3582984 49.8399049, 13.3581576 49.8404418)",
38087906,,K Zastávce,residential,False,True,54.189,,"LINESTRING (13.3582984 49.8399049, 13.3583966 49.8394217)",
38087907,,Za Starou školou,residential,False,False,186.269,destination,"LINESTRING (13.3582984 49.8399049, 13.3558273 49.8401473, 13.3557305 49.8401568)",
275652772,1804,třída 1. máje,tertiary,False,True,35.568,,"LINESTRING (13.3567869 49.8408137, 13.3572466 49.8409338)",
38087908,,,residential,False,False,21.317,,"LINESTRING (13.3567869 49.8408137, 13.3567581 49.8408644, 13.3566846 49.8409937)",
275652772,1804,třída 1. máje,tertiary,False,False,111.21799999999999,,"LINESTRING (13.3567869 49.8408137, 13.3562761 49.8406802, 13.3561388 49.8406166, 13.3560221 49.8405473, 13.3557305 49.8401568)",
38087908,,,residential,False,True,71.286,,"LINESTRING (13.3563369 49.8415943, 13.3563785 49.8415224, 13.3566846 49.8409937)",
787033520,,Polní,residential,False,True,97.469,,"LINESTRING (13.3610027 49.8450755, 13.3621874 49.8455053)",
38087911,,Krátká,residential,False,False,89.576,,"LINESTRING (13.3621874 49.8455053, 13.3627842 49.8447976)",
787033520,,Polní,residential,False,False,97.469,,"LINESTRING (13.3621874 49.8455053, 13.3610027 49.8450755)",
38087911,,Krátká,residential,False,True,89.576,,"LINESTRING (13.3627842 49.8447976, 13.3621874 49.8455053)",
240462842,,Krátká,residential,False,False,111.801,,"LINESTRING (13.3627842 49.8447976, 13.3634926 49.84395, 13.3635239 49.8439125)",
240463772,,Na Skautech,residential,False,True,121.90899999999999,,"LINESTRING (13.3627842 49.8447976, 13.3621616 49.8445808, 13.3616854 49.8443501, 13.3613963 49.8441747)",
240462842,,Krátká,residential,False,True,111.801,,"LINESTRING (13.3635239 49.8439125, 13.3634926 49.84395, 13.3627842 49.8447976)",
787033994,1804,třída 1. máje,tertiary,False,False,110.581,,"LINESTRING (13.3635239 49.8439125, 13.3626565 49.8436059, 13.362225 49.8433829)",
38087916,,V Jámě,living_street,False,True,91.18599999999999,,"LINESTRING (13.3518435 49.8420783, 13.3508892 49.841614, 13.3508284 49.8415844)",
29043742,1806,K Trnové,tertiary,False,True,210.584,,"LINESTRING (13.3508284 49.8415844, 13.35107 49.8414178, 13.3515759 49.8410692, 13.3519541 49.8408085, 13.3519766 49.840793, 13.3522088 49.8406872, 13.352289 49.8406506, 13.3524194 49.8406158, 13.353088 49.8404231)",
38087916,,V Jámě,living_street,False,False,91.18599999999999,,"LINESTRING (13.3508284 49.8415844, 13.3508892 49.841614, 13.3518435 49.8420783)",
273549810,1804,K Cihelně,tertiary,False,False,119.11200000000001,,"LINESTRING (13.352418 49.8394093, 13.3517168 49.8391034, 13.3516124 49.8390579, 13.3515579 49.8390472, 13.3511144 49.8389599, 13.350954 49.8389283)",
"[240464123, 299269815]",1804,K Cihelně,tertiary,False,True,128.914,,"LINESTRING (13.352418 49.8394093, 13.3526884 49.8395921, 13.3528067 49.8396721, 13.352936 49.8397595, 13.3531726 49.8399924, 13.3534706 49.8403397)",
787215750,,Lipová,residential,False,False,115.463,,"LINESTRING (13.3601371 49.8426402, 13.3594141 49.8422493, 13.3589002 49.8419754)",
275652770,,U Vrbky,residential,False,False,14.439,,"LINESTRING (13.357316 49.8432076, 13.357449 49.8431101)",
810225906,,,residential,False,True,76.275,,"LINESTRING (13.357316 49.8432076, 13.3564575 49.8428026)",
"[810225905, 275652770, 38087891]",,"['U Vrbky', 'Na Rypličce']",residential,False,True,367.604,,"LINESTRING (13.357316 49.8432076, 13.3572208 49.8432773, 13.3568338 49.8435614, 13.3565409 49.8437791, 13.3560274 49.844167, 13.3558462 49.844186, 13.3557996 49.8441864, 13.3555791 49.8441788, 13.3553311 49.8441103, 13.3549034 49.8439095, 13.3547938 49.843858, 13.3547524 49.8438386, 13.3545753 49.8437269, 13.3544966 49.8436026, 13.3543627 49.8434096, 13.3541462 49.8431862, 13.353788 49.8429349)",
243486969,,K Zastávce,residential,False,False,56.562,,"LINESTRING (13.3582607 49.8394097, 13.3579153 49.8389524)",
492221934,1807,Třemošenská,tertiary,False,False,92.881,,"LINESTRING (13.3582607 49.8394097, 13.3569776 49.8392959)",
492221934,1807,Třemošenská,tertiary,False,True,9.837,,"LINESTRING (13.3582607 49.8394097, 13.3583966 49.8394217)",
243486969,,K Zastávce,residential,False,True,56.562,,"LINESTRING (13.3579153 49.8389524, 13.3582607 49.8394097)",
243221835,,,residential,False,False,77.336,,"LINESTRING (13.3579153 49.8389524, 13.3576709 49.8390419, 13.3569776 49.8392959)",
"[244832512, 1117175397]",,"['K Zastávce', 'Na Vršku']",residential,False,False,168.82,,"LINESTRING (13.3579153 49.8389524, 13.3583503 49.8388079, 13.3588763 49.8385214, 13.3589529 49.8384219, 13.3589304 49.8383622, 13.3588392 49.8383138, 13.358719 49.8382795, 13.3585602 49.8382653, 13.3583081 49.8382653, 13.3580613 49.8382653)",
"[1109705776, 242347745]",,"['Na Horách', 'Nad Zastávkou']",residential,False,False,227.36600000000004,,"LINESTRING (13.3554749 49.8371482, 13.355786 49.8373528, 13.3561731 49.8376184, 13.356596 49.8378337, 13.3569879 49.8380093, 13.3574812 49.8381382, 13.3580613 49.8382653)",
242595181,,,residential,False,False,40.925,,"LINESTRING (13.3592884 49.8445973, 13.3596626 49.8443194)",
810225906,,,residential,False,False,76.275,,"LINESTRING (13.3564575 49.8428026, 13.357316 49.8432076)",
38087896,,U Husa,residential,False,False,60.49400000000001,,"LINESTRING (13.3598796 49.8451504, 13.3602381 49.8448686, 13.3603564 49.8447757, 13.3604147 49.8447298)",
242595181,,,residential,False,True,40.925,,"LINESTRING (13.3596626 49.8443194, 13.3592884 49.8445973)",
275652766,,Družstevní,residential,False,False,70.64699999999999,,"LINESTRING (13.3596626 49.8443194, 13.3596849 49.8443322, 13.3598452 49.8444195, 13.3604147 49.8447298)",
"[275652766, 38087895]",,Družstevní,residential,False,True,208.03299999999996,,"LINESTRING (13.3596626 49.8443194, 13.3592618 49.8440976, 13.3585891 49.8437332, 13.358543 49.843708, 13.3584864 49.8436771, 13.3582066 49.8435242, 13.358195 49.8435179, 13.3579554 49.8433871, 13.3579024 49.8433582, 13.3576253 49.8432069, 13.357449 49.8431101)",
275652772,1804,třída 1. máje,tertiary,False,False,35.568,,"LINESTRING (13.3572466 49.8409338, 13.3567869 49.8408137)",
275652772,1804,třída 1. máje,tertiary,False,True,28.375,,"LINESTRING (13.3572466 49.8409338, 13.3576089 49.8410364)",
38087908,,,residential,False,False,71.286,,"LINESTRING (13.3566846 49.8409937, 13.3563785 49.8415224, 13.3563369 49.8415943)",
38087908,,,residential,False,True,21.317,,"LINESTRING (13.3566846 49.8409937, 13.3567581 49.8408644, 13.3567869 49.8408137)",
241782118,,,residential,True,False,59.184,,"LINESTRING (13.3566846 49.8409937, 13.3568664 49.8410706, 13.3570499 49.8411492, 13.3572015 49.840983, 13.3572466 49.8409338)",
275652772,1804,třída 1. máje,tertiary,False,False,28.375,,"LINESTRING (13.3576089 49.8410364, 13.3572466 49.8409338)",
38087906,,K Zastávce,residential,False,True,76.939,,"LINESTRING (13.3576089 49.8410364, 13.3576401 49.8410026, 13.3581576 49.8404418)",
1155780512,1804,třída 1. máje,tertiary,False,True,109.898,,"LINESTRING (13.3576089 49.8410364, 13.3582985 49.8413293, 13.3588893 49.8415795)",50
261827615,,Jedlová,residential,False,False,18.273,,"LINESTRING (13.3601805 49.8434955, 13.360347 49.8433711)",
261827615,,Jedlová,residential,False,True,22.557,,"LINESTRING (13.3601805 49.8434955, 13.3599743 49.8436487)",
38087909,,Jedlová,residential,False,False,102.53699999999999,,"LINESTRING (13.3601805 49.8434955, 13.3605659 49.8437062, 13.3611716 49.8440375, 13.3612711 49.8440919)",
261827615,,Jedlová,residential,False,False,22.557,,"LINESTRING (13.3599743 49.8436487, 13.3601805 49.8434955)",
240463772,,Na Skautech,residential,False,False,121.90899999999999,,"LINESTRING (13.3613963 49.8441747, 13.3616854 49.8443501, 13.3621616 49.8445808, 13.3627842 49.8447976)",
38087896,,U Husa,residential,False,False,104.37499999999999,,"LINESTRING (13.3612711 49.8440919, 13.3618064 49.843694, 13.3621859 49.843412, 13.362225 49.8433829)",
38087896,,U Husa,residential,False,True,93.821,,"LINESTRING (13.3612711 49.8440919, 13.3608679 49.8443923, 13.360458 49.8446976, 13.3604147 49.8447298)",
38087909,,Jedlová,residential,False,True,102.537,,"LINESTRING (13.3612711 49.8440919, 13.3611716 49.8440375, 13.3605659 49.8437062, 13.3601805 49.8434955)",
261869799,,,residential,False,False,18.388,,"LINESTRING (13.3597637 49.8433134, 13.3595969 49.843439)",
244457306,,Komenského,residential,False,False,142.16,,"LINESTRING (13.3597637 49.8433134, 13.3597002 49.8432799, 13.3594574 49.8431519, 13.358229 49.8425041)",
244457306,,Komenského,residential,False,True,66.03800000000001,,"LINESTRING (13.3597637 49.8433134, 13.3600699 49.8430889, 13.3603711 49.842867)",
244832512,,Na Vršku,residential,False,True,62.964,,"LINESTRING (13.3574333 49.8386117, 13.3577551 49.8383141, 13.3580613 49.8382653)",
261584553,,,residential,False,False,72.713,,"LINESTRING (13.3537015 49.8415318, 13.3534785 49.8412579, 13.3532166 49.8411506, 13.3530024 49.8411083)",
38087891,,Na Rypličce,residential,False,False,218.77100000000002,,"LINESTRING (13.3530024 49.8411083, 13.3529235 49.8414452, 13.3528978 49.8416175, 13.3528865 49.8416935, 13.3531371 49.8421272, 13.3532723 49.8423611, 13.3535557 49.8427216, 13.353788 49.8429349)",
38087891,,Na Rypličce,residential,False,True,76.515,,"LINESTRING (13.3530024 49.8411083, 13.3530495 49.840907, 13.3530837 49.8404767, 13.353088 49.8404231)",
261584553,,,residential,False,True,72.713,,"LINESTRING (13.3530024 49.8411083, 13.3532166 49.8411506, 13.3534785 49.8412579, 13.3537015 49.8415318)",
38087918,,Větrná,residential,False,False,144.256,,"LINESTRING (13.3528126 49.8440695, 13.3534147 49.8433777, 13.353788 49.8429349)",
1155780512,1804,třída 1. máje,tertiary,False,True,28.607,,"LINESTRING (13.3588893 49.8415795, 13.3591946 49.8417451)",50
38087899,,Nad Sokolovnou,residential,False,False,60.766,,"LINESTRING (13.3588893 49.8415795, 13.358929 49.841538, 13.3593347 49.8411146)",
1155780512,1804,třída 1. máje,tertiary,False,False,109.898,,"LINESTRING (13.3588893 49.8415795, 13.3582985 49.8413293, 13.3576089 49.8410364)",50
244457306,,Komenského,residential,False,False,66.03800000000001,,"LINESTRING (13.3603711 49.842867, 13.3600699 49.8430889, 13.3597637 49.8433134)",
261869799,,,residential,False,True,18.388,,"LINESTRING (13.3595969 49.843439, 13.3597637 49.8433134)",
244832512,,Na Vršku,residential,False,False,62.964,,"LINESTRING (13.3580613 49.8382653, 13.3577551 49.8383141, 13.3574333 49.8386117)",
"[244832512, 1117175397]",,"['K Zastávce', 'Na Vršku']",residential,False,True,168.82,,"LINESTRING (13.3580613 49.8382653, 13.3583081 49.8382653, 13.3585602 49.8382653, 13.358719 49.8382795, 13.3588392 49.8383138, 13.3589304 49.8383622, 13.3589529 49.8384219, 13.3588763 49.8385214, 13.3583503 49.8388079, 13.3579153 49.8389524)",
"[1109705776, 242347745]",,"['Na Horách', 'Nad Zastávkou']",residential,False,True,227.36600000000004,,"LINESTRING (13.3580613 49.8382653, 13.3574812 49.8381382, 13.3569879 49.8380093, 13.356596 49.8378337, 13.3561731 49.8376184, 13.355786 49.8373528, 13.3554749 49.8371482)",
275652771,,U Vrbky,residential,False,False,33.189,,"LINESTRING (13.3589002 49.8419754, 13.3589279 49.841953, 13.3591669 49.8417667, 13.3591946 49.8417451)",
275652771,,U Vrbky,residential,False,True,75.979,,"LINESTRING (13.3589002 49.8419754, 13.3587004 49.8421328, 13.3583869 49.8423797, 13.358229 49.8425041)",
787215750,,Lipová,residential,False,True,115.463,,"LINESTRING (13.3589002 49.8419754, 13.3594141 49.8422493, 13.3601371 49.8426402)",
38087898,,Spojovací,residential,False,True,135.905,,"LINESTRING (13.3607318 49.8425793, 13.360774 49.8425465, 13.3612439 49.8421809, 13.361398 49.8414832)",
492221933,1804,třída 1. máje,tertiary,False,False,144.067,,"LINESTRING (13.3607318 49.8425793, 13.3598356 49.8420929, 13.3591946 49.8417451)",50
"[787033994, 492221933]",1804,třída 1. máje,tertiary,False,True,139.467,,"LINESTRING (13.3607318 49.8425793, 13.3611311 49.842795, 13.3615988 49.8430497, 13.3619391 49.843235, 13.362225 49.8433829)",50
1155780512,1804,třída 1. máje,tertiary,False,False,28.607,,"LINESTRING (13.3591946 49.8417451, 13.3588893 49.8415795)",50
275652771,,U Vrbky,residential,False,True,33.189,,"LINESTRING (13.3591946 49.8417451, 13.3591669 49.8417667, 13.3589279 49.841953, 13.3589002 49.8419754)",
492221933,1804,třída 1. máje,tertiary,False,True,144.067,,"LINESTRING (13.3591946 49.8417451, 13.3598356 49.8420929, 13.3607318 49.8425793)",50
244457306,,Komenského,residential,False,True,142.16,,"LINESTRING (13.358229 49.8425041, 13.3594574 49.8431519, 13.3597002 49.8432799, 13.3597637 49.8433134)",
275652771,,U Vrbky,residential,False,False,75.979,,"LINESTRING (13.358229 49.8425041, 13.3583869 49.8423797, 13.3587004 49.8421328, 13.3589002 49.8419754)",
275652771,,U Vrbky,residential,False,True,87.577,,"LINESTRING (13.358229 49.8425041, 13.3580207 49.8426611, 13.357449 49.8431101)",
261827615,,Jedlová,residential,False,True,18.273,,"LINESTRING (13.360347 49.8433711, 13.3601805 49.8434955)",
