osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction
232234341,11,Komenského,primary,50,False,False,26.775,"LINESTRING (16.2072184 50.1242894, 16.2075933 50.1242749)",,
232234341,11,Komenského,primary,50,False,True,38.048,"LINESTRING (16.2072184 50.1242894, 16.2066852 50.1243044)",,
31547455,,Severní,residential,,False,True,107.633,"LINESTRING (16.2072184 50.1242894, 16.2073172 50.1247593, 16.2072655 50.125252)",,
232234314,11,Příkopy,primary,50,False,False,51.316,"LINESTRING (16.2117749 50.1240281, 16.2123966 50.1237955)",,
31547459,,Tylova,residential,,True,False,206.64000000000001,"LINESTRING (16.2117749 50.1240281, 16.211872 50.1241705, 16.2118983 50.1242091, 16.2120321 50.1246816, 16.2123416 50.1258454)",,
232234314,11,Příkopy,primary,50,False,True,21.244,"LINESTRING (16.2117749 50.1240281, 16.211633 50.1240729, 16.211503 50.1241059)",,
31525707,316,Jirchářská,secondary,,False,True,69.048,"LINESTRING (16.2072773 50.1207923, 16.2073207 50.1208469, 16.2075193 50.1210968, 16.2076382 50.1212176, 16.2077626 50.1213282)",,
31525699,,Žofínská,residential,,False,False,139.512,"LINESTRING (16.2130017 50.1214012, 16.2125613 50.1209314, 16.2121908 50.120266)",,
80279698,316,Zoubkova,secondary,,False,False,204.46099999999998,"LINESTRING (16.2130017 50.1214012, 16.21189 50.1215491, 16.211163 50.1215776, 16.2101846 50.1217224)",,
"[171620809, 80279698]",316,Zoubkova,secondary,,False,True,45.452,"LINESTRING (16.2130017 50.1214012, 16.2134009 50.1213585, 16.2136337 50.1213572)",,
432945646,316,Zoubkova,secondary,,False,False,12.909,"LINESTRING (16.2101846 50.1217224, 16.2100111 50.1217556)",,
31525695,,Husova,residential,,True,False,107.53300000000002,"LINESTRING (16.2101846 50.1217224, 16.2100655 50.1215548, 16.2095918 50.1208877, 16.2095595 50.1208423)",,
80279698,316,Zoubkova,secondary,,False,True,204.46099999999998,"LINESTRING (16.2101846 50.1217224, 16.211163 50.1215776, 16.21189 50.1215491, 16.2130017 50.1214012)",,
"[31525702, 31525703]",,Rybářská,residential,,False,False,134.034,"LINESTRING (16.2136337 50.1213572, 16.2136567 50.1212711, 16.2139102 50.1211565, 16.2141284 50.1210992, 16.2147887 50.121118, 16.2147544 50.1207745)",destination,
31525705,316,Zoubkova,secondary,,False,True,154.288,"LINESTRING (16.2136337 50.1213572, 16.2141444 50.1214188, 16.2143947 50.1214815, 16.2144762 50.1215328, 16.2148356 50.1223081)",,
"[171620809, 80279698]",316,Zoubkova,secondary,,False,False,45.452,"LINESTRING (16.2136337 50.1213572, 16.2134009 50.1213585, 16.2130017 50.1214012)",,
31547473,,Tyršova,residential,,False,False,10.765,"LINESTRING (16.2148356 50.1223081, 16.2146925 50.122339)",,
919902196,316,Tyršova,secondary,,False,True,56.361,"LINESTRING (16.2148356 50.1223081, 16.2155919 50.1221605)",,
31525705,316,Zoubkova,secondary,,False,False,154.288,"LINESTRING (16.2148356 50.1223081, 16.2144762 50.1215328, 16.2143947 50.1214815, 16.2141444 50.1214188, 16.2136337 50.1213572)",,
232234703,316,Tyršova,secondary,,False,False,7.773,"LINESTRING (16.2156957 50.1221391, 16.2155919 50.1221605)",,
31525715,3161,U Váhy,tertiary,,False,True,165.33900000000003,"LINESTRING (16.2156957 50.1221391, 16.2156741 50.1220422, 16.2155816 50.1216269, 16.2156161 50.1215296, 16.2163126 50.1212245, 16.2164973 50.1211192, 16.2166436 50.1209769)",,
31525729,,Tyršova,residential,,False,True,266.613,"LINESTRING (16.2156957 50.1221391, 16.2167365 50.1219248, 16.2175224 50.121779, 16.2181848 50.1216557, 16.2182987 50.1216355, 16.2185349 50.1215917, 16.219279 50.1214538)",,
31547491,316,,secondary,,True,False,33.322,"LINESTRING (16.2156957 50.1221391, 16.2157388 50.1222596, 16.2158001 50.1224312)",,
31547486,,Jungmannova,residential,,True,False,87.886,"LINESTRING (16.2169001 50.1241096, 16.2156927 50.1242692)",,
29191280,3189,Pelclova,tertiary,,False,True,143.906,"LINESTRING (16.2169001 50.1241096, 16.216254 50.1233573, 16.2161784 50.1232705, 16.2159787 50.1229599)",,
232235534,3189,Pelclova,tertiary,,False,False,107.017,"LINESTRING (16.2169001 50.1241096, 16.2170062 50.1246625, 16.2170987 50.1250635)",,
31547501,3189,Hálkova,tertiary,,False,True,15.855,"LINESTRING (16.2178907 50.1270226, 16.2177571 50.1269086)",,
31547489,,Hálkova,residential,30,False,True,237.392,"LINESTRING (16.2178907 50.1270226, 16.2180335 50.1263304, 16.2179436 50.1260209, 16.2176929 50.1255542, 16.2174475 50.125024, 16.2174448 50.1249488)",,
31525715,3161,U Váhy,tertiary,,False,True,26.49,"LINESTRING (16.2166436 50.1209769, 16.216778 50.1207548)",,
29191418,,Čermákova,residential,,False,False,268.745,"LINESTRING (16.2166436 50.1209769, 16.2170866 50.1208679, 16.220162 50.1201096)",,
31525715,3161,U Váhy,tertiary,,False,False,165.339,"LINESTRING (16.2166436 50.1209769, 16.2164973 50.1211192, 16.2163126 50.1212245, 16.2156161 50.1215296, 16.2155816 50.1216269, 16.2156741 50.1220422, 16.2156957 50.1221391)",,
31525715,3161,U Váhy,tertiary,,False,False,101.695,"LINESTRING (16.2175464 50.1194856, 16.2170303 50.1203382)",,
31525704,,Mánesova,residential,,False,True,246.827,"LINESTRING (16.2175464 50.1194856, 16.2155124 50.1205158, 16.2150983 50.120707, 16.2147544 50.1207745)",,
31353183,,Fűgnerova,residential,,False,False,54.909,"LINESTRING (16.2079003 50.1261476, 16.2086667 50.1260983)",,
31353183,,Fűgnerova,residential,,False,True,34.999,"LINESTRING (16.2079003 50.1261476, 16.2074132 50.126187)",,
457455415,,Tůmova,residential,,False,True,105.13,"LINESTRING (16.2079003 50.1261476, 16.2077436 50.1252075)",,
31525682,,Trávnická,residential,,True,False,20.698,"LINESTRING (16.2084527 50.1199569, 16.2081771 50.1198984)",,
31525685,,Barákova,residential,,True,False,33.76,"LINESTRING (16.2084527 50.1199569, 16.2081334 50.1201811)",,
31525682,,Trávnická,residential,,True,False,47.294,"LINESTRING (16.2090575 50.1201218, 16.2089131 50.1200547, 16.2084527 50.1199569)",,
171605964,,Purkyňova,residential,,False,True,81.366,"LINESTRING (16.2090575 50.1201218, 16.2092463 50.1198817, 16.2093981 50.1194292)",,
31525689,,Za Drahou,residential,,False,False,125.151,"LINESTRING (16.2092756 50.1187815, 16.2091085 50.1188047, 16.20756 50.1190196)",,
171605964,,Purkyňova,residential,,False,False,72.72200000000001,"LINESTRING (16.2092756 50.1187815, 16.209304 50.1188486, 16.2093205 50.1189161, 16.2093729 50.1191304, 16.2093981 50.1194292)",,
31525689,,Za Drahou,residential,,False,True,125.151,"LINESTRING (16.20756 50.1190196, 16.2091085 50.1188047, 16.2092756 50.1187815)",,
171605973,,Za Drahou,residential,,False,False,74.76599999999999,"LINESTRING (16.20756 50.1190196, 16.2076001 50.1188545, 16.2077342 50.1186596, 16.2077592 50.1185441, 16.2077126 50.118371)",,
31525696,,Havlíčkova,residential,,False,True,170.79,"LINESTRING (16.2093981 50.1194292, 16.2117239 50.1190615)",,
171605964,,Purkyňova,residential,,False,False,81.366,"LINESTRING (16.2093981 50.1194292, 16.2092463 50.1198817, 16.2090575 50.1201218)",,
171605964,,Purkyňova,residential,,False,True,72.722,"LINESTRING (16.2093981 50.1194292, 16.2093729 50.1191304, 16.2093205 50.1189161, 16.209304 50.1188486, 16.2092756 50.1187815)",,
31525696,,Havlíčkova,residential,,False,False,74.276,"LINESTRING (16.213635 50.1187608, 16.2126223 50.1189175)",,
171605965,,Rybářská,residential,,False,False,41.123,"LINESTRING (16.213635 50.1187608, 16.2135223 50.1183981)",,
31525702,,Rybářská,residential,,False,True,240.35999999999999,"LINESTRING (16.213635 50.1187608, 16.213945 50.1196144, 16.2140701 50.1199916, 16.2145895 50.120635, 16.2147544 50.1207745)",,
31525695,,Husova,residential,,True,False,87.747,"LINESTRING (16.2095595 50.1208423, 16.209518 50.1207827, 16.2092442 50.1203898, 16.2090575 50.1201218)",,
31525697,,Krupkova,residential,,False,False,198.249,"LINESTRING (16.2095595 50.1208423, 16.2103894 50.1206678, 16.2121908 50.120266)",,
31525699,,Žofínská,residential,,False,False,138.009,"LINESTRING (16.2121908 50.120266, 16.2117239 50.1190615)",,
31525697,,Krupkova,residential,,False,True,198.249,"LINESTRING (16.2121908 50.120266, 16.2103894 50.1206678, 16.2095595 50.1208423)",,
31525699,,Žofínská,residential,,False,True,139.512,"LINESTRING (16.2121908 50.120266, 16.2125613 50.1209314, 16.2130017 50.1214012)",,
31525696,,Havlíčkova,residential,,False,False,170.79,"LINESTRING (16.2117239 50.1190615, 16.2093981 50.1194292)",,
31525696,,Havlíčkova,residential,,False,True,66.025,"LINESTRING (16.2117239 50.1190615, 16.2126223 50.1189175)",,
31525699,,Žofínská,residential,,False,True,138.009,"LINESTRING (16.2117239 50.1190615, 16.2121908 50.120266)",,
31525701,,Třebízského,residential,,False,False,128.839,"LINESTRING (16.2130679 50.1200404, 16.2126223 50.1189175)",,
31525696,,Havlíčkova,residential,,False,False,66.025,"LINESTRING (16.2126223 50.1189175, 16.2117239 50.1190615)",,
31525696,,Havlíčkova,residential,,False,True,74.276,"LINESTRING (16.2126223 50.1189175, 16.213635 50.1187608)",,
31525701,,Třebízského,residential,,False,True,128.839,"LINESTRING (16.2126223 50.1189175, 16.2130679 50.1200404)",,
31525702,,Rybářská,residential,,False,False,240.36,"LINESTRING (16.2147544 50.1207745, 16.2145895 50.120635, 16.2140701 50.1199916, 16.213945 50.1196144, 16.213635 50.1187608)",,
"[31525702, 31525703]",,Rybářská,residential,,False,True,134.034,"LINESTRING (16.2147544 50.1207745, 16.2147887 50.121118, 16.2141284 50.1210992, 16.2139102 50.1211565, 16.2136567 50.1212711, 16.2136337 50.1213572)",destination,
31525704,,Mánesova,residential,,False,False,246.827,"LINESTRING (16.2147544 50.1207745, 16.2150983 50.120707, 16.2155124 50.1205158, 16.2175464 50.1194856)",,
29191418,,Čermákova,residential,,False,True,268.745,"LINESTRING (16.220162 50.1201096, 16.2170866 50.1208679, 16.2166436 50.1209769)",,
31525727,,,residential,,False,True,123.95900000000002,"LINESTRING (16.220162 50.1201096, 16.2203572 50.1204458, 16.2204105 50.1206084, 16.2205051 50.1210966, 16.2205239 50.1211938)",,
451615418,11,Rudé armády,primary,50,False,True,63.616,"LINESTRING (16.2205239 50.1211938, 16.2197134 50.1214331)",,
31525727,,,residential,,False,False,123.95900000000002,"LINESTRING (16.2205239 50.1211938, 16.2205051 50.1210966, 16.2204105 50.1206084, 16.2203572 50.1204458, 16.220162 50.1201096)",,
31525729,,Tyršova,residential,,False,False,266.613,"LINESTRING (16.219279 50.1214538, 16.2185349 50.1215917, 16.2182987 50.1216355, 16.2181848 50.1216557, 16.2175224 50.121779, 16.2167365 50.1219248, 16.2156957 50.1221391)",,
232234341,11,Komenského,primary,50,False,True,26.775,"LINESTRING (16.2075933 50.1242749, 16.2072184 50.1242894)",,
232234341,11,Komenského,primary,50,False,False,51.056,"LINESTRING (16.2075933 50.1242749, 16.2082647 50.1242508, 16.2083083 50.1242487)",,
31547453,,Erbenova,residential,,True,False,99.57600000000001,"LINESTRING (16.2083083 50.1242487, 16.2083182 50.124336, 16.2084634 50.1251386)",,
232234341,11,Komenského,primary,50,False,False,27.799,"LINESTRING (16.2083083 50.1242487, 16.2085138 50.1242455, 16.2086977 50.1242369)",,
232234341,11,Komenského,primary,50,False,True,51.056,"LINESTRING (16.2083083 50.1242487, 16.2082647 50.1242508, 16.2075933 50.1242749)",,
31353183,,Fűgnerova,residential,,False,False,99.426,"LINESTRING (16.2086667 50.1260983, 16.2100534 50.1260025)",,
31353183,,Fűgnerova,residential,,False,True,54.909,"LINESTRING (16.2086667 50.1260983, 16.2079003 50.1261476)",,
457455409,,Erbenova,residential,,False,True,107.694,"LINESTRING (16.2086667 50.1260983, 16.2084634 50.1251386)",,
31353184,,Procházkova,residential,,False,False,100.605,"LINESTRING (16.2177571 50.1269086, 16.2163576 50.1270253)",,
31547501,3189,Hálkova,tertiary,,False,False,15.855,"LINESTRING (16.2177571 50.1269086, 16.2178907 50.1270226)",,
232235534,3189,Pelclova,tertiary,,False,True,212.426,"LINESTRING (16.2177571 50.1269086, 16.2174984 50.1265993, 16.2174095 50.1264262, 16.2170987 50.1250635)",,
31353183,,Fűgnerova,residential,,False,False,97.318,"LINESTRING (16.2100534 50.1260025, 16.2114109 50.12591)",,
31353183,,Fűgnerova,residential,,False,True,99.426,"LINESTRING (16.2100534 50.1260025, 16.2086667 50.1260983)",,
31547457,,Růžičkova,residential,,False,True,214.398,"LINESTRING (16.2100534 50.1260025, 16.2098449 50.124974, 16.2112134 50.1248189)",,
173659836,,Tylova,residential,,False,False,63.339,"LINESTRING (16.2123416 50.1258454, 16.2124874 50.1264073)",,
31353183,,Fűgnerova,residential,,False,True,66.735,"LINESTRING (16.2123416 50.1258454, 16.2122671 50.1258506, 16.2114109 50.12591)",,
31547455,,Severní,residential,,False,True,104.499,"LINESTRING (16.2072655 50.125252, 16.2074132 50.126187)",,
457455416,,Na Spojce,residential,,False,True,34.44,"LINESTRING (16.2072655 50.125252, 16.2077436 50.1252075)",,
31547455,,Severní,residential,,False,False,107.633,"LINESTRING (16.2072655 50.125252, 16.2073172 50.1247593, 16.2072184 50.1242894)",,
31547454,,Na Spojce,residential,,False,True,51.882,"LINESTRING (16.2077436 50.1252075, 16.2084634 50.1251386)",,
457455415,,Tůmova,residential,,False,False,105.13,"LINESTRING (16.2077436 50.1252075, 16.2079003 50.1261476)",,
457455416,,Na Spojce,residential,,False,False,34.44,"LINESTRING (16.2077436 50.1252075, 16.2072655 50.125252)",,
