osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,access
103366842,Horova,residential,False,True,56.202,"LINESTRING (14.3871093 50.1588649, 14.3875568 50.1588649, 14.3878959 50.1588394)",,,4,
13807319,Vančurova,residential,False,False,66.655,"LINESTRING (14.3878959 50.1588394, 14.3881187 50.1594216)",,,,
103366842,Horova,residential,False,False,56.202,"LINESTRING (14.3878959 50.1588394, 14.3875568 50.1588649, 14.3871093 50.1588649)",,,4,
103366842,Horova,residential,False,True,89.05599999999998,"LINESTRING (14.3878959 50.1588394, 14.3882536 50.1587867, 14.3885351 50.1587179, 14.3887461 50.158622, 14.3889503 50.1584616)",,,4,
22758717,Zeyerova,unclassified,False,True,130.0,"LINESTRING (14.3856642 50.1587243, 14.3867113 50.1577668)",,,,
"[4712041, 22758717]","['Bezručova', 'Zeyerova']","['unclassified', 'residential']",False,False,230.269,"LINESTRING (14.3856642 50.1587243, 14.3848956 50.1593463, 14.3852614 50.1594404, 14.3856259 50.1594851, 14.3863356 50.1595107, 14.3868535 50.1595171)",,,,
103366842,Horova,residential,False,True,104.423,"LINESTRING (14.3856642 50.1587243, 14.3863484 50.1588266, 14.3871093 50.1588649)",,,4,
13807319,Vančurova,residential,False,False,67.511,"LINESTRING (14.3881187 50.1594216, 14.3883442 50.1600113)",,,,
13807319,Vančurova,residential,False,True,66.655,"LINESTRING (14.3881187 50.1594216, 14.3878959 50.1588394)",,,,
4712041,Bezručova,residential,False,True,90.868,"LINESTRING (14.3881187 50.1594216, 14.3877827 50.1594642, 14.3871796 50.1595043, 14.3868535 50.1595171)",,,,
13807828,Na sekeře,residential,False,False,72.627,"LINESTRING (14.3868535 50.1595171, 14.3868663 50.1601702)",,,,
4712041,Bezručova,residential,False,False,90.868,"LINESTRING (14.3868535 50.1595171, 14.3871796 50.1595043, 14.3877827 50.1594642, 14.3881187 50.1594216)",,,,
"[4712041, 22758717]","['Bezručova', 'Zeyerova']","['residential', 'unclassified']",False,True,230.269,"LINESTRING (14.3868535 50.1595171, 14.3863356 50.1595107, 14.3856259 50.1594851, 14.3852614 50.1594404, 14.3848956 50.1593463, 14.3856642 50.1587243)",,,,
13807319,Vančurova,residential,False,False,79.888,"LINESTRING (14.3883442 50.1600113, 14.3886047 50.1607101)",,,,
13807319,Vančurova,residential,False,True,67.511,"LINESTRING (14.3883442 50.1600113, 14.3881187 50.1594216)",,,,
13807198,Svobody,residential,False,True,106.755,"LINESTRING (14.3883442 50.1600113, 14.3874049 50.16011, 14.3868663 50.1601702)",,,6.3,
13807828,Na sekeře,residential,False,False,57.091,"LINESTRING (14.3868663 50.1601702, 14.3867134 50.1606742)",,,,
13807828,Na sekeře,residential,False,True,72.627,"LINESTRING (14.3868663 50.1601702, 14.3868535 50.1595171)",,,,
13807198,Svobody,residential,False,False,106.755,"LINESTRING (14.3868663 50.1601702, 14.3874049 50.16011, 14.3883442 50.1600113)",,,6.3,
13807198,Svobody,residential,False,True,135.929,"LINESTRING (14.3868663 50.1601702, 14.3860647 50.1601761, 14.38553 50.1601377, 14.3849772 50.1600529)",,,6.3,
13807198,Svobody,residential,False,False,135.929,"LINESTRING (14.3849772 50.1600529, 14.38553 50.1601377, 14.3860647 50.1601761, 14.3868663 50.1601702)",,,6.3,
13807319,Vančurova,residential,False,True,79.888,"LINESTRING (14.3886047 50.1607101, 14.3883442 50.1600113)",,,,
103363767,Lidická,tertiary,False,True,24.666,"LINESTRING (14.3886047 50.1607101, 14.3882921 50.1608055)",2421,50,6.3,
103363767,Lidická,tertiary,False,False,15.157,"LINESTRING (14.3886047 50.1607101, 14.3887157 50.1606797, 14.3888002 50.1606563)",2421,50,6.3,
103363767,Lidická,tertiary,False,False,24.666,"LINESTRING (14.3882921 50.1608055, 14.3886047 50.1607101)",2421,50,6.3,
22758637,Chelčického,residential,False,True,84.07300000000001,"LINESTRING (14.3882921 50.1608055, 14.3882496 50.1611743, 14.3881307 50.161553)",,,5.5,
103363767,Lidická,tertiary,False,True,128.726,"LINESTRING (14.3882921 50.1608055, 14.3877501 50.1609654, 14.3872616 50.1610788, 14.3865953 50.1611955)",2421,50,6.3,
13807828,Na sekeře,residential,False,True,58.573,"LINESTRING (14.3865953 50.1611955, 14.3867134 50.1606742)",,,,
103363767,Lidická,tertiary,False,False,128.726,"LINESTRING (14.3865953 50.1611955, 14.3872616 50.1610788, 14.3877501 50.1609654, 14.3882921 50.1608055)",2421,50,6.3,
103363767,Lidická,tertiary,False,True,143.95600000000002,"LINESTRING (14.3865953 50.1611955, 14.3856131 50.1612882, 14.3852332 50.161315, 14.3846709 50.1613546, 14.3845912 50.1613602)",2421,50,6.3,
20998346,Hálkova,residential,False,False,41.629,"LINESTRING (14.3845912 50.1613602, 14.3845359 50.1617329)",,,,
103363767,Lidická,tertiary,False,False,143.956,"LINESTRING (14.3845912 50.1613602, 14.3846709 50.1613546, 14.3852332 50.161315, 14.3856131 50.1612882, 14.3865953 50.1611955)",2421,50,6.3,
103363767,Lidická,tertiary,False,True,140.90699999999998,"LINESTRING (14.3845912 50.1613602, 14.3841564 50.1613772, 14.3834978 50.1614119, 14.3826169 50.1613889)",2421,50,6.3,
13807828,Na sekeře,residential,False,False,58.573,"LINESTRING (14.3867134 50.1606742, 14.3865953 50.1611955)",,,,
13807828,Na sekeře,residential,False,True,57.091,"LINESTRING (14.3867134 50.1606742, 14.3868663 50.1601702)",,,,
13807830,Plzeňská,residential,False,False,114.713,"LINESTRING (14.3867134 50.1606742, 14.3851031 50.1606678)",,,,
13807830,Plzeňská,residential,False,True,114.713,"LINESTRING (14.3851031 50.1606678, 14.3867134 50.1606742)",,,,
34105769,Na Panenské,residential,False,False,102.92,"LINESTRING (14.3758783 50.1609228, 14.375937 50.1611387, 14.3759843 50.1612153, 14.376014 50.1612634, 14.3760591 50.1613341, 14.3760989 50.1613966, 14.3762054 50.1615942, 14.3762179 50.1616272, 14.3762862 50.1618074)",,,,
103363767,Lidická,tertiary,False,False,119.767,"LINESTRING (14.3758783 50.1609228, 14.3760764 50.1609215, 14.3763365 50.1609119, 14.3775384 50.1607682)",2421,50,6.3,
103363767,Lidická,tertiary,False,False,88.067,"LINESTRING (14.3775384 50.1607682, 14.3778273 50.1607675, 14.3783984 50.1608206, 14.3786401 50.1608526, 14.3787597 50.1608723)",2421,50,6.3,
103363767,Lidická,tertiary,False,True,119.767,"LINESTRING (14.3775384 50.1607682, 14.3763365 50.1609119, 14.3760764 50.1609215, 14.3758783 50.1609228)",2421,50,6.3,
"[120446163, 942192012]",Na Pomezí,residential,False,False,164.46300000000002,"LINESTRING (14.3775384 50.1607682, 14.3775782 50.1605711, 14.3778555 50.1598796, 14.3778848 50.1597194, 14.3779585 50.1593171)",,,,
22758661,Smetanova,residential,False,False,137.8,"LINESTRING (14.3810549 50.1612338, 14.3810086 50.1613673, 14.3804126 50.1617647, 14.3797184 50.1620907)",,,,
22758665,Obránců míru,residential,False,False,109.584,"LINESTRING (14.3810549 50.1612338, 14.3811274 50.1614251, 14.3813007 50.1615577, 14.381621 50.1616612, 14.3820538 50.1619296)",,,,
103363767,Lidická,tertiary,False,False,112.779,"LINESTRING (14.3810549 50.1612338, 14.381233 50.1612577, 14.381868 50.1613431, 14.3824605 50.1613824, 14.3826169 50.1613889)",2421,50,6.3,
103363767,Lidická,tertiary,False,True,168.368,"LINESTRING (14.3810549 50.1612338, 14.3799817 50.1610644, 14.3787597 50.1608723)",2421,50,6.3,
22758660,Jiráskova,residential,False,False,72.276,"LINESTRING (14.3826169 50.1613889, 14.3820538 50.1619296)",,,5,
103363767,Lidická,tertiary,False,False,140.90699999999998,"LINESTRING (14.3826169 50.1613889, 14.3834978 50.1614119, 14.3841564 50.1613772, 14.3845912 50.1613602)",2421,50,6.3,
103363767,Lidická,tertiary,False,True,112.77900000000001,"LINESTRING (14.3826169 50.1613889, 14.3824605 50.1613824, 14.381868 50.1613431, 14.381233 50.1612577, 14.3810549 50.1612338)",2421,50,6.3,
94157159,V úvoze,residential,False,False,34.528,"LINESTRING (14.3762374 50.1651384, 14.376691 50.1650289)",,,,
34105777,Levohradecká,residential,False,True,64.1,"LINESTRING (14.3762374 50.1651384, 14.37629 50.1650311, 14.3763803 50.1648602, 14.3762865 50.1646349, 14.3762514 50.1645898)",,,,destination
94157159,V úvoze,residential,False,True,34.528,"LINESTRING (14.376691 50.1650289, 14.3762374 50.1651384)",,,,
103363908,V úvoze,residential,False,True,56.010999999999996,"LINESTRING (14.376691 50.1650289, 14.3769968 50.1649654, 14.3772575 50.16493, 14.3773617 50.1649372, 14.3774417 50.1649683)",,,,
676989516,Smetanova,residential,False,False,55.66499999999999,"LINESTRING (14.376691 50.1650289, 14.3767457 50.1649007, 14.3768149 50.1647877, 14.3769141 50.164692, 14.3769855 50.1646444, 14.3770611 50.1646004)",,,,
22758662,Smetanova,residential,False,False,51.053,"LINESTRING (14.3770611 50.1646004, 14.3771701 50.1644656, 14.3773832 50.1642383, 14.3774234 50.1642049)",,,,
103363910,Zaorálkova,residential,False,False,78.47200000000001,"LINESTRING (14.3770611 50.1646004, 14.3772796 50.1645207, 14.3774347 50.164485, 14.3775995 50.1644591, 14.3779939 50.1644071, 14.3781037 50.1643898)",,,,
676989516,Smetanova,residential,False,True,55.665,"LINESTRING (14.3770611 50.1646004, 14.3769855 50.1646444, 14.3769141 50.164692, 14.3768149 50.1647877, 14.3767457 50.1649007, 14.376691 50.1650289)",,,,
22758663,Opletalova,residential,False,True,56.858,"LINESTRING (14.381271 50.1634198, 14.3817627 50.1638226)",,,,
305735393,Opletalova,residential,False,False,87.334,"LINESTRING (14.381271 50.1634198, 14.3805499 50.1627846)",,,,
103363910,Zaorálkova,residential,False,True,251.581,"LINESTRING (14.381271 50.1634198, 14.3805165 50.1637098, 14.3796638 50.1640181, 14.3789682 50.1642325, 14.3785981 50.1643209, 14.3781037 50.1643898)",,,,
20998346,Hálkova,residential,False,True,41.629,"LINESTRING (14.3845359 50.1617329, 14.3845912 50.1613602)",,,,
20998346,Hálkova,residential,False,False,163.49499999999998,"LINESTRING (14.3845359 50.1617329, 14.3845221 50.1619937, 14.3845003 50.1621795, 14.3844191 50.1623621, 14.3842474 50.1625985, 14.3840204 50.1628028, 14.3838103 50.1629694, 14.3836638 50.1630219)",,,,
22758651,Zaorálkova,residential,False,False,102.215,"LINESTRING (14.3845359 50.1617329, 14.3851666 50.1617681, 14.3859639 50.1617136)",,,4.7,
305735395,Zaorálkova,residential,False,True,145.068,"LINESTRING (14.3845359 50.1617329, 14.3840629 50.161814, 14.3837496 50.1619552, 14.3829171 50.1624501, 14.3828993 50.162464)",,,,
20998346,Hálkova,residential,False,True,163.49499999999998,"LINESTRING (14.3836638 50.1630219, 14.3838103 50.1629694, 14.3840204 50.1628028, 14.3842474 50.1625985, 14.3844191 50.1623621, 14.3845003 50.1621795, 14.3845221 50.1619937, 14.3845359 50.1617329)",,,,
29104726,Obránců míru,residential,False,False,185.452,"LINESTRING (14.3836638 50.1630219, 14.3844968 50.1635687, 14.3848661 50.1636817, 14.3855585 50.1641453)",,,,
35840702,V Úvoze,residential,False,False,165.719,"LINESTRING (14.3836638 50.1630219, 14.3834951 50.1630387, 14.3832757 50.1630541, 14.3827883 50.1632571, 14.3821898 50.1635718, 14.3817627 50.1638226)",,,,
305735394,Obránců míru,residential,False,True,82.984,"LINESTRING (14.3836638 50.1630219, 14.3835957 50.1629537, 14.3834683 50.162826, 14.3829716 50.1625063, 14.3828993 50.162464)",,,,
29104726,Obránců míru,residential,False,False,66.727,"LINESTRING (14.3862856 50.1646108, 14.3869591 50.1650279)",,,,
29104726,Obránců míru,residential,False,True,22.751,"LINESTRING (14.3862856 50.1646108, 14.3860561 50.1644685)",,,,
29104726,Obránců míru,residential,False,False,16.559,"LINESTRING (14.3869591 50.1650279, 14.3871227 50.1651337)",,,,
29104726,Obránců míru,residential,False,True,66.727,"LINESTRING (14.3869591 50.1650279, 14.3862856 50.1646108)",,,,
20998493,Masarykova,residential,True,False,218.605,"LINESTRING (14.3869591 50.1650279, 14.3889451 50.1636457, 14.389044 50.1635855)",,,,
29104726,Obránců míru,residential,False,True,16.559,"LINESTRING (14.3871227 50.1651337, 14.3869591 50.1650279)",,,,
21044467,Havlíčkova,residential,False,True,13.965,"LINESTRING (14.3891857 50.1636723, 14.389044 50.1635855)",,,4.8,
20998575,Masarykova,residential,True,False,219.123,"LINESTRING (14.3891857 50.1636723, 14.3890906 50.1637405, 14.388539 50.1641161, 14.3879124 50.1645504, 14.3871227 50.1651337)",,,,
21044467,Havlíčkova,residential,False,False,13.965,"LINESTRING (14.389044 50.1635855, 14.3891857 50.1636723)",,,4.8,
21044467,Havlíčkova,residential,False,True,76.539,"LINESTRING (14.389044 50.1635855, 14.3882305 50.1631358)",,,4.8,
21044467,Havlíčkova,residential,False,False,76.539,"LINESTRING (14.3882305 50.1631358, 14.389044 50.1635855)",,,4.8,
21044467,Havlíčkova,residential,False,True,79.975,"LINESTRING (14.3882305 50.1631358, 14.3873184 50.1627164)",,,4.8,
123230142,Jeronýmova,residential,True,False,95.703,"LINESTRING (14.3882305 50.1631358, 14.3873789 50.1638015)",,,3.6,
290338028,Jeronýmova,residential,False,True,137.567,"LINESTRING (14.3882305 50.1631358, 14.388778 50.1625994, 14.3892371 50.1620807)",,,4.8,
21044467,Havlíčkova,residential,False,False,79.975,"LINESTRING (14.3873184 50.1627164, 14.3882305 50.1631358)",,,4.8,
21044467,Havlíčkova,residential,False,True,80.671,"LINESTRING (14.3873184 50.1627164, 14.3863699 50.16232)",,,4.8,
22758637,Chelčického,residential,False,True,94.679,"LINESTRING (14.3873184 50.1627164, 14.386577 50.1634231)",,,5.5,
22758637,Chelčického,residential,False,False,142.244,"LINESTRING (14.3873184 50.1627164, 14.3878202 50.1621326, 14.3881307 50.161553)",,,5.5,
22758637,Chelčického,residential,False,False,84.07300000000001,"LINESTRING (14.3881307 50.161553, 14.3882496 50.1611743, 14.3882921 50.1608055)",,,5.5,
22758637,Chelčického,residential,False,True,142.244,"LINESTRING (14.3881307 50.161553, 14.3878202 50.1621326, 14.3873184 50.1627164)",,,5.5,
22758651,Zaorálkova,residential,False,False,65.994,"LINESTRING (14.3881307 50.161553, 14.3882731 50.1615691, 14.3890093 50.1617377)",,,4.7,
22758651,Zaorálkova,residential,False,True,160.895,"LINESTRING (14.3881307 50.161553, 14.3872471 50.1614403, 14.387072 50.1614536, 14.3866865 50.1615623, 14.3859639 50.1617136)",,,4.7,
22758636,Vidimova,residential,False,False,124.958,"LINESTRING (14.3890093 50.1617377, 14.3892246 50.161191, 14.3893416 50.1606361)",,,,
"[22758651, 22758638]","['Zaorálkova', 'Husovo nám.']",residential,False,False,60.742000000000004,"LINESTRING (14.3890093 50.1617377, 14.3894178 50.1618434, 14.3892371 50.1620807)",,,4.7,
22758651,Zaorálkova,residential,False,True,65.994,"LINESTRING (14.3890093 50.1617377, 14.3882731 50.1615691, 14.3881307 50.161553)",,,4.7,
"[22758651, 22758638]","['Zaorálkova', 'Husovo nám.']",residential,False,True,60.742000000000004,"LINESTRING (14.3892371 50.1620807, 14.3894178 50.1618434, 14.3890093 50.1617377)",,,4.7,
290338028,Jeronýmova,residential,False,False,137.567,"LINESTRING (14.3892371 50.1620807, 14.388778 50.1625994, 14.3882305 50.1631358)",,,4.8,
21044467,Havlíčkova,residential,False,False,73.369,"LINESTRING (14.3859639 50.1617136, 14.3863699 50.16232)",,,4.8,
22758651,Zaorálkova,residential,False,False,160.895,"LINESTRING (14.3859639 50.1617136, 14.3866865 50.1615623, 14.387072 50.1614536, 14.3872471 50.1614403, 14.3881307 50.161553)",,,4.7,
22758651,Zaorálkova,residential,False,True,102.215,"LINESTRING (14.3859639 50.1617136, 14.3851666 50.1617681, 14.3845359 50.1617329)",,,4.7,
22758637,Chelčického,residential,False,False,94.679,"LINESTRING (14.386577 50.1634231, 14.3873184 50.1627164)",,,5.5,
22758637,Chelčického,residential,False,True,43.038,"LINESTRING (14.386577 50.1634231, 14.3862113 50.1637312)",,,5.5,
22758637,Chelčického,residential,False,False,43.038,"LINESTRING (14.3862113 50.1637312, 14.386577 50.1634231)",,,5.5,
22758637,Chelčického,residential,False,True,65.44,"LINESTRING (14.3862113 50.1637312, 14.3855585 50.1641453)",,,5.5,
35840701,Chelčického,residential,False,False,61.002,"LINESTRING (14.3862113 50.1637312, 14.3856157 50.163337)",,,,
22758660,Jiráskova,residential,False,True,72.276,"LINESTRING (14.3820538 50.1619296, 14.3826169 50.1613889)",,,5,
22758660,Jiráskova,residential,False,False,143.47,"LINESTRING (14.3820538 50.1619296, 14.3815234 50.1622795, 14.3805499 50.1627846)",,,5,
22758665,Obránců míru,residential,False,False,84.623,"LINESTRING (14.3820538 50.1619296, 14.3827434 50.1623575, 14.3828993 50.162464)",,,,
22758665,Obránců míru,residential,False,True,109.584,"LINESTRING (14.3820538 50.1619296, 14.381621 50.1616612, 14.3813007 50.1615577, 14.3811274 50.1614251, 14.3810549 50.1612338)",,,,
305735393,Opletalova,residential,False,False,97.271,"LINESTRING (14.3805499 50.1627846, 14.3797184 50.1620907)",,,,
305735393,Opletalova,residential,False,True,87.334,"LINESTRING (14.3805499 50.1627846, 14.381271 50.1634198)",,,,
22758660,Jiráskova,residential,False,False,249.819,"LINESTRING (14.3805499 50.1627846, 14.3798075 50.1631357, 14.3788934 50.1635667, 14.378735 50.1636221, 14.378572 50.1636646, 14.3783417 50.1637067, 14.3782072 50.1637217, 14.3780644 50.1637127, 14.3779913 50.1637007, 14.3777901 50.1636396, 14.3777428 50.1636354, 14.3776572 50.1636541, 14.3775288 50.1636848)",,,5,
22758660,Jiráskova,residential,False,True,143.47,"LINESTRING (14.3805499 50.1627846, 14.3815234 50.1622795, 14.3820538 50.1619296)",,,5,
22758660,Jiráskova,residential,False,True,249.81900000000002,"LINESTRING (14.3775288 50.1636848, 14.3776572 50.1636541, 14.3777428 50.1636354, 14.3777901 50.1636396, 14.3779913 50.1637007, 14.3780644 50.1637127, 14.3782072 50.1637217, 14.3783417 50.1637067, 14.378572 50.1636646, 14.378735 50.1636221, 14.3788934 50.1635667, 14.3798075 50.1631357, 14.3805499 50.1627846)",,,5,
22758661,Smetanova,residential,False,False,60.534000000000006,"LINESTRING (14.3775288 50.1636848, 14.377457 50.163783, 14.3773937 50.1639305, 14.3773704 50.1640168, 14.3773715 50.1641054, 14.3773829 50.1641588, 14.3774234 50.1642049)",,,,
22758661,Smetanova,residential,False,True,241.90099999999998,"LINESTRING (14.3775288 50.1636848, 14.3777303 50.1634039, 14.3780012 50.1630291, 14.3783399 50.1627626, 14.3797184 50.1620907)",,,,
305735393,Opletalova,residential,False,True,97.271,"LINESTRING (14.3797184 50.1620907, 14.3805499 50.1627846)",,,,
22758661,Smetanova,residential,False,False,241.90099999999998,"LINESTRING (14.3797184 50.1620907, 14.3783399 50.1627626, 14.3780012 50.1630291, 14.3777303 50.1634039, 14.3775288 50.1636848)",,,,
22758661,Smetanova,residential,False,True,137.8,"LINESTRING (14.3797184 50.1620907, 14.3804126 50.1617647, 14.3810086 50.1613673, 14.3810549 50.1612338)",,,,
305735393,Opletalova,residential,False,False,154.032,"LINESTRING (14.3797184 50.1620907, 14.3792174 50.1616279, 14.379057 50.1614566, 14.3789052 50.1612565, 14.3788277 50.1611327, 14.3787651 50.1610009, 14.3787597 50.1608723)",,,,
22758661,Smetanova,residential,False,False,53.8,"LINESTRING (14.3774234 50.1642049, 14.377455 50.1642295, 14.3775064 50.1642571, 14.3776073 50.1642988, 14.3777164 50.1643291, 14.3778337 50.1643552, 14.3781037 50.1643898)",,,,
22758661,Smetanova,residential,False,True,60.534,"LINESTRING (14.3774234 50.1642049, 14.3773829 50.1641588, 14.3773715 50.1641054, 14.3773704 50.1640168, 14.3773937 50.1639305, 14.377457 50.163783, 14.3775288 50.1636848)",,,,
22758662,Smetanova,residential,False,True,51.053,"LINESTRING (14.3774234 50.1642049, 14.3773832 50.1642383, 14.3771701 50.1644656, 14.3770611 50.1646004)",,,,
22758661,Smetanova,residential,False,True,53.8,"LINESTRING (14.3781037 50.1643898, 14.3778337 50.1643552, 14.3777164 50.1643291, 14.3776073 50.1642988, 14.3775064 50.1642571, 14.377455 50.1642295, 14.3774234 50.1642049)",,,,
103363910,Zaorálkova,residential,False,False,251.58100000000002,"LINESTRING (14.3781037 50.1643898, 14.3785981 50.1643209, 14.3789682 50.1642325, 14.3796638 50.1640181, 14.3805165 50.1637098, 14.381271 50.1634198)",,,,
103363910,Zaorálkova,residential,False,True,78.472,"LINESTRING (14.3781037 50.1643898, 14.3779939 50.1644071, 14.3775995 50.1644591, 14.3774347 50.164485, 14.3772796 50.1645207, 14.3770611 50.1646004)",,,,
103363767,Lidická,tertiary,False,False,168.368,"LINESTRING (14.3787597 50.1608723, 14.3799817 50.1610644, 14.3810549 50.1612338)",2421,50,6.3,
103363767,Lidická,tertiary,False,True,88.067,"LINESTRING (14.3787597 50.1608723, 14.3786401 50.1608526, 14.3783984 50.1608206, 14.3778273 50.1607675, 14.3775384 50.1607682)",2421,50,6.3,
305735393,Opletalova,residential,False,True,154.032,"LINESTRING (14.3787597 50.1608723, 14.3787651 50.1610009, 14.3788277 50.1611327, 14.3789052 50.1612565, 14.379057 50.1614566, 14.3792174 50.1616279, 14.3797184 50.1620907)",,,,
22758665,Obránců míru,residential,False,True,84.623,"LINESTRING (14.3828993 50.162464, 14.3827434 50.1623575, 14.3820538 50.1619296)",,,,
305735392,Zaorálkova,residential,True,False,157.489,"LINESTRING (14.3828993 50.162464, 14.381827 50.1631319, 14.381358 50.1633787, 14.3813039 50.1634072, 14.381271 50.1634198)",,,,
305735394,Obránců míru,residential,False,False,82.984,"LINESTRING (14.3828993 50.162464, 14.3829716 50.1625063, 14.3834683 50.162826, 14.3835957 50.1629537, 14.3836638 50.1630219)",,,,
305735395,Zaorálkova,residential,False,False,145.06799999999998,"LINESTRING (14.3828993 50.162464, 14.3829171 50.1624501, 14.3837496 50.1619552, 14.3840629 50.161814, 14.3845359 50.1617329)",,,,
22758663,Opletalova,residential,False,False,56.858,"LINESTRING (14.3817627 50.1638226, 14.381271 50.1634198)",,,,
35840702,V Úvoze,residential,False,False,141.799,"LINESTRING (14.3817627 50.1638226, 14.3806161 50.1643987, 14.3802144 50.1646236)",,,,
35840702,V Úvoze,residential,False,True,165.71900000000002,"LINESTRING (14.3817627 50.1638226, 14.3821898 50.1635718, 14.3827883 50.1632571, 14.3832757 50.1630541, 14.3834951 50.1630387, 14.3836638 50.1630219)",,,,
21044467,Havlíčkova,residential,False,False,80.671,"LINESTRING (14.3863699 50.16232, 14.3873184 50.1627164)",,,4.8,
21044467,Havlíčkova,residential,False,True,73.369,"LINESTRING (14.3863699 50.16232, 14.3859639 50.1617136)",,,4.8,
22758716,Sedláčkova,residential,False,False,120.154,"LINESTRING (14.3863699 50.16232, 14.3851574 50.1630712)",,,4.2,
22758716,Sedláčkova,residential,False,True,120.154,"LINESTRING (14.3851574 50.1630712, 14.3863699 50.16232)",,,4.2,
34105769,Na Panenské,residential,False,True,129.482,"LINESTRING (14.3757613 50.1628899, 14.3758693 50.1628143, 14.3759944 50.1626878, 14.3761087 50.1625384, 14.3761724 50.1624294, 14.3762208 50.1623209, 14.3762631 50.1621796, 14.3762848 50.1620037, 14.3762862 50.1618074)",,,,
34105775,Václava Havla,residential,False,True,68.62,"LINESTRING (14.3757613 50.1628899, 14.375896 50.1629652, 14.3765595 50.1632334)",,,,
34105773,Levohradecká,residential,False,True,56.852000000000004,"LINESTRING (14.3755649 50.164329, 14.3758382 50.1644326, 14.3762514 50.1645898)",,,,
251261258,Ke Kocandě,residential,False,True,54.604,"LINESTRING (14.3765595 50.1632334, 14.3760553 50.1636033)",,,,
34105775,Václava Havla,residential,False,False,68.62,"LINESTRING (14.3765595 50.1632334, 14.375896 50.1629652, 14.3757613 50.1628899)",,,,
251261258,Ke Kocandě,residential,False,False,175.377,"LINESTRING (14.3765595 50.1632334, 14.3768524 50.1629918, 14.376985 50.1628473, 14.3771051 50.1626851, 14.3772022 50.1625154, 14.377284 50.1623114, 14.3773325 50.1620937, 14.3773426 50.1618704, 14.3773416 50.1617809)",,,,
22758637,Chelčického,residential,False,False,65.44,"LINESTRING (14.3855585 50.1641453, 14.3862113 50.1637312)",,,5.5,
29104726,Obránců míru,residential,False,False,50.476,"LINESTRING (14.3855585 50.1641453, 14.3860561 50.1644685)",,,,
29104726,Obránců míru,residential,False,True,185.452,"LINESTRING (14.3855585 50.1641453, 14.3848661 50.1636817, 14.3844968 50.1635687, 14.3836638 50.1630219)",,,,
35840701,Chelčického,residential,False,True,61.002,"LINESTRING (14.3856157 50.163337, 14.3862113 50.1637312)",,,,
35840702,V Úvoze,residential,False,True,141.799,"LINESTRING (14.3802144 50.1646236, 14.3806161 50.1643987, 14.3817627 50.1638226)",,,,
103363908,V úvoze,residential,False,False,56.010999999999996,"LINESTRING (14.3774417 50.1649683, 14.3773617 50.1649372, 14.3772575 50.16493, 14.3769968 50.1649654, 14.376691 50.1650289)",,,,
34105777,Levohradecká,residential,False,False,28.134999999999998,"LINESTRING (14.3764225 50.1643969, 14.3762321 50.1644995, 14.3762264 50.1645515, 14.3762514 50.1645898)",,,,destination
