osmid,ref,name,highway,maxspeed,width,junction,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
26143224,1734,tř. J. P. Koubka,tertiary,50,,,False,False,44.345,"LINESTRING (13.8824944 49.4269441, 13.8825012 49.4270832, 13.8824944 49.4273428)",2,,,
310917508,1734,tř. J. P. Koubka,living_street,,,,True,False,78.755,"LINESTRING (13.8824944 49.4269441, 13.8825624 49.426941, 13.8825821 49.4269426, 13.8826512 49.4269552, 13.8826864 49.4269731, 13.8827138 49.4269923, 13.8827599 49.4270512, 13.8827637 49.4270597, 13.8828242 49.4271959, 13.8828607 49.427278, 13.8824944 49.4273428)",,,,
"[1162235952, 9623808]",173,tř. J. P. Koubka,secondary,50,,,False,True,76.09,"LINESTRING (13.8824944 49.4269441, 13.8824936 49.4268604, 13.8824875 49.4267987, 13.8824865 49.4267888, 13.882486 49.4267838, 13.8824809 49.4267313, 13.8824567 49.4265983, 13.8824355 49.4265182, 13.8824269 49.4264859, 13.8824 49.4263849, 13.882394 49.4263576, 13.8823734 49.4262654)",,,,
298474604,20,Plzeňská,primary,50,,,False,False,58.37200000000001,"LINESTRING (13.8777786 49.4215902, 13.8778867 49.4215419, 13.8780487 49.4215061, 13.878298 49.4214514, 13.8785314 49.4214106)",2,,,
254423947,173,náměstí Míru,secondary,50,,,True,False,55.946,"LINESTRING (13.8839963 49.4240367, 13.8838676 49.4241074, 13.8838121 49.4241285, 13.8837465 49.4241494, 13.8837269 49.4241538, 13.8834506 49.4242156, 13.8833102 49.424258)",,,,
500523724,175,,secondary,50,,roundabout,True,False,7.833,"LINESTRING (13.8839963 49.4240367, 13.8839867 49.4240288, 13.8839785 49.4240203, 13.8839719 49.4240112, 13.883967 49.4240017, 13.8839639 49.4239918, 13.8839625 49.4239818, 13.883963 49.4239717)",,,,
298474604,20,Plzeňská,primary,50,,,False,True,58.372,"LINESTRING (13.8785314 49.4214106, 13.878298 49.4214514, 13.8780487 49.4215061, 13.8778867 49.4215419, 13.8777786 49.4215902)",2,,,
298474605,20,Plzeňská,primary,50,,,False,False,52.494,"LINESTRING (13.8785314 49.4214106, 13.8789949 49.4213151, 13.8792233 49.4212681)",2,,,
"[1176995309, 26097486]",,Na Příkopech,residential,30,,,False,False,51.379,"LINESTRING (13.8785314 49.4214106, 13.8786694 49.4214802, 13.8788068 49.4215591, 13.8790557 49.4217214)",,,,
"[157286085, 157286095]",,Na Příkopech,residential,30,,,False,False,148.51,"LINESTRING (13.880382 49.4224663, 13.8812964 49.4233655, 13.8813267 49.4234232, 13.8813355 49.4234838, 13.8813317 49.4236194)",,,,
261287610,173,náměstí Kalinovo,secondary,50,,,False,True,26.729,"LINESTRING (13.8766184 49.4288499, 13.8768719 49.4287835, 13.8769604 49.4287588)",2,,,
"[9623808, 1162235952]",173,tř. J. P. Koubka,secondary,50,,,False,False,76.09000000000002,"LINESTRING (13.8823734 49.4262654, 13.882394 49.4263576, 13.8824 49.4263849, 13.8824269 49.4264859, 13.8824355 49.4265182, 13.8824567 49.4265983, 13.8824809 49.4267313, 13.882486 49.4267838, 13.8824865 49.4267888, 13.8824875 49.4267987, 13.8824936 49.4268604, 13.8824944 49.4269441)",,,,
9623808,173,tř. J. P. Koubka,secondary,50,,,False,True,167.54600000000002,"LINESTRING (13.8823734 49.4262654, 13.8823686 49.4262458, 13.8823572 49.426195, 13.8823492 49.4261592, 13.8823468 49.4261474, 13.8822965 49.4258926, 13.8822594 49.4257494, 13.8822428 49.4256876, 13.8822048 49.4255427, 13.8821948 49.4255128, 13.8821891 49.4254976, 13.8821733 49.4254599, 13.882037 49.4252061, 13.8818999 49.4249255, 13.8818715 49.4248887, 13.8818124 49.4248119)",,,,
"[1174250825, 26098107]",,náměstí J. A. Komenského,residential,50,,,False,False,99.25,"LINESTRING (13.8823734 49.4262654, 13.8824799 49.4262493, 13.8825573 49.4262376, 13.8831528 49.4261527, 13.8834956 49.4261033, 13.8835927 49.4260855, 13.8836336 49.4260749, 13.8837094 49.4260634)",2,,,
"[1174250825, 26098107]",,náměstí J. A. Komenského,residential,50,,,False,True,99.25,"LINESTRING (13.8837094 49.4260634, 13.8836336 49.4260749, 13.8835927 49.4260855, 13.8834956 49.4261033, 13.8831528 49.4261527, 13.8825573 49.4262376, 13.8824799 49.4262493, 13.8823734 49.4262654)",2,,,
26262461,,náměstí J. A. Komenského,residential,50,,,False,False,112.36399999999999,"LINESTRING (13.8837094 49.4260634, 13.8838203 49.4263346, 13.8840536 49.4268618, 13.8840613 49.4269234, 13.8841567 49.4270255)",,,,
26098150,,Purkyňova,residential,,,,False,False,85.91199999999999,"LINESTRING (13.883984 49.4253875, 13.884062 49.425145, 13.8841143 49.4250238, 13.8841928 49.424901, 13.8843141 49.4247961, 13.8844684 49.4247062)",,,,
261287582,,Purkyňova,residential,,,,False,True,38.262,"LINESTRING (13.883984 49.4253875, 13.8838446 49.4255041, 13.8835785 49.4255969)",,,,
859040258,175,Čechova,secondary,50,,,False,False,126.344,"LINESTRING (13.8851289 49.425278, 13.8860318 49.4262507)",2,,,
859040258,175,Čechova,secondary,50,,,False,True,25.612,"LINESTRING (13.8851289 49.425278, 13.8849294 49.4250877)",2,,,
26098252,,Topičská,residential,,,,False,False,219.017,"LINESTRING (13.8851289 49.425278, 13.8852006 49.425244, 13.8852811 49.4252201, 13.885491 49.4252, 13.8856412 49.4251923, 13.8862346 49.4251956, 13.8876622 49.4249284, 13.8877598 49.4249074, 13.8878451 49.4248889, 13.8879381 49.4248513, 13.8880185 49.4248054)",,,,
859040258,175,Čechova,secondary,50,,,False,False,46.471,"LINESTRING (13.8844684 49.4247062, 13.8848654 49.4250348)",2,,,
26098150,,Purkyňova,residential,,,,False,True,85.91199999999999,"LINESTRING (13.8844684 49.4247062, 13.8843141 49.4247961, 13.8841928 49.424901, 13.8841143 49.4250238, 13.884062 49.425145, 13.883984 49.4253875)",,,,
859040258,175,Čechova,secondary,50,,,False,True,76.151,"LINESTRING (13.8844684 49.4247062, 13.8842715 49.4243737, 13.8841924 49.424253, 13.8841737 49.4242227, 13.8841562 49.4241916, 13.884127 49.4241284, 13.8841152 49.4240974, 13.8841046 49.4240645)",2,,,
254423945,1734,tř. J. P. Koubka,tertiary,50,,,False,True,28.028,"LINESTRING (13.8825187 49.4276806, 13.8824907 49.4274292)",,,,
"[222476640, 26262462]",,Zahradnická,residential,50,,,False,False,142.045,"LINESTRING (13.8825187 49.4276806, 13.8825817 49.4276719, 13.8826374 49.4276642, 13.8830195 49.4276113, 13.8833718 49.4274538, 13.8834505 49.4274109, 13.8840552 49.4270809, 13.8841567 49.4270255)",,,,
157571446,1734,B. Němcové,tertiary,50,,,False,False,209.613,"LINESTRING (13.8825187 49.4276806, 13.8825383 49.4277411, 13.8830198 49.4292295, 13.8831155 49.4295253)",2,,,
172439861,,Palackého,residential,50,,,False,False,27.398,"LINESTRING (13.8825187 49.4276806, 13.8824294 49.4276849, 13.8821409 49.4276988)",2,,,
157571450,,náměstí J. A. Komenského,residential,,,,True,False,52.922,"LINESTRING (13.8835785 49.4255969, 13.8835745 49.425658, 13.8836696 49.4259423, 13.8837094 49.4260634)",,,,
261287582,,Purkyňova,residential,,,,False,False,38.262,"LINESTRING (13.8835785 49.4255969, 13.8838446 49.4255041, 13.883984 49.4253875)",,,,
261287583,,Purkyňova,residential,,,,False,True,53.039,"LINESTRING (13.8835785 49.4255969, 13.8835339 49.4254841, 13.8834563 49.4253665, 13.8833871 49.4253295, 13.8833073 49.425322, 13.8831215 49.4253374)",,,,
859040258,175,Čechova,secondary,50,,,False,False,25.612,"LINESTRING (13.8849294 49.4250877, 13.8851289 49.425278)",2,,,
859040258,175,Čechova,secondary,50,,,False,True,7.485,"LINESTRING (13.8849294 49.4250877, 13.8848654 49.4250348)",2,,,
26262453,,Žižkova,residential,,,,True,False,76.555,"LINESTRING (13.8849294 49.4250877, 13.8843969 49.4252989, 13.8840784 49.4253672, 13.883984 49.4253875)",,,,
26098252,,Topičská,residential,,,,False,True,219.017,"LINESTRING (13.8880185 49.4248054, 13.8879381 49.4248513, 13.8878451 49.4248889, 13.8877598 49.4249074, 13.8876622 49.4249284, 13.8862346 49.4251956, 13.8856412 49.4251923, 13.885491 49.4252, 13.8852811 49.4252201, 13.8852006 49.425244, 13.8851289 49.425278)",,,,
86440238,,Strakatého,residential,,,,False,True,88.152,"LINESTRING (13.8880185 49.4248054, 13.8879899 49.4247256, 13.887957 49.4246783, 13.8879024 49.4246419, 13.8878294 49.4246014, 13.8876783 49.4245176, 13.8875564 49.4244644, 13.887396 49.4244274, 13.887085 49.4243699)",,,,
26262461,,náměstí J. A. Komenského,residential,50,,,False,True,112.364,"LINESTRING (13.8841567 49.4270255, 13.8840613 49.4269234, 13.8840536 49.4268618, 13.8838203 49.4263346, 13.8837094 49.4260634)",,,,
117157091,,Na Bílé husi,residential,,,,False,True,85.254,"LINESTRING (13.8841567 49.4270255, 13.884206 49.4271528, 13.8842973 49.4273888, 13.8843755 49.4276152, 13.8842865 49.4277644)",,,,
157571461,,náměstí J. A. Komenského,residential,30,,,False,False,79.04,"LINESTRING (13.8841567 49.4270255, 13.8842972 49.4269176, 13.8843359 49.4268879, 13.8846091 49.4266781, 13.8847591 49.4265629, 13.8848274 49.426537, 13.884898 49.4265102)",,,,
"[222476640, 26262462]",,Zahradnická,residential,50,,,False,True,142.045,"LINESTRING (13.8841567 49.4270255, 13.8840552 49.4270809, 13.8834505 49.4274109, 13.8833718 49.4274538, 13.8830195 49.4276113, 13.8826374 49.4276642, 13.8825817 49.4276719, 13.8825187 49.4276806)",,,,
157571460,175,Čechova,secondary,50,,,False,False,108.408,"LINESTRING (13.8860318 49.4262507, 13.8868256 49.4270777)",,,,
859040258,175,Čechova,secondary,50,,,False,True,126.344,"LINESTRING (13.8860318 49.4262507, 13.8851289 49.425278)",2,,,
86440250,,Spálená,residential,,,,False,False,130.23,"LINESTRING (13.8860318 49.4262507, 13.886172 49.4262213, 13.8877457 49.4258916)",,,,
26097486,,Na Příkopech,residential,30,,,False,False,26.848000000000003,"LINESTRING (13.8790557 49.4217214, 13.8792158 49.4218358, 13.8792679 49.421861, 13.8793341 49.4218723)",,,,
"[1176995309, 26097486]",,Na Příkopech,residential,30,,,False,True,51.379,"LINESTRING (13.8790557 49.4217214, 13.8788068 49.4215591, 13.8786694 49.4214802, 13.8785314 49.4214106)",,,,
199112525,,,residential,,,,False,False,53.707,"LINESTRING (13.8790557 49.4217214, 13.8790226 49.4216411, 13.8790394 49.4215358, 13.8791238 49.4213868, 13.8792233 49.4212681)",,,,
56305446,,tř. T. G. Masaryka,residential,,,,False,False,65.89,"LINESTRING (13.8791876 49.4275312, 13.8793899 49.427846, 13.8795078 49.4280273, 13.8795405 49.4280775)",,,,
56305446,,tř. T. G. Masaryka,residential,,,,False,True,65.89,"LINESTRING (13.8795405 49.4280775, 13.8795078 49.4280273, 13.8793899 49.427846, 13.8791876 49.4275312)",,,,
"[729854284, 261287591]",,Tylova,residential,50,,,False,False,88.998,"LINESTRING (13.8795405 49.4280775, 13.8795902 49.4281527, 13.8800022 49.4287765, 13.8800262 49.4288129)",,,,
277757835,173,tř. T. G. Masaryka,secondary,50,,,False,False,110.624,"LINESTRING (13.8795405 49.4280775, 13.8788636 49.4282598, 13.8781273 49.4284582)",2,,,
"[277757835, 9624566]",173,tř. T. G. Masaryka,secondary,50,,,False,True,249.57899999999998,"LINESTRING (13.8795405 49.4280775, 13.8796558 49.4280464, 13.8803195 49.4278677, 13.8807393 49.4276614, 13.8811387 49.4274709, 13.881363 49.4273639, 13.8821872 49.4270192, 13.8822291 49.4270071, 13.8824306 49.4269584, 13.8824944 49.4269441)",2,,,
"[366275904, 1176995308, 729854285]",,Tylova,residential,50,,,False,True,96.80199999999999,"LINESTRING (13.8805868 49.4295904, 13.880521 49.429571, 13.8803871 49.4293658, 13.8800553 49.4288575, 13.8800262 49.4288129)",2,,,
86440259,,,residential,,,,False,True,80.67,"LINESTRING (13.8877457 49.4258916, 13.8880697 49.4265858)",,,,
86440250,,Spálená,residential,,,,False,True,130.23,"LINESTRING (13.8877457 49.4258916, 13.886172 49.4262213, 13.8860318 49.4262507)",,,,
"[86440259, 1172595767]",,,residential,,,,False,False,47.845,"LINESTRING (13.8877457 49.4258916, 13.88788 49.425865, 13.8877304 49.4255403)",,,,
157571444,,Nerudova,residential,,,,False,True,30.293,"LINESTRING (13.8849219 49.4291284, 13.8845343 49.4292317)",,,,
"[86440256, 157571430]",,Na Bílé husi,residential,,,,False,"[False, True]",158.786,"LINESTRING (13.8849219 49.4291284, 13.8845029 49.4283302, 13.8843818 49.4280994, 13.8842865 49.4277644)",,,,
157571448,,Nerudova,residential,,,,False,False,152.775,"LINESTRING (13.8849219 49.4291284, 13.8854802 49.429019, 13.8856922 49.4289775, 13.8861291 49.4289156, 13.8866135 49.4289362, 13.8869868 49.4289621)",,,,
86440270,,,living_street,20,,,False,True,29.897,"LINESTRING (13.8827761 49.4233061, 13.8824925 49.4231105)",,,,
157286105,,nábřeží Husovo,living_street,20,,,False,False,128.551,"LINESTRING (13.8827761 49.4233061, 13.8826879 49.4233642, 13.8825256 49.4234711, 13.8818699 49.4238968, 13.8815223 49.4241255)",,,,
"[261287609, 1176862483]",,nábřeží Husovo,living_street,20,,,False,False,91.527,"LINESTRING (13.8827761 49.4233061, 13.8829325 49.4233288, 13.8830139 49.4233486, 13.8831148 49.423382, 13.8833077 49.4234202, 13.8834995 49.4234725, 13.8833016 49.4235225, 13.8830186 49.4235286)",,,,
86440272,,Nad Lomnicí,residential,,,,False,True,96.995,"LINESTRING (13.8856305 49.4231588, 13.8859188 49.4240107)",,,,
157286082,,Nad Lomnicí,residential,,,,False,False,128.5,"LINESTRING (13.8856305 49.4231588, 13.8854223 49.4232415, 13.8849521 49.4234283, 13.884704 49.4234136, 13.8845216 49.4234694, 13.8842587 49.4231693)",,,,
157286115,,Nad Lomnicí,residential,,,,False,False,116.343,"LINESTRING (13.8856305 49.4231588, 13.8855525 49.4230594, 13.8848771 49.4223243, 13.8848377 49.4222805, 13.8848163 49.4222567)",,,,
226059001,,Na Blýskavkách,residential,,,,False,True,34.379000000000005,"LINESTRING (13.8856305 49.4231588, 13.8857469 49.4231136, 13.8860387 49.4230004)",,,,
"[977012841, 157286087]",,V Podzámčí,"['residential', 'living_street']",20,,,False,True,62.19800000000001,"LINESTRING (13.8831128 49.4227231, 13.8829982 49.4227935, 13.8829429 49.4228282, 13.8825892 49.4230499, 13.8824925 49.4231105)",,,,
157286112,175,Pivovarská,secondary,50,,,False,False,34.381,"LINESTRING (13.8831128 49.4227231, 13.8832038 49.4228237, 13.8833564 49.4229886)",2,,,
"[9623654, 1175531224, 1175531225, 833852122, 833852123]",175,Vorlíčkova,secondary,50,,,False,True,224.14400000000003,"LINESTRING (13.8831128 49.4227231, 13.8828423 49.4224241, 13.8824639 49.4219932, 13.8823393 49.4218673, 13.8817398 49.4212619, 13.8815588 49.4210768, 13.8814897 49.4210066)","['2', '3']",yes,,
157571431,,Nerudova,residential,,,,False,True,97.302,"LINESTRING (13.888734 49.4294683, 13.8875061 49.4291106)",,,,
234824477,,Malý vrch,residential,,,,False,True,48.713,"LINESTRING (13.888734 49.4294683, 13.8890426 49.4290789)",,,,
86440259,,,residential,,,,False,False,80.67,"LINESTRING (13.8880697 49.4265858, 13.8877457 49.4258916)",,,,
157571427,,Na Tržišti,residential,,,,False,True,46.11,"LINESTRING (13.8880697 49.4265858, 13.8875249 49.4268012)",,,,
157571431,,Nerudova,residential,,,,False,False,97.302,"LINESTRING (13.8875061 49.4291106, 13.888734 49.4294683)",,,,
157571437,,Nerudova,residential,,,,False,True,41.026,"LINESTRING (13.8875061 49.4291106, 13.8869868 49.4289621)",,,,
86440261,,Šilhova,residential,,,,False,True,133.795,"LINESTRING (13.8875061 49.4291106, 13.8880362 49.4283469, 13.8882772 49.4280169)",,,,
86440238,,Strakatého,residential,,,,False,False,88.15200000000002,"LINESTRING (13.887085 49.4243699, 13.887396 49.4244274, 13.8875564 49.4244644, 13.8876783 49.4245176, 13.8878294 49.4246014, 13.8879024 49.4246419, 13.887957 49.4246783, 13.8879899 49.4247256, 13.8880185 49.4248054)",,,,
86440238,,Strakatého,residential,,,,False,True,94.02000000000001,"LINESTRING (13.887085 49.4243699, 13.8861675 49.4242446, 13.88583 49.4241587)",,,,
86440257,,,residential,,,,False,True,89.943,"LINESTRING (13.887085 49.4243699, 13.8872039 49.4240934, 13.8871156 49.4237307, 13.887019 49.4235895)",,,,
86440247,,Na Tržišti,residential,,,,False,True,59.188,"LINESTRING (13.8875249 49.4268012, 13.8868256 49.4270777)",,,,
157571427,,Na Tržišti,residential,,,,False,False,46.11,"LINESTRING (13.8875249 49.4268012, 13.8880697 49.4265858)",,,,
157572580,,nábřeží Dukelské,residential,50,,,False,True,99.85499999999999,"LINESTRING (13.8787663 49.4292493, 13.8787142 49.4292242, 13.8781877 49.428537, 13.8781776 49.4285239, 13.8781273 49.4284582)",,,,
157572585,,Na Obůrce,residential,50,,,False,True,103.233,"LINESTRING (13.8787663 49.4292493, 13.8799698 49.4288325, 13.8800262 49.4288129)",2,,,
157571415,,Palackého,residential,50,,,False,True,13.614,"LINESTRING (13.8813538 49.4284421, 13.8812699 49.4285517)",,,,
157571415,,Palackého,residential,50,,,False,False,100.572,"LINESTRING (13.8813538 49.4284421, 13.8818805 49.4278975, 13.8819235 49.4278647, 13.8820748 49.4277492, 13.8821409 49.4276988)",,,,
"[1176995307, 179878436]",,Na Obůrce,residential,50,,,False,False,106.111,"LINESTRING (13.8813538 49.4284421, 13.881234 49.4284275, 13.8805039 49.4286601, 13.8800962 49.42879, 13.8800262 49.4288129)",2,,,
157286091,,K Jatkám,residential,,,,False,True,75.73400000000001,"LINESTRING (13.8833564 49.4229886, 13.8834373 49.4229437, 13.8835673 49.4228717, 13.8836374 49.4228329, 13.8839489 49.4226611, 13.8841582 49.4225506)",,,,
"[1175531226, 157286099, 9624814]",175,Pivovarská,secondary,50,,,False,False,113.185,"LINESTRING (13.8833564 49.4229886, 13.8837373 49.4234301, 13.8838337 49.4235661, 13.8839324 49.4236985, 13.8839473 49.4237214, 13.8839722 49.4237598, 13.8840091 49.4238195, 13.8840522 49.4238985)","['2', '3']",,,
157286112,175,Pivovarská,secondary,50,,,False,True,34.381,"LINESTRING (13.8833564 49.4229886, 13.8832038 49.4228237, 13.8831128 49.4227231)",2,,,
86440246,,Nerudova,residential,,,,False,True,107.676,"LINESTRING (13.8845343 49.4292317, 13.8831155 49.4295253)",,,,
157571444,,Nerudova,residential,,,,False,False,30.293,"LINESTRING (13.8845343 49.4292317, 13.8849219 49.4291284)",,,,
9623795,121,Strakatého,secondary,50,,,False,False,11.009,"LINESTRING (13.8858076 49.4240783, 13.8859188 49.4240107)",,,,
157286090,,,residential,,,,False,True,9.086,"LINESTRING (13.8858076 49.4240783, 13.88583 49.4241587)",,,,
9623795,121,Strakatého,secondary,50,,,False,True,116.461,"LINESTRING (13.8858076 49.4240783, 13.8856668 49.4240763, 13.8849777 49.4240581, 13.8847299 49.4240437, 13.8845589 49.4240141, 13.8844915 49.423995, 13.8844273 49.4239746, 13.8843894 49.423967, 13.8843514 49.4239618, 13.8843193 49.4239586, 13.8842857 49.4239574, 13.8842535 49.423958, 13.8842215 49.42396)",,,,
86440270,,,living_street,20,,,False,False,29.897,"LINESTRING (13.8824925 49.4231105, 13.8827761 49.4233061)",,,,
86440235,,V Podzámčí,living_street,20,,,False,True,101.332,"LINESTRING (13.8824925 49.4231105, 13.8818514 49.4234137, 13.8813317 49.4236194)",,,,
"[977012841, 157286087]",,V Podzámčí,"['living_street', 'residential']",20,,,False,False,62.19800000000001,"LINESTRING (13.8824925 49.4231105, 13.8825892 49.4230499, 13.8829429 49.4228282, 13.8829982 49.4227935, 13.8831128 49.4227231)",,,,
157571415,,Palackého,residential,50,,,False,False,13.614,"LINESTRING (13.8812699 49.4285517, 13.8813538 49.4284421)",,,,
157571408,,Palackého,residential,50,,,True,False,125.86,"LINESTRING (13.8812699 49.4285517, 13.8809181 49.4289985, 13.8806399 49.4294966, 13.8805868 49.4295904)",,,,
157286094,,K Jatkám,residential,,,,False,True,25.21,"LINESTRING (13.8848163 49.4222567, 13.8850913 49.4221174)",,,,
157286091,,K Jatkám,residential,,,,False,False,57.746,"LINESTRING (13.8848163 49.4222567, 13.8841836 49.4225372, 13.8841582 49.4225506)",,,,
157286115,,Nad Lomnicí,residential,,,,False,True,116.343,"LINESTRING (13.8848163 49.4222567, 13.8848377 49.4222805, 13.8848771 49.4223243, 13.8855525 49.4230594, 13.8856305 49.4231588)",,,,
86440260,,U Čertova kamene,residential,,,,False,False,53.427,"LINESTRING (13.8866954 49.4274212, 13.8870444 49.4275206, 13.8873879 49.4275856)",,,,
86440260,,U Čertova kamene,residential,,,,False,True,173.11100000000002,"LINESTRING (13.8866954 49.4274212, 13.8866732 49.4276092, 13.8867226 49.427792, 13.8868364 49.4282849, 13.8868948 49.4285376, 13.8869692 49.4288811, 13.8869868 49.4289621)",,,,
"[199112523, 199112510]",,Čechova,residential,,,,False,"[False, True]",54.082,"LINESTRING (13.8866954 49.4274212, 13.8865566 49.4273587, 13.8865368 49.4273383, 13.8865239 49.4273156, 13.8865187 49.4272917, 13.8865232 49.4272615, 13.8865396 49.4272331, 13.886567 49.4272086, 13.8866919 49.4271457, 13.8868256 49.4270777)",,,,
86440246,,Nerudova,residential,,,,False,False,107.676,"LINESTRING (13.8831155 49.4295253, 13.8845343 49.4292317)",,,,
157571446,1734,B. Němcové,tertiary,50,,,False,True,209.613,"LINESTRING (13.8831155 49.4295253, 13.8830198 49.4292295, 13.8825383 49.4277411, 13.8825187 49.4276806)",2,,,
157571437,,Nerudova,residential,,,,False,False,41.026,"LINESTRING (13.8869868 49.4289621, 13.8875061 49.4291106)",,,,
86440260,,U Čertova kamene,residential,,,,False,False,173.11100000000002,"LINESTRING (13.8869868 49.4289621, 13.8869692 49.4288811, 13.8868948 49.4285376, 13.8868364 49.4282849, 13.8867226 49.427792, 13.8866732 49.4276092, 13.8866954 49.4274212)",,,,
157571448,,Nerudova,residential,,,,False,True,152.77499999999998,"LINESTRING (13.8869868 49.4289621, 13.8866135 49.4289362, 13.8861291 49.4289156, 13.8856922 49.4289775, 13.8854802 49.429019, 13.8849219 49.4291284)",,,,
157572585,,Na Obůrce,residential,50,,,False,False,103.233,"LINESTRING (13.8800262 49.4288129, 13.8799698 49.4288325, 13.8787663 49.4292493)",2,,,
"[366275904, 1176995308, 729854285]",,Tylova,residential,50,,,False,False,96.80199999999999,"LINESTRING (13.8800262 49.4288129, 13.8800553 49.4288575, 13.8803871 49.4293658, 13.880521 49.429571, 13.8805868 49.4295904)",2,,,
"[729854284, 261287591]",,Tylova,residential,50,,,False,True,88.998,"LINESTRING (13.8800262 49.4288129, 13.8800022 49.4287765, 13.8795902 49.4281527, 13.8795405 49.4280775)",,,,
"[1176995307, 179878436]",,Na Obůrce,residential,50,,,False,True,106.11099999999999,"LINESTRING (13.8800262 49.4288129, 13.8800962 49.42879, 13.8805039 49.4286601, 13.881234 49.4284275, 13.8813538 49.4284421)",2,,,
157286079,,Na Příkopech,residential,30,,,False,False,68.569,"LINESTRING (13.8813317 49.4236194, 13.881319 49.424236)",,,,
86440235,,V Podzámčí,living_street,20,,,False,False,101.332,"LINESTRING (13.8813317 49.4236194, 13.8818514 49.4234137, 13.8824925 49.4231105)",,,,
"[157286085, 157286095]",,Na Příkopech,residential,30,,,False,True,148.51,"LINESTRING (13.8813317 49.4236194, 13.8813355 49.4234838, 13.8813267 49.4234232, 13.8812964 49.4233655, 13.880382 49.4224663)",,,,
86440274,,Javorová,residential,,,,False,True,76.044,"LINESTRING (13.8890365 49.4222734, 13.8885033 49.421684)",,,,
117155867,,Habrová,residential,,,,False,True,96.049,"LINESTRING (13.8890365 49.4222734, 13.8889273 49.4223241, 13.8886763 49.4224189, 13.8883929 49.42254, 13.8879233 49.4227437)",,,,
1154475419,,Lipová,residential,,,,False,False,43.522,"LINESTRING (13.8879233 49.4227437, 13.8881558 49.4231047)",,,,
