osmid,name,highway,oneway,reversed,length,geometry,ref,width,maxspeed,bridge
"[164923988, 164923989, 197564159]",Táborská,tertiary,False,False,618.1669999999998,"LINESTRING (14.4689893 49.2917219, 14.4689013 49.2916895, 14.4688582 49.2916526, 14.4686318 49.2911239, 14.4684165 49.290828, 14.468322 49.2905512, 14.4682559 49.2902363, 14.468249 49.2902156, 14.4682395 49.2901966, 14.4682152 49.2901595, 14.4681944 49.2901314, 14.4681672 49.2901051, 14.4681326 49.2900814, 14.4680944 49.2900635, 14.4680719 49.2900559, 14.468048 49.2900502, 14.4680259 49.2900455, 14.4680023 49.2900436, 14.4679494 49.2900446, 14.4678893 49.2900493, 14.4678386 49.2900559, 14.467803 49.2900647, 14.4677718 49.2900748, 14.4677128 49.2900968, 14.4676522 49.2901216, 14.467369 49.2902374, 14.4672877 49.2902758, 14.4672122 49.290318, 14.4671287 49.2903687, 14.4670516 49.2904269, 14.4670157 49.2904605, 14.4669592 49.2905316, 14.4669298 49.2905743, 14.4669183 49.290606, 14.4669175 49.290633, 14.4669286 49.2906599, 14.4669487 49.2906831, 14.4669748 49.2907062, 14.4675618 49.2911306, 14.4676126 49.2911865, 14.4676625 49.2914092, 14.4676636 49.2917506, 14.467657 49.2919559, 14.4676304 49.2920596, 14.467596 49.2921582, 14.4675573 49.2922233, 14.4675018 49.2922907, 14.4674262 49.2923449, 14.4668667 49.2926146, 14.4668222 49.2926472, 14.4667818 49.2926929, 14.4667514 49.2927393, 14.4667331 49.2927858, 14.4667146 49.2929434)",12217,5,,
179159642,Větrov,residential,False,False,75.333,"LINESTRING (14.4667146 49.2929434, 14.4663274 49.2927707, 14.4660716 49.2926783, 14.4658177 49.2926056)",,,,
"[164923988, 164923989, 197564159]",Táborská,tertiary,False,True,618.167,"LINESTRING (14.4667146 49.2929434, 14.4667331 49.2927858, 14.4667514 49.2927393, 14.4667818 49.2926929, 14.4668222 49.2926472, 14.4668667 49.2926146, 14.4674262 49.2923449, 14.4675018 49.2922907, 14.4675573 49.2922233, 14.467596 49.2921582, 14.4676304 49.2920596, 14.467657 49.2919559, 14.4676636 49.2917506, 14.4676625 49.2914092, 14.4676126 49.2911865, 14.4675618 49.2911306, 14.4669748 49.2907062, 14.4669487 49.2906831, 14.4669286 49.2906599, 14.4669175 49.290633, 14.4669183 49.290606, 14.4669298 49.2905743, 14.4669592 49.2905316, 14.4670157 49.2904605, 14.4670516 49.2904269, 14.4671287 49.2903687, 14.4672122 49.290318, 14.4672877 49.2902758, 14.467369 49.2902374, 14.4676522 49.2901216, 14.4677128 49.2900968, 14.4677718 49.2900748, 14.467803 49.2900647, 14.4678386 49.2900559, 14.4678893 49.2900493, 14.4679494 49.2900446, 14.4680023 49.2900436, 14.4680259 49.2900455, 14.468048 49.2900502, 14.4680719 49.2900559, 14.4680944 49.2900635, 14.4681326 49.2900814, 14.4681672 49.2901051, 14.4681944 49.2901314, 14.4682152 49.2901595, 14.4682395 49.2901966, 14.468249 49.2902156, 14.4682559 49.2902363, 14.468322 49.2905512, 14.4684165 49.290828, 14.4686318 49.2911239, 14.4688582 49.2916526, 14.4689013 49.2916895, 14.4689893 49.2917219)",12217,5,,
435109103,Táborská,tertiary,False,False,194.62799999999996,"LINESTRING (14.4667146 49.2929434, 14.4667236 49.2929645, 14.466876 49.2933335, 14.4668741 49.2936393, 14.4668912 49.2938909, 14.466959 49.2941046, 14.466994 49.29421, 14.4670774 49.2944007, 14.4671892 49.2945552, 14.4672395 49.294597, 14.467286 49.2946235)",12217,5,,
435109103,Táborská,tertiary,False,True,194.62800000000001,"LINESTRING (14.467286 49.2946235, 14.4672395 49.294597, 14.4671892 49.2945552, 14.4670774 49.2944007, 14.466994 49.29421, 14.466959 49.2941046, 14.4668912 49.2938909, 14.4668741 49.2936393, 14.466876 49.2933335, 14.4667236 49.2929645, 14.4667146 49.2929434)",12217,5,,
667514396,Táborská,tertiary,False,False,49.747,"LINESTRING (14.467286 49.2946235, 14.4677105 49.294563, 14.4679588 49.294537)",12217,,,
37014319,nám. T. G. Masaryka,residential,True,False,170.32600000000002,"LINESTRING (14.4679588 49.294537, 14.4678686 49.2942923, 14.4677793 49.2940501, 14.4681151 49.2940115, 14.4684538 49.2939725, 14.4685509 49.2941888, 14.4686515 49.2944129, 14.4686654 49.294538)",,,,
155205289,nám. T. G. Masaryka,tertiary,False,False,25.47,"LINESTRING (14.4679588 49.294537, 14.4680698 49.2945501, 14.4681756 49.2945652, 14.468283 49.2946131)",12217,,,
667514396,Táborská,tertiary,False,True,49.747,"LINESTRING (14.4679588 49.294537, 14.4677105 49.294563, 14.467286 49.2946235)",12217,,,
155205245,nám. T. G. Masaryka,residential,False,False,28.961,"LINESTRING (14.468283 49.2946131, 14.4686654 49.294538)",,,,
155205288,nám. T. G. Masaryka,tertiary,False,False,88.678,"LINESTRING (14.468283 49.2946131, 14.4683858 49.2946994, 14.4684443 49.2947714, 14.4684562 49.294786, 14.4685091 49.2948837, 14.4685156 49.2949015, 14.4685479 49.2949904, 14.4685707 49.2951257, 14.4685857 49.2953663)",12217,,,
155205289,nám. T. G. Masaryka,tertiary,False,True,25.47,"LINESTRING (14.468283 49.2946131, 14.4681756 49.2945652, 14.4680698 49.2945501, 14.4679588 49.294537)",12217,,,
188880512,Dlouhá,residential,False,False,64.44,"LINESTRING (14.4686139 49.2965755, 14.4680778 49.2965607, 14.4677286 49.2965315)",,,,
188886925,Široká,residential,False,True,82.95,"LINESTRING (14.4686139 49.2965755, 14.4686836 49.2965551, 14.4689185 49.2965352, 14.4693682 49.2964587, 14.4696869 49.2963415)",,,,
188927592,Libušina,tertiary,False,False,68.339,"LINESTRING (14.4686139 49.2965755, 14.4686388 49.2967891, 14.4687689 49.2970772, 14.4688241 49.2971258, 14.4688687 49.2971526)",12217,,,
"[188927592, 1234246251]",Libušina,tertiary,False,True,89.50299999999999,"LINESTRING (14.4686139 49.2965755, 14.4686075 49.2958599, 14.4686067 49.2957706)",12217,,,
188927593,Michalská,secondary,False,False,203.692,"LINESTRING (14.4658907 49.2971302, 14.4660566 49.2971159, 14.4684998 49.297228, 14.4686131 49.297231, 14.4686921 49.2972303)",135,,,
188927593,Michalská,secondary,False,True,107.63300000000001,"LINESTRING (14.4658907 49.2971302, 14.4656911 49.2972087, 14.4656172 49.2972736, 14.4655478 49.2973399, 14.465092 49.2979234)",135,,,
188927593,Michalská,secondary,False,False,15.448,"LINESTRING (14.4686921 49.2972303, 14.4688687 49.2971526)",135,,,
188927593,Michalská,secondary,False,True,203.69199999999998,"LINESTRING (14.4686921 49.2972303, 14.4686131 49.297231, 14.4684998 49.297228, 14.4660566 49.2971159, 14.4658907 49.2971302)",135,,,
197564162,Čechova,residential,False,True,110.278,"LINESTRING (14.4686921 49.2972303, 14.4686705 49.2975519, 14.4686494 49.2982216)",,,,
37014278,Novodvorská,residential,False,True,137.32999999999998,"LINESTRING (14.4686494 49.2982216, 14.4694273 49.2982059, 14.4699163 49.2981961, 14.4700797 49.2981658, 14.470263 49.2980515, 14.4703126 49.298024, 14.4704153 49.2979641)",,,,
188927594,sídl. Obránců míru,residential,False,False,260.392,"LINESTRING (14.4686494 49.2982216, 14.4679855 49.2981993, 14.4678559 49.2981844, 14.4666461 49.2980451, 14.466259 49.2980005, 14.465092 49.2979234)",,,,
197564162,Čechova,residential,False,False,110.278,"LINESTRING (14.4686494 49.2982216, 14.4686705 49.2975519, 14.4686921 49.2972303)",,,,
197564162,Čechova,residential,False,True,116.012,"LINESTRING (14.4686494 49.2982216, 14.4686359 49.2986497, 14.4686166 49.2992647)",,,,
26557552,Fáberova,tertiary,False,False,113.479,"LINESTRING (14.465092 49.2979234, 14.464741 49.2983459, 14.4642881 49.298798)",1354,,,
188927593,Michalská,secondary,False,False,107.63300000000001,"LINESTRING (14.465092 49.2979234, 14.4655478 49.2973399, 14.4656172 49.2972736, 14.4656911 49.2972087, 14.4658907 49.2971302)",135,,,
188927594,sídl. Obránců míru,residential,False,True,260.392,"LINESTRING (14.465092 49.2979234, 14.466259 49.2980005, 14.4666461 49.2980451, 14.4678559 49.2981844, 14.4679855 49.2981993, 14.4686494 49.2982216)",,,,
1193131315,Fáberova,living_street,False,False,48.606,"LINESTRING (14.46364 49.2986864, 14.4642881 49.298798)",,,20,
37014279,Fáberova,living_street,True,False,325.51099999999997,"LINESTRING (14.46364 49.2986864, 14.463043 49.2993592, 14.4620361 49.2989927, 14.462502 49.2984523, 14.46364 49.2986864)",,,20,
188914511,Gabrielova,residential,False,True,232.086,"LINESTRING (14.4686166 49.2992647, 14.4676064 49.2991575, 14.4675384 49.2991501, 14.4672542 49.2991193, 14.466676 49.2990565, 14.4654588 49.2989242)",,,,
188914514,Školní,residential,False,False,142.053,"LINESTRING (14.4686166 49.2992647, 14.4697117 49.2992492, 14.4699932 49.2991973, 14.4701165 49.2991745, 14.4704564 49.2990558, 14.470507 49.2990381)",,,,
197564162,Čechova,residential,False,False,116.012,"LINESTRING (14.4686166 49.2992647, 14.4686359 49.2986497, 14.4686494 49.2982216)",,,,
188914511,Gabrielova,residential,False,False,232.08599999999998,"LINESTRING (14.4654588 49.2989242, 14.466676 49.2990565, 14.4672542 49.2991193, 14.4675384 49.2991501, 14.4676064 49.2991575, 14.4686166 49.2992647)",,,,
188914511,Gabrielova,residential,False,True,86.041,"LINESTRING (14.4654588 49.2989242, 14.4648713 49.2988609, 14.4642881 49.298798)",,,,
37014314,Křižíkova vilová čtvrť,residential,False,True,137.144,"LINESTRING (14.4730186 49.2972796, 14.4716223 49.2981115)",,,,
37014312,Křižíkova vilová čtvrť,residential,False,False,201.676,"LINESTRING (14.4730186 49.2972796, 14.4732043 49.2974454, 14.4732923 49.2976334, 14.4732972 49.2978088, 14.4732434 49.2979554, 14.4731261 49.2980861, 14.4729795 49.2981881, 14.4727351 49.2982933, 14.4724467 49.2983443, 14.4721974 49.2983379, 14.4718386 49.2982623)",,,,
37014312,Křižíkova vilová čtvrť,residential,False,True,178.59,"LINESTRING (14.4730186 49.2972796, 14.4727889 49.2971553, 14.4725151 49.2970852, 14.4721437 49.2970692, 14.4718758 49.297118, 14.4709548 49.2976396)",,,,
37014313,Křižíkova vilová čtvrť,residential,False,False,22.96,"LINESTRING (14.4718386 49.2982623, 14.4716223 49.2981115)",,,,
37014313,Křižíkova vilová čtvrť,residential,False,True,60.52,"LINESTRING (14.4718386 49.2982623, 14.4723965 49.2986671)",,,,
37014312,Křižíkova vilová čtvrť,residential,False,True,201.676,"LINESTRING (14.4718386 49.2982623, 14.4721974 49.2983379, 14.4724467 49.2983443, 14.4727351 49.2982933, 14.4729795 49.2981881, 14.4731261 49.2980861, 14.4732434 49.2979554, 14.4732972 49.2978088, 14.4732923 49.2976334, 14.4732043 49.2974454, 14.4730186 49.2972796)",,,,
37014313,Křižíkova vilová čtvrť,residential,False,False,60.52,"LINESTRING (14.4723965 49.2986671, 14.4718386 49.2982623)",,,,
37014313,Křižíkova vilová čtvrť,residential,False,False,71.388,"LINESTRING (14.4716223 49.2981115, 14.4709548 49.2976396)",,,,
37014313,Křižíkova vilová čtvrť,residential,False,True,22.96,"LINESTRING (14.4716223 49.2981115, 14.4718386 49.2982623)",,,,
37014314,Křižíkova vilová čtvrť,residential,False,False,137.144,"LINESTRING (14.4716223 49.2981115, 14.4730186 49.2972796)",,,,
37014314,Křižíkova vilová čtvrť,residential,False,True,54.976000000000006,"LINESTRING (14.4716223 49.2981115, 14.4711439 49.2983766, 14.4711081 49.2983964, 14.4710445 49.2984316)",,,,
37014313,Křižíkova vilová čtvrť,residential,False,True,71.388,"LINESTRING (14.4709548 49.2976396, 14.4716223 49.2981115)",,,,
37014312,Křižíkova vilová čtvrť,residential,False,False,178.58999999999997,"LINESTRING (14.4709548 49.2976396, 14.4718758 49.297118, 14.4721437 49.2970692, 14.4725151 49.2970852, 14.4727889 49.2971553, 14.4730186 49.2972796)",,,,
37014312,Křižíkova vilová čtvrť,residential,False,True,53.22,"LINESTRING (14.4709548 49.2976396, 14.4705077 49.2979087, 14.4704713 49.2979306, 14.4704153 49.2979641)",,,,
37014314,Křižíkova vilová čtvrť,residential,False,False,54.976,"LINESTRING (14.4710445 49.2984316, 14.4711081 49.2983964, 14.4711439 49.2983766, 14.4716223 49.2981115)",,,,
155205292,Libušina,secondary,False,False,98.79499999999999,"LINESTRING (14.4710445 49.2984316, 14.4713368 49.2986834, 14.4719029 49.2991212)",135,7,,
155205292,Libušina,secondary,False,True,69.166,"LINESTRING (14.4710445 49.2984316, 14.4705285 49.2980482, 14.4704153 49.2979641)",135,7,,
"[182599146, 37014316]",Klášterní,residential,False,False,95.821,"LINESTRING (14.4687922 49.2936791, 14.4694237 49.2942642, 14.469539 49.2943896)",,,,
37014317,Dlouhá,residential,False,True,37.435,"LINESTRING (14.4670949 49.2961159, 14.4668223 49.2964018)",,,,
188880512,Dlouhá,residential,False,False,53.72500000000001,"LINESTRING (14.4670949 49.2961159, 14.4670806 49.296006, 14.4669731 49.2957988, 14.4669502 49.2956454)",,,,
188880512,Dlouhá,residential,False,True,68.02499999999999,"LINESTRING (14.4670949 49.2961159, 14.4671602 49.2962509, 14.4671988 49.2962769, 14.4674326 49.2963949, 14.4674826 49.2964427, 14.4677286 49.2965315)",,,,
37014318,Klášterní,residential,False,False,65.466,"LINESTRING (14.469539 49.2943896, 14.4686654 49.294538)",,,,
"[182599146, 37014316]",Klášterní,residential,False,True,95.821,"LINESTRING (14.469539 49.2943896, 14.4694237 49.2942642, 14.4687922 49.2936791)",,,,
"[182599142, 1059257925, 1059257926]",Klášterní,residential,False,False,150.76099999999997,"LINESTRING (14.469539 49.2943896, 14.4696621 49.2945259, 14.4698862 49.2949834, 14.4700296 49.2952763, 14.4700623 49.295343, 14.4701778 49.2956246, 14.4701687 49.2956726)",,,,
37014318,Klášterní,residential,False,True,65.466,"LINESTRING (14.4686654 49.294538, 14.469539 49.2943896)",,,,
155205245,nám. T. G. Masaryka,residential,False,True,28.961,"LINESTRING (14.4686654 49.294538, 14.468283 49.2946131)",,,,
107076203,nám. T. G. Masaryka,residential,False,False,139.47,"LINESTRING (14.4686654 49.294538, 14.4687423 49.2947008, 14.4688069 49.2948377, 14.4688972 49.295029, 14.4692145 49.2956879, 14.4692026 49.2957372)",,,,
37014320,Valtrova,residential,False,False,47.607,"LINESTRING (14.4701687 49.2956726, 14.469533 49.2957795)",,,,
"[188886925, 182599142]","['Klášterní', 'Široká']",residential,False,False,92.86500000000001,"LINESTRING (14.4701687 49.2956726, 14.4701796 49.2957765, 14.4701747 49.2959805, 14.4701463 49.2961356, 14.4700965 49.2961909, 14.4696869 49.2963415)",,,,
"[1059257926, 1059257925, 182599142]",Klášterní,residential,False,True,150.761,"LINESTRING (14.4701687 49.2956726, 14.4701778 49.2956246, 14.4700623 49.295343, 14.4700296 49.2952763, 14.4698862 49.2949834, 14.4696621 49.2945259, 14.469539 49.2943896)",,,,
155205288,nám. T. G. Masaryka,tertiary,False,True,44.982,"LINESTRING (14.4686067 49.2957706, 14.4685857 49.2953663)",12217,,,
107076203,nám. T. G. Masaryka,residential,False,True,43.558,"LINESTRING (14.4686067 49.2957706, 14.4687672 49.295773, 14.4691157 49.2957532, 14.4692026 49.2957372)",,,,
189114419,náměstí Tomáše Garrigua Masaryka,residential,False,False,41.851,"LINESTRING (14.4686067 49.2957706, 14.4683546 49.2957647, 14.4680298 49.2957604)",,,,
"[188927592, 1234246251]",Libušina,tertiary,False,False,89.50299999999999,"LINESTRING (14.4686067 49.2957706, 14.4686075 49.2958599, 14.4686139 49.2965755)",12217,,,
112387004,Pod Schody,residential,False,True,200.34499999999997,"LINESTRING (14.4696945 49.2934415, 14.4696851 49.2932905, 14.4696069 49.2931252, 14.469341 49.2925356, 14.4691882 49.2919037, 14.4689893 49.2917219)",,,,
"[37014323, 37014327, 164923983]",Zářečí,residential,False,True,357.552,"LINESTRING (14.4721527 49.2944282, 14.471279 49.2933484, 14.471068 49.2931164, 14.4709674 49.2930057, 14.4708696 49.2927985, 14.4706497 49.2920254, 14.4704358 49.2916249, 14.4701767 49.2916251)",,,,
155205292,Libušina,secondary,False,True,98.79499999999999,"LINESTRING (14.4719029 49.2991212, 14.4713368 49.2986834, 14.4710445 49.2984316)",135,7,,
37014320,Valtrova,residential,False,True,47.607,"LINESTRING (14.469533 49.2957795, 14.4701687 49.2956726)",,,,
107076200,Kašpara Malého,residential,False,False,63.48,"LINESTRING (14.469533 49.2957795, 14.4696869 49.2963415)",,,,
37014320,Valtrova,residential,False,False,25.063000000000002,"LINESTRING (14.469533 49.2957795, 14.4693805 49.2957857, 14.4692026 49.2957372)",,,,
107076200,Kašpara Malého,residential,False,True,63.48,"LINESTRING (14.4696869 49.2963415, 14.469533 49.2957795)",,,,
188886925,Široká,residential,False,False,82.95,"LINESTRING (14.4696869 49.2963415, 14.4693682 49.2964587, 14.4689185 49.2965352, 14.4686836 49.2965551, 14.4686139 49.2965755)",,,,
"[188886925, 182599142]","['Klášterní', 'Široká']",residential,False,True,92.865,"LINESTRING (14.4696869 49.2963415, 14.4700965 49.2961909, 14.4701463 49.2961356, 14.4701747 49.2959805, 14.4701796 49.2957765, 14.4701687 49.2956726)",,,,
179159642,Větrov,residential,False,True,145.15400000000002,"LINESTRING (14.4638992 49.2924295, 14.4641143 49.2923867, 14.4643415 49.2923518, 14.4644181 49.2923497, 14.4644906 49.2923528, 14.4645854 49.2923671, 14.4647044 49.292392, 14.4649376 49.2924141, 14.4651441 49.2924281, 14.4653039 49.2924588, 14.4654556 49.2924922, 14.4658177 49.2926056)",,,,
179159645,Větrov,residential,False,True,164.71999999999997,"LINESTRING (14.4638992 49.2924295, 14.463924 49.2925032, 14.4639978 49.2925807, 14.4641039 49.2926345, 14.46418 49.2926555, 14.4642642 49.2926711, 14.4644049 49.2926855, 14.4645456 49.2926907, 14.4646484 49.2926805, 14.4647511 49.2926624, 14.4648579 49.2926456, 14.4649153 49.2926385, 14.4649606 49.292642, 14.4657079 49.2927447, 14.4658177 49.2926056)",,,,
179159642,Větrov,residential,False,False,145.15400000000002,"LINESTRING (14.4658177 49.2926056, 14.4654556 49.2924922, 14.4653039 49.2924588, 14.4651441 49.2924281, 14.4649376 49.2924141, 14.4647044 49.292392, 14.4645854 49.2923671, 14.4644906 49.2923528, 14.4644181 49.2923497, 14.4643415 49.2923518, 14.4641143 49.2923867, 14.4638992 49.2924295)",,,,
179159645,Větrov,residential,False,False,164.72000000000003,"LINESTRING (14.4658177 49.2926056, 14.4657079 49.2927447, 14.4649606 49.292642, 14.4649153 49.2926385, 14.4648579 49.2926456, 14.4647511 49.2926624, 14.4646484 49.2926805, 14.4645456 49.2926907, 14.4644049 49.2926855, 14.4642642 49.2926711, 14.46418 49.2926555, 14.4641039 49.2926345, 14.4639978 49.2925807, 14.463924 49.2925032, 14.4638992 49.2924295)",,,,
179159642,Větrov,residential,False,True,75.333,"LINESTRING (14.4658177 49.2926056, 14.4660716 49.2926783, 14.4663274 49.2927707, 14.4667146 49.2929434)",,,,
188878316,Masokrámská,residential,False,True,77.674,"LINESTRING (14.4669502 49.2956454, 14.4670491 49.2956716, 14.4671262 49.2957054, 14.4673225 49.2957398, 14.4679709 49.2958451)",,,,
188880512,Dlouhá,residential,False,True,53.724999999999994,"LINESTRING (14.4669502 49.2956454, 14.4669731 49.2957988, 14.4670806 49.296006, 14.4670949 49.2961159)",,,,
188886905,Dlouhá,residential,True,False,117.43600000000002,"LINESTRING (14.4669502 49.2956454, 14.4669493 49.2955937, 14.4669829 49.2952824, 14.4670711 49.2950849, 14.4672126 49.2948903, 14.467246 49.2947983, 14.467286 49.2946235)",,,,
188878318,Soukenická,residential,True,False,78.321,"LINESTRING (14.4679709 49.2958451, 14.4677286 49.2965315)",,,,
189114417,nám. T. G. Masaryka,residential,False,False,10.341,"LINESTRING (14.4679709 49.2958451, 14.4680298 49.2957604)",,,,
188878316,Masokrámská,residential,False,False,77.674,"LINESTRING (14.4679709 49.2958451, 14.4673225 49.2957398, 14.4671262 49.2957054, 14.4670491 49.2956716, 14.4669502 49.2956454)",,,,
188880512,Dlouhá,residential,False,False,68.02499999999999,"LINESTRING (14.4677286 49.2965315, 14.4674826 49.2964427, 14.4674326 49.2963949, 14.4671988 49.2962769, 14.4671602 49.2962509, 14.4670949 49.2961159)",,,,
188880512,Dlouhá,residential,False,True,64.44,"LINESTRING (14.4677286 49.2965315, 14.4680778 49.2965607, 14.4686139 49.2965755)",,,,
188914514,Školní,residential,False,True,142.053,"LINESTRING (14.470507 49.2990381, 14.4704564 49.2990558, 14.4701165 49.2991745, 14.4699932 49.2991973, 14.4697117 49.2992492, 14.4686166 49.2992647)",,,,
155205288,nám. T. G. Masaryka,tertiary,False,False,44.982,"LINESTRING (14.4685857 49.2953663, 14.4686067 49.2957706)",12217,,,
155205288,nám. T. G. Masaryka,tertiary,False,True,88.67800000000001,"LINESTRING (14.4685857 49.2953663, 14.4685707 49.2951257, 14.4685479 49.2949904, 14.4685156 49.2949015, 14.4685091 49.2948837, 14.4684562 49.294786, 14.4684443 49.2947714, 14.4683858 49.2946994, 14.468283 49.2946131)",12217,,,
189114417,nám. T. G. Masaryka,residential,False,True,75.589,"LINESTRING (14.4685857 49.2953663, 14.468323 49.295371, 14.4681232 49.2953884, 14.4680298 49.2957604)",,,,
37014320,Valtrova,residential,False,True,25.063000000000002,"LINESTRING (14.4692026 49.2957372, 14.4693805 49.2957857, 14.469533 49.2957795)",,,,
107076203,nám. T. G. Masaryka,residential,False,False,43.55799999999999,"LINESTRING (14.4692026 49.2957372, 14.4691157 49.2957532, 14.4687672 49.295773, 14.4686067 49.2957706)",,,,
107076203,nám. T. G. Masaryka,residential,False,True,139.47000000000003,"LINESTRING (14.4692026 49.2957372, 14.4692145 49.2956879, 14.4688972 49.295029, 14.4688069 49.2948377, 14.4687423 49.2947008, 14.4686654 49.294538)",,,,
189114417,nám. T. G. Masaryka,residential,False,True,10.341,"LINESTRING (14.4680298 49.2957604, 14.4679709 49.2958451)",,,,
189114417,nám. T. G. Masaryka,residential,False,False,75.589,"LINESTRING (14.4680298 49.2957604, 14.4681232 49.2953884, 14.468323 49.295371, 14.4685857 49.2953663)",,,,
189114419,náměstí Tomáše Garrigua Masaryka,residential,False,True,41.851,"LINESTRING (14.4680298 49.2957604, 14.4683546 49.2957647, 14.4686067 49.2957706)",,,,
"[189140929, 1059614233]",Parkány,residential,False,True,302.446,"LINESTRING (14.4727793 49.2965828, 14.4726092 49.296565, 14.472422 49.2965273, 14.4722757 49.2964674, 14.4720699 49.2963642, 14.4718607 49.2963354, 14.4715341 49.2963409, 14.4713299 49.296382, 14.4711275 49.2964719, 14.4708502 49.2966216, 14.4707498 49.2966926, 14.4705746 49.2967747, 14.4697876 49.29704, 14.4697155 49.2970643, 14.4694315 49.297133, 14.4692596 49.2971896, 14.4692175 49.2972237, 14.4691438 49.2972835)",,,,
892185182,Libušina,secondary,False,False,119.506,"LINESTRING (14.4691438 49.2972835, 14.4698589 49.2976239, 14.4703056 49.297897, 14.4704153 49.2979641)",135,7,,
892185183,Libušina,secondary,False,True,24.718,"LINESTRING (14.4691438 49.2972835, 14.4690194 49.2972183, 14.4688687 49.2971526)",135,7,,
"[1059614233, 189140929]",Parkány,residential,False,False,302.44599999999997,"LINESTRING (14.4691438 49.2972835, 14.4692175 49.2972237, 14.4692596 49.2971896, 14.4694315 49.297133, 14.4697155 49.2970643, 14.4697876 49.29704, 14.4705746 49.2967747, 14.4707498 49.2966926, 14.4708502 49.2966216, 14.4711275 49.2964719, 14.4713299 49.296382, 14.4715341 49.2963409, 14.4718607 49.2963354, 14.4720699 49.2963642, 14.4722757 49.2964674, 14.472422 49.2965273, 14.4726092 49.296565, 14.4727793 49.2965828)",,,,
37014317,Dlouhá,residential,False,False,37.435,"LINESTRING (14.4668223 49.2964018, 14.4670949 49.2961159)",,,,
