osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,tunnel
14864188,00719,Tyršova,tertiary,False,True,134.553,"LINESTRING (14.1904122 50.1582736, 14.1900269 50.1582207, 14.1895034 50.1581608, 14.1893683 50.158133, 14.1890627 50.1580461, 14.1889724 50.1580262, 14.1888642 50.1580048, 14.1885942 50.1579626)",,,
722119141,00718,Náměstí,tertiary,False,True,86.201,"LINESTRING (14.1904122 50.1582736, 14.1904581 50.1581732, 14.1904839 50.1579663, 14.1904782 50.1577613, 14.1905085 50.1576611, 14.1905699 50.1575102)",,,
5217013,00716,Hřebečská,tertiary,False,False,172.39499999999998,"LINESTRING (14.1901 50.1542777, 14.1899055 50.1541452, 14.1894336 50.1538411, 14.1883591 50.1532016)",,,
165778384,00715,Kladenská,tertiary,False,True,66.179,"LINESTRING (14.1901 50.1542777, 14.1902684 50.1542495, 14.1909816 50.1540911)",50,,
1179865543,00715,Kladenská,tertiary,False,False,40.288,"LINESTRING (14.1901 50.1542777, 14.1899354 50.1542894, 14.1895369 50.1543106)",50,,
165778391,00715,Kladenská,tertiary,False,True,111.81000000000002,"LINESTRING (14.1824817 50.1518019, 14.1830624 50.1519815, 14.1834193 50.1520923, 14.1835274 50.1521338, 14.183642 50.1521872, 14.1837198 50.1522302, 14.1838348 50.1522991)",50,,
421544143,00715,Kladenská,tertiary,False,True,108.411,"LINESTRING (14.1838348 50.1522991, 14.18481 50.1530475)",50,,
17543485,,Hornická,residential,False,False,61.783,"LINESTRING (14.1838348 50.1522991, 14.1838971 50.152264, 14.1839357 50.1522422, 14.1844372 50.1518999)",,,
165778391,00715,Kladenská,tertiary,False,False,111.81,"LINESTRING (14.1838348 50.1522991, 14.1837198 50.1522302, 14.183642 50.1521872, 14.1835274 50.1521338, 14.1834193 50.1520923, 14.1830624 50.1519815, 14.1824817 50.1518019)",50,,
"[1179865475, 1179865476]",,Sladkovského,residential,False,False,60.665,"LINESTRING (14.1838348 50.1522991, 14.1837666 50.1523245, 14.1831988 50.1526602)",,,
421544143,00715,Kladenská,tertiary,False,False,108.411,"LINESTRING (14.18481 50.1530475, 14.1838348 50.1522991)",50,,
33834138,,Družstevní,residential,False,True,76.125,"LINESTRING (14.18481 50.1530475, 14.1848659 50.1530083, 14.1855309 50.1525422)",,,
421544143,00715,Kladenská,tertiary,False,True,85.44,"LINESTRING (14.18481 50.1530475, 14.1851682 50.1533261, 14.1856339 50.1536035)",50,,
1179865479,,Husova,residential,False,False,65.592,"LINESTRING (14.18481 50.1530475, 14.1847748 50.1530697, 14.1840947 50.1534186)",,,
33834126,,Švermova,residential,False,False,81.06099999999999,"LINESTRING (14.1856339 50.1536035, 14.1856893 50.1535647, 14.1864015 50.1530654)",,,
421544143,00715,Kladenská,tertiary,False,False,85.44,"LINESTRING (14.1856339 50.1536035, 14.1851682 50.1533261, 14.18481 50.1530475)",50,,
421544143,00715,Kladenská,tertiary,False,True,88.475,"LINESTRING (14.1856339 50.1536035, 14.1858573 50.153727, 14.1861225 50.1538735, 14.1865781 50.1541203)",50,,
421544143,00715,Kladenská,tertiary,False,True,22.64,"LINESTRING (14.1865781 50.1541203, 14.1868569 50.154218)",50,,
33834141,,Vodárenská,residential,False,False,36.325,"LINESTRING (14.1865781 50.1541203, 14.1865334 50.1541443, 14.1861865 50.1543295)",,,
165778375,,Oty Pavla,residential,False,True,80.431,"LINESTRING (14.1865781 50.1541203, 14.1866218 50.1541749, 14.1866899 50.1542601, 14.186931 50.1544124, 14.1869814 50.1544551, 14.1870544 50.1545709, 14.1871158 50.1547372)",,,
421544143,00715,Kladenská,tertiary,False,False,88.475,"LINESTRING (14.1865781 50.1541203, 14.1861225 50.1538735, 14.1858573 50.153727, 14.1856339 50.1536035)",50,,
421544143,00715,Kladenská,tertiary,False,False,22.64,"LINESTRING (14.1868569 50.154218, 14.1865781 50.1541203)",50,,
33834137,,5. května,residential,False,True,70.713,"LINESTRING (14.1868569 50.154218, 14.1869238 50.1541825, 14.1875446 50.15376)",,,
421544143,00715,Kladenská,tertiary,False,True,55.983,"LINESTRING (14.1868569 50.154218, 14.1874308 50.1543731, 14.1875852 50.1544064)",50,,
317468449,,Starý hrad,residential,False,True,53.559,"LINESTRING (14.1875852 50.1544064, 14.1875626 50.1544578, 14.1874641 50.1545786, 14.1873246 50.1547408, 14.1872656 50.1547763, 14.1871805 50.1547829)",,,
421544143,00715,Kladenská,tertiary,False,False,55.983,"LINESTRING (14.1875852 50.1544064, 14.1874308 50.1543731, 14.1868569 50.154218)",50,,
421544143,00715,Kladenská,tertiary,False,True,139.481,"LINESTRING (14.1875852 50.1544064, 14.1876492 50.1544068, 14.1878025 50.1543985, 14.188356 50.1543741, 14.1889505 50.154341, 14.1893167 50.1543242, 14.1895369 50.1543106)",50,,
15789961,00715,Kladenská,tertiary,False,True,10.654,"LINESTRING (14.1909816 50.1540911, 14.1911249 50.1540637)",50,,
165778384,00715,Kladenská,tertiary,False,False,66.179,"LINESTRING (14.1909816 50.1540911, 14.1902684 50.1542495, 14.1901 50.1542777)",50,,
"[1179865536, 1179865537]",00718,Revoluční,tertiary,False,False,77.776,"LINESTRING (14.1909816 50.1540911, 14.1909821 50.1542004, 14.1909792 50.154283, 14.1909606 50.1544936, 14.1909466 50.1546146, 14.1909348 50.1547897)",,,
15789961,00715,Kladenská,tertiary,False,False,158.58299999999997,"LINESTRING (14.194766 50.1533105, 14.1946913 50.1533456, 14.1946092 50.153369, 14.1945921 50.1533739, 14.1944526 50.15341, 14.1926626 50.1537658)",50,,
"[15789962, 825103861]",00714,,tertiary,False,False,174.06,"LINESTRING (14.194766 50.1533105, 14.1948348 50.153276, 14.1948898 50.1532381, 14.1949856 50.1531494, 14.1950278 50.1530875, 14.1958104 50.1519074)",50,,
165778373,,Lidická,residential,False,True,73.551,"LINESTRING (14.194766 50.1533105, 14.1948418 50.1534311, 14.1948159 50.153526, 14.1947888 50.1536363, 14.1946878 50.1539532)",50,,
165778390,00718,Náměstí,tertiary,False,True,108.856,"LINESTRING (14.1905699 50.1575102, 14.1906727 50.157348, 14.1906836 50.1573329, 14.1908402 50.1571147, 14.1908681 50.1570645, 14.1908796 50.1570439, 14.1909382 50.1568949, 14.1910184 50.1565808)",,,
434795792,,U Pivovaru,residential,False,True,47.687,"LINESTRING (14.1905699 50.1575102, 14.1900335 50.1573821, 14.1899672 50.1573368)",,,
722119141,00718,Náměstí,tertiary,False,False,86.201,"LINESTRING (14.1905699 50.1575102, 14.1905085 50.1576611, 14.1904782 50.1577613, 14.1904839 50.1579663, 14.1904581 50.1581732, 14.1904122 50.1582736)",,,
"[165778397, 16931293]",,Pražská,residential,False,False,213.287,"LINESTRING (14.1910184 50.1565808, 14.1911508 50.15653, 14.1913596 50.1563619, 14.1916145 50.1562299, 14.1917235 50.15619, 14.1924947 50.1562032, 14.1932306 50.1561241, 14.1937632 50.1561408)",,,
165778390,00718,Náměstí,tertiary,False,False,108.856,"LINESTRING (14.1910184 50.1565808, 14.1909382 50.1568949, 14.1908796 50.1570439, 14.1908681 50.1570645, 14.1908402 50.1571147, 14.1906836 50.1573329, 14.1906727 50.157348, 14.1905699 50.1575102)",,,
"[165778394, 1179865532]",00718,Palackého,tertiary,False,True,65.312,"LINESTRING (14.1910184 50.1565808, 14.1908883 50.1564806, 14.1907639 50.1564437, 14.1906124 50.1564186, 14.1902891 50.15638, 14.1902084 50.1563532)",,,
33834204,,Lidická,residential,False,False,61.516,"LINESTRING (14.1937632 50.1561408, 14.193819 50.1560473, 14.1939323 50.1559827, 14.1939908 50.1559537, 14.1941598 50.1559039, 14.1944442 50.1558523)",,,
165778397,,Pražská,residential,False,False,54.684,"LINESTRING (14.1937632 50.1561408, 14.1940914 50.1561828, 14.194518 50.1562299)",,,
"[16931293, 165778397]",,Pražská,residential,False,True,213.287,"LINESTRING (14.1937632 50.1561408, 14.1932306 50.1561241, 14.1924947 50.1562032, 14.1917235 50.15619, 14.1916145 50.1562299, 14.1913596 50.1563619, 14.1911508 50.15653, 14.1910184 50.1565808)",,,
33834205,,,residential,False,True,42.55,"LINESTRING (14.194518 50.1562299, 14.1944536 50.1560612, 14.1944442 50.1558523)",,,
165778397,,Pražská,residential,False,True,54.684,"LINESTRING (14.194518 50.1562299, 14.1940914 50.1561828, 14.1937632 50.1561408)",,,
16931278,00718,Revoluční,tertiary,False,True,53.393,"LINESTRING (14.1891449 50.1558492, 14.1892686 50.155809, 14.1896805 50.155697, 14.1898251 50.1556484)",,,
33834140,,Oty Pavla,residential,False,False,59.649,"LINESTRING (14.1891449 50.1558492, 14.1888328 50.1557377, 14.1887913 50.1557229, 14.188389 50.1556213)",,,
33834142,,Revoluční,residential,False,False,75.196,"LINESTRING (14.1891449 50.1558492, 14.1884695 50.1560054, 14.1881521 50.1560788)",,,
"[1179865529, 165778394]",00718,Palackého,tertiary,False,False,100.889,"LINESTRING (14.1891449 50.1558492, 14.1891646 50.1558714, 14.1892008 50.1558907, 14.1892714 50.1559087, 14.1897561 50.156002, 14.1899005 50.1560478, 14.1899592 50.1560768, 14.1899927 50.1561021, 14.1900149 50.1561318, 14.1900366 50.1561915, 14.1900498 50.1562172, 14.1900693 50.1562476, 14.1901071 50.1562938, 14.1901457 50.1563225, 14.1902084 50.1563532)",,,
16931278,00718,Revoluční,tertiary,False,False,53.392999999999994,"LINESTRING (14.1898251 50.1556484, 14.1896805 50.155697, 14.1892686 50.155809, 14.1891449 50.1558492)",,,
16931278,00718,Revoluční,tertiary,False,True,42.33,"LINESTRING (14.1898251 50.1556484, 14.1898703 50.1556312, 14.1901614 50.1554884, 14.1903005 50.1554204)",,,
256228151,,Podhradí,residential,False,False,106.658,"LINESTRING (14.1898251 50.1556484, 14.1897464 50.1556358, 14.1896596 50.1556459, 14.1895915 50.1556562, 14.1895449 50.1556635, 14.1895003 50.1556674, 14.1893906 50.1556733, 14.1892853 50.1556696, 14.189074 50.1556609, 14.1887337 50.1556321, 14.1886553 50.1556195, 14.188565 50.1555989, 14.1884915 50.1555824, 14.1884705 50.1555784, 14.1884527 50.1555772, 14.1884396 50.1555787, 14.188426 50.1555832, 14.1884174 50.1555871, 14.1884117 50.1555913, 14.188389 50.1556213)",,,
1179865536,00718,Revoluční,tertiary,False,False,90.105,"LINESTRING (14.1909348 50.1547897, 14.1909181 50.1550222, 14.1909109 50.1550577, 14.1908747 50.1551105, 14.1908284 50.1551553, 14.1907715 50.1551936, 14.190687 50.1552355, 14.1904246 50.1553611, 14.1903005 50.1554204)",,,
"[1179865536, 1179865537]",00718,Revoluční,tertiary,False,True,77.776,"LINESTRING (14.1909348 50.1547897, 14.1909466 50.1546146, 14.1909606 50.1544936, 14.1909792 50.154283, 14.1909821 50.1542004, 14.1909816 50.1540911)",,,
"[33834160, 1179865539]",,Hradní,residential,False,False,85.569,"LINESTRING (14.1909348 50.1547897, 14.1908323 50.1547885, 14.1907814 50.1547884, 14.1907471 50.1547967, 14.1906332 50.154843, 14.190615 50.1548571, 14.1906062 50.1548754, 14.1906057 50.1548927, 14.1905998 50.1549105, 14.1905758 50.1549257, 14.1899602 50.1551753)",,,
165778389,00716,Hřebečská,tertiary,False,True,106.439,"LINESTRING (14.1852057 50.151362, 14.1863187 50.1520005)",,,
17543485,,Hornická,residential,False,True,81.09,"LINESTRING (14.1852057 50.151362, 14.1851626 50.1513921, 14.1844372 50.1518999)",,,
5217013,00716,Hřebečská,tertiary,False,False,85.185,"LINESTRING (14.1871954 50.1525214, 14.1863187 50.1520005)",,,
165775966,,Švermova,residential,False,False,84.517,"LINESTRING (14.1871954 50.1525214, 14.1880017 50.1519639)",,,
5217013,00716,Hřebečská,tertiary,False,True,112.227,"LINESTRING (14.1871954 50.1525214, 14.1882494 50.1531375, 14.1883591 50.1532016)",,,
33834126,,Švermova,residential,False,True,82.816,"LINESTRING (14.1871954 50.1525214, 14.1871341 50.1525634, 14.1864015 50.1530654)",,,
165775966,,Švermova,residential,False,True,79.894,"LINESTRING (14.1887612 50.1514353, 14.1880017 50.1519639)",,,
33834131,,Javorová,residential,False,False,88.246,"LINESTRING (14.190374 50.1533429, 14.1894514 50.1528134)",,,
724504932,,Javorová,residential,False,False,178.77299999999997,"LINESTRING (14.190374 50.1533429, 14.1908048 50.1532562, 14.1908571 50.1532381, 14.1908652 50.1532184, 14.1908531 50.1531789, 14.1908088 50.1531419, 14.1898553 50.1526014, 14.1897923 50.1525937, 14.1897373 50.1526014, 14.1894514 50.1528134)",,,
33834131,,Javorová,residential,False,True,97.928,"LINESTRING (14.190374 50.1533429, 14.1907552 50.1535913, 14.1909268 50.1537425, 14.1910884 50.1540046, 14.1911249 50.1540637)",,,
33834131,,Javorová,residential,False,False,85.672,"LINESTRING (14.1880017 50.1519639, 14.1871123 50.1514454)",,,
33834131,,Javorová,residential,False,True,104.785,"LINESTRING (14.1880017 50.1519639, 14.1890835 50.1526023)",,,
165775966,,Švermova,residential,False,False,79.894,"LINESTRING (14.1880017 50.1519639, 14.1887612 50.1514353)",,,
165775966,,Švermova,residential,False,True,84.517,"LINESTRING (14.1880017 50.1519639, 14.1871954 50.1525214)",,,
165778395,,Lípová,residential,False,False,105.703,"LINESTRING (14.1844372 50.1518999, 14.1855309 50.1525422)",,,
17543485,,Hornická,residential,False,False,81.09,"LINESTRING (14.1844372 50.1518999, 14.1851626 50.1513921, 14.1852057 50.151362)",,,
17543485,,Hornická,residential,False,True,61.783,"LINESTRING (14.1844372 50.1518999, 14.1839357 50.1522422, 14.1838971 50.152264, 14.1838348 50.1522991)",,,
165778379,,Lípová,residential,False,False,112.242,"LINESTRING (14.1864015 50.1530654, 14.1875446 50.15376)",,,
165778395,,Lípová,residential,False,True,85.042,"LINESTRING (14.1864015 50.1530654, 14.1855309 50.1525422)",,,
33834126,,Švermova,residential,False,False,82.816,"LINESTRING (14.1864015 50.1530654, 14.1871341 50.1525634, 14.1871954 50.1525214)",,,
33834126,,Švermova,residential,False,True,81.06099999999999,"LINESTRING (14.1864015 50.1530654, 14.1856893 50.1535647, 14.1856339 50.1536035)",,,
165778379,,Lípová,residential,False,True,112.242,"LINESTRING (14.1875446 50.15376, 14.1864015 50.1530654)",,,
33834137,,5. května,residential,False,False,70.713,"LINESTRING (14.1875446 50.15376, 14.1869238 50.1541825, 14.1868569 50.154218)",,,
33834137,,5. května,residential,False,True,84.987,"LINESTRING (14.1875446 50.15376, 14.188291 50.1532483, 14.1883591 50.1532016)",,,
5217013,00716,Hřebečská,tertiary,False,False,112.227,"LINESTRING (14.1883591 50.1532016, 14.1882494 50.1531375, 14.1871954 50.1525214)",,,
5217013,00716,Hřebečská,tertiary,False,True,172.39499999999998,"LINESTRING (14.1883591 50.1532016, 14.1894336 50.1538411, 14.1899055 50.1541452, 14.1901 50.1542777)",,,
33834137,,5. května,residential,False,False,84.987,"LINESTRING (14.1883591 50.1532016, 14.188291 50.1532483, 14.1875446 50.15376)",,,
33834131,,Javorová,residential,False,True,85.672,"LINESTRING (14.1871123 50.1514454, 14.1880017 50.1519639)",,,
33834138,,Družstevní,residential,False,False,83.708,"LINESTRING (14.1871123 50.1514454, 14.1863187 50.1520005)",,,
5217013,00716,Hřebečská,tertiary,False,True,85.185,"LINESTRING (14.1863187 50.1520005, 14.1871954 50.1525214)",,,
33834138,,Družstevní,residential,False,True,83.708,"LINESTRING (14.1863187 50.1520005, 14.1871123 50.1514454)",,,
165778389,00716,Hřebečská,tertiary,False,False,106.439,"LINESTRING (14.1863187 50.1520005, 14.1852057 50.151362)",,,
33834138,,Družstevní,residential,False,False,82.333,"LINESTRING (14.1863187 50.1520005, 14.1862609 50.1520403, 14.1855309 50.1525422)",,,
165778395,,Lípová,residential,False,False,85.042,"LINESTRING (14.1855309 50.1525422, 14.1864015 50.1530654)",,,
165778395,,Lípová,residential,False,True,105.703,"LINESTRING (14.1855309 50.1525422, 14.1844372 50.1518999)",,,
33834138,,Družstevní,residential,False,False,76.125,"LINESTRING (14.1855309 50.1525422, 14.1848659 50.1530083, 14.18481 50.1530475)",,,
33834138,,Družstevní,residential,False,True,82.333,"LINESTRING (14.1855309 50.1525422, 14.1862609 50.1520403, 14.1863187 50.1520005)",,,
165778386,,Vodárenská,residential,False,False,9.596,"LINESTRING (14.1861865 50.1543295, 14.1860958 50.1543933)",,,
33834141,,Vodárenská,residential,False,True,36.325,"LINESTRING (14.1861865 50.1543295, 14.1865334 50.1541443, 14.1865781 50.1541203)",,,
"[1179865480, 33834139]",,Husova,residential,False,True,219.437,"LINESTRING (14.1861865 50.1543295, 14.1860761 50.1543337, 14.1858407 50.1542848, 14.1855909 50.154186, 14.1854534 50.1541437, 14.1840585 50.1538401, 14.1839258 50.1538069, 14.1838994 50.1537942, 14.1838884 50.1537808, 14.183889 50.1537634, 14.1840421 50.1535216, 14.1840947 50.1534186)",,,
165778386,,Vodárenská,residential,False,True,9.596,"LINESTRING (14.1860958 50.1543933, 14.1861865 50.1543295)",,,
"[33834152, 1179865481, 165778386]",,"['Vodárenská', 'Sladkovského']",residential,False,"[False, True]",362.837,"LINESTRING (14.1860958 50.1543933, 14.1860573 50.1543977, 14.1858168 50.1544325, 14.1857287 50.1544626, 14.1856866 50.1544695, 14.1855872 50.1544682, 14.1853191 50.1544269, 14.1850337 50.1543655, 14.1849603 50.1543402, 14.1841873 50.1541854, 14.18394 50.1541373, 14.1838204 50.1541123, 14.1837164 50.1540695, 14.1835446 50.1539718, 14.1828477 50.153533, 14.1827904 50.153474, 14.1827565 50.153401, 14.1827524 50.1532952, 14.1829134 50.1529497, 14.1830456 50.1527881, 14.1831313 50.1527174)",,,
419272985,,Husova,residential,False,False,82.38900000000001,"LINESTRING (14.1860958 50.1543933, 14.1861324 50.1544115, 14.1866132 50.1545868, 14.1869887 50.154714, 14.1871158 50.1547372)",,,
165778375,,Oty Pavla,residential,False,True,6.861,"LINESTRING (14.1871158 50.1547372, 14.1871805 50.1547829)",,,
165778375,,Oty Pavla,residential,False,False,80.43100000000001,"LINESTRING (14.1871158 50.1547372, 14.1870544 50.1545709, 14.1869814 50.1544551, 14.186931 50.1544124, 14.1866899 50.1542601, 14.1866218 50.1541749, 14.1865781 50.1541203)",,,
419272985,,Husova,residential,False,True,82.389,"LINESTRING (14.1871158 50.1547372, 14.1869887 50.154714, 14.1866132 50.1545868, 14.1861324 50.1544115, 14.1860958 50.1543933)",,,
33834140,,Oty Pavla,residential,False,True,38.084999999999994,"LINESTRING (14.1878957 50.1554897, 14.1879863 50.1555155, 14.1881755 50.1555696, 14.188389 50.1556213)",,,
33834156,,Bořivojova,residential,False,True,188.981,"LINESTRING (14.1878957 50.1554897, 14.1877949 50.155488, 14.1874889 50.1554284, 14.1874094 50.1554061, 14.1870444 50.155242, 14.1866231 50.1550788, 14.1865263 50.1550727, 14.1863336 50.1550607, 14.1861934 50.1550353, 14.1856583 50.1548897, 14.1855671 50.1548759, 14.1854718 50.1548755)",,,
165778387,,Oty Pavla,residential,False,False,94.50900000000001,"LINESTRING (14.1878957 50.1554897, 14.1874774 50.1551707, 14.187367 50.1550361, 14.1871979 50.15483, 14.1871805 50.1547829)",,,
33834142,,Revoluční,residential,False,True,7.051,"LINESTRING (14.188063 50.1561064, 14.1881521 50.1560788)",,,
"[314067910, 33834142, 314067911]",,Revoluční,residential,False,False,216.26099999999997,"LINESTRING (14.188063 50.1561064, 14.1879438 50.1562294, 14.1878967 50.1562842, 14.1878607 50.1563446, 14.1877114 50.156571, 14.1877029 50.1565839, 14.1876226 50.1567203, 14.1876158 50.1567623, 14.1876313 50.156793, 14.1877416 50.1569315, 14.1877704 50.1570546, 14.1877038 50.1571813, 14.1867848 50.1575894, 14.1867287 50.1576409)",,yes,
"[165778377, 33834148]",,U Rybníka,residential,False,False,232.77700000000004,"LINESTRING (14.188063 50.1561064, 14.1878893 50.156063, 14.1863597 50.1557614, 14.1861776 50.1557112, 14.1860837 50.1556686, 14.1860016 50.1556033, 14.1859321 50.1555126, 14.1858114 50.1552113, 14.1857287 50.1551017, 14.1855786 50.155014)",,,
33834157,,U Schodů,residential,False,True,88.198,"LINESTRING (14.188063 50.1561064, 14.1879822 50.1560124, 14.1879444 50.1559548, 14.18783 50.1557805, 14.1877867 50.1557306, 14.1877196 50.1556857, 14.1872599 50.1555739)",,,
33834143,,Sokolská,residential,False,True,143.894,"LINESTRING (14.1866347 50.1589582, 14.187454 50.1578343, 14.1874894 50.1577857)",,,
33834144,,Zahradní,residential,False,True,84.418,"LINESTRING (14.184517 50.1563867, 14.1834824 50.1560166)",,,
165775976,,Bezručova,residential,False,False,170.348,"LINESTRING (14.184517 50.1563867, 14.1855786 50.155014)",,,
314809693,,Bezručova,residential,False,True,72.207,"LINESTRING (14.184517 50.1563867, 14.1840646 50.1569678)",,,
33834144,,Zahradní,residential,False,False,124.93900000000001,"LINESTRING (14.184517 50.1563867, 14.1853626 50.1566652, 14.1860956 50.1568752)",,,
33834144,,Zahradní,residential,False,True,38.553,"LINESTRING (14.1865781 50.1570322, 14.1860956 50.1568752)",,,
33834146,,,residential,False,False,12.273,"LINESTRING (14.182189 50.1572924, 14.1823456 50.1573384)",,,
33834146,,,residential,False,True,11.732,"LINESTRING (14.1836492 50.1577822, 14.1835574 50.1576946)",,,
"[10050414, 10050415]",00717,Vrapická,tertiary,False,False,121.776,"LINESTRING (14.1836492 50.1577822, 14.1835902 50.1577962, 14.1821342 50.1582887)",,,
10050414,00717,Vrapická,tertiary,False,True,91.398,"LINESTRING (14.1836492 50.1577822, 14.1841687 50.1576045, 14.1846438 50.1574391, 14.1847757 50.157389)",,,
33834146,,,residential,False,False,11.732,"LINESTRING (14.1835574 50.1576946, 14.1836492 50.1577822)",,,
33834146,,,residential,False,True,94.981,"LINESTRING (14.1835574 50.1576946, 14.1823456 50.1573384)",,,
33834147,,Bezručova,residential,False,False,88.526,"LINESTRING (14.1835574 50.1576946, 14.1840646 50.1569678)",,,
10050416,00719,Tyršova,tertiary,False,True,82.676,"LINESTRING (14.1840646 50.1569678, 14.1830063 50.1566627)",50,,
33834147,,Bezručova,residential,False,True,88.526,"LINESTRING (14.1840646 50.1569678, 14.1835574 50.1576946)",,,
314809693,,Bezručova,residential,False,False,72.207,"LINESTRING (14.1840646 50.1569678, 14.184517 50.1563867)",,,
"[1179865499, 314809692]",00719,Tyršova,tertiary,False,False,53.432,"LINESTRING (14.1840646 50.1569678, 14.1844873 50.1570957, 14.1847428 50.157173)",,,
165775976,,Bezručova,residential,False,True,170.348,"LINESTRING (14.1855786 50.155014, 14.184517 50.1563867)",,,
1179865498,,U Rybníka,residential,False,False,16.686,"LINESTRING (14.1855786 50.155014, 14.1854229 50.1549019)",,,
"[165778377, 33834148]",,U Rybníka,residential,False,True,232.777,"LINESTRING (14.1855786 50.155014, 14.1857287 50.1551017, 14.1858114 50.1552113, 14.1859321 50.1555126, 14.1860016 50.1556033, 14.1860837 50.1556686, 14.1861776 50.1557112, 14.1863597 50.1557614, 14.1878893 50.156063, 14.188063 50.1561064)",,,
1179865497,,Bořivojova,residential,False,False,4.556,"LINESTRING (14.1854229 50.1549019, 14.1854718 50.1548755)",,,
1179865498,,U Rybníka,residential,False,True,16.686,"LINESTRING (14.1854229 50.1549019, 14.1855786 50.155014)",,,
165778378,,Bořivojova,residential,False,False,66.837,"LINESTRING (14.1854229 50.1549019, 14.1852245 50.1548562, 14.1845551 50.154674)",,,
"[314808924, 1179865478]",,Prokopova,residential,False,True,92.68700000000001,"LINESTRING (14.1819999 50.1523208, 14.1821576 50.1523665, 14.182961 50.1526097, 14.1831313 50.1527174)",,,
33834152,,Sladkovského,residential,False,False,7.974,"LINESTRING (14.1831988 50.1526602, 14.1831313 50.1527174)",,,
"[1179865475, 1179865476]",,Sladkovského,residential,False,True,60.665,"LINESTRING (14.1831988 50.1526602, 14.1837666 50.1523245, 14.1838348 50.1522991)",,,
33834157,,U Schodů,residential,False,False,88.19800000000001,"LINESTRING (14.1872599 50.1555739, 14.1877196 50.1556857, 14.1877867 50.1557306, 14.18783 50.1557805, 14.1879444 50.1559548, 14.1879822 50.1560124, 14.188063 50.1561064)",,,
