osmid,lanes,ref,highway,oneway,reversed,length,geometry,maxspeed
43563311,,,living_street,False,True,89.574,"LINESTRING (13.7392592 49.4635244, 13.739143 49.4634458, 13.738922 49.4633242, 13.7387655 49.4632897, 13.7383767 49.4632637, 13.7382157 49.4632405, 13.738156 49.4632319)",
43563312,,,residential,False,False,36.288000000000004,"LINESTRING (13.7392592 49.4635244, 13.7391199 49.4636163, 13.7390797 49.4638119)",
43563312,,,residential,False,True,36.288000000000004,"LINESTRING (13.7390797 49.4638119, 13.7391199 49.4636163, 13.7392592 49.4635244)",
28503829,2,17727,tertiary,False,True,45.219,"LINESTRING (13.7398456 49.4647756, 13.7397301 49.464726, 13.7396636 49.4647172, 13.7396308 49.4647121, 13.7395525 49.4647093, 13.7393952 49.4647101, 13.7392465 49.4647228)",
43563310,,,living_street,False,True,80.44500000000001,"LINESTRING (13.7398456 49.4647756, 13.7398604 49.4646945, 13.7398563 49.4646248, 13.7395571 49.4641587, 13.7395269 49.4641302, 13.7394883 49.4641097)",
43563314,,,living_street,False,False,215.75000000000003,"LINESTRING (13.7398456 49.4647756, 13.7398051 49.4648526, 13.7397677 49.4649238, 13.7397325 49.4650955, 13.7397083 49.4651325, 13.739662 49.4651642, 13.7392711 49.4652649, 13.7388589 49.4654073, 13.7388237 49.4654343, 13.7387984 49.4654662, 13.7386934 49.4657548, 13.7386758 49.4658555, 13.7385314 49.4660478, 13.7383023 49.4661476, 13.7381856 49.4661912)",
43563314,,,living_street,False,True,215.75,"LINESTRING (13.7381856 49.4661912, 13.7383023 49.4661476, 13.7385314 49.4660478, 13.7386758 49.4658555, 13.7386934 49.4657548, 13.7387984 49.4654662, 13.7388237 49.4654343, 13.7388589 49.4654073, 13.7392711 49.4652649, 13.739662 49.4651642, 13.7397083 49.4651325, 13.7397325 49.4650955, 13.7397677 49.4649238, 13.7398051 49.4648526, 13.7398456 49.4647756)",
43563315,,,residential,False,True,122.16900000000001,"LINESTRING (13.7381856 49.4661912, 13.7381 49.4659441, 13.7379623 49.4656288, 13.7376738 49.4651463)",
43563320,,,residential,False,False,83.779,"LINESTRING (13.7381856 49.4661912, 13.7383542 49.4665327, 13.7384907 49.4667101, 13.73872 49.4668381)",
43563320,,,residential,False,True,83.779,"LINESTRING (13.73872 49.4668381, 13.7384907 49.4667101, 13.7383542 49.4665327, 13.7381856 49.4661912)",
229691817,,,residential,False,True,123.167,"LINESTRING (13.7392309 49.462111, 13.7383575 49.4619625, 13.7382184 49.4621326, 13.7381741 49.4624596)",
229692096,,,residential,False,True,14.797,"LINESTRING (13.7390514 49.4630477, 13.7388471 49.4630389)",
451387370,,,residential,False,False,19.696,"LINESTRING (13.7385245 49.463003, 13.7382594 49.4629619)",
229692095,,,residential,False,True,60.480999999999995,"LINESTRING (13.7385245 49.463003, 13.7386042 49.4627237, 13.7385573 49.4626651, 13.7382656 49.4626249)",
229692096,,,residential,False,False,23.689,"LINESTRING (13.7385245 49.463003, 13.7387767 49.4630359, 13.7388471 49.4630389)",
43563313,,,residential,False,False,19.576,"LINESTRING (13.7382656 49.4626249, 13.7382173 49.4625545, 13.7381741 49.4624596)",
"[43563313, 451387370]",,,residential,False,True,42.82,"LINESTRING (13.7382656 49.4626249, 13.7381759 49.462949, 13.7382594 49.4629619)",
229692095,,,residential,False,False,60.480999999999995,"LINESTRING (13.7382656 49.4626249, 13.7385573 49.4626651, 13.7386042 49.4627237, 13.7385245 49.463003)",
43563311,,,living_street,False,True,22.508,"LINESTRING (13.738156 49.4632319, 13.7378519 49.4631882)",
229692130,,,residential,False,True,30.939,"LINESTRING (13.738156 49.4632319, 13.7382594 49.4629619)",
43563311,,,living_street,False,False,89.574,"LINESTRING (13.738156 49.4632319, 13.7382157 49.4632405, 13.7383767 49.4632637, 13.7387655 49.4632897, 13.738922 49.4633242, 13.739143 49.4634458, 13.7392592 49.4635244)",
229692130,,,residential,False,False,30.939,"LINESTRING (13.7382594 49.4629619, 13.738156 49.4632319)",
451387370,,,residential,False,True,19.696,"LINESTRING (13.7382594 49.4629619, 13.7385245 49.463003)",
"[43563313, 451387370]",,,residential,False,False,42.82,"LINESTRING (13.7382594 49.4629619, 13.7381759 49.462949, 13.7382656 49.4626249)",
43563316,,,residential,False,False,31.35,"LINESTRING (13.7356358 49.4632942, 13.7354819 49.4635578)",
230824239,,,residential,False,True,140.835,"LINESTRING (13.7356358 49.4632942, 13.7375587 49.4634998)",
43563316,,,residential,False,True,149.529,"LINESTRING (13.7356358 49.4632942, 13.7357085 49.4631331, 13.7359859 49.462701, 13.736052 49.4624692, 13.7360388 49.4621057, 13.7360564 49.461997)",
300527250,,,residential,False,True,18.792,"LINESTRING (13.7388889 49.4628721, 13.7388471 49.4630389)",
229692096,,,residential,False,False,14.797,"LINESTRING (13.7388471 49.4630389, 13.7390514 49.4630477)",
300527250,,,residential,False,False,18.792,"LINESTRING (13.7388471 49.4630389, 13.7388889 49.4628721)",
229692096,,,residential,False,True,23.689,"LINESTRING (13.7388471 49.4630389, 13.7387767 49.4630359, 13.7385245 49.463003)",
43563313,,,residential,False,False,88.97200000000001,"LINESTRING (13.7381741 49.4624596, 13.737933 49.4626104, 13.7378708 49.4628012, 13.7378766 49.4629707, 13.7378519 49.4631882)",
43563313,,,residential,False,True,19.576,"LINESTRING (13.7381741 49.4624596, 13.7382173 49.4625545, 13.7382656 49.4626249)",
229691817,,,residential,False,False,123.167,"LINESTRING (13.7381741 49.4624596, 13.7382184 49.4621326, 13.7383575 49.4619625, 13.7392309 49.462111)",
327224017,2,20,primary,False,False,84.199,"LINESTRING (13.7448311 49.4612557, 13.7447316 49.4613046, 13.7446216 49.4613444, 13.744476 49.4613855, 13.744304 49.4614262, 13.7441128 49.4614556, 13.7437402 49.461489)",
327224020,,,residential,False,False,155.68700000000004,"LINESTRING (13.7448311 49.4612557, 13.7449692 49.461284, 13.745113 49.4612815, 13.7454314 49.4613245, 13.7457536 49.4613677, 13.7461696 49.461404, 13.7463931 49.4614116, 13.7466166 49.4614253, 13.7467192 49.4614341, 13.7467876 49.4614399, 13.7469272 49.4615039)",
786561315,2,20,primary,False,True,80.658,"LINESTRING (13.7448311 49.4612557, 13.7449235 49.461195, 13.7450733 49.4610481, 13.7452105 49.4608956, 13.7453303 49.4607599, 13.7454447 49.4606525)",
327224020,,,residential,False,True,155.68699999999998,"LINESTRING (13.7469272 49.4615039, 13.7467876 49.4614399, 13.7467192 49.4614341, 13.7466166 49.4614253, 13.7463931 49.4614116, 13.7461696 49.461404, 13.7457536 49.4613677, 13.7454314 49.4613245, 13.745113 49.4612815, 13.7449692 49.461284, 13.7448311 49.4612557)",
327317396,2,20,primary,False,False,82.00800000000001,"LINESTRING (13.742687 49.4615806, 13.7424736 49.4616094, 13.7423202 49.4616471, 13.7421708 49.4617006, 13.7418942 49.4618168, 13.7416889 49.4619127)",
343291176,,,living_street,False,False,111.319,"LINESTRING (13.742687 49.4615806, 13.7426678 49.4615328, 13.7425833 49.4614688, 13.7424913 49.4614387, 13.7423894 49.4614329, 13.7422161 49.4615019, 13.74207 49.4615773, 13.7419684 49.4616387, 13.7418575 49.4617004, 13.7416221 49.4618236, 13.7416889 49.4619127)",
327317396,2,20,primary,False,True,76.797,"LINESTRING (13.742687 49.4615806, 13.7432071 49.4615363, 13.7434723 49.4615137, 13.7437402 49.461489)",
370295774,,02015,tertiary,False,False,77.742,"LINESTRING (13.7452625 49.4585543, 13.7460519 49.4590292)",
28503671,2,17720,tertiary,False,False,166.656,"LINESTRING (13.7348559 49.4657653, 13.7356559 49.467171)",
28503671,2,17720,tertiary,False,True,164.45600000000002,"LINESTRING (13.7348559 49.4657653, 13.734639 49.4653764, 13.7345812 49.4651991, 13.734551 49.4650182, 13.7345733 49.464494, 13.7345835 49.4643164)",
43563317,,,residential,False,True,215.93200000000002,"LINESTRING (13.7348559 49.4657653, 13.7352598 49.4656625, 13.7355734 49.4655652, 13.7356778 49.4655433, 13.7361008 49.4654775, 13.7366463 49.465408, 13.7370074 49.4652906, 13.7376738 49.4651463)",
43563315,,,residential,False,False,5.531,"LINESTRING (13.7376827 49.4650969, 13.7376738 49.4651463)",
43563315,,,residential,False,True,28.526,"LINESTRING (13.7376827 49.4650969, 13.737535 49.464859)",
1016196199,,,residential,False,True,37.934,"LINESTRING (13.7376827 49.4650969, 13.7381018 49.4648915)",
370295774,,02015,tertiary,False,True,77.742,"LINESTRING (13.7460519 49.4590292, 13.7452625 49.4585543)",
370295774,,02015,tertiary,False,False,129.99,"LINESTRING (13.7460519 49.4590292, 13.74669 49.459413, 13.7468108 49.4595548, 13.7468487 49.4597371, 13.7467643 49.4599224, 13.7467361 49.4599844)",
1044554753,,,residential,False,True,232.84900000000002,"LINESTRING (13.7460519 49.4590292, 13.7460127 49.459074, 13.7458907 49.4592108, 13.7456359 49.4595743, 13.7454978 49.4597626, 13.7449694 49.4596153, 13.7444906 49.4604626)",
1044554754,,,residential,False,True,41.64,"LINESTRING (13.7439166 49.4604303, 13.7444906 49.4604626)",
1044554754,,,residential,False,False,41.64,"LINESTRING (13.7444906 49.4604626, 13.7439166 49.4604303)",
1044554754,,,residential,False,True,72.117,"LINESTRING (13.7444906 49.4604626, 13.7454447 49.4606525)",
1044554753,,,residential,False,False,232.849,"LINESTRING (13.7444906 49.4604626, 13.7449694 49.4596153, 13.7454978 49.4597626, 13.7456359 49.4595743, 13.7458907 49.4592108, 13.7460127 49.459074, 13.7460519 49.4590292)",
1044554754,,,residential,False,False,72.117,"LINESTRING (13.7454447 49.4606525, 13.7444906 49.4604626)",
786561315,2,20,primary,False,False,80.658,"LINESTRING (13.7454447 49.4606525, 13.7453303 49.4607599, 13.7452105 49.4608956, 13.7450733 49.4610481, 13.7449235 49.461195, 13.7448311 49.4612557)",
786561315,2,20,primary,False,True,120.156,"LINESTRING (13.7454447 49.4606525, 13.7454603 49.4606379, 13.7456291 49.4605263, 13.7458069 49.4604194, 13.7462448 49.4601845, 13.7464766 49.4600668, 13.7465977 49.4600179, 13.7467361 49.4599844)",
327317396,2,20,primary,False,False,246.146,"LINESTRING (13.7416889 49.4619127, 13.7416438 49.4619338, 13.7414079 49.4620558, 13.741175 49.4621838, 13.7409658 49.4623177, 13.740778 49.4624705, 13.7406015 49.462637, 13.7403781 49.4628394, 13.740134 49.4630561, 13.7400546 49.4631284, 13.7399883 49.4632037, 13.7399391 49.4632561, 13.7397982 49.4634568, 13.7396794 49.4636623)",
327317396,2,20,primary,False,True,82.008,"LINESTRING (13.7416889 49.4619127, 13.7418942 49.4618168, 13.7421708 49.4617006, 13.7423202 49.4616471, 13.7424736 49.4616094, 13.742687 49.4615806)",
343291176,,,living_street,False,True,111.319,"LINESTRING (13.7416889 49.4619127, 13.7416221 49.4618236, 13.7418575 49.4617004, 13.7419684 49.4616387, 13.74207 49.4615773, 13.7422161 49.4615019, 13.7423894 49.4614329, 13.7424913 49.4614387, 13.7425833 49.4614688, 13.7426678 49.4615328, 13.742687 49.4615806)",
