osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,maxspeed,access
"[511646928, 511646926, 511646927]",Královéhradecká,primary,False,True,209.742,"LINESTRING (16.3907106 49.9773115, 16.3907996 49.9773506, 16.3909347 49.9774068, 16.3910579 49.9774538, 16.3912207 49.9775089, 16.3913864 49.9775608, 16.3915176 49.9776004, 16.3916847 49.9776488, 16.3918795 49.9777014, 16.3923205 49.9778212, 16.3924796 49.9778699, 16.3925865 49.9779036, 16.3927005 49.9779409, 16.3928278 49.9779873, 16.3929519 49.9780373, 16.3930452 49.9780755, 16.3931331 49.9781114, 16.3932093 49.9781458, 16.3932976 49.978189)",4,14,,,
35594542,M. R. Štefanika,residential,False,False,80.99799999999999,"LINESTRING (16.3895287 49.9723922, 16.3900576 49.9726345, 16.3901774 49.9726853, 16.3903429 49.9727519, 16.3904696 49.9727966)",,,,,
72848403,M. R. Štefanika,secondary,False,True,61.25999999999999,"LINESTRING (16.3895287 49.9723922, 16.3894021 49.9723338, 16.3892591 49.9722631, 16.3890292 49.9721399, 16.3888574 49.9720503)",2,315,,,
"[908672752, 511646919]",Královéhradecká,primary,False,True,64.03999999999999,"LINESTRING (16.3895287 49.9723922, 16.3894593 49.9724521, 16.3892919 49.9726109, 16.3891902 49.9727228, 16.3890959 49.9728354, 16.3890602 49.9728819)",3,14,,,
"[511919070, 511919071]",Moravská,primary,False,False,296.447,"LINESTRING (16.3895287 49.9723922, 16.3896799 49.9722837, 16.3898264 49.9721897, 16.3899376 49.9721251, 16.3903168 49.9719281, 16.390599 49.971783, 16.3919588 49.9710836, 16.392716 49.9706917)",4,14,,,
305685232,Palackého sady,residential,False,True,53.669000000000004,"LINESTRING (16.392716 49.9706917, 16.3926679 49.9706544, 16.3926295 49.9706174, 16.3926103 49.970594, 16.3925881 49.9705521, 16.3925004 49.97036, 16.3924519 49.9702454)",,,,,
"[511919069, 511919070]",Moravská,primary,False,False,131.752,"LINESTRING (16.392716 49.9706917, 16.3934661 49.9703068, 16.3939753 49.9700432, 16.3941562 49.9699529)",4,14,,,
"[511919070, 511919071]",Moravská,primary,False,True,296.447,"LINESTRING (16.392716 49.9706917, 16.3919588 49.9710836, 16.390599 49.971783, 16.3903168 49.9719281, 16.3899376 49.9721251, 16.3898264 49.9721897, 16.3896799 49.9722837, 16.3895287 49.9723922)",4,14,,,
35594548,Zahradní,residential,False,True,127.41900000000001,"LINESTRING (16.3888109 49.9741787, 16.3888817 49.9741797, 16.3889401 49.9741838, 16.3894035 49.9742246, 16.3896741 49.9742531, 16.3899215 49.9742741, 16.3903619 49.9743067, 16.3905793 49.9743089)",,,,,
35594556,Mlýnská,residential,False,False,143.292,"LINESTRING (16.3888109 49.9741787, 16.3886474 49.9741805, 16.3885974 49.9741843, 16.3885592 49.9741901, 16.3885326 49.9741974, 16.3885069 49.974208, 16.3884844 49.9742264, 16.3884634 49.9742517, 16.3884088 49.9743359, 16.3883396 49.9744424, 16.3883144 49.9744989, 16.388293 49.9745668, 16.3882629 49.9746715, 16.3882464 49.9747678, 16.3882455 49.9748126, 16.3882466 49.9748877, 16.388272 49.9750649, 16.3882974 49.9751976, 16.3883225 49.9752615)",,,,,
"[171560546, 511646916, 511646918]",Královéhradecká,primary,False,False,147.598,"LINESTRING (16.3888109 49.9741787, 16.3887886 49.9739701, 16.3887678 49.9737437, 16.3887664 49.9736641, 16.3887681 49.9736069, 16.3887769 49.9735252, 16.3887869 49.9734586, 16.3888001 49.973402, 16.3888207 49.9733289, 16.3888504 49.9732408, 16.3888775 49.973173, 16.388905 49.9731192, 16.3889364 49.9730641, 16.3889809 49.9729931, 16.3890602 49.9728819)","['4', '3']",14,,,
"[511646920, 511646922, 511646924]",Královéhradecká,primary,False,True,251.17499999999998,"LINESTRING (16.3888109 49.9741787, 16.3888252 49.9743089, 16.3888665 49.9745947, 16.3889164 49.974847, 16.3889553 49.9749854, 16.3890075 49.9751471, 16.3891193 49.9754672, 16.3893676 49.9760777, 16.3894332 49.976207, 16.3894888 49.976304, 16.3895372 49.9763806)","['4', '3', '5']",14,,,
71502722,Lochmanova,residential,False,True,20.682,"LINESTRING (16.393865 49.9778128, 16.3936682 49.9779491)",,,,,
171555754,Lochmanova,residential,False,False,20.611,"LINESTRING (16.393865 49.9778128, 16.3940664 49.9776802)",,,,,
171555755,Pickova,residential,False,False,66.596,"LINESTRING (16.393865 49.9778128, 16.3937876 49.9776617, 16.3935933 49.9773213, 16.3935565 49.9772478)",,,,,
35594613,Písečník,residential,False,False,48.43900000000001,"LINESTRING (16.395188 49.9769073, 16.3952315 49.9769374, 16.3952639 49.9769659, 16.3952969 49.9770062, 16.3953294 49.9770555, 16.3954577 49.9773022)",,,,,
171555754,Lochmanova,residential,False,False,202.726,"LINESTRING (16.395188 49.9769073, 16.395214 49.9768741, 16.3952344 49.9768376, 16.3952471 49.976798, 16.3952548 49.976739, 16.3952836 49.9764578, 16.3952952 49.9763667, 16.3953116 49.976238, 16.3954146 49.9754293, 16.3954358 49.9751652, 16.3954393 49.9750959)",,,,,
171555754,Lochmanova,residential,False,True,51.22,"LINESTRING (16.395188 49.9769073, 16.3951538 49.9769415, 16.3951023 49.9769786, 16.394702 49.9772447)",,,,,
105136275,Lochmanova,residential,False,False,41.695,"LINESTRING (16.3954393 49.9750959, 16.3954767 49.9747217)",,,,,
35594610,Špindlerova,residential,True,False,285.847,"LINESTRING (16.3954393 49.9750959, 16.3956443 49.975126, 16.3960762 49.9753106, 16.3987984 49.9764739)",,,,,
171555754,Lochmanova,residential,False,True,202.726,"LINESTRING (16.3954393 49.9750959, 16.3954358 49.9751652, 16.3954146 49.9754293, 16.3953116 49.976238, 16.3952952 49.9763667, 16.3952836 49.9764578, 16.3952548 49.976739, 16.3952471 49.976798, 16.3952344 49.9768376, 16.395214 49.9768741, 16.395188 49.9769073)",,,,,
77406160,Lochmanova,residential,False,True,103.49000000000001,"LINESTRING (16.3957963 49.9735373, 16.3957594 49.9735744, 16.3957468 49.9736039, 16.3955353 49.9744491)",,,,,
105136273,Příkopy,residential,True,False,15.958,"LINESTRING (16.3957963 49.9735373, 16.3957811 49.9735103, 16.395783 49.9734816, 16.3958019 49.9734556, 16.3958348 49.9734362, 16.3958767 49.9734264)",,,roundabout,,
38491413,Na Štěpnici,residential,True,False,51.753,"LINESTRING (16.3984112 49.9741479, 16.3984333 49.9741185, 16.3984499 49.9741001, 16.3984816 49.974079, 16.3985242 49.9740636, 16.3990432 49.9739559)",,,,,
72851841,17. listopadu,residential,False,False,206.03699999999998,"LINESTRING (16.3984112 49.9741479, 16.3990241 49.9742996, 16.3999513 49.9745438, 16.4003627 49.9747449, 16.400627 49.9749288, 16.4008208 49.9750896)",,,,,
72851841,17. listopadu,residential,False,True,80.28,"LINESTRING (16.3984112 49.9741479, 16.3981409 49.9740802, 16.3980203 49.9740509, 16.3976519 49.9739613, 16.3973622 49.9738908)",,,,,
35594523,náměstí Svobody,residential,False,False,8.265,"LINESTRING (16.4008208 49.9750896, 16.4008689 49.975061, 16.4008964 49.9750341)",,,,,
43280808,náměstí Svobody,residential,False,False,34.528,"LINESTRING (16.4008208 49.9750896, 16.4009055 49.9752104, 16.4009506 49.9752842, 16.4010016 49.9753773)",,,,,
72851841,17. listopadu,residential,False,True,206.03699999999998,"LINESTRING (16.4008208 49.9750896, 16.400627 49.9749288, 16.4003627 49.9747449, 16.3999513 49.9745438, 16.3990241 49.9742996, 16.3984112 49.9741479)",,,,,
304087812,Tvardkova,residential,False,True,62.909,"LINESTRING (16.4010099 49.973571, 16.4009975 49.9741367)",,,,,
304087812,Tvardkova,residential,False,False,127.665,"LINESTRING (16.4010099 49.973571, 16.4010133 49.9734706, 16.4010174 49.9733722, 16.4010189 49.9733212, 16.4010406 49.9728761, 16.4010626 49.9724234)",,,,,
"[35594592, 728273219]",Dělnická,"['residential', 'living_street']",True,False,95.709,"LINESTRING (16.3990432 49.9739559, 16.3990312 49.9739155, 16.3989688 49.9737057, 16.3989634 49.9736643, 16.3989436 49.9735109, 16.3989751 49.9733332, 16.3990716 49.97311)",,,,,
38491413,Na Štěpnici,residential,True,False,147.048,"LINESTRING (16.3990432 49.9739559, 16.3991577 49.9739351, 16.3992595 49.9739182, 16.3997921 49.9738234, 16.4008807 49.9735979, 16.4010099 49.973571)",,,,,
35594523,náměstí Svobody,residential,False,True,8.265,"LINESTRING (16.4008964 49.9750341, 16.4008689 49.975061, 16.4008208 49.9750896)",,,,,
304087812,Tvardkova,residential,False,False,100.652,"LINESTRING (16.4008964 49.9750341, 16.4009794 49.9748528, 16.4009975 49.9741367)",,,,,
304087812,Tvardkova,residential,False,False,62.909,"LINESTRING (16.4009975 49.9741367, 16.4010099 49.973571)",,,,,
304087812,Tvardkova,residential,False,True,100.652,"LINESTRING (16.4009975 49.9741367, 16.4009794 49.9748528, 16.4008964 49.9750341)",,,,,
304087812,Tvardkova,residential,False,False,82.204,"LINESTRING (16.4010626 49.9724234, 16.4011038 49.9716846)",,,,,
38354742,Dělnická,residential,False,True,108.642,"LINESTRING (16.4010626 49.9724234, 16.4009145 49.9724543, 16.4003102 49.9724157, 16.3996437 49.972186)",,,,,
304087812,Tvardkova,residential,False,True,127.66499999999999,"LINESTRING (16.4010626 49.9724234, 16.4010406 49.9728761, 16.4010189 49.9733212, 16.4010174 49.9733722, 16.4010133 49.9734706, 16.4010099 49.973571)",,,,,
304087812,Tvardkova,residential,False,False,27.924,"LINESTRING (16.4011038 49.9716846, 16.4011423 49.9714347)",,,,,
304087812,Tvardkova,residential,False,True,82.204,"LINESTRING (16.4011038 49.9716846, 16.4010626 49.9724234)",,,,,
702982068,Čs. armády,residential,False,True,161.551,"LINESTRING (16.401128 49.9704058, 16.4008913 49.9704626, 16.4003844 49.9707281, 16.4003241 49.9707604, 16.3999613 49.9709394, 16.399324 49.971268)",,,,,
35594593,Smetanova,living_street,False,False,40.645,"LINESTRING (16.3973745 49.972643, 16.3977709 49.9728495, 16.3978161 49.9728731)",,,,,
38354359,Smetanova,living_street,False,False,131.014,"LINESTRING (16.3973745 49.972643, 16.397963 49.9721698, 16.3984896 49.9717085)",,,,20,
38354359,Smetanova,living_street,False,True,133.778,"LINESTRING (16.3973745 49.972643, 16.396955 49.9729404, 16.3968234 49.973035, 16.3962323 49.9734699, 16.3961961 49.9734912, 16.3961081 49.973524)",,,,20,
35594588,Tyršova,residential,True,False,82.494,"LINESTRING (16.3984896 49.9717085, 16.3974473 49.9713907)",,,,,
38354359,Smetanova,living_street,False,True,131.014,"LINESTRING (16.3984896 49.9717085, 16.397963 49.9721698, 16.3973745 49.972643)",,,,20,
38354742,Dělnická,residential,False,False,98.14,"LINESTRING (16.3984896 49.9717085, 16.3985744 49.9717437, 16.3988526 49.9718592, 16.3990597 49.9719451, 16.399425 49.9720966, 16.3996437 49.972186)",,,,,
62226150,Smetanova,residential,False,False,77.214,"LINESTRING (16.3984896 49.9717085, 16.3988663 49.9715049, 16.3990776 49.9714, 16.399324 49.971268)",,,,,
35594585,Žižkov,residential,False,True,49.117,"LINESTRING (16.399324 49.971268, 16.398733 49.971043)",,,,,
62226150,Smetanova,residential,False,True,77.214,"LINESTRING (16.399324 49.971268, 16.3990776 49.9714, 16.3988663 49.9715049, 16.3984896 49.9717085)",,,,,
702982068,Čs. armády,residential,False,False,161.55100000000002,"LINESTRING (16.399324 49.971268, 16.3999613 49.9709394, 16.4003241 49.9707604, 16.4003844 49.9707281, 16.4008913 49.9704626, 16.401128 49.9704058)",,,,,
35594605,S. K. Neumanna,residential,False,False,55.647,"LINESTRING (16.3938827 49.9712265, 16.3941589 49.9714146, 16.3944583 49.9715607)",,,,,no
366438241,Jilemnického,residential,True,False,93.06300000000002,"LINESTRING (16.3938827 49.9712265, 16.3942294 49.9709317, 16.3945725 49.9706876, 16.3946125 49.9706631, 16.3946541 49.9706442, 16.3947453 49.9706061)",,,,,
"[366438241, 35594539]",Jilemnického,residential,True,False,191.146,"LINESTRING (16.3919615 49.9723247, 16.3922294 49.9722523, 16.3926472 49.9721813, 16.3929312 49.9720249, 16.3932753 49.971634, 16.3938481 49.9712498, 16.3938827 49.9712265)",,,,,
35594540,Okružní,residential,False,False,72.113,"LINESTRING (16.3919615 49.9723247, 16.3917994 49.9721906, 16.3915415 49.9719772, 16.3913426 49.9718127)",,,,,
38535385,Jilemnického,residential,False,False,105.208,"LINESTRING (16.3919615 49.9723247, 16.3913829 49.9724797, 16.3913418 49.9724983, 16.3913123 49.9725183, 16.3912837 49.9725499, 16.3910383 49.9728712, 16.3909704 49.9729483)",,,,,
35594542,M. R. Štefanika,residential,False,True,39.588,"LINESTRING (16.3909704 49.9729483, 16.3904696 49.9727966)",,,,,
38535385,Jilemnického,residential,False,True,105.208,"LINESTRING (16.3909704 49.9729483, 16.3910383 49.9728712, 16.3912837 49.9725499, 16.3913123 49.9725183, 16.3913418 49.9724983, 16.3913829 49.9724797, 16.3919615 49.9723247)",,,,,
38713814,Husova,residential,False,False,63.742999999999995,"LINESTRING (16.3909704 49.9729483, 16.3911971 49.9730688, 16.3914307 49.9732561, 16.3915276 49.9733859)",,,,,
35594540,Okružní,residential,False,True,72.113,"LINESTRING (16.3913426 49.9718127, 16.3915415 49.9719772, 16.3917994 49.9721906, 16.3919615 49.9723247)",,,,,
"[1223619234, 39812805]",Okružní,residential,False,False,65.988,"LINESTRING (16.3913426 49.9718127, 16.3910183 49.971985, 16.3907271 49.9721309, 16.3906222 49.9721834)",,,,,
39812805,Okružní,residential,False,True,143.66500000000002,"LINESTRING (16.3913426 49.9718127, 16.391559 49.9716975, 16.3917963 49.9715713, 16.3929128 49.971007)",,,,,
39812804,Okružní,residential,False,False,21.078,"LINESTRING (16.3929128 49.971007, 16.3927322 49.9708572)",,,,,
39812805,Okružní,residential,False,True,18.893,"LINESTRING (16.3929128 49.971007, 16.3931229 49.970904)",,,,,
39812805,Okružní,residential,False,False,143.665,"LINESTRING (16.3929128 49.971007, 16.3917963 49.9715713, 16.391559 49.9716975, 16.3913426 49.9718127)",,,,,
"[1223619234, 39812805]",Okružní,residential,False,True,65.988,"LINESTRING (16.3906222 49.9721834, 16.3907271 49.9721309, 16.3910183 49.971985, 16.3913426 49.9718127)",,,,,
35594542,M. R. Štefanika,residential,False,False,39.588,"LINESTRING (16.3904696 49.9727966, 16.3909704 49.9729483)",,,,,
35594542,M. R. Štefanika,residential,False,True,80.99799999999999,"LINESTRING (16.3904696 49.9727966, 16.3903429 49.9727519, 16.3901774 49.9726853, 16.3900576 49.9726345, 16.3895287 49.9723922)",,,,,
35594552,J. Nygrína,residential,False,False,157.742,"LINESTRING (16.3904696 49.9727966, 16.3904194 49.9728368, 16.3903862 49.9728588, 16.3902481 49.9729465, 16.3901656 49.9730028, 16.3900967 49.9730536, 16.3900387 49.9730988, 16.3899835 49.9731505, 16.3898566 49.9732904, 16.3897089 49.973449, 16.3896655 49.97349, 16.3896096 49.9735337, 16.389554 49.9735689, 16.389323 49.9736974, 16.3892819 49.973719, 16.3892656 49.9737264, 16.3890913 49.9738225, 16.3890367 49.9738598)",,,,,
38713814,Husova,residential,False,True,63.743,"LINESTRING (16.3915276 49.9733859, 16.3914307 49.9732561, 16.3911971 49.9730688, 16.3909704 49.9729483)",,,,,
171558528,Husova,residential,False,False,101.61699999999999,"LINESTRING (16.3915276 49.9733859, 16.3915818 49.9735187, 16.3916219 49.9736845, 16.3916379 49.9739882, 16.3916381 49.9742931)",,,,,
35594548,Zahradní,residential,False,False,75.745,"LINESTRING (16.3916381 49.9742931, 16.3907457 49.9743096, 16.3905793 49.9743089)",,,,,
171558528,Husova,residential,False,True,101.617,"LINESTRING (16.3916381 49.9742931, 16.3916379 49.9739882, 16.3916219 49.9736845, 16.3915818 49.9735187, 16.3915276 49.9733859)",,,,,
171560538,Husova,residential,False,False,124.83099999999999,"LINESTRING (16.3916381 49.9742931, 16.3921222 49.9748743, 16.3922821 49.9749862, 16.3926097 49.9752154)",,,,,
35594547,Ježkova,residential,False,False,123.128,"LINESTRING (16.3926097 49.9752154, 16.3912704 49.9759113)",,,,,
171560538,Husova,residential,False,False,86.435,"LINESTRING (16.3926097 49.9752154, 16.3930063 49.9755159, 16.3933919 49.975808)",,,,,
171560538,Husova,residential,False,True,124.83099999999999,"LINESTRING (16.3926097 49.9752154, 16.3922821 49.9749862, 16.3921222 49.9748743, 16.3916381 49.9742931)",,,,,
35594544,Zborovská,residential,False,False,122.958,"LINESTRING (16.3933919 49.975808, 16.3921008 49.9765383)",,,,,
171560538,Husova,residential,False,False,10.045,"LINESTRING (16.3933919 49.975808, 16.3935257 49.9758355)",,,,,
171560538,Husova,residential,False,True,86.435,"LINESTRING (16.3933919 49.975808, 16.3930063 49.9755159, 16.3926097 49.9752154)",,,,,
171560538,Husova,residential,False,True,10.045,"LINESTRING (16.3935257 49.9758355, 16.3933919 49.975808)",,,,,
38492895,Mistra Jaroslava Kociana,residential,False,False,154.32700000000003,"LINESTRING (16.3935257 49.9758355, 16.3941172 49.975366, 16.3941787 49.9753137, 16.3943772 49.9751633, 16.3945488 49.9750359, 16.3946304 49.9749159, 16.3946706 49.9747696, 16.3947159 49.974703)",,,,,
171555755,Pickova,residential,False,True,157.453,"LINESTRING (16.3935257 49.9758355, 16.3935806 49.9763693, 16.3935791 49.9764067, 16.3935275 49.9770683, 16.3935276 49.9771283, 16.3935323 49.9771675, 16.3935411 49.9772064, 16.3935565 49.9772478)",,,,,
35594544,Zborovská,residential,False,False,16.621,"LINESTRING (16.3921008 49.9765383, 16.3919233 49.9766348)",,,,,
35594544,Zborovská,residential,False,True,122.958,"LINESTRING (16.3921008 49.9765383, 16.3933919 49.975808)",,,,,
35594546,Mývaltova,residential,False,False,91.581,"LINESTRING (16.3921008 49.9765383, 16.3912704 49.9759113)",,,,,
35594546,Mývaltova,residential,False,True,91.581,"LINESTRING (16.3912704 49.9759113, 16.3921008 49.9765383)",,,,,
35594547,Ježkova,residential,False,True,123.128,"LINESTRING (16.3912704 49.9759113, 16.3926097 49.9752154)",,,,,
35594548,Zahradní,residential,False,False,127.41900000000001,"LINESTRING (16.3905793 49.9743089, 16.3903619 49.9743067, 16.3899215 49.9742741, 16.3896741 49.9742531, 16.3894035 49.9742246, 16.3889401 49.9741838, 16.3888817 49.9741797, 16.3888109 49.9741787)",,,,,
35594548,Zahradní,residential,False,True,75.745,"LINESTRING (16.3905793 49.9743089, 16.3907457 49.9743096, 16.3916381 49.9742931)",,,,,
35594549,Lukesova,residential,False,False,143.67399999999998,"LINESTRING (16.3905793 49.9743089, 16.3905392 49.9744522, 16.3904183 49.9746402, 16.3903597 49.9747123, 16.3899901 49.9748392, 16.3898663 49.9748648, 16.3896043 49.9748639, 16.3890888 49.9749398)",,,,,
35594552,J. Nygrína,residential,False,True,157.742,"LINESTRING (16.3890367 49.9738598, 16.3890913 49.9738225, 16.3892656 49.9737264, 16.3892819 49.973719, 16.389323 49.9736974, 16.389554 49.9735689, 16.3896096 49.9735337, 16.3896655 49.97349, 16.3897089 49.973449, 16.3898566 49.9732904, 16.3899835 49.9731505, 16.3900387 49.9730988, 16.3900967 49.9730536, 16.3901656 49.9730028, 16.3902481 49.9729465, 16.3903862 49.9728588, 16.3904194 49.9728368, 16.3904696 49.9727966)",,,,,
171560552,Mlýnská,residential,False,False,15.954,"LINESTRING (16.3883225 49.9752615, 16.3884058 49.9753946)",,,,,
35594556,Mlýnská,residential,False,True,143.29199999999997,"LINESTRING (16.3883225 49.9752615, 16.3882974 49.9751976, 16.388272 49.9750649, 16.3882466 49.9748877, 16.3882455 49.9748126, 16.3882464 49.9747678, 16.3882629 49.9746715, 16.388293 49.9745668, 16.3883144 49.9744989, 16.3883396 49.9744424, 16.3884088 49.9743359, 16.3884634 49.9742517, 16.3884844 49.9742264, 16.3885069 49.974208, 16.3885326 49.9741974, 16.3885592 49.9741901, 16.3885974 49.9741843, 16.3886474 49.9741805, 16.3888109 49.9741787)",,,,,
38348264,Hakenova,residential,False,False,55.337,"LINESTRING (16.3947159 49.974703, 16.3948326 49.9746753, 16.3949998 49.9746758, 16.3954767 49.9747217)",,,,,
38492895,Mistra Jaroslava Kociana,residential,False,True,154.327,"LINESTRING (16.3947159 49.974703, 16.3946706 49.9747696, 16.3946304 49.9749159, 16.3945488 49.9750359, 16.3943772 49.9751633, 16.3941787 49.9753137, 16.3941172 49.975366, 16.3935257 49.9758355)",,,,,
"[77406158, 686422607]",Mistra Jaroslava Kociana,residential,False,False,95.746,"LINESTRING (16.3947159 49.974703, 16.3946511 49.9746565, 16.3945782 49.9744825, 16.3945285 49.9741871, 16.3945275 49.9739534, 16.3945213 49.9738659)",,,,,
77406155,Mírové nám.,residential,True,False,57.801,"LINESTRING (16.3945213 49.9738659, 16.3937189 49.9738035)",,,,,
"[77406158, 686422607]",Mistra Jaroslava Kociana,residential,False,True,95.746,"LINESTRING (16.3945213 49.9738659, 16.3945275 49.9739534, 16.3945285 49.9741871, 16.3945782 49.9744825, 16.3946511 49.9746565, 16.3947159 49.974703)",,,,,
73051208,T. G. Masaryka,living_street,False,False,13.242,"LINESTRING (16.3950003 49.9727344, 16.3950361 49.9726665, 16.3950736 49.9726257)",,,,,
38704291,S. K. Neumanna,residential,True,False,49.078,"LINESTRING (16.3953699 49.9719023, 16.3947555 49.9717057)",,,,,
38713815,T. G. Masaryka,residential,True,False,83.34199999999998,"LINESTRING (16.3953699 49.9719023, 16.3951129 49.9724808, 16.3950924 49.972527, 16.3950737 49.9725914, 16.3950736 49.9726257)",,,,,
38704292,T. G. Masaryka,residential,False,False,72.964,"LINESTRING (16.3959378 49.9709324, 16.3961494 49.9706933, 16.396219 49.9706058, 16.3962847 49.9704923, 16.3963556 49.9703372)",2,,,50,
38704292,T. G. Masaryka,residential,False,True,79.632,"LINESTRING (16.3959378 49.9709324, 16.3957279 49.9711847, 16.3956774 49.9712681, 16.3955936 49.9714329, 16.3955464 49.9715315, 16.3955171 49.9715926)",2,,,50,
35594585,Žižkov,residential,False,False,114.319,"LINESTRING (16.3963556 49.9703372, 16.3978473 49.9707066)",,,,,
38704292,T. G. Masaryka,residential,False,True,72.964,"LINESTRING (16.3963556 49.9703372, 16.3962847 49.9704923, 16.396219 49.9706058, 16.3961494 49.9706933, 16.3959378 49.9709324)",2,,,50,
651916624,T. G. Masaryka,residential,False,False,49.84,"LINESTRING (16.3963556 49.9703372, 16.3963876 49.9702645, 16.3964684 49.9700279, 16.3964858 49.969988, 16.3965049 49.969952, 16.3965335 49.9699045)",2,,,50,
35594585,Žižkov,residential,False,False,73.564,"LINESTRING (16.3978473 49.9707066, 16.398733 49.971043)",,,,,
35594585,Žižkov,residential,False,True,114.319,"LINESTRING (16.3978473 49.9707066, 16.3963556 49.9703372)",,,,,
35594589,Fügnerova,residential,False,True,81.27,"LINESTRING (16.3978473 49.9707066, 16.3974473 49.9713907)",,,,,
38704117,Vrbenského,residential,False,False,137.423,"LINESTRING (16.3978473 49.9707066, 16.3980616 49.9703758, 16.3984045 49.9701725, 16.399129 49.9698313)",,,,,
35594585,Žižkov,residential,False,False,49.117,"LINESTRING (16.398733 49.971043, 16.399324 49.971268)",,,,,
35594585,Žižkov,residential,False,True,73.564,"LINESTRING (16.398733 49.971043, 16.3978473 49.9707066)",,,,,
35594589,Fügnerova,residential,False,False,81.27,"LINESTRING (16.3974473 49.9713907, 16.3978473 49.9707066)",,,,,
35594588,Tyršova,residential,True,False,119.379,"LINESTRING (16.3974473 49.9713907, 16.3969038 49.9712257, 16.3959378 49.9709324)",,,,,
