osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,access,bridge
"[447148724, 127122612]",True,,Viničná,residential,50,False,258.873,"LINESTRING (14.9065716 50.4106575, 14.9078622 50.4108584, 14.9081689 50.4109297, 14.9088263 50.4110824, 14.9091922 50.411258, 14.9098431 50.4115968)",,,
312053069,False,2,třída Václava Klementa,residential,,True,56.652,"LINESTRING (14.9100442 50.4148789, 14.9099615 50.414814, 14.9098994 50.4147645, 14.9097265 50.414629, 14.9095402 50.4144834)",,,
1216305391,True,2,třída T. G. Masaryka,tertiary,50,False,59.406,"LINESTRING (14.9093027 50.413114, 14.9090187 50.4132079, 14.9086928 50.4132701, 14.9085228 50.4133042)",,,
25902660,True,,,tertiary,50,False,26.337000000000003,"LINESTRING (14.9081248 50.4131941, 14.9081791 50.4131668, 14.9082437 50.4131509, 14.9083127 50.4131481, 14.90838 50.4131584, 14.9084394 50.413181, 14.9084566 50.4131932)",roundabout,,
"[27297297, 166299022]",False,2,náměstí Míru,residential,,False,122.578,"LINESTRING (14.9081248 50.4131941, 14.9077564 50.4130174, 14.9076496 50.4129662, 14.907071 50.4126887, 14.9067006 50.4125752)",,,
"[25902538, 179614781, 447148690]",False,2,"['náměstí Míru', '9. května']",residential,,False,136.025,"LINESTRING (14.9067006 50.4125752, 14.9064266 50.4125085, 14.9058492 50.4123918, 14.9056352 50.4123503, 14.9049699 50.4122294, 14.9048685 50.4122119)",,,
"[27297297, 166299022]",False,2,náměstí Míru,residential,,True,122.578,"LINESTRING (14.9067006 50.4125752, 14.907071 50.4126887, 14.9076496 50.4129662, 14.9077564 50.4130174, 14.9081248 50.4131941)",,,
"[25902538, 447148690, 179614781]",False,2,"['náměstí Míru', '9. května']",residential,,True,136.025,"LINESTRING (14.9048685 50.4122119, 14.9049699 50.4122294, 14.9056352 50.4123503, 14.9058492 50.4123918, 14.9064266 50.4125085, 14.9067006 50.4125752)",,,
447148691,False,2,9. května,residential,,False,58.786,"LINESTRING (14.9048685 50.4122119, 14.904486 50.4121317, 14.904104 50.4120102)",,,
"[1268563435, 757869055]",False,,Pivovarská,residential,,False,30.205,"LINESTRING (14.9048685 50.4122119, 14.9048987 50.4121377, 14.9049309 50.4120778, 14.9050545 50.4119723)",,,
127122605,False,1,9. května,residential,30,True,43.336,"LINESTRING (14.9035687 50.4116325, 14.9039632 50.4119303)",,,
31618436,True,,Kateřiny Militké,living_street,30,False,78.603,"LINESTRING (14.9035687 50.4116325, 14.9036327 50.411617, 14.9036783 50.4116012, 14.9040216 50.4113789, 14.9041799 50.4112734, 14.9042516 50.4112082, 14.9042642 50.4111798, 14.9042912 50.411119)",,,
164645234,False,2,Staroměstské náměstí,residential,30,True,49.141999999999996,"LINESTRING (14.9035687 50.4116325, 14.9035021 50.4115543, 14.9033817 50.4113481, 14.9033089 50.4112235)",,,
"[757869052, 47002525]",True,,Pražská brána,residential,50,False,73.469,"LINESTRING (14.9047274 50.4103813, 14.9048623 50.4103978, 14.9055433 50.4104545, 14.9057516 50.4104817)",,,
127122599,False,,Pražská brána,residential,,False,33.892,"LINESTRING (14.9047274 50.4103813, 14.904757 50.4103242, 14.9047624 50.4102641, 14.9047405 50.4101993, 14.9047006 50.4101516, 14.9046471 50.4100973)",,,
1215284720,False,,Pražská brána,residential,30,True,16.643,"LINESTRING (14.9047274 50.4103813, 14.9046859 50.4104236, 14.904631 50.4104592, 14.9045654 50.4104864)",,,
31618434,False,2,Staroměstské náměstí,residential,30,True,139.98399999999998,"LINESTRING (14.901398 50.4093721, 14.9014306 50.4094577, 14.9017459 50.4098398, 14.9017811 50.409882, 14.9019482 50.410082, 14.9023564 50.4104671)",,,
"[25902496, 1215284722, 163787426]",True,"['1', '2']",Pražská brána,residential,30,False,285.54900000000004,"LINESTRING (14.901398 50.4093721, 14.9014266 50.4093329, 14.9017554 50.4091997, 14.9019569 50.4093097, 14.902207 50.4094463, 14.9028864 50.4099089, 14.9030269 50.4100055, 14.9030795 50.4100373, 14.9034195 50.4102166, 14.9037692 50.4103562, 14.9041729 50.4104795, 14.9043046 50.4105038, 14.9044561 50.4105064, 14.9045654 50.4104864)",,no,
31619247,False,2,Viničná,residential,50,True,102.331,"LINESTRING (14.9046471 50.4100973, 14.9044977 50.4100329, 14.9042563 50.4099568, 14.9041164 50.4098898, 14.9039727 50.4098102, 14.9037684 50.4096832, 14.903524 50.4095293)",,,
127122599,False,,Pražská brána,residential,,True,33.892,"LINESTRING (14.9046471 50.4100973, 14.9047006 50.4101516, 14.9047405 50.4101993, 14.9047624 50.4102641, 14.904757 50.4103242, 14.9047274 50.4103813)",,,
"[1091866152, 447148723]",True,,Viničná,residential,"['50', '30']",False,89.364,"LINESTRING (14.9046471 50.4100973, 14.904833 50.4101448, 14.9053641 50.4103234, 14.9053741 50.4103275, 14.9057516 50.4104817)",,,
164186872,False,2,9. května,residential,,False,13.36,"LINESTRING (14.904104 50.4120102, 14.9039632 50.4119303)",,,
447148691,False,2,9. května,residential,,True,58.786,"LINESTRING (14.904104 50.4120102, 14.904486 50.4121317, 14.9048685 50.4122119)",,,
"[51401331, 1051575325, 1051575327]",False,2,Komenského náměstí,residential,30,False,58.731,"LINESTRING (14.904104 50.4120102, 14.9040009 50.4121217, 14.9039529 50.4121976, 14.9038736 50.4123683, 14.9038635 50.4124148, 14.9038438 50.4125059)",,,
757869054,False,,Železná,residential,,True,18.34,"LINESTRING (14.9054247 50.4117832, 14.9053786 50.4116209)",,,
"[179614780, 447149654, 447149591]",True,,"['Železná', 'náměstí Míru']",residential,,False,128.622,"LINESTRING (14.9054247 50.4117832, 14.9055243 50.4118695, 14.9058931 50.4120514, 14.9059505 50.4120797, 14.906043 50.4121363, 14.906169 50.4122133, 14.9063948 50.4123227, 14.9065423 50.4123956, 14.9066301 50.4124413, 14.9067006 50.4125752)",,,
"[340492704, 512380801, 168218330, 356800827, 340492703]",False,"['2', '3']",U Zastávky,residential,,True,314.127,"LINESTRING (14.8972704 50.4131586, 14.8973208 50.4131495, 14.8973688 50.4131362, 14.8974136 50.413119, 14.8974511 50.4131001, 14.897484 50.4130781, 14.8975115 50.4130532, 14.8975357 50.413022, 14.8975515 50.4129887, 14.8975578 50.4129474, 14.8975592 50.4128765, 14.8975623 50.4128586, 14.8975716 50.4128415, 14.8975866 50.4128262, 14.8976007 50.412814, 14.897621 50.4128036, 14.8976514 50.4127936, 14.8977895 50.4127712, 14.899197 50.412581, 14.8994065 50.4125543, 14.8998393 50.4124923, 14.9000657 50.4124815, 14.9002881 50.4124971, 14.9005098 50.4125344, 14.9007385 50.4125835, 14.9008688 50.4125942, 14.9009758 50.4125944, 14.9011135 50.4125938, 14.9012545 50.4125822)",,,yes
172967896,True,,Palackého,residential,,False,108.13,"LINESTRING (14.9063381 50.4154269, 14.9062983 50.4153721, 14.9060353 50.4150119, 14.9057568 50.4146302, 14.9056934 50.4145455)",,,
"[1268562843, 47002519]",True,,Tylova,residential,,False,249.974,"LINESTRING (14.9095402 50.4144834, 14.9094727 50.4145031, 14.9091024 50.4146114, 14.9084114 50.4148173, 14.9075245 50.4150728, 14.9064421 50.4153958, 14.9063381 50.4154269)",,,
312053069,False,2,třída Václava Klementa,residential,,False,56.651999999999994,"LINESTRING (14.9095402 50.4144834, 14.9097265 50.414629, 14.9098994 50.4147645, 14.9099615 50.414814, 14.9100442 50.4148789)",,,
312053069,False,2,třída Václava Klementa,residential,,True,61.382000000000005,"LINESTRING (14.9095402 50.4144834, 14.9091314 50.4141145, 14.9090374 50.4140339)",,,
1215933357,True,2,třída Václava Klementa,tertiary,50,False,32.561,"LINESTRING (14.9085038 50.4133534, 14.9086472 50.4136316)",,,
25902660,True,,,tertiary,50,False,16.914,"LINESTRING (14.9085038 50.4133534, 14.9084597 50.4133955, 14.9083958 50.4134256, 14.9083193 50.4134401)",roundabout,,
127265067,False,,Staroměstské náměstí,living_street,20,True,40.023,"LINESTRING (14.9033089 50.4112235, 14.9031399 50.4112882, 14.9028187 50.4114022)",,,
164645234,False,2,Staroměstské náměstí,residential,30,False,49.141999999999996,"LINESTRING (14.9033089 50.4112235, 14.9033817 50.4113481, 14.9035021 50.4115543, 14.9035687 50.4116325)",,,
164645234,False,2,Staroměstské náměstí,residential,30,True,108.057,"LINESTRING (14.9033089 50.4112235, 14.9032309 50.411133, 14.9028671 50.4108526, 14.9025948 50.4106529, 14.902455 50.4105503, 14.9023564 50.4104671)",,,
"[127122600, 475116810]",True,,Železná,"['living_street', 'residential']",,False,82.721,"LINESTRING (14.9046115 50.4111122, 14.9048187 50.4111391, 14.9049141 50.4111739, 14.9050208 50.4112403, 14.9050811 50.4113031, 14.9052203 50.4114614, 14.9052233 50.4114648, 14.9052922 50.4115432, 14.9053786 50.4116209)",,,
167917698,False,,,living_street,30,True,15.16,"LINESTRING (14.9042912 50.411119, 14.9040773 50.4111166)",,,
166298073,True,,Železná,living_street,,False,22.71,"LINESTRING (14.9042912 50.411119, 14.9044775 50.411115, 14.9046115 50.4111122)",,,
127122605,False,1,9. května,residential,30,False,43.336,"LINESTRING (14.9039632 50.4119303, 14.9035687 50.4116325)",,,
164186872,False,2,9. května,residential,,True,13.36,"LINESTRING (14.9039632 50.4119303, 14.904104 50.4120102)",,,
"[475116809, 31618438]",True,1,Masná,"['residential', 'living_street']",,False,105.21300000000001,"LINESTRING (14.9039632 50.4119303, 14.9040441 50.4118695, 14.904218 50.411729, 14.9045553 50.4114269, 14.9046098 50.4111338, 14.9046115 50.4111122)",,,
201636655,False,,,residential,15,False,175.01000000000002,"LINESTRING (14.9008722 50.411156, 14.9006792 50.4111982, 14.9002957 50.4113547, 14.9000838 50.4114428, 14.8996999 50.411603, 14.8993348 50.4118143, 14.8990602 50.4119451, 14.89885 50.4120452)",,,
"[182944953, 171400452, 799001621]",False,"['2', '3']",Ptácká,residential,,True,161.385,"LINESTRING (14.9008722 50.411156, 14.9009684 50.4114621, 14.9009952 50.411592, 14.9010111 50.4117239, 14.9010134 50.4118192, 14.9010226 50.4119143, 14.9010386 50.4120091, 14.9010726 50.4121414, 14.9011198 50.412272, 14.9012219 50.4125072, 14.9012545 50.4125822)",,,
"[182944705, 799001619, 799001620, 799001622]",False,"['2', '3']",Ptácká,residential,50,False,346.96999999999997,"LINESTRING (14.9008722 50.411156, 14.9006826 50.4107652, 14.9006139 50.4106235, 14.9005273 50.410344, 14.9004827 50.4100076, 14.900211 50.4092103, 14.9001562 50.4089979, 14.9001256 50.4088793, 14.9001466 50.4086768, 14.9001858 50.4085478, 14.9002145 50.4084886, 14.9002671 50.4083801, 14.9003737 50.4082555, 14.900507 50.4081475)",,,
"[182944705, 512380805]",False,"['2', '3']",Ptácká,residential,50,False,26.758000000000003,"LINESTRING (14.900507 50.4081475, 14.9006613 50.4080173, 14.9007419 50.4079593)",,,
"[182944705, 799001619, 799001620, 799001622]",False,"['2', '3']",Ptácká,residential,50,True,346.96999999999997,"LINESTRING (14.900507 50.4081475, 14.9003737 50.4082555, 14.9002671 50.4083801, 14.9002145 50.4084886, 14.9001858 50.4085478, 14.9001466 50.4086768, 14.9001256 50.4088793, 14.9001562 50.4089979, 14.900211 50.4092103, 14.9004827 50.4100076, 14.9005273 50.410344, 14.9006139 50.4106235, 14.9006826 50.4107652, 14.9008722 50.411156)",,,
780111941,True,1,Ptácká,residential,50,False,37.392,"LINESTRING (14.900507 50.4081475, 14.9005433 50.408071, 14.9005576 50.4079916, 14.9005472 50.4079036, 14.9005098 50.4078187)",,,
47002529,False,3,Nádražní,residential,50,True,22.693,"LINESTRING (14.9007419 50.4079593, 14.9005098 50.4078187)",,,
127122602,False,2,Nádražní,residential,50,False,26.696,"LINESTRING (14.9007419 50.4079593, 14.9010277 50.4081157)",,,
"[182944705, 512380805]",False,"['2', '3']",Ptácká,residential,50,True,26.758000000000003,"LINESTRING (14.9007419 50.4079593, 14.9006613 50.4080173, 14.900507 50.4081475)",,,
127122608,False,,Pražská brána,residential,,True,100.481,"LINESTRING (14.9045654 50.4104864, 14.904662 50.4105854, 14.9047706 50.4106735, 14.9049081 50.410743, 14.9050006 50.4107871, 14.9050234 50.4108226, 14.9050234 50.4108534, 14.9049946 50.4108877, 14.9049416 50.4109072, 14.9048806 50.4109072, 14.9044367 50.4107969)",,,
1215284720,False,,Pražská brána,residential,30,False,16.643,"LINESTRING (14.9045654 50.4104864, 14.904631 50.4104592, 14.9046859 50.4104236, 14.9047274 50.4103813)",,,
127122612,True,,Viničná,residential,50,False,61.308,"LINESTRING (14.9057516 50.4104817, 14.9063967 50.41062, 14.9065716 50.4106575)",,,
127122614,False,2,Pražská,residential,,False,19.322,"LINESTRING (14.9031208 50.4077614, 14.9032842 50.4079005)",,,
127122604,False,,Svatovítská,residential,,True,173.094,"LINESTRING (14.9031208 50.4077614, 14.9038098 50.4076168, 14.9039528 50.407662, 14.9042415 50.4078194, 14.9044818 50.4078786, 14.9049987 50.4083636)",,,
127122614,False,2,Pražská,residential,,True,19.322,"LINESTRING (14.9032842 50.4079005, 14.9031208 50.4077614)",,,
"[127122615, 757869047, 447148715, 173666543]",False,,Na Šafranici,residential,,True,386.04,"LINESTRING (14.9032842 50.4079005, 14.9034268 50.4080156, 14.9040451 50.4086296, 14.9048143 50.409187, 14.9048911 50.4092155, 14.9050161 50.4092619, 14.9058268 50.4095204, 14.9061748 50.409638, 14.9071886 50.409686, 14.9075427 50.4096551)",,,
173666544,False,,Svatovítská,residential,,False,83.68,"LINESTRING (14.9032842 50.4079005, 14.902607 50.4083725, 14.9024874 50.4084559)",,,
"[447148720, 47002526]",False,2,Pražská,residential,,False,119.33200000000001,"LINESTRING (14.9032842 50.4079005, 14.903289 50.4080641, 14.9033445 50.4088094, 14.9033575 50.4089726)",,,yes
969582523,True,1,,residential,,False,5.748,"LINESTRING (14.9034092 50.4092887, 14.9034153 50.4093143, 14.9034082 50.4093397)",roundabout,,
"[447148720, 47002526]",False,2,Pražská,residential,,True,119.332,"LINESTRING (14.9033575 50.4089726, 14.9033445 50.4088094, 14.903289 50.4080641, 14.9032842 50.4079005)",,,yes
969582524,True,1,Pražská,residential,50,False,35.387,"LINESTRING (14.9033575 50.4089726, 14.9033973 50.4091397, 14.9034007 50.4092141, 14.9034092 50.4092887)",,,
"[51401332, 162924878]",False,1,"['Na Karmeli', 'Komenského náměstí']",living_street,,False,129.88500000000002,"LINESTRING (14.9036919 50.4130244, 14.9036201 50.4130853, 14.9035714 50.4131204, 14.9031921 50.4133939, 14.9030656 50.4134796, 14.9028081 50.4136828, 14.9027147 50.4137564, 14.9025946 50.4137425, 14.9024861 50.4137279, 14.9024003 50.4137082)",,,
"[162924880, 164151067]",False,2,Komenského náměstí,residential,,True,45.976,"LINESTRING (14.9036919 50.4130244, 14.9037328 50.4129521, 14.9037743 50.4128017, 14.9037879 50.4127204, 14.9038109 50.4126193)",,,
447148711,False,1,Komenského náměstí,residential,,True,35.667,"LINESTRING (14.9036919 50.4130244, 14.9038702 50.4130666, 14.9041637 50.4131362)",,,
47002530,False,2,Lukášova,residential,,True,116.681,"LINESTRING (14.9057609 50.4126455, 14.9057002 50.4130198, 14.9055348 50.4131816, 14.9051186 50.4135816)",,,
47002530,False,2,Lukášova,residential,,False,116.681,"LINESTRING (14.9051186 50.4135816, 14.9055348 50.4131816, 14.9057002 50.4130198, 14.9057609 50.4126455)",,,
"[127122606, 172967895]",True,,Klaudiánova,residential,30,False,85.055,"LINESTRING (14.9051186 50.4135816, 14.9048548 50.4133997, 14.9045669 50.4132526, 14.9042855 50.4131714, 14.9041637 50.4131362)",,,
757869054,False,,Železná,residential,,False,18.34,"LINESTRING (14.9053786 50.4116209, 14.9054247 50.4117832)",,,
"[47010891, 757869053]",False,,Na kozině,residential,,False,40.34,"LINESTRING (14.9053786 50.4116209, 14.9055759 50.4114542, 14.9056558 50.4114626, 14.9058143 50.4114793)",,,
165051805,True,,Na kozině,residential,,False,77.35100000000001,"LINESTRING (14.9058143 50.4114793, 14.9059649 50.4114798, 14.9060692 50.4114923, 14.9060896 50.4114962, 14.9065909 50.4115931, 14.9065657 50.4116956, 14.9064808 50.4117557)",,,
"[47010891, 757869053]",False,,Na kozině,residential,,True,40.34,"LINESTRING (14.9058143 50.4114793, 14.9056558 50.4114626, 14.9055759 50.4114542, 14.9053786 50.4116209)",,,
"[165673305, 47010886]",False,,Ve Skalici,residential,,"[False, True]",202.731,"LINESTRING (14.9064808 50.4117557, 14.9066529 50.4118604, 14.9073404 50.4122425, 14.907524 50.4123375, 14.9078445 50.4120982, 14.9081757 50.41227, 14.9080389 50.412405, 14.9078659 50.4125623)",,,
165051805,True,,Na kozině,residential,,False,56.388000000000005,"LINESTRING (14.9064808 50.4117557, 14.9063142 50.4116785, 14.9062645 50.4116593, 14.9059265 50.4115287, 14.9058143 50.4114793)",,,
51401330,False,,Krajířova,living_street,,True,210.698,"LINESTRING (14.9011946 50.4099633, 14.9011383 50.4099817, 14.9011361 50.4100819, 14.9011945 50.4102311, 14.9012748 50.4105833, 14.9014093 50.4110725, 14.9014552 50.4113076, 14.9015553 50.4117571, 14.9016018 50.4117857, 14.9016198 50.4117967)",,,
127265067,False,,Staroměstské náměstí,living_street,20,False,40.023,"LINESTRING (14.9028187 50.4114022, 14.9031399 50.4112882, 14.9033089 50.4112235)",,,
127265071,True,,Staroměstské náměstí,living_street,20,False,121.96,"LINESTRING (14.9028187 50.4114022, 14.9028038 50.411385, 14.902563 50.4111074, 14.9023388 50.4108257, 14.9021957 50.4106395, 14.9021627 50.4105911, 14.9021642 50.4105688, 14.9021855 50.4105437, 14.9023564 50.4104671)",,,
"[127265073, 51401337]",False,,"['Josefské náměstí', 'Bělská']",living_street,,"[False, True]",95.61900000000001,"LINESTRING (14.9028187 50.4114022, 14.9027825 50.4114143, 14.9018104 50.411738, 14.9016198 50.4117967)",,,
51401337,False,,Josefské náměstí,living_street,,False,17.738,"LINESTRING (14.901679 50.4119517, 14.9016198 50.4117967)",,,
51401337,False,,Josefské náměstí,living_street,,True,16.744,"LINESTRING (14.901679 50.4119517, 14.9019109 50.4119228)",,,
168483895,False,,Vodkova,living_street,,False,14.103,"LINESTRING (14.901679 50.4119517, 14.9017017 50.4120777)",,,
51401337,False,,Josefské náměstí,living_street,,True,17.738,"LINESTRING (14.9016198 50.4117967, 14.901679 50.4119517)",,,
51401330,False,,Krajířova,living_street,,False,210.69799999999998,"LINESTRING (14.9016198 50.4117967, 14.9016018 50.4117857, 14.9015553 50.4117571, 14.9014552 50.4113076, 14.9014093 50.4110725, 14.9012748 50.4105833, 14.9011945 50.4102311, 14.9011361 50.4100819, 14.9011383 50.4099817, 14.9011946 50.4099633)",,,
"[51401337, 127265073]",False,,"['Josefské náměstí', 'Bělská']",living_street,,"[False, True]",95.61900000000001,"LINESTRING (14.9016198 50.4117967, 14.9018104 50.411738, 14.9027825 50.4114143, 14.9028187 50.4114022)",,,
51401337,False,,Josefské náměstí,living_street,,False,16.744,"LINESTRING (14.9019109 50.4119228, 14.901679 50.4119517)",,,
"[51401332, 162924878]",False,1,"['Na Karmeli', 'Komenského náměstí']",living_street,,True,129.885,"LINESTRING (14.9024003 50.4137082, 14.9024861 50.4137279, 14.9025946 50.4137425, 14.9027147 50.4137564, 14.9028081 50.4136828, 14.9030656 50.4134796, 14.9031921 50.4133939, 14.9035714 50.4131204, 14.9036201 50.4130853, 14.9036919 50.4130244)",,,
127122606,True,,Klaudiánova,residential,,False,35.796,"LINESTRING (14.9051742 50.4138952, 14.9051805 50.4137915, 14.9051866 50.4136926, 14.9051186 50.4135816)",,,
"[51401345, 447149653]",False,,Českobratrské náměstí,residential,,True,117.52100000000002,"LINESTRING (14.9051742 50.4138952, 14.9045982 50.4143168, 14.9047103 50.4142678, 14.9050787 50.414082, 14.9052479 50.4140521)",,,
169048662,True,1,Českobratrská,residential,,False,18.211,"LINESTRING (14.9052479 50.4140521, 14.9051742 50.4138952)",,,
"[51401345, 447149653]",False,,Českobratrské náměstí,residential,,False,117.52099999999999,"LINESTRING (14.9052479 50.4140521, 14.9050787 50.414082, 14.9047103 50.4142678, 14.9045982 50.4143168, 14.9051742 50.4138952)",,,
51516837,False,2,Českobratrská,residential,,False,63.429,"LINESTRING (14.9052479 50.4140521, 14.9053321 50.4141366, 14.9054545 50.4142621, 14.905567 50.414382, 14.9056426 50.4144628, 14.9056934 50.4145455)",,,
164151067,False,2,Komenského náměstí,residential,,True,12.823,"LINESTRING (14.9038109 50.4126193, 14.9038438 50.4125059)",,,
51516899,False,1,Komenského náměstí,residential,,False,93.06800000000001,"LINESTRING (14.9038109 50.4126193, 14.9039167 50.4126463, 14.9043762 50.4127501, 14.9044336 50.4127569, 14.904202 50.4130812, 14.9041637 50.4131362)",,,
"[162924880, 164151067]",False,2,Komenského náměstí,residential,,False,45.976,"LINESTRING (14.9038109 50.4126193, 14.9037879 50.4127204, 14.9037743 50.4128017, 14.9037328 50.4129521, 14.9036919 50.4130244)",,,
164151067,False,2,Komenského náměstí,residential,,False,12.823,"LINESTRING (14.9038438 50.4125059, 14.9038109 50.4126193)",,,
"[127122609, 51516830]",False,2,Komenského náměstí,residential,,False,139.45,"LINESTRING (14.9038438 50.4125059, 14.9036823 50.4125337, 14.9031723 50.4126214, 14.9025904 50.4127214, 14.9024512 50.4127453, 14.9024557 50.4128769, 14.9024724 50.4129711, 14.9024889 50.4130791)",,,
"[51401331, 1051575325, 1051575327]",False,2,Komenského náměstí,residential,30,True,58.731,"LINESTRING (14.9038438 50.4125059, 14.9038635 50.4124148, 14.9038736 50.4123683, 14.9039529 50.4121976, 14.9040009 50.4121217, 14.904104 50.4120102)",,,
51516899,False,1,Komenského náměstí,residential,,True,93.06800000000001,"LINESTRING (14.9041637 50.4131362, 14.904202 50.4130812, 14.9044336 50.4127569, 14.9043762 50.4127501, 14.9039167 50.4126463, 14.9038109 50.4126193)",,,
447148711,False,1,Komenského náměstí,residential,,False,35.667,"LINESTRING (14.9041637 50.4131362, 14.9038702 50.4130666, 14.9036919 50.4130244)",,,
127122608,False,,Pražská brána,residential,,False,100.481,"LINESTRING (14.9044367 50.4107969, 14.9048806 50.4109072, 14.9049416 50.4109072, 14.9049946 50.4108877, 14.9050234 50.4108534, 14.9050234 50.4108226, 14.9050006 50.4107871, 14.9049081 50.410743, 14.9047706 50.4106735, 14.904662 50.4105854, 14.9045654 50.4104864)",,,
"[757869047, 447148715, 173666543, 127122615]",False,,Na Šafranici,residential,,False,386.04,"LINESTRING (14.9075427 50.4096551, 14.9071886 50.409686, 14.9061748 50.409638, 14.9058268 50.4095204, 14.9050161 50.4092619, 14.9048911 50.4092155, 14.9048143 50.409187, 14.9040451 50.4086296, 14.9034268 50.4080156, 14.9032842 50.4079005)",,,
127122604,False,,Svatovítská,residential,,False,173.094,"LINESTRING (14.9049987 50.4083636, 14.9044818 50.4078786, 14.9042415 50.4078194, 14.9039528 50.407662, 14.9038098 50.4076168, 14.9031208 50.4077614)",,,
31618434,False,2,Staroměstské náměstí,residential,30,False,139.98399999999998,"LINESTRING (14.9023564 50.4104671, 14.9019482 50.410082, 14.9017811 50.409882, 14.9017459 50.4098398, 14.9014306 50.4094577, 14.901398 50.4093721)",,,
164645234,False,2,Staroměstské náměstí,residential,30,False,108.05699999999999,"LINESTRING (14.9023564 50.4104671, 14.902455 50.4105503, 14.9025948 50.4106529, 14.9028671 50.4108526, 14.9032309 50.411133, 14.9033089 50.4112235)",,,
25902527,True,,Pivovarská,residential,,False,33.78999999999999,"LINESTRING (14.9050545 50.4119723, 14.9052235 50.411872, 14.9053254 50.4118178, 14.9054247 50.4117832)",,,
"[1268563435, 757869055]",False,,Pivovarská,residential,,True,30.205,"LINESTRING (14.9050545 50.4119723, 14.9049309 50.4120778, 14.9048987 50.4121377, 14.9048685 50.4122119)",,,
127122602,False,2,Nádražní,residential,50,True,26.696,"LINESTRING (14.9010277 50.4081157, 14.9007419 50.4079593)",,,
"[367549784, 127122602, 447148717]",False,2,Nádražní,residential,50,False,182.163,"LINESTRING (14.9010277 50.4081157, 14.9013542 50.4082611, 14.9015044 50.4083312, 14.9018736 50.4085615, 14.9021042 50.408704, 14.9027282 50.4090969, 14.9029232 50.4092169)",,,
780111942,True,1,Ptácká,residential,50,False,39.092,"LINESTRING (14.9010277 50.4081157, 14.9009433 50.4080938, 14.9008539 50.4080825, 14.9007627 50.4080823, 14.9006282 50.4081032, 14.900507 50.4081475)",,,
167917698,False,,,living_street,30,False,15.16,"LINESTRING (14.9040773 50.4111166, 14.9042912 50.411119)",,,
"[165467704, 969582527]",True,,,living_street,30,False,60.03900000000001,"LINESTRING (14.9040773 50.4111166, 14.9040266 50.4111152, 14.9036886 50.4110748, 14.9036022 50.4110865, 14.9035277 50.4111263, 14.9034738 50.4111551, 14.9033089 50.4112235)",,,
"[165673305, 47010886]",False,,Ve Skalici,residential,,"[False, True]",202.731,"LINESTRING (14.9078659 50.4125623, 14.9080389 50.412405, 14.9081757 50.41227, 14.9078445 50.4120982, 14.907524 50.4123375, 14.9073404 50.4122425, 14.9066529 50.4118604, 14.9064808 50.4117557)",,,
