osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,width
37339585,17711,Hradišťská,tertiary,False,True,139.358,"LINESTRING (13.5406256 49.5808659, 13.5408225 49.5806414, 13.5408672 49.5805904, 13.5415812 49.5797765)",,,,
177544602,117,Husova,secondary,False,True,99.983,"LINESTRING (13.5406256 49.5808659, 13.5405844 49.5808269, 13.5405236 49.5808016, 13.5403564 49.5807313, 13.539861 49.5805231, 13.5394348 49.5804255)",,,,
177544602,117,Husova,secondary,False,False,12.195,"LINESTRING (13.5392753 49.580389, 13.5394348 49.5804255)",,,,
37339570,117,Husova,secondary,False,True,191.73600000000002,"LINESTRING (13.5392753 49.580389, 13.5385693 49.5801889, 13.5379278 49.5799171, 13.5373809 49.5796853, 13.5369567 49.5795553)",,,,
222848337,,5. května,residential,False,True,66.314,"LINESTRING (13.5392753 49.580389, 13.5390804 49.5807074, 13.5389521 49.5809472)",,,,
37339559,,Tyršova,residential,False,True,90.026,"LINESTRING (13.5402375 49.5781821, 13.5395311 49.5788497)",,,,
37339560,,Tržní,residential,False,False,154.918,"LINESTRING (13.5402375 49.5781821, 13.5419936 49.5789849)",,,,
37339560,,Tržní,residential,False,True,154.918,"LINESTRING (13.5419936 49.5789849, 13.5402375 49.5781821)",,,,
37339585,17711,Hradišťská,tertiary,False,False,93.25,"LINESTRING (13.5419936 49.5789849, 13.5419023 49.5791503, 13.5418309 49.5793142, 13.541676 49.5796696, 13.5415812 49.5797765)",,,,
"[37339578, 37339585, 37339586]",17711,Hradišťská,tertiary,False,True,191.656,"LINESTRING (13.5419936 49.5789849, 13.5420998 49.578815, 13.5423153 49.578603, 13.5425021 49.5785402, 13.5429359 49.578443, 13.5431773 49.5783259, 13.5433604 49.5781908, 13.543698 49.577767)",,,yes,
37339558,,Tyršova,residential,False,False,48.807,"LINESTRING (13.5392299 49.5795616, 13.5391193 49.5794913, 13.5387467 49.5792542)",,,,
37339559,,Tyršova,residential,False,False,83.189,"LINESTRING (13.5392299 49.5795616, 13.5392879 49.5792296, 13.5394473 49.5789289, 13.5395311 49.5788497)",,,,
37339559,,Tyršova,residential,False,True,97.205,"LINESTRING (13.5392299 49.5795616, 13.5392837 49.5798347, 13.5394348 49.5804255)",,,,
71507599,,Lomená,residential,False,True,48.701,"LINESTRING (13.5365454 49.5779774, 13.5363477 49.5783962)",,,,
"[220350720, 177565825]",,"['Fügnerova', 'Lidická']",residential,False,True,208.426,"LINESTRING (13.5365454 49.5779774, 13.5374209 49.5784814, 13.5369567 49.5795553)",,,,
37339558,,Tyršova,residential,False,True,48.807,"LINESTRING (13.5387467 49.5792542, 13.5391193 49.5794913, 13.5392299 49.5795616)",,,,
37339561,,Pod Rybníčkem,residential,False,True,126.608,"LINESTRING (13.5365641 49.5802586, 13.5349046 49.5798862)",,,,
220350720,,Lidická,residential,False,False,83.168,"LINESTRING (13.5365641 49.5802586, 13.5369567 49.5795553)",,,,
"[220350720, 220269437]",,"['Řadová', 'Lidická']",residential,False,True,251.32399999999998,"LINESTRING (13.5365641 49.5802586, 13.5363081 49.5807139, 13.5363022 49.5807492, 13.5363278 49.5807738, 13.5386921 49.5809255, 13.5389521 49.5809472)",,,,
37339562,,5. května,residential,False,True,197.80200000000002,"LINESTRING (13.5357955 49.5835293, 13.5352583 49.5844483, 13.5350951 49.5847276, 13.5349865 49.5850452, 13.5349605 49.58512, 13.5349282 49.5852131)",,30,,
172974695,,5. května,residential,False,False,114.88499999999999,"LINESTRING (13.5357955 49.5835293, 13.5363094 49.5831885, 13.5363863 49.5831375, 13.5369095 49.5827905)",,30,,5.4
172974695,,5. května,residential,False,True,114.88499999999999,"LINESTRING (13.5369095 49.5827905, 13.5363863 49.5831375, 13.5363094 49.5831885, 13.5357955 49.5835293)",,30,,5.4
310124415,,Branka,residential,False,True,61.074,"LINESTRING (13.5369095 49.5827905, 13.5375176 49.5830082, 13.537653 49.5830537)",,,,
431145507,,5. května,residential,False,False,117.464,"LINESTRING (13.5369095 49.5827905, 13.5372936 49.582569, 13.5375489 49.5824206, 13.5380754 49.5820542)",,30,,
38119430,,,residential,False,True,63.227000000000004,"LINESTRING (13.5380754 49.5820542, 13.5381376 49.5820663, 13.5385333 49.5821432, 13.5389155 49.5822174)",,,,
431145507,,5. května,residential,False,False,110.207,"LINESTRING (13.5380754 49.5820542, 13.5383306 49.5818073, 13.5386172 49.5815342, 13.5387362 49.5813683, 13.5388086 49.5811939)",,30,,
431145507,,5. května,residential,False,True,117.464,"LINESTRING (13.5380754 49.5820542, 13.5375489 49.5824206, 13.5372936 49.582569, 13.5369095 49.5827905)",,30,,
222848337,,5. května,residential,False,False,29.318,"LINESTRING (13.5388086 49.5811939, 13.5389521 49.5809472)",,,,
37339563,,Jirotova,residential,False,True,313.371,"LINESTRING (13.5388086 49.5811939, 13.5386643 49.5811611, 13.5374076 49.5810779, 13.5361825 49.5809745, 13.5345372 49.5807103)",,,,
37339579,,Za spořitelnou,residential,False,False,44.765,"LINESTRING (13.5388086 49.5811939, 13.5389141 49.5812499, 13.5389468 49.5812673, 13.5392694 49.5813402, 13.5393577 49.5813715)",,,,
431145507,,5. května,residential,False,True,110.207,"LINESTRING (13.5388086 49.5811939, 13.5387362 49.5813683, 13.5386172 49.5815342, 13.5383306 49.5818073, 13.5380754 49.5820542)",,30,,
220269436,,Bečvářova,residential,False,False,95.387,"LINESTRING (13.5345372 49.5807103, 13.5349046 49.5798862)",,,,
37339563,,Jirotova,residential,False,False,313.371,"LINESTRING (13.5345372 49.5807103, 13.5361825 49.5809745, 13.5374076 49.5810779, 13.5386643 49.5811611, 13.5388086 49.5811939)",,,,
37339570,117,Husova,secondary,False,True,61.932,"LINESTRING (13.5352288 49.5791591, 13.5344124 49.5789859)",,,,
220269436,,Bečvářova,residential,False,True,84.161,"LINESTRING (13.5352288 49.5791591, 13.5349046 49.5798862)",,,,
37339570,117,Husova,secondary,False,False,132.254,"LINESTRING (13.5352288 49.5791591, 13.5353699 49.5791872, 13.53577 49.579267, 13.5363498 49.5793913, 13.5369567 49.5795553)",,,,
220350720,,Lidická,residential,False,True,83.168,"LINESTRING (13.5369567 49.5795553, 13.5365641 49.5802586)",,,,
37339570,117,Husova,secondary,False,False,191.736,"LINESTRING (13.5369567 49.5795553, 13.5373809 49.5796853, 13.5379278 49.5799171, 13.5385693 49.5801889, 13.5392753 49.580389)",,,,
37339570,117,Husova,secondary,False,True,132.254,"LINESTRING (13.5369567 49.5795553, 13.5363498 49.5793913, 13.53577 49.579267, 13.5353699 49.5791872, 13.5352288 49.5791591)",,,,
"[220350720, 177565825]",,"['Fügnerova', 'Lidická']",residential,False,False,208.426,"LINESTRING (13.5369567 49.5795553, 13.5374209 49.5784814, 13.5365454 49.5779774)",,,,
37339579,,Za spořitelnou,residential,False,True,44.76499999999999,"LINESTRING (13.5393577 49.5813715, 13.5392694 49.5813402, 13.5389468 49.5812673, 13.5389141 49.5812499, 13.5388086 49.5811939)",,,,
38119429,,,residential,True,False,99.82399999999998,"LINESTRING (13.5393577 49.5813715, 13.5393376 49.5814588, 13.5390313 49.5820888, 13.5389155 49.5822174)",,,,
239921872,,Branka,residential,False,True,108.957,"LINESTRING (13.5381817 49.583074, 13.5382494 49.5829985, 13.5385777 49.5826135, 13.5389155 49.5822174)",,,,
38119430,,,residential,False,False,63.227000000000004,"LINESTRING (13.5389155 49.5822174, 13.5385333 49.5821432, 13.5381376 49.5820663, 13.5380754 49.5820542)",,,,
239921872,,Branka,residential,False,False,108.95700000000001,"LINESTRING (13.5389155 49.5822174, 13.5385777 49.5826135, 13.5382494 49.5829985, 13.5381817 49.583074)",,,,
66105856,178,Americká,secondary,False,False,24.284,"LINESTRING (13.5387153 49.5835396, 13.5390394 49.5834801)",,,,
66105856,178,Americká,secondary,False,True,266.552,"LINESTRING (13.5387153 49.5835396, 13.5384873 49.5836667, 13.5382525 49.58388, 13.53805 49.5841133, 13.5377178 49.5848225, 13.5376015 49.5849537, 13.5374204 49.5850807, 13.5373272 49.5851621, 13.5372778 49.5852485, 13.5372059 49.5853743, 13.537126 49.5854867, 13.5369658 49.5856025)",,,,
38119431,,Branka,residential,True,False,93.725,"LINESTRING (13.537653 49.5830537, 13.5377234 49.5830857, 13.5380345 49.5832272, 13.5387153 49.5835396)",,,,
310124415,,Branka,residential,False,False,61.074,"LINESTRING (13.537653 49.5830537, 13.5375176 49.5830082, 13.5369095 49.5827905)",,,,
172974689,178,Setecká,secondary,False,True,91.262,"LINESTRING (13.5349282 49.5852131, 13.5336853 49.5850572)",2,50,,
37339562,,5. května,residential,False,False,197.80200000000002,"LINESTRING (13.5349282 49.5852131, 13.5349605 49.58512, 13.5349865 49.5850452, 13.5350951 49.5847276, 13.5352583 49.5844483, 13.5357955 49.5835293)",,30,,
172974689,178,Setecká,secondary,False,False,31.823999999999998,"LINESTRING (13.5349282 49.5852131, 13.5351408 49.585243, 13.5353596 49.5852738)",2,50,,
172974689,178,Setecká,secondary,False,False,91.262,"LINESTRING (13.5336853 49.5850572, 13.5349282 49.5852131)",2,50,,
38119446,,Drnkova,residential,False,True,24.707,"LINESTRING (13.5366842 49.5865097, 13.5364312 49.5863598)",,,,
71507594,,Pobřežní,residential,False,False,53.138,"LINESTRING (13.541757 49.5808851, 13.5424808 49.5809753)",,,,
"[38119453, 844945775]",,"['Pobřežní', 'Masarykovo náměstí']",residential,False,False,61.035000000000004,"LINESTRING (13.541757 49.5808851, 13.5414547 49.5812251, 13.5413642 49.5812878, 13.5413375 49.5812987, 13.541272 49.5813253)",,,,
38119453,,Pobřežní,residential,False,True,136.867,"LINESTRING (13.541757 49.5808851, 13.541674 49.5808086, 13.5416468 49.5807386, 13.541689 49.5806715, 13.5418246 49.5804242, 13.5419231 49.5801509, 13.5418178 49.5800535, 13.5417238 49.5798946, 13.5416694 49.5798045, 13.5415812 49.5797765)",,,,
220524242,,Masarykovo náměstí,residential,False,False,10.772,"LINESTRING (13.5406437 49.5820799, 13.5406137 49.5821748)",,,,
225206815,,Pod Lékárnou,residential,False,False,58.307,"LINESTRING (13.5406437 49.5820799, 13.5414032 49.5822601)",,,,
220524242,,Masarykovo náměstí,residential,False,True,95.508,"LINESTRING (13.5406437 49.5820799, 13.5406688 49.5820573, 13.5408355 49.5818215, 13.5409956 49.5816538, 13.5410421 49.5815964, 13.5411698 49.5814387, 13.5412202 49.5813765, 13.5412544 49.5813419, 13.541272 49.5813253)",,,,
66112559,,Bělohrobského,residential,True,False,59.813,"LINESTRING (13.5403071 49.5829383, 13.5395103 49.5827884)",,,,
66112566,,Malá ulice,residential,False,True,87.728,"LINESTRING (13.5403071 49.5829383, 13.5406137 49.5821748)",,,,
38119454,,Bělohrobského,residential,False,True,88.063,"LINESTRING (13.5403071 49.5829383, 13.540697 49.5829812, 13.5415177 49.583042)",,,,
38119454,,Bělohrobského,residential,False,False,88.063,"LINESTRING (13.5415177 49.583042, 13.540697 49.5829812, 13.5403071 49.5829383)",,,,
37339576,117,Americká,secondary,False,True,93.502,"LINESTRING (13.5395103 49.5827884, 13.5400983 49.5820389)",,,,
37339576,117,Americká,secondary,False,False,84.244,"LINESTRING (13.5395103 49.5827884, 13.5391471 49.5832674, 13.5390394 49.5834801)",,,,
66112566,,Malá ulice,residential,False,False,87.728,"LINESTRING (13.5406137 49.5821748, 13.5403071 49.5829383)",,,,
220524242,,Masarykovo náměstí,residential,False,True,10.772,"LINESTRING (13.5406137 49.5821748, 13.5406437 49.5820799)",,,,
"[66112586, 38119455]",,Masarykovo náměstí,residential,False,True,40.113,"LINESTRING (13.5406137 49.5821748, 13.5404224 49.582125, 13.5400983 49.5820389)",,,,
38119456,,Masarykovo náměstí,residential,False,True,58.739000000000004,"LINESTRING (13.541272 49.5813253, 13.5412078 49.5812689, 13.5409953 49.5812, 13.5405757 49.5810641)",,,,
220524242,,Masarykovo náměstí,residential,False,False,95.508,"LINESTRING (13.541272 49.5813253, 13.5412544 49.5813419, 13.5412202 49.5813765, 13.5411698 49.5814387, 13.5410421 49.5815964, 13.5409956 49.5816538, 13.5408355 49.5818215, 13.5406688 49.5820573, 13.5406437 49.5820799)",,,,
"[38119453, 844945775]",,"['Pobřežní', 'Masarykovo náměstí']",residential,False,True,61.035000000000004,"LINESTRING (13.541272 49.5813253, 13.5413375 49.5812987, 13.5413642 49.5812878, 13.5414547 49.5812251, 13.541757 49.5808851)",,,,
38120083,,Poplužní,residential,False,True,46.047,"LINESTRING (13.5430719 49.5776853, 13.543698 49.577767)",,,,
71507599,,Lomená,residential,False,False,48.701,"LINESTRING (13.5363477 49.5783962, 13.5365454 49.5779774)",,,,
71507594,,Pobřežní,residential,False,True,53.138,"LINESTRING (13.5424808 49.5809753, 13.541757 49.5808851)",,,,
37339561,,Pod Rybníčkem,residential,False,False,126.608,"LINESTRING (13.5349046 49.5798862, 13.5365641 49.5802586)",,,,
220269436,,Bečvářova,residential,False,False,84.161,"LINESTRING (13.5349046 49.5798862, 13.5352288 49.5791591)",,,,
220269436,,Bečvářova,residential,False,True,95.387,"LINESTRING (13.5349046 49.5798862, 13.5345372 49.5807103)",,,,
220269437,,Řadová,residential,False,True,59.388,"LINESTRING (13.5389521 49.5809472, 13.539731 49.581121)",,,,
222848337,,5. května,residential,False,True,29.318,"LINESTRING (13.5389521 49.5809472, 13.5388086 49.5811939)",,,,
"[220350720, 220269437]",,"['Lidická', 'Řadová']",residential,False,False,251.324,"LINESTRING (13.5389521 49.5809472, 13.5386921 49.5809255, 13.5363278 49.5807738, 13.5363022 49.5807492, 13.5363081 49.5807139, 13.5365641 49.5802586)",,,,
222848337,,5. května,residential,False,False,66.314,"LINESTRING (13.5389521 49.5809472, 13.5390804 49.5807074, 13.5392753 49.580389)",,,,
220385621,,Kolmá,residential,False,True,117.604,"LINESTRING (13.5348666 49.5779701, 13.5344582 49.5788835, 13.5344124 49.5789859)",,,,
37339570,117,Husova,secondary,False,False,61.932,"LINESTRING (13.5344124 49.5789859, 13.5352288 49.5791591)",,,,
220385621,,Kolmá,residential,False,False,117.604,"LINESTRING (13.5344124 49.5789859, 13.5344582 49.5788835, 13.5348666 49.5779701)",,,,
37339559,,Tyršova,residential,False,False,90.026,"LINESTRING (13.5395311 49.5788497, 13.5402375 49.5781821)",,,,
37339559,,Tyršova,residential,False,True,83.189,"LINESTRING (13.5395311 49.5788497, 13.5394473 49.5789289, 13.5392879 49.5792296, 13.5392299 49.5795616)",,,,
220524241,,Sportovní,residential,False,False,123.44999999999999,"LINESTRING (13.5395311 49.5788497, 13.5404047 49.5792477, 13.5409506 49.5794699)",,,,
220524241,,Sportovní,residential,False,True,123.44999999999999,"LINESTRING (13.5409506 49.5794699, 13.5404047 49.5792477, 13.5395311 49.5788497)",,,,
37339585,17711,Hradišťská,tertiary,False,False,139.358,"LINESTRING (13.5415812 49.5797765, 13.5408672 49.5805904, 13.5408225 49.5806414, 13.5406256 49.5808659)",,,,
37339585,17711,Hradišťská,tertiary,False,True,93.25,"LINESTRING (13.5415812 49.5797765, 13.541676 49.5796696, 13.5418309 49.5793142, 13.5419023 49.5791503, 13.5419936 49.5789849)",,,,
38119453,,Pobřežní,residential,False,False,136.867,"LINESTRING (13.5415812 49.5797765, 13.5416694 49.5798045, 13.5417238 49.5798946, 13.5418178 49.5800535, 13.5419231 49.5801509, 13.5418246 49.5804242, 13.541689 49.5806715, 13.5416468 49.5807386, 13.541674 49.5808086, 13.541757 49.5808851)",,,,
224141406,,Cecima,residential,False,False,115.773,"LINESTRING (13.5411963 49.5846148, 13.5415361 49.5856324)",,,,
224141406,,Cecima,residential,False,True,115.773,"LINESTRING (13.5415361 49.5856324, 13.5411963 49.5846148)",,,,
"[9570619, 846750827, 34419526, 34419527]",117,Luční,secondary,False,True,359.64199999999994,"LINESTRING (13.5415361 49.5856324, 13.5412124 49.585656, 13.540688 49.5856561, 13.5404671 49.5856464, 13.5402678 49.5856086, 13.5400879 49.585546, 13.5399162 49.5854504, 13.5397844 49.5853425, 13.5395528 49.5851429, 13.5393009 49.5849058, 13.539217 49.5847941, 13.5391718 49.5846667, 13.539161 49.5846314, 13.539131 49.5845329, 13.5391288 49.5844698, 13.5391143 49.5840454, 13.5391295 49.5837605, 13.5390909 49.5836621, 13.5390394 49.5834801)",,,yes,
225206815,,Pod Lékárnou,residential,False,True,58.307,"LINESTRING (13.5414032 49.5822601, 13.5406437 49.5820799)",,,,
177544602,117,Husova,secondary,False,True,12.195,"LINESTRING (13.5394348 49.5804255, 13.5392753 49.580389)",,,,
37339559,,Tyršova,residential,False,False,97.205,"LINESTRING (13.5394348 49.5804255, 13.5392837 49.5798347, 13.5392299 49.5795616)",,,,
177544602,117,Husova,secondary,False,False,99.98300000000002,"LINESTRING (13.5394348 49.5804255, 13.539861 49.5805231, 13.5403564 49.5807313, 13.5405236 49.5808016, 13.5405844 49.5808269, 13.5406256 49.5808659)",,,,
220269437,,Řadová,residential,False,False,59.388,"LINESTRING (13.539731 49.581121, 13.5389521 49.5809472)",,,,
