osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction,access
26818473,Jiráskova,residential,True,False,185.684,"LINESTRING (14.5403087 50.6865555, 14.5400961 50.6867174, 14.5392554 50.6872785, 14.539052 50.6873721, 14.5389173 50.6874065, 14.5382786 50.6875644)",,,,,,
60784057,Nerudova,residential,True,False,74.639,"LINESTRING (14.5403087 50.6865555, 14.5404199 50.6866462, 14.5407085 50.6871717)",,,,,,
23601801,Mariánská,residential,False,False,152.288,"LINESTRING (14.5382786 50.6875644, 14.5383366 50.6876129, 14.5387471 50.6880097, 14.5390343 50.688368, 14.5392854 50.6887701)",,,,,,
26681463,Žižkova,residential,True,False,115.30099999999999,"LINESTRING (14.5382786 50.6875644, 14.5381021 50.6876253, 14.5371866 50.6879224, 14.5369484 50.6879927, 14.5368125 50.6880235)",,,,,,
23601801,Mariánská,residential,False,True,24.369,"LINESTRING (14.5393939 50.6889782, 14.5392854 50.6887701)",,,,,,
23601801,Mariánská,residential,False,False,125.17500000000001,"LINESTRING (14.5393939 50.6889782, 14.5394788 50.6893123, 14.5396774 50.6900895)",,,,,,
"[142292645, 264009077]","['U Spojů', 'Palackého náměstí']",residential,False,False,154.301,"LINESTRING (14.5393939 50.6889782, 14.5397886 50.6893249, 14.5398737 50.6893971, 14.5405718 50.6901464)",,,,,,
552822369,U Ploučnice,secondary,False,False,53.934,"LINESTRING (14.542344 50.6832131, 14.5431037 50.6832728)",262,50,,3,,
"[264009075, 552822367]","['Děčínská', 'U Ploučnice']",secondary,False,True,101.785,"LINESTRING (14.542344 50.6832131, 14.5416707 50.6831829, 14.5412716 50.6831757, 14.5409013 50.6831689)",262,50,,"['4', '3']",,
552822371,U Ploučnice,secondary,False,True,63.707,"LINESTRING (14.5439963 50.6833644, 14.5431037 50.6832728)",262,50,,2,,
26669831,,primary_link,True,False,79.322,"LINESTRING (14.5439963 50.6833644, 14.5434277 50.6834111, 14.5432833 50.6834441, 14.5431229 50.6834929, 14.5429269 50.6835577)",,50,,,,
81589130,Jindřicha z Lipé,residential,True,False,44.595,"LINESTRING (14.5369272 50.6842641, 14.5370933 50.6846511)",,,,,,
23601763,Sokolská,residential,False,True,115.54899999999999,"LINESTRING (14.5369272 50.6842641, 14.5355457 50.6844856, 14.5353389 50.684523)",,,,,,
264009044,Erbenova,residential,False,False,89.907,"LINESTRING (14.5369272 50.6842641, 14.5370792 50.6842346, 14.5374771 50.6841868, 14.5378095 50.6841908, 14.5381722 50.684262)",,,,,,
857324765,Děčínská,secondary,True,False,17.056,"LINESTRING (14.5311215 50.6855964, 14.5311642 50.6855723, 14.5312132 50.6855533, 14.5312842 50.6855364, 14.5313358 50.6855375)",262,50,,,roundabout,
648806144,Děčínská,secondary,True,False,9.668,"LINESTRING (14.5313362 50.6857786, 14.5313104 50.6857835, 14.5312843 50.6857857, 14.5312631 50.6857875, 14.5312356 50.6857872, 14.531201 50.6857836)",262,50,,,roundabout,
26313383,Děčínská,secondary,True,False,44.073,"LINESTRING (14.5313358 50.6855375, 14.5314898 50.6854623, 14.531776 50.685258)",262,50,,,,
648806131,Děčínská,secondary,True,False,13.323,"LINESTRING (14.5313358 50.6855375, 14.5313677 50.6855423, 14.5313974 50.6855511, 14.5314238 50.6855635, 14.5314441 50.6855777, 14.5314599 50.685594, 14.5314707 50.6856119)",262,50,,,roundabout,
648806141,Děčínská,secondary,True,False,11.151,"LINESTRING (14.5310739 50.6856905, 14.5310741 50.6856741, 14.5310784 50.6856576, 14.5310855 50.6856435, 14.5310949 50.6856301, 14.5311215 50.6855964)",262,50,,,roundabout,
"[26313484, 648806150]","['náměstí Osvobození', 'Havlíčkova']",residential,False,False,189.959,"LINESTRING (14.5340556 50.6860689, 14.534052 50.6865917, 14.5340312 50.6868538, 14.5340928 50.6874675, 14.5341167 50.6877753)",,,,,,
"[264009049, 30736353]","['náměstí Osvobození', 'Jeřábkovo náměstí']",residential,False,False,85.925,"LINESTRING (14.5340556 50.6860689, 14.5345954 50.6861699, 14.5348515 50.6862006, 14.5352404 50.6862485)",,,,,,
552822369,U Ploučnice,secondary,False,True,53.934,"LINESTRING (14.5431037 50.6832728, 14.542344 50.6832131)",262,50,,3,,
552822371,U Ploučnice,secondary,False,False,63.707,"LINESTRING (14.5431037 50.6832728, 14.5439963 50.6833644)",262,50,,2,,
26669823,,primary_link,True,False,36.43,"LINESTRING (14.5431037 50.6832728, 14.5431189 50.6833494, 14.543113 50.683388, 14.5430911 50.6834361, 14.5430625 50.683468, 14.5430284 50.6834977, 14.5429809 50.6835299, 14.5429269 50.6835577)",,50,,,,
32562377,Slovanka,residential,False,False,30.896,"LINESTRING (14.5318017 50.6891796, 14.5318116 50.6890093, 14.5318164 50.6889019)",,,,,,
32562377,Slovanka,residential,False,True,30.896,"LINESTRING (14.5318164 50.6889019, 14.5318116 50.6890093, 14.5318017 50.6891796)",,,,,,
26681337,Arbesova,residential,False,True,64.659,"LINESTRING (14.53162 50.6871864, 14.531694 50.687766)",,,,,,
26681338,Arbesova,residential,True,False,158.436,"LINESTRING (14.53162 50.6871864, 14.531595 50.6870496, 14.5315617 50.6868429, 14.5314056 50.6858747, 14.5313906 50.6858431, 14.5313362 50.6857786)",,,,,,
26681337,Arbesova,residential,False,False,64.659,"LINESTRING (14.531694 50.687766, 14.53162 50.6871864)",,,,,,
26681317,Arbesova,residential,True,False,126.60900000000001,"LINESTRING (14.531694 50.687766, 14.5317898 50.6887235, 14.5318164 50.6889019)",,,,,,
30708146,Klášterní,residential,False,True,15.834,"LINESTRING (14.5360516 50.6882056, 14.5360807 50.6880644)",,,,,,
78762472,Roháče z Dubé,residential,False,False,25.826999999999998,"LINESTRING (14.5360516 50.6882056, 14.5360916 50.6881771, 14.5362432 50.688118, 14.5363592 50.6880831)",,,,,,
78762472,Roháče z Dubé,residential,False,True,167.402,"LINESTRING (14.5360516 50.6882056, 14.5355441 50.6885494, 14.535373 50.6886555, 14.5350564 50.6888676, 14.5349496 50.6892059, 14.5348867 50.6893175, 14.5347751 50.6894238)",,,,,,
78762472,Roháče z Dubé,residential,False,False,32.632000000000005,"LINESTRING (14.5363592 50.6880831, 14.5365848 50.6880485, 14.5368125 50.6880235)",,,,,,
78762472,Roháče z Dubé,residential,False,True,25.826999999999998,"LINESTRING (14.5363592 50.6880831, 14.5362432 50.688118, 14.5360916 50.6881771, 14.5360516 50.6882056)",,,,,,
"[264009067, 26706247]","['Jeřábkovo náměstí', 'Sokolská']",residential,True,False,196.39600000000002,"LINESTRING (14.5352404 50.6862485, 14.5352392 50.6861736, 14.5352463 50.6861509, 14.5352709 50.686073, 14.5352947 50.685997, 14.5353792 50.6857277, 14.5355395 50.6851726, 14.53554 50.6848682, 14.535399 50.6846262, 14.5353389 50.684523)",,,,,,
30708145,Klášterní,residential,True,False,220.165,"LINESTRING (14.5352404 50.6862485, 14.5353444 50.6869712, 14.535419 50.6874713, 14.5355201 50.6876848, 14.535624 50.6877947, 14.535753 50.6879012, 14.5359033 50.6879998, 14.5360807 50.6880644)",,,,,,
"[264009049, 30736353]","['náměstí Osvobození', 'Jeřábkovo náměstí']",residential,False,True,85.925,"LINESTRING (14.5352404 50.6862485, 14.5348515 50.6862006, 14.5345954 50.6861699, 14.5340556 50.6860689)",,,,,,
264009070,Tržní,residential,True,False,56.631,"LINESTRING (14.5352404 50.6862485, 14.5354486 50.6862741, 14.5356398 50.6862682, 14.5357933 50.6862522, 14.5360348 50.6862269)",,,,,,
23601769,U Synagogy,residential,False,True,110.54299999999999,"LINESTRING (14.5403533 50.6855621, 14.5403488 50.6854449, 14.5403094 50.6851605, 14.5402784 50.684982, 14.5402256 50.6848929, 14.5401581 50.6848191, 14.540035 50.6847374, 14.5398788 50.6846724)",,,,,,
26706256,Moskevská,residential,True,False,50.463,"LINESTRING (14.5403533 50.6855621, 14.540288 50.6855968, 14.5402651 50.685609, 14.540076 50.6856818, 14.5397312 50.6857828)",,,,,,
26818473,Jiráskova,residential,True,False,111.531,"LINESTRING (14.5403533 50.6855621, 14.54037 50.6857611, 14.5404242 50.686228, 14.5403342 50.6864866, 14.5403087 50.6865555)",,,,,,
38748625,Děčínská,secondary,True,False,54.739000000000004,"LINESTRING (14.531201 50.6857836, 14.5310468 50.6858419, 14.5305106 50.6860088)",262,50,,,,
648806142,Děčínská,secondary,True,False,14.504999999999999,"LINESTRING (14.531201 50.6857836, 14.5311595 50.6857751, 14.5311248 50.6857556, 14.5310973 50.6857321, 14.5310739 50.6856905)",262,50,,,roundabout,
967494462,,primary_link,False,True,58.684,"LINESTRING (14.540306 50.6835622, 14.5408143 50.6839803)",,50,,2,,
967494463,,primary_link,True,False,24.3,"LINESTRING (14.540306 50.6835622, 14.5400669 50.6834047)",,50,,1,,
552822366,Děčínská,secondary,False,False,60.166,"LINESTRING (14.5391686 50.6831804, 14.540022 50.6831605)",262,50,,3,,
"[864698880, 648806140]",Děčínská,secondary,False,True,155.50400000000002,"LINESTRING (14.5391686 50.6831804, 14.5382662 50.6832168, 14.5380285 50.6832281, 14.5371289 50.6832704, 14.5369669 50.6832785)",262,50,,4,,
32006569,Pátova,residential,True,False,170.907,"LINESTRING (14.5341167 50.6877753, 14.533813 50.6877863, 14.5331139 50.6878077, 14.5327374 50.6878069, 14.5318633 50.6877732, 14.531694 50.687766)",,,,,,
264009046,Havlíčkova,residential,False,False,187.541,"LINESTRING (14.5341167 50.6877753, 14.5341884 50.6887235, 14.5342467 50.6890355, 14.5343589 50.689229, 14.5345384 50.6894138)",,,,,,
"[26313484, 648806150]","['náměstí Osvobození', 'Havlíčkova']",residential,False,True,189.95900000000003,"LINESTRING (14.5341167 50.6877753, 14.5340928 50.6874675, 14.5340312 50.6868538, 14.534052 50.6865917, 14.5340556 50.6860689)",,,,,,
30708141,Mikulášská,residential,True,False,50.954,"LINESTRING (14.5368125 50.6880235, 14.5367795 50.6879239, 14.5365428 50.6876005)",,,,,,
30724742,Mikovcova,residential,False,False,158.605,"LINESTRING (14.5368125 50.6880235, 14.5368292 50.6881212, 14.5370153 50.6883079, 14.5372888 50.6884644, 14.5374033 50.6885691, 14.5374506 50.6888123, 14.5374409 50.6892118, 14.5374038 50.6893109)",,,,,,
78762472,Roháče z Dubé,residential,False,True,32.632000000000005,"LINESTRING (14.5368125 50.6880235, 14.5365848 50.6880485, 14.5363592 50.6880831)",,,,,,
30708142,náměstí T. G. Masaryka,residential,True,False,41.757,"LINESTRING (14.5364779 50.6868235, 14.536427 50.6865171, 14.5364376 50.6864793, 14.5364612 50.6864544)",,,,,,
30708142,náměstí T. G. Masaryka,residential,True,False,76.583,"LINESTRING (14.5364612 50.6864544, 14.5364926 50.6864359, 14.5365437 50.6864233, 14.5369429 50.6864068, 14.5371196 50.6863858, 14.5373362 50.6863499, 14.5373864 50.6863463, 14.537432 50.6863505, 14.5374689 50.6863641, 14.5374979 50.686387)",,,,,,
30724486,náměstí T. G. Masaryka,residential,False,True,39.578,"LINESTRING (14.5364612 50.6864544, 14.5363249 50.6863703, 14.5362035 50.6862896, 14.5360348 50.6862269)",,,,,,
30708142,náměstí T. G. Masaryka,residential,True,False,29.118,"LINESTRING (14.5374979 50.686387, 14.5375675 50.6865893, 14.5375856 50.6866148, 14.5376099 50.6866368)",,,,,,
30708142,náměstí T. G. Masaryka,residential,True,False,83.64699999999999,"LINESTRING (14.5376099 50.6866368, 14.5375809 50.6866556, 14.5375521 50.6866704, 14.5375045 50.686684, 14.5366215 50.6868293, 14.5365637 50.6868302, 14.5364779 50.6868235)",,,,,,
30708144,náměstí T. G. Masaryka,residential,True,False,11.370000000000001,"LINESTRING (14.5376099 50.6866368, 14.5376641 50.6866577, 14.5377536 50.6866829)",,,,,,
30708145,Klášterní,residential,True,False,19.729,"LINESTRING (14.5360807 50.6880644, 14.5363592 50.6880831)",,,,,,
30708146,Klášterní,residential,False,False,15.834,"LINESTRING (14.5360807 50.6880644, 14.5360516 50.6882056)",,,,,,
30708224,Boženy Němcové,residential,False,True,135.921,"LINESTRING (14.5334264 50.6845418, 14.5339658 50.6845648, 14.5341828 50.6845683, 14.5343258 50.6845707, 14.534927 50.6845927, 14.5352372 50.6845402, 14.5353389 50.684523)",,,,,,
30788231,Boženy Němcové,residential,True,False,29.371,"LINESTRING (14.5334264 50.6845418, 14.5334242 50.6845497, 14.533399 50.684578, 14.5333606 50.6845996, 14.5333148 50.6846118, 14.5332651 50.6846141, 14.5332169 50.6846064, 14.533175 50.6845894, 14.533143 50.6845639, 14.533126 50.6845333)",,50,,,roundabout,
30724572,Berkova,residential,True,False,115.823,"LINESTRING (14.5370933 50.6846511, 14.5387299 50.6845524)",,,,,,
"[30708256, 30724485]","['Jindřicha z Lipé', 'Prokopa Holého']",residential,False,"[False, True]",155.419,"LINESTRING (14.5370933 50.6846511, 14.5371475 50.6848077, 14.5363927 50.6849055, 14.5363281 50.6854243, 14.5362639 50.6856206, 14.5362534 50.6856482)",,,,,,destination
26706256,Moskevská,residential,True,False,28.187,"LINESTRING (14.5397312 50.6857828, 14.5395857 50.6858263, 14.5393641 50.6858834)",,,,,,
"[26706256, 342136715, 264009360]","['Moskevská', 'náměstí T. G. Masaryka']",residential,True,False,139.90400000000002,"LINESTRING (14.5391712 50.6859272, 14.5389595 50.6859688, 14.538629 50.6860243, 14.5381111 50.6861079, 14.5376468 50.6861514, 14.5376408 50.6862221, 14.5376293 50.6862786, 14.5375568 50.6863318, 14.5375159 50.6863633, 14.5374979 50.686387)",,,,,,
30708331,Zámecká,residential,True,False,156.353,"LINESTRING (14.5391712 50.6859272, 14.5389754 50.6855265, 14.5388397 50.6850541, 14.5387299 50.6845524)",,,,,,
264009044,Erbenova,residential,False,False,22.118000000000002,"LINESTRING (14.5387299 50.6845524, 14.5388991 50.684566, 14.5390408 50.6845799)",,,,,,
264009044,Erbenova,residential,False,True,51.038000000000004,"LINESTRING (14.5387299 50.6845524, 14.5385524 50.684471, 14.53827 50.6843001, 14.5381722 50.684262)",,,,,,
28855794,,primary_link,True,False,68.835,"LINESTRING (14.5400669 50.6834047, 14.5398378 50.683308, 14.5396999 50.6832674, 14.5395116 50.6832265, 14.5391686 50.6831804)",,50,,,,
30708612,,primary_link,True,False,27.959,"LINESTRING (14.5400669 50.6834047, 14.5400021 50.6832611, 14.5400016 50.6832156, 14.540022 50.6831605)",,50,,,,
552822366,Děčínská,secondary,False,True,60.166,"LINESTRING (14.540022 50.6831605, 14.5391686 50.6831804)",262,50,,3,,
552822368,Děčínská,secondary,False,False,61.957,"LINESTRING (14.540022 50.6831605, 14.5409013 50.6831689)",262,50,,2,,
28855807,,primary_link,True,False,49.561,"LINESTRING (14.540022 50.6831605, 14.5401151 50.6832274, 14.5401732 50.6833346, 14.5402247 50.6834457, 14.540306 50.6835622)",,50,,,,
264009077,U Spojů,residential,False,True,106.775,"LINESTRING (14.5413424 50.6909733, 14.5409691 50.6905727, 14.5408256 50.6904187, 14.5406752 50.6902573, 14.5405718 50.6901464)",,,,,,
"[855755689, 38033383]",Boženy Němcové,residential,False,True,65.224,"LINESTRING (14.5322601 50.6843505, 14.5324595 50.6843973, 14.5329372 50.6845329, 14.5330248 50.6845389, 14.533126 50.6845333)",,,,,,
"[38033376, 30723844]",Smetanovo nábřeží,residential,False,True,145.033,"LINESTRING (14.5346736 50.682608, 14.5345341 50.6825876, 14.5336548 50.6824489, 14.5332273 50.6823173, 14.5330844 50.6822487, 14.5328016 50.6821131)",,,,,,
"[38033376, 30723844]",Smetanovo nábřeží,residential,False,False,145.03299999999996,"LINESTRING (14.5328016 50.6821131, 14.5330844 50.6822487, 14.5332273 50.6823173, 14.5336548 50.6824489, 14.5345341 50.6825876, 14.5346736 50.682608)",,,,,,
30724487,Škroupovo náměstí,residential,False,False,25.618,"LINESTRING (14.5362534 50.6856482, 14.5361573 50.6858704)",,,,,,
264009367,Škroupovo náměstí,residential,True,False,171.971,"LINESTRING (14.5362534 50.6856482, 14.5363291 50.6856879, 14.5372401 50.6857666, 14.5373139 50.6857997, 14.5373309 50.6858461, 14.5373118 50.6858842, 14.5372687 50.6859099, 14.5371828 50.6859337, 14.536986 50.6859582, 14.5368902 50.685956, 14.5361573 50.6858704)",,,,,,
"[30708256, 30724485]","['Jindřicha z Lipé', 'Prokopa Holého']",residential,False,"[False, True]",155.41899999999998,"LINESTRING (14.5362534 50.6856482, 14.5362639 50.6856206, 14.5363281 50.6854243, 14.5363927 50.6849055, 14.5371475 50.6848077, 14.5370933 50.6846511)",,,,,,destination
392565911,Škroupovo náměstí,residential,True,False,29.854,"LINESTRING (14.5360348 50.6862269, 14.5361169 50.6859635)",,,,,,
30724486,náměstí T. G. Masaryka,residential,False,False,39.578,"LINESTRING (14.5360348 50.6862269, 14.5362035 50.6862896, 14.5363249 50.6863703, 14.5364612 50.6864544)",,,,,,
30724742,Mikovcova,residential,False,True,158.605,"LINESTRING (14.5374038 50.6893109, 14.5374409 50.6892118, 14.5374506 50.6888123, 14.5374033 50.6885691, 14.5372888 50.6884644, 14.5370153 50.6883079, 14.5368292 50.6881212, 14.5368125 50.6880235)",,,,,,
264009044,Erbenova,residential,False,False,51.038,"LINESTRING (14.5381722 50.684262, 14.53827 50.6843001, 14.5385524 50.684471, 14.5387299 50.6845524)",,,,,,
264009044,Erbenova,residential,False,True,89.907,"LINESTRING (14.5381722 50.684262, 14.5378095 50.6841908, 14.5374771 50.6841868, 14.5370792 50.6842346, 14.5369272 50.6842641)",,,,,,
284601576,U Vodního hradu,residential,False,True,29.182000000000002,"LINESTRING (14.5381722 50.684262, 14.5382328 50.6840786, 14.5382427 50.6840038)",,,,,,
"[264009059, 30724645]",Mariánská,residential,True,False,105.788,"LINESTRING (14.5377536 50.6866829, 14.5377798 50.6867083, 14.5379635 50.6871755, 14.5379866 50.6872289, 14.5381172 50.6874084, 14.5382786 50.6875644)",,,,,,
264009062,Panská,residential,False,True,108.133,"LINESTRING (14.5377536 50.6866829, 14.5381955 50.686635, 14.5385167 50.6866166, 14.5387466 50.686595, 14.5388621 50.6865734, 14.5392463 50.6864805)",,,,,,
867290504,Smetanovo nábřeží,residential,True,False,74.682,"LINESTRING (14.5357281 50.6826763, 14.5346736 50.682608)",,,,,,
26313414,Děčínská,secondary,True,False,3.578,"LINESTRING (14.5314707 50.6856119, 14.5314754 50.6856248, 14.531479 50.6856436)",262,50,,,roundabout,
30724487,Škroupovo náměstí,residential,False,True,10.741999999999999,"LINESTRING (14.5361169 50.6859635, 14.5361321 50.6859342, 14.5361573 50.6858704)",,,,,,
23601801,Mariánská,residential,False,False,24.369,"LINESTRING (14.5392854 50.6887701, 14.5393939 50.6889782)",,,,,,
23601801,Mariánská,residential,False,True,152.28799999999998,"LINESTRING (14.5392854 50.6887701, 14.5390343 50.688368, 14.5387471 50.6880097, 14.5383366 50.6876129, 14.5382786 50.6875644)",,,,,,
"[264009364, 362801773]","['Nerudova', 'Újezd']",residential,False,True,221.949,"LINESTRING (14.5392854 50.6887701, 14.5397482 50.6886283, 14.5398329 50.6885861, 14.5398995 50.688521, 14.5399327 50.6881778, 14.5399479 50.688036, 14.5400477 50.6879248, 14.5406377 50.6874973, 14.5406892 50.6874568, 14.5407285 50.6873919, 14.5407345 50.6873172, 14.5407085 50.6871717)",,,,,,
648806117,Roháče z Dubé,residential,True,False,15.761000000000001,"LINESTRING (14.5347687 50.6896021, 14.5347409 50.6896145, 14.53471 50.6896235, 14.5346771 50.6896288, 14.5346432 50.6896303, 14.5345997 50.6896265, 14.5345588 50.6896164)",,,,,roundabout,
78762465,Českokamenická,residential,True,False,13.751,"LINESTRING (14.5343644 50.6896563, 14.5344705 50.6895525)",,,,,,
78762470,Roháče z Dubé,residential,True,False,17.326,"LINESTRING (14.5344705 50.6895525, 14.5344609 50.6895287, 14.5344592 50.6895042, 14.5344666 50.6894772, 14.5344837 50.6894519, 14.5345078 50.6894309, 14.5345384 50.6894138)",,,,,roundabout,
78762472,Roháče z Dubé,residential,False,False,167.402,"LINESTRING (14.5347751 50.6894238, 14.5348867 50.6893175, 14.5349496 50.6892059, 14.5350564 50.6888676, 14.535373 50.6886555, 14.5355441 50.6885494, 14.5360516 50.6882056)",,,,,,
648806118,Roháče z Dubé,residential,True,False,22.362000000000002,"LINESTRING (14.5347751 50.6894238, 14.5348048 50.6894461, 14.534825 50.6894723, 14.5348335 50.689495, 14.5348349 50.6895183, 14.5348284 50.6895429, 14.534814 50.6895662, 14.5347941 50.6895855, 14.5347687 50.6896021)",,,,,roundabout,
78762469,Českokamenická,residential,True,False,14.395,"LINESTRING (14.5345588 50.6896164, 14.5343644 50.6896563)",,,,,,
648806102,Roháče z Dubé,residential,True,False,9.641,"LINESTRING (14.5345588 50.6896164, 14.5345312 50.6896051, 14.5345072 50.6895909, 14.534486 50.6895728, 14.5344705 50.6895525)",,,,,roundabout,
264009046,Havlíčkova,residential,False,True,187.541,"LINESTRING (14.5345384 50.6894138, 14.5343589 50.689229, 14.5342467 50.6890355, 14.5341884 50.6887235, 14.5341167 50.6877753)",,,,,,
648806151,Roháče z Dubé,residential,True,False,18.043,"LINESTRING (14.5345384 50.6894138, 14.5345777 50.6894003, 14.5346209 50.6893931, 14.5346636 50.6893924, 14.5347055 50.6893978, 14.5347425 50.6894084, 14.5347751 50.6894238)",,,,,roundabout,
26313414,Děčínská,secondary,True,False,19.01,"LINESTRING (14.531479 50.6856436, 14.5314731 50.6856707, 14.5314519 50.6857074, 14.5314337 50.6857285, 14.5314135 50.6857444, 14.5313922 50.6857557, 14.5313651 50.6857694, 14.5313362 50.6857786)",262,50,,,roundabout,
331982332,Paní Zdislavy,residential,True,False,189.043,"LINESTRING (14.531479 50.6856436, 14.531541 50.6856554, 14.5316317 50.6856776, 14.5320698 50.6856801, 14.53289 50.6857961, 14.5332102 50.6858652, 14.5334719 50.68593, 14.5338717 50.6860279, 14.5339502 50.6860471, 14.5340556 50.6860689)",,,,,,
264009079,U Vodního hradu,residential,False,True,36.234,"LINESTRING (14.5384066 50.6837012, 14.5383496 50.6838878, 14.5383275 50.6839303, 14.5382427 50.6840038)",,,,,,
284601576,U Vodního hradu,residential,False,True,15.961,"LINESTRING (14.5382427 50.6840038, 14.5382527 50.6838604)",,,,,,
264009079,U Vodního hradu,residential,False,False,36.234,"LINESTRING (14.5382427 50.6840038, 14.5383275 50.6839303, 14.5383496 50.6838878, 14.5384066 50.6837012)",,,,,,
284601576,U Vodního hradu,residential,False,False,29.182000000000002,"LINESTRING (14.5382427 50.6840038, 14.5382328 50.6840786, 14.5381722 50.684262)",,,,,,
264009078,U Vodního hradu,residential,False,True,134.89600000000002,"LINESTRING (14.5406605 50.6841212, 14.5402983 50.6841438, 14.5402265 50.6841601, 14.5400962 50.6842091, 14.5399019 50.6842823, 14.5395394 50.6843601, 14.5391125 50.6844225, 14.5390785 50.6844324, 14.5390561 50.684461, 14.5390471 50.6845307, 14.5390408 50.6845799)",,,,,,destination
