osmid,highway,maxspeed,oneway,reversed,length,name,geometry,ref,lanes,bridge,junction
"[342800599, 36839928, 341306937, 307628828, 341306942]",residential,,True,False,219.816,"['Kostelní', 'Rooseveltova']","LINESTRING (13.6119217 50.5998848, 13.6120365 50.5998657, 13.6123145 50.5997007, 13.6129474 50.5992003, 13.6129643 50.5991869, 13.6132184 50.5989857, 13.6132529 50.5989584, 13.613272 50.5989436, 13.6133578 50.5989097, 13.6138213 50.5986714, 13.613927 50.5984344)",,,,
36838789,residential,50,False,True,53.031,Ukrajinská,"LINESTRING (13.6047025 50.5993935, 13.6049003 50.5989334)",,,,
36838769,residential,50,False,False,57.202999999999996,Ruská,"LINESTRING (13.6047025 50.5993935, 13.6048818 50.5994432, 13.6054453 50.5995993)",,,,
307628839,residential,50,False,False,110.776,Ukrajinská,"LINESTRING (13.6047025 50.5993935, 13.6045045 50.5998031, 13.6042552 50.6001895, 13.6041413 50.6003212)",,,,
36838789,residential,50,False,False,74.246,Ukrajinská,"LINESTRING (13.6051905 50.5982916, 13.6049003 50.5989334)",,,,
75509978,residential,50,True,False,68.077,U Zámeckého parku,"LINESTRING (13.6051905 50.5982916, 13.6054509 50.5977021)",,,,
199989832,residential,50,False,False,166.079,Studentská,"LINESTRING (13.6051905 50.5982916, 13.6075221 50.5980906)",,,,
"[389094269, 259713451, 307628837]",residential,50,True,False,533.8040000000002,U Zámeckého parku,"LINESTRING (13.6058003 50.5969548, 13.6059417 50.5966822, 13.6060299 50.5965261, 13.6062425 50.596312, 13.6066904 50.5960137, 13.6069905 50.5958139, 13.6073645 50.5956556, 13.6075181 50.5956136, 13.6078925 50.5955113, 13.6084877 50.5954315, 13.6087007 50.5954213, 13.6089342 50.5954432, 13.6093652 50.5955323, 13.6094273 50.5955587, 13.6104726 50.5960026, 13.6115518 50.5964491, 13.6117617 50.5964566)",,,,
307628849,residential,,False,True,75.15,,"LINESTRING (13.6058003 50.5969548, 13.6050232 50.5968117, 13.6047866 50.5967504)",,,,
59323372,secondary,50,False,False,93.73999999999998,Mostecká,"LINESTRING (13.61223 50.5964729, 13.6122212 50.596542, 13.6122029 50.5969324, 13.6121984 50.5971327, 13.6122064 50.5971934, 13.6122232 50.5972536, 13.612246 50.5973126)",,2,,
134192867,residential,,False,True,14.857,Alešova,"LINESTRING (13.6064039 50.6028332, 13.6061934 50.6028348)",,,,
199434811,residential,50,False,False,23.631,Tylova,"LINESTRING (13.6064039 50.6028332, 13.6062425 50.6030194)",,,,
36838791,residential,50,False,True,28.762,Tylova,"LINESTRING (13.6064039 50.6028332, 13.606497 50.602686, 13.6065625 50.602595)",,,,
36838791,residential,50,False,False,28.762,Tylova,"LINESTRING (13.6065625 50.602595, 13.606497 50.602686, 13.6064039 50.6028332)",,,,
137115893,tertiary,50,False,True,110.976,Podkrušnohorská,"LINESTRING (13.6065625 50.602595, 13.606758 50.6026477, 13.6071883 50.6027558, 13.6075998 50.6028516, 13.6080363 50.6029416)",,,,
199434811,residential,50,False,True,23.631,Tylova,"LINESTRING (13.6062425 50.6030194, 13.6064039 50.6028332)",,,,
273138037,residential,,True,False,108.513,Tylova,"LINESTRING (13.6062425 50.6030194, 13.6064131 50.6030976, 13.6076577 50.60339)",,,,
725818174,residential,,True,False,189.272,Tylova,"LINESTRING (13.6079292 50.6051883, 13.6075916 50.6051218, 13.6070785 50.6050207, 13.6064901 50.6048635, 13.6055972 50.6045041, 13.605513 50.6044755)",,,,
36838772,residential,50,False,False,137.688,Školní,"LINESTRING (13.6096265 50.5991468, 13.609742 50.5991587, 13.609923 50.5991915, 13.6104251 50.5993598, 13.6113902 50.5996643)",,,,
183815544,tertiary,50,False,True,95.677,Valdštejnská,"LINESTRING (13.6096265 50.5991468, 13.6099185 50.5986249, 13.6099835 50.598541, 13.6101262 50.5983481)",,,,
268600705,tertiary,50,False,False,113.687,Valdštejnská,"LINESTRING (13.6096265 50.5991468, 13.6094866 50.5993941, 13.6093046 50.5999871, 13.6093043 50.6001426)",,,,
36839927,residential,50,True,False,203.61199999999997,Vodní,"LINESTRING (13.6150814 50.5981317, 13.6149223 50.5981008, 13.6141851 50.5979579, 13.6138836 50.5978482, 13.6136453 50.5976808, 13.6134738 50.5974754, 13.6128765 50.5970666)",,,,
50399851,tertiary,50,False,False,181.018,Tržní,"LINESTRING (13.6150814 50.5981317, 13.6153383 50.5975603, 13.6155045 50.5973222, 13.6161548 50.5966683)",2564,,,
50399851,tertiary,50,False,True,72.52099999999999,Tržní,"LINESTRING (13.6150814 50.5981317, 13.6149411 50.5984412, 13.6148894 50.5985475, 13.614713 50.5986673, 13.614633 50.5986882)",2564,,,
36839929,residential,,False,True,30.576999999999998,Rooseveltova,"LINESTRING (13.6113238 50.6003039, 13.6111556 50.6001992, 13.6111144 50.6000765)",,,,
36839930,residential,,True,False,91.003,Soukenická,"LINESTRING (13.6093043 50.6001426, 13.609159 50.600101, 13.6081224 50.5998155)",,,,
268600705,tertiary,50,False,False,57.989000000000004,Valdštejnská,"LINESTRING (13.6093043 50.6001426, 13.6092958 50.6004086, 13.6092876 50.600664)",,,,
268600705,tertiary,50,False,True,113.687,Valdštejnská,"LINESTRING (13.6093043 50.6001426, 13.6093046 50.5999871, 13.6094866 50.5993941, 13.6096265 50.5991468)",,,,
36838789,residential,50,False,False,53.031,Ukrajinská,"LINESTRING (13.6049003 50.5989334, 13.6047025 50.5993935)",,,,
36838789,residential,50,False,True,74.246,Ukrajinská,"LINESTRING (13.6049003 50.5989334, 13.6051905 50.5982916)",,,,
36839931,residential,,False,False,77.479,,"LINESTRING (13.6085648 50.5991778, 13.6081224 50.5998155)",,,,
36839931,residential,,False,True,77.479,,"LINESTRING (13.6081224 50.5998155, 13.6085648 50.5991778)",,,,
36839930,residential,,True,False,248.684,Soukenická,"LINESTRING (13.6081224 50.5998155, 13.6074606 50.5996324, 13.6066523 50.5994087, 13.6063238 50.5993603, 13.6060011 50.599215, 13.6049003 50.5989334)",,,,
268600705,tertiary,50,False,False,75.558,Valdštejnská,"LINESTRING (13.6094707 50.6019459, 13.609568 50.6026226)",,,,
36839933,residential,,False,False,144.231,K. Světlé,"LINESTRING (13.6094707 50.6019459, 13.6103077 50.6019165, 13.6111637 50.6018849, 13.6115098 50.6019073)",,,,
268600705,tertiary,50,False,True,89.053,Valdštejnská,"LINESTRING (13.6094707 50.6019459, 13.6093444 50.6011972, 13.6093377 50.6011495)",,,,
36839933,residential,,False,True,144.231,K. Světlé,"LINESTRING (13.6115098 50.6019073, 13.6111637 50.6018849, 13.6103077 50.6019165, 13.6094707 50.6019459)",,,,
36839935,residential,,False,True,142.925,B. Němcové,"LINESTRING (13.6124309 50.6026147, 13.6119619 50.6025938, 13.6104069 50.6025924)",,,,
"[36839934, 273137983]",residential,50,False,True,141.01,"['B. Němcové', 'Anglická']","LINESTRING (13.6124309 50.6026147, 13.6118121 50.6031639, 13.6123429 50.603378, 13.6126207 50.6034584)",,,,
36838769,residential,50,False,False,15.061,Ruská,"LINESTRING (13.61356 50.6013183, 13.6137623 50.6013614)",,,,
36838769,residential,50,False,True,195.954,Ruská,"LINESTRING (13.61356 50.6013183, 13.6133775 50.6013019, 13.6120459 50.60119, 13.6108122 50.6010667)",,,,
319605562,residential,50,True,False,167.567,Anglická,"LINESTRING (13.61356 50.6013183, 13.6133461 50.6017993, 13.6131584 50.6020413, 13.612912 50.6022684, 13.6124309 50.6026147)",,,,
36839935,residential,,False,False,142.925,B. Němcové,"LINESTRING (13.6104069 50.6025924, 13.6119619 50.6025938, 13.6124309 50.6026147)",,,,
36839936,residential,30,True,False,134.613,Ke Střelnici,"LINESTRING (13.6140839 50.6042792, 13.6149975 50.6032165)",,,,
36839938,residential,,False,False,40.059,Ke Střelnici,"LINESTRING (13.6140839 50.6042792, 13.6138093 50.6045945)",,,,
"[307628827, 75509980, 75509982]",tertiary,50,False,False,256.364,Podkrušnohorská,"LINESTRING (13.6140839 50.6042792, 13.6135175 50.6040015, 13.6133842 50.6039461, 13.6129072 50.6037397, 13.6124308 50.6035616, 13.6120596 50.603455, 13.6119025 50.6034239, 13.6113317 50.6033404, 13.6108704 50.6032848)",,,yes,
36838755,residential,30,False,True,109.755,Žižkova,"LINESTRING (13.6150935 50.6023985, 13.6149408 50.6023619, 13.6148011 50.6023284, 13.6143821 50.6022133, 13.6139576 50.601969, 13.6137998 50.6018782)",,,,
36839936,residential,30,True,False,97.07900000000001,Ke Střelnici,"LINESTRING (13.6149975 50.6032165, 13.6151826 50.6029603, 13.6152073 50.6028815, 13.6151927 50.6027901, 13.6150326 50.602559, 13.6150457 50.6024777, 13.6150935 50.6023985)",,,,
36839937,residential,50,False,False,179.55700000000002,,"LINESTRING (13.6149975 50.6032165, 13.6143802 50.6033212, 13.6140758 50.6033728, 13.6128709 50.6036126, 13.6125618 50.603544)",,,,
36839939,residential,50,False,False,44.773,,"LINESTRING (13.6109056 50.6048004, 13.6114756 50.6049772)",,,,
36839939,residential,50,False,True,44.773,,"LINESTRING (13.6114756 50.6049772, 13.6109056 50.6048004)",,,,
307628823,tertiary,50,False,False,141.725,Mezibořská,"LINESTRING (13.6114756 50.6049772, 13.6123461 50.6038286)",2564,,,
307628823,tertiary,50,False,False,10.386,Mezibořská,"LINESTRING (13.6125618 50.603544, 13.6126207 50.6034584)",2564,,,
307628823,tertiary,50,False,True,35.117,Mezibořská,"LINESTRING (13.6125618 50.603544, 13.6123461 50.6038286)",2564,,,
36839937,residential,50,False,True,179.557,,"LINESTRING (13.6125618 50.603544, 13.6128709 50.6036126, 13.6140758 50.6033728, 13.6143802 50.6033212, 13.6149975 50.6032165)",,,,
307628823,tertiary,50,False,True,10.386,Mezibořská,"LINESTRING (13.6126207 50.6034584, 13.6125618 50.603544)",2564,,,
"[36839934, 273137983]",residential,50,False,False,141.01,"['B. Němcové', 'Anglická']","LINESTRING (13.6126207 50.6034584, 13.6123429 50.603378, 13.6118121 50.6031639, 13.6124309 50.6026147)",,,,
307628823,tertiary,50,False,False,194.419,Mezibořská,"LINESTRING (13.6126207 50.6034584, 13.6134753 50.6023131, 13.6137029 50.602008, 13.6137998 50.6018782)",2564,,,
134192867,residential,,False,False,14.857,Alešova,"LINESTRING (13.6061934 50.6028348, 13.6064039 50.6028332)",,,,
1252439779,tertiary,50,True,False,22.500999999999998,Podkrušnohorská,"LINESTRING (13.609593 50.603315, 13.6095038 50.6032945, 13.6094585 50.603266, 13.6094314 50.6032293, 13.6094257 50.603189, 13.6094309 50.6031686)",,,,roundabout
137115896,tertiary,50,True,False,20.973,Podkrušnohorská,"LINESTRING (13.6096151 50.6030823, 13.60969 50.6030943, 13.6097414 50.6031183, 13.6097768 50.6031519, 13.609792 50.6031913, 13.6097919 50.6032094)",,,,roundabout
268600705,tertiary,50,False,True,51.229,Valdštejnská,"LINESTRING (13.6096151 50.6030823, 13.6096079 50.6029704, 13.609592 50.6028354, 13.609568 50.6026226)",,,,
75509982,tertiary,50,False,True,76.574,Podkrušnohorská,"LINESTRING (13.6097919 50.6032094, 13.6099475 50.6032203, 13.6108704 50.6032848)",,,,
1252439779,tertiary,50,True,False,20.204,Podkrušnohorská,"LINESTRING (13.6097919 50.6032094, 13.6097862 50.6032288, 13.6097594 50.6032655, 13.6097143 50.6032942, 13.6096566 50.6033114, 13.609593 50.603315)",,,,roundabout
137115893,tertiary,50,False,False,101.667,Podkrušnohorská,"LINESTRING (13.6094309 50.6031686, 13.6092645 50.6031441, 13.6088892 50.6030928, 13.6084959 50.6030306, 13.6080363 50.6029416)",,,,
1252439779,tertiary,50,True,False,17.37,Podkrušnohorská,"LINESTRING (13.6094309 50.6031686, 13.6094421 50.6031469, 13.6094956 50.603107, 13.6095519 50.603088, 13.6096151 50.6030823)",,,,roundabout
237323460,secondary,50,True,False,9.346,Jiráskova,"LINESTRING (13.6164656 50.5990547, 13.6164456 50.5990437, 13.616431 50.5990297, 13.6164229 50.5990137, 13.6164217 50.5989969, 13.6164277 50.5989805)",,,,roundabout
914015281,residential,,False,False,101.812,Vinohradská,"LINESTRING (13.6164656 50.5990547, 13.6163839 50.599091, 13.6162998 50.5991328, 13.6161907 50.5992325, 13.6160851 50.5993689, 13.6159451 50.5995147, 13.6156882 50.5998135)",,,,
914015281,residential,,False,True,101.81200000000001,Vinohradská,"LINESTRING (13.6156882 50.5998135, 13.6159451 50.5995147, 13.6160851 50.5993689, 13.6161907 50.5992325, 13.6162998 50.5991328, 13.6163839 50.599091, 13.6164656 50.5990547)",,,,
36839938,residential,,False,False,32.448,Ke Střelnici,"LINESTRING (13.6138093 50.6045945, 13.6135869 50.6048499)",,,,
36839938,residential,,False,True,40.059,Ke Střelnici,"LINESTRING (13.6138093 50.6045945, 13.6140839 50.6042792)",,,,
167475455,living_street,20,False,True,102.03999999999999,Ke Střelnici,"LINESTRING (13.6138093 50.6045945, 13.6136458 50.6045651, 13.6133096 50.6044921, 13.6132125 50.6044793, 13.6131393 50.6045054, 13.6128694 50.604941)",,,,
167475455,living_street,20,False,False,102.03999999999999,Ke Střelnici,"LINESTRING (13.6128694 50.604941, 13.6131393 50.6045054, 13.6132125 50.6044793, 13.6133096 50.6044921, 13.6136458 50.6045651, 13.6138093 50.6045945)",,,,
36839938,residential,,False,True,48.737,Ke Střelnici,"LINESTRING (13.6132528 50.6052335, 13.6135869 50.6048499)",,,,
50399851,tertiary,50,False,True,181.018,Tržní,"LINESTRING (13.6161548 50.5966683, 13.6155045 50.5973222, 13.6153383 50.5975603, 13.6150814 50.5981317)",2564,,,
266946223,residential,,False,True,47.205,Čapkova,"LINESTRING (13.6161548 50.5966683, 13.615903 50.5965759, 13.6155526 50.596486)",,,,
36839938,residential,,False,False,48.737,Ke Střelnici,"LINESTRING (13.6135869 50.6048499, 13.6132528 50.6052335)",,,,
36839938,residential,,False,True,32.448,Ke Střelnici,"LINESTRING (13.6135869 50.6048499, 13.6138093 50.6045945)",,,,
216859359,residential,,False,False,121.59200000000001,U Bílého sloupu,"LINESTRING (13.6044166 50.5977323, 13.6042438 50.5975953, 13.6043265 50.597403, 13.6043511 50.5973589, 13.6045859 50.5971131, 13.6047866 50.5967504)",,,,
216859355,residential,50,False,True,47.016,,"LINESTRING (13.6047866 50.5967504, 13.6041426 50.5966424)",,,,
216859359,residential,,False,True,121.592,U Bílého sloupu,"LINESTRING (13.6047866 50.5967504, 13.6045859 50.5971131, 13.6043511 50.5973589, 13.6043265 50.597403, 13.6042438 50.5975953, 13.6044166 50.5977323)",,,,
307628849,residential,,False,False,75.15,,"LINESTRING (13.6047866 50.5967504, 13.6050232 50.5968117, 13.6058003 50.5969548)",,,,
309127186,residential,50,True,False,132.93,Vinohradská,"LINESTRING (13.6166041 50.59856, 13.6167846 50.598052, 13.6169732 50.597388)",,1,,
309127187,residential,50,False,False,42.737,Vinohradská,"LINESTRING (13.6166041 50.59856, 13.6165576 50.5987247, 13.6165363 50.598855, 13.6165345 50.598941)",,,,
36838766,secondary,50,False,True,56.407,Jiráskova,"LINESTRING (13.6166055 50.5990326, 13.6167515 50.5990732, 13.6168201 50.5990907, 13.6171373 50.5991725, 13.6173448 50.5992252)",,,,
237323460,secondary,50,True,False,11.377000000000002,Jiráskova,"LINESTRING (13.6166055 50.5990326, 13.6165856 50.5990487, 13.6165585 50.5990598, 13.6165272 50.5990647, 13.6164951 50.599063, 13.6164656 50.5990547)",,,,roundabout
237323461,secondary,50,False,False,87.026,Jiráskova,"LINESTRING (13.6164277 50.5989805, 13.6152425 50.5987647)",,,,
237323460,secondary,50,True,False,9.387999999999998,Jiráskova,"LINESTRING (13.6164277 50.5989805, 13.6164446 50.5989623, 13.6164701 50.5989488, 13.6165012 50.5989414, 13.6165345 50.598941)",,,,roundabout
237323460,secondary,50,True,False,13.238,Jiráskova,"LINESTRING (13.6165345 50.598941, 13.6165642 50.5989472, 13.6165894 50.5989589, 13.6166075 50.5989751, 13.6166167 50.5989941, 13.616616 50.5990139, 13.6166055 50.5990326)",,,,roundabout
309127187,residential,50,False,True,42.737,Vinohradská,"LINESTRING (13.6165345 50.598941, 13.6165363 50.598855, 13.6165576 50.5987247, 13.6166041 50.59856)",,,,
36838766,secondary,50,False,False,56.407,Jiráskova,"LINESTRING (13.6173448 50.5992252, 13.6171373 50.5991725, 13.6168201 50.5990907, 13.6167515 50.5990732, 13.6166055 50.5990326)",,,,
244127522,residential,,False,False,21.733,Jiráskova,"LINESTRING (13.6173448 50.5992252, 13.6172679 50.5993302, 13.6172116 50.5994014)",,,,
244127522,residential,,False,True,21.733,Jiráskova,"LINESTRING (13.6172116 50.5994014, 13.6172679 50.5993302, 13.6173448 50.5992252)",,,,
244127709,residential,,True,False,27.757,Jiráskova,"LINESTRING (13.6172116 50.5994014, 13.6172562 50.5994193, 13.6172897 50.5994452, 13.6173085 50.5994765, 13.6173108 50.59951, 13.6172963 50.5995422, 13.6172665 50.5995698, 13.6172227 50.5995907, 13.6172019 50.5995949)",,,,roundabout
