osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed
40242352,4257,Drahy,tertiary,False,False,12.667,"LINESTRING (17.2049677 48.9711073, 17.2049703 48.9712212)",,,
40242352,4257,Drahy,tertiary,False,False,277.832,"LINESTRING (17.205655 48.9725429, 17.2068204 48.9743685, 17.2071197 48.9748491)",,,
40242352,4257,Drahy,tertiary,False,True,155.719,"LINESTRING (17.205655 48.9725429, 17.2051476 48.9716819, 17.2050335 48.97146, 17.2049857 48.9713314, 17.2049703 48.9712212)",,,
37774211,,Jezerní,residential,False,False,212.907,"LINESTRING (17.2081438 48.9763815, 17.2075365 48.976319, 17.2060235 48.9762472, 17.2052457 48.9761754)",,,
40242352,4257,Drahy,tertiary,False,True,186.13299999999998,"LINESTRING (17.2081438 48.9763815, 17.207977 48.9761702, 17.2071197 48.9748491)",,,
40242353,4257,Jezerní,tertiary,False,False,57.714999999999996,"LINESTRING (17.2081438 48.9763815, 17.208447 48.9765384, 17.2085599 48.9766279, 17.2087051 48.976743)",2,,
45833776,,Na rybníčku,residential,False,True,22.149,"LINESTRING (17.2087051 48.976743, 17.2088877 48.9765839)",,,
40242353,4257,Jezerní,tertiary,False,True,57.715,"LINESTRING (17.2087051 48.976743, 17.2085599 48.9766279, 17.208447 48.9765384, 17.2081438 48.9763815)",2,,
1070121076,4257,Na rybníčku,tertiary,False,False,101.33699999999999,"LINESTRING (17.2087051 48.976743, 17.2088107 48.9769565, 17.2089473 48.9776375)",2,,
37774214,,Jiráskova,residential,False,False,334.28099999999995,"LINESTRING (17.2089473 48.9776375, 17.2092067 48.9777131, 17.2104818 48.9780256, 17.2106502 48.9780778, 17.2107149 48.9781068, 17.2108681 48.9781754, 17.2111925 48.9783293, 17.2124561 48.9788983, 17.2125714 48.9789503, 17.2126088 48.9789671, 17.2127289 48.9790212, 17.21293 48.9790826)",,,
1070121076,4257,Na rybníčku,tertiary,False,True,101.33699999999999,"LINESTRING (17.2089473 48.9776375, 17.2088107 48.9769565, 17.2087051 48.976743)",2,,
376808011,,Okružní,residential,False,False,45.436,"LINESTRING (17.2168985 48.9735362, 17.2167158 48.9734903, 17.2162919 48.9735234)",,5.6,
37774198,,Strážnická,residential,False,True,62.878,"LINESTRING (17.2162919 48.9735234, 17.2160806 48.9729752)",,,
376808011,,Okružní,residential,False,False,113.02199999999999,"LINESTRING (17.2162919 48.9735234, 17.2152847 48.9738502, 17.2149347 48.9740084)",,5.6,
376808011,,Okružní,residential,False,True,45.436,"LINESTRING (17.2162919 48.9735234, 17.2167158 48.9734903, 17.2168985 48.9735362)",,5.6,
47054508,,V koutě,residential,False,False,41.146,"LINESTRING (17.2149347 48.9740084, 17.2153391 48.9742662)",,,
40227946,,Vypálená,residential,False,True,233.98799999999997,"LINESTRING (17.2149347 48.9740084, 17.2146664 48.9738119, 17.2143276 48.97355, 17.2141334 48.9734568, 17.212856 48.9730621, 17.2127599 48.9730103, 17.212662 48.9729373, 17.2124805 48.9727367)",,,
376808011,,Okružní,residential,False,False,140.875,"LINESTRING (17.2149347 48.9740084, 17.2138886 48.9745828, 17.2133986 48.9747691)",,5.6,
376808011,,Okružní,residential,False,True,113.02199999999999,"LINESTRING (17.2149347 48.9740084, 17.2152847 48.9738502, 17.2162919 48.9735234)",,5.6,
376808011,,Okružní,residential,False,False,135.231,"LINESTRING (17.2133986 48.9747691, 17.2117245 48.9752902)",,5.6,
37774189,,Spojovací,residential,False,True,157.627,"LINESTRING (17.2133986 48.9747691, 17.2134803 48.9747921, 17.2141375 48.9747512, 17.2153391 48.9742662)",,,
376808011,,Okružní,residential,False,True,140.875,"LINESTRING (17.2133986 48.9747691, 17.2138886 48.9745828, 17.2149347 48.9740084)",,5.6,
376808009,,Okružní,residential,False,False,135.911,"LINESTRING (17.2117245 48.9752902, 17.2101181 48.9759084)",,,
376808011,,Okružní,residential,False,True,135.231,"LINESTRING (17.2117245 48.9752902, 17.2133986 48.9747691)",,5.6,
325040360,,Kollárova,residential,True,False,99.929,"LINESTRING (17.2117245 48.9752902, 17.2115486 48.9752293, 17.211336 48.9752134, 17.2109349 48.9751296, 17.2105704 48.9750379, 17.210486 48.9749605)",,,
1241710151,,Horní řádky,residential,False,False,45.318,"LINESTRING (17.2117245 48.9752902, 17.2117515 48.9753341, 17.2118025 48.975417, 17.2118938 48.9756811)",,,
46580542,,Okružní,residential,False,False,31.335,"LINESTRING (17.2095099 48.9761398, 17.2091599 48.976303)",,,
46580542,,Okružní,residential,False,True,9.257,"LINESTRING (17.2095099 48.9761398, 17.2096202 48.9760987)",,,
1077609873,,,residential,True,False,25.511000000000003,"LINESTRING (17.2095099 48.9761398, 17.2095348 48.9761828, 17.2096343 48.9763542)",,,
46580542,,Okružní,residential,False,False,37.017,"LINESTRING (17.2091599 48.976303, 17.2088877 48.9765839)",,,
46580542,,Okružní,residential,False,True,31.335,"LINESTRING (17.2091599 48.976303, 17.2095099 48.9761398)",,,
45833776,,Na rybníčku,residential,False,False,22.149,"LINESTRING (17.2088877 48.9765839, 17.2087051 48.976743)",,,
46580542,,Okružní,residential,False,True,37.017,"LINESTRING (17.2088877 48.9765839, 17.2091599 48.976303)",,,
37774184,,Dolní řádky,residential,True,False,270.226,"LINESTRING (17.2118938 48.9756811, 17.2119312 48.9759539, 17.2118779 48.9760086, 17.2115589 48.9761245, 17.2111542 48.9762473, 17.2106454 48.9763976, 17.209903 48.9765943, 17.2095838 48.9766095, 17.2089564 48.9765864, 17.2088877 48.9765839)",,,50
37774185,,Horní řádky,residential,True,False,183.434,"LINESTRING (17.2118938 48.9756811, 17.2104743 48.9762087, 17.2099299 48.9763517, 17.2096343 48.9763542)",,,
1241710151,,Horní řádky,residential,False,True,45.318000000000005,"LINESTRING (17.2118938 48.9756811, 17.2118025 48.975417, 17.2117515 48.9753341, 17.2117245 48.9752902)",,,
1077609503,,Horní řádky,residential,True,False,35.089,"LINESTRING (17.2096343 48.9763542, 17.2091599 48.976303)",,,
45784727,,Lipinská,residential,False,True,12.51,"LINESTRING (17.2100246 48.9757773, 17.2099123 48.9758623)",,,
