osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,access,width,tunnel
329038960,,Smetanova,residential,30,False,True,48.818,"LINESTRING (17.9983318 49.334623, 17.9982138 49.3347586, 17.9981697 49.3347954, 17.998122 49.3348229, 17.9980449 49.3348579, 17.9978613 49.3349176)",2,,,,,
24830420,,,tertiary,50,True,False,17.241,"LINESTRING (17.9898868 49.3381762, 17.9898273 49.3381768, 17.9897696 49.3381674, 17.9897176 49.3381486, 17.9896749 49.3381216)",,roundabout,,,,
"[24830417, 1160183146, 43948702, 43948703]",,Štěpánská,tertiary,50,False,True,151.069,"LINESTRING (17.9898868 49.3381762, 17.9898858 49.3382827, 17.9898923 49.3383396, 17.9899064 49.3383972, 17.9899233 49.3384413, 17.9899391 49.3384873, 17.9899708 49.3385545, 17.9900029 49.3386096, 17.9900234 49.3386449, 17.9900615 49.3387041, 17.9901146 49.3387727, 17.9901754 49.3388435, 17.9902157 49.3388827, 17.9902554 49.338922, 17.9902996 49.3389625, 17.9903654 49.3390109, 17.9904199 49.3390414, 17.9904749 49.3390629, 17.9905363 49.3390834, 17.9906 49.339097, 17.9906586 49.3391027, 17.9907194 49.3391033, 17.9907686 49.3391, 17.9908112 49.3390942, 17.990874 49.3390829, 17.9910041 49.3390597)",,,yes,,,
24830422,,Bratří Hlaviců,residential,,False,False,20.372,"LINESTRING (18.001287 49.3386076, 18.0015398 49.3386878)",,,,,,
24830421,05736,Sychrov,tertiary,50,False,True,238.66199999999998,"LINESTRING (18.001287 49.3386076, 18.0011748 49.3387722, 18.0011048 49.3388707, 18.0010268 49.3389736, 18.0009546 49.339063, 18.0008651 49.3391684, 18.0007849 49.3392521, 18.0007169 49.3393197, 18.0006416 49.3393871, 18.0005725 49.3394426, 18.0005013 49.339497, 18.0004394 49.3395482, 18.0003667 49.3396031, 18.0002823 49.3396668, 18.0001627 49.339763, 18.000071 49.3398437, 18.0000312 49.3398845, 17.9999976 49.3399232, 17.9999717 49.339961, 17.9999559 49.3399898, 17.9999414 49.3400272, 17.9999294 49.3400734, 17.9999235 49.3401093, 17.9999199 49.3401406, 17.9999196 49.3401847, 17.9999262 49.3402279, 17.9999393 49.3402762, 17.9999858 49.3404413, 17.9999966 49.3404882)",,,,,,
24994193,,,tertiary,50,True,False,13.017000000000001,"LINESTRING (17.9928512 49.3413845, 17.9928439 49.3413831, 17.9928367 49.3413814, 17.9928295 49.3413793, 17.9928226 49.3413769, 17.9928158 49.3413742, 17.9928094 49.3413711, 17.9928033 49.3413676, 17.9927975 49.3413639, 17.9927923 49.3413598, 17.9927875 49.3413555, 17.9927833 49.341351, 17.9927796 49.3413464, 17.9927765 49.3413415, 17.992774 49.3413366, 17.9927721 49.3413316, 17.9927707 49.3413266, 17.9927698 49.3413216, 17.9927695 49.3413167, 17.9927696 49.3413118, 17.9927702 49.3413069, 17.9927712 49.3413021, 17.9927726 49.3412974, 17.9927743 49.3412928)",1,roundabout,,,,
329038969,05735,Dolní Jasenka,tertiary,,False,True,23.411,"LINESTRING (17.9928512 49.3413845, 17.9928302 49.3414513, 17.9928276 49.341483, 17.9928297 49.3415086, 17.9928405 49.3415487, 17.9928628 49.3415905)",,,,,,
24830422,,Bratří Hlaviců,residential,,False,True,20.372,"LINESTRING (18.0015398 49.3386878, 18.001287 49.3386076)",,,,,,
24830422,,Bratří Hlaviců,residential,,False,False,43.337,"LINESTRING (18.0015398 49.3386878, 18.0016487 49.3387358, 18.0016853 49.3387433, 18.0018445 49.3387564, 18.002112 49.3387478)",,,,,,
29339586,,Sychrov,residential,,False,True,242.88699999999997,"LINESTRING (18.0015398 49.3386878, 18.0012395 49.3391796, 18.0010379 49.3394728, 18.0009912 49.3398601, 18.0010441 49.3399079, 18.0011038 49.3399454, 18.0011352 49.3399572, 18.0012266 49.3399915, 18.0011686 49.3400989, 18.0011209 49.3401688, 18.0010614 49.3402075, 18.0009903 49.3402538, 18.0005477 49.3404257, 18.0004327 49.3404818)",,,,,,
24830422,,Bratří Hlaviců,residential,,False,True,43.337,"LINESTRING (18.002112 49.3387478, 18.0018445 49.3387564, 18.0016853 49.3387433, 18.0016487 49.3387358, 18.0015398 49.3386878)",,,,,,
24871689,,MUDr. Františka Sovy,residential,,False,False,143.215,"LINESTRING (18.002112 49.3387478, 18.0020861 49.3389349, 18.0020604 49.3391118, 18.0020389 49.3392605, 18.0020334 49.339293, 18.0020294 49.3393167, 18.002123 49.3394703, 18.0022308 49.3396294, 18.0024982 49.3399641)",,,,,,
"[34765230, 34748921, 34748922, 34748923, 24848828]",,"['Hluboká cesta', 'MUDr. Františka Sovy']",residential,,False,False,257.00800000000004,"LINESTRING (18.0024982 49.3399641, 18.002584 49.3401934, 18.002596 49.3402791, 18.0025944 49.3405981, 18.0025805 49.3408366, 18.0025885 49.3409755, 18.0026162 49.3410667, 18.0026698 49.341156, 18.0027354 49.3412207, 18.0028065 49.3412735, 18.0028624 49.341305, 18.002899 49.3413304, 18.002961 49.3413863, 18.0029667 49.3414178, 18.0029628 49.3414529, 18.0029439 49.3414828, 18.0028672 49.341538, 18.0028218 49.3415432, 18.0027743 49.3415386, 18.0026995 49.3415041, 18.0025289 49.3413913, 18.0020983 49.3411806)",,,,delivery,,
24871689,,MUDr. Františka Sovy,residential,,False,True,143.215,"LINESTRING (18.0024982 49.3399641, 18.0022308 49.3396294, 18.002123 49.3394703, 18.0020294 49.3393167, 18.0020334 49.339293, 18.0020389 49.3392605, 18.0020604 49.3391118, 18.0020861 49.3389349, 18.002112 49.3387478)",,,,,,
24994172,05736,Palackého,tertiary,50,False,True,176.329,"LINESTRING (17.9953948 49.3408294, 17.9950288 49.3408808, 17.9946389 49.3409419, 17.9944415 49.3409746, 17.9942427 49.3410102, 17.9939637 49.3410623, 17.9937232 49.3411105, 17.9935831 49.3411421, 17.9934599 49.3411736, 17.9933566 49.3412034, 17.9932529 49.3412375, 17.9932046 49.3412502, 17.9931566 49.3412593, 17.9930634 49.3412708)",,,,,,
"[109177313, 329041627]",05736,Palackého,tertiary,50,False,False,287.80900000000014,"LINESTRING (17.9953948 49.3408294, 17.9955124 49.3408139, 17.9957144 49.3407868, 17.9959295 49.3407617, 17.996169 49.3407388, 17.9963793 49.3407246, 17.9965553 49.3407161, 17.9968878 49.3407083, 17.9971879 49.340706, 17.9974605 49.3407083, 17.9976178 49.3407106, 17.9979499 49.3407159, 17.9980438 49.3407171, 17.998142 49.3407207, 17.9982254 49.3407265, 17.9982925 49.3407334, 17.9983666 49.3407445, 17.9984351 49.3407596, 17.9984923 49.3407741, 17.9985512 49.3407934, 17.9986074 49.3408171, 17.9986413 49.3408352, 17.9986705 49.3408532, 17.9987105 49.3408787, 17.998821 49.3409585, 17.9989186 49.3410283, 17.9989603 49.3410553, 17.9989968 49.3410739, 17.9990299 49.3410878, 17.9990622 49.3410976, 17.9990911 49.3411059, 17.9991442 49.341114)",2,,,,,
"[24872378, 1148463927]",,Podsedky,residential,,False,False,37.980000000000004,"LINESTRING (17.9953948 49.3408294, 17.9954304 49.3408986, 17.9954715 49.3409525, 17.9955674 49.3410002, 17.9957033 49.3410951)",,,,,,
29288342,,Podsedky,residential,,False,False,22.24,"LINESTRING (17.9957033 49.3410951, 17.9959039 49.3409437)",,,,,,
24872378,,Podsedky,residential,,False,False,278.67699999999996,"LINESTRING (17.9957033 49.3410951, 17.9980602 49.3428568, 17.9982452 49.3429755)",,,,,,
"[24872378, 1148463927]",,Podsedky,residential,,False,True,37.980000000000004,"LINESTRING (17.9957033 49.3410951, 17.9955674 49.3410002, 17.9954715 49.3409525, 17.9954304 49.3408986, 17.9953948 49.3408294)",,,,,,
313601972,,,residential,,False,True,170.773,"LINESTRING (17.9957033 49.3410951, 17.995546 49.3411655, 17.995356 49.3411393, 17.9949395 49.3411655, 17.994683 49.3412357, 17.9945256 49.3412963, 17.9944441 49.3413345, 17.994374 49.3414084, 17.9943421 49.3414389, 17.9942744 49.3415206, 17.9942396 49.3416989, 17.9942443 49.3418389, 17.9942692 49.3419246, 17.9942963 49.3419391)",,,,,,
435646760,,Horní náměstí,residential,,False,False,49.222,"LINESTRING (17.9987909 49.3413731, 17.9984034 49.3410095)",,,,,,
40260808,,Jabloňová,residential,,False,False,95.394,"LINESTRING (17.9987909 49.3413731, 17.9988803 49.3415058, 17.9991601 49.3418425, 17.9992182 49.341993, 17.9992193 49.3421679)",,,,,,
435646760,,Horní náměstí,residential,,False,True,24.902,"LINESTRING (17.9987909 49.3413731, 17.9990101 49.3412944, 17.999093 49.3412663)",,,,,,
29288358,,Na Kopečku,residential,,False,False,152.06,"LINESTRING (17.9992193 49.3421679, 17.9990419 49.34216, 17.9987843 49.3420823, 17.9976349 49.3415761, 17.9975569 49.3415342, 17.9974467 49.3414691)",,,,,,
29318024,,Radniční,residential,,False,True,115.736,"LINESTRING (17.9992193 49.3421679, 17.9993493 49.3421416, 17.9994769 49.3420094, 17.9994928 49.3418878, 17.9993746 49.3416989, 17.9993036 49.3415971, 17.999093 49.3412663)",,,,,,
"[40260808, 1235130609]",,Jabloňová,residential,,False,False,101.08,"LINESTRING (17.9992193 49.3421679, 17.9991173 49.342487, 17.998863 49.3427837, 17.9985828 49.3429127, 17.998555 49.3429205)",,,,,,
40260808,,Jabloňová,residential,,False,True,95.39399999999999,"LINESTRING (17.9992193 49.3421679, 17.9992182 49.341993, 17.9991601 49.3418425, 17.9988803 49.3415058, 17.9987909 49.3413731)",,,,,,
659492041,,Jabloňová,residential,,False,True,23.262,"LINESTRING (17.9982452 49.3429755, 17.998555 49.3429205)",,,,,,
24872378,,Podsedky,residential,,False,True,278.67699999999996,"LINESTRING (17.9982452 49.3429755, 17.9980602 49.3428568, 17.9957033 49.3410951)",,,,,,
"[24830417, 1160183146, 43948702, 43948703]",,Štěpánská,tertiary,50,False,False,151.06900000000002,"LINESTRING (17.9910041 49.3390597, 17.990874 49.3390829, 17.9908112 49.3390942, 17.9907686 49.3391, 17.9907194 49.3391033, 17.9906586 49.3391027, 17.9906 49.339097, 17.9905363 49.3390834, 17.9904749 49.3390629, 17.9904199 49.3390414, 17.9903654 49.3390109, 17.9902996 49.3389625, 17.9902554 49.338922, 17.9902157 49.3388827, 17.9901754 49.3388435, 17.9901146 49.3387727, 17.9900615 49.3387041, 17.9900234 49.3386449, 17.9900029 49.3386096, 17.9899708 49.3385545, 17.9899391 49.3384873, 17.9899233 49.3384413, 17.9899064 49.3383972, 17.9898923 49.3383396, 17.9898858 49.3382827, 17.9898868 49.3381762)",,,yes,,,
26155826,,,tertiary,50,True,False,18.945,"LINESTRING (17.9910041 49.3390597, 17.9909821 49.3390287, 17.9909708 49.3389955, 17.9909707 49.3389614, 17.9909818 49.3389281, 17.9910037 49.3388972)",1,roundabout,,,,
24830420,,,tertiary,50,True,False,31.404000000000003,"LINESTRING (17.9900527 49.3379595, 17.9900765 49.3380039, 17.9900777 49.338051, 17.9900562 49.3380959, 17.990014 49.3381342, 17.9899556 49.3381618, 17.9898868 49.3381762)",,roundabout,,,,
"[29354712, 29354709, 24872534]",,Smetanova,residential,30,False,False,66.149,"LINESTRING (17.9900527 49.3379595, 17.9901277 49.3379207, 17.990282 49.3378473, 17.9903776 49.3378062, 17.9904822 49.3377651, 17.9906471 49.3377011, 17.9908184 49.337637)",2,,,,,
329038960,,Smetanova,residential,30,False,False,91.438,"LINESTRING (17.9967772 49.3353385, 17.9976888 49.3349846, 17.9978613 49.3349176)",2,,,,,
329038960,,Smetanova,residential,30,False,True,90.579,"LINESTRING (17.9967772 49.3353385, 17.9958918 49.33568, 17.9957014 49.3357534)",2,,,,,
24872740,,U Hřiště,residential,,True,False,102.512,"LINESTRING (17.9957014 49.3357534, 17.9958198 49.3358878, 17.9964056 49.336553)",,,,,,
"[314168482, 34216874, 948291082]",05737,"['Nádražní', 'Smetanova']","['residential', 'tertiary']",50,False,"[False, True]",197.41600000000003,"LINESTRING (17.9957014 49.3357534, 17.9955256 49.3355387, 17.9953994 49.3354039, 17.9953246 49.3353239, 17.9951839 49.3351649, 17.9949589 49.3352826, 17.9947673 49.3353809, 17.9945849 49.3354656, 17.9942683 49.3355858, 17.9939674 49.3356904, 17.9937689 49.3357515)",2,,,,,
329038960,,Smetanova,residential,30,False,False,90.579,"LINESTRING (17.9957014 49.3357534, 17.9958918 49.33568, 17.9967772 49.3353385)",2,,,,,
"[948291083, 329038959]",,Smetanova,residential,30,False,True,122.11599999999999,"LINESTRING (17.9957014 49.3357534, 17.9947969 49.3361098, 17.9944315 49.3362532, 17.9942586 49.336321)",2,,,,,
49063561,,Smetanova,residential,30,False,True,80.512,"LINESTRING (17.9924571 49.3370124, 17.9915876 49.3373486, 17.9915015 49.3373819)",2,,,,,
397150629,,Smetanova,residential,30,False,False,151.497,"LINESTRING (17.9924571 49.3370124, 17.9925987 49.336956, 17.9927991 49.3368761, 17.9931895 49.3367262, 17.993348 49.3366654, 17.9934826 49.3366123, 17.994109 49.3363772, 17.9942586 49.336321)",2,,,,,
26155826,,,tertiary,50,True,False,29.570999999999998,"LINESTRING (17.99136 49.339103, 17.9913164 49.3391205, 17.9912684 49.3391317, 17.9912178 49.339136, 17.991167 49.3391334, 17.9911181 49.3391239, 17.9910734 49.3391079, 17.9910348 49.3390862, 17.9910041 49.3390597)",1,roundabout,,,,
329038958,05735,Mostecká,tertiary,50,False,True,145.869,"LINESTRING (17.99136 49.339103, 17.9914267 49.3391503, 17.991611 49.3392809, 17.9916939 49.3393519, 17.9921773 49.3397663, 17.992208 49.339798, 17.9922866 49.3398784, 17.9923922 49.3399974, 17.9924634 49.3400811, 17.9925005 49.3401342, 17.9925201 49.340168)",,,,,,
24872738,,Na Kamencoch,residential,,True,False,101.784,"LINESTRING (17.9978613 49.3349176, 17.9985426 49.3357181)",,,,,,
329038960,,Smetanova,residential,30,False,False,48.818,"LINESTRING (17.9978613 49.3349176, 17.9980449 49.3348579, 17.998122 49.3348229, 17.9981697 49.3347954, 17.9982138 49.3347586, 17.9983318 49.334623)",2,,,,,
329038960,,Smetanova,residential,30,False,True,91.438,"LINESTRING (17.9978613 49.3349176, 17.9976888 49.3349846, 17.9967772 49.3353385)",2,,,,,
1148771737,,Tyršova,residential,,True,False,67.084,"LINESTRING (17.9992012 49.3364206, 17.9983941 49.3367162)",,,,,,
24872739,,Tyršova,residential,,False,True,123.631,"LINESTRING (17.9955668 49.3378055, 17.9956079 49.3377901, 17.9956969 49.3377567, 17.9965453 49.3374385, 17.9970456 49.3372508)",,,,,,
24872884,,Žerotínova,residential,,False,True,119.144,"LINESTRING (17.9955668 49.3378055, 17.9955928 49.3378364, 17.9963572 49.3387451)",,,,,,
303433322,,Tyršova,residential,,False,False,81.11099999999999,"LINESTRING (17.9955668 49.3378055, 17.9954567 49.3378483, 17.9947968 49.3381047, 17.9946053 49.3381791)",,,,,,
329038967,,Žerotínova,residential,,False,False,190.368,"LINESTRING (17.9955668 49.3378055, 17.995452 49.3376749, 17.9949514 49.3371178, 17.9948865 49.3370511, 17.9945017 49.3366124, 17.9943244 49.3363999, 17.9942586 49.336321)",,,,,,
24872739,,Tyršova,residential,,False,True,88.831,"LINESTRING (17.9970456 49.3372508, 17.9980866 49.3368288)",,,,,,
24872739,,Tyršova,residential,,False,False,123.631,"LINESTRING (17.9970456 49.3372508, 17.9965453 49.3374385, 17.9956969 49.3377567, 17.9956079 49.3377901, 17.9955668 49.3378055)",,,,,,
24872739,,Tyršova,residential,,False,False,88.831,"LINESTRING (17.9980866 49.3368288, 17.9970456 49.3372508)",,,,,,
24872739,,Tyršova,residential,,False,True,25.557000000000002,"LINESTRING (17.9980866 49.3368288, 17.9982044 49.3367857, 17.9983941 49.3367162)",,,,,,
24872741,,Na Plavisku,residential,,True,False,89.333,"LINESTRING (17.9980866 49.3368288, 17.9980506 49.3367881, 17.9975429 49.3362142, 17.9974708 49.3361328)",,,,,,
24872821,,Hlásenka,residential,,False,False,20.808,"LINESTRING (17.991431 49.3389111, 17.9916887 49.3388285)",,,,,,
26155826,,,tertiary,50,True,False,23.676,"LINESTRING (17.991431 49.3389111, 17.9914466 49.3389396, 17.9914536 49.3389697, 17.9914516 49.3390002, 17.9914406 49.3390298, 17.9914212 49.3390575, 17.9913939 49.3390822, 17.99136 49.339103)",1,roundabout,,,,
24872884,,Žerotínova,residential,,False,False,95.97,"LINESTRING (17.9970445 49.3394829, 17.9963808 49.338771, 17.9963572 49.3387451)",,,,,,
"[948291083, 329038959]",,Smetanova,residential,30,False,False,122.11599999999999,"LINESTRING (17.9942586 49.336321, 17.9944315 49.3362532, 17.9947969 49.3361098, 17.9957014 49.3357534)",2,,,,,
"[435645738, 329038966]",,Žerotínova,residential,"['30', '50']",False,False,72.59299999999999,"LINESTRING (17.9942586 49.336321, 17.9941783 49.3362283, 17.9940923 49.3361291, 17.9940779 49.3361125, 17.9939398 49.3359459, 17.9937689 49.3357515)",,,,,,
329038967,,Žerotínova,residential,,False,True,190.368,"LINESTRING (17.9942586 49.336321, 17.9943244 49.3363999, 17.9945017 49.3366124, 17.9948865 49.3370511, 17.9949514 49.3371178, 17.995452 49.3376749, 17.9955668 49.3378055)",,,,,,
397150629,,Smetanova,residential,30,False,True,151.497,"LINESTRING (17.9942586 49.336321, 17.994109 49.3363772, 17.9934826 49.3366123, 17.993348 49.3366654, 17.9931895 49.3367262, 17.9927991 49.3368761, 17.9925987 49.336956, 17.9924571 49.3370124)",2,,,,,
284399426,,Sušilova,residential,,False,False,52.871,"LINESTRING (17.9998204 49.3373016, 17.9998208 49.3373835, 17.9992963 49.3375787)",,,,,,
24872885,,Sušilova,residential,,True,False,90.318,"LINESTRING (17.9974708 49.3361328, 17.9985426 49.3357181)",,,,,,
24872741,,Na Plavisku,residential,,True,False,101.619,"LINESTRING (17.9974708 49.3361328, 17.9968592 49.3354324, 17.9967772 49.3353385)",,,,,,
24872885,,Sušilova,residential,,True,False,90.222,"LINESTRING (17.9964056 49.336553, 17.9974708 49.3361328)",,,,,,
1148771738,,Sušilova,residential,,False,True,115.99199999999999,"LINESTRING (17.9964056 49.336553, 17.9955868 49.3368556, 17.9952603 49.3364822)",,,,,,
1148771739,,U Hřiště,residential,,True,False,90.40899999999999,"LINESTRING (17.9964056 49.336553, 17.9964418 49.3365861, 17.9970456 49.3372508)",,,,,,
24872738,,Na Kamencoch,residential,,True,False,91.537,"LINESTRING (17.9985426 49.3357181, 17.9988872 49.3360857, 17.9992012 49.3364206)",,,,,,
24872885,,Sušilova,residential,,True,False,199.98100000000002,"LINESTRING (17.9985426 49.3357181, 17.9993558 49.3354055, 17.9996235 49.3353082, 17.9996733 49.3352882, 17.9997242 49.3352915, 17.9997411 49.3353279, 17.9997575 49.3353756, 17.999778 49.3355355, 17.9997867 49.335798, 17.9997818 49.3362001)",,,,,,
24872885,,Sušilova,residential,,True,False,122.513,"LINESTRING (17.9997818 49.3362001, 17.9998204 49.3373016)",,,,,,
1148771737,,Tyršova,residential,,True,False,48.699,"LINESTRING (17.9997818 49.3362001, 17.9995498 49.3362839, 17.9992012 49.3364206)",,,,,,
24994172,05736,Palackého,tertiary,50,False,False,176.329,"LINESTRING (17.9930634 49.3412708, 17.9931566 49.3412593, 17.9932046 49.3412502, 17.9932529 49.3412375, 17.9933566 49.3412034, 17.9934599 49.3411736, 17.9935831 49.3411421, 17.9937232 49.3411105, 17.9939637 49.3410623, 17.9942427 49.3410102, 17.9944415 49.3409746, 17.9946389 49.3409419, 17.9950288 49.3408808, 17.9953948 49.3408294)",,,,,,
24994193,,,tertiary,50,True,False,22.687000000000005,"LINESTRING (17.9930634 49.3412708, 17.9930638 49.3412757, 17.9930636 49.3412807, 17.9930631 49.3412855, 17.9930621 49.3412903, 17.9930607 49.341295, 17.9930589 49.3412997, 17.9930568 49.3413042, 17.9930544 49.3413087, 17.9930517 49.341313, 17.9930487 49.3413173, 17.9930454 49.3413215, 17.9930418 49.3413256, 17.993038 49.3413296, 17.993034 49.3413334, 17.9930297 49.3413372, 17.9930252 49.3413409, 17.9930205 49.3413445, 17.9930156 49.3413479, 17.9930105 49.3413513, 17.9930052 49.3413545, 17.9929998 49.3413576, 17.9929942 49.3413606, 17.9929884 49.3413634, 17.9929825 49.3413661, 17.9929764 49.3413687, 17.9929703 49.3413711, 17.9929639 49.3413734, 17.9929575 49.3413755, 17.992951 49.3413775, 17.9929443 49.3413793, 17.9929376 49.341381, 17.9929307 49.3413824, 17.9929238 49.3413837, 17.9929168 49.3413848, 17.9929097 49.3413857, 17.9929025 49.3413864, 17.9928953 49.3413869, 17.992888 49.3413871, 17.9928807 49.3413871, 17.9928734 49.3413869, 17.992866 49.3413864, 17.9928586 49.3413856, 17.9928512 49.3413845)",1,roundabout,,,,
"[24994173, 26154790, 26154791]",05735,Mostecká,tertiary,50,False,True,65.071,"LINESTRING (17.992711 49.3406382, 17.9927577 49.3407623, 17.9928885 49.3411113, 17.9929119 49.341178, 17.9929165 49.3412076)",,,yes,,,
"[29353994, 1150109374, 1160183134, 1160183135]",,Jiráskova,residential,,False,True,225.58200000000002,"LINESTRING (17.992711 49.3406382, 17.9925151 49.3406658, 17.9924115 49.3406782, 17.9922664 49.3406948, 17.9921323 49.340708, 17.9918079 49.3407311, 17.9905494 49.3408118, 17.9900351 49.3408449, 17.9898975 49.3408537, 17.9898422 49.3408573, 17.9896193 49.3408668)",,,yes,,,
106946496,05735,Mostecká,tertiary,50,False,False,54.108,"LINESTRING (17.992711 49.3406382, 17.9926188 49.3403875, 17.9925739 49.340278, 17.9925453 49.3402164, 17.9925201 49.340168)",,,,,,
24994193,,,tertiary,50,True,False,14.658000000000001,"LINESTRING (17.9927743 49.3412928, 17.9927764 49.3412882, 17.9927788 49.3412837, 17.9927816 49.3412794, 17.9927846 49.3412751, 17.9927879 49.3412709, 17.9927914 49.3412668, 17.9927953 49.3412629, 17.9927993 49.341259, 17.9928036 49.3412552, 17.9928081 49.3412515, 17.9928128 49.341248, 17.9928177 49.3412445, 17.9928228 49.3412412, 17.992828 49.3412379, 17.9928335 49.3412348, 17.9928391 49.3412319, 17.9928449 49.341229, 17.9928508 49.3412263, 17.9928568 49.3412237, 17.992863 49.3412213, 17.9928693 49.341219, 17.9928758 49.3412169, 17.9928823 49.3412149, 17.992889 49.3412131, 17.9928957 49.3412115, 17.9929025 49.34121, 17.9929095 49.3412087, 17.9929165 49.3412076)",1,roundabout,,,,
"[395554233, 25022565]",05736,"['Pod Zakopaniců', '4. května']",tertiary,50,False,False,257.608,"LINESTRING (17.9927743 49.3412928, 17.9927067 49.3412882, 17.9926591 49.3412873, 17.9925855 49.3412919, 17.9924925 49.341302, 17.9920524 49.3413561, 17.99172 49.3413947, 17.9912209 49.3414554, 17.9910497 49.3414918, 17.99091 49.3415284, 17.9907601 49.341587, 17.9906445 49.3416411, 17.9904507 49.3417537, 17.9897489 49.342281)",,,,,,
"[24994173, 26154790, 26154791]",05735,Mostecká,tertiary,50,False,False,65.071,"LINESTRING (17.9929165 49.3412076, 17.9929119 49.341178, 17.9928885 49.3411113, 17.9927577 49.3407623, 17.992711 49.3406382)",,,yes,,,
