osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,width
5054759,,Hlavní,secondary,True,False,17.935,"LINESTRING (12.1899117 50.2205337, 12.1899267 50.2205574, 12.1899375 50.2205906, 12.1899325 50.2206244, 12.1899122 50.2206557, 12.1898782 50.2206818)",217,,roundabout,
1060514482,2,Hlavní,secondary,False,True,201.34000000000003,"LINESTRING (12.1899117 50.2205337, 12.1900532 50.2204821, 12.1901629 50.2204383, 12.190361 50.2203317, 12.1911488 50.2198695, 12.1914165 50.219709, 12.1917414 50.2195251, 12.1920577 50.2193588)",217,50,,
1232787579,,Hlavní,secondary,True,False,6.105,"LINESTRING (12.1879156 50.2215668, 12.1878964 50.2215913, 12.1878683 50.2216121)",217,,roundabout,
5054761,2,Gustava Geipela,residential,False,False,199.556,"LINESTRING (12.1868398 50.2209455, 12.1857714 50.2200572, 12.1856488 50.2199515, 12.1855848 50.2199064, 12.1855229 50.2198762, 12.1849675 50.2196316)",,,,
5054761,2,Gustava Geipela,residential,False,True,66.819,"LINESTRING (12.1868398 50.2209455, 12.1868612 50.2209635, 12.1874183 50.2214041, 12.1874312 50.2214122)",,,,
24483722,,Smetanova,residential,False,True,40.076,"LINESTRING (12.1868398 50.2209455, 12.186785 50.2209791, 12.1864333 50.221195)",,,,
"[32777316, 1183480412]",,Neumannova,residential,False,False,128.519,"LINESTRING (12.1901476 50.2208729, 12.1902947 50.2208195, 12.1907859 50.2206475, 12.1908323 50.2206285, 12.1909058 50.2205984, 12.1910014 50.2205592, 12.1912358 50.2204354, 12.1916121 50.2202081)",,,,
"[5109291, 1051043235]",,"['Rybniční', 'Kamenná']",residential,False,False,123.27799999999999,"LINESTRING (12.1901476 50.2208729, 12.1901999 50.2210166, 12.1901432 50.2211065, 12.1900612 50.2213349, 12.190015 50.221403, 12.1899942 50.2214826, 12.1900066 50.2218674, 12.1900133 50.2219573)",,,,
"[1051043235, 1051043236]",,Rybniční,residential,False,True,28.631,"LINESTRING (12.1901476 50.2208729, 12.190111 50.2208485, 12.190006 50.2207786, 12.1898782 50.2206818)",,,,
"[5109291, 1051043235]",,"['Rybniční', 'Kamenná']",residential,False,True,123.27799999999999,"LINESTRING (12.1900133 50.2219573, 12.1900066 50.2218674, 12.1899942 50.2214826, 12.190015 50.221403, 12.1900612 50.2213349, 12.1901432 50.2211065, 12.1901999 50.2210166, 12.1901476 50.2208729)",,,,
"[543275977, 543275974, 253589959]",,Moravská,residential,False,False,305.303,"LINESTRING (12.1900133 50.2219573, 12.1899425 50.2220207, 12.1898385 50.2221087, 12.1893927 50.2225614, 12.1893416 50.2226134, 12.1890841 50.2228691, 12.1889872 50.2229639, 12.1889356 50.2230144, 12.1888561 50.2230921, 12.1888009 50.2231461, 12.1885115 50.223439, 12.18814 50.223816, 12.18809 50.2238922, 12.1880601 50.2239597, 12.1879937 50.2241776, 12.1879436 50.2243331)",,,,
665946426,,Kamenná,residential,False,False,94.58099999999999,"LINESTRING (12.1900133 50.2219573, 12.1900912 50.2220321, 12.1905874 50.2223351, 12.1907749 50.2224469, 12.1909649 50.2225476)",,,,
5109290,,Pivovarská,residential,True,False,19.128999999999998,"LINESTRING (12.1923701 50.222609, 12.1923199 50.2226431, 12.1921446 50.2226987)",,,,
32780854,,Dlouhá,residential,False,False,44.395,"LINESTRING (12.1923701 50.222609, 12.1926977 50.2226467, 12.1928722 50.2226818, 12.1929696 50.222712)",,,,
538443297,,Dukelská,residential,False,False,72.346,"LINESTRING (12.1923701 50.222609, 12.1924551 50.2225238, 12.1928057 50.2221498, 12.1929092 50.2220577)",,,,
32777386,,Dlouhá,residential,True,False,101.277,"LINESTRING (12.1909649 50.2225476, 12.1911415 50.2225199, 12.191982 50.2225617, 12.19225 50.222578, 12.1923701 50.222609)",,,,
665946426,,Kamenná,residential,False,True,94.58100000000002,"LINESTRING (12.1909649 50.2225476, 12.1907749 50.2224469, 12.1905874 50.2223351, 12.1900912 50.2220321, 12.1900133 50.2219573)",,,,
665947510,,Kamenná,residential,False,False,37.346000000000004,"LINESTRING (12.1909649 50.2225476, 12.1909645 50.2226311, 12.1909485 50.2226775, 12.1908793 50.2228775)",,,,
665947510,,Kamenná,residential,False,False,105.582,"LINESTRING (12.1908793 50.2228775, 12.1908381 50.222943, 12.1907564 50.2230729, 12.1905964 50.2232419, 12.1902185 50.2236032, 12.190111 50.2236846)",,,,
665947510,,Kamenná,residential,False,True,37.346000000000004,"LINESTRING (12.1908793 50.2228775, 12.1909485 50.2226775, 12.1909645 50.2226311, 12.1909649 50.2225476)",,,,
5120487,,Resslova,residential,False,False,95.876,"LINESTRING (12.1864749 50.2218747, 12.1856135 50.2225378)",,,,
5120486,,Jiráskova,residential,False,False,57.022,"LINESTRING (12.1864749 50.2218747, 12.186316 50.2217733, 12.1859522 50.2214867)",,,,
5120487,,Resslova,residential,False,True,95.876,"LINESTRING (12.1856135 50.2225378, 12.1864749 50.2218747)",,,,
5120488,,Wolkerova,residential,False,False,55.292,"LINESTRING (12.1856135 50.2225378, 12.1856154 50.2226487, 12.1856194 50.2226821, 12.1856364 50.2227343, 12.1856838 50.2228375, 12.185696 50.2228742, 12.1857143 50.2229246, 12.1857306 50.2229693, 12.1857294 50.2230261)",,,,
298487823,,Wolkerova,residential,False,True,15.974,"LINESTRING (12.184995 50.224969, 12.1850723 50.2249054, 12.1851233 50.2248514)",,,,
"[311375425, 5120490]",2,Slovanská,residential,False,True,106.30499999999999,"LINESTRING (12.184995 50.224969, 12.1851449 50.2249972, 12.1853449 50.2250349, 12.1861818 50.2251025, 12.1863102 50.2251053, 12.1864657 50.2250891)",,,,
5120488,,Wolkerova,residential,False,False,141.426,"LINESTRING (12.1857294 50.2230261, 12.1858102 50.2232446, 12.185875 50.2234849, 12.1858612 50.2236147, 12.1856744 50.2242774)",,,,
5120488,,Wolkerova,residential,False,True,55.29200000000001,"LINESTRING (12.1857294 50.2230261, 12.1857306 50.2229693, 12.1857143 50.2229246, 12.185696 50.2228742, 12.1856838 50.2228375, 12.1856364 50.2227343, 12.1856194 50.2226821, 12.1856154 50.2226487, 12.1856135 50.2225378)",,,,
258560163,,Wolkerova,residential,False,False,19.728,"LINESTRING (12.1857294 50.2230261, 12.1856513 50.2230941, 12.1855922 50.2231791)",,,,
"[1232787578, 5120491]",,Hlavní,secondary,True,False,13.504000000000001,"LINESTRING (12.1875798 50.2215463, 12.187579 50.221516, 12.1875912 50.2214866, 12.1876153 50.2214604, 12.1876495 50.2214394)",217,,roundabout,
1136161981,1,Gustava Geipela,residential,True,False,18.311999999999998,"LINESTRING (12.1875798 50.2215463, 12.1875443 50.2215067, 12.1874775 50.2214496, 12.1874312 50.2214122)",,,,
253589958,,Karlova,residential,True,False,71.94,"LINESTRING (12.1878683 50.2216121, 12.1879457 50.2216899, 12.1879765 50.221772, 12.1876798 50.2222023)",,,,
1232787579,,Hlavní,secondary,True,False,8.009,"LINESTRING (12.1878683 50.2216121, 12.187821 50.2216316, 12.1877664 50.2216404)",217,,roundabout,
5120491,,Hlavní,secondary,True,False,5.186999999999999,"LINESTRING (12.1876054 50.2215897, 12.187589 50.2215689, 12.1875798 50.2215463)",217,,roundabout,
1060492372,2,Hlavní,secondary,False,True,20.514,"LINESTRING (12.1881279 50.2214739, 12.1883927 50.2214009)",217,50,,
1136161980,1,Hlavní,secondary,True,False,18.327,"LINESTRING (12.1881279 50.2214739, 12.1880669 50.2214977, 12.1879814 50.2215328, 12.1879156 50.2215668)",217,50,,
"[311375425, 5120490]",2,Slovanská,residential,False,False,106.30499999999999,"LINESTRING (12.1864657 50.2250891, 12.1863102 50.2251053, 12.1861818 50.2251025, 12.1853449 50.2250349, 12.1851449 50.2249972, 12.184995 50.224969)",,,,
30154796,2,Saská,secondary,False,True,88.982,"LINESTRING (12.1864657 50.2250891, 12.1865281 50.2251679, 12.1866071 50.2252386, 12.1867626 50.2253427, 12.1869003 50.2254219, 12.1870542 50.2254888, 12.1872496 50.2255671, 12.1873775 50.2256173)",217,50,,
"[1060492368, 1060492369, 311375419, 1163672687]",2,Hlavní,secondary,False,False,332.95900000000006,"LINESTRING (12.1864657 50.2250891, 12.1864203 50.2250125, 12.1863846 50.224926, 12.1863667 50.2248322, 12.1863619 50.2246677, 12.1863603 50.2245505, 12.1863677 50.2244165, 12.1863793 50.2243022, 12.186408 50.2241822, 12.1864642 50.2240422, 12.1866848 50.2235523, 12.1868299 50.2231723, 12.1868861 50.2230112, 12.1870182 50.2225222, 12.1870774 50.2223403, 12.1871142 50.2222446, 12.1871363 50.2222022, 12.1871611 50.2221646)",217,50,,
901294764,2,Hlavní,secondary,False,False,40.537,"LINESTRING (12.1871611 50.2221646, 12.1874777 50.2218615)",217,50,,
32776796,,Jiráskova,residential,True,False,58.584,"LINESTRING (12.1871611 50.2221646, 12.186844 50.2220473, 12.1864749 50.2218747)",,,,3
"[1060492368, 1060492369, 311375419, 1163672687]",2,Hlavní,secondary,False,True,332.95899999999995,"LINESTRING (12.1871611 50.2221646, 12.1871363 50.2222022, 12.1871142 50.2222446, 12.1870774 50.2223403, 12.1870182 50.2225222, 12.1868861 50.2230112, 12.1868299 50.2231723, 12.1866848 50.2235523, 12.1864642 50.2240422, 12.186408 50.2241822, 12.1863793 50.2243022, 12.1863677 50.2244165, 12.1863603 50.2245505, 12.1863619 50.2246677, 12.1863667 50.2248322, 12.1863846 50.224926, 12.1864203 50.2250125, 12.1864657 50.2250891)",217,50,,
538377234,,Šaldova,tertiary,False,True,98.636,"LINESTRING (12.195266 50.2192563, 12.1939749 50.2189332)",02116,50,,
25487119,,Alešova,residential,False,True,64.13,"LINESTRING (12.195266 50.2192563, 12.1954106 50.2191584, 12.1954898 50.2191067, 12.1958951 50.2188433)",,,,
538443300,,Dukelská,residential,False,True,171.171,"LINESTRING (12.195266 50.2192563, 12.1951997 50.219361, 12.194802 50.2199891, 12.1947248 50.2201111, 12.1946888 50.220302, 12.1946875 50.2204135, 12.194684 50.2207268)",,,,
253589958,,Karlova,residential,True,False,99.77600000000001,"LINESTRING (12.1876798 50.2222023, 12.1875384 50.2225243, 12.1875295 50.2226025, 12.1875128 50.2228835, 12.1875081 50.2229672, 12.1874627 50.2230831)",,,,
"[543275976, 253589958]",,Karlova,residential,True,False,108.815,"LINESTRING (12.1874627 50.2230831, 12.1873966 50.2231995, 12.1871661 50.2235435, 12.1871015 50.2237093, 12.1870584 50.2237558, 12.1869764 50.2240059)",,,,
258560075,,Karlova,residential,True,False,148.562,"LINESTRING (12.1874627 50.2230831, 12.1875165 50.2230885, 12.1875625 50.2230877, 12.1877081 50.223023, 12.1879057 50.2228317, 12.1879464 50.2227876, 12.1881404 50.2225847, 12.1881894 50.2225337, 12.1882685 50.2224491, 12.1882755 50.2224121, 12.1882479 50.2223793, 12.1881836 50.2223414, 12.1879807 50.2222858, 12.1877245 50.2222145, 12.1876798 50.2222023)",,,,
32777039,2,Saská,secondary,False,False,34.991,"LINESTRING (12.1874651 50.2261043, 12.1874978 50.2259873, 12.1875218 50.2258581, 12.1875359 50.225793)",217,50,,
5356153,2,Šaldova,tertiary,False,False,44.173,"LINESTRING (12.1934742 50.2187033, 12.1935915 50.2187827, 12.1937406 50.2188466, 12.1938439 50.218887, 12.1939749 50.2189332)",02116,50,,
1060514482,2,Hlavní,secondary,False,False,124.442,"LINESTRING (12.1934742 50.2187033, 12.1929723 50.2189188, 12.1926293 50.219073, 12.192208 50.2192837, 12.1920577 50.2193588)",217,50,,
"[31977824, 1060514482, 1060514483]",2,Hlavní,secondary,False,True,83.79499999999999,"LINESTRING (12.1934742 50.2187033, 12.193639 50.2186273, 12.1938588 50.2185236, 12.1941107 50.2183824, 12.1942247 50.2183146, 12.1943746 50.2182196)",217,50,,
32777482,,Vančurova,residential,False,True,455.026,"LINESTRING (12.1828515 50.2188858, 12.1829529 50.2188408, 12.1836153 50.2180087, 12.1840688 50.217439, 12.1848051 50.2168944, 12.184959 50.2167878, 12.1850711 50.2167475, 12.1851798 50.2167355, 12.1852997 50.2167463, 12.1864299 50.2171375, 12.1868331 50.2172501, 12.1870953 50.217327, 12.1871745 50.2173512)",,,,
32776799,,Havlíčkova,residential,False,False,31.556,"LINESTRING (12.1954615 50.2247167, 12.1950613 50.2248391)",,,,
32776798,,Havlíčkova,residential,False,True,82.735,"LINESTRING (12.1954615 50.2247167, 12.195868 50.2245272, 12.1963465 50.2243041, 12.1964014 50.2242785)",,,,
32776799,,Havlíčkova,residential,False,True,34.26,"LINESTRING (12.1946378 50.2249858, 12.1950613 50.2248391)",,,,
32776800,,Mikulášská,residential,False,False,239.199,"LINESTRING (12.1946378 50.2249858, 12.194311 50.2248813, 12.1940772 50.2247998, 12.1939016 50.2247411, 12.1937307 50.2246787, 12.1935206 50.2246135, 12.1932467 50.2245756, 12.1930498 50.2245496, 12.1928961 50.2245309, 12.1925272 50.2244795, 12.192393 50.2244808, 12.1922985 50.2245078, 12.1922382 50.2245692, 12.1922199 50.2246109, 12.1921741 50.2247149, 12.1920696 50.22496, 12.1920768 50.2250253)",,,,
"[747896002, 24483726]",,Kamenná,residential,True,False,118.92099999999999,"LINESTRING (12.1894103 50.2238927, 12.1891468 50.2239203, 12.1888946 50.2239506, 12.1886254 50.2239963, 12.1884056 50.2240649, 12.1882468 50.2241501, 12.1880005 50.2242891, 12.1879436 50.2243331)",,,,
"[537922264, 537922265, 543275972]",,Mikulášská,living_street,False,True,167.66199999999998,"LINESTRING (12.1894103 50.2238927, 12.1892682 50.2240544, 12.1892461 50.2240795, 12.1891583 50.2241897, 12.189109 50.2243006, 12.1891014 50.2243304, 12.1890884 50.2243813, 12.1891037 50.2244562, 12.1891087 50.2244752, 12.1891229 50.2244938, 12.1891695 50.2245407, 12.1892351 50.2245782, 12.1894132 50.2246418, 12.1896593 50.2247296, 12.1898821 50.2248057, 12.1901613 50.2249039, 12.1902516 50.224942)",,,,
665947510,,Kamenná,residential,False,True,55.177,"LINESTRING (12.1894103 50.2238927, 12.1895893 50.2238469, 12.1897141 50.223815, 12.1898937 50.2237713, 12.1900131 50.2237271, 12.190111 50.2236846)",,,,
30154979,,Moravská,residential,False,False,52.803000000000004,"LINESTRING (12.1877194 50.2250953, 12.1876164 50.2254261, 12.1875922 50.2254866, 12.1875687 50.2255602)",,,,
543275973,,Moravská,residential,False,True,52.004,"LINESTRING (12.1877194 50.2250953, 12.1877742 50.2248947, 12.1878452 50.2246346)",,,,
543275973,,Moravská,residential,False,False,34.248,"LINESTRING (12.1879436 50.2243331, 12.1878452 50.2246346)",,,,
"[543275977, 543275974, 253589959]",,Moravská,residential,False,True,305.303,"LINESTRING (12.1879436 50.2243331, 12.1879937 50.2241776, 12.1880601 50.2239597, 12.18809 50.2238922, 12.18814 50.223816, 12.1885115 50.223439, 12.1888009 50.2231461, 12.1888561 50.2230921, 12.1889356 50.2230144, 12.1889872 50.2229639, 12.1890841 50.2228691, 12.1893416 50.2226134, 12.1893927 50.2225614, 12.1898385 50.2221087, 12.1899425 50.2220207, 12.1900133 50.2219573)",,,,
32776800,,Mikulášská,residential,False,True,239.199,"LINESTRING (12.1920768 50.2250253, 12.1920696 50.22496, 12.1921741 50.2247149, 12.1922199 50.2246109, 12.1922382 50.2245692, 12.1922985 50.2245078, 12.192393 50.2244808, 12.1925272 50.2244795, 12.1928961 50.2245309, 12.1930498 50.2245496, 12.1932467 50.2245756, 12.1935206 50.2246135, 12.1937307 50.2246787, 12.1939016 50.2247411, 12.1940772 50.2247998, 12.194311 50.2248813, 12.1946378 50.2249858)",,,,
32777037,,Štefánikova,residential,False,True,120.29800000000002,"LINESTRING (12.1920768 50.2250253, 12.1921474 50.2250564, 12.1925024 50.225127, 12.1928472 50.2251956, 12.1929249 50.225211, 12.1931969 50.2252651, 12.1934446 50.2253186, 12.1936682 50.2253824)",,,,
543275972,,Mikulášská,living_street,False,False,154.936,"LINESTRING (12.1920768 50.2250253, 12.1919247 50.225106, 12.191672 50.2252872, 12.191608 50.2253195, 12.1915218 50.2253376, 12.1914477 50.2253426, 12.1913695 50.2253334, 12.191296 50.2253107, 12.1911018 50.2252442, 12.1904161 50.2250005, 12.1902516 50.224942)",,,,
32776799,,Havlíčkova,residential,False,False,34.26,"LINESTRING (12.1950613 50.2248391, 12.1946378 50.2249858)",,,,
32776799,,Havlíčkova,residential,False,True,31.556,"LINESTRING (12.1950613 50.2248391, 12.1954615 50.2247167)",,,,
24483731,,Příbramská,residential,True,False,378.786,"LINESTRING (12.1950613 50.2248391, 12.1938904 50.2243933, 12.1933178 50.2242299, 12.1928117 50.2241626, 12.1922604 50.2240791, 12.1917124 50.2239983, 12.1914934 50.2239694, 12.1913726 50.2239518, 12.1903859 50.2237884, 12.1902708 50.2237612, 12.190111 50.2236846)",,,,
5120486,,Jiráskova,residential,False,False,65.153,"LINESTRING (12.183945 50.2206738, 12.1831334 50.2204024)",,,,
5120486,,Jiráskova,residential,False,True,90.71000000000001,"LINESTRING (12.183945 50.2206738, 12.1846677 50.2209063, 12.1850793 50.2210462)",,,,
5120486,,Jiráskova,residential,False,False,79.34,"LINESTRING (12.1859522 50.2214867, 12.1856607 50.221306, 12.1853314 50.2211534, 12.1850793 50.2210462)",,,,
5120486,,Jiráskova,residential,False,True,57.022,"LINESTRING (12.1859522 50.2214867, 12.186316 50.2217733, 12.1864749 50.2218747)",,,,
24483722,,Smetanova,residential,False,False,47.165,"LINESTRING (12.1859522 50.2214867, 12.185999 50.2214616, 12.1864333 50.221195)",,,,
5120486,,Jiráskova,residential,False,False,90.71000000000001,"LINESTRING (12.1850793 50.2210462, 12.1846677 50.2209063, 12.183945 50.2206738)",,,,
5120486,,Jiráskova,residential,False,True,79.34,"LINESTRING (12.1850793 50.2210462, 12.1853314 50.2211534, 12.1856607 50.221306, 12.1859522 50.2214867)",,,,
24483723,,Wolkerova,residential,True,False,172.52,"LINESTRING (12.1850793 50.2210462, 12.1850807 50.2210994, 12.1850877 50.221194, 12.1853227 50.2214659, 12.1854183 50.2216093, 12.1854434 50.2217337, 12.1854657 50.221844, 12.1855031 50.2220362, 12.1856007 50.2224504, 12.1856135 50.2225378)",,,,
24483713,2,Hlavní,residential,False,False,42.528999999999996,"LINESTRING (12.1920577 50.2193588, 12.1921312 50.2194112, 12.1923986 50.2196012, 12.1924572 50.2196433)",,,,
1060514482,2,Hlavní,secondary,False,False,201.33999999999997,"LINESTRING (12.1920577 50.2193588, 12.1917414 50.2195251, 12.1914165 50.219709, 12.1911488 50.2198695, 12.190361 50.2203317, 12.1901629 50.2204383, 12.1900532 50.2204821, 12.1899117 50.2205337)",217,50,,
1060514482,2,Hlavní,secondary,False,True,124.44200000000001,"LINESTRING (12.1920577 50.2193588, 12.192208 50.2192837, 12.1926293 50.219073, 12.1929723 50.2189188, 12.1934742 50.2187033)",217,50,,
538377234,,Šaldova,tertiary,False,False,98.636,"LINESTRING (12.1939749 50.2189332, 12.195266 50.2192563)",02116,50,,
5356153,2,Šaldova,tertiary,False,True,44.173,"LINESTRING (12.1939749 50.2189332, 12.1938439 50.218887, 12.1937406 50.2188466, 12.1935915 50.2187827, 12.1934742 50.2187033)",02116,50,,
538377233,,Neumannova,residential,True,False,83.223,"LINESTRING (12.1939749 50.2189332, 12.1940291 50.2188868, 12.1943787 50.2185304, 12.1945054 50.2183928, 12.194531 50.218284)",,,,
"[1181747734, 32777319]",,Neumannova,residential,False,True,134.523,"LINESTRING (12.1939749 50.2189332, 12.1938548 50.2190068, 12.193798 50.2190268, 12.193689 50.2190652, 12.193342 50.2191873, 12.1930051 50.2193377, 12.1928695 50.2193982, 12.1926636 50.219513, 12.1925206 50.2196032, 12.1924572 50.2196433)",,,,
24483713,2,Hlavní,residential,False,True,42.529,"LINESTRING (12.1924572 50.2196433, 12.1923986 50.2196012, 12.1921312 50.2194112, 12.1920577 50.2193588)",,,,
"[1181747734, 32777319]",,Neumannova,residential,False,False,134.523,"LINESTRING (12.1924572 50.2196433, 12.1925206 50.2196032, 12.1926636 50.219513, 12.1928695 50.2193982, 12.1930051 50.2193377, 12.193342 50.2191873, 12.193689 50.2190652, 12.193798 50.2190268, 12.1938548 50.2190068, 12.1939749 50.2189332)",,,,
"[1183494137, 32777317]",,Neumannova,residential,False,True,87.045,"LINESTRING (12.1924572 50.2196433, 12.192207 50.2198358, 12.1916121 50.2202081)",,,,
"[1183494137, 32777317]",,Neumannova,residential,False,False,87.045,"LINESTRING (12.1916121 50.2202081, 12.192207 50.2198358, 12.1924572 50.2196433)",,,,
"[538443299, 32777318]",,Neumannova,residential,False,False,231.412,"LINESTRING (12.1916121 50.2202081, 12.1917459 50.2202976, 12.1919342 50.2203833, 12.1930752 50.2206164, 12.1932484 50.2206332, 12.1933947 50.2206425, 12.1936575 50.2206872, 12.1945862 50.2207469, 12.194684 50.2207268)",,,,4.5
"[32777316, 1183480412]",,Neumannova,residential,False,True,128.51899999999998,"LINESTRING (12.1916121 50.2202081, 12.1912358 50.2204354, 12.1910014 50.2205592, 12.1909058 50.2205984, 12.1908323 50.2206285, 12.1907859 50.2206475, 12.1902947 50.2208195, 12.1901476 50.2208729)",,,,
24483718,,Sadová,residential,False,False,13.248,"LINESTRING (12.1943746 50.2182196, 12.1944962 50.2182724, 12.194531 50.218284)",,,,
"[31977824, 1060514482, 1060514483]",2,Hlavní,secondary,False,False,83.79500000000002,"LINESTRING (12.1943746 50.2182196, 12.1942247 50.2183146, 12.1941107 50.2183824, 12.1938588 50.2185236, 12.193639 50.2186273, 12.1934742 50.2187033)",217,50,,
31977824,2,Hlavní,secondary,False,True,47.098,"LINESTRING (12.1943746 50.2182196, 12.1945616 50.2180754, 12.19467 50.2179859, 12.1947768 50.2178837)",217,50,,
24483718,,Sadová,residential,False,True,13.248,"LINESTRING (12.194531 50.218284, 12.1944962 50.2182724, 12.1943746 50.2182196)",,,,
"[24483720, 1183488018]",,Masarykovo nám.,residential,False,True,33.263999999999996,"LINESTRING (12.1892411 50.2203527, 12.1894724 50.2204562, 12.1894961 50.2204668, 12.1896243 50.2205241)",,,,
661354314,,Masarykovo nám.,residential,False,False,59.17,"LINESTRING (12.1892411 50.2203527, 12.1891592 50.2203938, 12.1890945 50.220444, 12.1888329 50.220777, 12.1888157 50.2208025)",,,,
665947510,,Kamenná,residential,False,False,55.17700000000001,"LINESTRING (12.190111 50.2236846, 12.1900131 50.2237271, 12.1898937 50.2237713, 12.1897141 50.223815, 12.1895893 50.2238469, 12.1894103 50.2238927)",,,,
665947510,,Kamenná,residential,False,True,105.582,"LINESTRING (12.190111 50.2236846, 12.1902185 50.2236032, 12.1905964 50.2232419, 12.1907564 50.2230729, 12.1908381 50.222943, 12.1908793 50.2228775)",,,,
32776798,,Havlíčkova,residential,False,False,82.735,"LINESTRING (12.1964014 50.2242785, 12.1963465 50.2243041, 12.195868 50.2245272, 12.1954615 50.2247167)",,,,
32777037,,Štefánikova,residential,False,False,120.298,"LINESTRING (12.1936682 50.2253824, 12.1934446 50.2253186, 12.1931969 50.2252651, 12.1929249 50.225211, 12.1928472 50.2251956, 12.1925024 50.225127, 12.1921474 50.2250564, 12.1920768 50.2250253)",,,,
30154798,,Saská,secondary,True,False,27.139,"LINESTRING (12.1875359 50.225793, 12.1874821 50.2257877, 12.187433 50.2257725, 12.1873931 50.2257488, 12.1873659 50.2257186, 12.1873537 50.2256846, 12.1873577 50.2256498, 12.1873775 50.2256173)",217,50,roundabout,
32777039,2,Saská,secondary,False,True,34.991,"LINESTRING (12.1875359 50.225793, 12.1875218 50.2258581, 12.1874978 50.2259873, 12.1874651 50.2261043)",217,50,,
30154796,2,Saská,secondary,False,False,88.982,"LINESTRING (12.1873775 50.2256173, 12.1872496 50.2255671, 12.1870542 50.2254888, 12.1869003 50.2254219, 12.1867626 50.2253427, 12.1866071 50.2252386, 12.1865281 50.2251679, 12.1864657 50.2250891)",217,50,,
30154798,,Saská,secondary,True,False,15.951,"LINESTRING (12.1873775 50.2256173, 12.1874044 50.2255944, 12.1874392 50.2255763, 12.1874799 50.2255641, 12.1875239 50.2255587, 12.1875687 50.2255602)",217,50,roundabout,
30154798,,Saská,secondary,True,False,38.51,"LINESTRING (12.1875687 50.2255602, 12.187632 50.2255755, 12.1876823 50.2256045, 12.1877127 50.2256431, 12.1877192 50.2256862, 12.1877008 50.2257279, 12.18766 50.2257624, 12.1876025 50.2257852, 12.1875359 50.225793)",217,50,roundabout,
30154979,,Moravská,residential,False,True,52.803,"LINESTRING (12.1875687 50.2255602, 12.1875922 50.2254866, 12.1876164 50.2254261, 12.1877194 50.2250953)",,,,
5120491,,Hlavní,secondary,True,False,13.371,"LINESTRING (12.1877664 50.2216404, 12.1877195 50.2216389, 12.1876749 50.2216293, 12.1876359 50.2216125, 12.1876054 50.2215897)",217,,roundabout,
1136161977,1,Hlavní,secondary,True,False,32.144,"LINESTRING (12.1877664 50.2216404, 12.1877115 50.2216714, 12.1876343 50.2217362, 12.1876062 50.2217653, 12.1874777 50.2218615)",217,50,,
258560120,,Potoční,residential,False,False,45.297,"LINESTRING (12.1877947 50.2214216, 12.1878046 50.2213961, 12.187827 50.2213386, 12.1879272 50.221218, 12.1879414 50.2211709, 12.1879213 50.2210994, 12.1878994 50.2210363)",,,,
1232787578,,Hlavní,secondary,True,False,7.045999999999999,"LINESTRING (12.1877947 50.2214216, 12.1878405 50.2214337, 12.187879 50.2214536)",217,,roundabout,
