osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,access,bridge,tunnel
387802033,284,Lomnická,secondary,50,False,False,57.303,"LINESTRING (15.5111587 50.4973353, 15.5113721 50.4971858, 15.5116504 50.4970465, 15.5117663 50.4969982)",,,,,
28511841,,Opolského,residential,,False,True,13.694,"LINESTRING (15.5137382 50.4967186, 15.5138893 50.4967956)",,,,,
165039624,284,Opolského,secondary,50,False,True,41.347,"LINESTRING (15.5137382 50.4967186, 15.5132255 50.49654)",,,,,
715705859,284,Kotíkova,secondary,50,False,False,86.23400000000001,"LINESTRING (15.5137382 50.4967186, 15.514241 50.4962886, 15.5144563 50.496092)",,,,,
34024518,,Tulkova,residential,50,False,True,35.87,"LINESTRING (15.5101228 50.4987348, 15.5098157 50.4987005, 15.5096286 50.4986648)",,,,,
261877047,284,Lomnická,secondary,50,False,False,83.922,"LINESTRING (15.5101228 50.4987348, 15.5101799 50.4985529, 15.5102822 50.4983347, 15.5103829 50.4981481, 15.5104707 50.4980151)",,,,,
261877048,284,Lomnická,secondary,50,False,True,55.69200000000001,"LINESTRING (15.5101228 50.4987348, 15.5100853 50.4988565, 15.510064 50.49907, 15.5100661 50.4992329)",,,,,
208073403,16,Krkonošská,primary,50,False,False,45.703,"LINESTRING (15.5213904 50.494724, 15.52156 50.4951206)",2,,,,
208073403,16,Krkonošská,primary,50,False,True,58.268,"LINESTRING (15.5213904 50.494724, 15.5211822 50.494217)",2,,,,
"[177812904, 177812905, 34069668]",,Vrchovinská,residential,50,False,False,230.90699999999998,"LINESTRING (15.5213904 50.494724, 15.5212722 50.4947398, 15.5209488 50.4947827, 15.5208733 50.494796, 15.5208371 50.4948015, 15.5207746 50.4948463, 15.5207544 50.4950405, 15.5207878 50.495383, 15.5208797 50.4955166, 15.5212389 50.4957255, 15.5217568 50.4960429, 15.5219698 50.4961974)",,,,yes,
34069676,,Čelakovského,residential,,False,False,50.175999999999995,"LINESTRING (15.520772 50.4911358, 15.5206811 50.4911383, 15.5202702 50.4911498, 15.5200698 50.4911828)",,,,,
171490654,16;284,Legií,primary,30,False,False,59.569,"LINESTRING (15.520772 50.4911358, 15.520783 50.491287, 15.520777 50.491598, 15.5207738 50.4916713)",2,,,,
28511848,,Záhorského,residential,,False,True,92.389,"LINESTRING (15.5151374 50.495598, 15.5151986 50.4956364, 15.5153752 50.495819, 15.5159145 50.4962639)",,,,,
715705859,284,Kotíkova,secondary,50,False,False,56.958,"LINESTRING (15.5151374 50.495598, 15.5155763 50.4954672, 15.5158622 50.495375)",,,,,
715705859,284,Kotíkova,secondary,50,False,True,73.586,"LINESTRING (15.5151374 50.495598, 15.5149338 50.4956954, 15.5146598 50.4959129, 15.5144563 50.496092)",,,,,
34024520,,Příkrá,residential,,False,False,87.62100000000001,"LINESTRING (15.5125016 50.496702, 15.5121559 50.4964064, 15.5118135 50.4960478)",,,destination,,
387802033,284,Lomnická,secondary,50,False,False,54.89900000000001,"LINESTRING (15.5125016 50.496702, 15.512862 50.496606, 15.5130021 50.4965671, 15.513044 50.4965555, 15.5131627 50.4965341, 15.5132255 50.49654)",,,,,
387802033,284,Lomnická,secondary,50,False,True,61.578,"LINESTRING (15.5125016 50.496702, 15.512261 50.496792, 15.5117663 50.4969982)",,,,,
222718553,,Lomená,residential,50,False,True,35.618,"LINESTRING (15.5104707 50.4980151, 15.510282 50.4979634, 15.5101253 50.4978853, 15.5100676 50.4978341)",,,,,
261877047,284,Lomnická,secondary,50,False,True,83.92200000000001,"LINESTRING (15.5104707 50.4980151, 15.5103829 50.4981481, 15.5102822 50.4983347, 15.5101799 50.4985529, 15.5101228 50.4987348)",,,,,
387802033,284,Lomnická,secondary,50,False,False,54.42100000000001,"LINESTRING (15.5104707 50.4980151, 15.510584 50.497871, 15.510856 50.497592)",,,,,
208073403,16,Krkonošská,primary,50,False,False,58.268,"LINESTRING (15.5211822 50.494217, 15.5213904 50.494724)",2,,,,
34069680,,Smetanova,residential,,False,False,48.982,"LINESTRING (15.5211822 50.494217, 15.5213049 50.4941945, 15.5218518 50.4941049)",,,,,
208073403,16,Krkonošská,primary,50,False,True,86.061,"LINESTRING (15.5211822 50.494217, 15.5209745 50.4936746, 15.5208781 50.4934678)",2,,,,
171490651,16;284,Krkonošská,primary,50,False,False,22.253999999999998,"LINESTRING (15.5207046 50.4930111, 15.5207333 50.4931044, 15.5207274 50.4932094)",2,,,,
"[171490651, 208073404]",16;284,"['Krkonošská', 'Legií']",primary,"['50', '30']",False,True,60.245999999999995,"LINESTRING (15.5207046 50.4930111, 15.5206483 50.4929275, 15.520378 50.4925937, 15.5203543 50.492557, 15.5203412 50.4925223)",2,,,,
28511859,,Staropacká,residential,50,False,False,177.337,"LINESTRING (15.5100661 50.4992329, 15.510199 50.4991698, 15.5105049 50.4987706, 15.5105656 50.4987184, 15.5107127 50.498592, 15.5107652 50.4985251, 15.5108369 50.498186, 15.5108787 50.4980976, 15.5109202 50.4980214, 15.5109762 50.4979218, 15.511078 50.4978121)",,,,,
261877048,284,Lomnická,secondary,50,False,False,55.692,"LINESTRING (15.5100661 50.4992329, 15.510064 50.49907, 15.5100853 50.4988565, 15.5101228 50.4987348)",,,,,
9584265,284,Kotíkova,secondary,50,False,True,70.891,"LINESTRING (15.5185769 50.4947815, 15.5181503 50.4948937, 15.5178545 50.4949587, 15.517633 50.494992)",,,,,
172036081,284,Kotíkova,secondary,50,False,False,58.78099999999999,"LINESTRING (15.5185769 50.4947815, 15.5187316 50.4947323, 15.5187824 50.494717, 15.5188331 50.4946971, 15.5188631 50.4946811, 15.5190369 50.4946053, 15.5192558 50.494482)",,,,,
208073399,,Budečská,residential,,False,True,68.967,"LINESTRING (15.5185769 50.4947815, 15.5184926 50.4946544, 15.5183947 50.4945441, 15.5183405 50.494492, 15.5180627 50.4943425, 15.517983 50.4943074)",,,,,
45752797,16,Krkonošská,primary,50,False,False,14.385,"LINESTRING (15.5207814 50.493354, 15.5208781 50.4934678)",2,,,,
394753443,16;284,Krkonošská,primary,50,True,False,14.088000000000001,"LINESTRING (15.5207814 50.493354, 15.520744 50.4933626, 15.5207041 50.4933631, 15.5206662 50.4933553, 15.5206343 50.4933402, 15.5206117 50.4933193)",,roundabout,,,
28511869,,Komenského,residential,30,False,False,46.831999999999994,"LINESTRING (15.5203412 50.4925223, 15.5201766 50.4925724, 15.5200607 50.4926136, 15.5197819 50.4927448)",,,,,
"[171490651, 208073404]",16;284,"['Krkonošská', 'Legií']",primary,"['30', '50']",False,False,60.245999999999995,"LINESTRING (15.5203412 50.4925223, 15.5203543 50.492557, 15.520378 50.4925937, 15.5206483 50.4929275, 15.5207046 50.4930111)",2,,,,
208073405,16;284,Legií,primary,30,False,True,100.15900000000002,"LINESTRING (15.5203412 50.4925223, 15.520337 50.4924665, 15.5203524 50.4924086, 15.5204098 50.4922954, 15.5205336 50.4921079, 15.5207317 50.491794, 15.5207738 50.4916713)",2,,,,
"[28511850, 28511847]",,"['Biskupská', 'Jana Machytky']",residential,,False,"[False, True]",192.73599999999996,"LINESTRING (15.5158345 50.4972715, 15.5158705 50.4972057, 15.5164148 50.4967112, 15.5166542 50.4963664, 15.5168129 50.4961997, 15.5170571 50.4960006, 15.5170884 50.4959446, 15.5170781 50.495851, 15.5169498 50.4958399)",,,,,
"[165244960, 176320505, 206631876, 28511841]",,"['Opolského', 'Klášterní']",residential,,False,False,135.99,"LINESTRING (15.5158345 50.4972715, 15.515717 50.4972703, 15.5156321 50.4972885, 15.5149943 50.4974498, 15.5148618 50.4974143, 15.5144986 50.4970139, 15.5143876 50.4969418)",,,,,
28511845,,Niederlova,residential,,False,True,68.595,"LINESTRING (15.5152007 50.4966092, 15.5148376 50.4967289, 15.514525 50.4968767, 15.5143876 50.4969418)",,,,,
28511847,,Jana Machytky,residential,,False,False,63.843999999999994,"LINESTRING (15.5152007 50.4966092, 15.5152858 50.4965922, 15.5159145 50.4962639)",,,,,
735269554,,Kafkova,residential,50,False,True,78.0,"LINESTRING (15.5152007 50.4966092, 15.5148171 50.4963381, 15.5145358 50.4961393, 15.5144563 50.496092)",,,,,
28511841,,Opolského,residential,,False,False,38.921,"LINESTRING (15.5143876 50.4969418, 15.5141401 50.4968567, 15.5139528 50.4968151, 15.5138893 50.4967956)",,,,,
"[165244960, 28511841, 206631876, 176320505]",,"['Opolského', 'Klášterní']",residential,,False,True,135.99,"LINESTRING (15.5143876 50.4969418, 15.5144986 50.4970139, 15.5148618 50.4974143, 15.5149943 50.4974498, 15.5156321 50.4972885, 15.515717 50.4972703, 15.5158345 50.4972715)",,,,,
28511845,,Niederlova,residential,,False,False,68.595,"LINESTRING (15.5143876 50.4969418, 15.514525 50.4968767, 15.5148376 50.4967289, 15.5152007 50.4966092)",,,,,
28511847,,Jana Machytky,residential,,False,False,87.863,"LINESTRING (15.5159145 50.4962639, 15.5162449 50.496123, 15.5163965 50.4960295, 15.5167511 50.4958817, 15.5169498 50.4958399)",,,,,
28511847,,Jana Machytky,residential,,False,True,63.843999999999994,"LINESTRING (15.5159145 50.4962639, 15.5152858 50.4965922, 15.5152007 50.4966092)",,,,,
28511848,,Záhorského,residential,,False,False,92.389,"LINESTRING (15.5159145 50.4962639, 15.5153752 50.495819, 15.5151986 50.4956364, 15.5151374 50.495598)",,,,,
9584265,284,Kotíkova,secondary,50,False,True,46.341,"LINESTRING (15.5164658 50.495213, 15.5158622 50.495375)",,,,,
9584265,284,Kotíkova,secondary,50,False,False,86.56400000000001,"LINESTRING (15.5164658 50.495213, 15.5169571 50.4950803, 15.5172043 50.4950473, 15.5173394 50.4950292, 15.517633 50.494992)",,,,,
28511849,,Tovární,residential,,False,False,77.66499999999999,"LINESTRING (15.5164658 50.495213, 15.516511 50.495274, 15.5166027 50.4953976, 15.5169498 50.4958399)",,,,,
"[224038448, 224038445, 224038447]",,,residential,,False,False,35.391,"LINESTRING (15.5123117 50.4974202, 15.5123105 50.4972411, 15.5122225 50.4971831, 15.5121572 50.4971418)",,,,yes,
261877049,,Na Strži,residential,,False,False,139.004,"LINESTRING (15.5123117 50.4974202, 15.512437 50.4974152, 15.5132587 50.4972214, 15.5136021 50.4971186, 15.5137132 50.4970069, 15.5138893 50.4967956)",,,,,
261877049,,Na Strži,residential,,False,True,232.02399999999997,"LINESTRING (15.5123117 50.4974202, 15.5120254 50.4976874, 15.5119674 50.4977183, 15.511823 50.4977951, 15.5112966 50.4984993, 15.5110414 50.4986723, 15.5109335 50.4988972, 15.5108435 50.4992357)",,,,,
28511865,,Kafkova,residential,50,False,True,48.97,"LINESTRING (15.5144563 50.496092, 15.5143954 50.4960409, 15.5141953 50.4958732, 15.5139827 50.4957774)",,,,,
715705859,284,Kotíkova,secondary,50,False,False,73.586,"LINESTRING (15.5144563 50.496092, 15.5146598 50.4959129, 15.5149338 50.4956954, 15.5151374 50.495598)",,,,,
715705859,284,Kotíkova,secondary,50,False,True,86.23400000000001,"LINESTRING (15.5144563 50.496092, 15.514241 50.4962886, 15.5137382 50.4967186)",,,,,
735269554,,Kafkova,residential,50,False,False,78.0,"LINESTRING (15.5144563 50.496092, 15.5145358 50.4961393, 15.5148171 50.4963381, 15.5152007 50.4966092)",,,,,
261877049,,Na Strži,residential,,False,False,232.024,"LINESTRING (15.5108435 50.4992357, 15.5109335 50.4988972, 15.5110414 50.4986723, 15.5112966 50.4984993, 15.511823 50.4977951, 15.5119674 50.4977183, 15.5120254 50.4976874, 15.5123117 50.4974202)",,,,,
28511865,,Kafkova,residential,50,False,False,48.970000000000006,"LINESTRING (15.5139827 50.4957774, 15.5141953 50.4958732, 15.5143954 50.4960409, 15.5144563 50.496092)",,,,,
"[206631874, 28511866]",,F. F. Procházky,residential,50,True,False,144.135,"LINESTRING (15.5139827 50.4957774, 15.5139032 50.4957441, 15.5138625 50.4957052, 15.5138425 50.4956551, 15.5138335 50.4956058, 15.5138399 50.4954452, 15.5138412 50.4954325, 15.5138582 50.4953691, 15.5139745 50.4951574, 15.5140446 50.4950603, 15.5141542 50.494951, 15.5143458 50.4948047, 15.5144165 50.494755, 15.5144546 50.4947322, 15.5145567 50.4946582)",,,,,
29120780,,Stanislava Suchardy,residential,50,True,False,114.454,"LINESTRING (15.5139827 50.4957774, 15.5142862 50.4955721, 15.5145231 50.4954144, 15.5146401 50.4953566, 15.5146702 50.4953433, 15.514732 50.4953161, 15.5148789 50.4952669, 15.5149894 50.495229, 15.5151326 50.4951943, 15.515191 50.4951819, 15.5152535 50.4951687)",,,,,
9584265,284,Kotíkova,secondary,50,False,False,46.341,"LINESTRING (15.5158622 50.495375, 15.5164658 50.495213)",,,,,
28511864,,Stanislava Suchardy,residential,,False,False,54.33,"LINESTRING (15.5158622 50.495375, 15.5157442 50.4952417, 15.5156448 50.49519, 15.5155354 50.4951659, 15.5154079 50.495158, 15.5152535 50.4951687)",,,,,
715705859,284,Kotíkova,secondary,50,False,True,56.958,"LINESTRING (15.5158622 50.495375, 15.5155763 50.4954672, 15.5151374 50.495598)",,,,,
28511864,,Stanislava Suchardy,residential,,False,True,54.33,"LINESTRING (15.5152535 50.4951687, 15.5154079 50.495158, 15.5155354 50.4951659, 15.5156448 50.49519, 15.5157442 50.4952417, 15.5158622 50.495375)",,,,,
28511869,,Komenského,residential,30,False,True,46.832,"LINESTRING (15.5197819 50.4927448, 15.5200607 50.4926136, 15.5201766 50.4925724, 15.5203412 50.4925223)",,,,,
188822766,,Komenského,residential,30,True,False,149.18500000000003,"LINESTRING (15.5197819 50.4927448, 15.5195019 50.4928773, 15.5193887 50.4929382, 15.5192853 50.4930017, 15.5191916 50.4930673, 15.5187275 50.4933876, 15.5186464 50.4934421, 15.5185623 50.4934943, 15.5184719 50.4935429, 15.5183571 50.4935906, 15.5182263 50.4936411)",,,,,
28511868,,Komenského,residential,30,False,False,43.407999999999994,"LINESTRING (15.5173694 50.494019, 15.5173311 50.4940236, 15.5172908 50.4940364, 15.5170547 50.49414, 15.5169643 50.4941922, 15.5168794 50.4942468)",,,,,
28511870,,Budečská,residential,,True,False,54.75900000000001,"LINESTRING (15.5173694 50.494019, 15.5173877 50.4940413, 15.5174104 50.4940667, 15.5174551 50.4940975, 15.5175136 50.4941219, 15.5178009 50.494241, 15.517983 50.4943074)",,,,,
124487908,28415,Gebauerova,tertiary,,False,False,85.60799999999999,"LINESTRING (15.5084746 50.4903223, 15.5087896 50.490397, 15.5094827 50.4905228, 15.5096299 50.4905498)",,,,,
124487908,28415,Gebauerova,tertiary,,False,False,13.079,"LINESTRING (15.5126236 50.4908408, 15.5128063 50.4908588)",,,,,
124487908,28415,Gebauerova,tertiary,,False,True,96.053,"LINESTRING (15.5126236 50.4908408, 15.5112691 50.4907808)",,,,,
621810702,,Vrchlického,residential,,False,False,16.35,"LINESTRING (15.5126236 50.4908408, 15.5126559 50.4906952)",,,,,
208073431,,Svatojánská,residential,,False,False,87.97899999999998,"LINESTRING (15.5143998 50.4915933, 15.5145863 50.4919593, 15.5147174 50.4921873, 15.5148113 50.4923397)",,,,,
318666648,,Gebauerova,residential,,False,True,87.969,"LINESTRING (15.5143998 50.4915933, 15.5142239 50.4914721, 15.5140443 50.4913484, 15.5137783 50.4911891, 15.5135035 50.4910469)",,,,,
318666651,,V Aleji,residential,,False,True,117.37299999999999,"LINESTRING (15.5143998 50.4915933, 15.5143668 50.4914262, 15.5142766 50.4911622, 15.5141579 50.4909214, 15.5139864 50.4905735)",,,,,
34069672,,Jiráskova,residential,,False,False,119.21600000000001,"LINESTRING (15.5151075 50.49299, 15.5151984 50.4929859, 15.5156577 50.4929608, 15.5162355 50.4929257, 15.5165445 50.4929444, 15.5167793 50.4929826)",,,,,
224238954,,Svatojánská,residential,,False,False,97.54399999999998,"LINESTRING (15.5151075 50.49299, 15.5151079 50.4931851, 15.5150891 50.4932683, 15.5150447 50.4933911, 15.5149849 50.4935231, 15.5147854 50.4938328)",,,,,
"[224238952, 224238954, 208186837, 208073429]",28415,Svatojánská,residential,,False,True,75.95,"LINESTRING (15.5151075 50.49299, 15.5150938 50.4928709, 15.5150567 50.4927298, 15.5150159 50.4926465, 15.5149482 50.4925428, 15.5149091 50.4924866, 15.5148324 50.4923735, 15.5148113 50.4923397)",,,,,
"[224238954, 34024522]",,"['Na Tržišti', 'Svatojánská']",residential,,False,False,180.63399999999996,"LINESTRING (15.5147854 50.4938328, 15.5147988 50.4938834, 15.514821 50.4939334, 15.5148556 50.4939603, 15.5149084 50.4939728, 15.5149644 50.4939755, 15.5156515 50.4938264, 15.5159163 50.4938032, 15.5161105 50.4938248, 15.5163176 50.493883, 15.5164697 50.4939755, 15.5167684 50.4942021, 15.5168104 50.4942237, 15.5168794 50.4942468)",,,,,
224238954,,Svatojánská,residential,,False,True,97.544,"LINESTRING (15.5147854 50.4938328, 15.5149849 50.4935231, 15.5150447 50.4933911, 15.5150891 50.4932683, 15.5151079 50.4931851, 15.5151075 50.49299)",,,,,
"[372046835, 289508517, 667021359]",,U Stadionu,residential,50,False,"[False, True]",240.95400000000004,"LINESTRING (15.5147854 50.4938328, 15.514669 50.4938332, 15.514188 50.4938503, 15.5136756 50.4938731, 15.5134729 50.4938795, 15.5132928 50.4938836, 15.5132121 50.4938774, 15.5131094 50.4938503, 15.512988 50.4938139, 15.5129137 50.4937959, 15.5128466 50.4937865, 15.5128033 50.4937825, 15.5127568 50.4937828, 15.5121443 50.4938377, 15.511621 50.4938862, 15.5115876 50.4938857, 15.5115653 50.4938838, 15.5115282 50.4938768, 15.5114274 50.49386)",,,,,yes
318666649,,Kumburská,residential,50,False,True,84.173,"LINESTRING (15.5090931 50.4956755, 15.5079228 50.4958126)",,,,,
34024513,,Bulharská,residential,50,False,False,74.145,"LINESTRING (15.5090931 50.4956755, 15.5091051 50.4957225, 15.5092385 50.4962578, 15.509157 50.496315)",,,,,
34024513,,Bulharská,residential,50,False,True,122.03,"LINESTRING (15.5090931 50.4956755, 15.5088002 50.4947897, 15.5088642 50.4946018)",,,,,
318666649,,Kumburská,residential,50,False,False,247.54399999999998,"LINESTRING (15.5090931 50.4956755, 15.5091499 50.4956607, 15.5099025 50.4954833, 15.5109917 50.4951789, 15.5123155 50.494809)",,,,,
34024498,,Ruská,residential,50,False,False,124.622,"LINESTRING (15.5123155 50.494809, 15.5122787 50.4947615, 15.5121897 50.4947128, 15.5121012 50.4946875, 15.5108315 50.4945049, 15.5106802 50.4944674)",,,,,
43105147,,Tyršova,residential,,False,False,38.495000000000005,"LINESTRING (15.5123155 50.494809, 15.5124259 50.4947998, 15.5124968 50.4947956, 15.512855 50.4947639)",,,,,
318666649,,Kumburská,residential,50,False,True,247.544,"LINESTRING (15.5123155 50.494809, 15.5109917 50.4951789, 15.5099025 50.4954833, 15.5091499 50.4956607, 15.5090931 50.4956755)",,,,,
124487908,28415,Gebauerova,tertiary,,False,False,96.053,"LINESTRING (15.5112691 50.4907808, 15.5126236 50.4908408)",,,,,
124487908,28415,Gebauerova,tertiary,,False,True,119.018,"LINESTRING (15.5112691 50.4907808, 15.5110277 50.4907656, 15.5108067 50.4907468, 15.5106092 50.4907141, 15.5096299 50.4905498)",,,,,
33853248,,J. Wolkera,residential,,False,False,88.591,"LINESTRING (15.5139864 50.4905735, 15.5150343 50.4904203, 15.5152059 50.4903925)",,,,,
33853258,28415,,tertiary,,False,True,62.754000000000005,"LINESTRING (15.5139864 50.4905735, 15.5139168 50.4906431, 15.5135486 50.4910025, 15.5135035 50.4910469)",,,,,
318666651,,V Aleji,residential,,False,False,117.373,"LINESTRING (15.5139864 50.4905735, 15.5141579 50.4909214, 15.5142766 50.4911622, 15.5143668 50.4914262, 15.5143998 50.4915933)",,,,,
33853254,,J. Nerudy,residential,,False,True,104.736,"LINESTRING (15.5152059 50.4903925, 15.5155534 50.4913081)",,,,,
33853248,,J. Wolkera,residential,,False,True,88.591,"LINESTRING (15.5152059 50.4903925, 15.5150343 50.4904203, 15.5139864 50.4905735)",,,,,
208186762,,Lípová,residential,,False,False,90.271,"LINESTRING (15.5179082 50.4910138, 15.5187301 50.4903928)",,,,,
208186762,,Lípová,residential,,False,True,59.217,"LINESTRING (15.5179082 50.4910138, 15.5175749 50.491243, 15.5174128 50.4913784, 15.5173566 50.4914135)",,,,,
33853256,,K. J. Erbena,residential,,False,False,61.928999999999995,"LINESTRING (15.5173566 50.4914135, 15.5168349 50.4912446, 15.5167125 50.4910773)",,,,,
208186762,,Lípová,residential,,False,False,59.217,"LINESTRING (15.5173566 50.4914135, 15.5174128 50.4913784, 15.5175749 50.491243, 15.5179082 50.4910138)",,,,,
"[165216962, 208186762, 33853254]",,"['J. Nerudy', 'Lípová']",residential,,False,"[False, True]",184.706,"LINESTRING (15.5173566 50.4914135, 15.5165997 50.4917696, 15.5165623 50.4917761, 15.5157237 50.4917998, 15.5155534 50.4913081)",,,,,
208186762,,Lípová,residential,,False,True,90.271,"LINESTRING (15.5187301 50.4903928, 15.5179082 50.4910138)",,,,,
33853254,,J. Nerudy,residential,,False,False,104.736,"LINESTRING (15.5155534 50.4913081, 15.5152059 50.4903925)",,,,,
"[165216962, 33853254, 208186762]",,"['J. Nerudy', 'Lípová']",residential,,False,"[False, True]",184.706,"LINESTRING (15.5155534 50.4913081, 15.5157237 50.4917998, 15.5165623 50.4917761, 15.5165997 50.4917696, 15.5173566 50.4914135)",,,,,
33853255,,Třebízského,residential,,False,False,85.941,"LINESTRING (15.5155534 50.4913081, 15.5161537 50.4911976, 15.5167125 50.4910773)",,,,,
33853255,,Třebízského,residential,,False,True,85.941,"LINESTRING (15.5167125 50.4910773, 15.5161537 50.4911976, 15.5155534 50.4913081)",,,,,
33853256,,K. J. Erbena,residential,,False,True,61.928999999999995,"LINESTRING (15.5167125 50.4910773, 15.5168349 50.4912446, 15.5173566 50.4914135)",,,,,
124487908,28415,Gebauerova,tertiary,,False,False,7.82,"LINESTRING (15.5134092 50.4910102, 15.5135035 50.4910469)",,,,,
33853257,,F. M. Hilmara,residential,,False,True,177.921,"LINESTRING (15.5134092 50.4910102, 15.513387 50.4910453, 15.5133728 50.4910977, 15.5133642 50.4912793, 15.5137213 50.4925871)",,,,,
124487908,28415,Gebauerova,tertiary,,False,True,46.14,"LINESTRING (15.5134092 50.4910102, 15.5133209 50.4909754, 15.5131388 50.4909194, 15.5130326 50.4908964, 15.5129199 50.4908765, 15.5128063 50.4908588)",,,,,
124487908,28415,Gebauerova,tertiary,,False,True,7.82,"LINESTRING (15.5135035 50.4910469, 15.5134092 50.4910102)",,,,,
33853258,28415,,tertiary,,False,False,62.754000000000005,"LINESTRING (15.5135035 50.4910469, 15.5135486 50.4910025, 15.5139168 50.4906431, 15.5139864 50.4905735)",,,,,
318666648,,Gebauerova,residential,,False,False,87.96900000000001,"LINESTRING (15.5135035 50.4910469, 15.5137783 50.4911891, 15.5140443 50.4913484, 15.5142239 50.4914721, 15.5143998 50.4915933)",,,,,
124487908,28415,Gebauerova,tertiary,,False,False,119.018,"LINESTRING (15.5096299 50.4905498, 15.5106092 50.4907141, 15.5108067 50.4907468, 15.5110277 50.4907656, 15.5112691 50.4907808)",,,,,
124487908,28415,Gebauerova,tertiary,,False,True,85.608,"LINESTRING (15.5096299 50.4905498, 15.5094827 50.4905228, 15.5087896 50.490397, 15.5084746 50.4903223)",,,,,
206631875,,Havlova,residential,50,False,False,91.687,"LINESTRING (15.5094597 50.4932658, 15.508181 50.4934006)",,,,,
34024513,,Bulharská,residential,50,False,False,159.661,"LINESTRING (15.5094597 50.4932658, 15.5094786 50.4933197, 15.5095584 50.4935474, 15.5093432 50.493791, 15.5091057 50.4941162, 15.5088642 50.4946018)",,,,,
"[371984088, 206631875]",,Havlova,residential,50,False,True,101.029,"LINESTRING (15.5094597 50.4932658, 15.5102094 50.4933109, 15.5103339 50.4933165, 15.5104009 50.4933201, 15.5105108 50.493326, 15.5106011 50.4933455, 15.5108545 50.4934174)",,,,,
371984088,,Havlova,residential,50,False,False,69.132,"LINESTRING (15.5114274 50.49386, 15.5113915 50.4937654, 15.5113428 50.4936507, 15.5113181 50.4936081, 15.511282 50.4935679, 15.5112495 50.4935458, 15.5112054 50.4935222, 15.5111162 50.4934891, 15.5108545 50.4934174)",,,,,
"[667021356, 289508519]",,U Stadionu,residential,50,False,True,34.547,"LINESTRING (15.5114274 50.49386, 15.5113243 50.4938913, 15.5112842 50.4939073, 15.511234 50.4939208, 15.5110185 50.4939438, 15.510968 50.4939556)",,,,,
