osmid,name,highway,oneway,reversed,length,geometry,bridge,access,lanes,maxspeed,ref
766215585,Rožmberská,tertiary,False,False,29.982,"LINESTRING (14.3183932 48.8053795, 14.3184899 48.8056415)",,,,50,1571
26826553,V Zátiší,residential,False,True,217.038,"LINESTRING (14.3183932 48.8053795, 14.3177046 48.8051547, 14.316975 48.8048289, 14.3167785 48.804739, 14.3166483 48.8046837, 14.3158836 48.8043476)",,,,,
766215585,Rožmberská,tertiary,False,True,70.035,"LINESTRING (14.3183932 48.8053795, 14.3183866 48.8050459, 14.3183895 48.8047497)",,,,50,1571
37886335,Za Tavírnou,residential,False,True,176.005,"LINESTRING (14.3187849 48.806197, 14.3183427 48.8059198, 14.3182493 48.8058586, 14.3181325 48.8058045, 14.3175334 48.8056448, 14.3168999 48.8054573, 14.3167398 48.8054069)",,,,,
766215585,Rožmberská,tertiary,False,True,65.755,"LINESTRING (14.3187849 48.806197, 14.3186902 48.8060876, 14.3186261 48.8059673, 14.3184899 48.8056415)",,,,50,1571
842383008,Rožmberská,tertiary,False,False,164.07899999999998,"LINESTRING (14.3187849 48.806197, 14.3191883 48.8064789, 14.319571 48.8066956, 14.3197535 48.8067776, 14.3199655 48.8068535, 14.3201849 48.8069569, 14.3204979 48.807137)",,,,50,1571
33400137,,tertiary,False,False,14.975,"LINESTRING (14.3212583 48.8077831, 14.3210665 48.8078298)",,,,50,1571
26826537,Křížová,residential,False,False,69.32900000000001,"LINESTRING (14.3212583 48.8077831, 14.3214356 48.8077519, 14.321696 48.8077181, 14.3219514 48.8076986, 14.322192 48.8077027)",,,,,
842383008,Rožmberská,tertiary,False,True,91.189,"LINESTRING (14.3212583 48.8077831, 14.3210364 48.8075594, 14.3208036 48.8073475, 14.3206409 48.8072317, 14.3204979 48.807137)",,,,50,1571
33400137,,tertiary,False,True,14.975,"LINESTRING (14.3210665 48.8078298, 14.3212583 48.8077831)",,,,50,1571
"[772887378, 747411710, 33400135]","['Objížďková', '5. května']",secondary,False,"[False, True]",65.50200000000001,"LINESTRING (14.3210665 48.8078298, 14.3210938 48.8079091, 14.3210951 48.8079154, 14.321105 48.8079643, 14.3211246 48.8080803, 14.3211304 48.8082376, 14.3210978 48.8084143)",,,2,50,160
842383009,Objížďková,secondary,False,True,471.355,"LINESTRING (14.3210665 48.8078298, 14.3210247 48.8077558, 14.3209481 48.8076715, 14.320883 48.8076019, 14.3207678 48.8074985, 14.3206439 48.8074091, 14.3205107 48.8073212, 14.3203271 48.8072127, 14.3193913 48.8067513, 14.3186335 48.8063927, 14.3181178 48.8061487, 14.3178614 48.8060504, 14.3175062 48.8059408, 14.3171737 48.8058831, 14.3168393 48.8058408, 14.3157203 48.8058446)",,,2,50,160
26826537,Křížová,residential,False,True,69.32900000000001,"LINESTRING (14.322192 48.8077027, 14.3219514 48.8076986, 14.321696 48.8077181, 14.3214356 48.8077519, 14.3212583 48.8077831)",,,,,
26826542,Přídolská,residential,False,False,43.368,"LINESTRING (14.322192 48.8077027, 14.3221899 48.8074319, 14.3221883 48.8073738, 14.3221866 48.8073127)",,,,,
26826543,Na Vyhlídce,residential,False,True,93.954,"LINESTRING (14.3215958 48.8052938, 14.3228099 48.8055668)",,,,,
33623954,Do Vrchu,residential,False,False,81.22,"LINESTRING (14.3215958 48.8052938, 14.3212289 48.8059831)",,,,,
33623954,Do Vrchu,residential,False,True,34.89,"LINESTRING (14.3215958 48.8052938, 14.3217083 48.8049889)",,,,,
33623954,Do Vrchu,residential,False,True,81.22,"LINESTRING (14.3212289 48.8059831, 14.3215958 48.8052938)",,,,,
61509364,Třešňová,residential,False,False,63.901,"LINESTRING (14.3212289 48.8059831, 14.3220586 48.806161)",,,,,
33623954,Do Vrchu,residential,False,False,70.846,"LINESTRING (14.3212289 48.8059831, 14.3211051 48.8062157, 14.3209166 48.8065861)",,,,,
172221879,Do Vrchu,residential,False,True,14.9,"LINESTRING (14.3204979 48.807137, 14.320585 48.8070911, 14.3206402 48.8070427)",,,,,
842383008,Rožmberská,tertiary,False,False,91.189,"LINESTRING (14.3204979 48.807137, 14.3206409 48.8072317, 14.3208036 48.8073475, 14.3210364 48.8075594, 14.3212583 48.8077831)",,,,50,1571
842383008,Rožmberská,tertiary,False,True,164.079,"LINESTRING (14.3204979 48.807137, 14.3201849 48.8069569, 14.3199655 48.8068535, 14.3197535 48.8067776, 14.319571 48.8066956, 14.3191883 48.8064789, 14.3187849 48.806197)",,,,50,1571
26826541,Pod Vyhlídkou,residential,False,False,111.105,"LINESTRING (14.3209166 48.8065861, 14.3223804 48.8068487)",,,,,
26826541,Pod Vyhlídkou,residential,False,True,17.432,"LINESTRING (14.3209166 48.8065861, 14.3208164 48.8064439)",,,,,
172221879,Do Vrchu,residential,False,False,54.658,"LINESTRING (14.3209166 48.8065861, 14.3206402 48.8070427)",,,,,
33623954,Do Vrchu,residential,False,True,70.846,"LINESTRING (14.3209166 48.8065861, 14.3211051 48.8062157, 14.3212289 48.8059831)",,,,,
26826541,Pod Vyhlídkou,residential,False,True,111.105,"LINESTRING (14.3223804 48.8068487, 14.3209166 48.8065861)",,,,,
26826542,Přídolská,residential,False,True,54.223,"LINESTRING (14.3223804 48.8068487, 14.3222278 48.8070721, 14.3221932 48.8072014, 14.3221866 48.8073127)",,,,,
773103984,Přídolská,residential,False,False,66.656,"LINESTRING (14.3223804 48.8068487, 14.3224748 48.8066587, 14.3224846 48.8066431, 14.3225006 48.8066128, 14.3225057 48.806601, 14.3225196 48.8065727, 14.3225463 48.8065159, 14.3226609 48.8062785)",,,,,
773103984,Přídolská,residential,False,False,80.28800000000001,"LINESTRING (14.3226609 48.8062785, 14.3227463 48.806093, 14.3227616 48.8060353, 14.322773 48.8059615, 14.3228099 48.8055668)",,,,,
773103984,Přídolská,residential,False,True,66.656,"LINESTRING (14.3226609 48.8062785, 14.3225463 48.8065159, 14.3225196 48.8065727, 14.3225057 48.806601, 14.3225006 48.8066128, 14.3224846 48.8066431, 14.3224748 48.8066587, 14.3223804 48.8068487)",,,,,
26826543,Na Vyhlídce,residential,False,False,93.954,"LINESTRING (14.3228099 48.8055668, 14.3215958 48.8052938)",,,,,
773103984,Přídolská,residential,False,True,80.288,"LINESTRING (14.3228099 48.8055668, 14.322773 48.8059615, 14.3227616 48.8060353, 14.3227463 48.806093, 14.3226609 48.8062785)",,,,,
26826199,Na Kovárně,residential,False,False,41.648,"LINESTRING (14.3168133 48.8039303, 14.3173269 48.8037695)",,,,,
26826199,Na Kovárně,residential,False,True,83.074,"LINESTRING (14.3168133 48.8039303, 14.3165773 48.8039979, 14.3162899 48.8041117, 14.3158836 48.8043476)",,,,,
26826554,Slupenecká,residential,False,False,152.905,"LINESTRING (14.3168133 48.8039303, 14.316813 48.8040049, 14.3168795 48.8041035, 14.3169886 48.8041587, 14.3182725 48.8047356, 14.3183895 48.8047497)",,,,,
26826554,Slupenecká,residential,False,True,135.257,"LINESTRING (14.3168133 48.8039303, 14.3161166 48.8033526, 14.3160202 48.8033812, 14.3158966 48.8034607, 14.315658 48.8037106)",,,,,
26826550,Papírenská,residential,False,True,132.34300000000002,"LINESTRING (14.3167398 48.8054069, 14.315901 48.8049963, 14.3152803 48.8047052)",,,,,
37886334,Za Tavírnou,residential,False,False,96.413,"LINESTRING (14.3167398 48.8054069, 14.3160406 48.805538, 14.3158953 48.8055938, 14.3158561 48.8056346, 14.3158189 48.8056745, 14.3157966 48.8057029, 14.3157731 48.805741, 14.3157203 48.8058446)",,,,,
37886335,Za Tavírnou,residential,False,False,176.005,"LINESTRING (14.3167398 48.8054069, 14.3168999 48.8054573, 14.3175334 48.8056448, 14.3181325 48.8058045, 14.3182493 48.8058586, 14.3183427 48.8059198, 14.3187849 48.806197)",,,,,
26826550,Papírenská,residential,False,False,59.947,"LINESTRING (14.314618 48.8043884, 14.3152803 48.8047052)",,,,,
26826551,Slepá,residential,False,False,43.355,"LINESTRING (14.3141677 48.8049291, 14.3146359 48.8051677)",,,,,
26826553,V Zátiší,residential,False,False,71.312,"LINESTRING (14.3150545 48.8040113, 14.3158836 48.8043476)",,,,,
26826199,Na Kovárně,residential,False,True,59.442,"LINESTRING (14.3158836 48.8043476, 14.3152803 48.8047052)",,,,,
26826553,V Zátiší,residential,False,True,71.312,"LINESTRING (14.3158836 48.8043476, 14.3150545 48.8040113)",,,,,
26826199,Na Kovárně,residential,False,False,83.074,"LINESTRING (14.3158836 48.8043476, 14.3162899 48.8041117, 14.3165773 48.8039979, 14.3168133 48.8039303)",,,,,
26826553,V Zátiší,residential,False,False,217.03799999999998,"LINESTRING (14.3158836 48.8043476, 14.3166483 48.8046837, 14.3167785 48.804739, 14.316975 48.8048289, 14.3177046 48.8051547, 14.3183932 48.8053795)",,,,,
26826557,Krátká,residential,False,True,147.196,"LINESTRING (14.3161303 48.8027082, 14.3165784 48.8030568, 14.3169458 48.80343, 14.3173269 48.8037695)",,,,,
60857062,Plešivecké náměstí,residential,False,True,11.539,"LINESTRING (14.3146962 48.8079956, 14.3145402 48.807981)",,,,,
26826772,Horská,residential,False,True,185.588,"LINESTRING (14.3146962 48.8079956, 14.3150371 48.8080289, 14.3151217 48.8080414, 14.3155166 48.8080692, 14.3157803 48.8080537, 14.316461 48.8081047, 14.3165935 48.8081146, 14.3166696 48.8081435, 14.3167322 48.8081883, 14.3168066 48.8082831, 14.3168469 48.808372, 14.3168477 48.8084365, 14.3168467 48.8084638)",,,,,
60854652,Nad Schody,residential,False,True,154.093,"LINESTRING (14.3146962 48.8079956, 14.3147693 48.8082367, 14.3146197 48.8082775, 14.3144276 48.8083299, 14.3140281 48.808439, 14.3137318 48.8085249, 14.3134185 48.8086226, 14.3131874 48.8086984)",,,,,
60857062,Plešivecké náměstí,residential,False,False,11.539,"LINESTRING (14.3145402 48.807981, 14.3146962 48.8079956)",,,,,
60857062,Plešivecké náměstí,residential,False,True,24.037,"LINESTRING (14.3145402 48.807981, 14.3143544 48.8078028)",,,,,
60849619,Plešivecká,residential,False,False,277.383,"LINESTRING (14.3121628 48.8058748, 14.3122049 48.8059684, 14.3122755 48.8061225, 14.3123252 48.8062141, 14.3124081 48.8063379, 14.3124209 48.8063571, 14.3125234 48.8065102, 14.3128462 48.806837, 14.3129009 48.8068924, 14.3132017 48.8071456, 14.3133507 48.8072355, 14.3136241 48.8073494, 14.3140475 48.8075157, 14.3141645 48.807569, 14.314248 48.8076256, 14.3143207 48.8076963, 14.314329 48.8077321, 14.3143544 48.8078028)",,,,,
"[60849619, 181654947]","['Plešivecká', 'U Zelené ratolesti']",residential,False,True,129.709,"LINESTRING (14.3121628 48.8058748, 14.3121931 48.8056735, 14.3122038 48.8056291, 14.3122161 48.8055423, 14.3122141 48.8054806, 14.312189 48.8054171, 14.3121472 48.8053606, 14.3120218 48.8052353, 14.3119458 48.8051166, 14.3118883 48.8049645, 14.3117422 48.8048347, 14.3117099 48.8047954)",,,,,
60880398,Dělnická,residential,False,False,92.89,"LINESTRING (14.3121628 48.8058748, 14.3119152 48.8056606, 14.3118187 48.8055713, 14.3117757 48.8055316, 14.3115637 48.8053232, 14.3114892 48.8052773, 14.311416 48.8052016)",,,,,
26826775,Pod Kaštany,residential,False,True,60.986,"LINESTRING (14.3116561 48.8026641, 14.3122895 48.8029851, 14.312316 48.8029986)",,,,,
37352604,Pod Kaštany,residential,False,False,295.817,"LINESTRING (14.3116561 48.8026641, 14.3116784 48.8026333, 14.3117067 48.802585, 14.3117971 48.8025238, 14.3119498 48.8024559, 14.3121356 48.8023534, 14.3121903 48.8023353, 14.3124139 48.802255, 14.3129556 48.8020706, 14.3130176 48.8020333, 14.3130893 48.801976, 14.3131462 48.8018852, 14.3131615 48.8018439, 14.31327 48.8018447, 14.3133148 48.8018586, 14.3133461 48.8018843, 14.3134151 48.8021052, 14.3134389 48.8021966, 14.31347 48.8022585, 14.3135725 48.8022956, 14.3136254 48.8023075, 14.3136783 48.8023053, 14.3137243 48.8023033, 14.3137673 48.8022851, 14.3138452 48.8022332, 14.3140485 48.8020594, 14.3140923 48.8020329, 14.3142061 48.8020419, 14.3144809 48.8020918)",,,,,
310824078,Sídliště Plešivec,residential,False,False,138.113,"LINESTRING (14.3116561 48.8026641, 14.3114907 48.8025627, 14.3113895 48.8024508, 14.3113802 48.8024362, 14.3113297 48.8023639, 14.3112739 48.8022517, 14.3112355 48.8021069, 14.3112118 48.8019606, 14.3112101 48.8018857, 14.3112203 48.8018107, 14.3112306 48.801785, 14.3112448 48.8017492, 14.3112846 48.8016491, 14.3113454 48.8015169)",,,,,
26826776,Sídliště Plešivec,residential,False,True,140.06799999999998,"LINESTRING (14.309665 48.8019243, 14.3107676 48.8014634, 14.3108742 48.8014431, 14.310966 48.8014374, 14.3111088 48.8014459, 14.3113454 48.8015169)",,,,,
26826777,Věncova,residential,False,False,170.567,"LINESTRING (14.309665 48.8019243, 14.3098159 48.8021035, 14.3099256 48.8022704, 14.3100195 48.8024169, 14.3101163 48.8025679, 14.3102073 48.8026745, 14.3102835 48.8027545, 14.310397 48.8028353, 14.3104966 48.8029241, 14.3105607 48.8030444, 14.3105665 48.8031633, 14.310538 48.8033026)",,,,,
26826199,Na Kovárně,residential,False,False,80.76,"LINESTRING (14.3140007 48.8057614, 14.3141458 48.8056244, 14.3144576 48.8053338, 14.3146359 48.8051677)",,,,,
"[772887378, 747411710, 33400135]","['Objížďková', '5. května']",secondary,False,"[False, True]",65.502,"LINESTRING (14.3210978 48.8084143, 14.3211304 48.8082376, 14.3211246 48.8080803, 14.321105 48.8079643, 14.3210951 48.8079154, 14.3210938 48.8079091, 14.3210665 48.8078298)",,,2,50,160
"[181654947, 60849619]","['Plešivecká', 'U Zelené ratolesti']",residential,False,False,129.709,"LINESTRING (14.3117099 48.8047954, 14.3117422 48.8048347, 14.3118883 48.8049645, 14.3119458 48.8051166, 14.3120218 48.8052353, 14.3121472 48.8053606, 14.312189 48.8054171, 14.3122141 48.8054806, 14.3122161 48.8055423, 14.3122038 48.8056291, 14.3121931 48.8056735, 14.3121628 48.8058748)",,,,,
310824081,U Zelené ratolesti,residential,False,False,38.087,"LINESTRING (14.3117099 48.8047954, 14.3117647 48.8047315, 14.3118211 48.8047021, 14.3118854 48.8046832, 14.3119267 48.8046784, 14.3119848 48.8046793, 14.3120646 48.8046866, 14.312145 48.8047061)",,,,,
310824081,U Zelené ratolesti,residential,False,True,18.394,"LINESTRING (14.3117099 48.8047954, 14.3116392 48.8047539, 14.3115202 48.804687)",,,,,
22779139,5. května,secondary,False,False,161.154,"LINESTRING (14.312145 48.8047061, 14.3123557 48.8043835, 14.3129749 48.8035424, 14.3130805 48.8033946)",,,2,50,160
310824081,U Zelené ratolesti,residential,False,True,38.087,"LINESTRING (14.312145 48.8047061, 14.3120646 48.8046866, 14.3119848 48.8046793, 14.3119267 48.8046784, 14.3118854 48.8046832, 14.3118211 48.8047021, 14.3117647 48.8047315, 14.3117099 48.8047954)",,,,,
"[1212706958, 22779140, 1003985078]","['Objížďková', '5. května']",secondary,False,"[False, True]",152.839,"LINESTRING (14.312145 48.8047061, 14.3120971 48.8047979, 14.3120742 48.8048753, 14.3120652 48.8049503, 14.3120776 48.8050086, 14.312094 48.8050686, 14.3121239 48.8051197, 14.3122085 48.8052225, 14.312341 48.8053054, 14.3130265 48.8055757, 14.3132709 48.8056674)",yes,,2,50,160
32198219,Plešivecké náměstí,residential,True,False,91.275,"LINESTRING (14.3135467 48.8078006, 14.3136138 48.8078455, 14.3136871 48.8079632, 14.3137347 48.8080097, 14.3138301 48.8080618, 14.3139386 48.808071, 14.3142831 48.8080585, 14.314478 48.8080268, 14.3145402 48.807981)",,,,,
60857045,Důlní,residential,False,False,59.504999999999995,"LINESTRING (14.3135467 48.8078006, 14.313429 48.8078559, 14.3133673 48.807944, 14.3133101 48.8080256, 14.313121 48.8081658, 14.3130222 48.8081733)",,,,,
60857045,Důlní,residential,False,True,59.505,"LINESTRING (14.3130222 48.8081733, 14.313121 48.8081658, 14.3133101 48.8080256, 14.3133673 48.807944, 14.313429 48.8078559, 14.3135467 48.8078006)",,,,,
33623954,Do Vrchu,residential,False,False,34.89,"LINESTRING (14.3217083 48.8049889, 14.3215958 48.8052938)",,,,,
33623958,Pod Horou,residential,False,False,85.853,"LINESTRING (14.3195006 48.8035596, 14.319248 48.8037883, 14.3191499 48.8038409, 14.3191193 48.8038529, 14.3190558 48.8038735, 14.3187908 48.803835, 14.3185666 48.8037812)",,,,,
33623958,Pod Horou,residential,False,False,34.7,"LINESTRING (14.3185666 48.8037812, 14.3183164 48.8036142, 14.3182103 48.8035808)",,,,,
33623958,Pod Horou,residential,False,True,85.853,"LINESTRING (14.3185666 48.8037812, 14.3187908 48.803835, 14.3190558 48.8038735, 14.3191193 48.8038529, 14.3191499 48.8038409, 14.319248 48.8037883, 14.3195006 48.8035596)",,,,,
33623974,Pod Horou,residential,False,True,213.798,"LINESTRING (14.3185666 48.8037812, 14.3187477 48.804751, 14.3187617 48.8050421, 14.3187414 48.8052964, 14.3187147 48.8054486, 14.3186485 48.805538, 14.3184899 48.8056415)",,,,,
766215585,Rožmberská,tertiary,False,True,29.982,"LINESTRING (14.3184899 48.8056415, 14.3183932 48.8053795)",,,,50,1571
33623974,Pod Horou,residential,False,False,213.798,"LINESTRING (14.3184899 48.8056415, 14.3186485 48.805538, 14.3187147 48.8054486, 14.3187414 48.8052964, 14.3187617 48.8050421, 14.3187477 48.804751, 14.3185666 48.8037812)",,,,,
766215585,Rožmberská,tertiary,False,False,65.755,"LINESTRING (14.3184899 48.8056415, 14.3186261 48.8059673, 14.3186902 48.8060876, 14.3187849 48.806197)",,,,50,1571
39146185,Krásné údolí,residential,False,True,5.039,"LINESTRING (14.3104765 48.8043333, 14.3104126 48.8043501)",,,,,
26826777,Věncova,residential,False,True,39.613,"LINESTRING (14.3104765 48.8043333, 14.3104493 48.8042902, 14.3104575 48.8042409, 14.3105251 48.8040958, 14.3105832 48.8039946)",,,,,
310824081,U Zelené ratolesti,residential,False,False,65.667,"LINESTRING (14.3104765 48.8043333, 14.3105951 48.8043155, 14.3107261 48.80431, 14.3109073 48.8043189, 14.3110413 48.8043445, 14.3111528 48.8043767, 14.3113194 48.8044505)",,,,,
60880427,Spojovací,residential,False,False,42.746,"LINESTRING (14.3115202 48.804687, 14.3113958 48.8046696, 14.3111516 48.8046312, 14.3109516 48.8046003)",,,,,
310824081,U Zelené ratolesti,residential,False,False,18.394,"LINESTRING (14.3115202 48.804687, 14.3116392 48.8047539, 14.3117099 48.8047954)",,,,,
310824081,U Zelené ratolesti,residential,False,True,30.131,"LINESTRING (14.3115202 48.804687, 14.3114903 48.8046525, 14.3114151 48.8045659, 14.3113194 48.8044505)",,,,,
39146185,Krásné údolí,residential,False,False,5.85,"LINESTRING (14.3098734 48.804533, 14.3099444 48.8045089)",,,,,
"[33400136, 764479377]",Objížďková,secondary,False,True,169.09200000000004,"LINESTRING (14.3157203 48.8058446, 14.3150653 48.805858, 14.3147897 48.8058591, 14.3143826 48.8058565, 14.3139725 48.8058376, 14.3138029 48.8058258, 14.3136169 48.80578, 14.3134394 48.8057342)",,,2,50,160
37886334,Za Tavírnou,residential,False,True,96.413,"LINESTRING (14.3157203 48.8058446, 14.3157731 48.805741, 14.3157966 48.8057029, 14.3158189 48.8056745, 14.3158561 48.8056346, 14.3158953 48.8055938, 14.3160406 48.805538, 14.3167398 48.8054069)",,,,,
842383009,Objížďková,secondary,False,False,471.355,"LINESTRING (14.3157203 48.8058446, 14.3168393 48.8058408, 14.3171737 48.8058831, 14.3175062 48.8059408, 14.3178614 48.8060504, 14.3181178 48.8061487, 14.3186335 48.8063927, 14.3193913 48.8067513, 14.3203271 48.8072127, 14.3205107 48.8073212, 14.3206439 48.8074091, 14.3207678 48.8074985, 14.320883 48.8076019, 14.3209481 48.8076715, 14.3210247 48.8077558, 14.3210665 48.8078298)",,,2,50,160
"[32245529, 60845730]",Linecká,residential,False,"[False, True]",83.723,"LINESTRING (14.3166613 48.8091063, 14.3166318 48.8089122, 14.316617 48.8087872, 14.3165484 48.8086431, 14.3165386 48.808621, 14.3166984 48.8085585, 14.3167463 48.8085284, 14.3167879 48.8085023, 14.3168467 48.8084638)",,,,,
60849586,Za Soudem,residential,False,True,71.236,"LINESTRING (14.3173415 48.8076139, 14.3173614 48.8076436, 14.3174322 48.807822, 14.3174404 48.807844, 14.3174743 48.8079568, 14.3175516 48.8082053, 14.317558 48.8082375)",,,,,
60857062,Plešivecké náměstí,residential,False,False,24.037,"LINESTRING (14.3143544 48.8078028, 14.3145402 48.807981)",,,,,
60849619,Plešivecká,residential,False,True,277.383,"LINESTRING (14.3143544 48.8078028, 14.314329 48.8077321, 14.3143207 48.8076963, 14.314248 48.8076256, 14.3141645 48.807569, 14.3140475 48.8075157, 14.3136241 48.8073494, 14.3133507 48.8072355, 14.3132017 48.8071456, 14.3129009 48.8068924, 14.3128462 48.806837, 14.3125234 48.8065102, 14.3124209 48.8063571, 14.3124081 48.8063379, 14.3123252 48.8062141, 14.3122755 48.8061225, 14.3122049 48.8059684, 14.3121628 48.8058748)",,,,,
60857049,Plešivecké náměstí,residential,True,False,61.888,"LINESTRING (14.3143544 48.8078028, 14.3140197 48.8077418, 14.3138898 48.8077336, 14.3136953 48.8077432, 14.3135467 48.8078006)",,,,,
60880398,Dělnická,residential,False,True,32.303,"LINESTRING (14.3109516 48.8046003, 14.3110481 48.8047242, 14.3111225 48.8048673)",,,,,
