osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,bridge,access,tunnel
"[705952121, 142682190]",,,Tyršova,residential,50,False,False,146.293,"LINESTRING (18.0077937 49.5944646, 18.0082671 49.594141, 18.0086122 49.5938426, 18.0086949 49.5937677, 18.0089383 49.5935067, 18.008983 49.5934684, 18.0090407 49.5934328)",,,,,
"[705952122, 705952123, 705952124]",,,Tyršova,residential,50,False,True,78.981,"LINESTRING (18.0077937 49.5944646, 18.007549 49.5946324, 18.0071759 49.5948961, 18.0070491 49.5949857)",,,,,
171941049,1,,Dostála Bystřiny,residential,50,True,False,43.900999999999996,"LINESTRING (18.0063572 49.5936891, 18.0064001 49.593709, 18.0068527 49.5939187)",,,,,
223028797,1,,Husova,residential,50,True,False,127.362,"LINESTRING (18.0063572 49.5936891, 18.0063812 49.5936631, 18.0072137 49.592763, 18.0072657 49.5927067)",,,,,
171813453,1,,Jiráskova,residential,50,True,False,57.665,"LINESTRING (18.0048715 49.5931142, 18.0044275 49.5935456)",,,,,
"[171941049, 691261954]",1,,Dostála Bystřiny,residential,50,True,False,124.716,"LINESTRING (18.0048715 49.5931142, 18.0049267 49.5931356, 18.0062959 49.5936654, 18.0063572 49.5936891)",,,,,
36845265,,,Gregorova,residential,50,False,True,121.431,"LINESTRING (18.0045858 49.5964107, 18.0045525 49.5963168, 18.0044291 49.5959684, 18.0043583 49.5958219, 18.00425 49.5956839, 18.0040964 49.5955515, 18.0039402 49.5954578, 18.0039105 49.5954399)",,,,,
143482028,,,Josefa Hory,residential,50,False,False,83.68900000000001,"LINESTRING (18.0045858 49.5964107, 18.0045759 49.5964474, 18.0043947 49.5971166, 18.0043851 49.597152)",,,,,
143482031,,,Mendelova,residential,50,False,False,40.254,"LINESTRING (18.0045858 49.5964107, 18.0044909 49.5964005, 18.0040348 49.5963515)",,,,,
"[36845267, 691261948]",,,Gregorova,residential,50,False,True,151.02300000000002,"LINESTRING (18.0045858 49.5964107, 18.0053695 49.5965751, 18.0056071 49.5966249, 18.005723 49.5966329, 18.0058393 49.5966188, 18.0062984 49.5964909, 18.0064833 49.5964221, 18.0065476 49.5963981)",,,,,
36845266,,,Vančurova,residential,50,False,True,39.804,"LINESTRING (18.0043851 49.597152, 18.0038655 49.5970307)",,,,,
36845266,,,Vančurova,residential,50,False,False,64.345,"LINESTRING (18.0043851 49.597152, 18.0044246 49.5971634, 18.0052002 49.5973881)",,,,,
143482028,,,Josefa Hory,residential,50,False,True,83.68900000000001,"LINESTRING (18.0043851 49.597152, 18.0043947 49.5971166, 18.0045759 49.5964474, 18.0045858 49.5964107)",,,,,
36845266,,,Vančurova,residential,50,False,False,39.804,"LINESTRING (18.0038655 49.5970307, 18.0043851 49.597152)",,,,,
142273521,,,Vančurova,residential,50,False,False,70.245,"LINESTRING (18.0038655 49.5970307, 18.0038556 49.5970695, 18.0037068 49.597654)",,,,,
142273521,,,Vančurova,residential,50,False,True,76.50300000000001,"LINESTRING (18.0038655 49.5970307, 18.0038734 49.5969988, 18.0040275 49.5963806, 18.0040348 49.5963515)",,,,,
223028802,1,,Jiráskova,residential,30,True,False,164.084,"LINESTRING (18.007243 49.5909654, 18.0071559 49.5910385, 18.0059167 49.5920781, 18.0058512 49.5921331)",,,,,
97986026,,,Na Valech,residential,50,False,False,45.594,"LINESTRING (18.0073234 49.5952942, 18.007379 49.5952771, 18.0078949 49.5951184)",,,,,
"[705952128, 172419393, 705952127]",,,Štefánikova,residential,50,False,True,100.588,"LINESTRING (18.0073234 49.5952942, 18.0074467 49.5954279, 18.0076409 49.5956385, 18.007706 49.5956815, 18.007891 49.5957874, 18.0081462 49.5959282, 18.0082238 49.595971)",,,,,
705952126,,,Štefánikova,residential,50,False,False,39.82,"LINESTRING (18.0073234 49.5952942, 18.0071905 49.5951546, 18.0070702 49.5950361, 18.0070491 49.5949857)",,,,,
142151992,,,Nerudova,residential,50,False,False,112.47399999999999,"LINESTRING (18.013845 49.5905183, 18.0137957 49.5905486, 18.0132187 49.5909028, 18.0130449 49.5910261, 18.0128613 49.5912854)",,,,,
"[228264074, 228264059, 143482043]",,,"['Nerudova', 'Revoluční']",residential,50,False,False,326.6820000000001,"LINESTRING (18.013845 49.5905183, 18.0141651 49.5906849, 18.0142485 49.5907292, 18.0147392 49.5909897, 18.014779 49.5910108, 18.014801 49.5910679, 18.014361 49.5913008, 18.0139552 49.5914777, 18.0136386 49.5916158, 18.0133402 49.5917459, 18.0130278 49.5919725, 18.0130118 49.5919841, 18.0128961 49.5920948, 18.0127694 49.5922159, 18.0126469 49.5923331, 18.0125801 49.592397, 18.0125099 49.5925022)",,,,,
142151992,,,Nerudova,residential,50,False,True,112.474,"LINESTRING (18.0128613 49.5912854, 18.0130449 49.5910261, 18.0132187 49.5909028, 18.0137957 49.5905486, 18.013845 49.5905183)",,,,,
36845265,,,Gregorova,residential,50,False,True,1.93,"LINESTRING (18.0039105 49.5954399, 18.0038885 49.59543)",,,,,
36845265,,,Gregorova,residential,50,False,False,121.43100000000001,"LINESTRING (18.0039105 49.5954399, 18.0039402 49.5954578, 18.0040964 49.5955515, 18.00425 49.5956839, 18.0043583 49.5958219, 18.0044291 49.5959684, 18.0045525 49.5963168, 18.0045858 49.5964107)",,,,,
142273562,,,Kollárova,residential,50,False,True,113.44599999999998,"LINESTRING (18.0039105 49.5954399, 18.0038705 49.595475, 18.0037956 49.5955409, 18.0035451 49.5957236, 18.0035202 49.5957625, 18.0035217 49.5958007, 18.0035474 49.5958578, 18.0035901 49.5959194, 18.0037048 49.5959853, 18.0037565 49.5960516, 18.0037691 49.5961319, 18.0037433 49.5962619, 18.0037319 49.596319)",,,,,
143482031,,,Mendelova,residential,50,False,True,22.128,"LINESTRING (18.0037319 49.596319, 18.0040348 49.5963515)",,,,,
142273562,,,Kollárova,residential,50,False,False,113.446,"LINESTRING (18.0037319 49.596319, 18.0037433 49.5962619, 18.0037691 49.5961319, 18.0037565 49.5960516, 18.0037048 49.5959853, 18.0035901 49.5959194, 18.0035474 49.5958578, 18.0035217 49.5958007, 18.0035202 49.5957625, 18.0035451 49.5957236, 18.0037956 49.5955409, 18.0038705 49.595475, 18.0039105 49.5954399)",,,,,
143482031,,,Mendelova,residential,50,False,False,22.128,"LINESTRING (18.0040348 49.5963515, 18.0037319 49.596319)",,,,,
142273521,,,Vančurova,residential,50,False,False,76.50300000000001,"LINESTRING (18.0040348 49.5963515, 18.0040275 49.5963806, 18.0038734 49.5969988, 18.0038655 49.5970307)",,,,,
143482031,,,Mendelova,residential,50,False,True,40.254,"LINESTRING (18.0040348 49.5963515, 18.0044909 49.5964005, 18.0045858 49.5964107)",,,,,
"[705952131, 432415301, 587759819, 587759826, 171941052, 36845247]","['1', '2']",,Štefánikova,residential,50,False,"[False, True]",184.20900000000003,"LINESTRING (18.0113756 49.5968767, 18.0112971 49.5968854, 18.0111937 49.5969097, 18.0111362 49.5969313, 18.0110998 49.596956, 18.0110741 49.5969853, 18.0110242 49.5970717, 18.0109252 49.5970507, 18.0108429 49.5970082, 18.0106618 49.5968525, 18.0106007 49.5968133, 18.0105589 49.5968017, 18.0105142 49.5967985, 18.010316 49.5967888, 18.0102264 49.5967806, 18.0100413 49.5967604, 18.0099371 49.5967462, 18.0098095 49.5967157, 18.0095934 49.5966528, 18.0092285 49.5965319)",7,,,,
682368884,1,57,,primary,50,True,False,22.363,"LINESTRING (18.0113756 49.5968767, 18.01137 49.5968546, 18.0113696 49.5968323, 18.0113745 49.5968102, 18.0113845 49.5967888, 18.0113993 49.5967686, 18.0114187 49.5967501, 18.0114422 49.5967338, 18.0114692 49.5967199, 18.0114992 49.5967089)",5.5,roundabout,,,
36845266,,,Vančurova,residential,50,False,False,99.11200000000001,"LINESTRING (18.0052002 49.5973881, 18.0056323 49.597464, 18.0058815 49.5974982, 18.0061414 49.5974981, 18.0065464 49.597446)",,,,,
36845266,,,Vančurova,residential,50,False,True,64.345,"LINESTRING (18.0052002 49.5973881, 18.0044246 49.5971634, 18.0043851 49.597152)",,,,,
142273548,,,Vančurova,residential,50,False,False,151.581,"LINESTRING (18.0052002 49.5973881, 18.0051857 49.5974435, 18.0049789 49.5982344, 18.0049257 49.5983784, 18.004866 49.5984763, 18.0046831 49.5986981)",,,,,
36845266,,,Vančurova,residential,50,False,False,45.074999999999996,"LINESTRING (18.0065464 49.597446, 18.0070285 49.5973704, 18.0071543 49.5973507)",,,,,
36845266,,,Vančurova,residential,50,False,True,99.11200000000001,"LINESTRING (18.0065464 49.597446, 18.0061414 49.5974981, 18.0058815 49.5974982, 18.0056323 49.597464, 18.0052002 49.5973881)",,,,,
142273551,,,Vančurova,residential,50,False,False,114.72400000000002,"LINESTRING (18.0065464 49.597446, 18.0065644 49.5974906, 18.0065804 49.5975302, 18.0064545 49.597908, 18.0063955 49.5979619, 18.0062128 49.5980601, 18.0060975 49.5980952, 18.0060475 49.5980953, 18.0057059 49.5980664)",,,,,
706037112,,,Vančurova,residential,50,False,True,34.719,"LINESTRING (18.0037068 49.597654, 18.0041808 49.5977097)",,,,,
706037113,,,Vančurova,residential,50,True,False,6.661,"LINESTRING (18.0037068 49.597654, 18.0036152 49.597646)",,,,,
142273521,,,Vančurova,residential,50,False,True,70.245,"LINESTRING (18.0037068 49.597654, 18.0038556 49.5970695, 18.0038655 49.5970307)",,,,,
142273551,,,Vančurova,residential,50,False,True,114.72399999999999,"LINESTRING (18.0057059 49.5980664, 18.0060475 49.5980953, 18.0060975 49.5980952, 18.0062128 49.5980601, 18.0063955 49.5979619, 18.0064545 49.597908, 18.0065804 49.5975302, 18.0065644 49.5974906, 18.0065464 49.597446)",,,,,
142273548,,,Vančurova,residential,50,False,True,151.581,"LINESTRING (18.0046831 49.5986981, 18.004866 49.5984763, 18.0049257 49.5983784, 18.0049789 49.5982344, 18.0051857 49.5974435, 18.0052002 49.5973881)",,,,,
"[346657227, 346657237]",1,,28. října,living_street,50,False,False,55.112,"LINESTRING (18.0098753 49.5939848, 18.0098949 49.5939506, 18.0102333 49.593752, 18.0103745 49.5936488, 18.0103886 49.5936375, 18.010399 49.5936291)",,,,,
"[142682205, 706037118]",1,,Úzká,living_street,50,True,False,93.93299999999999,"LINESTRING (18.0098753 49.5939848, 18.0098534 49.5940229, 18.0095651 49.5942612, 18.0090878 49.5946556)",,,,,
346657272,2,,Žerotínova,living_street,50,False,False,63.003,"LINESTRING (18.0111774 49.5940301, 18.011201 49.5940425, 18.0113108 49.5941001, 18.0118568 49.5943866)",,,,,
142682196,1,,Dobrovského,living_street,50,True,False,52.148,"LINESTRING (18.0118568 49.5943866, 18.0117292 49.5944966, 18.0114679 49.5947434, 18.011451 49.5947594, 18.0114397 49.5947697)",,,,,
346657272,2,,Žerotínova,living_street,50,False,False,40.041000000000004,"LINESTRING (18.0118568 49.5943866, 18.0118978 49.5944049, 18.0123148 49.5945904)",,,,,
346657272,2,,Žerotínova,living_street,50,False,True,63.00299999999999,"LINESTRING (18.0118568 49.5943866, 18.0113108 49.5941001, 18.011201 49.5940425, 18.0111774 49.5940301)",,,,,
"[346657272, 346657271]",2,,Žerotínova,living_street,50,False,False,78.769,"LINESTRING (18.0123148 49.5945904, 18.0128584 49.5947417, 18.0132113 49.5948516, 18.0133082 49.594885)",,,,,
346657272,2,,Žerotínova,living_street,50,False,True,40.041000000000004,"LINESTRING (18.0123148 49.5945904, 18.0118978 49.5944049, 18.0118568 49.5943866)",,,,,
400456442,1,,Kostelní,living_street,50,False,True,16.468,"LINESTRING (18.0123148 49.5945904, 18.0122281 49.5946441, 18.012188 49.5947095)",,,,,
142682163,1,,Divišova,living_street,50,True,False,56.356,"LINESTRING (18.0090878 49.5946556, 18.0093916 49.5948057, 18.0096457 49.5949312, 18.0096822 49.5949492, 18.0097097 49.5949628)",,,,,
"[142682205, 171941078]",1,,"['Resslova', 'Úzká']",living_street,50,True,False,92.238,"LINESTRING (18.0090878 49.5946556, 18.0090501 49.5946868, 18.0087324 49.5949492, 18.0092013 49.595242, 18.0092394 49.5952658)",,,,,
142682173,1,,K Šatlavě,living_street,50,True,False,8.637,"LINESTRING (18.0114397 49.5947697, 18.0113237 49.5947892)",,,,,
307871055,1,,Kostelní,living_street,50,False,True,15.705,"LINESTRING (18.0121101 49.5948966, 18.012053 49.5950329)",,,,,
307871035,1,,Kostelní,living_street,50,False,False,42.059999999999995,"LINESTRING (18.0121101 49.5948966, 18.012196 49.5949136, 18.0126452 49.5950023, 18.0126683 49.5950069)",,,,,
307871055,1,,Kostelní,living_street,50,False,False,13.449,"LINESTRING (18.0121101 49.5948966, 18.0121271 49.5948373, 18.0121517 49.5947788)",,,,,
307871035,1,,Kostelní,living_street,50,False,True,42.059999999999995,"LINESTRING (18.0126683 49.5950069, 18.0126452 49.5950023, 18.012196 49.5949136, 18.0121101 49.5948966)",,,,,
223647193,1,,5. května,living_street,50,False,True,52.457,"LINESTRING (18.0105905 49.5954724, 18.0101349 49.5958403)",,,,,
223647193,1,,5. května,living_street,50,False,False,18.246000000000002,"LINESTRING (18.0105905 49.5954724, 18.0106176 49.5954505, 18.0106793 49.5953205)",,,,,
142682174,1,,Kostelní,living_street,50,True,False,102.759,"LINESTRING (18.0112132 49.5957797, 18.012053 49.5950329)",,,,,
"[142682170, 682830106]",1,,Jungmannova,living_street,50,True,False,56.41,"LINESTRING (18.0112132 49.5957797, 18.0110291 49.5956892, 18.0106739 49.5955147, 18.0106439 49.5955, 18.0105905 49.5954724)",,,,,
"[307871034, 36845252]",1,,"['Kostelní', 'Křižíkova']",living_street,50,True,False,109.88199999999999,"LINESTRING (18.0112132 49.5957797, 18.011183 49.5958072, 18.0108221 49.5961352, 18.0108104 49.5961458, 18.0107284 49.5961332, 18.0104895 49.5960269, 18.0102087 49.5958767, 18.0101349 49.5958403)",,,,,
158250535,1,57,,primary,50,True,False,19.648,"LINESTRING (18.01369 49.5941772, 18.0137152 49.5941921, 18.0137364 49.5942094, 18.0137531 49.5942286, 18.0137648 49.5942494, 18.0137713 49.5942711, 18.0137723 49.5942931, 18.0137679 49.594315, 18.0137582 49.5943362)",5.5,roundabout,,,
"[682829357, 682829358]",1,57,,primary,50,True,False,21.145000000000003,"LINESTRING (18.0136727 49.5944031, 18.0136425 49.5944133, 18.0136101 49.5944202, 18.0135765 49.5944236, 18.0135425 49.5944236, 18.0135114 49.5944204, 18.0134814 49.5944143, 18.0134531 49.5944054, 18.0134272 49.5943938, 18.0134042 49.59438)",5.5,roundabout,,,
682829360,1,57,Sokolovská,primary,50,True,False,91.186,"LINESTRING (18.0136727 49.5944031, 18.0136128 49.5944885, 18.0135834 49.594576, 18.0135488 49.5946921, 18.013496 49.5948071, 18.0134173 49.5949185, 18.0133104 49.5950232, 18.0131778 49.5951466)",,,,,
682646819,1,57,,primary,50,True,False,9.047,"LINESTRING (18.0114369 49.5969466, 18.0114161 49.5969313, 18.0113988 49.5969144, 18.0113852 49.596896, 18.0113756 49.5968767)",5.5,roundabout,,,
158250533,1,57,,primary,50,True,False,32.846000000000004,"LINESTRING (18.011479 49.5979849, 18.0115039 49.5980063, 18.011523 49.5980302, 18.0115355 49.5980558, 18.0115411 49.5980824, 18.0115397 49.5981092, 18.0115313 49.5981355, 18.0115161 49.5981605, 18.0114946 49.5981834, 18.0114674 49.5982037, 18.0114353 49.5982207, 18.0113992 49.5982339)",4.5,roundabout,,,
"[691261958, 691261959]",2,,Dostála Bystřiny,residential,50,False,False,91.2,"LINESTRING (18.0068527 49.5939187, 18.0069848 49.5939839, 18.0072416 49.5941106, 18.0077406 49.5944305, 18.0077937 49.5944646)",,,,,
"[228264051, 587759829]",1,,K. Schwarze,residential,50,False,False,166.46800000000002,"LINESTRING (18.0085127 49.5985755, 18.0084774 49.5986188, 18.0084559 49.5986684, 18.0084094 49.5987049, 18.0080126 49.598852, 18.0071955 49.5991521, 18.0070392 49.5992007, 18.006697 49.599092, 18.0065794 49.5990546)",,,,,
24449535,1,57,Přemyslovců,primary,50,True,False,101.262,"LINESTRING (18.0105334 49.5990082, 18.010562 49.5989527, 18.0105962 49.5988928, 18.0106284 49.5988436, 18.0106705 49.598791, 18.0107148 49.5987411, 18.0110249 49.5984213, 18.0110755 49.5983697, 18.0111053 49.5983374, 18.0111229 49.5983121, 18.0111331 49.5982897, 18.0111384 49.5982668, 18.0111377 49.598244, 18.0111334 49.5982242, 18.0111247 49.5982004)",,,,,
"[258179205, 258179211, 258179213, 459052852, 459052853]","['2', '3']",04816,Gen. Hlaďo,tertiary,50,False,True,144.00199999999998,"LINESTRING (18.0133563 49.594247, 18.0131827 49.5941723, 18.012766 49.5939665, 18.0126477 49.593908, 18.0125321 49.5938538, 18.0121668 49.5936825, 18.0120692 49.5936297, 18.0120457 49.593617, 18.0119297 49.5935542, 18.0118986 49.5935365, 18.0118661 49.593518, 18.0118152 49.5934818, 18.0117799 49.5934551)",,,,,
682397382,1,57,,primary,50,True,False,12.41,"LINESTRING (18.0133563 49.594247, 18.0133687 49.5942262, 18.0133862 49.594207, 18.0134082 49.5941898, 18.0134342 49.5941752, 18.0134636 49.5941635)",5.5,roundabout,,,
9623560,1,57,,primary,50,True,False,15.887,"LINESTRING (18.0138045 49.5928652, 18.013829 49.5928615, 18.0138541 49.5928604, 18.0138791 49.592862, 18.0139034 49.5928663, 18.0139253 49.5928726, 18.0139454 49.5928811, 18.0139632 49.5928914, 18.0139783 49.5929035, 18.0139904 49.5929169)",5,roundabout,,,
682669546,1,57,Zborovská,primary,50,True,False,211.66300000000004,"LINESTRING (18.0138045 49.5928652, 18.0138643 49.5928134, 18.013919 49.5927592, 18.0144195 49.5920275, 18.014784 49.5914944, 18.0148329 49.5914311, 18.0148654 49.5913976, 18.0150981 49.5911615)",,,,,
97986026,,,Na Valech,residential,50,False,True,45.594,"LINESTRING (18.0078949 49.5951184, 18.007379 49.5952771, 18.0073234 49.5952942)",,,,,
346657224,1,,28. října,living_street,50,False,False,51.737,"LINESTRING (18.010399 49.5936291, 18.0105826 49.593481, 18.0109137 49.5936534)",,,,,
"[400878169, 400878170, 346657237]",1,,28. října,living_street,50,False,False,52.864999999999995,"LINESTRING (18.010399 49.5936291, 18.0108754 49.5938571, 18.0109369 49.5938887, 18.010948 49.5938942, 18.0109867 49.5939135)",,,,,building_passage
"[346657227, 346657237]",1,,28. října,living_street,50,False,True,55.112,"LINESTRING (18.010399 49.5936291, 18.0103886 49.5936375, 18.0103745 49.5936488, 18.0102333 49.593752, 18.0098949 49.5939506, 18.0098753 49.5939848)",,,,,
"[400878169, 400878170, 346657237]",1,,28. října,living_street,50,False,True,52.864999999999995,"LINESTRING (18.0109867 49.5939135, 18.010948 49.5938942, 18.0109369 49.5938887, 18.0108754 49.5938571, 18.010399 49.5936291)",,,,,building_passage
400878172,1,,28. října,living_street,50,True,False,69.869,"LINESTRING (18.0109867 49.5939135, 18.0115248 49.5934611, 18.0116048 49.5934372)",,,,,
"[361332512, 171941076, 699963527]",,,Novosady,residential,30,False,True,207.201,"LINESTRING (18.0117185 49.5980995, 18.0116608 49.5981602, 18.0116276 49.598195, 18.0116131 49.5982103, 18.011537 49.5982662, 18.0119535 49.598477, 18.0131915 49.5990938, 18.0135634 49.5992792)",,,,delivery,
706037112,,,Vančurova,residential,50,False,False,34.719,"LINESTRING (18.0041808 49.5977097, 18.0037068 49.597654)",,,,,
"[496740824, 392064225, 496740821]",,,Divadelní,residential,50,False,False,122.607,"LINESTRING (18.007855 49.5921026, 18.007907 49.5921336, 18.0079573 49.5921636, 18.0081968 49.5923063, 18.0083307 49.5924603, 18.0083647 49.5925454, 18.0083711 49.5926888, 18.0081127 49.5929583, 18.0080506 49.593023)",,,,,
691735541,1,,Husova,residential,50,True,False,66.549,"LINESTRING (18.007855 49.5921026, 18.0084249 49.5916918, 18.0084722 49.5916575)",,,,,
688671794,,,Divadelní,residential,50,False,False,66.616,"LINESTRING (18.0080506 49.593023, 18.0072657 49.5927067)",,,,,
"[496740824, 392064225, 496740821]",,,Divadelní,residential,50,False,True,122.60699999999999,"LINESTRING (18.0080506 49.593023, 18.0081127 49.5929583, 18.0083711 49.5926888, 18.0083647 49.5925454, 18.0083307 49.5924603, 18.0081968 49.5923063, 18.0079573 49.5921636, 18.007907 49.5921336, 18.007855 49.5921026)",,,,,
"[688671796, 171941077]",,,Divadelní,residential,50,False,True,84.72,"LINESTRING (18.0080506 49.593023, 18.0085969 49.5932431, 18.0089349 49.5933793, 18.0090407 49.5934328)",,,,,
400456442,1,,Kostelní,living_street,50,False,False,16.468,"LINESTRING (18.012188 49.5947095, 18.0122281 49.5946441, 18.0123148 49.5945904)",,,,,
307871055,1,,Kostelní,living_street,50,False,True,13.449,"LINESTRING (18.0121517 49.5947788, 18.0121271 49.5948373, 18.0121101 49.5948966)",,,,,
142682164,1,,Havlíčkova,living_street,50,True,False,47.801,"LINESTRING (18.0097097 49.5949628, 18.0095714 49.595057, 18.0092394 49.5952658)",,,,,
223647161,3,,Palackého,residential,50,False,True,36.427,"LINESTRING (18.0080936 49.5983556, 18.0082449 49.5983958, 18.0084087 49.5984225, 18.008579 49.5984423)",9,,,,
"[428960241, 428960242]",3,,Palackého,residential,50,False,False,48.186,"LINESTRING (18.0080936 49.5983556, 18.0078468 49.598253, 18.0077816 49.5982151, 18.007726 49.598178, 18.0076783 49.5981418, 18.0075999 49.5980709)",9,,yes,,
528476624,1,,U Grasmanky,residential,50,True,False,27.186,"LINESTRING (18.0080936 49.5983556, 18.0082109 49.5983263, 18.0082988 49.598268, 18.0083413 49.5981913)",,,,,
468824118,1,,Máchova,residential,50,True,False,57.065,"LINESTRING (18.0158753 49.5939056, 18.0166094 49.5940978)",,,,,
"[468824144, 468824115]",,,Máchova,residential,50,False,False,56.241,"LINESTRING (18.0158753 49.5939056, 18.0158524 49.5940054, 18.0158107 49.5940676, 18.0157264 49.5941932, 18.0156033 49.5943767)",,,,,
468824144,,,Máchova,residential,50,False,True,34.762,"LINESTRING (18.0158753 49.5939056, 18.0159248 49.5936905, 18.0159352 49.5936452, 18.0159464 49.5935964)",,,,,
"[468824144, 468824115]",,,Máchova,residential,50,False,True,56.24100000000001,"LINESTRING (18.0156033 49.5943767, 18.0157264 49.5941932, 18.0158107 49.5940676, 18.0158524 49.5940054, 18.0158753 49.5939056)",,,,,
223028804,,,Máchova,residential,50,False,False,65.736,"LINESTRING (18.0147725 49.5932923, 18.0145491 49.593235, 18.0141981 49.5931442, 18.0141187 49.5931015, 18.0139755 49.5930199)",,,,,
223028804,,,Máchova,residential,50,False,True,91.119,"LINESTRING (18.0147725 49.5932923, 18.0152338 49.593412, 18.0154395 49.5934653, 18.0156555 49.5935212, 18.0159464 49.5935964)",,,,,
488945957,,,,residential,50,False,False,120.78600000000002,"LINESTRING (18.0147725 49.5932923, 18.0147428 49.5933334, 18.0143977 49.5938109, 18.0141806 49.5939896, 18.0141907 49.5940067, 18.014208 49.5940574, 18.0144283 49.5942193)",,,,,
691261949,,,Dvořákova,residential,50,False,True,19.764,"LINESTRING (18.0157821 49.5919813, 18.0155298 49.5919117)",,,,,
525719173,,,Dvořákova,residential,50,False,True,135.598,"LINESTRING (18.0157821 49.5919813, 18.0157099 49.5920932, 18.0156902 49.5921237, 18.0156099 49.5922479, 18.0158562 49.5923175, 18.0158801 49.5923241, 18.0159977 49.5923567, 18.0163345 49.5924502, 18.0165611 49.5925131, 18.0167369 49.5925597, 18.0169303 49.5926127)",,,,,
691261949,,,Dvořákova,residential,50,False,False,42.731,"LINESTRING (18.0157821 49.5919813, 18.0158281 49.591994, 18.0159025 49.5918808, 18.0159139 49.5918634, 18.0156169 49.5917797)",,,,,
691261949,,,Dvořákova,residential,50,False,True,42.731,"LINESTRING (18.0156169 49.5917797, 18.0159139 49.5918634, 18.0159025 49.5918808, 18.0158281 49.591994, 18.0157821 49.5919813)",,,,,
691261949,,,Dvořákova,residential,50,False,False,19.764,"LINESTRING (18.0155298 49.5919117, 18.0157821 49.5919813)",,,,,
488945957,,,,residential,50,False,True,120.786,"LINESTRING (18.0144283 49.5942193, 18.014208 49.5940574, 18.0141907 49.5940067, 18.0141806 49.5939896, 18.0143977 49.5938109, 18.0147428 49.5933334, 18.0147725 49.5932923)",,,,,
526580953,,,Máchova,residential,50,False,True,34.06099999999999,"LINESTRING (18.0166094 49.5940978, 18.0166256 49.5940716, 18.0167524 49.5938673, 18.0167576 49.593859, 18.0167857 49.5938136)",,,,,
"[32965001, 682368868]",,,Máchova,residential,50,False,False,65.137,"LINESTRING (18.0167857 49.5938136, 18.016552 49.5937531, 18.0159464 49.5935964)",,,,,
526580953,,,Máchova,residential,50,False,False,34.061,"LINESTRING (18.0167857 49.5938136, 18.0167576 49.593859, 18.0167524 49.5938673, 18.0166256 49.5940716, 18.0166094 49.5940978)",,,,,
142273514,1,,U Grasmanky,residential,50,True,False,86.474,"LINESTRING (18.0083413 49.5981913, 18.0083122 49.5981246, 18.0080237 49.5975301, 18.007971 49.5974521)",,,,,
1219096452,1,,Přemyslovců,primary,50,True,False,106.519,"LINESTRING (18.0113992 49.5982339, 18.0113399 49.5982749, 18.0112885 49.5983146, 18.0112273 49.5983663, 18.0110761 49.5984932, 18.0110224 49.5985404, 18.0110099 49.5985519, 18.0109562 49.5986014, 18.0109132 49.5986441, 18.0107426 49.5988218, 18.0107044 49.5988615, 18.0106664 49.598899, 18.0106323 49.5989312, 18.0105883 49.5989668, 18.0105334 49.5990082)",,,,,
"[1219096453, 1219096454]",1,57,,primary,50,True,False,21.459999999999997,"LINESTRING (18.0113992 49.5982339, 18.0113602 49.5982429, 18.0113194 49.5982476, 18.011278 49.5982476, 18.011239 49.5982435, 18.0112016 49.5982353, 18.0111667 49.5982232, 18.0111353 49.5982077, 18.0111247 49.5982004)",4.5,roundabout,,,
"[682646816, 682646817]",1,57,,primary,50,True,False,20.343,"LINESTRING (18.0112208 49.5979408, 18.0112585 49.5979347, 18.0112972 49.5979327, 18.0113359 49.5979346, 18.0113762 49.597941, 18.0114141 49.5979518, 18.0114487 49.5979665, 18.011479 49.5979849)",4.5,roundabout,,,
"[682646821, 682646814, 682646815]",1,57,,primary,50,True,False,112.764,"LINESTRING (18.0112208 49.5979408, 18.0112784 49.5978718, 18.0113061 49.5977969, 18.0114572 49.5971235, 18.0114597 49.5970349, 18.0114369 49.5969466)",,,,,
"[528679665, 587759835, 459054588, 682600646]","['2', '3']",,Palackého,residential,50,False,False,151.27,"LINESTRING (18.0110547 49.598095, 18.010889 49.5981063, 18.0106427 49.5981232, 18.0104162 49.5981456, 18.0101758 49.5981799, 18.0099339 49.5982259, 18.0093857 49.598339, 18.0091869 49.5983813, 18.0090228 49.5984162)",,,,,
682368893,1,57,,primary,50,True,False,22.378,"LINESTRING (18.0110547 49.598095, 18.0110567 49.5980699, 18.0110648 49.5980453, 18.0110788 49.5980218, 18.0110984 49.5980001, 18.0111231 49.5979807, 18.0111523 49.5979641, 18.0111851 49.5979507, 18.0112208 49.5979408)",4.5,roundabout,,,
346657224,1,,28. října,living_street,50,False,True,51.737,"LINESTRING (18.0109137 49.5936534, 18.0105826 49.593481, 18.010399 49.5936291)",,,,,
"[682646824, 682646825]",1,57,,primary,50,True,False,15.470999999999998,"LINESTRING (18.0138873 49.5930577, 18.013866 49.59306, 18.0138445 49.5930603, 18.0138231 49.5930587, 18.0138022 49.5930552, 18.0137823 49.5930498, 18.0137596 49.5930407, 18.0137396 49.5930292, 18.0137229 49.5930157, 18.0137101 49.5930005)",5,roundabout,,,
