osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,access
791391332,04824,Hlavní třída,tertiary,,False,True,76.831,"LINESTRING (18.6250638 49.7482011, 18.6243648 49.7476782)",,,,
"[178443986, 178443987, 232450190]",04824,Hlavní třída,tertiary,,False,False,130.256,"LINESTRING (18.6250638 49.7482011, 18.625872 49.7487728, 18.6259356 49.7488208, 18.6260433 49.7489056, 18.6262194 49.7490432, 18.626265 49.7490781)",2,,,
"[693636984, 234895973, 972370021]",04824,Hlavní třída,tertiary,,True,False,42.57,"LINESTRING (18.6266762 49.7493535, 18.6265956 49.7493041, 18.6265033 49.7492455, 18.626265 49.7490781)",1,,,
"[172363537, 52373731, 1250230877]",,Zamkowa,"['living_street', 'tertiary']",,False,False,109.508,"LINESTRING (18.6266762 49.7493535, 18.6271925 49.7497304, 18.6275218 49.749966, 18.6276903 49.7500887)",2,yes,,
43297118,04822,Nádražní,tertiary,50,False,False,55.594,"LINESTRING (18.6232909 49.7446883, 18.6232949 49.7444207, 18.6232872 49.7441884)",,,,
"[33767614, 600700855]",,Čapkova,residential,,True,False,155.369,"LINESTRING (18.6232909 49.7446883, 18.6235893 49.7446932, 18.6242988 49.7446909, 18.624411 49.7447283, 18.6250082 49.745175, 18.6251178 49.7451965)",,,,
929644526,04822,Nádražní,tertiary,50,False,True,60.077,"LINESTRING (18.6232909 49.7446883, 18.6232274 49.7449111, 18.6230634 49.7452064)",,,,
235454439,,Střelniční,tertiary,50,False,False,73.426,"LINESTRING (18.6231876 49.7432658, 18.6233401 49.7432402, 18.6235179 49.7432249, 18.6242028 49.7432226)",,,,
"[43297118, 791349166]",04822,Nádražní,tertiary,50,False,True,102.844,"LINESTRING (18.6231876 49.7432658, 18.6232215 49.7435943, 18.6232354 49.7437663, 18.6232394 49.743799, 18.6232489 49.7438764, 18.6232872 49.7441884)",,,,
29713705,468,Viaduktová,secondary,50,False,False,103.09199999999998,"LINESTRING (18.62105 49.7460829, 18.621013 49.7463326, 18.62089 49.7469229, 18.6208648 49.7470019)",,,,
133284210,468,Ostravská,secondary,50,False,False,69.229,"LINESTRING (18.62105 49.7460829, 18.6214082 49.7460783, 18.6215949 49.746065, 18.6217007 49.7460385, 18.6218174 49.7459839, 18.621926 49.7459081)",,,,
701543246,4684,Ostravská,tertiary,50,False,True,120.91999999999999,"LINESTRING (18.62105 49.7460829, 18.6206329 49.7460589, 18.6193748 49.745979)",,,,
"[791349166, 43297118]",04822,Nádražní,tertiary,50,False,False,102.844,"LINESTRING (18.6232872 49.7441884, 18.6232489 49.7438764, 18.6232394 49.743799, 18.6232354 49.7437663, 18.6232215 49.7435943, 18.6231876 49.7432658)",,,,
43297118,04822,Nádražní,tertiary,50,False,True,55.594,"LINESTRING (18.6232872 49.7441884, 18.6232949 49.7444207, 18.6232909 49.7446883)",,,,
235454439,,Střelniční,tertiary,50,False,False,92.516,"LINESTRING (18.6242028 49.7432226, 18.6243122 49.7432222, 18.6253271 49.743226, 18.6254903 49.7432258)",,,,
235454439,,Střelniční,tertiary,50,False,True,73.426,"LINESTRING (18.6242028 49.7432226, 18.6235179 49.7432249, 18.6233401 49.7432402, 18.6231876 49.7432658)",,,,
218880533,,Střelniční,tertiary,50,False,True,16.676,"LINESTRING (18.6257223 49.7432219, 18.6254903 49.7432258)",,,,
791391333,,Střelniční,tertiary,50,False,False,83.369,"LINESTRING (18.6257223 49.7432219, 18.6258558 49.7432232, 18.6268825 49.7432206)",,,,
218880533,,Střelniční,tertiary,50,False,False,16.676,"LINESTRING (18.6254903 49.7432258, 18.6257223 49.7432219)",,,,
235454439,,Střelniční,tertiary,50,False,True,92.516,"LINESTRING (18.6254903 49.7432258, 18.6253271 49.743226, 18.6243122 49.7432222, 18.6242028 49.7432226)",,,,
600700827,,Havlíčkova,residential,,False,True,105.129,"LINESTRING (18.6254903 49.7432258, 18.6254875 49.7432944, 18.6254843 49.7435632, 18.6254908 49.7441182, 18.6254911 49.7441712)",,,,
33766252,,Dvořákova,residential,,False,False,99.998,"LINESTRING (18.6254899 49.7450177, 18.6268816 49.74502)",,,,
600700824,,Havlíčkova,residential,,False,False,94.127,"LINESTRING (18.6254899 49.7450177, 18.6254911 49.7441712)",,,,
232450196,,nábřeží Míru,residential,20,True,False,107.173,"LINESTRING (18.6283491 49.7432232, 18.6285626 49.7441771)",,,,
232450193,,Střelniční,tertiary,50,False,True,105.388,"LINESTRING (18.6283491 49.7432232, 18.6282536 49.7432216, 18.6273812 49.7432183, 18.6268825 49.7432206)",2,,,
"[408482304, 172363539, 564295702, 408482303]",,"['3 Maja', 'Most Svobody / Most Wolności', 'Střelniční']",tertiary,50,False,False,94.033,"LINESTRING (18.6283491 49.7432232, 18.6284134 49.7432235, 18.6284989 49.7432258, 18.629418 49.7432296, 18.6296576 49.7432326)","['2', '3']",yes,,
232450195,,Dvořákova,residential,20,False,True,132.101,"LINESTRING (18.62872 49.7450082, 18.6268816 49.74502)",,,,
244252390,,nábřeží Míru,residential,20,True,False,162.157,"LINESTRING (18.62872 49.7450082, 18.6287227 49.7450547, 18.6286746 49.7461758, 18.6286424 49.7464653)",,,,
33956818,,Božkova,residential,,True,False,101.728,"LINESTRING (18.6273383 49.7468683, 18.6262816 49.7474772)",,,,
178443993,,Moskevská,residential,,False,True,72.86,"LINESTRING (18.6273383 49.7468683, 18.6266642 49.7463788)",,,,
232450189,,Moskevská,residential,,False,False,40.677,"LINESTRING (18.6273383 49.7468683, 18.6277271 49.7471342)",,,,
33766255,,Smetanova,residential,,True,False,105.65100000000001,"LINESTRING (18.6268825 49.7432206, 18.6268834 49.7432864, 18.6268701 49.7441707)",,,,
232450193,,Střelniční,tertiary,50,False,False,105.38799999999999,"LINESTRING (18.6268825 49.7432206, 18.6273812 49.7432183, 18.6282536 49.7432216, 18.6283491 49.7432232)",2,,,
791391333,,Střelniční,tertiary,50,False,True,83.369,"LINESTRING (18.6268825 49.7432206, 18.6258558 49.7432232, 18.6257223 49.7432219)",,,,
791391332,04824,Hlavní třída,tertiary,,False,False,76.831,"LINESTRING (18.6243648 49.7476782, 18.6250638 49.7482011)",,,,
29881682,04824,Hlavní třída,tertiary,,False,True,82.262,"LINESTRING (18.6243648 49.7476782, 18.6242909 49.7476216, 18.6239262 49.7473525, 18.6236122 49.7471207)",,,,
33766254,,Vrchlického,residential,,False,False,62.94799999999999,"LINESTRING (18.6243648 49.7476782, 18.6243139 49.7477082, 18.6239868 49.7479009, 18.62378 49.7480949)",,,,
"[37806553, 408888387]",,Pražská,residential,,True,False,117.151,"LINESTRING (18.6243648 49.7476782, 18.6244379 49.7476361, 18.6255902 49.7469832)",,,,
178443993,,Moskevská,residential,,False,False,72.86,"LINESTRING (18.6266642 49.7463788, 18.6273383 49.7468683)",,,,
178443993,,Moskevská,residential,,False,True,34.867,"LINESTRING (18.6266642 49.7463788, 18.6263424 49.7461441)",,,,
232450189,,Moskevská,residential,,False,True,40.677,"LINESTRING (18.6277271 49.7471342, 18.6273383 49.7468683)",,,,
"[33766256, 256205534]",,nábřeží Míru,residential,,False,True,116.037,"LINESTRING (18.6277271 49.7471342, 18.6277814 49.7471095, 18.6284138 49.7470306, 18.6285064 49.7468296, 18.6286424 49.7464653)",,,,
"[33766258, 33956819, 600700853]",,"['Moskevská', 'nábřeží Míru', 'Štefánikova']",residential,,False,False,179.61700000000002,"LINESTRING (18.6277271 49.7471342, 18.6280539 49.7473602, 18.6279687 49.7474296, 18.6271969 49.748081, 18.626782 49.7477881)",,,,
"[33766256, 256205534]",,nábřeží Míru,residential,,False,False,116.037,"LINESTRING (18.6286424 49.7464653, 18.6285064 49.7468296, 18.6284138 49.7470306, 18.6277814 49.7471095, 18.6277271 49.7471342)",,,,
232450196,,nábřeží Míru,residential,20,True,False,93.104,"LINESTRING (18.6285626 49.7441771, 18.62872 49.7450082)",,,,
"[1033320850, 822625340, 47880933, 600700854]",,Štefánikova,"['residential', 'living_street']",20,False,True,137.632,"LINESTRING (18.6230634 49.7452064, 18.6232333 49.7452652, 18.6240832 49.7458574, 18.6242404 49.745979, 18.6242944 49.7460207, 18.6243329 49.746051, 18.6243858 49.7460922)",,,,
929644526,04822,Nádražní,tertiary,50,False,False,60.077,"LINESTRING (18.6230634 49.7452064, 18.6232274 49.7449111, 18.6232909 49.7446883)",,,,
929644526,04822,Nádražní,tertiary,50,False,True,120.523,"LINESTRING (18.6230634 49.7452064, 18.6224937 49.746128, 18.6224338 49.7462109)",,,,
47880934,,Moskevská,residential,,False,True,12.086,"LINESTRING (18.6263424 49.7461441, 18.626232 49.7460621)",,,,
178443993,,Moskevská,residential,,False,False,34.867,"LINESTRING (18.6263424 49.7461441, 18.6266642 49.7463788)",,,,
232450192,,Smetanova,residential,,False,True,140.15200000000002,"LINESTRING (18.6263424 49.7461441, 18.6266446 49.7459596, 18.62674 49.7459013, 18.6268257 49.7458211, 18.6268674 49.7457657, 18.6268967 49.7456793, 18.6268946 49.7456328, 18.6268957 49.7455027, 18.6268816 49.74502)",,,,
33766252,,Dvořákova,residential,,False,True,99.998,"LINESTRING (18.6268816 49.74502, 18.6254899 49.7450177)",,,,
232450195,,Dvořákova,residential,20,False,False,132.101,"LINESTRING (18.6268816 49.74502, 18.62872 49.7450082)",,,,
600700826,,Smetanova,residential,,False,True,94.442,"LINESTRING (18.6268816 49.74502, 18.6268701 49.7441707)",,,,
232450192,,Smetanova,residential,,False,False,140.15200000000002,"LINESTRING (18.6268816 49.74502, 18.6268957 49.7455027, 18.6268946 49.7456328, 18.6268967 49.7456793, 18.6268674 49.7457657, 18.6268257 49.7458211, 18.62674 49.7459013, 18.6266446 49.7459596, 18.6263424 49.7461441)",,,,
37807215,,Bezručova,residential,,True,False,121.616,"LINESTRING (18.6268701 49.7441707, 18.6285626 49.7441771)",,,,
600700826,,Smetanova,residential,,False,False,94.442,"LINESTRING (18.6268701 49.7441707, 18.6268816 49.74502)",,,,
622317508,,Bezručova,residential,,True,False,99.088,"LINESTRING (18.6268701 49.7441707, 18.6258706 49.7441711, 18.6254911 49.7441712)",,,,
33956822,,Havlíčkova,residential,,True,False,33.674,"LINESTRING (18.6251178 49.7451965, 18.6251976 49.745179, 18.6254899 49.7450177)",,,,
"[218880534, 47880935]",,Čapkova,"['residential', 'living_street']",,False,False,40.087999999999994,"LINESTRING (18.6251178 49.7451965, 18.6251548 49.745272, 18.6253912 49.7454494, 18.6254366 49.7454864)",,,,
600700824,,Havlíčkova,residential,,False,True,94.127,"LINESTRING (18.6254911 49.7441712, 18.6254899 49.7450177)",,,,
"[600700856, 33766257]",,Bezručova,residential,,True,False,158.37199999999999,"LINESTRING (18.6254911 49.7441712, 18.6235892 49.7441859, 18.6232872 49.7441884)",,,,
600700827,,Havlíčkova,residential,,False,False,105.129,"LINESTRING (18.6254911 49.7441712, 18.6254908 49.7441182, 18.6254843 49.7435632, 18.6254875 49.7432944, 18.6254903 49.7432258)",,,,
218880535,,Pražská,residential,,True,False,102.331,"LINESTRING (18.6255902 49.7469832, 18.6266642 49.7463788)",,,,
"[220530404, 218558565]",,"['náměstí ČSA', 'Štefánikova']",living_street,,True,False,131.548,"LINESTRING (18.6255902 49.7469832, 18.6249812 49.7465276, 18.6249321 49.7464918, 18.6246479 49.7462841, 18.6243858 49.7460922)",,,6,
232450191,,Štefánikova,residential,,False,True,74.064,"LINESTRING (18.6255902 49.7469832, 18.6258035 49.7471325, 18.6262816 49.7474772)",,,,
178443999,,Tyršova,residential,,False,False,29.472,"LINESTRING (18.6192162 49.7445631, 18.6192526 49.7448271)",,,,
33941578,,Tyršova,residential,,False,True,68.61699999999999,"LINESTRING (18.6192162 49.7445631, 18.6191574 49.7440844, 18.6191718 49.7440231, 18.6192565 49.743972)",,,,
33941578,,Tyršova,residential,,False,False,68.617,"LINESTRING (18.6192565 49.743972, 18.6191718 49.7440231, 18.6191574 49.7440844, 18.6192162 49.7445631)",,,,
891579441,648,Frýdecká,secondary,50,False,False,108.354,"LINESTRING (18.6192565 49.743972, 18.6198699 49.7444143, 18.6200338 49.7445351, 18.620262 49.7446982)",,,,
178443999,,Tyršova,residential,,False,True,29.472,"LINESTRING (18.6192526 49.7448271, 18.6192162 49.7445631)",,,,
33941580,,sady Komenského,residential,,True,False,77.152,"LINESTRING (18.6192526 49.7448271, 18.6193077 49.7448249, 18.6196681 49.7448084, 18.6200814 49.7447999, 18.6201578 49.7447752, 18.6201899 49.7447515, 18.620262 49.7446982)",,,,
"[234853301, 234855630]",,Tyršova,residential,,False,False,128.387,"LINESTRING (18.6192526 49.7448271, 18.619366 49.7458963, 18.6193748 49.745979)",,,,
"[891579441, 1087913669, 515295447]",648,Frýdecká,secondary,50,False,False,179.992,"LINESTRING (18.620262 49.7446982, 18.6203789 49.7447792, 18.6204661 49.7448405, 18.6206988 49.7450127, 18.6215467 49.7456312, 18.621926 49.7459081)",,,,
891579441,648,Frýdecká,secondary,50,False,True,108.354,"LINESTRING (18.620262 49.7446982, 18.6200338 49.7445351, 18.6198699 49.7444143, 18.6192565 49.743972)",,,,
178443989,468,Karvinská,secondary,50,False,False,29.03,"LINESTRING (18.6195951 49.7481927, 18.6193659 49.7484077)",,,,
33941581,,Komorní,residential,,False,True,45.010999999999996,"LINESTRING (18.6195951 49.7481927, 18.6195864 49.7480976, 18.6195494 49.747789)",,,,
43345752,468,Karvinská,secondary,50,False,True,160.84799999999998,"LINESTRING (18.6195951 49.7481927, 18.6205902 49.747285, 18.6207304 49.7471467, 18.6208648 49.7470019)",,,,
33941581,,Komorní,residential,,False,False,105.939,"LINESTRING (18.6194509 49.7468384, 18.6195494 49.747789)",,,,
707586587,,Komorní,residential,,False,True,95.717,"LINESTRING (18.6194509 49.7468384, 18.6193748 49.745979)",,,,
33941583,,Alšova,residential,,False,True,92.358,"LINESTRING (18.6194509 49.7468384, 18.6206374 49.7469025, 18.6207318 49.746908)",,,,
552657759,468,Karvinská,secondary,50,False,True,6.562,"LINESTRING (18.6193141 49.7484563, 18.6193659 49.7484077)",,,,
33941581,,Komorní,residential,,False,True,105.939,"LINESTRING (18.6195494 49.747789, 18.6194509 49.7468384)",,,,
33941581,,Komorní,residential,,False,False,45.010999999999996,"LINESTRING (18.6195494 49.747789, 18.6195864 49.7480976, 18.6195951 49.7481927)",,,,
33941634,,3. května,residential,,False,True,149.756,"LINESTRING (18.619807 49.7506587, 18.6217805 49.7502252)",,,,
232450194,,Protifašistických bojovníků,residential,,False,False,120.39,"LINESTRING (18.619807 49.7506587, 18.6201044 49.7495932)",,,,
33941640,,Masarykovy sady,residential,,False,True,25.724,"LINESTRING (18.6203819 49.7485693, 18.6200323 49.7485194)",,,,
33941647,,Masarykovy sady,residential,,True,False,60.105,"LINESTRING (18.6203819 49.7485693, 18.6204095 49.7484895, 18.6205202 49.7484365, 18.6206111 49.7484169, 18.6210779 49.7483554)",,,,
220530407,,Masarykovy sady,residential,,False,False,229.06199999999998,"LINESTRING (18.6203819 49.7485693, 18.6205117 49.7485826, 18.6216593 49.748744, 18.6225478 49.7488724, 18.6234144 49.7490078, 18.6234924 49.74902)",,,,
"[232450194, 1242147495]",,Protifašistických bojovníků,residential,,False,True,115.585,"LINESTRING (18.6203819 49.7485693, 18.6203721 49.7486055, 18.6201549 49.749407, 18.6201044 49.7495932)",,,,
86940644,,Nová,residential,,False,False,102.355,"LINESTRING (18.6201044 49.7495932, 18.6215117 49.7497364)",,,,
232450194,,Protifašistických bojovníků,residential,,False,True,120.39,"LINESTRING (18.6201044 49.7495932, 18.619807 49.7506587)",,,,
"[232450194, 1242147495]",,Protifašistických bojovníků,residential,,False,False,115.585,"LINESTRING (18.6201044 49.7495932, 18.6201549 49.749407, 18.6203721 49.7486055, 18.6203819 49.7485693)",,,,
33941636,,Nová,residential,,False,False,57.681,"LINESTRING (18.6215117 49.7497364, 18.6217805 49.7502252)",,,,
86940644,,Nová,residential,,False,True,102.355,"LINESTRING (18.6215117 49.7497364, 18.6201044 49.7495932)",,,,
86940644,,Nová,residential,,False,False,121.245,"LINESTRING (18.6215117 49.7497364, 18.6225271 49.7497628, 18.6228229 49.749788, 18.6231857 49.7498439)",,,,
33941633,,Třanovského,residential,,False,True,94.226,"LINESTRING (18.6231857 49.7498439, 18.6234924 49.74902)",,,,
33941633,,Třanovského,residential,,False,False,23.567999999999998,"LINESTRING (18.6231857 49.7498439, 18.6230975 49.7499121, 18.6229268 49.7499667)",,,,
86940644,,Nová,residential,,False,True,121.245,"LINESTRING (18.6231857 49.7498439, 18.6228229 49.749788, 18.6225271 49.7497628, 18.6215117 49.7497364)",,,,
33941633,,Třanovského,residential,,False,False,94.226,"LINESTRING (18.6234924 49.74902, 18.6231857 49.7498439)",,,,
220530407,,Masarykovy sady,residential,,False,True,229.062,"LINESTRING (18.6234924 49.74902, 18.6234144 49.7490078, 18.6225478 49.7488724, 18.6216593 49.748744, 18.6205117 49.7485826, 18.6203819 49.7485693)",,,,
33941634,,3. května,residential,,False,False,87.229,"LINESTRING (18.6229268 49.7499667, 18.6217805 49.7502252)",,,,
33941637,,Třanovského,residential,,False,False,90.994,"LINESTRING (18.6229268 49.7499667, 18.6233569 49.7507364)",,,,
33941633,,Třanovského,residential,,False,True,23.567999999999998,"LINESTRING (18.6229268 49.7499667, 18.6230975 49.7499121, 18.6231857 49.7498439)",,,,
33941634,,3. května,residential,,False,False,149.756,"LINESTRING (18.6217805 49.7502252, 18.619807 49.7506587)",,,,
33941634,,3. května,residential,,False,True,87.229,"LINESTRING (18.6217805 49.7502252, 18.6229268 49.7499667)",,,,
33941636,,Nová,residential,,False,True,57.681,"LINESTRING (18.6217805 49.7502252, 18.6215117 49.7497364)",,,,
33941637,,Třanovského,residential,,False,True,90.994,"LINESTRING (18.6233569 49.7507364, 18.6229268 49.7499667)",,,,
"[601223266, 33941639]",,nábřeží Svobody,residential,,True,False,267.878,"LINESTRING (18.6233569 49.7507364, 18.6243818 49.7504191, 18.6257886 49.7499835, 18.6259979 49.7499001, 18.6262212 49.7497078, 18.6262596 49.7496747, 18.6263084 49.7495527, 18.626254 49.7494589)",,,,
"[1091176931, 178443990]",,Masarykovy sady,residential,,False,True,63.193,"LINESTRING (18.626254 49.7494589, 18.6261623 49.7494194, 18.625859 49.7493732, 18.6254118 49.7493101)",,,,
33941640,,Masarykovy sady,residential,,False,False,25.724,"LINESTRING (18.6200323 49.7485194, 18.6203819 49.7485693)",,,,
48035790,,,unclassified,,False,True,49.464,"LINESTRING (18.6200323 49.7485194, 18.619682 49.7484607, 18.6193659 49.7484077)",,,,
219140976,,Masarykovy sady,residential,,True,False,141.626,"LINESTRING (18.6254118 49.7493101, 18.6235562 49.7490289, 18.6234924 49.74902)",,,,
"[1091176931, 178443990]",,Masarykovy sady,residential,,False,False,63.193000000000005,"LINESTRING (18.6254118 49.7493101, 18.625859 49.7493732, 18.6261623 49.7494194, 18.626254 49.7494589)",,,,
293226419,,Příční,residential,,False,False,104.94200000000001,"LINESTRING (18.6213117 49.7474285, 18.621061 49.7483324, 18.6210779 49.7483554)",,,,
293226419,,Příční,residential,,False,True,104.94200000000001,"LINESTRING (18.6210779 49.7483554, 18.621061 49.7483324, 18.6213117 49.7474285)",,,,
"[389191184, 218880536, 1242147498]",,Sokola-Tůmy,residential,,True,False,169.827,"LINESTRING (18.6210779 49.7483554, 18.6216398 49.7482787, 18.6217514 49.748256, 18.6220588 49.7480831, 18.6227232 49.7476755, 18.6229343 49.7474962)",,,,
33956819,,Štefánikova,residential,,False,True,50.423,"LINESTRING (18.6262816 49.7474772, 18.6264124 49.7475211, 18.626782 49.7477881)",,,,
232450191,,Štefánikova,residential,,False,False,74.064,"LINESTRING (18.6262816 49.7474772, 18.6258035 49.7471325, 18.6255902 49.7469832)",,,,
232450197,,Božkova,residential,,True,False,118.89099999999999,"LINESTRING (18.6262816 49.7474772, 18.6251352 49.7481589, 18.6250638 49.7482011)",,,,
220530404,,náměstí ČSA,living_street,,True,False,101.184,"LINESTRING (18.6243858 49.7460922, 18.6254366 49.7454864)",,,,
"[1033320850, 822625340, 47880933, 600700854]",,Štefánikova,"['living_street', 'residential']",20,False,False,137.632,"LINESTRING (18.6243858 49.7460922, 18.6243329 49.746051, 18.6242944 49.7460207, 18.6242404 49.745979, 18.6240832 49.7458574, 18.6232333 49.7452652, 18.6230634 49.7452064)",,,,
47880934,,Moskevská,residential,,False,False,12.086,"LINESTRING (18.626232 49.7460621, 18.6263424 49.7461441)",,,,
199730188,,Sejmowa,residential,,True,False,74.469,"LINESTRING (18.631327 49.7481724, 18.6313517 49.7479342, 18.6313694 49.7478591, 18.6313446 49.7477573, 18.6312175 49.7475191)",,,,
201678639,,Sejmowa,residential,,True,False,23.591,"LINESTRING (18.631327 49.7481724, 18.6313454 49.7482433, 18.6314201 49.748375)",,,,
123980055,,Plac Dominikański,residential,,True,False,33.21,"LINESTRING (18.6317725 49.7481308, 18.6317198 49.7481274, 18.631423 49.7481868, 18.631327 49.7481724)",,,,
234893006,,Ratuszowa,residential,,False,True,43.211,"LINESTRING (18.6329997 49.7482304, 18.6327997 49.7479802, 18.6327238 49.7478851)",,,,
201678635,,Głęboka,living_street,,True,False,22.145,"LINESTRING (18.6320223 49.7486718, 18.6317452 49.748759)",,,,delivery
52373730,,Wacława Olszaka,living_street,,True,False,101.621,"LINESTRING (18.6325202 49.7495272, 18.6320223 49.7486718)",,,,
172746674,,Mennicza,residential,,True,False,20.599,"LINESTRING (18.6325202 49.7495272, 18.6322563 49.7495996)",,,,
222958121,,Zamkowa,living_street,,False,True,29.366,"LINESTRING (18.6279018 49.750311, 18.6278719 49.7502457, 18.6276903 49.7500887)",2,,,
1223214966,,Głęboka,living_street,,True,False,6.85,"LINESTRING (18.632108 49.7486448, 18.6320223 49.7486718)",,,,delivery
186234640,,Plac Świętego Krzyża,residential,,True,False,62.03,"LINESTRING (18.632108 49.7486448, 18.6318583 49.7482613, 18.6317725 49.7481308)",,,,
52373729,,Głęboka,living_street,,True,False,61.37,"LINESTRING (18.6329012 49.7484692, 18.6328036 49.7484603, 18.6326975 49.7484704, 18.6326443 49.7484861, 18.632108 49.7486448)",,,,delivery
172746673,,Pokoju,residential,,False,False,51.448,"LINESTRING (18.6330272 49.7466382, 18.6326402 49.7469438, 18.6325786 49.7469987)",,,,
172746677,,Ratuszowa,residential,,True,False,86.338,"LINESTRING (18.632188 49.7471901, 18.6327238 49.7478851)",,,,
199730193,,Nowe Miasto,residential,,False,True,35.222,"LINESTRING (18.632188 49.7471901, 18.6325786 49.7469987)",,,,
173771659,,Śrutarska,residential,,False,True,106.954,"LINESTRING (18.6312175 49.7475191, 18.6310602 49.7475712, 18.6308784 49.7476505, 18.6307106 49.7477113, 18.6306164 49.747752, 18.6305338 49.7478137, 18.6304965 49.747858, 18.6304587 49.747903, 18.6303557 49.7480916, 18.6303312 49.7481821, 18.6303223 49.7482149)",,,,
234893423,,Nowe Miasto,residential,,True,False,78.81,"LINESTRING (18.6312175 49.7475191, 18.6313436 49.7474814, 18.6319389 49.7472886, 18.632188 49.7471901)",,,,
123980055,,Plac Dominikański,residential,,True,False,75.153,"LINESTRING (18.6327238 49.7478851, 18.6318961 49.7481452, 18.6317725 49.7481308)",,,,
234893006,,Ratuszowa,residential,,False,False,43.211,"LINESTRING (18.6327238 49.7478851, 18.6327997 49.7479802, 18.6329997 49.7482304)",,,,
201678635,,Głęboka,living_street,,True,False,54.967,"LINESTRING (18.6317452 49.748759, 18.6310575 49.7489756)",,,,delivery
201678635,,Głęboka,living_street,,True,False,54.433,"LINESTRING (18.6310575 49.7489756, 18.6303653 49.7491746)",,,,delivery
"[796241940, 172766287]",,Stary Targ,residential,,False,True,101.30199999999999,"LINESTRING (18.6310575 49.7489756, 18.6310812 49.7490113, 18.6312448 49.7492637, 18.6313068 49.7493615, 18.631621 49.7498106)",,,,
172746676,,Plac Teatralny,residential,,False,True,91.789,"LINESTRING (18.6305896 49.7496698, 18.6303499 49.7497362, 18.6299034 49.7498651, 18.6294335 49.7500203)",,,,
234892431,,Plac Teatralny,residential,,True,False,53.423,"LINESTRING (18.6305896 49.7496698, 18.6306833 49.7497175, 18.6309202 49.7500907)",,,,
198565656,,Głęboka,residential,,True,False,113.58200000000001,"LINESTRING (18.6291193 49.749668, 18.628749 49.7498495, 18.6284969 49.7500186, 18.6282557 49.7501684, 18.6281189 49.7502342, 18.6279809 49.7502804, 18.6279018 49.750311)",,,,
172746674,,Mennicza,residential,,True,False,59.204,"LINESTRING (18.631621 49.7498106, 18.6309202 49.7500907)",,,,
"[796241940, 172766287]",,Stary Targ,residential,,False,False,101.30199999999999,"LINESTRING (18.631621 49.7498106, 18.6313068 49.7493615, 18.6312448 49.7492637, 18.6310812 49.7490113, 18.6310575 49.7489756)",,,,
