osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,junction,width
28847949,Sudomírky,residential,False,True,277.024,"LINESTRING (17.3841037 48.9549315, 17.3839477 48.9549911, 17.3837632 48.9550637, 17.3825512 48.9555447, 17.3816762 48.9559524, 17.3813369 48.9560904, 17.3811764 48.9561315, 17.3811173 48.9561391, 17.3810153 48.9561521, 17.3809337 48.9561528, 17.3808416 48.9561488)",,,,,,
28847950,Hrnčířky,residential,False,False,44.516000000000005,"LINESTRING (17.3841037 48.9549315, 17.3843539 48.9548349, 17.384633 48.9547329)",,,,,,
846931619,třída Masarykova,primary,False,False,92.72500000000001,"LINESTRING (17.3841037 48.9549315, 17.3842697 48.9550451, 17.3844875 48.955235, 17.3845932 48.9553203, 17.3848684 48.9555435, 17.3849044 48.9555777)",55,50,,,,
846931619,třída Masarykova,primary,False,True,79.766,"LINESTRING (17.3841037 48.9549315, 17.3836759 48.954599, 17.3835502 48.9544951, 17.3834266 48.9543697)",55,50,,,,
28847950,Hrnčířky,residential,False,False,60.087999999999994,"LINESTRING (17.3853112 48.9542778, 17.3854967 48.9541416, 17.3856805 48.9540188, 17.3858682 48.9538802)",,,,,,
28847950,Hrnčířky,residential,False,True,72.03099999999999,"LINESTRING (17.3853112 48.9542778, 17.385238 48.9543179, 17.3851765 48.9543533, 17.3850601 48.9544675, 17.3849518 48.9545743, 17.3848696 48.9546357, 17.3847852 48.9546798, 17.384633 48.9547329)",,,,,,
978688786,třída Masarykova,primary,False,False,15.418,"LINESTRING (17.3825714 48.9535494, 17.3824176 48.9534544)",55,50,,,,
28847927,Zbrodek,residential,False,False,85.208,"LINESTRING (17.3825714 48.9535494, 17.3825412 48.9535733, 17.3824777 48.9536203, 17.3817949 48.9539776, 17.3817283 48.9540122, 17.3816766 48.9540391)",,,,,,
846931619,třída Masarykova,primary,False,False,112.14600000000002,"LINESTRING (17.3825714 48.9535494, 17.3827337 48.9536284, 17.3828035 48.9536718, 17.3828778 48.9537228, 17.3829523 48.9537871, 17.3830537 48.9538872, 17.3832149 48.9540882, 17.3833944 48.9543311, 17.3834266 48.9543697)",55,50,,,,
28847770,U Stavu,residential,False,False,53.819,"LINESTRING (17.3792574 48.955241, 17.3795255 48.9554927, 17.3797338 48.9556048)",,,,,,
28847949,Sudomírky,residential,False,False,277.024,"LINESTRING (17.3808416 48.9561488, 17.3809337 48.9561528, 17.3810153 48.9561521, 17.3811173 48.9561391, 17.3811764 48.9561315, 17.3813369 48.9560904, 17.3816762 48.9559524, 17.3825512 48.9555447, 17.3837632 48.9550637, 17.3839477 48.9549911, 17.3841037 48.9549315)",,,,,,
28900346,Moravní,residential,False,False,111.43100000000001,"LINESTRING (17.3808416 48.9561488, 17.3809 48.9562699, 17.3813953 48.9567322, 17.3817205 48.9569094, 17.3817584 48.9569301)",,,,,,
233522695,Sudomírky,residential,False,True,73.60900000000001,"LINESTRING (17.3808416 48.9561488, 17.3805319 48.9562665, 17.3803737 48.9563105, 17.3799586 48.9564668)",,,,,,
645257639,U Stavu,residential,False,True,87.536,"LINESTRING (17.3808416 48.9561488, 17.3807464 48.9560969, 17.3806346 48.9560397, 17.3803513 48.955877, 17.380121 48.955755, 17.3799085 48.9556553)",,,,,,
645257639,U Stavu,residential,False,True,13.937,"LINESTRING (17.3799085 48.9556553, 17.3797338 48.9556048)",,,,,,
28900133,Karlova,residential,False,True,294.56399999999996,"LINESTRING (17.3799085 48.9556553, 17.3801094 48.9555494, 17.3806934 48.9553548, 17.3814202 48.9550861, 17.3819701 48.9548678, 17.382966 48.9545588, 17.383356 48.9543934, 17.3834266 48.9543697)",,,,,,
645257639,U Stavu,residential,False,False,87.536,"LINESTRING (17.3799085 48.9556553, 17.380121 48.955755, 17.3803513 48.955877, 17.3806346 48.9560397, 17.3807464 48.9560969, 17.3808416 48.9561488)",,,,,,
28848932,Benátky,residential,False,False,48.884,"LINESTRING (17.3765933 48.9547321, 17.3765291 48.9542945)",,,,,,
28848932,Benátky,residential,False,True,12.254,"LINESTRING (17.3765362 48.9541844, 17.3765291 48.9542945)",,,,,,
"[645257641, 36886386, 36886387, 25735482, 25735483, 25735484, 25735485]",Zámecká,primary,False,True,266.842,"LINESTRING (17.3765362 48.9541844, 17.3767147 48.9541305, 17.3771936 48.9539851, 17.3774964 48.9538929, 17.3776082 48.9538594, 17.3779091 48.9537746, 17.3780537 48.9537281, 17.3781468 48.9536984, 17.3782795 48.9536521, 17.378426 48.9535973, 17.3787537 48.95346, 17.3788537 48.9534108, 17.3789579 48.953357, 17.3790846 48.95328, 17.3796392 48.9529543)",54,50,2,yes,,
28848955,Benátky,residential,False,False,355.255,"LINESTRING (17.3765779 48.9562675, 17.3757548 48.955944, 17.3748201 48.9555648, 17.3747822 48.9555382, 17.3747509 48.9554975, 17.3748016 48.9553758, 17.3749119 48.955202, 17.375104 48.9549619, 17.3753074 48.9547767, 17.3754075 48.9546903, 17.3754997 48.9546347, 17.3765291 48.9542945)",,,,,,
28848932,Benátky,residential,False,False,12.254,"LINESTRING (17.3765291 48.9542945, 17.3765362 48.9541844)",,,,,,
28848932,Benátky,residential,False,True,48.884,"LINESTRING (17.3765291 48.9542945, 17.3765933 48.9547321)",,,,,,
28848955,Benátky,residential,False,True,355.25500000000005,"LINESTRING (17.3765291 48.9542945, 17.3754997 48.9546347, 17.3754075 48.9546903, 17.3753074 48.9547767, 17.375104 48.9549619, 17.3749119 48.955202, 17.3748016 48.9553758, 17.3747509 48.9554975, 17.3747822 48.9555382, 17.3748201 48.9555648, 17.3757548 48.955944, 17.3765779 48.9562675)",,,,,,
645257639,U Stavu,residential,False,False,13.937,"LINESTRING (17.3797338 48.9556048, 17.3799085 48.9556553)",,,,,,
28847770,U Stavu,residential,False,True,53.819,"LINESTRING (17.3797338 48.9556048, 17.3795255 48.9554927, 17.3792574 48.955241)",,,,,,
28900134,,residential,False,False,40.438,"LINESTRING (17.3797338 48.9556048, 17.3794576 48.9557459, 17.3792882 48.9558204)",,,,,,
529237488,,residential,False,True,20.506,"LINESTRING (17.3790383 48.9559044, 17.379207 48.955845, 17.3792882 48.9558204)",,,,,,
28900134,,residential,False,True,40.438,"LINESTRING (17.3792882 48.9558204, 17.3794576 48.9557459, 17.3797338 48.9556048)",,,,,,
28900136,Rybáře,residential,False,False,86.994,"LINESTRING (17.3792882 48.9558204, 17.3798222 48.9563196, 17.3799586 48.9564668)",,,,,,
529237488,,residential,False,False,20.506,"LINESTRING (17.3792882 48.9558204, 17.379207 48.955845, 17.3790383 48.9559044)",,,,,,
28900141,Kovářská,residential,False,True,49.241,"LINESTRING (17.3829785 48.9564643, 17.3835616 48.9562418)",,,,,,
"[28900140, 529233845]",,residential,False,False,138.022,"LINESTRING (17.3829785 48.9564643, 17.3833595 48.9568087, 17.3838963 48.9565492, 17.3835616 48.9562418)",,,,,,
28900141,Kovářská,residential,False,False,103.38100000000001,"LINESTRING (17.3829785 48.9564643, 17.3826247 48.9565616, 17.3825568 48.9565901, 17.3818843 48.956872, 17.3818124 48.9569052, 17.3818 48.9569109, 17.3817584 48.9569301)",,,,,,
28900141,Kovářská,residential,False,False,49.241,"LINESTRING (17.3835616 48.9562418, 17.3829785 48.9564643)",,,,,,
"[28900140, 529233845]",,residential,False,True,138.022,"LINESTRING (17.3835616 48.9562418, 17.3838963 48.9565492, 17.3833595 48.9568087, 17.3829785 48.9564643)",,,,,,
28900141,Kovářská,residential,False,True,122.773,"LINESTRING (17.3835616 48.9562418, 17.3837952 48.9561323, 17.3839885 48.9560358, 17.3843243 48.9558756, 17.3846222 48.9557235, 17.384769 48.9556485, 17.3848192 48.9556249, 17.3849044 48.9555777)",,,,,,
"[28900136, 28900137]","['Rybáře', 'Břehy']",residential,False,"[False, True]",376.879,"LINESTRING (17.3805705 48.9574904, 17.3806885 48.9576539, 17.3809401 48.9579303, 17.3808971 48.9581011, 17.3810713 48.9584369, 17.3811491 48.9585275, 17.3812596 48.9586341, 17.3813338 48.9587118, 17.381714 48.9589714, 17.3819563 48.9591054, 17.3820539 48.9590483, 17.382158 48.9589875, 17.3826811 48.9586328, 17.3833209 48.9580478, 17.383387 48.9579873)",,,,,,
28900136,Rybáře,residential,False,True,123.318,"LINESTRING (17.3805705 48.9574904, 17.3803517 48.9571651, 17.3799942 48.9566361, 17.3799874 48.9564979, 17.3799586 48.9564668)",,,,,,
28900141,Kovářská,residential,False,True,106.983,"LINESTRING (17.3805705 48.9574904, 17.3813143 48.9571744, 17.3816895 48.956968, 17.3816971 48.9569638, 17.3817584 48.9569301)",,,,,,
28900137,Břehy,residential,False,False,207.981,"LINESTRING (17.3854431 48.9567235, 17.3842947 48.9572632, 17.3840525 48.9573998, 17.3839397 48.9574816, 17.3837693 48.9576155, 17.3836485 48.957731, 17.383387 48.9579873)",,,,,,
28900260,,residential,False,False,44.69,"LINESTRING (17.3854431 48.9567235, 17.3853678 48.9566628, 17.3850783 48.9564009)",,,,,,
28900260,,residential,False,True,44.69,"LINESTRING (17.3850783 48.9564009, 17.3853678 48.9566628, 17.3854431 48.9567235)",,,,,,
28900141,Kovářská,residential,False,False,106.983,"LINESTRING (17.3817584 48.9569301, 17.3816971 48.9569638, 17.3816895 48.956968, 17.3813143 48.9571744, 17.3805705 48.9574904)",,,,,,
28900141,Kovářská,residential,False,True,103.381,"LINESTRING (17.3817584 48.9569301, 17.3818 48.9569109, 17.3818124 48.9569052, 17.3818843 48.956872, 17.3825568 48.9565901, 17.3826247 48.9565616, 17.3829785 48.9564643)",,,,,,
28900346,Moravní,residential,False,False,167.23399999999998,"LINESTRING (17.3817584 48.9569301, 17.3826763 48.9575305, 17.3827313 48.9575665, 17.3833084 48.957944, 17.383387 48.9579873)",,,,,,
28900346,Moravní,residential,False,True,111.431,"LINESTRING (17.3817584 48.9569301, 17.3817205 48.9569094, 17.3813953 48.9567322, 17.3809 48.9562699, 17.3808416 48.9561488)",,,,,,
"[28900136, 28900137]","['Rybáře', 'Břehy']",residential,False,"[False, True]",376.879,"LINESTRING (17.383387 48.9579873, 17.3833209 48.9580478, 17.3826811 48.9586328, 17.382158 48.9589875, 17.3820539 48.9590483, 17.3819563 48.9591054, 17.381714 48.9589714, 17.3813338 48.9587118, 17.3812596 48.9586341, 17.3811491 48.9585275, 17.3810713 48.9584369, 17.3808971 48.9581011, 17.3809401 48.9579303, 17.3806885 48.9576539, 17.3805705 48.9574904)",,,,,,
28900137,Břehy,residential,False,True,207.981,"LINESTRING (17.383387 48.9579873, 17.3836485 48.957731, 17.3837693 48.9576155, 17.3839397 48.9574816, 17.3840525 48.9573998, 17.3842947 48.9572632, 17.3854431 48.9567235)",,,,,,
28900346,Moravní,residential,False,True,167.23399999999998,"LINESTRING (17.383387 48.9579873, 17.3833084 48.957944, 17.3827313 48.9575665, 17.3826763 48.9575305, 17.3817584 48.9569301)",,,,,,
846931619,třída Masarykova,primary,False,True,109.797,"LINESTRING (17.3858336 48.956354, 17.3851766 48.9557979, 17.3849044 48.9555777)",55,50,,,,
28847950,Hrnčířky,residential,False,True,60.087999999999994,"LINESTRING (17.3858682 48.9538802, 17.3856805 48.9540188, 17.3854967 48.9541416, 17.3853112 48.9542778)",,,,,,
28760192,Komenského,residential,True,False,60.706,"LINESTRING (17.3798042 48.9503772, 17.3800932 48.9501935, 17.3802331 48.9500947, 17.3803961 48.9499941)",,,,,,
"[539858848, 39256260, 543165853]",park Petra Bezruče,residential,False,False,83.63300000000001,"LINESTRING (17.3798042 48.9503772, 17.3797641 48.9503484, 17.3794501 48.9501346, 17.3792116 48.9499616, 17.3790248 48.9498262)",,,,,,
44823797,Rybníček,residential,False,False,50.206,"LINESTRING (17.3777915 48.9521497, 17.378334 48.9524271)",,,,,,
44823797,Rybníček,residential,False,True,50.206,"LINESTRING (17.378334 48.9524271, 17.3777915 48.9521497)",,,,,,
44823797,Rybníček,residential,False,False,54.69,"LINESTRING (17.378334 48.9524271, 17.378498 48.9524771, 17.3786285 48.9524349, 17.3786785 48.9524336, 17.3789623 48.9525922)",,,,,,
267671643,Rybníček,residential,False,False,45.44,"LINESTRING (17.378334 48.9524271, 17.3781786 48.9525742, 17.3780872 48.9526363, 17.3779201 48.9527284)",,,,,,
"[645257641, 36886386, 36886387, 25735482, 25735483, 25735484, 25735485]",Zámecká,primary,False,False,266.84200000000004,"LINESTRING (17.3796392 48.9529543, 17.3790846 48.95328, 17.3789579 48.953357, 17.3788537 48.9534108, 17.3787537 48.95346, 17.378426 48.9535973, 17.3782795 48.9536521, 17.3781468 48.9536984, 17.3780537 48.9537281, 17.3779091 48.9537746, 17.3776082 48.9538594, 17.3774964 48.9538929, 17.3771936 48.9539851, 17.3767147 48.9541305, 17.3765362 48.9541844)",54,50,2,yes,,
"[264340929, 36886387, 25735486, 978688790]","['třída Masarykova', 'Zámecká']",primary,False,True,75.556,"LINESTRING (17.3796392 48.9529543, 17.3797088 48.9529049, 17.3797701 48.9528733, 17.3801561 48.9526551, 17.380247 48.9526045, 17.3803009 48.9525745, 17.3803666 48.952537, 17.3804181 48.9525077)",54,50,"['2', '3']",yes,,
44823799,Kožešnická,residential,False,False,64.254,"LINESTRING (17.3796392 48.9529543, 17.3796555 48.9529966, 17.3797531 48.9531565, 17.3798483 48.9534108, 17.3798631 48.9535104)",,,,,,
392501383,Ludvíka Ehrenhafta,residential,False,True,65.582,"LINESTRING (17.3796392 48.9529543, 17.3796206 48.952897, 17.3795812 48.9528851, 17.3794508 48.9528014, 17.3789623 48.9525922)",,,,,,
44823799,Kožešnická,residential,False,True,64.254,"LINESTRING (17.3798631 48.9535104, 17.3798483 48.9534108, 17.3797531 48.9531565, 17.3796555 48.9529966, 17.3796392 48.9529543)",,,,,,
267671640,Kožešnická,residential,False,False,102.15300000000002,"LINESTRING (17.3798631 48.9535104, 17.3799293 48.9536452, 17.3799504 48.9536621, 17.3799794 48.9536635, 17.3801855 48.9536482, 17.3802903 48.9536548, 17.3803137 48.9536635, 17.3803137 48.9536826, 17.3803003 48.9538179, 17.3802691 48.9539021, 17.3801477 48.9540572, 17.3801053 48.9541128, 17.3800685 48.9541384)",,,,,,
"[528234944, 267671649, 528230827]",,residential,False,False,50.480999999999995,"LINESTRING (17.3798631 48.9535104, 17.3797869 48.9535273, 17.3793771 48.9536185, 17.379207 48.9536534)",,,,,,
28847927,Zbrodek,residential,False,True,85.208,"LINESTRING (17.3816766 48.9540391, 17.3817283 48.9540122, 17.3817949 48.9539776, 17.3824777 48.9536203, 17.3825412 48.9535733, 17.3825714 48.9535494)",,,,,,
49449607,Za Poštou,residential,False,False,59.67999999999999,"LINESTRING (17.3803781 48.9508321, 17.3804985 48.9509345, 17.3805572 48.950983, 17.3807413 48.9511292, 17.3808604 48.9512638)",,,,,,
49449608,Za Poštou,residential,False,True,27.681,"LINESTRING (17.3808604 48.9512638, 17.3811661 48.9511166)",,,,,,
49449607,Za Poštou,residential,False,True,59.68000000000001,"LINESTRING (17.3808604 48.9512638, 17.3807413 48.9511292, 17.3805572 48.950983, 17.3804985 48.9509345, 17.3803781 48.9508321)",,,,,,
"[28760810, 1033840642]",Za Poštou,residential,False,"[False, True]",36.476,"LINESTRING (17.3808604 48.9512638, 17.380866 48.951304, 17.3808404 48.9513624, 17.3806654 48.951469, 17.3805881 48.9515174)",,30,,,,
177696035,Svatoplukova,primary,True,False,27.902999999999995,"LINESTRING (17.3851983 48.9520002, 17.3852184 48.9519936, 17.3852394 48.9519883, 17.3852611 48.9519845, 17.3852833 48.9519822, 17.3853058 48.9519814, 17.3853282 48.9519822, 17.3853504 48.9519845, 17.3853721 48.9519883, 17.3853931 48.9519935, 17.3854132 48.9520001, 17.3854321 48.9520081, 17.3854497 48.9520173, 17.3854657 48.9520277, 17.38548 48.9520391, 17.3854924 48.9520514, 17.3855028 48.9520644, 17.3855111 48.9520782)",,50,,,roundabout,
"[365152353, 528337065, 663122281]",Stolářská,residential,False,True,110.731,"LINESTRING (17.3851983 48.9520002, 17.3851325 48.9519229, 17.3848427 48.9515387, 17.3848092 48.951483, 17.3844804 48.9511404, 17.3844669 48.95113)",,,,,,
171239883,Svatoplukova,primary,False,True,163.20499999999998,"LINESTRING (17.3851045 48.952176, 17.3849704 48.9522149, 17.3844163 48.952368, 17.3835378 48.952644, 17.3831264 48.9527733, 17.3830731 48.9527872)",54,,,,,
177696035,Svatoplukova,primary,True,False,22.573999999999998,"LINESTRING (17.3851045 48.952176, 17.3850974 48.9521623, 17.3850925 48.9521482, 17.3850898 48.9521338, 17.3850894 48.9521193, 17.3850912 48.9521048, 17.3850953 48.9520906, 17.3851015 48.9520766, 17.3851098 48.9520632, 17.3851202 48.9520504, 17.3851326 48.9520384, 17.3851467 48.9520272, 17.3851625 48.9520171, 17.3851797 48.9520081, 17.3851983 48.9520002)",,50,,,roundabout,
177696035,Svatoplukova,primary,True,False,48.85700000000001,"LINESTRING (17.3855111 48.9520782, 17.3855169 48.9520917, 17.3855207 48.9521055, 17.3855224 48.9521195, 17.385522 48.9521336, 17.3855194 48.9521475, 17.3855148 48.9521612, 17.3855081 48.9521746, 17.3854995 48.9521874, 17.385489 48.9521997, 17.3854767 48.9522112, 17.3854627 48.9522218, 17.3854472 48.9522315, 17.3854303 48.9522401, 17.3854122 48.9522476, 17.3853931 48.9522539, 17.3853739 48.9522587, 17.3853542 48.9522623, 17.3853341 48.9522647, 17.3853137 48.9522658, 17.3852932 48.9522657, 17.3852728 48.9522642, 17.3852527 48.9522616, 17.3852332 48.9522576, 17.3852142 48.9522525, 17.3851961 48.9522463, 17.3851789 48.9522389, 17.3851629 48.9522305, 17.3851482 48.9522212, 17.3851349 48.952211, 17.3851231 48.9522, 17.3851129 48.9521883, 17.3851045 48.952176)",,50,,,roundabout,
28900136,Rybáře,residential,False,False,123.318,"LINESTRING (17.3799586 48.9564668, 17.3799874 48.9564979, 17.3799942 48.9566361, 17.3803517 48.9571651, 17.3805705 48.9574904)",,,,,,
28900136,Rybáře,residential,False,True,86.994,"LINESTRING (17.3799586 48.9564668, 17.3798222 48.9563196, 17.3792882 48.9558204)",,,,,,
233522695,Sudomírky,residential,False,False,73.609,"LINESTRING (17.3799586 48.9564668, 17.3803737 48.9563105, 17.3805319 48.9562665, 17.3808416 48.9561488)",,,,,,
44823797,Rybníček,residential,False,True,54.69,"LINESTRING (17.3789623 48.9525922, 17.3786785 48.9524336, 17.3786285 48.9524349, 17.378498 48.9524771, 17.378334 48.9524271)",,,,,,
267671645,Rybníček,residential,False,False,82.404,"LINESTRING (17.3789623 48.9525922, 17.3788186 48.9526636, 17.3786986 48.9527212, 17.3784096 48.9528823, 17.3780809 48.9530546)",,,,,,
392501383,Ludvíka Ehrenhafta,residential,False,False,65.582,"LINESTRING (17.3789623 48.9525922, 17.3794508 48.9528014, 17.3795812 48.9528851, 17.3796206 48.952897, 17.3796392 48.9529543)",,,,,,
267671643,Rybníček,residential,False,True,45.44,"LINESTRING (17.3779201 48.9527284, 17.3780872 48.9526363, 17.3781786 48.9525742, 17.378334 48.9524271)",,,,,,
267671645,Rybníček,residential,False,True,82.404,"LINESTRING (17.3780809 48.9530546, 17.3784096 48.9528823, 17.3786986 48.9527212, 17.3788186 48.9526636, 17.3789623 48.9525922)",,,,,,
267671640,Kožešnická,residential,False,True,102.153,"LINESTRING (17.3800685 48.9541384, 17.3801053 48.9541128, 17.3801477 48.9540572, 17.3802691 48.9539021, 17.3803003 48.9538179, 17.3803137 48.9536826, 17.3803137 48.9536635, 17.3802903 48.9536548, 17.3801855 48.9536482, 17.3799794 48.9536635, 17.3799504 48.9536621, 17.3799293 48.9536452, 17.3798631 48.9535104)",,,,,,
28760810,Za Poštou,residential,False,False,38.468,"LINESTRING (17.3801994 48.9517509, 17.3802743 48.9517063, 17.3804391 48.9516082, 17.3805881 48.9515174)",,30,,,,
28760810,Za Poštou,residential,False,True,20.355999999999998,"LINESTRING (17.3801994 48.9517509, 17.3800746 48.9518189, 17.3800317 48.9518436, 17.3799848 48.9518677)",,30,,,,
320806630,Za poštou,residential,False,False,28.561,"LINESTRING (17.3809897 48.9518313, 17.3807569 48.9516431, 17.3807416 48.9516328)",,,,,,
528240801,Za Poštou,residential,False,True,17.038,"LINESTRING (17.3807416 48.9516328, 17.3805881 48.9515174)",,,,,,
320806630,Za poštou,residential,False,True,28.561,"LINESTRING (17.3807416 48.9516328, 17.3807569 48.9516431, 17.3809897 48.9518313)",,,,,,
528240553,Za Poštou,residential,True,False,43.019,"LINESTRING (17.3807416 48.9516328, 17.3805592 48.9517029, 17.3803969 48.9517419, 17.3802835 48.9517643, 17.3802511 48.9517591, 17.3801994 48.9517509)",,,,,,
1149994151,náměstí Míru,residential,False,True,12.726,"LINESTRING (17.3833259 48.9505395, 17.3834264 48.950446)",,,,,,
"[528335874, 528337747, 528341655]",,residential,False,False,69.96900000000001,"LINESTRING (17.3837536 48.9515492, 17.3842159 48.9512958, 17.3843087 48.9512345, 17.3844669 48.95113)",,,,,,
"[528335874, 528337747, 528341655]",,residential,False,True,69.969,"LINESTRING (17.3844669 48.95113, 17.3843087 48.9512345, 17.3842159 48.9512958, 17.3837536 48.9515492)",,,,,,
"[365152353, 663122281, 528337065]",Stolářská,residential,False,False,110.731,"LINESTRING (17.3844669 48.95113, 17.3844804 48.9511404, 17.3848092 48.951483, 17.3848427 48.9515387, 17.3851325 48.9519229, 17.3851983 48.9520002)",,,,,,
"[663122281, 28760187, 997564764, 677780302]",Stolářská,residential,False,True,107.634,"LINESTRING (17.3844669 48.95113, 17.3843846 48.9510586, 17.3842709 48.9509779, 17.3839169 48.9507507, 17.3838232 48.9506906, 17.3836976 48.9506145, 17.3835718 48.9505383, 17.3834264 48.950446)",,,,,,
"[28847769, 384990019, 384990020]",Chaloupky,residential,False,"[False, True]",196.27800000000002,"LINESTRING (17.383041 48.9534703, 17.383119 48.9534937, 17.3833244 48.9535415, 17.3837383 48.9536221, 17.3837712 48.9536947, 17.3839005 48.9540741, 17.3839417 48.954133, 17.3841092 48.9542951, 17.3845158 48.9546232, 17.384633 48.9547329)",,,,,,
"[528234944, 267671649, 528230827]",,residential,False,True,50.480999999999995,"LINESTRING (17.379207 48.9536534, 17.3793771 48.9536185, 17.3797869 48.9535273, 17.3798631 48.9535104)",,,,,,
528240801,Za Poštou,residential,False,False,17.038,"LINESTRING (17.3805881 48.9515174, 17.3807416 48.9516328)",,,,,,
