osmid,name,highway,oneway,reversed,length,maxspeed,geometry,access,bridge,lanes,ref,junction
60804692,Slovanská,residential,False,False,26.227,,"LINESTRING (16.9722513 49.9635305, 16.9722138 49.9634279, 16.9721674 49.9633009)",,,,,
60804692,Slovanská,residential,False,True,222.045,,"LINESTRING (16.9722513 49.9635305, 16.9723035 49.9636122, 16.9723962 49.9637188, 16.9725498 49.9638257, 16.9729163 49.9640667, 16.9735388 49.9644498, 16.973701 49.9645947, 16.973786 49.9647386, 16.9738912 49.964996, 16.9739181 49.9650646, 16.9739943 49.965128)",,,,,
74502902,Bulharská,residential,False,False,39.37,,"LINESTRING (16.9722513 49.9635305, 16.9721268 49.9635969, 16.9720586 49.9636552, 16.9719151 49.9638063)",,,,,
"[578764696, 43303357, 274918774]",Husovo náměstí,tertiary,False,False,139.57999999999998,50,"LINESTRING (16.9721674 49.9633009, 16.9720673 49.9633449, 16.9719675 49.9633632, 16.9717954 49.9633879, 16.9716255 49.9634075, 16.971325 49.9634364, 16.9711299 49.9634562, 16.9710097 49.9634628, 16.9708147 49.9634769, 16.9706472 49.9634727, 16.9705003 49.9634553, 16.9703218 49.9634243, 16.9702675 49.9634125)",,,2,36916,
60804692,Slovanská,residential,False,True,26.227,,"LINESTRING (16.9721674 49.9633009, 16.9722138 49.9634279, 16.9722513 49.9635305)",,,,,
"[661851209, 274918801]",Žerotínova,tertiary,False,True,108.39699999999999,50,"LINESTRING (16.9721674 49.9633009, 16.972348 49.9632115, 16.972509 49.9630834, 16.9727012 49.9628386, 16.9727536 49.9627739, 16.9729219 49.9626484, 16.973103 49.962553)",,,,36916,
30281361,Okružní,residential,False,False,400.96,,"LINESTRING (16.9702675 49.9634125, 16.9701422 49.9635255, 16.9697603 49.9635795, 16.9694189 49.9636539, 16.9688809 49.9641716, 16.9687055 49.9643891, 16.9685594 49.9646057, 16.968514 49.9648694, 16.9685291 49.9651426, 16.9686261 49.9656693, 16.9687351 49.9660848, 16.9686747 49.9662617, 16.9686257 49.9664676)",destination,,,,
"[74502873, 71272227, 74502876]",Vančurova,tertiary,False,False,45.739000000000004,50,"LINESTRING (16.9702675 49.9634125, 16.9701226 49.9633745, 16.9699716 49.9633415, 16.9699208 49.9633306, 16.9698274 49.9633156, 16.9697395 49.9633058, 16.9696555 49.9633001)",,yes,,36916,
"[578764696, 43303357, 274918774]",Husovo náměstí,tertiary,False,True,139.57999999999998,50,"LINESTRING (16.9702675 49.9634125, 16.9703218 49.9634243, 16.9705003 49.9634553, 16.9706472 49.9634727, 16.9708147 49.9634769, 16.9710097 49.9634628, 16.9711299 49.9634562, 16.971325 49.9634364, 16.9716255 49.9634075, 16.9717954 49.9633879, 16.9719675 49.9633632, 16.9720673 49.9633449, 16.9721674 49.9633009)",,,2,36916,
274918782,Valašská,residential,False,True,9.533,,"LINESTRING (16.9704048 49.9649597, 16.9703179 49.9648947)",,,,,
866726038,náměstí Míru,residential,True,False,48.488,50,"LINESTRING (16.9704048 49.9649597, 16.9710458 49.9651016)",,,,,
6553669,Sadová,residential,False,True,40.96,,"LINESTRING (16.9707816 49.9639205, 16.9706227 49.9642744)",,,,,
6553658,náměstí Míru,residential,False,False,6.878,50,"LINESTRING (16.9711341 49.9650771, 16.9710458 49.9651016)",,,,,
6553666,Radniční,residential,True,False,51.263000000000005,,"LINESTRING (16.9711341 49.9650771, 16.9711748 49.9650854, 16.9718171 49.9652168)",,,,,
866726037,náměstí Míru,residential,True,False,45.965,50,"LINESTRING (16.9707423 49.9656101, 16.9701331 49.9654785)",,,,,
60807317,Starobranská,residential,False,True,14.829999999999998,,"LINESTRING (16.9707423 49.9656101, 16.9708316 49.9656974, 16.9708719 49.9657101)",,,,,
274918800,náměstí Míru,residential,True,False,60.873,50,"LINESTRING (16.9701331 49.9654785, 16.9704048 49.9649597)",,,,,
71272238,Lužickosrbská,residential,False,True,14.419,,"LINESTRING (16.9701331 49.9654785, 16.9700151 49.9655479, 16.9699947 49.9655713)",,,,,
60807317,Starobranská,residential,False,False,46.02,,"LINESTRING (16.9714559 49.9658838, 16.9708719 49.9657101)",,,,,
"[234533163, 110007679]",Na hradbách,residential,False,True,94.986,,"LINESTRING (16.9714559 49.9658838, 16.9711877 49.9662711, 16.9711676 49.9663001, 16.9705785 49.9661768)",,,,,
6553666,Radniční,residential,True,False,18.882,,"LINESTRING (16.9718171 49.9652168, 16.972073 49.9652585)",,,,,
6553675,Úzká,residential,True,False,78.538,,"LINESTRING (16.9718171 49.9652168, 16.9714559 49.9658838)",,,,,
6553667,Bulharská,residential,False,False,13.686,,"LINESTRING (16.9714556 49.9645251, 16.9713895 49.9646406)",,,,,
866726039,Radniční,residential,False,False,13.512,,"LINESTRING (16.9728508 49.9653529, 16.972809 49.9654714)",,,,,
6553664,Radniční,residential,False,False,90.947,,"LINESTRING (16.9728508 49.9653529, 16.9729644 49.965306, 16.9730917 49.9652059, 16.9731765 49.9651604, 16.9733462 49.9651286, 16.9735378 49.9651237, 16.9739943 49.965128)",,,,,
74502877,Radniční,residential,False,True,56.836999999999996,,"LINESTRING (16.9728508 49.9653529, 16.9727311 49.9653537, 16.9724766 49.9653242, 16.972073 49.9652585)",,,,,
43303352,Komenského,residential,False,False,202.223,,"LINESTRING (16.9767371 49.9639787, 16.9766974 49.9640785, 16.976352 49.9653511, 16.9762755 49.965772)",,,,,
274918770,Dr. E. Beneše,residential,False,True,118.32900000000001,50,"LINESTRING (16.9767371 49.9639787, 16.9763673 49.9638408, 16.9762105 49.9637821, 16.9754957 49.9635115, 16.9753074 49.9634434)",,,2,,
43303352,Komenského,residential,False,True,202.223,,"LINESTRING (16.9762755 49.965772, 16.976352 49.9653511, 16.9766974 49.9640785, 16.9767371 49.9639787)",,,,,
26228721,M. R. Štefánika,residential,False,False,27.354999999999997,,"LINESTRING (16.9753074 49.9634434, 16.975433 49.9633096, 16.9755035 49.9632322)",,,2,,
26228721,M. R. Štefánika,residential,False,True,211.52,,"LINESTRING (16.9753074 49.9634434, 16.9749281 49.9639592, 16.9741878 49.9649821, 16.974172 49.965004, 16.9740994 49.9650937, 16.974051 49.9651199, 16.9739943 49.965128)",,,2,,
274918770,Dr. E. Beneše,residential,False,False,118.32900000000001,50,"LINESTRING (16.9753074 49.9634434, 16.9754957 49.9635115, 16.9762105 49.9637821, 16.9763673 49.9638408, 16.9767371 49.9639787)",,,2,,
"[274918770, 661851204]",Dr. E. Beneše,residential,False,True,142.28300000000002,50,"LINESTRING (16.9753074 49.9634434, 16.97507 49.9633582, 16.9748192 49.9632695, 16.9746016 49.963191, 16.9741485 49.962805, 16.9738786 49.9625899)",,,2,,
43304165,Langrova,residential,False,False,69.431,50,"LINESTRING (16.9660842 49.9659753, 16.9661465 49.9660114, 16.9662528 49.9660608, 16.9663719 49.9661088, 16.9664772 49.9661457, 16.9666553 49.9661892, 16.9669491 49.9662413)",,,2,,
274418567,Bludovská,residential,False,False,87.05600000000001,,"LINESTRING (16.9660842 49.9659753, 16.9660153 49.9660304, 16.9659733 49.9660656, 16.9659459 49.9660984, 16.96593 49.9661295, 16.9659254 49.9661563, 16.9659323 49.9661911, 16.9659516 49.9662583, 16.9659858 49.966381, 16.9660129 49.9664978, 16.966021 49.9665528, 16.9660187 49.9665997, 16.9660096 49.9666309, 16.9659567 49.9667151)",,,,,
1035104168,Zábřežská,residential,False,True,29.851000000000003,50,"LINESTRING (16.9660842 49.9659753, 16.965995 49.9659087, 16.9659501 49.9658702, 16.9659042 49.9658257, 16.9658676 49.965788, 16.9658438 49.965757)",,,2,,
"[74502782, 74502805, 30281366]",Langrova,residential,False,False,73.43299999999999,50,"LINESTRING (16.967673 49.9662324, 16.9677484 49.9662431, 16.9680318 49.9662904, 16.9681429 49.9663121, 16.9682591 49.9663436, 16.9683539 49.9663725, 16.9684187 49.9663922, 16.968506 49.9664245, 16.9686257 49.9664676)",,yes,2,,
30281366,Langrova,residential,False,True,27.842,50,"LINESTRING (16.967673 49.9662324, 16.9675801 49.9662276, 16.967499 49.9662266, 16.9674515 49.966228, 16.9672863 49.9662454)",,,2,,
24748102,Dobrovského,residential,False,False,74.49,,"LINESTRING (16.9677359 49.9653108, 16.9668231 49.9649883)",,,,,
43304164,Havlíčkova,tertiary,False,False,72.95400000000001,50,"LINESTRING (16.9677359 49.9653108, 16.9676977 49.9654047, 16.9675992 49.9656475, 16.9674626 49.9659428)",,,,36916,
43304164,Havlíčkova,tertiary,False,True,91.35399999999998,50,"LINESTRING (16.9677359 49.9653108, 16.9678891 49.9649348, 16.9679736 49.9647343, 16.9680528 49.964515)",,,,36916,
24748102,Dobrovského,residential,False,True,74.49,,"LINESTRING (16.9668231 49.9649883, 16.9677359 49.9653108)",,,,,
260499699,Dobrovského,residential,True,False,130.522,,"LINESTRING (16.9668231 49.9649883, 16.9652839 49.9643578)",,,,,
260499700,Zábřežská,residential,False,False,50.673,50,"LINESTRING (16.9652839 49.9643578, 16.9654545 49.9648001)",,,,,
344966835,Zábřežská,residential,False,True,122.116,50,"LINESTRING (16.9652839 49.9643578, 16.9649972 49.9636651, 16.9648438 49.9632967)",,,,,
30281364,Myslbekova,residential,False,False,213.75400000000002,,"LINESTRING (16.9680528 49.964515, 16.9676302 49.9643441, 16.9667742 49.9639977, 16.9662817 49.9638054, 16.9657614 49.9636022, 16.9655109 49.9635043)",,,,,
43304164,Havlíčkova,tertiary,False,False,91.35399999999998,50,"LINESTRING (16.9680528 49.964515, 16.9679736 49.9647343, 16.9678891 49.9649348, 16.9677359 49.9653108)",,,,36916,
43304164,Havlíčkova,tertiary,False,True,136.98499999999999,50,"LINESTRING (16.9680528 49.964515, 16.968188 49.9642594, 16.9683595 49.9640093, 16.9684264 49.9639193, 16.9685278 49.9637896, 16.9686004 49.9636961, 16.9686884 49.9636059, 16.968815 49.9635171, 16.9689422 49.9634404)",,,,36916,
43300646,Dvořákovo nám.,residential,False,False,73.636,,"LINESTRING (16.9655109 49.9635043, 16.9660331 49.9629336)",,,,,
30281364,Myslbekova,residential,False,False,53.604,,"LINESTRING (16.9655109 49.9635043, 16.9654363 49.9634763, 16.9650065 49.9633171, 16.9649553 49.9633049, 16.9649021 49.9632986, 16.9648438 49.9632967)",,,,,
30281364,Myslbekova,residential,False,True,213.75399999999996,,"LINESTRING (16.9655109 49.9635043, 16.9657614 49.9636022, 16.9662817 49.9638054, 16.9667742 49.9639977, 16.9676302 49.9643441, 16.9680528 49.964515)",,,,,
43300646,Dvořákovo nám.,residential,False,True,73.636,,"LINESTRING (16.9660331 49.9629336, 16.9655109 49.9635043)",,,,,
"[43297130, 107823711]","['B. Němcové', 'Bří. Čapků']",residential,False,"[False, True]",108.74199999999999,,"LINESTRING (16.9660331 49.9629336, 16.9663087 49.9630362, 16.9665442 49.9631239, 16.9665801 49.9630862, 16.9670285 49.9626134)",,,,,
107823711,Bří. Čapků,residential,False,True,112.87899999999999,,"LINESTRING (16.9660331 49.9629336, 16.9659786 49.9629121, 16.9647117 49.9623787)",,,,,
107823711,Bří. Čapků,residential,False,False,32.734,,"LINESTRING (16.9643465 49.9622013, 16.9647117 49.9623787)",,,,,
344966835,Zábřežská,residential,False,False,46.144,50,"LINESTRING (16.9643465 49.9622013, 16.9645265 49.9625998)",,,,,
43305110,Alšova,residential,False,False,76.561,,"LINESTRING (16.9643465 49.9622013, 16.9642049 49.9622618, 16.9637183 49.9627491)",,,,,
348529197,Alšova,residential,False,False,60.147,50,"LINESTRING (16.9637183 49.9627491, 16.9645265 49.9625998)",,,,,
43305110,Alšova,residential,False,True,76.561,,"LINESTRING (16.9637183 49.9627491, 16.9642049 49.9622618, 16.9643465 49.9622013)",,,,,
344966835,Zábřežská,residential,False,False,80.747,50,"LINESTRING (16.9645265 49.9625998, 16.9648438 49.9632967)",,,,,
344966835,Zábřežská,residential,False,True,46.144,50,"LINESTRING (16.9645265 49.9625998, 16.9643465 49.9622013)",,,,,
348529194,Alšova,residential,False,False,27.927,,"LINESTRING (16.9645265 49.9625998, 16.9647117 49.9623787)",,,,,
348529197,Alšova,residential,False,True,60.147,50,"LINESTRING (16.9645265 49.9625998, 16.9637183 49.9627491)",,,,,
43297133,Balbínova,residential,False,False,54.884,,"LINESTRING (16.9647117 49.9623787, 16.9650615 49.9619394)",,,,,
107823711,Bří. Čapků,residential,False,True,32.734,,"LINESTRING (16.9647117 49.9623787, 16.9643465 49.9622013)",,,,,
348529194,Alšova,residential,False,True,27.927,,"LINESTRING (16.9647117 49.9623787, 16.9645265 49.9625998)",,,,,
107823711,Bří. Čapků,residential,False,False,112.87899999999999,,"LINESTRING (16.9647117 49.9623787, 16.9659786 49.9629121, 16.9660331 49.9629336)",,,,,
43297133,Balbínova,residential,False,True,54.884,,"LINESTRING (16.9650615 49.9619394, 16.9647117 49.9623787)",,,,,
43297134,Balbínova,residential,False,False,161.21599999999998,,"LINESTRING (16.9650615 49.9619394, 16.9652455 49.9619987, 16.965735 49.9622089, 16.9658612 49.962263, 16.9663223 49.9623245, 16.9670285 49.9626134)",,,,,
43297134,Balbínova,residential,False,True,94.259,,"LINESTRING (16.9650615 49.9619394, 16.9649227 49.961873, 16.9649081 49.9618025, 16.9654486 49.9612353)",,,,,
43297130,B. Němcové,residential,False,True,74.174,,"LINESTRING (16.9670285 49.9626134, 16.9675664 49.9620431)",,,,,
251405722,Balbínova,residential,False,True,148.34,,"LINESTRING (16.9670285 49.9626134, 16.9687882 49.9633193)",,,,,
"[43297130, 107823711]","['B. Němcové', 'Bří. Čapků']",residential,False,"[False, True]",108.742,,"LINESTRING (16.9670285 49.9626134, 16.9665801 49.9630862, 16.9665442 49.9631239, 16.9663087 49.9630362, 16.9660331 49.9629336)",,,,,
43297134,Balbínova,residential,False,True,161.216,,"LINESTRING (16.9670285 49.9626134, 16.9663223 49.9623245, 16.9658612 49.962263, 16.965735 49.9622089, 16.9652455 49.9619987, 16.9650615 49.9619394)",,,,,
373869609,Vančurova,residential,False,True,176.118,,"LINESTRING (16.9654486 49.9612353, 16.9675664 49.9620431)",,,,,
43297134,Balbínova,residential,False,False,94.25900000000001,,"LINESTRING (16.9654486 49.9612353, 16.9649081 49.9618025, 16.9649227 49.961873, 16.9650615 49.9619394)",,,,,
43297130,B. Němcové,residential,False,False,74.174,,"LINESTRING (16.9675664 49.9620431, 16.9670285 49.9626134)",,,,,
43297130,B. Němcové,residential,False,True,94.077,,"LINESTRING (16.9675664 49.9620431, 16.9684406 49.961411)",,,,,
373869609,Vančurova,residential,False,False,176.118,,"LINESTRING (16.9675664 49.9620431, 16.9654486 49.9612353)",,,,,
30281362,Vančurova,residential,False,True,211.92399999999998,,"LINESTRING (16.9675664 49.9620431, 16.9693435 49.9628694, 16.9695319 49.9629976, 16.9696329 49.9631232, 16.9696555 49.9633001)",,,,,
43297130,B. Němcové,residential,False,False,94.077,,"LINESTRING (16.9684406 49.961411, 16.9675664 49.9620431)",,,,,
24748023,Nerudova,residential,False,False,221.64999999999998,,"LINESTRING (16.9684406 49.961411, 16.9703254 49.9621231, 16.9710063 49.9623682, 16.9711354 49.9623876)",,,,,
43304164,Havlíčkova,tertiary,False,False,136.98499999999999,50,"LINESTRING (16.9689422 49.9634404, 16.968815 49.9635171, 16.9686884 49.9636059, 16.9686004 49.9636961, 16.9685278 49.9637896, 16.9684264 49.9639193, 16.9683595 49.9640093, 16.968188 49.9642594, 16.9680528 49.964515)",,,,36916,
71272241,Balbínova,residential,True,False,17.398,,"LINESTRING (16.9689422 49.9634404, 16.9688632 49.9633776, 16.9687882 49.9633193)",,,,,
942806913,Havlíčkova,tertiary,False,True,54.241,50,"LINESTRING (16.9689422 49.9634404, 16.9690993 49.9633771, 16.969285 49.9633351, 16.9694706 49.9633063, 16.9696555 49.9633001)",,,,36916,
30281362,Vančurova,residential,False,False,211.924,,"LINESTRING (16.9696555 49.9633001, 16.9696329 49.9631232, 16.9695319 49.9629976, 16.9693435 49.9628694, 16.9675664 49.9620431)",,,,,
"[74502873, 71272227, 74502876]",Vančurova,tertiary,False,True,45.739000000000004,50,"LINESTRING (16.9696555 49.9633001, 16.9697395 49.9633058, 16.9698274 49.9633156, 16.9699208 49.9633306, 16.9699716 49.9633415, 16.9701226 49.9633745, 16.9702675 49.9634125)",,yes,,36916,
942806913,Havlíčkova,tertiary,False,False,54.241,50,"LINESTRING (16.9696555 49.9633001, 16.9694706 49.9633063, 16.969285 49.9633351, 16.9690993 49.9633771, 16.9689422 49.9634404)",,,,36916,
260499700,Zábřežská,residential,False,True,50.673,50,"LINESTRING (16.9654545 49.9648001, 16.9652839 49.9643578)",,,,,
260499700,Zábřežská,residential,False,False,110.005,50,"LINESTRING (16.9654545 49.9648001, 16.9657921 49.9656459, 16.9658154 49.9657042, 16.9658438 49.965757)",,,,,
274418567,Bludovská,residential,False,True,87.05600000000001,,"LINESTRING (16.9659567 49.9667151, 16.9660096 49.9666309, 16.9660187 49.9665997, 16.966021 49.9665528, 16.9660129 49.9664978, 16.9659858 49.966381, 16.9659516 49.9662583, 16.9659323 49.9661911, 16.9659254 49.9661563, 16.96593 49.9661295, 16.9659459 49.9660984, 16.9659733 49.9660656, 16.9660153 49.9660304, 16.9660842 49.9659753)",,,,,
330487385,Temenická,tertiary,False,False,21.992,50,"LINESTRING (16.9654837 49.9683648, 16.965325 49.9685342)",,,,36916,
664064781,Temenická,tertiary,True,False,55.089,50,"LINESTRING (16.9654837 49.9683648, 16.9656097 49.9682056, 16.9656584 49.9681532, 16.9657043 49.9681039, 16.9658855 49.9679435)",,,,36916,
71426653,Prievidzská,residential,False,False,14.487,,"LINESTRING (16.9647982 49.9690879, 16.964626 49.9690193)",,,,,
320512346,Temenická,tertiary,False,True,72.182,50,"LINESTRING (16.9647982 49.9690879, 16.965325 49.9685342)",,,,36916,
"[330920026, 664064782, 664064783]",Temenická,tertiary,False,"[False, True]",47.346000000000004,,"LINESTRING (16.9647982 49.9690879, 16.9647591 49.9691207, 16.964717 49.9691587, 16.9646729 49.9691965, 16.9645895 49.9692681, 16.9643852 49.9694203)",,,,36916,
351703728,,unclassified,True,False,38.245,,"LINESTRING (16.9647982 49.9690879, 16.9649046 49.9691164, 16.9652296 49.969287)",,,,,
320512346,Temenická,tertiary,False,False,72.182,50,"LINESTRING (16.965325 49.9685342, 16.9647982 49.9690879)",,,,36916,
330487385,Temenická,tertiary,False,True,21.992,50,"LINESTRING (16.965325 49.9685342, 16.9654837 49.9683648)",,,,36916,
24748294,Fibichova,residential,False,False,27.6,,"LINESTRING (16.965325 49.9685342, 16.965392 49.9685548, 16.9656746 49.9686393)",,,,,
26228754,Lea Slezaka,residential,False,False,138.334,,"LINESTRING (16.970105 49.9678451, 16.9705408 49.967674, 16.9706184 49.9676456, 16.9706842 49.9676263, 16.9707505 49.9676133, 16.9708175 49.967608, 16.9708887 49.9676107, 16.970964 49.9676181, 16.9713178 49.9676767, 16.971477 49.9677032, 16.9719162 49.9677596)",,,,,
27101129,nám. Republiky,residential,False,True,133.103,40,"LINESTRING (16.970105 49.9678451, 16.9697265 49.9674004, 16.9695359 49.9671702, 16.9693143 49.9669184, 16.9692052 49.9667974)",,,,,
26228754,Lea Slezaka,residential,False,True,138.33399999999997,,"LINESTRING (16.9719162 49.9677596, 16.971477 49.9677032, 16.9713178 49.9676767, 16.970964 49.9676181, 16.9708887 49.9676107, 16.9708175 49.967608, 16.9707505 49.9676133, 16.9706842 49.9676263, 16.9706184 49.9676456, 16.9705408 49.967674, 16.970105 49.9678451)",,,,,
55814808,Gen. Svobody,residential,False,True,24.409999999999997,,"LINESTRING (16.9719162 49.9677596, 16.9719273 49.9678882, 16.9719722 49.9679742)",,,,,
306634454,A. Kašpara,residential,False,True,36.105,,"LINESTRING (16.9719162 49.9677596, 16.9718235 49.967868, 16.9717572 49.9680644)",,,,,
1185538524,Gen. Svobody,living_street,False,False,71.959,,"LINESTRING (16.9719162 49.9677596, 16.9720366 49.9674562, 16.9722736 49.967159)",,,,,
344966835,Zábřežská,residential,False,True,80.747,50,"LINESTRING (16.9648438 49.9632967, 16.9645265 49.9625998)",,,,,
30281364,Myslbekova,residential,False,True,53.604,,"LINESTRING (16.9648438 49.9632967, 16.9649021 49.9632986, 16.9649553 49.9633049, 16.9650065 49.9633171, 16.9654363 49.9634763, 16.9655109 49.9635043)",,,,,
344966835,Zábřežská,residential,False,False,122.116,50,"LINESTRING (16.9648438 49.9632967, 16.9649972 49.9636651, 16.9652839 49.9643578)",,,,,
43300830,Valašská,residential,False,False,59.641000000000005,,"LINESTRING (16.9695304 49.9647184, 16.9702834 49.964887, 16.9703179 49.9648947)",,,,,
"[6553660, 43300831]","['Černohorská', 'Hanácká']",residential,False,"[False, True]",136.454,,"LINESTRING (16.9695304 49.9647184, 16.9693772 49.9650261, 16.9692838 49.9654532, 16.9696003 49.965495, 16.9699947 49.9655713)",,,,,
"[306636274, 43300831]","['Kostelní nám.', 'Hanácká']",residential,False,True,118.923,,"LINESTRING (16.9695304 49.9647184, 16.9696064 49.9646064, 16.9696241 49.9645802, 16.9697117 49.964451, 16.9698012 49.9643156, 16.9700124 49.9641464, 16.9702352 49.9642056, 16.9706227 49.9642744)",,,,,
274918782,Valašská,residential,False,False,9.533,,"LINESTRING (16.9703179 49.9648947, 16.9704048 49.9649597)",,,,,
6553669,Sadová,residential,False,False,72.346,,"LINESTRING (16.9703179 49.9648947, 16.970327 49.9648759, 16.9705353 49.9644662, 16.9705468 49.9644435, 16.9706227 49.9642744)",,,,,
43300830,Valašská,residential,False,True,59.641000000000005,,"LINESTRING (16.9703179 49.9648947, 16.9702834 49.964887, 16.9695304 49.9647184)",,,,,
"[6553660, 43300831]","['Černohorská', 'Hanácká']",residential,False,"[False, True]",136.454,,"LINESTRING (16.9699947 49.9655713, 16.9696003 49.965495, 16.9692838 49.9654532, 16.9693772 49.9650261, 16.9695304 49.9647184)",,,,,
71272238,Lužickosrbská,residential,False,False,14.419,,"LINESTRING (16.9699947 49.9655713, 16.9700151 49.9655479, 16.9701331 49.9654785)",,,,,
71272238,Lužickosrbská,residential,False,True,68.666,,"LINESTRING (16.9699947 49.9655713, 16.9698156 49.965922, 16.9697338 49.9660963, 16.9697051 49.96616)",,,,,
43300833,Polská,residential,False,False,55.977,,"LINESTRING (16.9708719 49.9657101, 16.9705785 49.9661768)",,,,,
60807317,Starobranská,residential,False,True,46.02,,"LINESTRING (16.9708719 49.9657101, 16.9714559 49.9658838)",,,,,
60807317,Starobranská,residential,False,False,14.829999999999998,,"LINESTRING (16.9708719 49.9657101, 16.9708316 49.9656974, 16.9707423 49.9656101)",,,,,
43300833,Polská,residential,False,True,55.977,,"LINESTRING (16.9705785 49.9661768, 16.9708719 49.9657101)",,,,,
"[234533163, 110007679]",Na hradbách,residential,False,False,94.986,,"LINESTRING (16.9705785 49.9661768, 16.9711676 49.9663001, 16.9711877 49.9662711, 16.9714559 49.9658838)",,,,,
71272238,Lužickosrbská,residential,False,False,68.666,,"LINESTRING (16.9697051 49.96616, 16.9697338 49.9660963, 16.9698156 49.965922, 16.9699947 49.9655713)",,,,,
"[306636181, 43300834, 986344533, 986344534]","['Polská', 'Na hradbách']",residential,True,False,78.56,,"LINESTRING (16.9697051 49.96616, 16.9700223 49.9662385, 16.9702359 49.9662914, 16.9704246 49.9663381, 16.9704598 49.9663468, 16.9705785 49.9661768)",,,,,
1185538524,Gen. Svobody,living_street,False,True,71.959,,"LINESTRING (16.9722736 49.967159, 16.9720366 49.9674562, 16.9719162 49.9677596)",,,,,
43303353,Lautnerova,residential,False,False,180.6,,"LINESTRING (16.973876 49.9617952, 16.976303 49.9622428)",,,,,
584735562,Žerotínova,tertiary,False,False,24.311,50,"LINESTRING (16.973876 49.9617952, 16.9738463 49.961863, 16.9737995 49.9620081)",,,,36916,
43303353,Lautnerova,residential,False,True,180.6,,"LINESTRING (16.976303 49.9622428, 16.973876 49.9617952)",,,,,
26228721,M. R. Štefánika,residential,False,False,100.12700000000001,,"LINESTRING (16.976303 49.9622428, 16.9765823 49.9619026, 16.9769878 49.9614577)",,,2,,
26228721,M. R. Štefánika,residential,False,True,25.137999999999998,,"LINESTRING (16.976303 49.9622428, 16.9762185 49.9623623, 16.9761479 49.9624455)",,,2,,
26228721,M. R. Štefánika,residential,False,False,25.137999999999998,,"LINESTRING (16.9761479 49.9624455, 16.9762185 49.9623623, 16.976303 49.9622428)",,,2,,
26228721,M. R. Štefánika,residential,False,True,34.845,,"LINESTRING (16.9761479 49.9624455, 16.9759817 49.962649, 16.9759231 49.9627235)",,,2,,
26228721,M. R. Štefánika,residential,False,True,100.12700000000001,,"LINESTRING (16.9769878 49.9614577, 16.9765823 49.9619026, 16.976303 49.9622428)",,,2,,
55814808,Gen. Svobody,residential,False,False,255.01999999999998,,"LINESTRING (16.9735382 49.9700306, 16.9734615 49.969951, 16.9730979 49.9694932, 16.9727285 49.9690303, 16.9723552 49.9685623, 16.9721358 49.9682872, 16.9719722 49.9679742)",,,,,
