osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction
37893237,114,9. května,secondary,50,False,False,38.233,"LINESTRING (13.9034584 49.8371813, 13.903417 49.8375241)",,,
37893231,,Smetanova,residential,,True,False,125.084,"LINESTRING (13.9034584 49.8371813, 13.9034895 49.8371826, 13.9051991 49.8372519)",,,
547153772,114,Palackého náměstí,secondary,50,False,False,21.584,"LINESTRING (13.9034584 49.8371813, 13.9034625 49.8371481, 13.9034651 49.8371275, 13.9034497 49.8370722, 13.9033918 49.836997)",,,
"[101869883, 101869805, 874416606]",,Nádražní,residential,,False,True,43.911,"LINESTRING (13.9022932 49.8399259, 13.9024266 49.8398691, 13.9027494 49.839757, 13.9028281 49.8397349)",yes,,
333256301,117,Tyršova,secondary,,False,False,163.703,"LINESTRING (13.9022932 49.8399259, 13.9022271 49.8398919, 13.9022094 49.8398831, 13.9015413 49.8395523, 13.900733 49.8391431, 13.9004881 49.8390248)",,,
36939451,,Stará,residential,,False,False,29.891000000000002,"LINESTRING (13.9039621 49.8328869, 13.9040123 49.8328743, 13.9040462 49.8328578, 13.9040677 49.832837, 13.9041691 49.8326675)",,,
296547282,1148,Valdecká,tertiary,,False,True,43.272,"LINESTRING (13.9039621 49.8328869, 13.903947 49.8329544, 13.9038939 49.8330178, 13.9038244 49.8330664, 13.9036444 49.8331275, 13.9035715 49.8331487)",,,
"[580121288, 1240683938]",1148,Valdecká,tertiary,,False,False,72.469,"LINESTRING (13.9039621 49.8328869, 13.9039519 49.8328221, 13.9039079 49.8327499, 13.9036429 49.83247, 13.903572 49.8323582, 13.9035403 49.8323015)",,,
36939413,,Vítězná,residential,,False,False,59.120000000000005,"LINESTRING (13.8980205 49.8337479, 13.8985133 49.8339533, 13.8986782 49.8340636)",,,
199392668,,Obránců míru,residential,,False,True,53.622,"LINESTRING (13.8980205 49.8337479, 13.8986487 49.8337845, 13.8987651 49.8337913)",,,
36939413,,Vítězná,residential,,False,True,60.2,"LINESTRING (13.9002937 49.8353617, 13.899921 49.8348766)",,,
164928393,,Anýžova,residential,,True,False,53.397,"LINESTRING (13.9002937 49.8353617, 13.89961 49.8351716)",,,
647335101,,Anýžova,residential,,False,False,16.841,"LINESTRING (13.9002937 49.8353617, 13.9003956 49.835389, 13.9005108 49.8354194)",,,
36939416,,Sládkova,residential,,False,True,242.70100000000002,"LINESTRING (13.8981966 49.8365435, 13.8981311 49.836509, 13.8980957 49.836485, 13.8980621 49.8364576, 13.897823 49.8362556, 13.8977827 49.8362158, 13.8977489 49.83617, 13.8975383 49.8359018, 13.8975008 49.8358641, 13.8974632 49.8358287, 13.8974257 49.835798, 13.8971655 49.835596, 13.8971186 49.8355657, 13.8970703 49.8355389, 13.8970166 49.8355129, 13.896573 49.835339, 13.8964684 49.8352819, 13.8963745 49.8352162, 13.8962994 49.8351591, 13.8962323 49.8350934, 13.8961787 49.8350242, 13.8961384 49.8349532, 13.8961116 49.834884)",,,
525117656,,Svatopluka Čecha,residential,,False,True,38.915,"LINESTRING (13.8981966 49.8365435, 13.8981622 49.8367114, 13.8980716 49.8368823)",,,
525117658,,Svatopluka Čecha,residential,,False,False,54.602000000000004,"LINESTRING (13.8981966 49.8365435, 13.8982812 49.8364353, 13.8986164 49.8361352)",,,
