osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,junction
417006846,Horní náměstí,residential,False,False,8.802,"LINESTRING (17.8748255 49.0884815, 17.8747795 49.088481, 17.8747317 49.0884827, 17.8747047 49.0884826)",,,,
417006846,Horní náměstí,residential,False,True,79.187,"LINESTRING (17.8748255 49.0884815, 17.8748845 49.0884884, 17.8749246 49.0884952, 17.8749411 49.0884989, 17.8752783 49.0885738, 17.8753073 49.0885804, 17.8756974 49.0886696, 17.8758548 49.0887093)",,,,
36931984,náměstí Mezi Šenky,residential,False,False,71.014,"LINESTRING (17.8726618 49.0895322, 17.8726693 49.0893503, 17.8726761 49.0893204, 17.8726915 49.0892942, 17.8727085 49.0892753, 17.8727337 49.0892599, 17.8727662 49.0892424, 17.8728441 49.0892092, 17.8729278 49.0891805, 17.8730376 49.0891526, 17.8731045 49.0891417, 17.8731634 49.089137, 17.8732282 49.089137)",,,,
199125921,náměstí Mezi Šenky,secondary,False,False,82.842,"LINESTRING (17.8726618 49.0895322, 17.873477 49.0895175, 17.873799 49.0895117)",493,50,,
"[1270930969, 396347187, 396347185]",náměstí Mezi Šenky,secondary,False,True,44.68600000000001,"LINESTRING (17.8726618 49.0895322, 17.8724565 49.0895353, 17.8722141 49.0895402, 17.8721751 49.089541, 17.8720484 49.0895437)",493,50,yes,
36931984,náměstí Mezi Šenky,residential,False,True,71.014,"LINESTRING (17.8732282 49.089137, 17.8731634 49.089137, 17.8731045 49.0891417, 17.8730376 49.0891526, 17.8729278 49.0891805, 17.8728441 49.0892092, 17.8727662 49.0892424, 17.8727337 49.0892599, 17.8727085 49.0892753, 17.8726915 49.0892942, 17.8726761 49.0893204, 17.8726693 49.0893503, 17.8726618 49.0895322)",,,,
199125928,náměstí Mezi Šenky,residential,True,False,239.218,"LINESTRING (17.8732282 49.089137, 17.873273 49.0891426, 17.8733323 49.0891546, 17.8733864 49.0891675, 17.8739098 49.0893265, 17.8739812 49.0893465, 17.8740702 49.0893666, 17.8741519 49.0893843, 17.8742616 49.0894044, 17.8743335 49.0894134, 17.8743963 49.0894146, 17.8744661 49.0894115, 17.8750951 49.0893463, 17.8751673 49.0893356, 17.8752355 49.0893229, 17.8752705 49.0893129, 17.8753023 49.0893039, 17.8753459 49.0892842, 17.8754848 49.089208, 17.8757923 49.0890316, 17.8759144 49.0889641, 17.8759397 49.0889501, 17.8759939 49.0889252, 17.8760144 49.0889158, 17.8760923 49.0888906, 17.8761806 49.0888651)",,,,
"[36931985, 396347154, 396347153]",Horní náměstí,residential,False,True,32.702,"LINESTRING (17.8761806 49.0888651, 17.8762003 49.0888867, 17.8762384 49.0889388, 17.8763175 49.0890276, 17.8763476 49.0890604, 17.8764027 49.0891205)",,,yes,
36931990,Mladotické nábřeží,residential,False,False,152.77,"LINESTRING (17.8761806 49.0888651, 17.8762545 49.0888482, 17.8763489 49.088828, 17.876541 49.0887862, 17.8766199 49.0887649, 17.8767843 49.0887144, 17.8769172 49.0886684, 17.8770306 49.0886204, 17.8771204 49.088574, 17.8771347 49.0885652, 17.8771711 49.0885427, 17.8772411 49.0884994, 17.8773329 49.08843, 17.8773907 49.0883863, 17.8775229 49.0882774, 17.8776792 49.0881278, 17.8777707 49.0880359)",,,,
417006846,Horní náměstí,residential,False,False,29.837,"LINESTRING (17.8761806 49.0888651, 17.8761657 49.0888486, 17.8761247 49.0888169, 17.8760906 49.088798, 17.8760364 49.0887727, 17.8758548 49.0887093)",,,,
417006846,Horní náměstí,residential,False,False,79.187,"LINESTRING (17.8758548 49.0887093, 17.8756974 49.0886696, 17.8753073 49.0885804, 17.8752783 49.0885738, 17.8749411 49.0884989, 17.8749246 49.0884952, 17.8748845 49.0884884, 17.8748255 49.0884815)",,,,
417006846,Horní náměstí,residential,False,True,29.837000000000003,"LINESTRING (17.8758548 49.0887093, 17.8760364 49.0887727, 17.8760906 49.088798, 17.8761247 49.0888169, 17.8761657 49.0888486, 17.8761806 49.0888651)",,,,
199125931,Tržní,residential,True,False,17.997,"LINESTRING (17.8732221 49.0889752, 17.8732282 49.089137)",,,,
36931986,Žižkovská,residential,False,False,182.34799999999998,"LINESTRING (17.8732221 49.0889752, 17.873177 49.0889536, 17.8731549 49.0889324, 17.8731379 49.0889078, 17.872976 49.0886327, 17.8729314 49.088477, 17.8729067 49.0882954, 17.8728126 49.0881786, 17.8725698 49.087984, 17.8723866 49.0877699, 17.8722132 49.0875071)",,,,
36931986,Žižkovská,residential,False,True,182.348,"LINESTRING (17.8722132 49.0875071, 17.8723866 49.0877699, 17.8725698 49.087984, 17.8728126 49.0881786, 17.8729067 49.0882954, 17.8729314 49.088477, 17.872976 49.0886327, 17.8731379 49.0889078, 17.8731549 49.0889324, 17.873177 49.0889536, 17.8732221 49.0889752)",,,,
36931987,Staroměstská,residential,False,False,105.414,"LINESTRING (17.8722132 49.0875071, 17.8730008 49.0878802, 17.8734416 49.087997)",,,,
"[417291880, 198851027]",Žižkovská,residential,False,False,387.561,"LINESTRING (17.8722132 49.0875071, 17.8718863 49.087293, 17.8714158 49.0869524, 17.8710096 49.0865534, 17.8705291 49.0857035, 17.8700041 49.0849736, 17.8699383 49.0849101, 17.8695489 49.0845346)",,,,
36931987,Staroměstská,residential,False,False,102.441,"LINESTRING (17.8734416 49.087997, 17.8735952 49.088263, 17.8738081 49.0883797, 17.8740112 49.0884154, 17.8742017 49.088442, 17.8743756 49.0884619, 17.874488 49.0884711)",,,,
36931987,Staroměstská,residential,False,True,105.414,"LINESTRING (17.8734416 49.087997, 17.8730008 49.0878802, 17.8722132 49.0875071)",,,,
36931988,Mladotická,residential,False,True,215.28500000000003,"LINESTRING (17.8734416 49.087997, 17.8734367 49.0879191, 17.8734763 49.0878283, 17.8740635 49.0874202, 17.8749325 49.0868162, 17.8753107 49.0865372)",,,,
36931988,Mladotická,residential,False,False,70.694,"LINESTRING (17.8775577 49.0850904, 17.8768307 49.0855117)",,,,
36931998,Úvoz,residential,False,False,111.439,"LINESTRING (17.8775577 49.0850904, 17.8785682 49.085843)",,,,
357426239,Úvoz,residential,False,False,62.977,"LINESTRING (17.8775577 49.0850904, 17.8769396 49.0846943)",,,,
36931989,Horní náměstí,residential,True,False,85.854,"LINESTRING (17.8754162 49.0880398, 17.8754909 49.0881359, 17.8755343 49.0881916, 17.8756041 49.0882628, 17.8756698 49.0883299, 17.8758065 49.0884694, 17.8758632 49.0885272, 17.8759219 49.0885964, 17.8759239 49.0886151, 17.8759163 49.0886355, 17.8759041 49.0886502, 17.8758548 49.0887093)",,,,
199125930,Horní náměstí,residential,False,False,66.07900000000001,"LINESTRING (17.8754162 49.0880398, 17.8753717 49.0880689, 17.874977 49.088327, 17.874918 49.0883656, 17.8748763 49.0884, 17.8748487 49.0884269, 17.8748341 49.0884532, 17.8748255 49.0884815)",,,,
396347155,Horní náměstí,residential,False,True,35.562,"LINESTRING (17.8754162 49.0880398, 17.8754858 49.0879628, 17.8756678 49.0877657)",,,,
36931990,Mladotické nábřeží,residential,False,False,68.333,"LINESTRING (17.8777707 49.0880359, 17.8778292 49.0879693, 17.877922 49.0878543, 17.878034 49.0876926, 17.878082 49.0876092, 17.8781058 49.0875547, 17.8781134 49.0875374, 17.878139 49.0874733)",,,,
36931990,Mladotické nábřeží,residential,False,True,152.76999999999998,"LINESTRING (17.8777707 49.0880359, 17.8776792 49.0881278, 17.8775229 49.0882774, 17.8773907 49.0883863, 17.8773329 49.08843, 17.8772411 49.0884994, 17.8771711 49.0885427, 17.8771347 49.0885652, 17.8771204 49.088574, 17.8770306 49.0886204, 17.8769172 49.0886684, 17.8767843 49.0887144, 17.8766199 49.0887649, 17.876541 49.0887862, 17.8763489 49.088828, 17.8762545 49.0888482, 17.8761806 49.0888651)",,,,
1214739421,K Nábřeží,residential,False,False,40.722,"LINESTRING (17.8777707 49.0880359, 17.8776729 49.0879536, 17.8775208 49.0878444, 17.8774914 49.0878259, 17.8774531 49.0878091, 17.8774289 49.087802, 17.8774032 49.0877968, 17.8773693 49.0877952)",,,,
417006850,,residential,False,True,34.971,"LINESTRING (17.878139 49.0874733, 17.8777057 49.0873377)",,,,
36931990,Mladotické nábřeží,residential,False,True,68.333,"LINESTRING (17.878139 49.0874733, 17.8781134 49.0875374, 17.8781058 49.0875547, 17.878082 49.0876092, 17.878034 49.0876926, 17.877922 49.0878543, 17.8778292 49.0879693, 17.8777707 49.0880359)",,,,
199125919,Mladotické nábřeží,residential,False,False,81.074,"LINESTRING (17.878139 49.0874733, 17.878506 49.0869325, 17.8785236 49.0869082, 17.8786082 49.0868127)",,,,
36931992,,residential,False,False,50.16,"LINESTRING (17.8777057 49.0873377, 17.877088 49.0871381)",,,,
417006850,,residential,False,False,34.971,"LINESTRING (17.8777057 49.0873377, 17.878139 49.0874733)",,,,
36931993,Zámečnická,residential,False,False,95.98899999999999,"LINESTRING (17.8777057 49.0873377, 17.8779441 49.0870562, 17.8781719 49.0868194, 17.8783806 49.0866408, 17.8784146 49.0866118)",,,,
36931997,Hrnčířská,residential,False,False,44.393,"LINESTRING (17.8784146 49.0866118, 17.8780002 49.086319)",,,,
"[1270930968, 36931993, 417006853]","['Mladotické nábřeží', 'Zámečnická']",residential,False,False,195.263,"LINESTRING (17.8784146 49.0866118, 17.8785773 49.0865943, 17.878692 49.0866257, 17.8787084 49.0866372, 17.8787719 49.086682, 17.878809 49.0866978, 17.8788489 49.0867038, 17.8788927 49.086704, 17.8789345 49.0866947, 17.879556 49.0864192, 17.879714 49.086334, 17.8797787 49.0862899, 17.8798411 49.0862388, 17.880069 49.0860214, 17.8801625 49.0856661)",,,,
36931993,Zámečnická,residential,False,True,95.98899999999999,"LINESTRING (17.8784146 49.0866118, 17.8783806 49.0866408, 17.8781719 49.0868194, 17.8779441 49.0870562, 17.8777057 49.0873377)",,,,
36931983,L. Výducha,residential,False,True,67.175,"LINESTRING (17.8780002 49.086319, 17.8785682 49.085843)",,,,
36931997,Hrnčířská,residential,False,False,123.741,"LINESTRING (17.8780002 49.086319, 17.8768307 49.0855117)",,,,
36931997,Hrnčířská,residential,False,True,44.393,"LINESTRING (17.8780002 49.086319, 17.8784146 49.0866118)",,,,
36931983,L. Výducha,residential,False,False,112.78,"LINESTRING (17.8780002 49.086319, 17.8779619 49.0863509, 17.8779249 49.0863835, 17.8773758 49.0868612, 17.8772986 49.0869276, 17.87725 49.0869759, 17.8772077 49.087018, 17.877088 49.0871381)",,,,
36931988,Mladotická,residential,False,True,70.694,"LINESTRING (17.8768307 49.0855117, 17.8775577 49.0850904)",,,,
36931997,Hrnčířská,residential,False,True,123.741,"LINESTRING (17.8768307 49.0855117, 17.8780002 49.086319)",,,,
36931988,Mladotická,residential,False,False,159.19,"LINESTRING (17.8768307 49.0855117, 17.8762253 49.0858625, 17.8753107 49.0865372)",,,,
198678878,Školní,residential,False,False,158.638,"LINESTRING (17.8794157 49.0899148, 17.8793958 49.0898356, 17.8793735 49.0897534, 17.8793429 49.0896758, 17.8792981 49.089586, 17.8792294 49.0894688, 17.8791804 49.089401, 17.879107 49.0893167, 17.8790481 49.0892627, 17.8789853 49.0892084, 17.8789172 49.0891656, 17.8788543 49.0891324, 17.8787805 49.0890989, 17.8787167 49.0890739, 17.8786536 49.0890544, 17.8785829 49.0890399, 17.8784967 49.0890349, 17.8783866 49.0890384, 17.8781737 49.0890508, 17.8781353 49.0890495, 17.8781139 49.089046, 17.8780925 49.0890407, 17.8780709 49.0890325)",,,,
36932004,,residential,False,False,66.90500000000002,"LINESTRING (17.8780709 49.0890325, 17.8780466 49.0890196, 17.8780249 49.0890063, 17.8780055 49.0889883, 17.8779929 49.0889691, 17.8779856 49.08895, 17.877975 49.0889035, 17.8779718 49.0888897, 17.8779389 49.0887454, 17.8779244 49.0887032, 17.8779106 49.0886774, 17.8778944 49.0886574, 17.8778621 49.0886341, 17.877771 49.0885823, 17.8776673 49.0885255)",,,,
198678878,Školní,residential,False,True,158.638,"LINESTRING (17.8780709 49.0890325, 17.8780925 49.0890407, 17.8781139 49.089046, 17.8781353 49.0890495, 17.8781737 49.0890508, 17.8783866 49.0890384, 17.8784967 49.0890349, 17.8785829 49.0890399, 17.8786536 49.0890544, 17.8787167 49.0890739, 17.8787805 49.0890989, 17.8788543 49.0891324, 17.8789172 49.0891656, 17.8789853 49.0892084, 17.8790481 49.0892627, 17.879107 49.0893167, 17.8791804 49.089401, 17.8792294 49.0894688, 17.8792981 49.089586, 17.8793429 49.0896758, 17.8793735 49.0897534, 17.8793958 49.0898356, 17.8794157 49.0899148)",,,,
1214752545,,residential,False,True,27.996,"LINESTRING (17.8780709 49.0890325, 17.8780101 49.0891057, 17.8779106 49.0891228, 17.8778584 49.0891318, 17.8778698 49.0891971)",,,,
1214752545,,residential,False,False,27.996000000000002,"LINESTRING (17.8778698 49.0891971, 17.8778584 49.0891318, 17.8779106 49.0891228, 17.8780101 49.0891057, 17.8780709 49.0890325)",,,,
36932014,K Parku,residential,False,True,119.43199999999999,"LINESTRING (17.8711256 49.0920777, 17.8711759 49.0919175, 17.8712164 49.0913759, 17.8713104 49.0910128)",,50,,
"[396347156, 396347157, 36932015]",Jasmínová,residential,False,True,141.05700000000002,"LINESTRING (17.8711256 49.0920777, 17.8711909 49.0920966, 17.8713591 49.0921478, 17.8713912 49.09216, 17.871928 49.0924514, 17.8722371 49.0925726, 17.8723034 49.0926093, 17.8723373 49.0926549, 17.8723344 49.0927135, 17.8722839 49.0929283)",,,yes,
396275459,Komenského,tertiary,False,True,29.612000000000002,"LINESTRING (17.874703 49.0929023, 17.8746089 49.0927731, 17.87454 49.0926585)",4932,50,,
396275459,Komenského,tertiary,False,False,18.038,"LINESTRING (17.8741959 49.0917178, 17.8742427 49.0918771)",4932,50,,
36932017,Ševcovská,residential,True,False,94.458,"LINESTRING (17.8741959 49.0917178, 17.8740666 49.0917368, 17.8739785 49.091753, 17.8738978 49.0917716, 17.8738152 49.0917922, 17.8737528 49.0918202, 17.8737045 49.0918494, 17.8736747 49.0918794, 17.873656 49.0919069, 17.8736356 49.0919491, 17.8735088 49.0923262)",,,,
"[396275459, 396347158, 396347159]",Komenského,tertiary,False,True,247.45399999999998,"LINESTRING (17.8741959 49.0917178, 17.8740546 49.0912197, 17.8739245 49.0907519, 17.873884 49.0904992, 17.8738672 49.0903572, 17.8738127 49.0897778, 17.8738115 49.0897456, 17.873809 49.0897029, 17.8738068 49.089656, 17.873799 49.0895117)",4932,50,yes,
36932017,Ševcovská,residential,True,False,92.177,"LINESTRING (17.8735088 49.0923262, 17.8731111 49.0931132)",,,,
199125905,Krátká,residential,False,False,89.11,"LINESTRING (17.8735088 49.0923262, 17.8741455 49.0926579, 17.8742245 49.0926832, 17.874305 49.0926902, 17.8744083 49.0926839, 17.87454 49.0926585)",,,,
36932019,Nad Cihelnou,residential,False,True,95.086,"LINESTRING (17.868206 49.0897582, 17.8690904 49.089253, 17.869133 49.0892266, 17.8691605 49.0892081, 17.869183 49.0891913)",,,,
51263154,,secondary,True,False,27.814,"LINESTRING (17.8788724 49.0871714, 17.8788749 49.0871436, 17.8788868 49.0871205, 17.8789053 49.0870982, 17.8789332 49.0870802, 17.8789628 49.0870645, 17.878999 49.0870535, 17.8790403 49.0870486, 17.8790926 49.0870506, 17.8791239 49.0870573, 17.8791412 49.0870624)",493,50,,roundabout
"[417011498, 396347164, 342339790]",Osvobození,secondary,False,False,140.765,"LINESTRING (17.8786311 49.0874308, 17.8785837 49.0874813, 17.878537 49.0875339, 17.8784453 49.0876504, 17.8782717 49.0878673, 17.878218 49.0879325, 17.8779806 49.0882282, 17.8779356 49.0882796, 17.8778449 49.0883714, 17.8777744 49.0884358, 17.8776673 49.0885255)",493,50,,
342339791,Osvobození,secondary,True,False,33.888,"LINESTRING (17.8786311 49.0874308, 17.8787042 49.0873305, 17.8787439 49.0872885, 17.8788076 49.0872284, 17.8788724 49.0871714)",493,50,,
9627656,Osvobození,secondary,True,False,31.045,"LINESTRING (17.878987 49.0872796, 17.8789152 49.0873045, 17.8788679 49.0873189, 17.8788229 49.0873344, 17.8787605 49.0873612, 17.8786311 49.0874308)",493,50,,
51263154,,secondary,True,False,15.394,"LINESTRING (17.878987 49.0872796, 17.8789516 49.087266, 17.8789253 49.0872514, 17.878901 49.0872271, 17.8788796 49.0872038, 17.8788724 49.0871714)",493,50,,roundabout
416921380,,secondary,True,False,3.738,"LINESTRING (17.879234 49.087172, 17.879227 49.0872053)",493,50,,roundabout
27791892,K. Vystrčila,secondary,True,False,25.518,"LINESTRING (17.879227 49.0872053, 17.8792461 49.0872567, 17.8792896 49.0873089, 17.8793081 49.0873275, 17.8793873 49.087407)",494,50,,
416921380,,secondary,True,False,14.485000000000001,"LINESTRING (17.879227 49.0872053, 17.8792012 49.0872388, 17.8791683 49.0872612, 17.8791319 49.0872735, 17.8790819 49.0872854)",493,50,,roundabout
416921382,,secondary,True,False,7.024000000000001,"LINESTRING (17.8790819 49.0872854, 17.8790619 49.0872877, 17.8790355 49.0872867, 17.878987 49.0872796)",493,50,,roundabout
342339789,,secondary,True,False,26.197000000000003,"LINESTRING (17.8793873 49.087407, 17.8793126 49.0873873, 17.8792564 49.0873666, 17.8792148 49.0873529, 17.8790819 49.0872854)",494,50,,
