osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,access,bridge,tunnel
29043955,Jiráskova,tertiary,False,False,153.119,"LINESTRING (12.9282745 49.4381364, 12.928263 49.438074, 12.9282572 49.4380448, 12.9282362 49.4379896, 12.9282183 49.4379562, 12.9281849 49.4379228, 12.9281041 49.4378698, 12.9280008 49.4378236, 12.9278461 49.437778, 12.927685 49.437757, 12.9271644 49.4376751, 12.9270509 49.4376591, 12.926943 49.4376326, 12.926748 49.437544, 12.926607 49.437458)",1903,,,,,,
445058162,Chodská,tertiary,True,False,6.938000000000001,"LINESTRING (12.9282745 49.4381364, 12.9283045 49.4381391, 12.9283356 49.4381474, 12.928361 49.4381601)",,,,roundabout,,,
9822674,Jindřichova,residential,False,False,70.14,"LINESTRING (12.9304534 49.443533, 12.9304852 49.4435049, 12.9305278 49.4434726, 12.9306451 49.4434132, 12.9307899 49.4432604, 12.9309303 49.4430828, 12.9309926 49.4430167)",,,,,,,
816907520,Prokopa Velikého,secondary,False,True,126.033,"LINESTRING (12.9304534 49.443533, 12.9301813 49.4431144, 12.9298075 49.4424804)",193,50,2,,,,
152322976,Benešova,tertiary,False,True,18.586,"LINESTRING (12.9242502 49.445002, 12.9243129 49.4448399)",19363,,,,,,
152322976,Benešova,tertiary,False,False,18.586,"LINESTRING (12.9243129 49.4448399, 12.9242502 49.445002)",19363,,,,,,
9812580,Paroubkova,residential,True,False,40.851,"LINESTRING (12.9243129 49.4448399, 12.9243843 49.4448604, 12.92483 49.444988)",,,,,,,
152322976,Benešova,tertiary,False,True,73.10799999999999,"LINESTRING (12.9243129 49.4448399, 12.9243665 49.4446578, 12.9244029 49.4442445, 12.924408 49.4441865)",19363,,,,,,
9808635,Mánesova,residential,False,True,62.392,"LINESTRING (12.924408 49.4441865, 12.9252026 49.4444054)",,30,,,,,
152322976,Benešova,tertiary,False,False,73.108,"LINESTRING (12.924408 49.4441865, 12.9244029 49.4442445, 12.9243665 49.4446578, 12.9243129 49.4448399)",19363,,,,,,
152322976,Benešova,tertiary,False,True,100.72200000000001,"LINESTRING (12.924408 49.4441865, 12.9244629 49.4437426, 12.9245982 49.4432906)",19363,,,,,,
308449690,Benešova,tertiary,False,True,6.425,"LINESTRING (12.9245982 49.4432906, 12.9246168 49.4432341)",19363,,,,,,
152322976,Benešova,tertiary,False,False,100.72200000000001,"LINESTRING (12.9245982 49.4432906, 12.9244629 49.4437426, 12.924408 49.4441865)",19363,,,,,,
308449690,Benešova,tertiary,False,False,73.12,"LINESTRING (12.9248009 49.4425875, 12.9246168 49.4432341)",19363,,,,,,
308449690,Benešova,tertiary,False,True,45.398,"LINESTRING (12.9248009 49.4425875, 12.9249863 49.4422466, 12.9250103 49.4422026)",19363,,,,,,
308449690,Benešova,tertiary,False,False,45.398,"LINESTRING (12.9250103 49.4422026, 12.9249863 49.4422466, 12.9248009 49.4425875)",19363,,,,,,
308449690,Benešova,tertiary,False,True,86.617,"LINESTRING (12.9250103 49.4422026, 12.9251758 49.4418995, 12.925411 49.4414685)",19363,,,,,,
308449690,Benešova,tertiary,False,False,86.617,"LINESTRING (12.925411 49.4414685, 12.9251758 49.4418995, 12.9250103 49.4422026)",19363,,,,,,
"[23712842, 316837638, 316837639]",Pivovarská,residential,False,True,83.376,"LINESTRING (12.925411 49.4414685, 12.9260011 49.4417277, 12.9260342 49.4417422, 12.9263666 49.4418882)",,,,,,,
"[346965024, 445059498]",Benešova,tertiary,False,True,70.892,"LINESTRING (12.925411 49.4414685, 12.925668 49.4412464, 12.9258461 49.4410938, 12.9260008 49.4409592)",19363,,,,,,
308455365,Msgre. B. Staška,residential,False,False,27.869,"LINESTRING (12.9260068 49.439969, 12.9263905 49.4399928)",,20,,,,,
308455365,Msgre. B. Staška,residential,False,True,27.869,"LINESTRING (12.9263905 49.4399928, 12.9260068 49.439969)",,20,,,,,
10308702,Msgre. B. Staška,residential,False,False,86.881,"LINESTRING (12.9263905 49.4399928, 12.9265998 49.4399991, 12.9274662 49.4400197, 12.9275903 49.44003)",,20,,,,,
24518418,Npor. O. Bartoška,residential,False,True,114.72099999999999,"LINESTRING (12.9263905 49.4399928, 12.9264105 49.4398654, 12.9264198 49.4398064, 12.9266434 49.4394921, 12.9266512 49.4394453, 12.9266507 49.4392243, 12.9265332 49.4390074)",,20,,,,,
1257889995,Fügnerova,residential,True,False,144.23999999999998,"LINESTRING (12.9229484 49.4421061, 12.9238203 49.442337, 12.9247484 49.4425741, 12.9248009 49.4425875)",,30,,,,,
9808635,Mánesova,residential,False,False,62.392,"LINESTRING (12.9252026 49.4444054, 12.924408 49.4441865)",,30,,,,,
9808635,Mánesova,residential,False,True,40.611999999999995,"LINESTRING (12.9252026 49.4444054, 12.9255285 49.4444943, 12.9257241 49.4445409)",,30,,,,,
9808635,Mánesova,residential,False,False,40.611999999999995,"LINESTRING (12.9257241 49.4445409, 12.9255285 49.4444943, 12.9252026 49.4444054)",,30,,,,,
9808635,Mánesova,residential,False,True,41.738,"LINESTRING (12.9257241 49.4445409, 12.9262193 49.4446833, 12.9262521 49.4446927)",,30,,,,,
9812574,Thomayerova,residential,True,False,49.062,"LINESTRING (12.9257241 49.4445409, 12.9257553 49.4445012, 12.9260329 49.444148)",,30,,,,,
9808635,Mánesova,residential,False,True,71.016,"LINESTRING (12.9262521 49.4446927, 12.9271562 49.4449424)",,30,,,,,
9808635,Mánesova,residential,False,False,41.738,"LINESTRING (12.9262521 49.4446927, 12.9262193 49.4446833, 12.9257241 49.4445409)",,30,,,,,
9808635,Mánesova,residential,False,False,71.016,"LINESTRING (12.9271562 49.4449424, 12.9262521 49.4446927)",,30,,,,,
22954589,Vrchlického,residential,True,False,190.42500000000004,"LINESTRING (12.9262897 49.4434056, 12.926313 49.4433959, 12.9263373 49.4433891, 12.9263829 49.4433834, 12.9264364 49.4433873, 12.9277015 49.4436182, 12.9282583 49.4437198, 12.9284121 49.4437352, 12.9285046 49.4437317, 12.9285804 49.4437097, 12.9288028 49.4436274)",,30,,,,,
152322978,Thomayerova,residential,True,False,187.331,"LINESTRING (12.9262897 49.4434056, 12.926244 49.4433835, 12.9262298 49.4433693, 12.9262199 49.4433504, 12.9262233 49.4431139, 12.9262154 49.4429978, 12.9261951 49.4428813, 12.9261647 49.4427735, 12.9261194 49.4426579, 12.9260667 49.4425536, 12.9260056 49.4424548, 12.9259398 49.4424274, 12.9250103 49.4422026)",,30,,,,,
9812583,,residential,True,False,70.178,"LINESTRING (12.92483 49.444988, 12.9250022 49.4447375, 12.9252026 49.4444054)",,,,,,,
22954590,Baldovská,residential,False,True,149.681,"LINESTRING (12.9288028 49.4436274, 12.9291123 49.4432767, 12.9292715 49.4430356, 12.929571 49.4425847, 12.929657 49.4425288, 12.9298075 49.4424804)",,,,,,,
816907520,Prokopa Velikého,secondary,False,False,14.185,"LINESTRING (12.929736 49.4423616, 12.9298075 49.4424804)",193,50,2,,,,
10308705,Dukelská,residential,True,False,159.19299999999998,"LINESTRING (12.929736 49.4423616, 12.9298934 49.4423211, 12.9300014 49.44229, 12.9300634 49.4422615, 12.9301121 49.4422244, 12.9301836 49.4421764, 12.9302713 49.442115, 12.9303409 49.4420882, 12.9304184 49.442082, 12.931705 49.4420152, 12.9317869 49.442011)",,,,,,,
816907521,Prokopa Velikého,secondary,False,True,68.799,"LINESTRING (12.929736 49.4423616, 12.9295695 49.4419237, 12.9294987 49.4417625)",193,50,,,,,
"[10308705, 9812575]",Dukelská,residential,True,False,133.75900000000001,"LINESTRING (12.9317869 49.442011, 12.9326923 49.4418691, 12.9328168 49.4418496, 12.9329639 49.4418265, 12.9332693 49.4416993, 12.9332986 49.4416754, 12.9333148 49.4416157, 12.9333091 49.4415271)",,,,,,,
22973310,Dukelská,residential,False,False,114.406,"LINESTRING (12.9317869 49.442011, 12.9326023 49.4420023, 12.9330124 49.4419245, 12.9332223 49.4418627, 12.9333136 49.4418237)",,,,,,,
22954594,náměstí Svobody,primary,False,True,16.601,"LINESTRING (12.9333091 49.4415271, 12.9330814 49.4415463)",22,50,2,,,,
22954594,náměstí Svobody,primary,False,False,44.716,"LINESTRING (12.9333091 49.4415271, 12.9337954 49.4414786, 12.9339198 49.4414638)",22,50,2,,,,
9822674,Jindřichova,residential,False,False,19.586,"LINESTRING (12.9309926 49.4430167, 12.9312626 49.4430024)",,,,,,,
9822674,Jindřichova,residential,False,True,70.14,"LINESTRING (12.9309926 49.4430167, 12.9309303 49.4430828, 12.9307899 49.4432604, 12.9306451 49.4434132, 12.9305278 49.4434726, 12.9304852 49.4435049, 12.9304534 49.443533)",,,,,,,
10308727,Císlerova,residential,False,False,157.485,"LINESTRING (12.9309926 49.4430167, 12.9310127 49.4428327, 12.9311134 49.4427512, 12.931274 49.442715, 12.9318012 49.4426746, 12.9326585 49.442636, 12.9327311 49.4426534, 12.9327905 49.4427026)",,,,,,,
9822674,Jindřichova,residential,False,True,19.586,"LINESTRING (12.9312626 49.4430024, 12.9309926 49.4430167)",,,,,,,
9822674,Jindřichova,residential,False,False,118.05499999999999,"LINESTRING (12.9312626 49.4430024, 12.9316162 49.4429947, 12.9317878 49.4430003, 12.9318672 49.4429957, 12.9319589 49.4429674, 12.932486 49.4427955, 12.9327905 49.4427026)",,,,,,,
10308724,Čerchovská,residential,False,False,79.88,"LINESTRING (12.9312626 49.4430024, 12.9313062 49.4434174, 12.9313365 49.4434918, 12.9313811 49.4435646, 12.9314737 49.4436988)",,,,,,,
9822674,Jindřichova,residential,False,False,60.448,"LINESTRING (12.9327905 49.4427026, 12.9332179 49.4426442, 12.933614 49.4426112)",,,,,,,
9822674,Jindřichova,residential,False,True,118.055,"LINESTRING (12.9327905 49.4427026, 12.932486 49.4427955, 12.9319589 49.4429674, 12.9318672 49.4429957, 12.9317878 49.4430003, 12.9316162 49.4429947, 12.9312626 49.4430024)",,,,,,,
10308727,Císlerova,residential,False,True,157.48499999999999,"LINESTRING (12.9327905 49.4427026, 12.9327311 49.4426534, 12.9326585 49.442636, 12.9318012 49.4426746, 12.931274 49.442715, 12.9311134 49.4427512, 12.9310127 49.4428327, 12.9309926 49.4430167)",,,,,,,
10308706,Dukelská,residential,False,True,90.219,"LINESTRING (12.933614 49.4426112, 12.9333136 49.4418237)",,,,,no,,
9822674,Jindřichova,residential,False,False,188.64600000000002,"LINESTRING (12.933614 49.4426112, 12.9341687 49.4425388, 12.9345723 49.4424513, 12.9355978 49.4421036, 12.935742 49.4420561, 12.9358728 49.4420169, 12.936017 49.4419786)",,,,,,,
9822674,Jindřichova,residential,False,True,60.448,"LINESTRING (12.933614 49.4426112, 12.9332179 49.4426442, 12.9327905 49.4427026)",,,,,,,
10308706,Dukelská,residential,False,False,95.548,"LINESTRING (12.933614 49.4426112, 12.9338097 49.4430432, 12.9340147 49.4434298)",,,,,no,,
24054954,JUDr. A. Žlábka,residential,False,False,112.26,"LINESTRING (12.9262822 49.4384444, 12.9247347 49.4383629)",,,,,,,
24518418,Npor. O. Bartoška,residential,False,False,49.653,"LINESTRING (12.9262822 49.4384444, 12.9264811 49.4388718)",,20,,,,,
"[34904521, 24518419]","['Nadporučíka Otty Bartoška', 'Hruškova']",residential,False,True,37.066,"LINESTRING (12.9262822 49.4384444, 12.926284 49.4383211, 12.926283 49.4382716, 12.9262811 49.4381718, 12.9262973 49.438112)",,,,,,yes,
24518418,Npor. O. Bartoška,residential,False,True,15.542,"LINESTRING (12.9265332 49.4390074, 12.9264811 49.4388718)",,20,,,,,
23696902,Jana Procházky,residential,False,False,64.946,"LINESTRING (12.9265332 49.4390074, 12.9260869 49.4391689, 12.9257757 49.439319)",,20,,,,,
24518418,Npor. O. Bartoška,residential,False,False,114.72099999999999,"LINESTRING (12.9265332 49.4390074, 12.9266507 49.4392243, 12.9266512 49.4394453, 12.9266434 49.4394921, 12.9264198 49.4398064, 12.9264105 49.4398654, 12.9263905 49.4399928)",,20,,,,,
"[924520985, 1208903203, 10308700]",Břetislavova,residential,False,False,30.55,"LINESTRING (12.9328789 49.4387324, 12.9328687 49.4387693, 12.9328509 49.438838, 12.9328286 49.4389485, 12.932838 49.4390043)",,,,,,yes,
23805478,U elektrárny,residential,False,True,97.488,"LINESTRING (12.9328789 49.4387324, 12.9329192 49.4378957, 12.9329211 49.4378561)",,,,,,,
179793006,Havlíčkova,tertiary,False,False,193.02000000000004,"LINESTRING (12.9328789 49.4387324, 12.9335962 49.4388116, 12.9339583 49.4388699, 12.9342871 49.4389221, 12.9345776 49.4389514, 12.9349134 49.4389581, 12.9351731 49.438947, 12.9354291 49.4389176, 12.9355082 49.4389086)",1903,,,,,,
179793006,Havlíčkova,tertiary,False,True,330.118,"LINESTRING (12.9328789 49.4387324, 12.9310906 49.4385401, 12.9309671 49.4385346, 12.9303153 49.438503, 12.9300913 49.4384964, 12.9298451 49.438481, 12.9295337 49.4384506, 12.9291985 49.4384171, 12.9285197 49.4382776, 12.928388 49.4382506)",1903,,,,,,
23062795,Břetislavova,residential,False,False,103.398,"LINESTRING (12.932838 49.4390043, 12.9327239 49.4390088, 12.9325578 49.4390067, 12.9324127 49.438981, 12.9314571 49.4387912)",,,,,,,
910896011,Břetislavova,residential,False,False,86.155,"LINESTRING (12.932838 49.4390043, 12.932883 49.4390545, 12.9329598 49.4390944, 12.9330714 49.439134, 12.9333602 49.4392264, 12.933457 49.4392673, 12.9335531 49.4393172, 12.9336255 49.4393695, 12.9337176 49.4394618, 12.9337341 49.4394848)",,,,,,,
"[924520985, 1208903203, 10308700]",Břetislavova,residential,False,True,30.55,"LINESTRING (12.932838 49.4390043, 12.9328286 49.4389485, 12.9328509 49.438838, 12.9328687 49.4387693, 12.9328789 49.4387324)",,,,,,yes,
23038116,Srnova,residential,True,False,88.77,"LINESTRING (12.9337341 49.4394848, 12.9341629 49.4395446, 12.9349325 49.4396582)",,20,1,,,,
23039269,Břetislavova,residential,False,False,55.108,"LINESTRING (12.9337341 49.4394848, 12.9337764 49.4395801, 12.93379 49.4396307, 12.9337874 49.4396808, 12.9337196 49.4399724)",,,,,,,
910896011,Břetislavova,residential,False,True,86.155,"LINESTRING (12.9337341 49.4394848, 12.9337176 49.4394618, 12.9336255 49.4393695, 12.9335531 49.4393172, 12.933457 49.4392673, 12.9333602 49.4392264, 12.9330714 49.439134, 12.9329598 49.4390944, 12.932883 49.4390545, 12.932838 49.4390043)",,,,,,,
23039269,Břetislavova,residential,False,False,57.916,"LINESTRING (12.9336784 49.4402201, 12.9336453 49.4403145, 12.9334724 49.4406557, 12.933444 49.4407178)",,,,,,,
23039269,Břetislavova,residential,False,True,27.703000000000003,"LINESTRING (12.9336784 49.4402201, 12.9337101 49.4400296, 12.9337196 49.4399724)",,,,,,,
23697345,Tovární,residential,True,False,124.702,"LINESTRING (12.9351759 49.440698, 12.9354639 49.4401875, 12.935476 49.4401421, 12.9354693 49.4400898, 12.9354331 49.4400462, 12.9353448 49.4399987, 12.934842 49.4398602)",,20,,,,,
37134733,Husova třída,residential,False,False,127.519,"LINESTRING (12.9351759 49.440698, 12.9349862 49.4407161, 12.9348934 49.440727, 12.9345253 49.440773, 12.9342371 49.4408043, 12.9341269 49.4408101, 12.9340402 49.4408094, 12.9339539 49.4408031, 12.9336233 49.440748, 12.933444 49.4407178)",,,,,,,
37134733,Husova třída,residential,False,True,29.913999999999998,"LINESTRING (12.9351759 49.440698, 12.9353043 49.4406985, 12.9353762 49.4407117, 12.9354186 49.4407257, 12.9355493 49.4407891)",,,,,,,
22954591,Dukelská,primary,False,True,139.986,"LINESTRING (12.9355493 49.4407891, 12.9354196 49.4408467, 12.9353104 49.4408951, 12.9350779 49.4409935, 12.9348201 49.4411118, 12.934512 49.4412462, 12.9343001 49.4413406, 12.93409 49.4414201, 12.9339198 49.4414638)",22,50,2,,,,
37134733,Husova třída,residential,False,False,29.914,"LINESTRING (12.9355493 49.4407891, 12.9354186 49.4407257, 12.9353762 49.4407117, 12.9353043 49.4406985, 12.9351759 49.440698)",,,,,,,
"[816907523, 816907524]",Husova třída,primary,False,False,74.128,"LINESTRING (12.9355493 49.4407891, 12.9360183 49.4406083, 12.9364284 49.4404461)",22,50,,,,,
22954594,náměstí Svobody,primary,False,False,16.601,"LINESTRING (12.9330814 49.4415463, 12.9333091 49.4415271)",22,50,2,,,,
10308701,Poděbradova,residential,True,False,96.00699999999999,"LINESTRING (12.9330814 49.4415463, 12.9331011 49.44145, 12.9331146 49.441397, 12.9331523 49.441318, 12.9333911 49.4408015, 12.933444 49.4407178)",,,,,,,
"[22954593, 816907522, 1009726473]",Poděbradova,primary,False,True,260.612,"LINESTRING (12.9330814 49.4415463, 12.9326595 49.441595, 12.9323048 49.4416313, 12.931565 49.441683, 12.9313495 49.4416942, 12.9311376 49.4417061, 12.9310434 49.4417114, 12.9308738 49.4417202, 12.9306234 49.441735, 12.9297126 49.441776, 12.9294987 49.4417625)",22,50,"['2', '3']",,,,
23039269,Břetislavova,residential,False,True,57.916,"LINESTRING (12.933444 49.4407178, 12.9334724 49.4406557, 12.9336453 49.4403145, 12.9336784 49.4402201)",,,,,,,
37134733,Husova třída,residential,False,True,127.51899999999999,"LINESTRING (12.933444 49.4407178, 12.9336233 49.440748, 12.9339539 49.4408031, 12.9340402 49.4408094, 12.9341269 49.4408101, 12.9342371 49.4408043, 12.9345253 49.440773, 12.9348934 49.440727, 12.9349862 49.4407161, 12.9351759 49.440698)",,,,,,,
"[22954595, 641024195, 60175264, 761953127]","['náměstí Míru', 'Husova třída']",residential,False,False,273.866,"LINESTRING (12.933444 49.4407178, 12.9326908 49.4405886, 12.9326794 49.4405868, 12.9325771 49.4405685, 12.9324223 49.4405459, 12.9323941 49.4405419, 12.9320066 49.4404887, 12.9314862 49.4404233, 12.931391 49.4404129, 12.9297314 49.4402398)",,20,,,,,building_passage
"[23039248, 723143337, 23039247, 10308703]",Chodská,residential,False,False,108.362,"LINESTRING (12.9280416 49.4392432, 12.9280721 49.4391743, 12.9281408 49.4389978, 12.9282033 49.4388007, 12.9282872 49.4385633, 12.9283069 49.4385054, 12.9283107 49.4384952, 12.928346 49.4383619, 12.9283458 49.4383429, 12.928323 49.4382932)",,20,,,,yes,
10308703,Chodská,residential,False,True,94.48200000000001,"LINESTRING (12.9280416 49.4392432, 12.9279258 49.4393508, 12.9277903 49.4395072, 12.9276532 49.4398429, 12.9276453 49.4398665, 12.9275903 49.44003)",,20,,,,,
"[10308704, 455691432]",Hradská,residential,False,False,144.70499999999998,"LINESTRING (12.9280416 49.4392432, 12.9283073 49.4392675, 12.9285789 49.4393176, 12.9293348 49.4394362, 12.9299878 49.4395423)",,20,,,,,
10308706,Dukelská,residential,False,False,90.219,"LINESTRING (12.9333136 49.4418237, 12.933614 49.4426112)",,,,,no,,
22973310,Dukelská,residential,False,True,114.406,"LINESTRING (12.9333136 49.4418237, 12.9332223 49.4418627, 12.9330124 49.4419245, 12.9326023 49.4420023, 12.9317869 49.442011)",,,,,,,
967342154,Dukelská,residential,False,False,61.921,"LINESTRING (12.9333136 49.4418237, 12.9336316 49.441689, 12.9338518 49.441578, 12.9338814 49.4415631, 12.9339153 49.441519, 12.9339198 49.4414638)",,,,,,,
548202701,Jiráskova,tertiary,False,False,29.617,"LINESTRING (12.926607 49.437458, 12.926317 49.4372699)",1903,,,,,,
10308710,Klášterského,residential,True,False,147.816,"LINESTRING (12.926607 49.437458, 12.9271557 49.4375293, 12.927809 49.4375641, 12.92835 49.4377052, 12.9285937 49.4377286)",,,,,,,
29043955,Jiráskova,tertiary,False,True,153.119,"LINESTRING (12.926607 49.437458, 12.926748 49.437544, 12.926943 49.4376326, 12.9270509 49.4376591, 12.9271644 49.4376751, 12.927685 49.437757, 12.9278461 49.437778, 12.9280008 49.4378236, 12.9281041 49.4378698, 12.9281849 49.4379228, 12.9282183 49.4379562, 12.9282362 49.4379896, 12.9282572 49.4380448, 12.928263 49.438074, 12.9282745 49.4381364)",1903,,,,,,
10308709,Chodská,residential,False,True,51.377,"LINESTRING (12.9285937 49.4377286, 12.9284786 49.4380299, 12.9284324 49.4380943, 12.9284106 49.4381148, 12.928361 49.4381601)",,,,,,,
29043953,Žižkova,residential,True,False,201.461,"LINESTRING (12.9285937 49.4377286, 12.9310768 49.4378049, 12.9312131 49.437806, 12.9313771 49.4378072)",,,,,,,
29043954,Chodská,residential,False,False,76.37299999999999,"LINESTRING (12.9285937 49.4377286, 12.9288196 49.4373219, 12.9290161 49.4371019)",,,,,,,
10308711,Voborníkova,residential,False,False,172.506,"LINESTRING (12.9290161 49.4371019, 12.9313945 49.4372232)",,,,,,,
29043954,Chodská,residential,False,True,76.37299999999999,"LINESTRING (12.9290161 49.4371019, 12.9288196 49.4373219, 12.9285937 49.4377286)",,,,,,,
1244711790,Chodská,residential,False,False,57.843,"LINESTRING (12.9290161 49.4371019, 12.9291432 49.4369729, 12.9292451 49.4368744, 12.9294734 49.4366754)",,,,,,,
10308712,,residential,False,False,64.95,"LINESTRING (12.9313771 49.4378072, 12.9313945 49.4372232)",,,,,,,
29043953,Žižkova,residential,True,False,111.77600000000001,"LINESTRING (12.9313771 49.4378072, 12.9321158 49.437828, 12.9329211 49.4378561)",,,,,,,
23805478,U elektrárny,residential,False,False,97.488,"LINESTRING (12.9329211 49.4378561, 12.9329192 49.4378957, 12.9328789 49.4387324)",,,,,,,
29043953,Žižkova,residential,True,False,192.73899999999998,"LINESTRING (12.9329211 49.4378561, 12.934224 49.4378484, 12.9352577 49.4378253, 12.9354786 49.4378193, 12.9355857 49.4378164)",,,,,,,
548202700,Žižkova,residential,True,False,71.498,"LINESTRING (12.9355857 49.4378164, 12.9365723 49.4378593)",,,,,,,
23039547,Klímova,residential,False,False,121.58500000000001,"LINESTRING (12.9355857 49.4378164, 12.9355826 49.4378774, 12.9355613 49.4382971, 12.9355082 49.4389086)",,,,,,,
23039550,,residential,False,True,9.653,"LINESTRING (12.9365723 49.4378593, 12.9365089 49.4379357)",,,,,,,
1244972167,Na Milotově,residential,False,False,57.836,"LINESTRING (12.9365723 49.4378593, 12.9366056 49.4375878, 12.9365736 49.4373409)",,,,,,,
23039547,Klímova,residential,False,True,121.58500000000001,"LINESTRING (12.9355082 49.4389086, 12.9355613 49.4382971, 12.9355826 49.4378774, 12.9355857 49.4378164)",,,,,,,
179793006,Havlíčkova,tertiary,False,True,193.02,"LINESTRING (12.9355082 49.4389086, 12.9354291 49.4389176, 12.9351731 49.438947, 12.9349134 49.4389581, 12.9345776 49.4389514, 12.9342871 49.4389221, 12.9339583 49.4388699, 12.9335962 49.4388116, 12.9328789 49.4387324)",1903,,,,,,
10308711,Voborníkova,residential,False,False,76.661,"LINESTRING (12.9313945 49.4372232, 12.9324547 49.4372224)",,,,,,,
10308711,Voborníkova,residential,False,True,172.506,"LINESTRING (12.9313945 49.4372232, 12.9290161 49.4371019)",,,,,,,
10308712,,residential,False,True,64.95,"LINESTRING (12.9313945 49.4372232, 12.9313771 49.4378072)",,,,,,,
10308711,Voborníkova,residential,False,True,76.661,"LINESTRING (12.9324547 49.4372224, 12.9313945 49.4372232)",,,,,,,
10308711,Voborníkova,residential,False,False,298.46999999999997,"LINESTRING (12.9324547 49.4372224, 12.9329816 49.4372536, 12.9345076 49.4373001, 12.934767 49.4372875, 12.9350209 49.4372846, 12.935521 49.4373254, 12.9360447 49.4373364, 12.9365736 49.4373409)",,,,,,,
"[10308713, 445879585]",Pelnářova,residential,False,False,98.98,"LINESTRING (12.9324547 49.4372224, 12.932596 49.437056, 12.9326142 49.4369896, 12.9326465 49.4367976, 12.9326763 49.4365826, 12.9327071 49.4363599)",,30,,,,,
1244972237,Na Milotově,residential,False,False,106.066,"LINESTRING (12.9365736 49.4373409, 12.9362448 49.4364113)",,,,,,,
10308711,Voborníkova,residential,False,True,298.46999999999997,"LINESTRING (12.9365736 49.4373409, 12.9360447 49.4373364, 12.935521 49.4373254, 12.9350209 49.4372846, 12.934767 49.4372875, 12.9345076 49.4373001, 12.9329816 49.4372536, 12.9324547 49.4372224)",,,,,,,
1244972167,Na Milotově,residential,False,True,57.836,"LINESTRING (12.9365736 49.4373409, 12.9366056 49.4375878, 12.9365723 49.4378593)",,,,,,,
10308714,Pelnářova,residential,False,False,238.044,"LINESTRING (12.9327071 49.4363599, 12.9345431 49.4364671, 12.9349037 49.436482, 12.9352576 49.4364862, 12.9356034 49.436473, 12.9359878 49.4364441)",,,,,,,
"[10308713, 445879585]",Pelnářova,residential,False,True,98.98,"LINESTRING (12.9327071 49.4363599, 12.9326763 49.4365826, 12.9326465 49.4367976, 12.9326142 49.4369896, 12.932596 49.437056, 12.9324547 49.4372224)",,30,,,,,
