osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge
37011820,Dvořákova,residential,50,False,True,21.95,,,"LINESTRING (14.4496503 51.0026739, 14.4496926 51.0024783)",
183899044,Dr. Edvarda Beneše,secondary,50,False,False,19.646,2,266,"LINESTRING (14.4496503 51.0026739, 14.4499283 51.0026492)",
749398496,Na příkopě,residential,,False,False,30.28,,,"LINESTRING (14.4496503 51.0026739, 14.449582 51.0029428)",
183899044,Dr. Edvarda Beneše,secondary,50,False,True,158.137,2,266,"LINESTRING (14.4496503 51.0026739, 14.4493926 51.0026861, 14.4486016 51.0026767, 14.447707 51.002656, 14.4473974 51.0026188)",
37011848,Studniční,residential,,False,True,38.331,,,"LINESTRING (14.4501919 51.0026201, 14.4496926 51.0024783)",
183899044,Dr. Edvarda Beneše,secondary,50,False,True,18.727,2,266,"LINESTRING (14.4501919 51.0026201, 14.4499283 51.0026492)",
"[162854856, 183899044]","['nám. Míru', 'Dr. Edvarda Beneše']",secondary,50,False,False,135.587,2,266,"LINESTRING (14.4501919 51.0026201, 14.4503193 51.0026093, 14.4504064 51.0026131, 14.4504943 51.0026203, 14.450619 51.0026426, 14.4510732 51.0027528, 14.4519382 51.0029928, 14.4520033 51.0030113)",
37011806,Zahradní,residential,50,False,True,237.115,,,"LINESTRING (14.4575607 51.004253, 14.457517 51.0043047, 14.4573608 51.0044932, 14.4560324 51.0059025, 14.4558416 51.0060901)",
162825358,Rumburská,secondary,50,False,False,187.79999999999998,2,266,"LINESTRING (14.4575607 51.004253, 14.4576735 51.0042193, 14.4601121 51.003731)",
"[1073962846, 153546372, 162854854]","['T. G. Masaryka', 'Zámecká']",secondary,50,False,True,337.164,2,266,"LINESTRING (14.4575607 51.004253, 14.4574255 51.004221, 14.4572605 51.0041763, 14.4562183 51.0039081, 14.4561329 51.003892, 14.4560578 51.0038878, 14.4559751 51.0038899, 14.455913 51.0039089, 14.4558513 51.0039309, 14.455575 51.0040701, 14.4554922 51.0041053, 14.455128 51.0042113, 14.4549558 51.0042628, 14.4548035 51.0043097, 14.4544878 51.0044033, 14.4544351 51.0044157, 14.4543807 51.0044232, 14.4543191 51.0044296, 14.4542497 51.0044299, 14.4541803 51.0044237, 14.4540643 51.0044043, 14.4539224 51.004366, 14.4535719 51.0042699, 14.4534221 51.0042142, 14.4532071 51.0041091)",
267888372,T. G. Masaryka,tertiary,50,False,True,116.847,2,2662,"LINESTRING (14.4575607 51.004253, 14.4579065 51.004363, 14.4590519 51.004726)",
183899044,Dr. Edvarda Beneše,secondary,50,False,False,18.727,2,266,"LINESTRING (14.4499283 51.0026492, 14.4501919 51.0026201)",
183899044,Dr. Edvarda Beneše,secondary,50,False,True,19.646,2,266,"LINESTRING (14.4499283 51.0026492, 14.4496503 51.0026739)",
23373458,Budišínská,tertiary,50,False,False,48.653,,2666,"LINESTRING (14.4532071 51.0041091, 14.4528779 51.0044945)",
229066667,Budišínská,secondary,50,False,True,40.002,2,266,"LINESTRING (14.4532071 51.0041091, 14.453216 51.0040254, 14.45323 51.0038989, 14.4532429 51.0037984, 14.4532578 51.0037511)",
"[153546372, 162854854, 1073962846]","['T. G. Masaryka', 'Zámecká']",secondary,50,False,False,337.164,2,266,"LINESTRING (14.4532071 51.0041091, 14.4534221 51.0042142, 14.4535719 51.0042699, 14.4539224 51.004366, 14.4540643 51.0044043, 14.4541803 51.0044237, 14.4542497 51.0044299, 14.4543191 51.0044296, 14.4543807 51.0044232, 14.4544351 51.0044157, 14.4544878 51.0044033, 14.4548035 51.0043097, 14.4549558 51.0042628, 14.455128 51.0042113, 14.4554922 51.0041053, 14.455575 51.0040701, 14.4558513 51.0039309, 14.455913 51.0039089, 14.4559751 51.0038899, 14.4560578 51.0038878, 14.4561329 51.003892, 14.4562183 51.0039081, 14.4572605 51.0041763, 14.4574255 51.004221, 14.4575607 51.004253)",
37011835,Husova,residential,,False,False,128.134,,,"LINESTRING (14.446661 51.0024206, 14.4461278 51.003523)",
183899044,Dr. Edvarda Beneše,secondary,50,False,False,28.996,2,266,"LINESTRING (14.446661 51.0024206, 14.4470501 51.0025103)",
183899044,Dr. Edvarda Beneše,secondary,50,False,True,53.974,2,266,"LINESTRING (14.446661 51.0024206, 14.4459115 51.0023059)",
294998109,Sluneční,residential,,False,True,134.911,,,"LINESTRING (14.4502783 51.0071911, 14.4499105 51.0070105, 14.4494091 51.0067541, 14.4493371 51.0067173, 14.449261 51.006693, 14.4491978 51.0066816, 14.4486314 51.0066326)",
294998162,Židovská,residential,,False,False,198.012,,,"LINESTRING (14.4502783 51.0071911, 14.4499526 51.0072493, 14.4497205 51.0073095, 14.4495579 51.0074412, 14.4494786 51.0075198, 14.4493945 51.0075351, 14.4492679 51.0075261, 14.4484949 51.0073163, 14.4479636 51.0072737, 14.4477898 51.0071741)",
25055285,Dr. Milady Horákové,tertiary,50,False,False,10.312,,2667,"LINESTRING (14.4477898 51.0071741, 14.4478922 51.0071074)",
294998162,Židovská,residential,,False,True,198.012,,,"LINESTRING (14.4477898 51.0071741, 14.4479636 51.0072737, 14.4484949 51.0073163, 14.4492679 51.0075261, 14.4493945 51.0075351, 14.4494786 51.0075198, 14.4495579 51.0074412, 14.4497205 51.0073095, 14.4499526 51.0072493, 14.4502783 51.0071911)",
25055285,Dr. Milady Horákové,tertiary,50,False,False,102.325,,2667,"LINESTRING (14.4490278 51.0064074, 14.4495947 51.0062178, 14.4502596 51.0059787, 14.4502934 51.0059517)",
25055285,Dr. Milady Horákové,tertiary,50,False,True,37.391999999999996,,2667,"LINESTRING (14.4490278 51.0064074, 14.4488464 51.0065045, 14.4487072 51.0065917, 14.4486314 51.0066326)",
37011857,Jungmannova,residential,,False,True,188.555,,,"LINESTRING (14.4490278 51.0064074, 14.4487908 51.0062479, 14.4485405 51.0061278, 14.4466568 51.0056465)",
"[25055289, 23373458, 583701622]",Budišínská,tertiary,50,False,False,41.963,,2666,"LINESTRING (14.4525733 51.0053894, 14.4525676 51.0056215, 14.4525722 51.0057072, 14.4525801 51.0057665)",yes
23373458,Budišínská,tertiary,50,False,True,102.61699999999999,,2666,"LINESTRING (14.4525733 51.0053894, 14.452607 51.0051509, 14.4526534 51.0049233, 14.4527233 51.0047143, 14.4528779 51.0044945)",
162857139,Na hrázi,residential,50,False,True,121.579,,,"LINESTRING (14.4525733 51.0053894, 14.4528277 51.0053555, 14.4531535 51.0053634, 14.4538303 51.0055986, 14.4540223 51.0057466, 14.4540595 51.0057874)",
874200476,Svobodovo nám.,tertiary,50,False,True,67.35,,2667,"LINESTRING (14.4525733 51.0053894, 14.4522113 51.0053556, 14.4517731 51.0052931, 14.4516299 51.0052714)",
"[37011866, 370705133, 370705135]",Ostrovní,residential,50,False,False,71.789,,,"LINESTRING (14.4559048 51.0069357, 14.455809 51.0069877, 14.4557304 51.0070656, 14.4552908 51.0074502)",yes
874183463,Na hrázi,residential,50,False,False,66.762,,,"LINESTRING (14.4559048 51.0069357, 14.4558974 51.0067275, 14.455743 51.0066072, 14.4554068 51.0064992)",
83642413,Svojsíkova,tertiary,50,False,True,53.054,,2668,"LINESTRING (14.4532766 51.0012922, 14.4531373 51.0008232)",
166852328,Svojsíkova,tertiary,50,False,False,34.557,,2668,"LINESTRING (14.4532766 51.0012922, 14.4532661 51.0013857, 14.4532525 51.0015066, 14.4532443 51.0016023)",
"[423103412, 423103413]",Křečanská,tertiary,50,False,True,145.237,,2658,"LINESTRING (14.4532766 51.0012922, 14.4533928 51.0010122, 14.4535978 51.0003186, 14.4535454 51.0000091)",
267888372,T. G. Masaryka,tertiary,50,False,False,64.93900000000001,2,2662,"LINESTRING (14.4600877 51.0049368, 14.459636 51.0048732, 14.459475 51.0048414, 14.4592025 51.0047679)",
267888372,T. G. Masaryka,tertiary,50,False,True,11.522,2,2662,"LINESTRING (14.4590519 51.004726, 14.4592025 51.0047679)",
37011807,Tyršova,residential,50,False,False,125.712,,,"LINESTRING (14.4590519 51.004726, 14.4583151 51.0056227, 14.4582073 51.005723)",
267888372,T. G. Masaryka,tertiary,50,False,False,116.847,2,2662,"LINESTRING (14.4590519 51.004726, 14.4579065 51.004363, 14.4575607 51.004253)",
166852328,Svojsíkova,tertiary,50,False,True,26.202,,2668,"LINESTRING (14.4532312 51.0018378, 14.4532443 51.0016023)",
37011841,,residential,,False,False,61.928,,,"LINESTRING (14.4532312 51.0018378, 14.4527959 51.0018831, 14.4523609 51.0019384)",
166852328,Svojsíkova,tertiary,50,False,False,64.47,,2668,"LINESTRING (14.4532312 51.0018378, 14.4532013 51.0020312, 14.4531794 51.0021063, 14.453118 51.0022237, 14.4529946 51.0023922)",
23373458,Budišínská,tertiary,50,False,True,48.653,,2666,"LINESTRING (14.4528779 51.0044945, 14.4532071 51.0041091)",
37011861,Farní,residential,,False,False,54.829,,,"LINESTRING (14.4528779 51.0044945, 14.4522009 51.0042462)",
23373458,Budišínská,tertiary,50,False,False,102.617,,2666,"LINESTRING (14.4528779 51.0044945, 14.4527233 51.0047143, 14.4526534 51.0049233, 14.452607 51.0051509, 14.4525733 51.0053894)",
37011847,J. K. Tyla,residential,,False,True,65.814,,,"LINESTRING (14.4470501 51.0025103, 14.4473704 51.0019538)",
183899044,Dr. Edvarda Beneše,secondary,50,False,True,28.996,2,266,"LINESTRING (14.4470501 51.0025103, 14.446661 51.0024206)",
183899044,Dr. Edvarda Beneše,secondary,50,False,False,27.134,2,266,"LINESTRING (14.4470501 51.0025103, 14.4472631 51.0025782, 14.4473974 51.0026188)",
190675656,Císařská,residential,,False,False,50.525,,,"LINESTRING (14.4473974 51.0026188, 14.4471475 51.0030451)",
183899044,Dr. Edvarda Beneše,secondary,50,False,False,158.137,2,266,"LINESTRING (14.4473974 51.0026188, 14.447707 51.002656, 14.4486016 51.0026767, 14.4493926 51.0026861, 14.4496503 51.0026739)",
183899044,Dr. Edvarda Beneše,secondary,50,False,True,27.134,2,266,"LINESTRING (14.4473974 51.0026188, 14.4472631 51.0025782, 14.4470501 51.0025103)",
183899044,Dr. Edvarda Beneše,secondary,50,False,False,53.974,2,266,"LINESTRING (14.4459115 51.0023059, 14.446661 51.0024206)",
37011849,Palackého,residential,,False,True,63.550000000000004,,,"LINESTRING (14.4459115 51.0023059, 14.4461142 51.0018769, 14.4461386 51.0017539)",
25055286,Svobodovo nám.,tertiary,50,False,True,36.855,,2667,"LINESTRING (14.4516299 51.0052714, 14.4512184 51.005239, 14.4511065 51.0052423)",
874200476,Svobodovo nám.,tertiary,50,False,False,67.35,,2667,"LINESTRING (14.4516299 51.0052714, 14.4517731 51.0052931, 14.4522113 51.0053556, 14.4525733 51.0053894)",
"[37011802, 874200477]",Na příkopě,residential,,False,True,112.446,,,"LINESTRING (14.4516299 51.0052714, 14.4514744 51.0048907, 14.4508581 51.0044093)",
25055290,Budišínská,tertiary,50,False,False,30.594,2,2666,"LINESTRING (14.4527206 51.0062471, 14.4527775 51.0065199)",
37011824,Na můstku,residential,,False,False,74.845,,,"LINESTRING (14.4527206 51.0062471, 14.4529267 51.0061111, 14.4535878 51.0058614)",
583701622,Budišínská,tertiary,50,False,True,54.342999999999996,,2666,"LINESTRING (14.4527206 51.0062471, 14.4526133 51.005899, 14.4525801 51.0057665)",
25055290,Budišínská,tertiary,50,False,True,37.156,2,2666,"LINESTRING (14.4528548 51.0068505, 14.4528272 51.0067294, 14.4527775 51.0065199)",
162857139,Na hrázi,residential,50,False,False,60.904,,,"LINESTRING (14.4554068 51.0064992, 14.454616 51.0062703)",
874183463,Na hrázi,residential,50,False,True,66.762,,,"LINESTRING (14.4554068 51.0064992, 14.455743 51.0066072, 14.4558974 51.0067275, 14.4559048 51.0069357)",
"[874183464, 37011806]",Zahradní,residential,50,False,False,54.725,,,"LINESTRING (14.4554068 51.0064992, 14.4558121 51.0061179, 14.4558416 51.0060901)",
37011807,Tyršova,residential,50,False,True,112.879,,,"LINESTRING (14.4573033 51.0065638, 14.4582073 51.005723)",
231492648,Jiráskova,residential,50,False,False,115.039,,,"LINESTRING (14.4573033 51.0065638, 14.4565503 51.0063198, 14.4558416 51.0060901)",
231492648,Jiráskova,residential,50,False,True,98.71100000000001,,,"LINESTRING (14.4573033 51.0065638, 14.4574288 51.0066189, 14.4584402 51.0070894)",
37011807,Tyršova,residential,50,False,False,112.879,,,"LINESTRING (14.4582073 51.005723, 14.4573033 51.0065638)",
37011807,Tyršova,residential,50,False,True,125.712,,,"LINESTRING (14.4582073 51.005723, 14.4583151 51.0056227, 14.4590519 51.004726)",
37011808,Lužická,residential,50,False,False,155.519,,,"LINESTRING (14.4582073 51.005723, 14.4593562 51.0061824, 14.4597081 51.0063577, 14.4599525 51.0065669)",
37011808,Lužická,residential,50,False,True,155.519,,,"LINESTRING (14.4599525 51.0065669, 14.4597081 51.0063577, 14.4593562 51.0061824, 14.4582073 51.005723)",
37011810,17. listopadu,residential,50,False,True,39.262,,,"LINESTRING (14.4583982 51.0006613, 14.4588482 51.0008722)",
37011859,Sokolská,residential,50,False,False,71.275,,,"LINESTRING (14.4583982 51.0006613, 14.4577875 51.0011743)",
37011859,Sokolská,residential,50,False,True,53.69,,,"LINESTRING (14.4583982 51.0006613, 14.4588568 51.0002742)",
37011810,17. listopadu,residential,50,False,False,39.262,,,"LINESTRING (14.4588482 51.0008722, 14.4583982 51.0006613)",
162825356,Sv. Čecha,residential,,False,False,72.614,,,"LINESTRING (14.4588482 51.0008722, 14.4582424 51.0014024)",
229066680,Sv. Čecha,residential,,False,True,114.099,,,"LINESTRING (14.4588482 51.0008722, 14.4598424 51.0000589)",
37011813,Hradební,residential,50,False,False,48.688,,,"LINESTRING (14.4559884 51.0034235, 14.4558309 51.00385)",
37011813,Hradební,residential,50,False,True,39.176,,,"LINESTRING (14.4559884 51.0034235, 14.4559591 51.0032728, 14.4558467 51.0030852)",
166852328,Svojsíkova,tertiary,50,False,False,26.202,,2668,"LINESTRING (14.4532443 51.0016023, 14.4532312 51.0018378)",
37011813,Hradební,residential,50,False,False,109.081,,,"LINESTRING (14.4532443 51.0016023, 14.4536178 51.0016395, 14.4539893 51.0017318, 14.454351 51.0019163, 14.4545558 51.0020675)",
166852328,Svojsíkova,tertiary,50,False,True,34.557,,2668,"LINESTRING (14.4532443 51.0016023, 14.4532525 51.0015066, 14.4532661 51.0013857, 14.4532766 51.0012922)",
37011813,Hradební,residential,50,False,True,44.871,,,"LINESTRING (14.4549718 51.0023746, 14.4545558 51.0020675)",
37011813,Hradební,residential,50,False,False,99.973,,,"LINESTRING (14.4549718 51.0023746, 14.4553481 51.0026668, 14.4558467 51.0030852)",
267888361,Karlova,residential,50,True,False,230.75400000000002,,,"LINESTRING (14.4549718 51.0023746, 14.4551917 51.0022147, 14.4554068 51.0019655, 14.4554801 51.0017041, 14.4556365 51.001541, 14.4561399 51.0010863, 14.4566578 51.0006186)",
162825365,Sokolská,residential,50,True,False,81.536,,,"LINESTRING (14.4558467 51.0030852, 14.4564912 51.0024743)",
37011813,Hradební,residential,50,False,False,39.176,,,"LINESTRING (14.4558467 51.0030852, 14.4559591 51.0032728, 14.4559884 51.0034235)",
37011813,Hradební,residential,50,False,True,99.973,,,"LINESTRING (14.4558467 51.0030852, 14.4553481 51.0026668, 14.4549718 51.0023746)",
37011813,Hradební,residential,50,False,True,48.688,,,"LINESTRING (14.4558309 51.00385, 14.4559884 51.0034235)",
"[37011845, 37011846]","['Robotnická', 'Hřbitovní']",residential,,False,True,146.03300000000002,,,"LINESTRING (14.4541593 51.0028892, 14.4537791 51.002721, 14.4535675 51.0026265, 14.4536835 51.0024629, 14.4537882 51.0023937, 14.4545558 51.0020675)",
267888361,Karlova,residential,50,True,False,58.934,,,"LINESTRING (14.4541593 51.0028892, 14.4546101 51.0026145, 14.4547642 51.0025204)",
809205425,Karlova,residential,50,False,True,68.863,,,"LINESTRING (14.458043 50.9993087, 14.4576607 50.9996715, 14.4575139 50.9998306)",
37011820,Dvořákova,residential,50,False,False,49.888,,,"LINESTRING (14.4535454 51.0000091, 14.4528432 51.0000866)",
"[423103412, 423103413]",Křečanská,tertiary,50,False,False,145.237,,2658,"LINESTRING (14.4535454 51.0000091, 14.4535978 51.0003186, 14.4533928 51.0010122, 14.4532766 51.0012922)",
37011820,Dvořákova,residential,50,False,False,76.126,,,"LINESTRING (14.4528432 51.0000866, 14.4517554 51.0000946)",
37011820,Dvořákova,residential,50,False,True,49.888,,,"LINESTRING (14.4528432 51.0000866, 14.4535454 51.0000091)",
83642413,Svojsíkova,tertiary,50,False,False,84.452,,2668,"LINESTRING (14.4528432 51.0000866, 14.4531373 51.0008232)",
37011839,B. Němcové,residential,,False,True,66.28,,,"LINESTRING (14.4499141 51.0013133, 14.4490448 51.0010766)",
37011820,Dvořákova,residential,50,False,False,130.466,,,"LINESTRING (14.4499141 51.0013133, 14.4497278 51.0022929, 14.4496926 51.0024783)",
37011820,Dvořákova,residential,50,False,True,147.187,,,"LINESTRING (14.4499141 51.0013133, 14.4500998 51.0007965, 14.4503344 51.0004889, 14.4506473 51.0002182, 14.4508022 51.0001519)",
37011839,B. Němcové,residential,,False,False,142.829,,,"LINESTRING (14.4499141 51.0013133, 14.4507226 51.0015583, 14.45157 51.0019159, 14.4516717 51.00196)",
37011802,Na příkopě,residential,,False,True,61.583,,,"LINESTRING (14.4508581 51.0044093, 14.4502822 51.0039905)",
"[37011802, 874200477]",Na příkopě,residential,,False,False,112.446,,,"LINESTRING (14.4508581 51.0044093, 14.4514744 51.0048907, 14.4516299 51.0052714)",
615984365,Nerudova,residential,,False,True,67.806,,,"LINESTRING (14.4508581 51.0044093, 14.4511018 51.0041831, 14.4514485 51.0039269)",
25055285,Dr. Milady Horákové,tertiary,50,False,True,79.063,,2667,"LINESTRING (14.4508625 51.005338, 14.4503459 51.0059089, 14.4502934 51.0059517)",
37011823,Potoční,residential,,False,False,99.423,,,"LINESTRING (14.4508625 51.005338, 14.451556 51.0055364, 14.4521791 51.0056717)",
162854859,Potoční,residential,,False,True,34.477000000000004,,,"LINESTRING (14.4508625 51.005338, 14.4506111 51.0052433, 14.4504391 51.0051794)",
"[25055291, 874200475, 25055286]","['Doktorky Minlady Horákové', 'Dr. Milady Horákové', 'Svobodovo nám.']",tertiary,50,False,False,20.521,,2667,"LINESTRING (14.4508625 51.005338, 14.450928 51.0052992, 14.451062 51.005246, 14.4511065 51.0052423)",yes
37011823,Potoční,residential,,False,True,29.972,,,"LINESTRING (14.4525801 51.0057665, 14.4521791 51.0056717)",
583701622,Budišínská,tertiary,50,False,False,54.342999999999996,,2666,"LINESTRING (14.4525801 51.0057665, 14.4526133 51.005899, 14.4527206 51.0062471)",
"[25055289, 23373458, 583701622]",Budišínská,tertiary,50,False,True,41.963,,2666,"LINESTRING (14.4525801 51.0057665, 14.4525722 51.0057072, 14.4525676 51.0056215, 14.4525733 51.0053894)",yes
