osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,width
161768164,Komenského,tertiary,False,False,107.609,14410,"LINESTRING (13.9574486 49.0823608, 13.9571941 49.0824972, 13.9565455 49.0828931, 13.95632 49.0829806)",,,
172692371,Komenského,tertiary,False,True,77.12700000000001,14410,"LINESTRING (13.9574486 49.0823608, 13.9575086 49.0822846, 13.9576973 49.0820331, 13.9578669 49.0818172, 13.9579462 49.0817501)",,,
43306739,Sídliště Hájky,residential,False,False,11.621,,"LINESTRING (13.95632 49.0829806, 13.9562259 49.0828962)",,,
161768154,Komenského,tertiary,False,False,182.47299999999998,14410,"LINESTRING (13.95632 49.0829806, 13.9559361 49.0830206, 13.9547637 49.0830235, 13.954304 49.0830508, 13.953833 49.0831202)",,,
161768164,Komenského,tertiary,False,True,107.609,14410,"LINESTRING (13.95632 49.0829806, 13.9565455 49.0828931, 13.9571941 49.0824972, 13.9574486 49.0823608)",,,
43306750,Sídliště,residential,False,True,46.813,,"LINESTRING (13.963797 49.082913, 13.9634317 49.0825666)",,,
303665042,Pražská,tertiary,False,False,154.82999999999998,1449,"LINESTRING (13.963797 49.082913, 13.9632166 49.083241, 13.9627077 49.0836395, 13.9625946 49.0837545, 13.9625179 49.0837941, 13.9622628 49.0838257)",,,
"[1015048852, 1219707718]",,tertiary,False,"[False, True]",72.00599999999999,1449,"LINESTRING (13.963797 49.082913, 13.9641189 49.0828265, 13.9642064 49.0828161, 13.9642792 49.0828053, 13.9643535 49.0827907, 13.9643968 49.0827803, 13.964413 49.082777, 13.9644484 49.0827706, 13.9645086 49.0827628, 13.9645636 49.0827587, 13.9646235 49.0827575, 13.9646852 49.0827601, 13.9647459 49.0827658)",,,
43306740,,residential,False,False,150.414,,"LINESTRING (13.95224 49.0822601, 13.9527344 49.0825047, 13.953833 49.0831202)",,,
43306743,Jeronýmova,residential,False,False,167.87,,"LINESTRING (13.9566197 49.0813299, 13.9567554 49.0812246, 13.9569022 49.0811952, 13.9571956 49.0811574, 13.9581587 49.0810172, 13.9588122 49.0810499)",,,
161768157,Nerudova,tertiary,False,False,107.99000000000001,14415,"LINESTRING (13.9566197 49.0813299, 13.9572876 49.0815131, 13.9577268 49.0816335, 13.9579462 49.0817501)",,,
172692353,Nerudova,tertiary,False,False,45.778999999999996,14415,"LINESTRING (13.9566197 49.0813299, 13.9563893 49.0812838, 13.9560379 49.0811766)",,,
43306745,Holečkova,residential,False,True,113.595,,"LINESTRING (13.9618631 49.0778528, 13.9627204 49.0787062)",,,
43306743,Jeronýmova,residential,False,True,167.87,,"LINESTRING (13.9588122 49.0810499, 13.9581587 49.0810172, 13.9571956 49.0811574, 13.9569022 49.0811952, 13.9567554 49.0812246, 13.9566197 49.0813299)",,,
161768150,Sídliště,residential,False,False,95.041,,"LINESTRING (13.9588122 49.0810499, 13.9590628 49.0810483, 13.9593648 49.0810442, 13.9596313 49.0809537, 13.9598269 49.080904, 13.9600691 49.0809078)",,,
161768177,Husova,tertiary,False,False,27.380000000000003,,"LINESTRING (13.9588122 49.0810499, 13.9587995 49.0811659, 13.9588268 49.0812946)",,,
161768177,Husova,tertiary,False,True,96.577,,"LINESTRING (13.9588122 49.0810499, 13.9590403 49.0806895, 13.9591999 49.0803429, 13.9592817 49.0802396)",,,
161768177,Husova,tertiary,False,False,53.727,,"LINESTRING (13.96211 49.079016, 13.9614416 49.0792204)",,,
172692361,,residential,False,True,60.33,,"LINESTRING (13.96211 49.079016, 13.9623307 49.0790198, 13.9629191 49.0789207)",,,
371337658,Husova,tertiary,False,True,57.13,,"LINESTRING (13.96211 49.079016, 13.962333 49.078947, 13.962446 49.078896, 13.962618 49.078793, 13.9627204 49.0787062)",,,
161768167,Sídliště,residential,False,False,18.484,,"LINESTRING (13.9615528 49.080247, 13.9615232 49.0804121)",,,
43306738,U Sídliště,residential,False,True,216.055,,"LINESTRING (13.9615528 49.080247, 13.9624896 49.0803161, 13.9628641 49.0804212, 13.9634197 49.0807528, 13.963712 49.0808013, 13.9641688 49.081017)",,,
43306748,Sídliště,residential,False,True,141.934,,"LINESTRING (13.9615528 49.080247, 13.9615603 49.0801859, 13.9615962 49.0798943, 13.961584 49.0797844, 13.9615178 49.0797238, 13.9613826 49.0796556, 13.961152 49.0796461, 13.9608689 49.0796888, 13.9606772 49.0796767, 13.9604982 49.0795703)",,,
43306740,,residential,False,True,150.414,,"LINESTRING (13.953833 49.0831202, 13.9527344 49.0825047, 13.95224 49.0822601)",,,
161768154,Komenského,tertiary,False,True,182.47299999999998,14410,"LINESTRING (13.953833 49.0831202, 13.954304 49.0830508, 13.9547637 49.0830235, 13.9559361 49.0830206, 13.95632 49.0829806)",,,
161768159,Komenského,tertiary,False,False,101.536,14410,"LINESTRING (13.953833 49.0831202, 13.9532427 49.083233, 13.9527482 49.0834373, 13.9526225 49.0835346)",,,
"[43306742, 30198287]",Vlachova,residential,False,True,512.325,,"LINESTRING (13.9526225 49.0835346, 13.9531165 49.0833631, 13.9533294 49.0833473, 13.9543632 49.0835357, 13.9547896 49.0836133, 13.9548755 49.083629, 13.9560009 49.0838101, 13.9562839 49.0838817, 13.9567459 49.084138, 13.9572936 49.0844419, 13.9574582 49.0844859, 13.9576228 49.0844749, 13.9576997 49.0843497, 13.9577497 49.0841039, 13.9577277 49.0839326, 13.9576076 49.0836117, 13.9575348 49.0835066)",,,
161768159,Komenského,tertiary,False,True,101.536,14410,"LINESTRING (13.9526225 49.0835346, 13.9527482 49.0834373, 13.9532427 49.083233, 13.953833 49.0831202)",,,
161768163,Komenského,tertiary,False,False,25.034,14410,"LINESTRING (13.9526225 49.0835346, 13.9524888 49.0835947, 13.9523391 49.083662)",,,
161768180,Sídliště,residential,False,False,75.489,,"LINESTRING (13.9629541 49.0821464, 13.9622684 49.0826555)",,,
"[43306749, 161768167]",Sídliště,residential,False,True,252.866,,"LINESTRING (13.9629541 49.0821464, 13.963049 49.0820413, 13.9631177 49.0819189, 13.9633024 49.0818122, 13.9634254 49.0816529, 13.9634518 49.0815608, 13.9634606 49.0814706, 13.9633873 49.0813785, 13.9632613 49.0812806, 13.9628854 49.0811251, 13.9625645 49.0810794, 13.9617157 49.0810182, 13.9614134 49.0809891)",,,
43306750,Sídliště,residential,False,False,58.248999999999995,,"LINESTRING (13.9629541 49.0821464, 13.9631391 49.0823092, 13.9634317 49.0825666)",,,
161768180,Sídliště,residential,False,True,75.489,,"LINESTRING (13.9622684 49.0826555, 13.9629541 49.0821464)",,,
43306751,Sídliště,residential,False,False,61.741,,"LINESTRING (13.9628395 49.0829621, 13.9633077 49.0826285, 13.9634317 49.0825666)",,,
43306750,Sídliště,residential,False,False,46.813,,"LINESTRING (13.9634317 49.0825666, 13.963797 49.082913)",,,
43306750,Sídliště,residential,False,True,58.248999999999995,,"LINESTRING (13.9634317 49.0825666, 13.9631391 49.0823092, 13.9629541 49.0821464)",,,
43306751,Sídliště,residential,False,True,61.741,,"LINESTRING (13.9634317 49.0825666, 13.9633077 49.0826285, 13.9628395 49.0829621)",,,
43306738,U Sídliště,residential,False,False,216.055,,"LINESTRING (13.9641688 49.081017, 13.963712 49.0808013, 13.9634197 49.0807528, 13.9628641 49.0804212, 13.9624896 49.0803161, 13.9615528 49.080247)",,,
161768161,Husova,residential,False,True,89.468,,"LINESTRING (13.9599452 49.0798401, 13.959102 49.079255)",,,
161768177,Husova,tertiary,False,True,50.222,,"LINESTRING (13.9599452 49.0798401, 13.9604982 49.0795703)",,,
161768177,Husova,tertiary,False,False,65.84700000000001,,"LINESTRING (13.9599452 49.0798401, 13.9597066 49.0799658, 13.9593538 49.0801759, 13.9592817 49.0802396)",,,
161768153,,residential,False,False,24.096,,"LINESTRING (13.9523391 49.083662, 13.9520872 49.0835215)",,,
161768163,Komenského,tertiary,False,True,25.034,14410,"LINESTRING (13.9523391 49.083662, 13.9524888 49.0835947, 13.9526225 49.0835346)",,,
161768177,Husova,tertiary,False,False,96.577,,"LINESTRING (13.9592817 49.0802396, 13.9591999 49.0803429, 13.9590403 49.0806895, 13.9588122 49.0810499)",,,
161768177,Husova,tertiary,False,True,65.84700000000001,,"LINESTRING (13.9592817 49.0802396, 13.9593538 49.0801759, 13.9597066 49.0799658, 13.9599452 49.0798401)",,,
"[161768179, 161768148]","['Vodičkova', 'Kozinova']",residential,False,True,160.14,,"LINESTRING (13.9592817 49.0802396, 13.959068 49.0801888, 13.9589206 49.0800542, 13.9584063 49.0797062, 13.959102 49.079255)",,,
161768166,Jiráskova,residential,False,False,111.93299999999999,,"LINESTRING (13.9560379 49.0811766, 13.9556892 49.0812953, 13.9555064 49.0813575, 13.9548295 49.0815308, 13.9548011 49.0815691, 13.9548294 49.081663)",,,
172692353,Nerudova,tertiary,False,False,58.358999999999995,14415,"LINESTRING (13.9560379 49.0811766, 13.9555128 49.0810165, 13.9553098 49.0809575)",,,
172692353,Nerudova,tertiary,False,True,45.778999999999996,14415,"LINESTRING (13.9560379 49.0811766, 13.9563893 49.0812838, 13.9566197 49.0813299)",,,
161768167,Sídliště,residential,False,False,41.136,,"LINESTRING (13.9615232 49.0804121, 13.9614533 49.0807792)",,,
161768167,Sídliště,residential,False,True,18.484,,"LINESTRING (13.9615232 49.0804121, 13.9615528 49.080247)",,,
161768169,Sídliště,residential,False,False,55.993,,"LINESTRING (13.9615232 49.0804121, 13.9607579 49.0803642)",,,
161768161,Husova,residential,False,False,89.468,,"LINESTRING (13.959102 49.079255, 13.9599452 49.0798401)",,,
"[161768179, 161768148]","['Vodičkova', 'Kozinova']",residential,False,False,160.14000000000001,,"LINESTRING (13.959102 49.079255, 13.9584063 49.0797062, 13.9589206 49.0800542, 13.959068 49.0801888, 13.9592817 49.0802396)",,,
"[43306744, 161768173]",Kozinova,residential,False,"[False, True]",262.93499999999995,,"LINESTRING (13.959102 49.079255, 13.9593191 49.0790893, 13.9595281 49.0788702, 13.959739 49.0787293, 13.9603856 49.0784111, 13.9606115 49.0783719, 13.9614416 49.0792204)",,,
161768150,Sídliště,residential,False,False,40.463,,"LINESTRING (13.9600691 49.0809078, 13.9606218 49.0809447)",,,
161768169,Sídliště,residential,False,True,26.617,,"LINESTRING (13.9600691 49.0809078, 13.9601122 49.0806701)",,,
161768150,Sídliště,residential,False,True,95.041,,"LINESTRING (13.9600691 49.0809078, 13.9598269 49.080904, 13.9596313 49.0809537, 13.9593648 49.0810442, 13.9590628 49.0810483, 13.9588122 49.0810499)",,,
161768166,Jiráskova,residential,False,True,111.93299999999999,,"LINESTRING (13.9548294 49.081663, 13.9548011 49.0815691, 13.9548295 49.0815308, 13.9555064 49.0813575, 13.9556892 49.0812953, 13.9560379 49.0811766)",,,
172692361,,residential,False,False,60.33,,"LINESTRING (13.9629191 49.0789207, 13.9623307 49.0790198, 13.96211 49.079016)",,,
1221625500,Dlouhá Louka,residential,False,False,28.156,,"LINESTRING (13.9629191 49.0789207, 13.9628522 49.0788631, 13.9627453 49.0787599, 13.9627204 49.0787062)",,,
1221625500,Dlouhá Louka,residential,False,True,92.01799999999999,,"LINESTRING (13.9629191 49.0789207, 13.9629549 49.0789162, 13.963139 49.078893, 13.9639444 49.0788593, 13.9639781 49.078857, 13.9640083 49.0788542, 13.9640537 49.0788489, 13.9640718 49.0788468, 13.964172 49.0788298)",,,
161768150,Sídliště,residential,False,True,40.463,,"LINESTRING (13.9606218 49.0809447, 13.9600691 49.0809078)",,,
161768150,Sídliště,residential,False,False,57.865,,"LINESTRING (13.9606218 49.0809447, 13.9612648 49.0809804, 13.9614134 49.0809891)",,,
161768174,Sídliště,residential,False,False,26.681,,"LINESTRING (13.9606218 49.0809447, 13.9606578 49.0807638, 13.9606966 49.0807122)",,,
161768167,Sídliště,residential,False,True,23.52,,"LINESTRING (13.9614134 49.0809891, 13.9614533 49.0807792)",,,
161768150,Sídliště,residential,False,True,57.865,,"LINESTRING (13.9614134 49.0809891, 13.9612648 49.0809804, 13.9606218 49.0809447)",,,
"[43306749, 161768167]",Sídliště,residential,False,False,252.866,,"LINESTRING (13.9614134 49.0809891, 13.9617157 49.0810182, 13.9625645 49.0810794, 13.9628854 49.0811251, 13.9632613 49.0812806, 13.9633873 49.0813785, 13.9634606 49.0814706, 13.9634518 49.0815608, 13.9634254 49.0816529, 13.9633024 49.0818122, 13.9631177 49.0819189, 13.963049 49.0820413, 13.9629541 49.0821464)",,,
161768169,Sídliště,residential,False,True,55.993,,"LINESTRING (13.9607579 49.0803642, 13.9615232 49.0804121)",,,
161768174,Sídliště,residential,False,True,38.953,,"LINESTRING (13.9607579 49.0803642, 13.9606966 49.0807122)",,,
161768169,Sídliště,residential,False,False,75.679,,"LINESTRING (13.9607579 49.0803642, 13.9602842 49.0803337, 13.9601548 49.080435, 13.9601122 49.0806701)",,,
303665044,Purkyňova,residential,False,False,24.376,,"LINESTRING (13.9519933 49.0794843, 13.9522402 49.0796323)",,,
172692353,Nerudova,tertiary,False,True,58.358999999999995,14415,"LINESTRING (13.9553098 49.0809575, 13.9555128 49.0810165, 13.9560379 49.0811766)",,,
"[172692367, 371337715, 371337716, 175846936, 303665055]","['Žižkova', 'Purkyňova']",residential,False,"[False, True]",378.41999999999996,,"LINESTRING (13.9553098 49.0809575, 13.9552815 49.0807542, 13.9552587 49.0805902, 13.9552345 49.0803944, 13.9552731 49.0802712, 13.9553229 49.0801747, 13.9553671 49.0800975, 13.9553902 49.079985, 13.9553949 49.0798465, 13.9553961 49.0796759, 13.9550684 49.079577, 13.9546753 49.0795995, 13.9540547 49.0796231, 13.9535453 49.0797012, 13.9534469 49.0796992, 13.9533797 49.0796977, 13.9532144 49.0796847, 13.952434 49.0796192, 13.9523474 49.0796238, 13.9522402 49.0796323)",yes,,
193919151,Nerudova,tertiary,False,False,170.838,14415,"LINESTRING (13.9553098 49.0809575, 13.9550622 49.0809166, 13.9541573 49.0808213, 13.9534902 49.0806934, 13.953317 49.0806505, 13.953109 49.0805767, 13.953063 49.0805547)",,,
37141412,náměstí Svobody,tertiary,False,True,114.65899999999999,,"LINESTRING (13.9596627 49.082162, 13.9595536 49.0819846, 13.959451 49.0818566, 13.9593992 49.0818032, 13.9593317 49.0817337, 13.9592044 49.081623, 13.9591232 49.0815524, 13.9588268 49.0812946)",,,
303665043,Pražská,tertiary,False,False,269.23699999999997,,"LINESTRING (13.9596627 49.082162, 13.9597078 49.0822317, 13.9597896 49.0823366, 13.9599907 49.0825943, 13.9603521 49.0828123, 13.9611999 49.0832588, 13.9620611 49.0836659, 13.962183 49.0837456, 13.9622628 49.0838257)",,,
303665046,náměstí Svobody,residential,False,False,135.10000000000002,,"LINESTRING (13.9596627 49.082162, 13.9589984 49.0819649, 13.9581298 49.0818494, 13.9580756 49.0818237, 13.9579901 49.0817833, 13.9579462 49.0817501)",,,
303665044,Purkyňova,residential,False,True,24.376,,"LINESTRING (13.9522402 49.0796323, 13.9519933 49.0794843)",,,
"[172692367, 371337715, 371337716, 175846936, 303665055]","['Žižkova', 'Purkyňova']",residential,False,"[False, True]",378.4200000000001,,"LINESTRING (13.9522402 49.0796323, 13.9523474 49.0796238, 13.952434 49.0796192, 13.9532144 49.0796847, 13.9533797 49.0796977, 13.9534469 49.0796992, 13.9535453 49.0797012, 13.9540547 49.0796231, 13.9546753 49.0795995, 13.9550684 49.079577, 13.9553961 49.0796759, 13.9553949 49.0798465, 13.9553902 49.079985, 13.9553671 49.0800975, 13.9553229 49.0801747, 13.9552731 49.0802712, 13.9552345 49.0803944, 13.9552587 49.0805902, 13.9552815 49.0807542, 13.9553098 49.0809575)",yes,,
"[371337665, 371337666, 303665044]",Purkyňova,residential,False,False,113.462,,"LINESTRING (13.9522402 49.0796323, 13.9523939 49.0797244, 13.9526377 49.0799924, 13.9526519 49.0800079, 13.9529343 49.0803173, 13.9529481 49.0803732, 13.9529641 49.0804374, 13.952968 49.0805091)",yes,,
43306739,Sídliště Hájky,residential,False,True,11.621,,"LINESTRING (13.9562259 49.0828962, 13.95632 49.0829806)",,,
187381269,Jana Matulky,residential,False,False,142.301,,"LINESTRING (13.9562259 49.0828962, 13.9565727 49.0823408, 13.9565898 49.0823066, 13.9565803 49.082261, 13.9557418 49.0820252)",,2,
187381269,Jana Matulky,residential,False,True,142.301,,"LINESTRING (13.9557418 49.0820252, 13.9565803 49.082261, 13.9565898 49.0823066, 13.9565727 49.0823408, 13.9562259 49.0828962)",,2,
161768177,Husova,tertiary,False,False,50.222,,"LINESTRING (13.9604982 49.0795703, 13.9599452 49.0798401)",,,
43306748,Sídliště,residential,False,False,141.934,,"LINESTRING (13.9604982 49.0795703, 13.9606772 49.0796767, 13.9608689 49.0796888, 13.961152 49.0796461, 13.9613826 49.0796556, 13.9615178 49.0797238, 13.961584 49.0797844, 13.9615962 49.0798943, 13.9615603 49.0801859, 13.9615528 49.080247)",,,
161768177,Husova,tertiary,False,True,79.189,,"LINESTRING (13.9604982 49.0795703, 13.9606882 49.0794776, 13.9608778 49.0794013, 13.9614416 49.0792204)",,,
193919151,Nerudova,tertiary,False,False,8.578,14415,"LINESTRING (13.953063 49.0805547, 13.952968 49.0805091)",,,
193919151,Nerudova,tertiary,False,True,170.83800000000002,14415,"LINESTRING (13.953063 49.0805547, 13.953109 49.0805767, 13.953317 49.0806505, 13.9534902 49.0806934, 13.9541573 49.0808213, 13.9550622 49.0809166, 13.9553098 49.0809575)",,,
303665038,Havlíčkova,residential,False,True,35.495999999999995,,"LINESTRING (13.953063 49.0805547, 13.9530528 49.0805891, 13.9530216 49.0807505, 13.953032 49.0808718)",,,
303665039,Havlíčkova,residential,False,True,58.872,,"LINESTRING (13.9523066 49.0806482, 13.9529302 49.080865, 13.953032 49.0808718)",,,
303665038,Havlíčkova,residential,False,False,35.496,,"LINESTRING (13.953032 49.0808718, 13.9530216 49.0807505, 13.9530528 49.0805891, 13.953063 49.0805547)",,,
303665039,Havlíčkova,residential,False,False,58.872,,"LINESTRING (13.953032 49.0808718, 13.9529302 49.080865, 13.9523066 49.0806482)",,,
303665039,Havlíčkova,residential,False,True,50.772000000000006,,"LINESTRING (13.953032 49.0808718, 13.953216 49.0809551, 13.9536417 49.0810908)",,,
303665039,Havlíčkova,residential,False,False,50.772000000000006,,"LINESTRING (13.9536417 49.0810908, 13.953216 49.0809551, 13.953032 49.0808718)",,,
503110047,Panská zahrada,residential,False,True,195.292,,"LINESTRING (13.9589882 49.0856527, 13.9610025 49.0844933)",,,
503110047,Panská zahrada,residential,False,False,195.292,,"LINESTRING (13.9610025 49.0844933, 13.9589882 49.0856527)",,,
"[503110048, 503863016]",Panská zahrada,residential,False,False,82.714,,"LINESTRING (13.9610025 49.0844933, 13.9603357 49.0841838, 13.9601007 49.084043)",,,
503110048,Panská zahrada,residential,False,True,139.537,,"LINESTRING (13.9610025 49.0844933, 13.9611527 49.0845583, 13.9612278 49.084604, 13.9613458 49.0846964, 13.9614572 49.0847836, 13.9615584 49.0848179, 13.9616194 49.0848275, 13.9616624 49.0848201, 13.961944 49.0846655, 13.962003 49.0846251, 13.9621666 49.0845689, 13.9625666 49.0844911)",,,
1219707719,Pražská,tertiary,False,True,77.226,,"LINESTRING (13.9625666 49.0844911, 13.9622628 49.0838257)",,,
503110048,Panská zahrada,residential,False,False,139.537,,"LINESTRING (13.9625666 49.0844911, 13.9621666 49.0845689, 13.962003 49.0846251, 13.961944 49.0846655, 13.9616624 49.0848201, 13.9616194 49.0848275, 13.9615584 49.0848179, 13.9614572 49.0847836, 13.9613458 49.0846964, 13.9612278 49.084604, 13.9611527 49.0845583, 13.9610025 49.0844933)",,,
"[1015048856, 1219707719]",Pražská,tertiary,False,False,136.94000000000003,,"LINESTRING (13.9625666 49.0844911, 13.9627803 49.0850015, 13.9628517 49.0851601, 13.9628785 49.0852009, 13.9629075 49.0852364, 13.9629288 49.0852583, 13.9629489 49.0852767, 13.9629695 49.0852937, 13.9629992 49.0853157, 13.9630305 49.085336, 13.9630637 49.0853548, 13.963098 49.085372, 13.9631342 49.0853878, 13.9631722 49.0854022, 13.963192 49.0854088, 13.9631959 49.0854101, 13.9632507 49.0854258, 13.9632771 49.0854317, 13.9633433 49.0854449, 13.9634745 49.0854692)",,2,
161768153,,residential,False,True,24.096,,"LINESTRING (13.9520872 49.0835215, 13.9523391 49.083662)",,,
503860648,,residential,False,False,20.137,,"LINESTRING (13.9520872 49.0835215, 13.9518437 49.0836073)",,,
503860648,,residential,False,True,20.137,,"LINESTRING (13.9518437 49.0836073, 13.9520872 49.0835215)",,,
961406071,,residential,False,False,114.494,,"LINESTRING (13.9601007 49.084043, 13.959039 49.0848024)",,,
"[503863016, 961406066, 961406067, 961406069]",,residential,False,False,199.57399999999998,,"LINESTRING (13.9601007 49.084043, 13.9593089 49.0837628, 13.9589707 49.0836734, 13.9587837 49.0836125, 13.9584447 49.0835553, 13.9579277 49.083503, 13.9577032 49.0834977, 13.9575348 49.0835066)",,,
"[503863016, 503110048]",Panská zahrada,residential,False,True,82.714,,"LINESTRING (13.9601007 49.084043, 13.9603357 49.0841838, 13.9610025 49.0844933)",,,
161768167,Sídliště,residential,False,False,23.52,,"LINESTRING (13.9614533 49.0807792, 13.9614134 49.0809891)",,,
161768167,Sídliště,residential,False,True,41.136,,"LINESTRING (13.9614533 49.0807792, 13.9615232 49.0804121)",,,
503863026,,residential,False,True,55.733,,"LINESTRING (13.9614533 49.0807792, 13.9608329 49.0807371, 13.9606966 49.0807122)",,,
161768174,Sídliště,residential,False,False,38.953,,"LINESTRING (13.9606966 49.0807122, 13.9607579 49.0803642)",,,
503863026,,residential,False,True,42.82,,"LINESTRING (13.9606966 49.0807122, 13.9601122 49.0806701)",,,
161768174,Sídliště,residential,False,True,26.681,,"LINESTRING (13.9606966 49.0807122, 13.9606578 49.0807638, 13.9606218 49.0809447)",,,
503863026,,residential,False,False,55.733,,"LINESTRING (13.9606966 49.0807122, 13.9608329 49.0807371, 13.9614533 49.0807792)",,,
161768169,Sídliště,residential,False,False,26.617,,"LINESTRING (13.9601122 49.0806701, 13.9600691 49.0809078)",,,
503863026,,residential,False,False,42.82,,"LINESTRING (13.9601122 49.0806701, 13.9606966 49.0807122)",,,
161768169,Sídliště,residential,False,True,75.679,,"LINESTRING (13.9601122 49.0806701, 13.9601548 49.080435, 13.9602842 49.0803337, 13.9607579 49.0803642)",,,
"[43306742, 30198287]",Vlachova,residential,False,False,512.3249999999999,,"LINESTRING (13.9575348 49.0835066, 13.9576076 49.0836117, 13.9577277 49.0839326, 13.9577497 49.0841039, 13.9576997 49.0843497, 13.9576228 49.0844749, 13.9574582 49.0844859, 13.9572936 49.0844419, 13.9567459 49.084138, 13.9562839 49.0838817, 13.9560009 49.0838101, 13.9548755 49.083629, 13.9547896 49.0836133, 13.9543632 49.0835357, 13.9533294 49.0833473, 13.9531165 49.0833631, 13.9526225 49.0835346)",,,
30198287,Vlachova,residential,False,True,130.918,,"LINESTRING (13.9575348 49.0835066, 13.9574089 49.0833297, 13.9573494 49.0831942, 13.9573369 49.0830891, 13.9573339 49.0827714, 13.9573845 49.0825256, 13.9574486 49.0823608)",,,
