osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes
9587710,372,Jevíčská,secondary,False,False,312.498,"LINESTRING (16.6808119 49.6146579, 16.6804193 49.614572, 16.6782088 49.614063, 16.6767335 49.6137018)",,,
259325348,3742,,tertiary,False,True,107.691,"LINESTRING (16.6808119 49.6146579, 16.6802407 49.6148844, 16.679537 49.6151635)",,,
265504894,3742,Na Zkratce,tertiary,False,False,153.46699999999998,"LINESTRING (16.6808119 49.6146579, 16.6817009 49.6142843, 16.682604 49.6139119)",,,
38114708,,Dlouhá,residential,False,False,55.305,"LINESTRING (16.6842935 49.613234, 16.6836188 49.6129968)",,,
265504894,3742,Na Zkratce,tertiary,False,True,60.661,"LINESTRING (16.6842935 49.613234, 16.6835828 49.6135265)",,,
"[265504918, 265504917, 265504894]",3742,Na Zkratce,tertiary,False,False,200.266,"LINESTRING (16.6842935 49.613234, 16.6847968 49.6129789, 16.6850255 49.6128263, 16.6853329 49.6125233, 16.6855932 49.6122183, 16.685775 49.6120081, 16.6858642 49.6119022, 16.6859391 49.611813)",yes,,
26598305,3723,Nádražní,tertiary,False,False,6.574,"LINESTRING (16.6729058 49.6114602, 16.6729864 49.6114325)",,,
38114708,,Dlouhá,residential,False,True,214.536,"LINESTRING (16.6729058 49.6114602, 16.6730298 49.6115545, 16.6733024 49.6117422, 16.6734536 49.6118302, 16.6737464 49.6119414, 16.6745392 49.6121707, 16.6750976 49.6124172, 16.6753737 49.6124967)",,,
152005670,3724,nám. Osvobození,tertiary,False,False,62.73500000000001,"LINESTRING (16.6729058 49.6114602, 16.6728154 49.6115236, 16.6727617 49.6115802, 16.6727197 49.6116369, 16.6726387 49.6117522, 16.6725995 49.6118295, 16.672532 49.611963)",,,
"[259324905, 9587834]",372,"['Horensko', 'Náměstí Osvobození']",secondary,False,True,150.53300000000002,"LINESTRING (16.672532 49.611963, 16.6726138 49.6120005, 16.6727358 49.6120663, 16.6732382 49.6125101, 16.6732887 49.6125346, 16.6740409 49.6128754)",,50,
152005670,3724,nám. Osvobození,tertiary,False,True,62.735,"LINESTRING (16.672532 49.611963, 16.6725995 49.6118295, 16.6726387 49.6117522, 16.6727197 49.6116369, 16.6727617 49.6115802, 16.6728154 49.6115236, 16.6729058 49.6114602)",,,
"[38114722, 265504906, 265504908]",,,residential,False,True,35.089,"LINESTRING (16.6779155 49.6101104, 16.6779144 49.6100119, 16.6779114 49.6099178, 16.6778997 49.6097951)",yes,,
298513402,3723,Nádražní,tertiary,False,False,140.671,"LINESTRING (16.6779155 49.6101104, 16.6790632 49.6100669, 16.6793356 49.610065, 16.6795397 49.6100663, 16.6797351 49.610077, 16.6798644 49.6100861)",,,
