osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[921965421, 921965422, 137756751]",2,37,Jihlavská,primary,50,False,True,132.78300000000002,yes,"LINESTRING (16.2213236 49.2894886, 16.2213232 49.2894437, 16.2213171 49.2894043, 16.221305 49.2893702, 16.2212875 49.289341, 16.2212493 49.2893014, 16.2207816 49.2888377, 16.2206823 49.288739, 16.2205255 49.2885874, 16.2204832 49.2885424, 16.2204484 49.2885027, 16.2204341 49.2884848, 16.2204217 49.2884645)",
309730417,,3791,Lánice,tertiary,,False,True,235.457,,"LINESTRING (16.2213236 49.2894886, 16.2214327 49.2894918, 16.2214933 49.289494, 16.2215583 49.2894934, 16.2216083 49.2894904, 16.2216582 49.289486, 16.2217266 49.2894778, 16.2218224 49.2894655, 16.2220366 49.2894323, 16.2241231 49.2891088, 16.2244722 49.2890125)",
326869716,,602,Růžová,secondary,,False,True,49.137,,"LINESTRING (16.2326781 49.2879522, 16.2320019 49.287925)",
68523662,,3791,Masarykovo náměstí,tertiary,,False,False,87.149,,"LINESTRING (16.2255336 49.2886458, 16.2245381 49.2889958, 16.2244722 49.2890125)",
"[120782749, 137756734]",,,Masarykovo náměstí,residential,,False,False,226.28400000000002,,"LINESTRING (16.2255336 49.2886458, 16.2260684 49.288178, 16.2269303 49.288094, 16.2271292 49.2880716, 16.2280284 49.2879915, 16.2280657 49.2881491)",
1270670653,,,Masarykovo náměstí,residential,30,False,False,22.588,,"LINESTRING (16.2255336 49.2886458, 16.2257432 49.2885752, 16.2258114 49.288554)",
"[643386166, 22948903]",,,Pod Hradbami,residential,,False,False,331.37899999999996,,"LINESTRING (16.2275242 49.2871334, 16.2271399 49.2873052, 16.2267013 49.2874489, 16.226593 49.287467, 16.226418 49.2875135, 16.2261635 49.2875984, 16.2259424 49.287645, 16.2254331 49.2878129, 16.2252613 49.2878816, 16.2251059 49.2879544, 16.2249884 49.288025, 16.2248767 49.2881076, 16.2247973 49.2881842, 16.2246867 49.2883149, 16.2245831 49.2884434, 16.2245071 49.2885538, 16.2244472 49.2886709, 16.2244104 49.2888219, 16.2244722 49.2890125)",
309730421,,602,Pod Hradbami,secondary,,False,False,55.006,,"LINESTRING (16.2275242 49.2871334, 16.2275676 49.2871522, 16.2276194 49.2871703, 16.2276968 49.2871933, 16.2278718 49.2872356, 16.227969 49.2872673, 16.2280429 49.2872974, 16.2281003 49.2873258, 16.2281825 49.2873715)",
"[326869704, 326869706, 364796562]",,602,Kpt. Jaroše,secondary,,False,True,59.553,yes,"LINESTRING (16.2275242 49.2871334, 16.227472 49.2870999, 16.2274288 49.2870633, 16.2273922 49.2870184, 16.2273596 49.2869696, 16.227332 49.2868826, 16.2273228 49.2868492, 16.2273147 49.2868125, 16.2273044 49.2867597, 16.2272906 49.2866772, 16.2272801 49.2866363)",
309730421,,602,Pod Hradbami,secondary,,False,False,89.12700000000001,,"LINESTRING (16.2281825 49.2873715, 16.2282823 49.2874432, 16.2284614 49.2875719, 16.2285655 49.2876481, 16.2286184 49.2876923, 16.2286692 49.2877406, 16.2287032 49.2877807, 16.2287393 49.2878309, 16.2287678 49.2878843, 16.2287942 49.2879446, 16.2288334 49.2880347)",
309730421,,602,Pod Hradbami,secondary,,False,True,55.006,,"LINESTRING (16.2281825 49.2873715, 16.2281003 49.2873258, 16.2280429 49.2872974, 16.227969 49.2872673, 16.2278718 49.2872356, 16.2276968 49.2871933, 16.2276194 49.2871703, 16.2275676 49.2871522, 16.2275242 49.2871334)",
309730419,,,Malá Strana,residential,,False,False,170.229,,"LINESTRING (16.2266296 49.2858064, 16.2266827 49.285795, 16.2267243 49.285782, 16.226795 49.2857505, 16.2269598 49.2856677, 16.2269744 49.2856587, 16.226998 49.2856519, 16.2270222 49.2856549, 16.2272187 49.2857483, 16.2272861 49.2857475, 16.2273685 49.2857014, 16.2274423 49.2856431, 16.2275029 49.2855804, 16.2275347 49.2855293, 16.2275748 49.2854512, 16.2276113 49.285404, 16.2276452 49.2853717, 16.2278152 49.28528, 16.2281159 49.2851597, 16.2283872 49.2850661)",
