osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,tunnel
9653179,Sokolovská,secondary,False,False,11.312000000000001,212,,"LINESTRING (12.531509 50.1191444, 12.5314837 50.119198, 12.5314694 50.1192428)",,
142499078,K. Havlíčka Borovského,tertiary,False,True,83.309,212,,"LINESTRING (12.531509 50.1191444, 12.5320979 50.119222, 12.5324226 50.1192952, 12.5326343 50.1193403)",,
38073725,Školní,residential,False,False,143.339,,,"LINESTRING (12.5362922 50.1161513, 12.5356976 50.1165328, 12.5347144 50.1169385)",,
"[258283139, 38073725]","['Školní', 'Pod Lesem']",residential,False,"[False, True]",216.853,,,"LINESTRING (12.5362922 50.1161513, 12.5366539 50.1159436, 12.5367946 50.1158822, 12.5373898 50.1156228, 12.5377644 50.1154715, 12.5378861 50.1154215, 12.5378307 50.1153525, 12.5377335 50.1147416)",,
258283248,,unclassified,False,True,133.694,,,"LINESTRING (12.5362922 50.1161513, 12.5361574 50.1158375, 12.5359637 50.1155918, 12.5356579 50.1153641, 12.5352816 50.1151841)",,
374579097,Chebská,secondary,False,False,43.238,212,50,"LINESTRING (12.5298602 50.1156582, 12.5299557 50.1152742)",,
374579097,Chebská,secondary,False,True,54.415,212,50,"LINESTRING (12.5298602 50.1156582, 12.5297375 50.1161412)",,
24234654,Pod Hřbitovem,residential,False,True,261.717,,,"LINESTRING (12.5298602 50.1156582, 12.5291339 50.1155528, 12.5283646 50.1154275, 12.5280018 50.1153498, 12.5273868 50.11507, 12.5269662 50.1148024, 12.526824 50.1147728, 12.526573 50.1147957)",,
24234647,Jiřího z Poděbrad,residential,False,True,60.102,,,"LINESTRING (12.5339516 50.1148394, 12.533654 50.1153451)",,
258283248,,unclassified,False,False,33.245,,,"LINESTRING (12.5339516 50.1148394, 12.5343917 50.1149381)",,
23684082,náměstí SNP,residential,False,True,50.239,,,"LINESTRING (12.5339516 50.1148394, 12.5338509 50.1148159, 12.5332895 50.1146849)",,
23684082,náměstí SNP,residential,False,False,91.919,,,"LINESTRING (12.530976 50.114139, 12.5321834 50.1144286)",,
23684082,náměstí SNP,residential,False,True,49.613,,,"LINESTRING (12.530976 50.114139, 12.5303117 50.1140063)",,
24234650,Jana Jiskry,residential,False,False,154.678,,,"LINESTRING (12.530976 50.114139, 12.5312735 50.1136282, 12.5314035 50.1136055, 12.5319922 50.1137476, 12.5325118 50.113873)",,
38073694,náměstí SNP,residential,False,False,72.67399999999999,,,"LINESTRING (12.530976 50.114139, 12.5307295 50.1145634, 12.5306823 50.1147618)",,
258283248,,unclassified,False,True,30.513,,,"LINESTRING (12.5352816 50.1151841, 12.5348986 50.1150617)",,
24234650,Jana Jiskry,residential,False,True,91.396,,,"LINESTRING (12.5352816 50.1151841, 12.5353132 50.1150182, 12.5352463 50.1148896, 12.5350105 50.1147709, 12.5345797 50.1145959)",,
258283248,,unclassified,False,False,133.69400000000002,,,"LINESTRING (12.5352816 50.1151841, 12.5356579 50.1153641, 12.5359637 50.1155918, 12.5361574 50.1158375, 12.5362922 50.1161513)",,
24234649,Svatopluka Čecha,residential,False,False,39.889,,,"LINESTRING (12.5299557 50.1152742, 12.5305066 50.1153366)",,
374579097,Chebská,secondary,False,True,43.238,212,50,"LINESTRING (12.5299557 50.1152742, 12.5298602 50.1156582)",,
374579097,Chebská,secondary,False,False,143.337,212,50,"LINESTRING (12.5299557 50.1152742, 12.530025 50.1149155, 12.5301062 50.114647, 12.5303117 50.1140063)",,
38073725,Školní,residential,False,False,64.522,,,"LINESTRING (12.5347144 50.1169385, 12.533966 50.1172647)",,
24234648,Zahradní,residential,False,True,117.417,,,"LINESTRING (12.5347144 50.1169385, 12.5343335 50.1165707, 12.5341273 50.1164353, 12.5338767 50.1162931, 12.5335896 50.1161908)",,
38073725,Školní,residential,False,True,143.339,,,"LINESTRING (12.5347144 50.1169385, 12.5356976 50.1165328, 12.5362922 50.1161513)",,
24234651,Mládeže,residential,False,False,100.874,,,"LINESTRING (12.533966 50.1172647, 12.532839 50.1167163)",,
38073725,Školní,residential,False,True,64.522,,,"LINESTRING (12.533966 50.1172647, 12.5347144 50.1169385)",,
24234651,Mládeže,residential,False,True,151.62099999999998,,,"LINESTRING (12.533966 50.1172647, 12.5346906 50.1179337, 12.5348531 50.1181291, 12.5349411 50.1184518)",,
38073725,Školní,residential,False,False,187.54999999999998,,,"LINESTRING (12.533966 50.1172647, 12.5332778 50.1175579, 12.5325563 50.117786, 12.5318529 50.1180083, 12.5316673 50.1180786)",,
258283184,Truhlářská,residential,False,False,39.666,,,"LINESTRING (12.5325151 50.1219175, 12.5323386 50.1222558)",,
322730384,Havířská,living_street,False,True,21.872,,,"LINESTRING (12.5325151 50.1219175, 12.5326624 50.1220004, 12.5327506 50.1220434)",,
1052937620,Havířská,residential,False,False,22.901,,,"LINESTRING (12.5325151 50.1219175, 12.5324919 50.121819, 12.5324566 50.1217151)",,
24234647,Jiřího z Poděbrad,residential,False,False,167.683,,,"LINESTRING (12.5315588 50.1179782, 12.5316845 50.1178704, 12.5320455 50.117558, 12.532187 50.1174266, 12.5323682 50.1172584, 12.532839 50.1167163)",,
464363262,Chebská,secondary,False,False,25.191,212,50,"LINESTRING (12.5315588 50.1179782, 12.5314609 50.1179274, 12.5313662 50.1178878, 12.5312704 50.1178478)",,
464363262,Chebská,secondary,False,True,13.651,212,50,"LINESTRING (12.5315588 50.1179782, 12.5316238 50.1180276, 12.5316673 50.1180786)",,
24234647,Jiřího z Poděbrad,residential,False,False,73.424,,,"LINESTRING (12.532839 50.1167163, 12.5332344 50.1161066)",,
24234651,Mládeže,residential,False,True,100.874,,,"LINESTRING (12.532839 50.1167163, 12.533966 50.1172647)",,
24234647,Jiřího z Poděbrad,residential,False,True,167.68300000000002,,,"LINESTRING (12.532839 50.1167163, 12.5323682 50.1172584, 12.532187 50.1174266, 12.5320455 50.117558, 12.5316845 50.1178704, 12.5315588 50.1179782)",,
24234647,Jiřího z Poděbrad,residential,False,False,89.805,,,"LINESTRING (12.5332344 50.1161066, 12.533654 50.1153451)",,
24234647,Jiřího z Poděbrad,residential,False,True,73.424,,,"LINESTRING (12.5332344 50.1161066, 12.532839 50.1167163)",,
24234648,Zahradní,residential,False,False,27.002,,,"LINESTRING (12.5332344 50.1161066, 12.5335896 50.1161908)",,
24234647,Jiřího z Poděbrad,residential,False,False,60.102,,,"LINESTRING (12.533654 50.1153451, 12.5339516 50.1148394)",,
24234647,Jiřího z Poděbrad,residential,False,True,89.805,,,"LINESTRING (12.533654 50.1153451, 12.5332344 50.1161066)",,
38073694,náměstí SNP,residential,False,True,51.949,,,"LINESTRING (12.533654 50.1153451, 12.5329638 50.1151955)",,
24234648,Zahradní,residential,False,True,27.002,,,"LINESTRING (12.5335896 50.1161908, 12.5332344 50.1161066)",,
24234648,Zahradní,residential,False,False,117.417,,,"LINESTRING (12.5335896 50.1161908, 12.5338767 50.1162931, 12.5341273 50.1164353, 12.5343335 50.1165707, 12.5347144 50.1169385)",,
38073693,Prokopa Holého,residential,False,False,159.723,,,"LINESTRING (12.5335896 50.1161908, 12.5345884 50.1155641, 12.5348986 50.1150617)",,
24234649,Svatopluka Čecha,residential,False,True,4.349,,,"LINESTRING (12.5315657 50.1154657, 12.5315097 50.1154502)",,
38073722,Jana Nerudy,residential,False,False,7.099,,,"LINESTRING (12.5315657 50.1154657, 12.5316095 50.1154489, 12.5316398 50.1154246)",,
258283084,Jana Nerudy,residential,False,False,99.511,,,"LINESTRING (12.5315657 50.1154657, 12.5315242 50.1156415, 12.5313237 50.116347)",,
38073692,J. K. Tyla,residential,False,False,83.782,,,"LINESTRING (12.5316871 50.1171433, 12.5312704 50.1178478)",,
38073692,J. K. Tyla,residential,False,True,182.207,,,"LINESTRING (12.5316871 50.1171433, 12.5325747 50.1156067)",,
258283084,Jana Nerudy,residential,False,True,116.17500000000001,,,"LINESTRING (12.5316871 50.1171433, 12.5312305 50.1170508, 12.5311589 50.1170039, 12.5311305 50.1169131, 12.5313237 50.116347)",,
38073692,J. K. Tyla,residential,False,False,52.192,,,"LINESTRING (12.5328028 50.1151607, 12.5325747 50.1156067)",,
38073694,náměstí SNP,residential,False,False,12.114,,,"LINESTRING (12.5328028 50.1151607, 12.5329638 50.1151955)",,
38073694,náměstí SNP,residential,False,True,16.497,,,"LINESTRING (12.5328028 50.1151607, 12.5325888 50.1151043)",,
1052937635,Jana A. Komenského,residential,False,False,75.354,,,"LINESTRING (12.5349411 50.1184518, 12.5339062 50.1185893)",,
24234651,Mládeže,residential,False,False,151.62099999999998,,,"LINESTRING (12.5349411 50.1184518, 12.5348531 50.1181291, 12.5346906 50.1179337, 12.533966 50.1172647)",,
258283149,Potoční,residential,False,True,84.277,,,"LINESTRING (12.5349411 50.1184518, 12.5349797 50.11856, 12.535022 50.1187012, 12.535057 50.1189215, 12.5350977 50.1191029, 12.535131 50.119199)",,
24234652,Okružní,residential,False,True,123.292,,,"LINESTRING (12.5286568 50.1217544, 12.528754 50.1217631, 12.5290556 50.1217595, 12.5293491 50.1217069, 12.5300979 50.1214303, 12.5302584 50.1214341)",,
39270222,,residential,False,False,182.46200000000002,,,"LINESTRING (12.5286568 50.1217544, 12.5284929 50.1217853, 12.528016 50.1218514, 12.5266562 50.1220067, 12.5263661 50.1220162, 12.5262186 50.1221284)",,
374579098,Okružní,residential,False,False,440.792,,,"LINESTRING (12.5286568 50.1217544, 12.5285079 50.1216466, 12.5283499 50.1214072, 12.528212 50.1212469, 12.5280349 50.1211684, 12.5279166 50.1211375, 12.527876 50.1211284, 12.5276853 50.1210854, 12.5274749 50.1210523, 12.5270982 50.1209528, 12.5268667 50.1208484, 12.5266168 50.1207186, 12.5262079 50.1204983, 12.5260421 50.1203699, 12.5258217 50.1200664, 12.5255506 50.1196771, 12.5254744 50.1195064, 12.5257131 50.1187575)",,
62143548,Františka Palackého,residential,False,False,93.824,,,"LINESTRING (12.5257131 50.1187575, 12.52585 50.1185438, 12.5259625 50.1184463, 12.5260822 50.1184102, 12.5264334 50.1183682, 12.5266774 50.1182842)",,
"[258283120, 62143554]","['Na Hrázi', 'Františka Palackého']",residential,False,"[False, True]",105.009,,,"LINESTRING (12.5257131 50.1187575, 12.5258932 50.1187796, 12.5262129 50.1187701, 12.5264011 50.1187381, 12.5264488 50.1187189, 12.5264607 50.11865, 12.5266774 50.1182842)",,
374579098,Okružní,residential,False,True,440.79199999999986,,,"LINESTRING (12.5257131 50.1187575, 12.5254744 50.1195064, 12.5255506 50.1196771, 12.5258217 50.1200664, 12.5260421 50.1203699, 12.5262079 50.1204983, 12.5266168 50.1207186, 12.5268667 50.1208484, 12.5270982 50.1209528, 12.5274749 50.1210523, 12.5276853 50.1210854, 12.527876 50.1211284, 12.5279166 50.1211375, 12.5280349 50.1211684, 12.528212 50.1212469, 12.5283499 50.1214072, 12.5285079 50.1216466, 12.5286568 50.1217544)",,
62143548,Františka Palackého,residential,False,True,93.82400000000001,,,"LINESTRING (12.5266774 50.1182842, 12.5264334 50.1183682, 12.5260822 50.1184102, 12.5259625 50.1184463, 12.52585 50.1185438, 12.5257131 50.1187575)",,
"[258283120, 62143554]","['Na Hrázi', 'Františka Palackého']",residential,False,"[False, True]",105.009,,,"LINESTRING (12.5266774 50.1182842, 12.5264607 50.11865, 12.5264488 50.1187189, 12.5264011 50.1187381, 12.5262129 50.1187701, 12.5258932 50.1187796, 12.5257131 50.1187575)",,
62143554,Františka Palackého,residential,False,True,112.09799999999998,,,"LINESTRING (12.5266774 50.1182842, 12.5268538 50.1181269, 12.527064 50.117969, 12.5272674 50.1178835, 12.5275747 50.1177937, 12.5279244 50.1177258)",,
618352629,Petra Bezruče,residential,False,True,26.436,,,"LINESTRING (12.5279244 50.1177258, 12.5281437 50.1179175)",,
62143554,Františka Palackého,residential,False,False,112.09800000000001,,,"LINESTRING (12.5279244 50.1177258, 12.5275747 50.1177937, 12.5272674 50.1178835, 12.527064 50.117969, 12.5268538 50.1181269, 12.5266774 50.1182842)",,
"[38073704, 618352629]",Petra Bezruče,residential,False,False,353.20900000000006,,,"LINESTRING (12.5279244 50.1177258, 12.5274151 50.1172466, 12.5273256 50.1171376, 12.5272613 50.1170435, 12.5272197 50.1169415, 12.5272123 50.1168397, 12.5272248 50.116684, 12.5272742 50.11615, 12.5273201 50.1158277, 12.5272934 50.1157195, 12.5272633 50.1156432, 12.5271573 50.1154329, 12.5269557 50.1151904, 12.526573 50.1147957)",,
24234654,Pod Hřbitovem,residential,False,False,261.717,,,"LINESTRING (12.526573 50.1147957, 12.526824 50.1147728, 12.5269662 50.1148024, 12.5273868 50.11507, 12.5280018 50.1153498, 12.5283646 50.1154275, 12.5291339 50.1155528, 12.5298602 50.1156582)",,
"[38073704, 618352629]",Petra Bezruče,residential,False,True,353.20899999999995,,,"LINESTRING (12.526573 50.1147957, 12.5269557 50.1151904, 12.5271573 50.1154329, 12.5272633 50.1156432, 12.5272934 50.1157195, 12.5273201 50.1158277, 12.5272742 50.11615, 12.5272248 50.116684, 12.5272123 50.1168397, 12.5272197 50.1169415, 12.5272613 50.1170435, 12.5273256 50.1171376, 12.5274151 50.1172466, 12.5279244 50.1177258)",,
38073691,Jana Žižky,residential,False,True,60.766,,,"LINESTRING (12.5313237 50.116347, 12.5304884 50.1162386)",,
258283084,Jana Nerudy,residential,False,False,116.17500000000001,,,"LINESTRING (12.5313237 50.116347, 12.5311305 50.1169131, 12.5311589 50.1170039, 12.5312305 50.1170508, 12.5316871 50.1171433)",,
258283084,Jana Nerudy,residential,False,True,99.511,,,"LINESTRING (12.5313237 50.116347, 12.5315242 50.1156415, 12.5315657 50.1154657)",,
258283248,,unclassified,False,False,30.513,,,"LINESTRING (12.5348986 50.1150617, 12.5352816 50.1151841)",,
258283248,,unclassified,False,True,38.669,,,"LINESTRING (12.5348986 50.1150617, 12.5343917 50.1149381)",,
38073693,Prokopa Holého,residential,False,True,159.723,,,"LINESTRING (12.5348986 50.1150617, 12.5345884 50.1155641, 12.5335896 50.1161908)",,
38073694,náměstí SNP,residential,False,True,4.851,,,"LINESTRING (12.5318695 50.1149154, 12.5318023 50.1149086)",,
258283242,náměstí SNP,residential,False,False,58.575,,,"LINESTRING (12.5318695 50.1149154, 12.5321834 50.1144286)",,
38073694,náměstí SNP,residential,False,False,55.427,,,"LINESTRING (12.5318695 50.1149154, 12.5320056 50.1149487, 12.5325888 50.1151043)",,
38073722,Jana Nerudy,residential,False,True,59.752,,,"LINESTRING (12.5318695 50.1149154, 12.531886 50.1149824, 12.5316398 50.1154246)",,
23684082,náměstí SNP,residential,False,True,91.919,,,"LINESTRING (12.5321834 50.1144286, 12.530976 50.114139)",,
258283078,Jana Nerudy,residential,False,False,66.069,,,"LINESTRING (12.5321834 50.1144286, 12.5325118 50.113873)",,
258283242,náměstí SNP,residential,False,True,58.575,,,"LINESTRING (12.5321834 50.1144286, 12.5318695 50.1149154)",,
23684082,náměstí SNP,residential,False,False,53.297000000000004,,,"LINESTRING (12.5321834 50.1144286, 12.5322489 50.1144437, 12.5328867 50.1145909)",,
38073694,náměstí SNP,residential,False,False,16.497,,,"LINESTRING (12.5325888 50.1151043, 12.5328028 50.1151607)",,
38073696,náměstí SNP,residential,False,False,60.911,,,"LINESTRING (12.5325888 50.1151043, 12.5328867 50.1145909)",,
38073694,náměstí SNP,residential,False,True,55.427,,,"LINESTRING (12.5325888 50.1151043, 12.5320056 50.1149487, 12.5318695 50.1149154)",,
23684082,náměstí SNP,residential,False,False,30.564,,,"LINESTRING (12.5328867 50.1145909, 12.5332895 50.1146849)",,
38073696,náměstí SNP,residential,False,True,60.911,,,"LINESTRING (12.5328867 50.1145909, 12.5325888 50.1151043)",,
23684082,náměstí SNP,residential,False,True,53.297000000000004,,,"LINESTRING (12.5328867 50.1145909, 12.5322489 50.1144437, 12.5321834 50.1144286)",,
38073694,náměstí SNP,residential,False,False,51.949,,,"LINESTRING (12.5329638 50.1151955, 12.533654 50.1153451)",,
38073694,náměstí SNP,residential,False,True,12.114,,,"LINESTRING (12.5329638 50.1151955, 12.5328028 50.1151607)",,
38073697,náměstí SNP,residential,False,False,61.342,,,"LINESTRING (12.5329638 50.1151955, 12.5332895 50.1146849)",,
23684082,náměstí SNP,residential,False,True,30.564,,,"LINESTRING (12.5332895 50.1146849, 12.5328867 50.1145909)",,
38073697,náměstí SNP,residential,False,True,61.342,,,"LINESTRING (12.5332895 50.1146849, 12.5329638 50.1151955)",,
23684082,náměstí SNP,residential,False,False,50.239,,,"LINESTRING (12.5332895 50.1146849, 12.5338509 50.1148159, 12.5339516 50.1148394)",,
464363262,Chebská,secondary,False,True,20.329,212,50,"LINESTRING (12.5310216 50.1177585, 12.5312704 50.1178478)",,
618353319,Chebská,secondary,False,False,21.573,212,50,"LINESTRING (12.5310216 50.1177585, 12.5307647 50.117656)",,
38073698,náměstí 5. května,residential,False,False,37.892,,,"LINESTRING (12.5310216 50.1177585, 12.5307791 50.1179531, 12.5306898 50.1180247)",,
38073698,náměstí 5. května,residential,False,True,37.892,,,"LINESTRING (12.5306898 50.1180247, 12.5307791 50.1179531, 12.5310216 50.1177585)",,
38073705,Františka Palackého,residential,False,True,132.77100000000002,,,"LINESTRING (12.5306898 50.1180247, 12.530316 50.1180098, 12.5292374 50.1179811, 12.5288316 50.1179533)",,
618353316,náměstí 5. května,residential,False,False,46.018,,,"LINESTRING (12.5306898 50.1180247, 12.5304565 50.118281, 12.5304503 50.1182878, 12.5303644 50.1183821)",,
38073706,Zámečnická,residential,False,False,111.073,,,"LINESTRING (12.5303644 50.1183821, 12.5288351 50.1185725)",,
618353316,náměstí 5. května,residential,False,False,50.211,,,"LINESTRING (12.5303644 50.1183821, 12.5302207 50.118584, 12.5301848 50.1187052, 12.5301733 50.1188112)",,
618353316,náměstí 5. května,residential,False,True,46.018,,,"LINESTRING (12.5303644 50.1183821, 12.5304503 50.1182878, 12.5304565 50.118281, 12.5306898 50.1180247)",,
38073703,Dlouhá,residential,False,False,103.733,,,"LINESTRING (12.5301733 50.1188112, 12.5298073 50.1188218, 12.5287384 50.1189538)",,
618353316,náměstí 5. května,residential,False,False,19.602,,,"LINESTRING (12.5301733 50.1188112, 12.5301996 50.1188927, 12.5302503 50.1189799)",,
618353316,náměstí 5. května,residential,False,True,50.211,,,"LINESTRING (12.5301733 50.1188112, 12.5301848 50.1187052, 12.5302207 50.118584, 12.5303644 50.1183821)",,
618353316,náměstí 5. května,residential,False,False,20.846,,,"LINESTRING (12.5302503 50.1189799, 12.5303362 50.1191591)",,
38073708,Jana A. Komenského,residential,False,False,108.356,,,"LINESTRING (12.5302503 50.1189799, 12.5308202 50.1189916, 12.5313304 50.1188977, 12.5317206 50.1188002)",,
618353316,náměstí 5. května,residential,False,True,19.602,,,"LINESTRING (12.5302503 50.1189799, 12.5301996 50.1188927, 12.5301733 50.1188112)",,
618353316,náměstí 5. května,residential,False,True,20.846,,,"LINESTRING (12.5303362 50.1191591, 12.5302503 50.1189799)",,
38073701,Maxima Gorkého,residential,False,True,76.178,,,"LINESTRING (12.5303362 50.1191591, 12.529603 50.1192944, 12.5293071 50.1193431)",,
259325316,Mistra Jana Husa,residential,False,False,57.75,,,"LINESTRING (12.5303362 50.1191591, 12.5303417 50.1192461, 12.5302667 50.1196757)",,
38073699,Strmá,residential,False,False,39.492999999999995,,,"LINESTRING (12.5298803 50.1201243, 12.5295567 50.1200564, 12.5293538 50.1200139)",,
259325316,Mistra Jana Husa,residential,False,False,81.63799999999999,,,"LINESTRING (12.5298803 50.1201243, 12.5294867 50.1204903, 12.529339 50.1205408, 12.5292012 50.1205502, 12.5290596 50.1205281)",,
259325316,Mistra Jana Husa,residential,False,True,57.225,,,"LINESTRING (12.5298803 50.1201243, 12.5301412 50.1198694, 12.5302667 50.1196757)",,
38073718,Na Příkopech,residential,False,True,23.282,,,"LINESTRING (12.5290596 50.1205281, 12.5287586 50.1204469)",,
38073700,náměstí Míru,residential,False,False,60.903000000000006,,,"LINESTRING (12.5290596 50.1205281, 12.5293316 50.1200508, 12.5293538 50.1200139)",,
259325316,Mistra Jana Husa,residential,False,True,81.638,,,"LINESTRING (12.5290596 50.1205281, 12.5292012 50.1205502, 12.529339 50.1205408, 12.5294867 50.1204903, 12.5298803 50.1201243)",,
38073699,Strmá,residential,False,False,55.804,,,"LINESTRING (12.5293538 50.1200139, 12.5292486 50.1199916, 12.5286108 50.1198561)",,
38073699,Strmá,residential,False,True,39.492999999999995,,,"LINESTRING (12.5293538 50.1200139, 12.5295567 50.1200564, 12.5298803 50.1201243)",,
38073700,náměstí Míru,residential,False,False,75.471,,,"LINESTRING (12.5293538 50.1200139, 12.5294079 50.1198624, 12.5293071 50.1193431)",,
38073700,náměstí Míru,residential,False,True,60.903000000000006,,,"LINESTRING (12.5293538 50.1200139, 12.5293316 50.1200508, 12.5290596 50.1205281)",,
62143545,Zámecká,residential,False,False,58.025,,,"LINESTRING (12.5286108 50.1198561, 12.5283209 50.1203437)",,
38073699,Strmá,residential,False,True,55.804,,,"LINESTRING (12.5286108 50.1198561, 12.5292486 50.1199916, 12.5293538 50.1200139)",,
62143545,Zámecká,residential,False,True,53.109,,,"LINESTRING (12.5286108 50.1198561, 12.5287477 50.1195942, 12.5287646 50.1195153, 12.5287501 50.1193939)",,
38073700,náměstí Míru,residential,False,True,75.471,,,"LINESTRING (12.5293071 50.1193431, 12.5294079 50.1198624, 12.5293538 50.1200139)",,
38073701,Maxima Gorkého,residential,False,False,76.178,,,"LINESTRING (12.5293071 50.1193431, 12.529603 50.1192944, 12.5303362 50.1191591)",,
38073701,Maxima Gorkého,residential,False,True,31.531000000000002,,,"LINESTRING (12.5293071 50.1193431, 12.5291984 50.1193538, 12.5288691 50.1193822)",,
