osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,junction,bridge
"[9586723, 305705790]",False,"['Dobrovského', 'Malé náměstí']",primary,False,169.95,"LINESTRING (16.6147786 49.910969, 16.6149113 49.9110579, 16.6149879 49.9111315, 16.6150458 49.9112021, 16.6152095 49.9114501, 16.615278 49.91161, 16.6153163 49.9117565, 16.615318 49.911902, 16.6153114 49.9120227, 16.6153034 49.9121683, 16.6152608 49.9124075)",43,,50,,
75542248,False,Dukelských hrdinů,secondary,True,104.325,"LINESTRING (16.6147786 49.910969, 16.6150582 49.9108028, 16.615896 49.9103676)",315,,50,,
9587903,False,Králická,secondary,False,129.426,"LINESTRING (16.6177631 49.9156068, 16.6177255 49.9157631, 16.6177239 49.9159135, 16.6177402 49.9163501, 16.617749 49.916686, 16.6178011 49.9167616)",311,,,,
"[244624946, 229307147]",False,Dobrovského,primary,True,121.595,"LINESTRING (16.6177631 49.9156068, 16.6174182 49.915469, 16.6171502 49.915317, 16.6169718 49.9151714, 16.6166278 49.9148184)",43,,50,,
"[64795696, 1014002809]",False,Na Slovanech,residential,True,135.006,"LINESTRING (16.6177631 49.9156068, 16.6177905 49.9155839, 16.617848 49.9155369, 16.6184678 49.9147706, 16.618602 49.9145239)",,,,,
36901531,False,,unclassified,True,33.925,"LINESTRING (16.6053299 49.9110702, 16.6051404 49.910965, 16.6049268 49.9109225)",,,,,
"[79430319, 52429741, 79430303]",False,Dvořákova,secondary,True,205.163,"LINESTRING (16.6053299 49.9110702, 16.606074 49.910834, 16.6067094 49.9106777, 16.6070229 49.9106034, 16.607409 49.910514, 16.607784 49.9104244, 16.6079818 49.9103771)",315,,50,,yes
64795694,False,Dvorská,residential,False,111.51599999999999,"LINESTRING (16.6166278 49.9148184, 16.6168135 49.9147339, 16.6175437 49.9144018, 16.6177054 49.9143283, 16.6178999 49.9142398)",,,,,
"[244624946, 229307147]",False,Dobrovského,primary,False,121.595,"LINESTRING (16.6166278 49.9148184, 16.6169718 49.9151714, 16.6171502 49.915317, 16.6174182 49.915469, 16.6177631 49.9156068)",43,,50,,
229307147,False,Dobrovského,primary,True,198.31299999999996,"LINESTRING (16.6166278 49.9148184, 16.616005 49.914151, 16.6157744 49.9139162, 16.6155909 49.9137411, 16.6155178 49.9136535, 16.615372 49.913479, 16.61522 49.913284)",43,,50,,
52429769,True,Nádražní,primary,False,20.677,"LINESTRING (16.6083849 49.9102576, 16.608405 49.9103113, 16.6083872 49.9103725, 16.6083281 49.9104294)",43,,50,roundabout,
"[590270829, 75039303]",False,Lorencova alej,primary,False,236.39999999999998,"LINESTRING (16.6083849 49.9102576, 16.6084807 49.9102295, 16.6086853 49.9101694, 16.60896 49.910092, 16.609478 49.909879, 16.6096982 49.9097974, 16.6101607 49.9096367, 16.6104233 49.909563, 16.6108293 49.909499, 16.611226 49.909482, 16.6114009 49.9094875)",43,,50,,
30320915,False,Třešňovecká,tertiary,False,147.821,"LINESTRING (16.61522 49.913284, 16.6150296 49.9134037, 16.6144242 49.9138811, 16.6143222 49.9139895, 16.6142789 49.9140755, 16.6142685 49.9141828, 16.6143027 49.9142678, 16.6143942 49.9143828)",31117,,,,
229307147,False,Dobrovského,primary,False,198.313,"LINESTRING (16.61522 49.913284, 16.615372 49.913479, 16.6155178 49.9136535, 16.6155909 49.9137411, 16.6157744 49.9139162, 16.616005 49.914151, 16.6166278 49.9148184)",43,,50,,
229307147,False,Dobrovského,primary,True,29.04,"LINESTRING (16.61522 49.913284, 16.61521 49.913239, 16.615196 49.913178, 16.6151911 49.913024)",43,,50,,
36901457,False,Žižkova,residential,True,186.794,"LINESTRING (16.615896 49.9103676, 16.6144952 49.9089505)",,,,,
75542248,False,Dukelských hrdinů,secondary,True,102.095,"LINESTRING (16.615896 49.9103676, 16.6169837 49.909774)",315,,50,,
75542248,False,Dukelských hrdinů,secondary,False,104.325,"LINESTRING (16.615896 49.9103676, 16.6150582 49.9108028, 16.6147786 49.910969)",315,,50,,
79430359,False,Lidická,tertiary,False,31.511,"LINESTRING (16.6153862 49.9084213, 16.6150627 49.9086134)",36810,,,,
64786685,False,Horova,residential,True,32.372,"LINESTRING (16.6153862 49.9084213, 16.6155142 49.9084705, 16.6156922 49.9086284)",,,,,
36901457,False,Žižkova,residential,False,186.794,"LINESTRING (16.6144952 49.9089505, 16.615896 49.9103676)",,,,,
79430359,False,Lidická,tertiary,False,47.966,"LINESTRING (16.6144952 49.9089505, 16.6140333 49.9092629)",36810,,,,
79430359,False,Lidická,tertiary,True,55.286,"LINESTRING (16.6144952 49.9089505, 16.6150627 49.9086134)",36810,,,,
30320915,False,Třešňovecká,tertiary,True,147.821,"LINESTRING (16.6143942 49.9143828, 16.6143027 49.9142678, 16.6142685 49.9141828, 16.6142789 49.9140755, 16.6143222 49.9139895, 16.6144242 49.9138811, 16.6150296 49.9134037, 16.61522 49.913284)",31117,,,,
"[265649395, 265649396]",False,Opletalova,residential,True,139.267,"LINESTRING (16.6143942 49.9143828, 16.6141815 49.9144761, 16.614079 49.9144998, 16.6138864 49.9144678, 16.6133609 49.9142347, 16.613101 49.9142159, 16.6126224 49.9141907)",,,,,
75039472,False,Husova,tertiary,True,23.116,"LINESTRING (16.6113829 49.9083323, 16.6113331 49.9081269)",36819,,,,
"[75900065, 79430365, 79430343]",False,Husova,tertiary,False,115.26799999999999,"LINESTRING (16.6113829 49.9083323, 16.6115776 49.9086574, 16.6116143 49.9087029, 16.6117062 49.9088288, 16.6117613 49.9089062, 16.6118861 49.9090776, 16.6119261 49.9091969, 16.6119306 49.9092494, 16.611922 49.9092978)",36819,,,,yes
52429754,False,Nádražní,tertiary,True,62.611000000000004,"LINESTRING (16.6090204 49.9107729, 16.6088713 49.9106917, 16.6088143 49.9106607, 16.608441 49.9104831, 16.6083281 49.9104294)",31514,,,,
64226431,False,T. G. Masaryka,tertiary,False,39.332,"LINESTRING (16.6090204 49.9107729, 16.6090018 49.9108448, 16.6089707 49.9109103, 16.6088377 49.9111046)",31514,,,,
1014002810,False,Nádražní,residential,True,19.753,"LINESTRING (16.6090204 49.9107729, 16.609133 49.910795, 16.6092706 49.9108452)",,,,,
36901479,False,Kollárova,residential,False,200.635,"LINESTRING (16.6088377 49.9111046, 16.608535 49.9109762, 16.6077974 49.9106635, 16.6076735 49.910611, 16.6070494 49.9114238)",,,,,
64226431,False,T. G. Masaryka,tertiary,False,81.179,"LINESTRING (16.6088377 49.9111046, 16.6087768 49.9111824, 16.608515 49.9115169, 16.6084413 49.9116975, 16.6084101 49.9117766)",31514,,,,
64226431,False,T. G. Masaryka,tertiary,True,39.332,"LINESTRING (16.6088377 49.9111046, 16.6089707 49.9109103, 16.6090018 49.9108448, 16.6090204 49.9107729)",31514,,,,
36901485,False,Opletalova,residential,False,103.819,"LINESTRING (16.6077471 49.9132364, 16.6090483 49.9136483)",,,,,
406206232,False,T. G. Masaryka,tertiary,False,24.412,"LINESTRING (16.6077471 49.9132364, 16.6076132 49.9134383)",31514,,,,
"[421757169, 407686357]",False,T. G. Masaryka,tertiary,True,81.337,"LINESTRING (16.6077471 49.9132364, 16.6080126 49.9127854, 16.608112 49.9125446)",31514,,,,
406206232,False,T. G. Masaryka,tertiary,True,24.902,"LINESTRING (16.6064988 49.914237, 16.6067778 49.9141033)",31514,,,,
64302295,True,T. G. Masaryka,residential,False,42.54,"LINESTRING (16.6064988 49.914237, 16.6064704 49.9143182, 16.6060977 49.9144971)",,,,,
228389541,False,T. G. Masaryka,tertiary,False,36.590999999999994,"LINESTRING (16.6064988 49.914237, 16.6063218 49.9142957, 16.6061716 49.9143311, 16.6060249 49.9143567)",31514,,,,
228389541,False,T. G. Masaryka,tertiary,False,80.825,"LINESTRING (16.6060249 49.9143567, 16.6049345 49.9145447)",31514,,,,
228389541,False,T. G. Masaryka,tertiary,True,36.591,"LINESTRING (16.6060249 49.9143567, 16.6061716 49.9143311, 16.6063218 49.9142957, 16.6064988 49.914237)",31514,,,,
36901459,False,M. Majerové,residential,False,66.023,"LINESTRING (16.6158843 49.9118351, 16.6158971 49.9112414)",,,,,
36901459,False,M. Majerové,residential,True,19.052,"LINESTRING (16.6158843 49.9118351, 16.6158784 49.9120064)",,,,,
"[36901458, 36901451]",False,M. Majerové,residential,"[False, True]",134.929,"LINESTRING (16.6158843 49.9118351, 16.615971 49.9118626, 16.6164601 49.9120149, 16.616621 49.9120056, 16.616703 49.9120008, 16.6167752 49.9119653, 16.6167955 49.9117144, 16.6168226 49.9113803)",,,,,
36901459,False,M. Majerové,residential,False,19.052,"LINESTRING (16.6158784 49.9120064, 16.6158843 49.9118351)",,,,,
36901459,False,M. Majerové,residential,True,66.023,"LINESTRING (16.6158971 49.9112414, 16.6158843 49.9118351)",,,,,
36901460,False,,residential,False,95.571,"LINESTRING (16.6168226 49.9113803, 16.6181484 49.9114792)",,,,,
36901451,False,M. Majerové,residential,False,179.048,"LINESTRING (16.6168226 49.9113803, 16.6168273 49.9113391, 16.6169861 49.9099632, 16.6169837 49.909774)",,,,,
"[36901458, 36901451]",False,M. Majerové,residential,"[False, True]",134.929,"LINESTRING (16.6168226 49.9113803, 16.6167955 49.9117144, 16.6167752 49.9119653, 16.616703 49.9120008, 16.616621 49.9120056, 16.6164601 49.9120149, 16.615971 49.9118626, 16.6158843 49.9118351)",,,,,
36901460,False,,residential,True,95.571,"LINESTRING (16.6181484 49.9114792, 16.6168226 49.9113803)",,,,,
36901461,False,B. Martinů,residential,True,40.07,"LINESTRING (16.6181484 49.9114792, 16.6181733 49.9111192)",,,,,
"[36901461, 36901462]",False,B. Martinů,residential,False,175.635,"LINESTRING (16.6181484 49.9114792, 16.6180711 49.9119156, 16.6180507 49.9120306, 16.6179124 49.9128115, 16.6182806 49.912838)",,,,,
36901461,False,B. Martinů,residential,False,40.07,"LINESTRING (16.6181733 49.9111192, 16.6181484 49.9114792)",,,,,
36901463,False,B. Martinů,residential,False,74.985,"LINESTRING (16.6181702 49.9135086, 16.6182806 49.912838)",,,,,
36901463,False,B. Martinů,residential,True,74.985,"LINESTRING (16.6182806 49.912838, 16.6181702 49.9135086)",,,,,
"[36901461, 36901462]",False,B. Martinů,residential,True,175.635,"LINESTRING (16.6182806 49.912838, 16.6179124 49.9128115, 16.6180507 49.9120306, 16.6180711 49.9119156, 16.6181484 49.9114792)",,,,,
36901465,False,Českých bratří,residential,True,59.374,"LINESTRING (16.618602 49.9145239, 16.6178999 49.9142398)",,,,,
803313173,False,Na Slovanech,residential,True,79.829,"LINESTRING (16.618602 49.9145239, 16.6187542 49.9138127)",,,,,
"[64795696, 1014002809]",False,Na Slovanech,residential,False,135.006,"LINESTRING (16.618602 49.9145239, 16.6184678 49.9147706, 16.617848 49.9155369, 16.6177905 49.9155839, 16.6177631 49.9156068)",,,,,
36901465,False,Českých bratří,residential,False,59.374,"LINESTRING (16.6178999 49.9142398, 16.618602 49.9145239)",,,,,
64795694,False,Dvorská,residential,False,79.58500000000001,"LINESTRING (16.6178999 49.9142398, 16.6182586 49.9140588, 16.6185568 49.9138379, 16.6187542 49.9138127)",,,,,
64795694,False,Dvorská,residential,True,111.51600000000002,"LINESTRING (16.6178999 49.9142398, 16.6177054 49.9143283, 16.6175437 49.9144018, 16.6168135 49.9147339, 16.6166278 49.9148184)",,,,,
36901471,False,Janáčkova,residential,False,69.637,"LINESTRING (16.6183721 49.9099149, 16.618064 49.9093209)",,,,,
36901471,False,Janáčkova,residential,True,101.173,"LINESTRING (16.6183721 49.9099149, 16.6180987 49.910415, 16.6181795 49.9107911)",,,,,
36901471,False,Janáčkova,residential,False,101.173,"LINESTRING (16.6181795 49.9107911, 16.6180987 49.910415, 16.6183721 49.9099149)",,,,,
36901473,False,Svobody,residential,False,26.59,"LINESTRING (16.6165207 49.9079423, 16.6167378 49.9081363)",,,,,
36901484,False,Mánesova,residential,False,27.117,"LINESTRING (16.6072522 49.9131773, 16.6074859 49.9133692)",,,,,
36901484,False,Mánesova,residential,True,169.644,"LINESTRING (16.6072522 49.9131773, 16.6059373 49.9119082)",,,,,
36901484,False,Mánesova,residential,False,169.644,"LINESTRING (16.6059373 49.9119082, 16.6072522 49.9131773)",,,,,
"[79430299, 79430285, 36901479]",False,Kollárova,residential,True,96.227,"LINESTRING (16.6059373 49.9119082, 16.6068729 49.9115072, 16.6070221 49.9114433, 16.6070494 49.9114238)",,,,,yes
406206232,False,T. G. Masaryka,tertiary,True,22.832,"LINESTRING (16.6074882 49.9136272, 16.6076132 49.9134383)",31514,,,,
36901514,False,Wolkerova,residential,False,16.957,"LINESTRING (16.6074882 49.9136272, 16.6075467 49.9136489, 16.6076915 49.9137054)",,,,,
406206232,False,T. G. Masaryka,tertiary,False,53.314,"LINESTRING (16.6074882 49.9136272, 16.6073729 49.9137434, 16.6069843 49.9139759)",31514,,,,
272295301,False,Opletalova,residential,False,30.399,"LINESTRING (16.612199 49.9141706, 16.6126224 49.9141907)",,,,,
628632592,False,,residential,True,14.922,"LINESTRING (16.612199 49.9141706, 16.6122398 49.9143022)",,,,,
"[272295300, 272295301, 36901485]",False,Opletalova,residential,True,152.276,"LINESTRING (16.612199 49.9141706, 16.6114204 49.914067, 16.6111607 49.9140357, 16.6107675 49.9139958, 16.61012 49.9138865)",,,,,yes
1014002813,False,28. října,residential,True,53.708,"LINESTRING (16.6127683 49.9120487, 16.6133431 49.912359)",,,,,
36901487,True,nám. J. M. Marků,residential,False,26.895,"LINESTRING (16.6127683 49.9120487, 16.6127444 49.9120383, 16.612718 49.9120268, 16.6125727 49.912029, 16.6124032 49.9120316)",,,,,
413353451,True,nám. J. M. Marků,residential,False,77.612,"LINESTRING (16.6124032 49.9120316, 16.6123497 49.912148, 16.6118436 49.9125507, 16.6117527 49.9125507)",,,,,
244624948,True,nám. J. M. Marků,residential,False,52.464,"LINESTRING (16.6107949 49.9121314, 16.6112296 49.9117516)",,,,,
36901488,True,Purkyňova,residential,False,69.104,"LINESTRING (16.6107949 49.9121314, 16.6106358 49.9121154, 16.6105873 49.9120932, 16.6104726 49.9120406, 16.6099807 49.9118152)",,,,,
244624947,True,nám. J. M. Marků,residential,False,86.118,"LINESTRING (16.611436 49.9115713, 16.6124032 49.9120316)",,,,,
36901540,True,Máchova,residential,False,77.986,"LINESTRING (16.611436 49.9115713, 16.6114551 49.9114826, 16.6114607 49.9114566, 16.6114334 49.9114142, 16.6114164 49.9113878, 16.6113861 49.9113406, 16.6118013 49.9109663)",,,,,
36901488,True,Purkyňova,residential,False,41.233,"LINESTRING (16.6094578 49.9114848, 16.6097014 49.9111488)",,,,,
64226430,False,Nádražní,residential,False,45.734,"LINESTRING (16.6097014 49.9111488, 16.6094124 49.9109415, 16.6092706 49.9108452)",,,,,
64226432,False,Hradební,residential,False,191.01600000000002,"LINESTRING (16.6097014 49.9111488, 16.6100543 49.9109247, 16.6103271 49.9108072, 16.6108475 49.910604, 16.6109325 49.9105783, 16.6112941 49.9105703, 16.6120123 49.9107653)",,,,,
1014002811,True,Nádražní,residential,False,58.032,"LINESTRING (16.6097014 49.9111488, 16.6103624 49.9114272, 16.6103813 49.9114325)",,,,,
244624947,True,nám. J. M. Marků,residential,False,24.907,"LINESTRING (16.6112296 49.9117516, 16.611436 49.9115713)",,,,,
36901478,True,5. května,residential,False,179.37599999999998,"LINESTRING (16.6092706 49.9108452, 16.6100258 49.9104107, 16.6105375 49.9102127, 16.610617 49.910182, 16.6113029 49.9099136)",,,,,
64226430,False,Nádražní,residential,True,45.734,"LINESTRING (16.6092706 49.9108452, 16.6094124 49.9109415, 16.6097014 49.9111488)",,,,,
1014002810,False,Nádražní,residential,False,19.753,"LINESTRING (16.6092706 49.9108452, 16.609133 49.910795, 16.6090204 49.9107729)",,,,,
36901540,True,Máchova,residential,False,26.978,"LINESTRING (16.6118013 49.9109663, 16.6120123 49.9107653)",,,,,
36901490,True,Strážní,residential,False,131.886,"LINESTRING (16.6133049 49.9116513, 16.6118013 49.9109663)",,,,,
850400013,True,S. Čecha,residential,False,4.741,"LINESTRING (16.6133049 49.9116513, 16.6132601 49.9116827)",,,,,
36901491,True,S. Čecha,residential,False,24.679,"LINESTRING (16.6135361 49.9114867, 16.6133049 49.9116513)",,,,,
36901492,True,Hradební,residential,False,53.882000000000005,"LINESTRING (16.6135361 49.9114867, 16.6136982 49.911585, 16.6139461 49.9117514, 16.614065 49.9118312)",,,,,
64226432,False,Hradební,residential,True,135.98700000000002,"LINESTRING (16.6135361 49.9114867, 16.6128703 49.9111134, 16.6122344 49.9108462, 16.6121468 49.9108031, 16.6120123 49.9107653)",,,,,
1014002815,False,28. října,residential,True,38.478,"LINESTRING (16.614689 49.9129007, 16.6151911 49.913024)",,,,,
1014002815,False,28. října,residential,False,34.29,"LINESTRING (16.614689 49.9129007, 16.6143586 49.9128195, 16.6142502 49.9127791)",,,,,
36901485,False,Opletalova,residential,True,4.73,"LINESTRING (16.61012 49.9138865, 16.6100561 49.9138757)",,,,,
"[272295300, 36901485, 272295301]",False,Opletalova,residential,False,152.27599999999998,"LINESTRING (16.61012 49.9138865, 16.6107675 49.9139958, 16.6111607 49.9140357, 16.6114204 49.914067, 16.612199 49.9141706)",,,,,yes
"[71224889, 368265638, 368265639]",False,Údolní,residential,True,270.937,"LINESTRING (16.61012 49.9138865, 16.6104181 49.9134598, 16.6104779 49.9133742, 16.6105239 49.9133083, 16.6107282 49.9132997, 16.610864 49.913378, 16.611468 49.9136459, 16.6116606 49.9136834, 16.6122551 49.9138602, 16.6126682 49.9140145, 16.612742 49.9140421, 16.6126224 49.9141907)",,,,,yes
36901485,False,Opletalova,residential,False,4.73,"LINESTRING (16.6100561 49.9138757, 16.61012 49.9138865)",,,,,
36901485,False,Opletalova,residential,True,76.656,"LINESTRING (16.6100561 49.9138757, 16.6096057 49.9137997, 16.6090483 49.9136483)",,,,,
36901502,False,,residential,False,35.263999999999996,"LINESTRING (16.6100561 49.9138757, 16.6099739 49.9140336, 16.6098996 49.9141764)",,,,,
36901502,False,,residential,True,35.263999999999996,"LINESTRING (16.6098996 49.9141764, 16.6099739 49.9140336, 16.6100561 49.9138757)",,,,,
36901503,False,Seifertova,residential,False,173.13600000000002,"LINESTRING (16.6098996 49.9141764, 16.6102368 49.9144504, 16.6104654 49.9146731, 16.6106417 49.9149558, 16.6107388 49.9151116, 16.6109524 49.9155589)",,,,,
36901503,False,Seifertova,residential,True,84.727,"LINESTRING (16.6098996 49.9141764, 16.6094892 49.9138978, 16.6090483 49.9136483)",,,,,
36901485,False,Opletalova,residential,True,103.819,"LINESTRING (16.6090483 49.9136483, 16.6077471 49.9132364)",,,,,
36901485,False,Opletalova,residential,False,76.656,"LINESTRING (16.6090483 49.9136483, 16.6096057 49.9137997, 16.6100561 49.9138757)",,,,,
36901503,False,Seifertova,residential,False,84.727,"LINESTRING (16.6090483 49.9136483, 16.6094892 49.9138978, 16.6098996 49.9141764)",,,,,
36901503,False,Seifertova,residential,False,39.751000000000005,"LINESTRING (16.6109524 49.9155589, 16.6110833 49.9158329, 16.6111156 49.9159006)",,,,,
36901503,False,Seifertova,residential,True,173.136,"LINESTRING (16.6109524 49.9155589, 16.6107388 49.9151116, 16.6106417 49.9149558, 16.6104654 49.9146731, 16.6102368 49.9144504, 16.6098996 49.9141764)",,,,,
172007019,False,U Papíren,residential,False,86.26,"LINESTRING (16.6109524 49.9155589, 16.6104774 49.9156306, 16.6097805 49.9157388)",,,,,
172007019,False,U Papíren,residential,True,37.1,"LINESTRING (16.6092775 49.9158189, 16.6097805 49.9157388)",,,,,
36901515,False,Vančurova,residential,True,262.555,"LINESTRING (16.6092775 49.9158189, 16.6090734 49.9157423, 16.6084141 49.9152829, 16.6072623 49.9144804, 16.6069239 49.9142446, 16.6067778 49.9141033)",,,,,
61682694,False,Za Střelnicí,residential,False,156.793,"LINESTRING (16.6092775 49.9158189, 16.6089793 49.9159213, 16.6086741 49.9159596, 16.6080349 49.9160397, 16.607185 49.9162093)",,,,,
265649398,False,Vančurova,residential,False,51.828,"LINESTRING (16.6092775 49.9158189, 16.609429 49.9158893, 16.6096649 49.9160879, 16.609742 49.9161698)",,,,,
36901511,False,Sokolská,residential,True,180.46800000000002,"LINESTRING (16.607185 49.9162093, 16.6067722 49.9157647, 16.6066196 49.9156599, 16.6064736 49.9155596, 16.6062503 49.9154062, 16.6054882 49.9151596, 16.6054008 49.9151283)",,,,,
61682694,False,Za Střelnicí,residential,True,156.793,"LINESTRING (16.607185 49.9162093, 16.6080349 49.9160397, 16.6086741 49.9159596, 16.6089793 49.9159213, 16.6092775 49.9158189)",,,,,
61591072,False,,residential,True,9.559,"LINESTRING (16.6054008 49.9151283, 16.6052844 49.9150862)",,,,,
36901511,False,Sokolská,residential,False,180.46800000000002,"LINESTRING (16.6054008 49.9151283, 16.6054882 49.9151596, 16.6062503 49.9154062, 16.6064736 49.9155596, 16.6066196 49.9156599, 16.6067722 49.9157647, 16.607185 49.9162093)",,,,,
36901512,True,Sokolská,living_street,False,86.43900000000001,"LINESTRING (16.6054008 49.9151283, 16.6059719 49.9145709, 16.6060977 49.9144971)",,,,,
36901538,False,,residential,True,41.897,"LINESTRING (16.6067778 49.9141033, 16.6064302 49.9138002)",,,,,
406206232,False,T. G. Masaryka,tertiary,False,24.902,"LINESTRING (16.6067778 49.9141033, 16.6064988 49.914237)",31514,,,,
406206232,False,T. G. Masaryka,tertiary,True,20.477,"LINESTRING (16.6067778 49.9141033, 16.6069843 49.9139759)",31514,,,,
36901515,False,Vančurova,residential,False,262.555,"LINESTRING (16.6067778 49.9141033, 16.6069239 49.9142446, 16.6072623 49.9144804, 16.6084141 49.9152829, 16.6090734 49.9157423, 16.6092775 49.9158189)",,,,,
172007019,False,U Papíren,residential,False,37.1,"LINESTRING (16.6097805 49.9157388, 16.6092775 49.9158189)",,,,,
36901514,False,Wolkerova,residential,True,280.22,"LINESTRING (16.6097805 49.9157388, 16.6096148 49.915238, 16.6095539 49.9151254, 16.6093587 49.9148564, 16.6092032 49.9147174, 16.6090561 49.9145859, 16.60778 49.9137095, 16.6076915 49.9137054)",,,,,
172007019,False,U Papíren,residential,True,86.26,"LINESTRING (16.6097805 49.9157388, 16.6104774 49.9156306, 16.6109524 49.9155589)",,,,,
803313173,False,Na Slovanech,residential,False,79.829,"LINESTRING (16.6187542 49.9138127, 16.618602 49.9145239)",,,,,
64795694,False,Dvorská,residential,True,79.58500000000001,"LINESTRING (16.6187542 49.9138127, 16.6185568 49.9138379, 16.6182586 49.9140588, 16.6178999 49.9142398)",,,,,
36901531,False,,unclassified,False,33.925,"LINESTRING (16.6049268 49.9109225, 16.6051404 49.910965, 16.6053299 49.9110702)",,,,,
36901537,False,E. Krásnohorské,residential,False,115.94900000000001,"LINESTRING (16.6048803 49.9140603, 16.6053338 49.9140483, 16.6057253 49.9139883, 16.6064302 49.9138002)",,,,,
36901484,False,Mánesova,residential,False,11.922,"LINESTRING (16.6074859 49.9133692, 16.6076132 49.9134383)",,,,,
36901484,False,Mánesova,residential,True,27.117,"LINESTRING (16.6074859 49.9133692, 16.6072522 49.9131773)",,,,,
