osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,width
72234267,True,,Vrchlického nábř.,residential,30,False,102.221,"LINESTRING (14.4792163 48.9711465, 14.4792392 48.9710949, 14.4792606 48.9710487, 14.4793626 48.9708285, 14.4793779 48.9707954, 14.479549 48.970426, 14.4796556 48.970275)",,
777543159,False,,U Tří lvů,residential,30,False,130.783,"LINESTRING (14.4792163 48.9711465, 14.4793301 48.9711794, 14.4793498 48.971193, 14.4803073 48.9718546, 14.4803742 48.9719008, 14.4804784 48.971973)",,
"[396460616, 72050242]",False,"['2', '3']",Žižkova tř.,tertiary,50,False,144.236,"LINESTRING (14.4804784 48.971973, 14.4799791 48.9722783, 14.4795984 48.9725177, 14.4794437 48.9726124, 14.4793983 48.9726437, 14.47903 48.972855)",,
72050242,False,2,Žižkova tř.,tertiary,50,True,66.389,"LINESTRING (14.4804784 48.971973, 14.4809483 48.9716461, 14.4810437 48.9715893, 14.4811293 48.9715607)",,
777543159,False,,U Tří lvů,residential,30,True,130.78300000000002,"LINESTRING (14.4804784 48.971973, 14.4803742 48.9719008, 14.4803073 48.9718546, 14.4793498 48.971193, 14.4793301 48.9711794, 14.4792163 48.9711465)",,
74006481,True,2,Lidická třída,tertiary,50,False,23.445,"LINESTRING (14.4751668 48.9711651, 14.4749935 48.9710729, 14.4749356 48.9710209)",,
74006503,True,1,Zátkovo nábř.,residential,50,False,40.285000000000004,"LINESTRING (14.4751668 48.9711651, 14.4749912 48.9711552, 14.4748323 48.9711768, 14.4746957 48.9711954, 14.4746305 48.9711726)",,
"[813113536, 22748177, 25337298]",False,4,"['Senovážné nám.', 'Lidická tř.', 'Krumlovský most']",tertiary,50,"[False, True]",129.427,"LINESTRING (14.4767143 48.9718206, 14.4765789 48.9717643, 14.4765018 48.9717324, 14.4760229 48.9715293, 14.4752609 48.9711803, 14.4752414 48.971173)",yes,
25352772,False,,Dukelská,residential,30,False,126.11,"LINESTRING (14.4767143 48.9718206, 14.4767973 48.9717224, 14.4768512 48.9716587, 14.4775512 48.9708284)",,
"[146761556, 396460623]",False,4,Senovážné nám.,tertiary,50,False,210.417,"LINESTRING (14.4767143 48.9718206, 14.4768607 48.9718694, 14.4772061 48.9719845, 14.4773302 48.9720258, 14.4776118 48.9721197, 14.4777263 48.9721579, 14.4779798 48.9722341, 14.4786479 48.9724814, 14.4788338 48.9725939, 14.4788843 48.9726246, 14.4789285 48.9726835, 14.47903 48.972855)",,
"[396613084, 783439853, 783439854, 783439855]",False,1,Dukelská,residential,50,True,113.58099999999999,"LINESTRING (14.4767143 48.9718206, 14.476665 48.9718917, 14.4766486 48.9719188, 14.4765418 48.9720719, 14.4764992 48.9721289, 14.4763008 48.9724127, 14.4761666 48.9726045, 14.4761356 48.9726488, 14.4760864 48.9727542)",,
5130533,True,,Kněžská,residential,30,False,86.05099999999999,"LINESTRING (14.4762484 48.9737232, 14.4762271 48.9736657, 14.4762172 48.97364, 14.4760908 48.9733127, 14.4759836 48.9730349, 14.4759273 48.9729827)",,
"[41987298, 41987299, 1057847126, 965603611, 965603612]",False,2,Karla Ⅳ.,residential,30,True,125.529,"LINESTRING (14.4762484 48.9737232, 14.4763098 48.9737151, 14.477245 48.9735929, 14.4775122 48.9735158, 14.4775544 48.9735022, 14.4776604 48.9734661, 14.4776885 48.9734555, 14.4777531 48.9734338, 14.4778706 48.9733834)",yes,
266991598,False,2,Karla Ⅳ.,residential,30,False,90.377,"LINESTRING (14.4762484 48.9737232, 14.4761928 48.973731, 14.4750941 48.9738735, 14.4750529 48.9738817, 14.4750353 48.9738852)",,
114019249,False,,nám. Přemysla Otakara Ⅱ.,residential,30,True,15.25,"LINESTRING (14.4735836 48.9752288, 14.4736359 48.9751757, 14.4736979 48.975114)",,
"[790970008, 5130531, 790970006, 790970007]",True,1,Česká,residential,30,False,203.928,"LINESTRING (14.4727544 48.976115, 14.4727576 48.9761487, 14.4727924 48.976516, 14.4727555 48.9770789, 14.4726736 48.9775414, 14.4726702 48.9775605, 14.4726136 48.9776968, 14.4725856 48.9777642, 14.4725751 48.977792, 14.4725349 48.9778983, 14.4725222 48.9779319)",,
114019216,True,,Česká,residential,30,False,87.272,"LINESTRING (14.4727544 48.976115, 14.4727442 48.9760855, 14.4725535 48.9755357, 14.4725116 48.9753971, 14.472497 48.9753486)",,
"[114019225, 790970010, 790970011, 790970012]",True,,Hroznová,residential,30,False,72.27699999999999,"LINESTRING (14.4727544 48.976115, 14.4727067 48.9761216, 14.4725865 48.9761423, 14.4722002 48.9762088, 14.4720635 48.9762323, 14.4719642 48.9762494, 14.4718851 48.976283, 14.4718198 48.976313)",,3.9
5130522,True,,Piaristická,residential,30,False,80.419,"LINESTRING (14.472497 48.9753486, 14.4725589 48.9753414, 14.4735234 48.9752354, 14.4735836 48.9752288)",,
5130525,False,,Široká,residential,30,True,45.709999999999994,"LINESTRING (14.4730722 48.9733042, 14.4730268 48.9733086, 14.4729904 48.9733123, 14.4724533 48.973367)",,
25552619,False,2,Biskupská,residential,30,True,85.359,"LINESTRING (14.4730722 48.9733042, 14.4730823 48.9733446, 14.4732627 48.9740277, 14.4732698 48.9740608)",,
1077544382,False,2,Biskupská,residential,30,True,60.714999999999996,"LINESTRING (14.4730722 48.9733042, 14.4730635 48.9732656, 14.4730208 48.9730275, 14.473022 48.9729868, 14.4729887 48.9727613)",,
"[1077634648, 114019232, 1077634647]",True,1,Široká,residential,30,False,127.28600000000002,"LINESTRING (14.4730722 48.9733042, 14.4731198 48.9732991, 14.4731867 48.9732924, 14.4746251 48.9731473, 14.4747185 48.9731379, 14.4747958 48.9731301)",,
"[396094027, 783439861, 25205383]",False,1,Zátkovo nábř.,residential,50,False,188.50600000000003,"LINESTRING (14.4727958 48.9721174, 14.4729174 48.9720881, 14.4730139 48.9720649, 14.4742385 48.97177, 14.4743637 48.9717399, 14.4744588 48.971642, 14.4745665 48.9713229, 14.4746305 48.9711726)",,
"[463434064, 791418693]",False,2,F. A. Gerstnera,residential,50,False,114.916,"LINESTRING (14.4727958 48.9721174, 14.4727801 48.9720552, 14.4726135 48.9713943, 14.4726009 48.9713443, 14.4725655 48.9712037, 14.4725388 48.9710978)",,
"[528773506, 528773507, 818028429, 834629743, 463434063]",False,,Železný most,residential,"['50', '30']",True,72.996,"LINESTRING (14.4727958 48.9721174, 14.4728152 48.9721929, 14.4728314 48.9722503, 14.4728497 48.9723182, 14.4729535 48.9726713, 14.472964 48.9726949, 14.4729747 48.9727198, 14.4729887 48.9727613)",yes,
50452385,False,2,Goethova,residential,50,False,163.596,"LINESTRING (14.4725388 48.9710978, 14.4726574 48.9710855, 14.4729081 48.9710596, 14.4730182 48.9710482, 14.4740644 48.9709401, 14.4741981 48.9709429, 14.4743378 48.9709846, 14.4744913 48.9710795, 14.4745194 48.9710997, 14.4746305 48.9711726)",,
"[463434064, 791418693]",False,2,F. A. Gerstnera,residential,50,True,114.916,"LINESTRING (14.4725388 48.9710978, 14.4725655 48.9712037, 14.4726009 48.9713443, 14.4726135 48.9713943, 14.4727801 48.9720552, 14.4727958 48.9721174)",,
114019148,False,,nám. Přemysla Otakara Ⅱ.,residential,30,True,23.115000000000002,"LINESTRING (14.4754606 48.975069, 14.4754395 48.975059, 14.4754232 48.9750519, 14.4753145 48.9749987, 14.4752008 48.9749503)",,
335587791,True,1,Kanovnická,residential,30,False,84.46300000000001,"LINESTRING (14.4754606 48.975069, 14.4756306 48.9750503, 14.476545 48.9749504, 14.4766021 48.9749442)",,
"[783439859, 790970004, 790970005, 114019258, 1057837982]",True,1,Hroznová,residential,30,False,148.424,"LINESTRING (14.4747644 48.9759138, 14.4747028 48.9759215, 14.4739808 48.9760004, 14.4738197 48.9760182, 14.473805 48.9760204, 14.4737623 48.9760243, 14.4737196 48.9760281, 14.4736858 48.9760318, 14.4736519 48.9760355, 14.4730859 48.9760847, 14.4728143 48.9761083, 14.4727544 48.976115)",,3.9
"[783455597, 1057837983]",True,1,Plachého,residential,30,False,148.013,"LINESTRING (14.4752265 48.9772078, 14.4750026 48.9767315, 14.4748276 48.9761682, 14.4747846 48.9759949, 14.4747755 48.9759604, 14.4747726 48.9759492, 14.4747644 48.9759138)",,
"[850242426, 840222990]",False,,Hradební,residential,30,True,40.300999999999995,"LINESTRING (14.4752265 48.9772078, 14.4752611 48.9771923, 14.4755233 48.9770716, 14.47567 48.9769923)",,
"[850242425, 148094133]",True,,Hradební,residential,30,False,25.348,"LINESTRING (14.4759335 48.9768439, 14.4758841 48.9768746, 14.47567 48.9769923)",,
783439857,True,1,U Černé věže,residential,30,False,118.11900000000001,"LINESTRING (14.4759335 48.9768439, 14.4758963 48.9767981, 14.4757533 48.9763487, 14.4756403 48.9758401, 14.4756321 48.9758032)",,
25145490,False,,Hroznová,residential,30,False,8.32,"LINESTRING (14.4718198 48.976313, 14.4718169 48.9763878)",,
"[25463685, 775343751, 813691947, 37007027, 37007029, 790970009]",False,,Hroznová,residential,30,True,84.79100000000001,"LINESTRING (14.4718198 48.976313, 14.4716351 48.9763448, 14.4714928 48.9763687, 14.4714144 48.9763821, 14.4710907 48.9764344, 14.4709519 48.9764207, 14.470881 48.9764032, 14.4706934 48.9763722)",,
"[25145947, 849725741, 849725742]",False,,Alešova,residential,30,False,101.649,"LINESTRING (14.4792604 48.9702759, 14.4791875 48.970273, 14.4791424 48.9702719, 14.4780312 48.9702461, 14.4779986 48.9702453, 14.4778688 48.9702423)",,
25145949,True,,Vrchlického nábř.,residential,30,False,94.48899999999999,"LINESTRING (14.4792604 48.9702759, 14.4790549 48.9707652, 14.4789885 48.9709222, 14.4789685 48.970971, 14.4789436 48.9710302, 14.4789181 48.9710954)",,
25352772,False,,Dukelská,residential,30,True,69.174,"LINESTRING (14.4778688 48.9702423, 14.4778237 48.97033, 14.4775879 48.9707613, 14.4775512 48.9708284)",,
"[25145947, 849725741, 849725742]",False,,Alešova,residential,30,True,101.649,"LINESTRING (14.4778688 48.9702423, 14.4779986 48.9702453, 14.4780312 48.9702461, 14.4791424 48.9702719, 14.4791875 48.970273, 14.4792604 48.9702759)",,
"[845861770, 845861771, 5130551]",True,,U Tří lvů,residential,30,False,104.341,"LINESTRING (14.4789181 48.9710954, 14.4788149 48.9710907, 14.4787827 48.9710845, 14.4783398 48.9709998, 14.4781974 48.9709695, 14.4777623 48.9708779, 14.4776923 48.9708639, 14.4776331 48.9708519, 14.4775512 48.9708284)",,
"[25473672, 528771278, 25473671]",False,,U Tří lvů,residential,30,False,22.540999999999997,"LINESTRING (14.4789181 48.9710954, 14.4789703 48.9710994, 14.4791819 48.9711393, 14.4792163 48.9711465)",yes,
25352772,False,,Dukelská,residential,30,False,69.17399999999999,"LINESTRING (14.4775512 48.9708284, 14.4775879 48.9707613, 14.4778237 48.97033, 14.4778688 48.9702423)",,
25352772,False,,Dukelská,residential,30,True,126.11,"LINESTRING (14.4775512 48.9708284, 14.4768512 48.9716587, 14.4767973 48.9717224, 14.4767143 48.9718206)",,
"[790970000, 787128603, 790969998, 25474039]",True,1,nám. Přemysla Otakara Ⅱ.,residential,30,False,106.66900000000001,"LINESTRING (14.4734663 48.9741524, 14.4738085 48.974119, 14.4746314 48.9740385, 14.4747923 48.9740228, 14.4749118 48.9740111)",,
41981371,False,,nám. Přemysla Otakara Ⅱ.,residential,30,True,17.592,"LINESTRING (14.4734663 48.9741524, 14.4733688 48.9741076, 14.4732698 48.9740608)",,
"[192889382, 789363334, 192889383]",False,2,Jar. Haška,residential,"['30', '50']",False,102.602,"LINESTRING (14.4712075 48.978995, 14.4712265 48.9789285, 14.4712299 48.9789167, 14.4712977 48.9786799, 14.4713342 48.9785616, 14.4713669 48.9784464, 14.4714341 48.978223, 14.4714401 48.9782031, 14.471433 48.9781482, 14.4714159 48.9780881)",,
338633483,False,,Klavíkova,residential,30,True,155.688,"LINESTRING (14.4712075 48.978995, 14.4710893 48.978986, 14.4706049 48.9789521, 14.4703931 48.9789372, 14.4698162 48.9788968, 14.4692018 48.9788538, 14.4690872 48.9788418)",,
338633482,False,,Resslova,residential,30,False,101.299,"LINESTRING (14.4690872 48.9788418, 14.4690862 48.9787813, 14.4690899 48.9787617, 14.4692049 48.9780503, 14.4692112 48.9780089, 14.4692261 48.9779358)",,8.2
338633483,False,,Klavíkova,residential,30,False,155.688,"LINESTRING (14.4690872 48.9788418, 14.4692018 48.9788538, 14.4698162 48.9788968, 14.4703931 48.9789372, 14.4706049 48.9789521, 14.4710893 48.978986, 14.4712075 48.978995)",,
"[62170953, 778617972]",True,1,Na Mlýnské stoce,residential,30,False,115.86300000000001,"LINESTRING (14.4740639 48.9778335, 14.4740036 48.9778427, 14.4738022 48.9778833, 14.4735496 48.9779295, 14.4732701 48.9779917, 14.4729638 48.9779905, 14.4727302 48.9779583, 14.4726251 48.9779414, 14.472583 48.9779346, 14.472578 48.9779337, 14.4725222 48.9779319)",,
114671254,True,1,Na Mlýnské stoce,residential,30,False,110.674,"LINESTRING (14.4740639 48.9778335, 14.4741224 48.977826, 14.4742356 48.9778088, 14.4743288 48.9777947, 14.4746957 48.9776579, 14.47501 48.9775148, 14.4751323 48.9774576, 14.4753785 48.9773566)",,
25552669,True,,Dukelská,residential,30,False,28.061999999999998,"LINESTRING (14.4759273 48.9729827, 14.4759445 48.9729399, 14.4759788 48.9728898, 14.4760287 48.9728368, 14.4760549 48.9727989, 14.4760864 48.9727542)",,
148092716,False,,Jírovcova,residential,50,False,94.554,"LINESTRING (14.4773696 48.9783447, 14.4773795 48.9784044, 14.4774177 48.9786362, 14.4774707 48.9789572, 14.4775022 48.9791484, 14.4775091 48.9791901)",,
788613154,True,,Riegrova,residential,30,False,202.007,"LINESTRING (14.4773696 48.9783447, 14.4774831 48.9783388, 14.4775234 48.9783367, 14.4776482 48.9783301, 14.4777245 48.9783272, 14.4777737 48.9783254, 14.4800179 48.9782415, 14.4801327 48.9782388)",,
675533031,True,1,,tertiary_link,50,False,21.833,"LINESTRING (14.4740652 48.9786834, 14.4738615 48.9785396)",,
675538071,False,2,tř. 28. října,residential,50,False,28.198,"LINESTRING (14.4740652 48.9786834, 14.4741244 48.9784328)",,
148092717,True,,Riegrova,residential,30,False,175.57100000000003,"LINESTRING (14.4749935 48.9785915, 14.4768465 48.978399, 14.4773052 48.9783514, 14.4773696 48.9783447)",,
"[80430289, 814072978]",False,,Riegrova,residential,50,True,53.771,"LINESTRING (14.4749935 48.9785915, 14.4748558 48.9786073, 14.4742703 48.9786838)",,
25463557,True,1,Mariánské náměstí,residential,50,False,49.747,"LINESTRING (14.4749062 48.9781478, 14.4749223 48.9782298, 14.4749844 48.9785453, 14.4749935 48.9785915)",,
"[657318505, 229590067]",False,4,Na Sadech,tertiary,50,False,65.497,"LINESTRING (14.4749062 48.9781478, 14.4744298 48.9783414, 14.4742868 48.9783955, 14.4741244 48.9784328)",,
229590068,False,3,Na Sadech,tertiary,50,True,151.662,"LINESTRING (14.4749062 48.9781478, 14.475681 48.9778082, 14.4762412 48.9775627, 14.4762559 48.9775563, 14.4766344 48.9773904)",,
542445547,True,1,U Černé věže,residential,30,False,20.461,"LINESTRING (14.4761293 48.9769756, 14.4759335 48.9768439)",,
114671261,True,,Na Mlýnské stoce,residential,30,False,109.786,"LINESTRING (14.4761293 48.9769756, 14.4761621 48.9769569, 14.4762313 48.9769112, 14.4765989 48.9766966, 14.4769136 48.9765129, 14.4772485 48.9763161)",,
114671263,True,1,Na Mlýnské stoce,residential,30,False,69.416,"LINESTRING (14.4761293 48.9769756, 14.4761038 48.9769937, 14.4758962 48.9771139, 14.4755443 48.9772886, 14.4753785 48.9773566)",,
25473793,True,1,Plachého,residential,30,False,19.921,"LINESTRING (14.4753785 48.9773566, 14.4752265 48.9772078)",,
"[840949384, 850242427, 772929715]",True,1,Hradební,residential,30,False,97.33500000000001,"LINESTRING (14.4740399 48.9775846, 14.4740916 48.9775753, 14.4741035 48.9775732, 14.4744984 48.9775019, 14.4748816 48.9773758, 14.4751772 48.9772318, 14.4752265 48.9772078)",,
779192171,True,1,Kanovnická,residential,30,False,18.786,"LINESTRING (14.4777665 48.9747536, 14.4780163 48.9747129)",,
