osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,junction
"[19902235, 19902270]","['Stará Mostecká', 'Vodní']",residential,50,False,True,173.19899999999998,"LINESTRING (14.1341399 50.5320465, 14.1339768 50.5320166, 14.1334842 50.5319053, 14.1330547 50.5318012, 14.1329873 50.5317904, 14.1329188 50.5317832, 14.1328383 50.5317797, 14.1327577 50.5317813, 14.1323108 50.5318058, 14.1321453 50.5317919, 14.1318862 50.5317294, 14.1317975 50.5316933)",,,,
263784202,Vavřinecká,residential,,False,True,39.628,"LINESTRING (14.134807 50.5328977, 14.1349668 50.5325561)",,,,
19902668,Kapucínská,residential,,False,False,91.227,"LINESTRING (14.134807 50.5328977, 14.1354293 50.5329506, 14.13579 50.5330068, 14.1360689 50.5330607)",,,,
263784202,Vavřinecká,residential,,False,False,83.723,"LINESTRING (14.134807 50.5328977, 14.1347189 50.5331095, 14.1345879 50.5335956, 14.1345771 50.5336357)",,,,
19902668,Kapucínská,residential,,False,True,91.227,"LINESTRING (14.1360689 50.5330607, 14.13579 50.5330068, 14.1354293 50.5329506, 14.134807 50.5328977)",,,,
23082796,Pekařská,residential,,False,False,46.882,"LINESTRING (14.1272337 50.534309, 14.1266142 50.5344597)",,,,
"[23082794, 23082796]",Pekařská,residential,,False,True,40.507999999999996,"LINESTRING (14.1272337 50.534309, 14.1274842 50.5342535, 14.1277754 50.53419)",,,,
342263862,České armády,residential,50,False,False,18.037,"LINESTRING (14.1258576 50.5350484, 14.1258005 50.5352065)",,,,
"[282027256, 23082801]",České armády,residential,50,False,True,85.364,"LINESTRING (14.1258576 50.5350484, 14.1260832 50.5348332, 14.126253 50.5346712, 14.1265197 50.5344938, 14.1266142 50.5344597)",,,,
163799230,Mariánská,residential,50,False,True,35.589,"LINESTRING (14.1258576 50.5350484, 14.1258372 50.5349315, 14.125894 50.5347323)",,,,
342263862,České armády,residential,50,False,True,18.037,"LINESTRING (14.1258005 50.5352065, 14.1258576 50.5350484)",,,,
"[282027139, 342263862]","['České armády', 'Vojtěšské náměstí']",residential,50,False,False,159.262,"LINESTRING (14.1258005 50.5352065, 14.1257542 50.5353985, 14.1256818 50.5356056, 14.1255066 50.5359972, 14.1252683 50.5364523, 14.1251822 50.5365802)",,,,
183977623,Vojtěšské náměstí,secondary,50,True,False,24.117,"LINESTRING (14.1251531 50.5367786, 14.1251572 50.5368641, 14.125228 50.5369875)",,261,,
237025455,Vojtěšské náměstí,secondary,50,True,False,11.136,"LINESTRING (14.1251531 50.5367786, 14.1251186 50.5367908, 14.1250812 50.5367985, 14.1250421 50.5368015, 14.1250028 50.5367997)",,261,,roundabout
237025455,Vojtěšské náměstí,secondary,50,True,False,19.823999999999998,"LINESTRING (14.1250028 50.5367997, 14.1249579 50.5367914, 14.1249171 50.5367768, 14.1248827 50.5367567, 14.1248563 50.5367322, 14.1248394 50.5367045, 14.1248328 50.5366751)",,261,,roundabout
67803703,,residential,,False,True,63.406,"LINESTRING (14.1285793 50.5306293, 14.128584 50.5307146, 14.1284301 50.5311895)",,,,
"[263784200, 23092026, 23092023]","['Labská', 'Pobřežní', 'Lodní náměstí']",residential,,False,False,300.107,"LINESTRING (14.1285793 50.5306293, 14.1293177 50.530593, 14.1294709 50.5305868, 14.1296546 50.5305794, 14.1299834 50.5305759, 14.1304276 50.530571, 14.1305187 50.5305762, 14.1305999 50.5305999, 14.1306923 50.5306372, 14.1307634 50.5307177, 14.1307634 50.5308447, 14.1307179 50.53105, 14.1307237 50.5310999, 14.1307779 50.5311508, 14.1309053 50.5312001, 14.1317485 50.5312684, 14.1320045 50.5312912)",,,,
263784200,Pobřežní,residential,,False,True,222.91000000000003,"LINESTRING (14.1285793 50.5306293, 14.1264035 50.5307157, 14.1259325 50.5307502, 14.1254443 50.5308174)",,,,
"[263784200, 23092026, 23092023]","['Labská', 'Pobřežní', 'Lodní náměstí']",residential,,False,True,300.107,"LINESTRING (14.1320045 50.5312912, 14.1317485 50.5312684, 14.1309053 50.5312001, 14.1307779 50.5311508, 14.1307237 50.5310999, 14.1307179 50.53105, 14.1307634 50.5308447, 14.1307634 50.5307177, 14.1306923 50.5306372, 14.1305999 50.5305999, 14.1305187 50.5305762, 14.1304276 50.530571, 14.1299834 50.5305759, 14.1296546 50.5305794, 14.1294709 50.5305868, 14.1293177 50.530593, 14.1285793 50.5306293)",,,,
25740497,Jarošova,residential,,False,False,47.12499999999999,"LINESTRING (14.1320045 50.5312912, 14.1319703 50.5313909, 14.1318593 50.5315915, 14.1318184 50.5316588, 14.1317975 50.5316933)",,,,
"[23082794, 23082796]",Pekařská,residential,,False,False,40.507999999999996,"LINESTRING (14.1277754 50.53419, 14.1274842 50.5342535, 14.1272337 50.534309)",,,,
23082794,Pekařská,residential,,False,True,40.639,"LINESTRING (14.1277754 50.53419, 14.1281556 50.5340963, 14.1282981 50.5340407)",,,,
"[23092208, 294937572]","['Křížová', 'Krupka']",residential,,False,False,273.00699999999995,"LINESTRING (14.1277754 50.53419, 14.127862 50.5344098, 14.1278563 50.5344848, 14.1278238 50.5347255, 14.1275079 50.5351114, 14.1274485 50.5351984, 14.1273099 50.5354004, 14.1272846 50.5354906, 14.1272798 50.5355666, 14.127317 50.5356908, 14.1273231 50.5357783, 14.1271955 50.5359722, 14.1270866 50.5362225, 14.1268814 50.5365039)",,,destination,
23092214,Vojtěšská,residential,,False,False,59.831,"LINESTRING (14.1268814 50.5365039, 14.1275684 50.5365396, 14.1276368 50.5365225, 14.1276978 50.536486)",,,,
30113706,Křížová,residential,,False,False,89.857,"LINESTRING (14.1268814 50.5365039, 14.1267297 50.5366291, 14.1264127 50.5370286, 14.1262865 50.5372147)",,,destination,
"[23092208, 294937572]","['Křížová', 'Krupka']",residential,,False,True,273.00699999999995,"LINESTRING (14.1268814 50.5365039, 14.1270866 50.5362225, 14.1271955 50.5359722, 14.1273231 50.5357783, 14.127317 50.5356908, 14.1272798 50.5355666, 14.1272846 50.5354906, 14.1273099 50.5354004, 14.1274485 50.5351984, 14.1275079 50.5351114, 14.1278238 50.5347255, 14.1278563 50.5344848, 14.127862 50.5344098, 14.1277754 50.53419)",,,destination,
286607079,Na Valech,secondary,50,False,True,67.769,"LINESTRING (14.1305448 50.536775, 14.1313978 50.5364966)",2,261,,
23092239,Lidická,residential,,False,False,24.941,"LINESTRING (14.1305448 50.536775, 14.1304833 50.5366676, 14.1304667 50.5365581)",,,,
431228814,Na Valech,secondary,50,False,False,109.28399999999999,"LINESTRING (14.1305448 50.536775, 14.1303647 50.536832, 14.1292234 50.5371762, 14.1291446 50.5371903)",,261,,
191402516,Lidická,residential,50,True,False,66.106,"LINESTRING (14.1303346 50.5359512, 14.1303001 50.5353571)",,,,
"[23092299, 30113639]","['Krajská', 'Tyršovo náměstí']",residential,,False,False,206.703,"LINESTRING (14.1303346 50.5359512, 14.129422 50.5360482, 14.1292899 50.5358012, 14.1292052 50.5356274, 14.1291669 50.5354744, 14.1291414 50.5353312, 14.1290683 50.5348043)",,,,
431228811,Lidická,residential,,False,True,68.12700000000001,"LINESTRING (14.1303346 50.5359512, 14.1304579 50.5365171, 14.1304667 50.5365581)",,,,
25740487,Boženy Němcové,residential,,False,False,17.142,"LINESTRING (14.1305332 50.5384408, 14.1306555 50.5384894, 14.1307389 50.5385225)",,,,
501994429,Palachova,residential,,False,False,129.062,"LINESTRING (14.1305332 50.5384408, 14.1313957 50.5375517, 14.1314916 50.5374528)",,,,
32590038,,secondary,50,True,False,15.166999999999998,"LINESTRING (14.1281886 50.5374286, 14.1281239 50.5373889, 14.1280942 50.5373384, 14.1280924 50.5373131)",,,,roundabout
39812952,Osvobození,residential,,False,False,92.285,"LINESTRING (14.1330767 50.5381074, 14.1328835 50.5372866)",,,,
303022121,Pražská,residential,,False,True,120.075,"LINESTRING (14.1364071 50.5352434, 14.1370374 50.5362462)",,,,
286607079,Na Valech,secondary,50,False,False,72.12,"LINESTRING (14.1364071 50.5352434, 14.135657 50.5354116, 14.1354453 50.5354601)",2,261,,
286607079,Na Valech,secondary,50,False,True,48.17700000000001,"LINESTRING (14.1364071 50.5352434, 14.1368459 50.5351433, 14.1370432 50.5350883)",2,261,,
"[294937672, 119566570]",Sovova,residential,50,False,False,114.55399999999999,"LINESTRING (14.1314916 50.5374528, 14.1317251 50.5371814, 14.1317338 50.5371354, 14.1317238 50.5370874, 14.1315682 50.5367971, 14.1314609 50.5366037, 14.1313978 50.5364966)",,,,
501994429,Palachova,residential,,False,True,129.062,"LINESTRING (14.1314916 50.5374528, 14.1313957 50.5375517, 14.1305332 50.5384408)",,,,
39812952,Osvobození,residential,,False,True,92.285,"LINESTRING (14.1328835 50.5372866, 14.1330767 50.5381074)",,,,
303022120,Rooseveltova,residential,,True,False,53.083,"LINESTRING (14.1328835 50.5372866, 14.1335878 50.5371207)",,,,
25740460,Rooseveltova,residential,,False,True,93.811,"LINESTRING (14.1328835 50.5372866, 14.1319213 50.5373809, 14.131815 50.5374005, 14.1317164 50.5374516, 14.1316449 50.5375096)",,,,
303022119,Osvobození,residential,,False,False,131.222,"LINESTRING (14.1328835 50.5372866, 14.1327527 50.5367203, 14.1326937 50.5362246, 14.1326275 50.5361223)",2,,,
303022121,Pražská,residential,,False,False,120.075,"LINESTRING (14.1370374 50.5362462, 14.1364071 50.5352434)",,,,
294941035,Pražská,residential,,True,False,68.494,"LINESTRING (14.1370374 50.5362462, 14.1373568 50.5367368, 14.137299 50.5368135)",,,,
25740487,Boženy Němcové,residential,,False,True,17.142,"LINESTRING (14.1307389 50.5385225, 14.1306555 50.5384894, 14.1305332 50.5384408)",,,,
303287854,Boženy Němcové,residential,,True,False,85.348,"LINESTRING (14.1319177 50.5383231, 14.1330767 50.5381074)",,,,
303287879,Boženy Němcové,residential,,True,False,86.207,"LINESTRING (14.1319177 50.5383231, 14.1307389 50.5385225)",,,,
25740467,Eliášova,residential,,True,False,93.653,"LINESTRING (14.1319177 50.5383231, 14.1319018 50.5382653, 14.1317285 50.5375831, 14.131695 50.5375381, 14.1316449 50.5375096)",,,,
188988862,Daliborova,tertiary,,False,True,50.172,"LINESTRING (14.1381216 50.5351082, 14.1383113 50.535543)",,25847,,
25740452,Daliborova,tertiary,,True,False,33.115,"LINESTRING (14.1381216 50.5351082, 14.1379298 50.5350094, 14.1377168 50.5349704)",,,,
25740450,U Katovny,residential,,False,False,28.57,"LINESTRING (14.1262865 50.5372147, 14.1262023 50.537308, 14.1261398 50.537452)",,,,
30113706,Křížová,residential,,False,True,89.857,"LINESTRING (14.1262865 50.5372147, 14.1264127 50.5370286, 14.1267297 50.5366291, 14.1268814 50.5365039)",,,destination,
"[330336643, 294937628]","['Vojtěšské náměstí', 'Komenského']",secondary,50,False,False,80.03200000000001,"LINESTRING (14.1262865 50.5372147, 14.1257542 50.537133, 14.1256558 50.5371179, 14.1255483 50.5371014, 14.1254209 50.5370737, 14.1253003 50.5370301, 14.1252614 50.5370133, 14.125228 50.5369875)",,261,,
342138371,Komenského,secondary,50,False,True,113.25900000000001,"LINESTRING (14.1262865 50.5372147, 14.1265212 50.5372294, 14.1270395 50.5372334, 14.1277345 50.5372057, 14.1278865 50.5372034)",,261,,
25740450,U Katovny,residential,,False,True,42.427,"LINESTRING (14.1259913 50.5378217, 14.1261398 50.537452)",,,,
294941039,,residential,,False,False,71.178,"LINESTRING (14.1259913 50.5378217, 14.1269399 50.5380368)",,,,
294941039,,residential,,False,True,71.178,"LINESTRING (14.1269399 50.5380368, 14.1259913 50.5378217)",,,,
25740450,U Katovny,residential,,False,False,42.427,"LINESTRING (14.1261398 50.537452, 14.1259913 50.5378217)",,,,
25740450,U Katovny,residential,,False,True,28.57,"LINESTRING (14.1261398 50.537452, 14.1262023 50.537308, 14.1262865 50.5372147)",,,,
258358293,Werichova,residential,,False,True,128.593,"LINESTRING (14.1261398 50.537452, 14.1254133 50.5373635, 14.1252927 50.537398, 14.1252427 50.5374123, 14.1250726 50.5375109, 14.1247323 50.5378722)",,,,
188988862,Daliborova,tertiary,,False,False,50.172,"LINESTRING (14.1383113 50.535543, 14.1381216 50.5351082)",,25847,,
19902335,Dlouhá,residential,,False,True,96.119,"LINESTRING (14.1368416 50.5337011, 14.1372621 50.5337328, 14.1374543 50.5337743, 14.1376032 50.5338255, 14.1378773 50.5339359, 14.1380908 50.5340052)",,,,
191402519,Dlouhá,residential,,True,False,160.223,"LINESTRING (14.1368416 50.5337011, 14.1366931 50.5336969, 14.1361639 50.5336814, 14.1355114 50.5336679, 14.1347083 50.5336401, 14.1345771 50.5336357)",,,,
191402518,Mírové náměstí,residential,50,True,False,55.781,"LINESTRING (14.1304965 50.5345306, 14.1304519 50.5344449, 14.1303222 50.5340831, 14.1303081 50.5340438)",,,,
"[25740472, 342138367]","['5. května', 'Okružní']",residential,50,True,False,189.09799999999998,"LINESTRING (14.1303001 50.5353571, 14.1311927 50.5353934, 14.1314154 50.5353899, 14.1315146 50.5360102, 14.1315146 50.5361492, 14.1314836 50.5362175, 14.1314512 50.5362479, 14.1312911 50.5363119)",,,,
191402516,Lidická,residential,50,True,False,70.928,"LINESTRING (14.1303001 50.5353571, 14.1302908 50.5350023, 14.1302964 50.5347193)",,,,
30113556,Novobranská,residential,,False,True,31.063,"LINESTRING (14.13278 50.5357957, 14.1328818 50.5358631, 14.1330862 50.5359961)",,,,
191085405,Švermova,residential,,True,False,30.497,"LINESTRING (14.1257002 50.5343126, 14.1254701 50.5342829, 14.1252776 50.5342572)",,,,
19901616,Mariánské náměstí,residential,,True,False,47.446,"LINESTRING (14.1265644 50.534276, 14.1272337 50.534309)",,,,
25740410,Švermova,residential,,True,False,61.215,"LINESTRING (14.1265644 50.534276, 14.1257002 50.5343126)",,,,
43111428,Mariánská,residential,,False,True,21.313000000000002,"LINESTRING (14.1265644 50.534276, 14.1265599 50.5343886, 14.1266142 50.5344597)",,,,
294937634,Zahradnická,residential,,False,False,58.608,"LINESTRING (14.1265644 50.534276, 14.1263215 50.5341637, 14.1258658 50.5339931)",,,,
30113459,Velká Krajská,residential,,True,False,87.35799999999999,"LINESTRING (14.1290683 50.5348043, 14.1293905 50.5347764, 14.1301901 50.5347323, 14.1302964 50.5347193)",,,,
30113639,Krajská,residential,,False,False,39.184000000000005,"LINESTRING (14.1290683 50.5348043, 14.1290416 50.5346909, 14.1290174 50.5346057, 14.1289826 50.5345474, 14.1289066 50.5344729)",,,,
"[23092299, 30113639]","['Krajská', 'Tyršovo náměstí']",residential,,False,True,206.70300000000003,"LINESTRING (14.1290683 50.5348043, 14.1291414 50.5353312, 14.1291669 50.5354744, 14.1292052 50.5356274, 14.1292899 50.5358012, 14.129422 50.5360482, 14.1303346 50.5359512)",,,,
191402519,Dlouhá,residential,,True,False,7.899,"LINESTRING (14.1345771 50.5336357, 14.1344655 50.5336319)",,,,
263784202,Vavřinecká,residential,,False,True,83.723,"LINESTRING (14.1345771 50.5336357, 14.1345879 50.5335956, 14.1347189 50.5331095, 14.134807 50.5328977)",,,,
282027084,Dolní Rybářská,residential,,False,False,48.878,"LINESTRING (14.1284301 50.5311895, 14.1277513 50.5311056)",,,,
67803703,,residential,,False,False,63.406,"LINESTRING (14.1284301 50.5311895, 14.128584 50.5307146, 14.1285793 50.5306293)",,,,
"[178072522, 282027084]","['Horní Dubina', 'Dolní Rybářská']",residential,,False,True,205.503,"LINESTRING (14.1284301 50.5311895, 14.1307265 50.5315714, 14.1308067 50.531588, 14.1308763 50.5316127, 14.1309015 50.5316848, 14.1308979 50.5317545, 14.1308802 50.5318452)",,,,
68665807,Zahradnická,residential,,False,False,36.399,"LINESTRING (14.1255259 50.5311385, 14.1255138 50.5309753, 14.1254443 50.5308174)",,,,
282027084,Dolní Rybářská,residential,,False,True,157.521,"LINESTRING (14.1255259 50.5311385, 14.1263901 50.5310991, 14.1270386 50.5310862, 14.1277513 50.5311056)",,,,
282027152,Zahradnická,residential,,False,False,41.117999999999995,"LINESTRING (14.1255259 50.5311385, 14.1254667 50.5313064, 14.1253978 50.5314992)",,,,
1068624418,,primary,50,True,False,21.240000000000002,"LINESTRING (14.1384401 50.5341067, 14.1384204 50.5341252, 14.1383959 50.534141, 14.1383671 50.5341538, 14.1383352 50.5341631, 14.1383012 50.5341686, 14.1382661 50.53417, 14.1382216 50.5341659, 14.1381798 50.5341553)",,15,,roundabout
19902335,Dlouhá,residential,,False,False,96.119,"LINESTRING (14.1380908 50.5340052, 14.1378773 50.5339359, 14.1376032 50.5338255, 14.1374543 50.5337743, 14.1372621 50.5337328, 14.1368416 50.5337011)",,,,
32590037,,primary,50,True,False,22.493999999999996,"LINESTRING (14.1380908 50.5340052, 14.1381084 50.5339825, 14.138133 50.5339626, 14.1381635 50.5339463, 14.1381985 50.5339344, 14.1382367 50.5339273, 14.1382763 50.5339253, 14.1383157 50.5339285, 14.1383533 50.5339369)",,15,,roundabout
9561671,Na Valech,secondary,50,False,False,23.749000000000002,"LINESTRING (14.1381798 50.5341553, 14.138157 50.5342116, 14.1380575 50.5343536)",,261,,
32590037,,primary,50,True,False,19.413999999999998,"LINESTRING (14.1381798 50.5341553, 14.1381365 50.534135, 14.1381128 50.5341171, 14.1380949 50.5340966, 14.1380835 50.5340743, 14.1380789 50.5340511, 14.1380814 50.5340278, 14.1380908 50.5340052)",,15,,roundabout
365773992,Mezibraní,primary,50,False,True,46.016,"LINESTRING (14.1383533 50.5339369, 14.1384065 50.5338652, 14.138435 50.5337816, 14.1384389 50.5335326)",,15,,
1068624418,,primary,50,True,False,22.213,"LINESTRING (14.1383533 50.5339369, 14.1383869 50.5339497, 14.1384158 50.5339666, 14.1384386 50.5339869, 14.1384545 50.5340097, 14.1384628 50.5340342, 14.1384631 50.5340592, 14.1384554 50.5340837, 14.1384401 50.5341067)",,15,,roundabout
294941037,Tolstého,residential,,True,False,5.218,"LINESTRING (14.1284539 50.5373941, 14.1284985 50.5374315)",,,,
431228818,,secondary,50,True,False,20.817,"LINESTRING (14.1284539 50.5373941, 14.1284301 50.5374104, 14.1283601 50.5374387, 14.1282743 50.5374461, 14.1281886 50.5374286)",,,,roundabout
304190191,Komenského,secondary,50,True,False,20.753,"LINESTRING (14.1278865 50.5372034, 14.1281796 50.5372148)",,,,
342138371,Komenského,secondary,50,False,False,113.259,"LINESTRING (14.1278865 50.5372034, 14.1277345 50.5372057, 14.1270395 50.5372334, 14.1265212 50.5372294, 14.1262865 50.5372147)",,261,,
303022120,Rooseveltova,residential,,True,False,51.452,"LINESTRING (14.134854 50.5368113, 14.1355324 50.5366434)",,,,
39812953,Sládkova,residential,,True,False,86.649,"LINESTRING (14.135295 50.5375384, 14.134854 50.5368113)",,,,
294941041,Žižkova,residential,,True,False,93.217,"LINESTRING (14.135295 50.5375384, 14.1340695 50.5378484)",,,,
43111429,Nemocniční,residential,,False,False,45.558,"LINESTRING (14.1252776 50.5342572, 14.1255178 50.533877)",,,,
43111429,Nemocniční,residential,,False,True,45.558,"LINESTRING (14.1255178 50.533877, 14.1252776 50.5342572)",,,,
294937634,Zahradnická,residential,,False,True,27.778,"LINESTRING (14.1255178 50.533877, 14.1258658 50.5339931)",,,,
294937634,Zahradnická,residential,,False,False,292.539,"LINESTRING (14.1255178 50.533877, 14.1252701 50.5337602, 14.1250489 50.5336337, 14.1249062 50.5334145, 14.1247208 50.5330341, 14.1247135 50.5329141, 14.1247042 50.5327618, 14.1248556 50.5324792, 14.1250154 50.5322251, 14.1252253 50.5318169, 14.1253978 50.5314992)",,,,
23082794,Pekařská,residential,,False,True,13.824,"LINESTRING (14.1282981 50.5340407, 14.1283526 50.5339213)",,,,
23082794,Pekařská,residential,,False,False,40.639,"LINESTRING (14.1282981 50.5340407, 14.1281556 50.5340963, 14.1277754 50.53419)",,,,
