osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge
367534925,374,,secondary,50,True,False,23.739,,"LINESTRING (16.642174 49.3608733, 16.6421737 49.360916, 16.6421542 49.3609568, 16.6421172 49.360992, 16.642066 49.3610187, 16.6420051 49.3610345)",roundabout,,
"[216397488, 481111238, 481110391]",37440,Smetanova,tertiary,50,False,True,189.05999999999997,,"LINESTRING (16.642174 49.3608733, 16.6422905 49.3608511, 16.6424115 49.3608102, 16.6425217 49.3607582, 16.6426825 49.3607222, 16.6428515 49.3606953, 16.6432758 49.3606487, 16.6434753 49.3606344, 16.644587 49.3605543, 16.6446381 49.3605464, 16.644707 49.3605359)",,,
367534925,374,,secondary,50,True,False,8.663,,"LINESTRING (16.6420051 49.3610345, 16.6419455 49.3610382, 16.6418867 49.3610313)",roundabout,,
216397493,,,tertiary_link,50,True,False,33.696,,"LINESTRING (16.6452563 49.3602784, 16.645199 49.3603385, 16.6451853 49.3603701, 16.6451926 49.3604076, 16.6452064 49.3604347, 16.6452383 49.3604657, 16.645371 49.360507)",,,
216398298,,Smetanova,tertiary,50,False,False,31.546000000000003,,"LINESTRING (16.6452563 49.3602784, 16.6450072 49.3603879, 16.6449524 49.3604211, 16.6449083 49.3604478)",,,
30969701,,Havlíčkova,residential,50,False,False,135.204,,"LINESTRING (16.6479098 49.3598309, 16.6480248 49.3598539, 16.6496201 49.3601306, 16.6497126 49.3601466)",,,
30969701,,Havlíčkova,residential,50,False,True,93.22,,"LINESTRING (16.6479098 49.3598309, 16.6468647 49.3595249, 16.6467353 49.3594879)",,,
490958448,,Žižkova,residential,50,False,False,74.91,,"LINESTRING (16.6479098 49.3598309, 16.6476984 49.3604204, 16.6476744 49.3604869)",,,
491180500,,B. Němcové,residential,50,False,True,68.801,,"LINESTRING (16.6473487 49.361617, 16.6464375 49.3614419)",,,
216420123,,Rodkovského,residential,50,False,False,88.157,,"LINESTRING (16.6473487 49.361617, 16.6472796 49.3619731, 16.6472475 49.3622046, 16.6472229 49.3624054)",,,
216420123,,Rodkovského,residential,50,False,True,128.345,,"LINESTRING (16.6473487 49.361617, 16.6474132 49.3611325, 16.6475148 49.3608479, 16.647645 49.3605633, 16.6476744 49.3604869)",,,
216420123,,Rodkovského,residential,50,False,False,92.14,,"LINESTRING (16.6472229 49.3624054, 16.6470843 49.3632291)",,,
253861577,,Vrchlického,residential,50,False,False,97.281,,"LINESTRING (16.6472229 49.3624054, 16.6459296 49.3621689)",,,
216420123,,Rodkovského,residential,50,False,True,88.15700000000001,,"LINESTRING (16.6472229 49.3624054, 16.6472475 49.3622046, 16.6472796 49.3619731, 16.6473487 49.361617)",,,
216420123,,Rodkovského,residential,50,False,True,92.14,,"LINESTRING (16.6470843 49.3632291, 16.6472229 49.3624054)",,,
30969699,,Seifertova,tertiary,50,True,False,250.226,,"LINESTRING (16.6461988 49.3604988, 16.646166 49.3605881, 16.6458781 49.3612831, 16.6457157 49.3616494, 16.6455645 49.3619603, 16.6454935 49.3621062, 16.6454389 49.362205, 16.6451818 49.3626476)",,7,
34534791,,Hybešova,residential,50,False,False,119.27600000000001,,"LINESTRING (16.6461988 49.3604988, 16.6462371 49.3604165, 16.6462598 49.3603612, 16.6466101 49.3596344, 16.6467353 49.3594879)",,,
"[481111240, 481111239]",37440,Sadová,tertiary,50,False,False,59.956999999999994,2,"LINESTRING (16.6461988 49.3604988, 16.6456858 49.3605041, 16.645371 49.360507)",,,
1195914881,37440,Sadová,tertiary,50,False,True,106.926,2,"LINESTRING (16.6461988 49.3604988, 16.6463212 49.3604933, 16.6468437 49.3604789, 16.6476744 49.3604869)",,,
30969701,,Havlíčkova,residential,50,False,False,93.22,,"LINESTRING (16.6467353 49.3594879, 16.6468647 49.3595249, 16.6479098 49.3598309)",,,
34534791,,Hybešova,residential,50,False,True,119.27599999999998,,"LINESTRING (16.6467353 49.3594879, 16.6466101 49.3596344, 16.6462598 49.3603612, 16.6462371 49.3604165, 16.6461988 49.3604988)",,,
34732188,,Stařeckého,residential,50,False,False,84.256,,"LINESTRING (16.6497126 49.3601466, 16.6500015 49.3594126)",,,
30969701,,Havlíčkova,residential,50,False,True,135.204,,"LINESTRING (16.6497126 49.3601466, 16.6496201 49.3601306, 16.6480248 49.3598539, 16.6479098 49.3598309)",,,
34732188,,Stařeckého,residential,50,False,True,54.032000000000004,,"LINESTRING (16.6497126 49.3601466, 16.6495556 49.3605295, 16.6495289 49.3606174)",,,
34732188,,Stařeckého,residential,50,False,False,54.032000000000004,,"LINESTRING (16.6495289 49.3606174, 16.6495556 49.3605295, 16.6497126 49.3601466)",,,
491180195,,Sladkovského,residential,50,False,True,130.75300000000001,,"LINESTRING (16.6495289 49.3606174, 16.649511 49.3607138, 16.6493061 49.3617843)",,,
1195914881,37440,Sadová,tertiary,50,False,False,135.087,2,"LINESTRING (16.6495289 49.3606174, 16.6489704 49.360576, 16.6476744 49.3604869)",,,
491180195,,Sladkovského,residential,50,False,False,130.75300000000001,,"LINESTRING (16.6493061 49.3617843, 16.649511 49.3607138, 16.6495289 49.3606174)",,,
491180498,,B. Němcové,residential,50,True,False,143.241,,"LINESTRING (16.6493061 49.3617843, 16.6488761 49.3617527, 16.648345 49.3617119, 16.6480135 49.3616864, 16.6477979 49.3616676, 16.6474548 49.3616444, 16.6473487 49.361617)",,,
34732206,,Dolní Palava,residential,50,False,False,291.98499999999996,,"LINESTRING (16.6451818 49.3626476, 16.6452839 49.3626924, 16.6453895 49.362739, 16.6459038 49.3629657, 16.6462017 49.3631243, 16.6463252 49.3632064, 16.6464328 49.3632954, 16.646523 49.3633835, 16.6466179 49.363557, 16.64667 49.3636272, 16.6467486 49.3636904, 16.6468582 49.3637478, 16.6469943 49.3637913, 16.647193 49.3638301, 16.6473461 49.3638361, 16.6475019 49.3638266, 16.6477223 49.3637764, 16.6478299 49.3637502, 16.6479429 49.3637343, 16.6480473 49.3637267, 16.6481517 49.3637295, 16.6483913 49.3637805)",,,
481111237,,Seifertova,tertiary,50,True,False,68.791,2,"LINESTRING (16.6451818 49.3626476, 16.6451175 49.3627377, 16.6449467 49.36299, 16.6448525 49.3631173, 16.6447843 49.3632094)",,,
34729351,,nám. Svobody,tertiary,50,True,False,28.438,,"LINESTRING (16.6447843 49.3632094, 16.6444303 49.3630987)",,,
30969713,,nám. Svobody,tertiary,50,False,False,144.784,,"LINESTRING (16.6447843 49.3632094, 16.6445091 49.3637112, 16.6441713 49.3644483)",,,
"[258045634, 30969714, 490956522, 490956526]",,nám. Svobody,residential,50,True,False,191.08599999999998,,"LINESTRING (16.6444303 49.3630987, 16.6443884 49.3631316, 16.6442393 49.3632468, 16.6440718 49.3635131, 16.6440211 49.3635935, 16.6439749 49.363667, 16.6436157 49.3643089, 16.6440729 49.3644236, 16.6441713 49.3644483)",,4,
"[61400252, 225063710]",,"['Rožmitálova', 'náměstí Republiky']",tertiary,50,True,False,130.625,,"LINESTRING (16.6444303 49.3630987, 16.6443651 49.363065, 16.6441714 49.3629648, 16.6437628 49.3626713, 16.6438191 49.3625694, 16.6440459 49.3621391)",,,
30969713,,nám. Svobody,tertiary,50,False,True,144.784,,"LINESTRING (16.6441713 49.3644483, 16.6445091 49.3637112, 16.6447843 49.3632094)",,,
34729352,,Bezručova,tertiary,50,False,False,101.09400000000001,2,"LINESTRING (16.6441713 49.3644483, 16.6441667 49.3645232, 16.6441621 49.3646546, 16.6441566 49.3648393, 16.6442071 49.365252, 16.644211 49.3652841, 16.6442195 49.3653557)",,,
225063712,,K. J. Mašky,residential,50,False,False,69.57300000000001,,"LINESTRING (16.6432854 49.3630791, 16.6426531 49.3629144, 16.6423778 49.3628821)",,,
225063713,,A. Skotáka,residential,50,True,False,146.817,,"LINESTRING (16.6432854 49.3630791, 16.6431066 49.3634387, 16.6430549 49.3635231, 16.6428738 49.3638186, 16.6428211 49.3639045, 16.6427621 49.3640007, 16.6425701 49.3643139)",,,
490979806,,A. Skotáka,residential,50,False,True,28.261,,"LINESTRING (16.6432854 49.3630791, 16.6433943 49.3629759, 16.6435204 49.3628765)",,,
399630315,,Žalkovského,residential,50,False,False,144.575,,"LINESTRING (16.6425701 49.3643139, 16.6429581 49.3644134, 16.6430836 49.3644428, 16.6433802 49.3645163, 16.6430374 49.3651368, 16.6429981 49.365208)",,6.5,
399630316,,Žalkovského,residential,50,True,False,68.614,,"LINESTRING (16.6425701 49.3643139, 16.6421603 49.3642155, 16.6419286 49.3641572, 16.6416839 49.3640956)",,,
225063712,,K. J. Mašky,residential,50,False,False,72.325,,"LINESTRING (16.6423778 49.3628821, 16.6414307 49.3626757)",,,
225063712,,K. J. Mašky,residential,50,False,True,69.57300000000001,,"LINESTRING (16.6423778 49.3628821, 16.6426531 49.3629144, 16.6432854 49.3630791)",,,
225063712,,K. J. Mašky,residential,50,False,True,72.325,,"LINESTRING (16.6414307 49.3626757, 16.6423778 49.3628821)",,,
30969716,,Vodní,residential,50,False,False,49.748999999999995,,"LINESTRING (16.6414307 49.3626757, 16.6414773 49.3625723, 16.6416241 49.3622464)",,,
587272627,,Vodní,residential,50,False,False,19.189999999999998,,"LINESTRING (16.6414307 49.3626757, 16.6413545 49.3626678, 16.6413208 49.3626672, 16.6411669 49.3626726)",,,
30969718,,Žalkovského,residential,50,False,True,22.246,,"LINESTRING (16.6416839 49.3640956, 16.6413885 49.3640407)",,,
30969717,,Družstevní,residential,50,True,False,143.988,,"LINESTRING (16.6416839 49.3640956, 16.6423427 49.3629435, 16.6423778 49.3628821)",,,
30969718,,Žalkovského,residential,50,False,False,22.246,,"LINESTRING (16.6413885 49.3640407, 16.6416839 49.3640956)",,,
490980123,,Mlýnská,tertiary,50,False,False,13.643,,"LINESTRING (16.6429981 49.365208, 16.6431709 49.3652569)",,,
399630315,,Žalkovského,residential,50,False,True,144.575,,"LINESTRING (16.6429981 49.365208, 16.6430374 49.3651368, 16.6433802 49.3645163, 16.6430836 49.3644428, 16.6429581 49.3644134, 16.6425701 49.3643139)",,6.5,
"[490980123, 34732181]",,Mlýnská,tertiary,50,False,True,144.20000000000002,2,"LINESTRING (16.6429981 49.365208, 16.6425946 49.3650652, 16.6420591 49.3648757, 16.6415889 49.3647093, 16.6413903 49.364633, 16.6412513 49.3645856)",,,
490980123,,Mlýnská,tertiary,50,False,True,13.643,,"LINESTRING (16.6431709 49.3652569, 16.6429981 49.365208)",,,
490980123,,Mlýnská,tertiary,50,False,False,69.069,,"LINESTRING (16.6431709 49.3652569, 16.6438893 49.3653941, 16.6439836 49.3654091, 16.6440886 49.3654258)",,,
745253649,,Divišova,residential,50,False,True,78.204,,"LINESTRING (16.6431709 49.3652569, 16.6431451 49.3653335, 16.6429461 49.3659448)",,,
30969722,,Dobrovského,residential,50,False,True,158.04000000000002,,"LINESTRING (16.6465461 49.3654239, 16.646538 49.365451, 16.646527 49.3654877, 16.6461275 49.3668188)",,,
257764578,,Dvorská,tertiary,50,False,False,104.144,,"LINESTRING (16.6465461 49.3654239, 16.6461371 49.3653739, 16.6451176 49.3654207)",,,
257764578,,Dvorská,tertiary,50,False,True,73.527,,"LINESTRING (16.6465461 49.3654239, 16.6470393 49.3654789, 16.6475448 49.365543)",,,
257764578,,Dvorská,tertiary,50,False,False,73.527,,"LINESTRING (16.6475448 49.365543, 16.6470393 49.3654789, 16.6465461 49.3654239)",,,
257764578,,Dvorská,tertiary,50,False,True,76.039,,"LINESTRING (16.6475448 49.365543, 16.6480605 49.3656098, 16.6484207 49.3656482, 16.6485626 49.3656953)",,,
372577961,,Úvoz,residential,50,False,False,206.242,,"LINESTRING (16.6475448 49.365543, 16.6475607 49.3655004, 16.6475767 49.3654577, 16.6476076 49.3653752, 16.647725 49.3650609, 16.6477634 49.3649581, 16.6477947 49.3648745, 16.6478735 49.364698, 16.6479827 49.3644184, 16.6481464 49.3642406, 16.6481883 49.3641755, 16.6482465 49.3640641, 16.6483913 49.3637805)",,,
848736349,,Křižkovského,residential,50,False,False,157.721,,"LINESTRING (16.6475448 49.365543, 16.6475352 49.3655735, 16.6475255 49.3656039, 16.6471095 49.3669328)",,,
34732185,,Dvorská,residential,50,False,False,102.94800000000001,,"LINESTRING (16.6485626 49.3656953, 16.6487436 49.3656465, 16.649167 49.3655707, 16.6499394 49.3654736)",,,
257764578,,Dvorská,tertiary,50,False,False,76.039,,"LINESTRING (16.6485626 49.3656953, 16.6484207 49.3656482, 16.6480605 49.3656098, 16.6475448 49.365543)",,,
257764578,,Dvorská,tertiary,50,False,True,56.065,,"LINESTRING (16.6485626 49.3656953, 16.6486113 49.365744, 16.6487791 49.3658873, 16.6490137 49.3661049)",,,
257764578,,Dvorská,tertiary,50,False,False,56.065,,"LINESTRING (16.6490137 49.3661049, 16.6487791 49.3658873, 16.6486113 49.365744, 16.6485626 49.3656953)",,,
257764578,,Dvorská,tertiary,50,False,True,87.83500000000001,,"LINESTRING (16.6490137 49.3661049, 16.6493771 49.3664513, 16.6493922 49.3664651, 16.6498095 49.3666911)",,,
1195914888,,Čelakovského,residential,50,False,False,135.568,,"LINESTRING (16.6490137 49.3661049, 16.6489696 49.3661259, 16.6489134 49.3661502, 16.6487855 49.3662229, 16.6487204 49.366292, 16.6486025 49.3664498, 16.6485513 49.3665184, 16.6484016 49.3667187, 16.648323 49.3668645, 16.6482207 49.3671035, 16.6481898 49.3671715)",,,
257764578,,Dvorská,tertiary,50,False,False,87.83500000000001,,"LINESTRING (16.6498095 49.3666911, 16.6493922 49.3664651, 16.6493771 49.3664513, 16.6490137 49.3661049)",,,
257764578,,Dvorská,tertiary,50,False,True,89.179,,"LINESTRING (16.6498095 49.3666911, 16.6503205 49.3668315, 16.6509887 49.3669021)",,,
216416449,,,residential,50,False,False,117.957,,"LINESTRING (16.6509887 49.3669021, 16.6509906 49.3669405, 16.6509925 49.3669788, 16.6510058 49.3672593, 16.6510121 49.3673909, 16.6510182 49.3675169, 16.6510393 49.3679624)",,,
257764578,,Dvorská,tertiary,50,False,False,89.179,,"LINESTRING (16.6509887 49.3669021, 16.6503205 49.3668315, 16.6498095 49.3666911)",,,
30969721,,Krátká,residential,50,False,True,120.46499999999999,,"LINESTRING (16.6444358 49.3666289, 16.6443041 49.3666138, 16.6428914 49.3664312, 16.642803 49.3664216)",,,
253861184,,Sukova,residential,50,False,False,62.631,,"LINESTRING (16.6444358 49.3666289, 16.644537 49.3666409, 16.6452867 49.3667299)",,,
"[1195914889, 1185636445]",,Bezručova,tertiary,50,False,False,132.742,2,"LINESTRING (16.6444358 49.3666289, 16.6442045 49.3677296, 16.6441828 49.3678112)",,,
"[491615546, 1185636445, 34729350]",,Bezručova,tertiary,50,False,True,120.995,2,"LINESTRING (16.6444358 49.3666289, 16.6443743 49.3662585, 16.6442713 49.3656385, 16.6442661 49.3656074, 16.6442559 49.3655471)",,,
30969730,,U Vodárny,residential,50,False,True,128.211,,"LINESTRING (16.6441828 49.3678112, 16.6440405 49.3677912, 16.6425562 49.3676038, 16.6424431 49.3676039)",,,
1195914889,,Bezručova,tertiary,50,False,False,16.667,2,"LINESTRING (16.6441828 49.3678112, 16.6441808 49.3678607, 16.644208 49.3679595)",,,
"[1195914889, 1185636445]",,Bezručova,tertiary,50,False,True,132.742,2,"LINESTRING (16.6441828 49.3678112, 16.6442045 49.3677296, 16.6444358 49.3666289)",,,
30969720,,Divišova,residential,50,False,False,134.024,,"LINESTRING (16.6424431 49.3676039, 16.642803 49.3664216)",,,
30969730,,U Vodárny,residential,50,False,False,128.211,,"LINESTRING (16.6424431 49.3676039, 16.6425562 49.3676038, 16.6440405 49.3677912, 16.6441828 49.3678112)",,,
30969720,,Divišova,residential,50,False,True,134.024,,"LINESTRING (16.642803 49.3664216, 16.6424431 49.3676039)",,,
745253649,,Divišova,residential,50,False,False,54.021,,"LINESTRING (16.642803 49.3664216, 16.6429461 49.3659448)",,,
30969721,,Krátká,residential,50,False,False,120.465,,"LINESTRING (16.642803 49.3664216, 16.6428914 49.3664312, 16.6443041 49.3666138, 16.6444358 49.3666289)",,,
253861184,,Sukova,residential,50,False,False,61.681,,"LINESTRING (16.6452867 49.3667299, 16.6461275 49.3668188)",,,
30969726,,Jiráskova,residential,50,False,False,112.702,,"LINESTRING (16.6452867 49.3667299, 16.6451045 49.3675134, 16.6451836 49.3676626, 16.6452158 49.3677223)",,,
253861184,,Sukova,residential,50,False,True,62.631,,"LINESTRING (16.6452867 49.3667299, 16.644537 49.3666409, 16.6444358 49.3666289)",,,
253861184,,Sukova,residential,50,False,True,61.681,,"LINESTRING (16.6461275 49.3668188, 16.6452867 49.3667299)",,,
30969722,,Dobrovského,residential,50,False,False,158.04,,"LINESTRING (16.6461275 49.3668188, 16.646527 49.3654877, 16.646538 49.365451, 16.6465461 49.3654239)",,,
253861184,,Sukova,residential,50,False,False,72.22999999999999,,"LINESTRING (16.6461275 49.3668188, 16.6470092 49.3669212, 16.6471095 49.3669328)",,,
253861184,,Sukova,residential,50,False,True,72.22999999999999,,"LINESTRING (16.6471095 49.3669328, 16.6470092 49.3669212, 16.6461275 49.3668188)",,,
848736349,,Křižkovského,residential,50,False,False,42.652,,"LINESTRING (16.6471095 49.3669328, 16.6470281 49.3672401, 16.6470094 49.3673108)",,,
848736349,,Křižkovského,residential,50,False,True,157.721,,"LINESTRING (16.6471095 49.3669328, 16.6475255 49.3656039, 16.6475352 49.3655735, 16.6475448 49.365543)",,,
30969725,,Mánesova,residential,50,False,True,137.701,,"LINESTRING (16.6470094 49.3673108, 16.6452158 49.3677223)",,,
30969725,,Mánesova,residential,50,False,False,88.78699999999999,,"LINESTRING (16.6470094 49.3673108, 16.6476773 49.3671547, 16.6478521 49.3671422, 16.6481898 49.3671715)",,,
848736349,,Křižkovského,residential,50,False,True,42.652,,"LINESTRING (16.6470094 49.3673108, 16.6470281 49.3672401, 16.6471095 49.3669328)",,,
30969725,,Mánesova,residential,50,False,False,137.701,,"LINESTRING (16.6452158 49.3677223, 16.6470094 49.3673108)",,,
30969725,,Mánesova,residential,50,False,True,77.664,,"LINESTRING (16.6452158 49.3677223, 16.644446 49.3678954, 16.6442979 49.3679292, 16.644208 49.3679595)",,,
30969726,,Jiráskova,residential,50,False,True,112.702,,"LINESTRING (16.6452158 49.3677223, 16.6451836 49.3676626, 16.6451045 49.3675134, 16.6452867 49.3667299)",,,
30969725,,Mánesova,residential,50,False,True,88.787,,"LINESTRING (16.6481898 49.3671715, 16.6478521 49.3671422, 16.6476773 49.3671547, 16.6470094 49.3673108)",,,
1195914888,,Čelakovského,residential,50,False,True,135.56799999999996,,"LINESTRING (16.6481898 49.3671715, 16.6482207 49.3671035, 16.648323 49.3668645, 16.6484016 49.3667187, 16.6485513 49.3665184, 16.6486025 49.3664498, 16.6487204 49.366292, 16.6487855 49.3662229, 16.6489134 49.3661502, 16.6489696 49.3661259, 16.6490137 49.3661049)",,,
34732185,,Dvorská,residential,50,False,True,102.94800000000001,,"LINESTRING (16.6499394 49.3654736, 16.649167 49.3655707, 16.6487436 49.3656465, 16.6485626 49.3656953)",,,
34732206,,Dolní Palava,residential,50,False,True,291.985,,"LINESTRING (16.6483913 49.3637805, 16.6481517 49.3637295, 16.6480473 49.3637267, 16.6479429 49.3637343, 16.6478299 49.3637502, 16.6477223 49.3637764, 16.6475019 49.3638266, 16.6473461 49.3638361, 16.647193 49.3638301, 16.6469943 49.3637913, 16.6468582 49.3637478, 16.6467486 49.3636904, 16.64667 49.3636272, 16.6466179 49.363557, 16.646523 49.3633835, 16.6464328 49.3632954, 16.6463252 49.3632064, 16.6462017 49.3631243, 16.6459038 49.3629657, 16.6453895 49.362739, 16.6452839 49.3626924, 16.6451818 49.3626476)",,,
372577961,,Úvoz,residential,50,False,True,206.24200000000005,,"LINESTRING (16.6483913 49.3637805, 16.6482465 49.3640641, 16.6481883 49.3641755, 16.6481464 49.3642406, 16.6479827 49.3644184, 16.6478735 49.364698, 16.6477947 49.3648745, 16.6477634 49.3649581, 16.647725 49.3650609, 16.6476076 49.3653752, 16.6475767 49.3654577, 16.6475607 49.3655004, 16.6475448 49.365543)",,,
491420063,,Úvoz,residential,50,False,False,100.798,,"LINESTRING (16.6483913 49.3637805, 16.6485482 49.3635339, 16.6487561 49.363263, 16.6489717 49.3630574, 16.6491015 49.3630809)",,,
491180500,,B. Němcové,residential,50,False,False,68.801,,"LINESTRING (16.6464375 49.3614419, 16.6473487 49.361617)",,,
"[491424040, 491424041, 253862929, 61400251, 491609087]",,Rožmitálova,residential,50,False,False,129.125,2,"LINESTRING (16.6401723 49.3603302, 16.6403479 49.3603964, 16.6404548 49.3604391, 16.6408629 49.3606066, 16.6408861 49.3606168, 16.64093 49.3606328, 16.6412607 49.3607535, 16.641444 49.3608172, 16.6416031 49.3608626, 16.6416687 49.3608732, 16.6417344 49.3608763)",,,yes
367534925,374,,secondary,50,True,False,12.014999999999999,,"LINESTRING (16.6417344 49.3608763, 16.641748 49.3608414, 16.6417743 49.3608097, 16.6418119 49.3607833)",roundabout,,
"[491424040, 491424041, 253862929, 61400251, 491609087]",,Rožmitálova,residential,50,False,True,129.125,2,"LINESTRING (16.6417344 49.3608763, 16.6416687 49.3608732, 16.6416031 49.3608626, 16.641444 49.3608172, 16.6412607 49.3607535, 16.64093 49.3606328, 16.6408861 49.3606168, 16.6408629 49.3606066, 16.6404548 49.3604391, 16.6403479 49.3603964, 16.6401723 49.3603302)",,,yes
"[490956519, 490956520, 216397485, 490956527, 490956528]",,náměstí Republiky,tertiary,50,False,False,179.85,,"LINESTRING (16.644836 49.3606103, 16.6448404 49.3606397, 16.6448363 49.3606613, 16.6448313 49.3606947, 16.6448154 49.360735, 16.6447996 49.3607665, 16.6446884 49.3609574, 16.6444787 49.36133, 16.6444186 49.3614436, 16.6443793 49.3615159, 16.644328 49.3616092, 16.644252 49.3617512, 16.6441879 49.3618719, 16.6440607 49.3621112, 16.6440459 49.3621391)",,7.5,
491628513,,,tertiary,50,True,False,13.479,,"LINESTRING (16.644836 49.3606103, 16.6447904 49.3606042, 16.6447508 49.3605884, 16.6447218 49.3605646, 16.644707 49.3605359)",roundabout,,
216397491,,,tertiary,50,True,False,16.637999999999998,,"LINESTRING (16.6449729 49.3605123, 16.6449706 49.3605422, 16.644953 49.3605698, 16.6449221 49.3605919, 16.6448815 49.360606, 16.644836 49.3606103)",roundabout,,
491628512,37440,Sadová,tertiary,50,False,True,28.836,,"LINESTRING (16.6449729 49.3605123, 16.6450969 49.3605106, 16.6451562 49.3605098, 16.645371 49.360507)",,,
216397491,,,tertiary,50,True,False,8.834,,"LINESTRING (16.6449083 49.3604478, 16.6449397 49.3604646, 16.6449619 49.3604868, 16.6449729 49.3605123)",roundabout,,
216398298,,Smetanova,tertiary,50,False,True,31.546,,"LINESTRING (16.6449083 49.3604478, 16.6449524 49.3604211, 16.6450072 49.3603879, 16.6452563 49.3602784)",,,
"[216397488, 481111238, 481110391]",37440,Smetanova,tertiary,50,False,False,189.05999999999995,,"LINESTRING (16.644707 49.3605359, 16.6446381 49.3605464, 16.644587 49.3605543, 16.6434753 49.3606344, 16.6432758 49.3606487, 16.6428515 49.3606953, 16.6426825 49.3607222, 16.6425217 49.3607582, 16.6424115 49.3608102, 16.6422905 49.3608511, 16.642174 49.3608733)",,,
491628513,,,tertiary,50,True,False,21.835,,"LINESTRING (16.644707 49.3605359, 16.6447075 49.3605079, 16.6447217 49.3604814, 16.644748 49.3604591, 16.6447837 49.3604435, 16.6448252 49.360436, 16.6448683 49.3604375, 16.6449083 49.3604478)",roundabout,,
"[481111240, 481111239]",37440,Sadová,tertiary,50,False,True,59.956999999999994,2,"LINESTRING (16.645371 49.360507, 16.6456858 49.3605041, 16.6461988 49.3604988)",,,
491628512,37440,Sadová,tertiary,50,False,False,28.836,,"LINESTRING (16.645371 49.360507, 16.6451562 49.3605098, 16.6450969 49.3605106, 16.6449729 49.3605123)",,,
146986141,,Sv. Čecha,residential,50,True,False,191.64299999999997,,"LINESTRING (16.6425579 49.359887, 16.6418947 49.3597306, 16.6415218 49.3601096, 16.6414362 49.3606101, 16.6414797 49.3606654, 16.6415212 49.3606912, 16.6416596 49.3607414, 16.6417075 49.3607545, 16.6417554 49.3607677, 16.6418119 49.3607833)",,,
"[481110393, 491456269]",374,Svitavská,secondary,50,False,False,104.131,2,"LINESTRING (16.6425579 49.359887, 16.6423239 49.3602804, 16.6420898 49.3606738, 16.6420645 49.3607171, 16.6420392 49.3607604)",,,
367534925,374,,secondary,50,True,False,17.457,,"LINESTRING (16.6418119 49.3607833, 16.6418629 49.3607624, 16.6419206 49.3607511, 16.6419809 49.3607505, 16.6420392 49.3607604)",roundabout,,
