osmid,name,highway,oneway,reversed,length,geometry,ref,width,lanes
6297211,Petra Chelčického,living_street,False,False,91.45100000000001,"LINESTRING (13.5569963 49.1427577, 13.5570032 49.1428043, 13.5570168 49.1428507, 13.5570293 49.1428785, 13.5570471 49.1429061, 13.557095 49.1429581, 13.5571948 49.1430621, 13.5574293 49.1433163, 13.5574806 49.1433498, 13.5575383 49.143379, 13.5576636 49.1434248)",,,
270239519,Dlouhá,residential,False,True,129.873,"LINESTRING (13.5569963 49.1427577, 13.5583509 49.1427571, 13.5585437 49.1427454, 13.5586712 49.1427166, 13.5587652 49.1426902)",,,
395158223,Dlouhá,residential,False,False,39.494,"LINESTRING (13.5549555 49.1428638, 13.5544192 49.1429192)",,,
398079026,Dlouhá,residential,False,True,77.094,"LINESTRING (13.5549555 49.1428638, 13.5560075 49.1427796)",,,
36948464,Zlatá stezka,residential,False,False,98.517,"LINESTRING (13.5549555 49.1428638, 13.5548438 49.1423242, 13.554788 49.1419847)",,,
78343381,Karlova,residential,False,False,65.194,"LINESTRING (13.5562623 49.1445862, 13.5562801 49.1447431, 13.5563098 49.1448452, 13.5563588 49.1449302, 13.5565418 49.1451315)",,,
78343381,Karlova,residential,False,True,100.098,"LINESTRING (13.5571894 49.1459258, 13.5565418 49.1451315)",,,
258949452,Karlova,residential,False,False,326.893,"LINESTRING (13.5571894 49.1459258, 13.5574781 49.1458271, 13.557979 49.1456538, 13.558279 49.1455936, 13.5584219 49.1455649, 13.5586819 49.145534, 13.5588763 49.1455047, 13.5588428 49.1453421, 13.5587933 49.1452573, 13.5584838 49.1451874, 13.5580676 49.1451305, 13.5576402 49.1450963, 13.5570402 49.1450955, 13.5566836 49.1451146, 13.5565418 49.1451315)",,,
36948471,,residential,False,True,113.08300000000001,"LINESTRING (13.5571894 49.1459258, 13.5570566 49.1459721, 13.5567965 49.1460027, 13.5564714 49.1460522, 13.5562547 49.1460898, 13.5560554 49.1461309, 13.5556988 49.1462024)",,,
78343381,Karlova,residential,False,False,53.739000000000004,"LINESTRING (13.5571894 49.1459258, 13.5573117 49.1460198, 13.5573914 49.1461616, 13.5574142 49.1463336, 13.557419 49.1463696)",,,
78343381,Karlova,residential,False,True,53.739,"LINESTRING (13.557419 49.1463696, 13.5574142 49.1463336, 13.5573914 49.1461616, 13.5573117 49.1460198, 13.5571894 49.1459258)",,,
36948471,,residential,False,False,101.982,"LINESTRING (13.5543419 49.1462405, 13.5545531 49.1463016, 13.5547559 49.1463264, 13.5549541 49.1463211, 13.5556988 49.1462024)",,,
258949537,Sušická,tertiary,False,False,265.582,"LINESTRING (13.5543419 49.1462405, 13.5541003 49.1460618, 13.5537571 49.1458981, 13.5530946 49.1457441, 13.5526765 49.1456422, 13.5523511 49.1455242, 13.5522156 49.1454154, 13.5521298 49.1453071, 13.5521504 49.1451311, 13.5522709 49.144957, 13.5523827 49.1448524, 13.5524693 49.1447474)",1457,,
36948464,Zlatá stezka,residential,False,False,114.822,"LINESTRING (13.554788 49.1419847, 13.5542626 49.1416169, 13.5538406 49.1411654)",,,
36948464,Zlatá stezka,residential,False,True,98.517,"LINESTRING (13.554788 49.1419847, 13.5548438 49.1423242, 13.5549555 49.1428638)",,,
36948467,Barvířská,residential,False,False,48.903000000000006,"LINESTRING (13.554788 49.1419847, 13.554505 49.1420222, 13.5541262 49.1420615)",,,
1091929986,Žižkovo náměstí,residential,False,True,12.486,"LINESTRING (13.554788 49.1419847, 13.5548926 49.1419511, 13.5549465 49.1419436)",,,
1091929992,Zlatá stezka,residential,False,False,62.797,"LINESTRING (13.5538406 49.1411654, 13.5533945 49.1406819)",,,
36948464,Zlatá stezka,residential,False,True,114.822,"LINESTRING (13.5538406 49.1411654, 13.5542626 49.1416169, 13.554788 49.1419847)",,,
36948465,Klostermannova,residential,False,False,119.47299999999998,"LINESTRING (13.5538406 49.1411654, 13.5542317 49.1409971, 13.5545288 49.1408733, 13.5548202 49.1407951, 13.5550531 49.1407782, 13.5553258 49.1407795)",,,
36948465,Klostermannova,residential,False,False,99.45700000000001,"LINESTRING (13.5553258 49.1407795, 13.5558932 49.1408925, 13.5560104 49.1407663, 13.5565428 49.1408523)",,,
36948465,Klostermannova,residential,False,True,119.473,"LINESTRING (13.5553258 49.1407795, 13.5550531 49.1407782, 13.5548202 49.1407951, 13.5545288 49.1408733, 13.5542317 49.1409971, 13.5538406 49.1411654)",,,
36948466,Husova,residential,False,False,93.07900000000001,"LINESTRING (13.5553258 49.1407795, 13.5552814 49.1409822, 13.5552566 49.1411704, 13.555212 49.1414922, 13.5552046 49.1416124)",,,
36948466,Husova,residential,False,True,142.418,"LINESTRING (13.5553258 49.1407795, 13.5553211 49.1404766, 13.5552631 49.1403249, 13.5547864 49.1395649)",,,
36948466,Husova,residential,False,True,93.07900000000001,"LINESTRING (13.5552046 49.1416124, 13.555212 49.1414922, 13.5552566 49.1411704, 13.5552814 49.1409822, 13.5553258 49.1407795)",,,
64149160,Husova,residential,False,False,42.534000000000006,"LINESTRING (13.5552046 49.1416124, 13.55514 49.1416328, 13.5549465 49.1419436)",,,
1091929985,Žižkovo náměstí,residential,False,False,67.601,"LINESTRING (13.5552046 49.1416124, 13.555391 49.141668, 13.5555317 49.1416924, 13.5557147 49.1417241, 13.5558074 49.1417414, 13.555934 49.1417704, 13.5560606 49.1418334)",,,
36948467,Barvířská,residential,False,False,88.443,"LINESTRING (13.5541262 49.1420615, 13.5539225 49.1420961, 13.5535982 49.1421901, 13.5532848 49.1422997, 13.5532444 49.1423358, 13.5531924 49.1424803)",,,
43310164,Dolní,residential,False,False,162.07,"LINESTRING (13.5541262 49.1420615, 13.5540206 49.1420089, 13.5537914 49.1419297, 13.5534174 49.1418797, 13.553233 49.1418986, 13.5529932 49.1419176, 13.5529145 49.1419375, 13.5528707 49.1419749, 13.5528575 49.1420191, 13.5528563 49.1420623, 13.5528729 49.1421126, 13.5529274 49.1421571, 13.5530372 49.142242, 13.5531195 49.1423282, 13.5531924 49.1424803)",,,
36948467,Barvířská,residential,False,True,48.903000000000006,"LINESTRING (13.5541262 49.1420615, 13.554505 49.1420222, 13.554788 49.1419847)",,,
36948467,Barvířská,residential,False,False,44.607,"LINESTRING (13.5531924 49.1424803, 13.553166 49.142597, 13.5530725 49.1428735)",,,
36948467,Barvířská,residential,False,True,88.443,"LINESTRING (13.5531924 49.1424803, 13.5532444 49.1423358, 13.5532848 49.1422997, 13.5535982 49.1421901, 13.5539225 49.1420961, 13.5541262 49.1420615)",,,
43310164,Dolní,residential,False,True,162.07000000000002,"LINESTRING (13.5531924 49.1424803, 13.5531195 49.1423282, 13.5530372 49.142242, 13.5529274 49.1421571, 13.5528729 49.1421126, 13.5528563 49.1420623, 13.5528575 49.1420191, 13.5528707 49.1419749, 13.5529145 49.1419375, 13.5529932 49.1419176, 13.553233 49.1418986, 13.5534174 49.1418797, 13.5537914 49.1419297, 13.5540206 49.1420089, 13.5541262 49.1420615)",,,
36948467,Barvířská,residential,False,True,44.607,"LINESTRING (13.5530725 49.1428735, 13.553166 49.142597, 13.5531924 49.1424803)",,,
36948469,Dlouhá,residential,False,True,28.093,"LINESTRING (13.5530725 49.1428735, 13.5532443 49.142921, 13.5534354 49.1429589)",,,
228835218,Nerudova,residential,False,False,153.759,"LINESTRING (13.5530725 49.1428735, 13.5528542 49.1428057, 13.552722 49.142746, 13.5525931 49.1426728, 13.5525162 49.1426179, 13.5524454 49.1425555, 13.5524136 49.142492, 13.5523995 49.1424275, 13.5524081 49.1422994, 13.5524373 49.142093, 13.5524216 49.1420152, 13.5523699 49.1419278, 13.5523398 49.1418252, 13.5523441 49.1417136)",,,
36948468,Horní,residential,False,False,136.871,"LINESTRING (13.5534354 49.1429589, 13.553242 49.1433991, 13.5531005 49.1436781, 13.552992 49.1438464, 13.5529171 49.1439625, 13.5528324 49.1441235)",,,
36948469,Dlouhá,residential,False,False,28.093,"LINESTRING (13.5534354 49.1429589, 13.5532443 49.142921, 13.5530725 49.1428735)",,,
36948469,Dlouhá,residential,False,True,71.979,"LINESTRING (13.5534354 49.1429589, 13.5536673 49.1429694, 13.5538005 49.1429692, 13.5539824 49.1429616, 13.5542046 49.1429406, 13.5544192 49.1429192)",,,
6297138,Smetanova,residential,False,False,44.394999999999996,"LINESTRING (13.5528324 49.1441235, 13.5529401 49.1441362, 13.5531125 49.1441591, 13.5534095 49.1442454)",,,
6297138,Smetanova,residential,False,True,98.19300000000001,"LINESTRING (13.5528324 49.1441235, 13.5521818 49.1441259, 13.5514825 49.1441296)",,,
36948468,Horní,residential,False,False,77.83999999999999,"LINESTRING (13.5528324 49.1441235, 13.5527475 49.144169, 13.5526917 49.1442214, 13.5525694 49.1443838, 13.552428 49.1446562, 13.5524431 49.1447076, 13.5524693 49.1447474)",,,
36948468,Horní,residential,False,True,136.871,"LINESTRING (13.5528324 49.1441235, 13.5529171 49.1439625, 13.552992 49.1438464, 13.5531005 49.1436781, 13.553242 49.1433991, 13.5534354 49.1429589)",,,
36948468,Horní,residential,False,True,77.84,"LINESTRING (13.5524693 49.1447474, 13.5524431 49.1447076, 13.552428 49.1446562, 13.5525694 49.1443838, 13.5526917 49.1442214, 13.5527475 49.144169, 13.5528324 49.1441235)",,,
72387370,Sušická,secondary,False,False,88.911,"LINESTRING (13.5524693 49.1447474, 13.5525985 49.1447139, 13.5527192 49.1446605, 13.5534095 49.1442454)",145,,
258949537,Sušická,tertiary,False,True,265.582,"LINESTRING (13.5524693 49.1447474, 13.5523827 49.1448524, 13.5522709 49.144957, 13.5521504 49.1451311, 13.5521298 49.1453071, 13.5522156 49.1454154, 13.5523511 49.1455242, 13.5526765 49.1456422, 13.5530946 49.1457441, 13.5537571 49.1458981, 13.5541003 49.1460618, 13.5543419 49.1462405)",1457,,
258949538,Sušická,secondary,False,True,221.79500000000002,"LINESTRING (13.5524693 49.1447474, 13.5523575 49.1447611, 13.5522417 49.1447618, 13.5520361 49.144752, 13.5518192 49.144772, 13.5516395 49.1448087, 13.551138 49.1449473, 13.5508301 49.1450089, 13.55063 49.1450344, 13.5500794 49.1450722, 13.5495002 49.1451119)",145,,
228835218,Nerudova,residential,False,True,153.759,"LINESTRING (13.5523441 49.1417136, 13.5523398 49.1418252, 13.5523699 49.1419278, 13.5524216 49.1420152, 13.5524373 49.142093, 13.5524081 49.1422994, 13.5523995 49.1424275, 13.5524136 49.142492, 13.5524454 49.1425555, 13.5525162 49.1426179, 13.5525931 49.1426728, 13.552722 49.142746, 13.5528542 49.1428057, 13.5530725 49.1428735)",,,
6297211,Petra Chelčického,living_street,False,True,91.45100000000001,"LINESTRING (13.5576636 49.1434248, 13.5575383 49.143379, 13.5574806 49.1433498, 13.5574293 49.1433163, 13.5571948 49.1430621, 13.557095 49.1429581, 13.5570471 49.1429061, 13.5570293 49.1428785, 13.5570168 49.1428507, 13.5570032 49.1428043, 13.5569963 49.1427577)",,,
228835217,Bohdana Týbla,living_street,True,False,110.545,"LINESTRING (13.5576636 49.1434248, 13.5576305 49.1435009, 13.557599 49.143536, 13.5575534 49.1435629, 13.557102 49.1436862, 13.5569236 49.1437349, 13.5565952 49.1437871, 13.5564698 49.143815, 13.5563746 49.1438652)",,,
338682527,Bohdana Týbla,residential,True,False,118.704,"LINESTRING (13.5576636 49.1434248, 13.5576979 49.143386, 13.5578475 49.1432875, 13.5580046 49.1432149, 13.5581844 49.1431412, 13.5585315 49.1430088, 13.5587317 49.1429123, 13.5587957 49.1428678, 13.5589357 49.1427719)",,,
"[858100484, 228835213, 858100493, 858100494, 858100495]",Besední,"['living_street', 'residential']",False,False,235.801,"LINESTRING (13.5576636 49.1434248, 13.5577297 49.1434419, 13.5577743 49.1434595, 13.5579207 49.1435344, 13.5582758 49.1437036, 13.5585069 49.1438231, 13.5586196 49.1438762, 13.5586594 49.143895, 13.5589125 49.1440168, 13.5589365 49.1440285, 13.5589884 49.1440538, 13.5590505 49.1440841, 13.559173 49.1441438, 13.5592449 49.1441797, 13.5595182 49.1443163, 13.5595569 49.1443356, 13.559666 49.1443921, 13.5602561 49.1446944)",,"['3.5', '5.5', '4.5', '6']",2
36948470,Náměstí,residential,False,True,35.608999999999995,"LINESTRING (13.5563746 49.1438652, 13.5564293 49.1439064, 13.5564659 49.1439472, 13.5564963 49.1440038, 13.5565073 49.144061, 13.5565107 49.1441617)",,,
"[258949492, 398079029]",Náměstí,residential,False,"[False, True]",45.641,"LINESTRING (13.5563746 49.1438652, 13.5562581 49.1437839, 13.5562135 49.1437385, 13.5561743 49.1436849, 13.5561331 49.1435881, 13.5561091 49.1435044)",,,
36948471,,residential,False,False,113.083,"LINESTRING (13.5556988 49.1462024, 13.5560554 49.1461309, 13.5562547 49.1460898, 13.5564714 49.1460522, 13.5567965 49.1460027, 13.5570566 49.1459721, 13.5571894 49.1459258)",,,
36948471,,residential,False,True,101.982,"LINESTRING (13.5556988 49.1462024, 13.5549541 49.1463211, 13.5547559 49.1463264, 13.5545531 49.1463016, 13.5543419 49.1462405)",,,
36948472,,residential,False,False,85.84699999999998,"LINESTRING (13.5556988 49.1462024, 13.5556865 49.145992, 13.5556246 49.145633, 13.5556927 49.1454969, 13.5557112 49.1454412)",,,
36948472,,residential,False,True,85.847,"LINESTRING (13.5557112 49.1454412, 13.5556927 49.1454969, 13.5556246 49.145633, 13.5556865 49.145992, 13.5556988 49.1462024)",,,
6297220,Dlouhá,residential,False,False,15.136,"LINESTRING (13.5588713 49.1425731, 13.5587652 49.1426902)",,,
43310156,Šumavská,residential,False,True,41.966,"LINESTRING (13.5588713 49.1425731, 13.5584682 49.1423031)",,,
36948553,Dlouhá,unclassified,False,False,210.777,"LINESTRING (13.5588713 49.1425731, 13.5593945 49.1421005, 13.5596809 49.1418634, 13.5600141 49.1416252, 13.5602537 49.141484, 13.5605098 49.1413532, 13.5608517 49.141214)",,,
36948553,Dlouhá,unclassified,False,True,210.777,"LINESTRING (13.5608517 49.141214, 13.5605098 49.1413532, 13.5602537 49.141484, 13.5600141 49.1416252, 13.5596809 49.1418634, 13.5593945 49.1421005, 13.5588713 49.1425731)",,,
36948554,Krátká,living_street,False,False,64.43599999999999,"LINESTRING (13.5608517 49.141214, 13.5609188 49.1412968, 13.561024 49.1415196, 13.5610921 49.1416991, 13.5611185 49.1417645)",,,
1091929992,Zlatá stezka,residential,False,True,62.797,"LINESTRING (13.5533945 49.1406819, 13.5538406 49.1411654)",,,
36948466,Husova,residential,False,False,142.418,"LINESTRING (13.5547864 49.1395649, 13.5552631 49.1403249, 13.5553211 49.1404766, 13.5553258 49.1407795)",,,
395158223,Dlouhá,residential,False,True,39.494,"LINESTRING (13.5544192 49.1429192, 13.5549555 49.1428638)",,,
36948469,Dlouhá,residential,False,False,71.979,"LINESTRING (13.5544192 49.1429192, 13.5542046 49.1429406, 13.5539824 49.1429616, 13.5538005 49.1429692, 13.5536673 49.1429694, 13.5534354 49.1429589)",,,
43310170,Baarova,residential,False,False,67.529,"LINESTRING (13.5544192 49.1429192, 13.5545779 49.1434451, 13.554599 49.143515)",,,
43310170,Baarova,residential,False,True,67.529,"LINESTRING (13.554599 49.143515, 13.5545779 49.1434451, 13.5544192 49.1429192)",,,
43310171,Baarova,residential,False,False,99.52399999999999,"LINESTRING (13.554599 49.143515, 13.5545538 49.1435119, 13.5544725 49.1435064, 13.5543067 49.1435698, 13.5542399 49.1436055, 13.5538691 49.1438038, 13.5537736 49.1439115, 13.5537566 49.1439956, 13.553761 49.1441027)",,,
83458636,Baarova,residential,False,False,40.616,"LINESTRING (13.554599 49.143515, 13.5546053 49.1436213, 13.5546093 49.1436896, 13.5546125 49.1437445, 13.5546205 49.14388)",,,
258949491,Náměstí,residential,False,False,113.61700000000002,"LINESTRING (13.554599 49.143515, 13.5547514 49.143509, 13.5548405 49.1434987, 13.5551129 49.1434672, 13.5551982 49.1434576, 13.5552363 49.1434583, 13.555247 49.1434585, 13.555281 49.1434635, 13.5553257 49.143476, 13.5554852 49.1435296, 13.555544 49.1435509, 13.5556114 49.1435626, 13.5556472 49.1435643, 13.5557066 49.1435604, 13.5559838 49.1435218, 13.5561091 49.1435044)",,,
43310162,Okružní,residential,False,False,87.338,"LINESTRING (13.5571891 49.1401917, 13.5569088 49.1405171, 13.5565428 49.1408523)",,,
"[36948465, 1091929987]",Klostermannova,residential,False,True,147.699,"LINESTRING (13.5582343 49.1409955, 13.5570712 49.1410246, 13.5564946 49.141039, 13.5565428 49.1408523)",,,
43310156,Šumavská,residential,False,False,41.966,"LINESTRING (13.5584682 49.1423031, 13.5588713 49.1425731)",,,
43310156,Šumavská,residential,False,True,175.34,"LINESTRING (13.5584682 49.1423031, 13.5583533 49.142249, 13.5581548 49.1421851, 13.5574409 49.1420335, 13.5572828 49.1420092, 13.5569694 49.1419611, 13.5566407 49.1419305, 13.5562917 49.1419232, 13.5561621 49.141938)",,,
277588371,Josefa Sodomky,residential,True,False,268.381,"LINESTRING (13.5584682 49.1423031, 13.5587912 49.1418643, 13.5592106 49.1413456, 13.559331 49.1412365, 13.5594597 49.1411444, 13.5596006 49.1410593, 13.5597621 49.1409935, 13.5599104 49.1409567, 13.5600649 49.1409367, 13.5601947 49.1409347, 13.5603673 49.1409509, 13.5605971 49.1410199, 13.560735 49.1410925, 13.5608517 49.141214)",,,
6297220,Dlouhá,residential,False,True,15.136,"LINESTRING (13.5587652 49.1426902, 13.5588713 49.1425731)",,,
228835212,Bohdana Týbla,residential,False,True,9.087,"LINESTRING (13.5587652 49.1426902, 13.558879 49.1427239)",,,
270239519,Dlouhá,residential,False,False,129.873,"LINESTRING (13.5587652 49.1426902, 13.5586712 49.1427166, 13.5585437 49.1427454, 13.5583509 49.1427571, 13.5569963 49.1427577)",,,
1167609629,Bohdana Týbla,residential,False,False,6.745,"LINESTRING (13.5589357 49.1427719, 13.558879 49.1427239)",,,
258949480,Nová,residential,False,True,72.067,"LINESTRING (13.5589357 49.1427719, 13.5590091 49.1428081, 13.5591473 49.1428414, 13.5595984 49.1428679, 13.5598948 49.1428442)",,,
228835216,,residential,False,False,24.375,"LINESTRING (13.5598948 49.1428442, 13.5602223 49.1427978)",,,
258949480,Nová,residential,False,True,53.8,"LINESTRING (13.5598948 49.1428442, 13.5603886 49.1432044)",,,
258949480,Nová,residential,False,False,72.067,"LINESTRING (13.5598948 49.1428442, 13.5595984 49.1428679, 13.5591473 49.1428414, 13.5590091 49.1428081, 13.5589357 49.1427719)",,,
36948554,Krátká,living_street,False,True,64.65700000000001,"LINESTRING (13.5609998 49.1423325, 13.5610525 49.1421728, 13.5611308 49.1419627, 13.5611523 49.1418519, 13.5611185 49.1417645)",,,
228835215,Zahrádkářů,residential,False,False,164.07299999999998,"LINESTRING (13.5609998 49.1423325, 13.5608015 49.1423197, 13.5607471 49.1423162, 13.5605434 49.1423208, 13.5599672 49.1424177, 13.5592263 49.142562, 13.5590878 49.1426077, 13.5589672 49.1426672, 13.558879 49.1427239)",,,
258949480,Nová,residential,False,False,31.297,"LINESTRING (13.5604973 49.1445631, 13.5609217 49.1445168)",,,
43310158,Zahradní,residential,False,True,22.93,"LINESTRING (13.5604973 49.1445631, 13.5603992 49.1446065, 13.5603438 49.1446361, 13.5603115 49.1446541, 13.5602561 49.1446944)",,,
228835214,,residential,False,False,45.06,"LINESTRING (13.5615859 49.1444514, 13.5622015 49.1444967)",,,
258949480,Nová,residential,False,False,171.662,"LINESTRING (13.5615859 49.1444514, 13.5615867 49.1442392, 13.561595 49.1441672, 13.5615858 49.1440981, 13.5615638 49.1440659, 13.5615292 49.1440363, 13.5603886 49.1432044)",,,
258949480,Nová,residential,False,True,48.863,"LINESTRING (13.5615859 49.1444514, 13.5612283 49.1444834, 13.5609217 49.1445168)",,,
912868942,Vimperská,secondary,False,True,351.63800000000003,"LINESTRING (13.5610741 49.1451558, 13.5609771 49.1451411, 13.5608133 49.1451175, 13.5607653 49.1451104, 13.5607161 49.1451033, 13.5605595 49.1450822, 13.5604032 49.1450625, 13.5603371 49.1450549, 13.5598165 49.1449943, 13.5597267 49.1449788, 13.5595086 49.1449181, 13.5588227 49.1447151, 13.5585054 49.1446236, 13.5581781 49.1445293, 13.5575899 49.1443597, 13.5575346 49.1443438, 13.5568292 49.1442038, 13.5565107 49.1441617)",145,,
912868944,Besední,residential,True,False,5.616,"LINESTRING (13.5610741 49.1451558, 13.5610826 49.1451311, 13.5610839 49.145125, 13.5610834 49.1451186, 13.5610814 49.1451127, 13.5610773 49.1451067)",,,
1081194981,Vimperská,secondary,False,False,39.358000000000004,"LINESTRING (13.5610741 49.1451558, 13.5613302 49.145198, 13.5614545 49.1452233, 13.5615926 49.1452559)",145,,
43310158,Zahradní,residential,False,False,22.93,"LINESTRING (13.5602561 49.1446944, 13.5603115 49.1446541, 13.5603438 49.1446361, 13.5603992 49.1446065, 13.5604973 49.1445631)",,,
"[857862948, 228835213]",Besední,residential,False,False,75.30600000000001,"LINESTRING (13.5602561 49.1446944, 13.5604633 49.1447999, 13.5604999 49.1448184, 13.5607472 49.1449463, 13.5609083 49.1450254, 13.5609972 49.1450691, 13.5610551 49.1450959, 13.5610773 49.1451067)",,,2
"[858100484, 858100493, 228835213, 858100494, 858100495]",Besední,"['residential', 'living_street']",False,True,235.80099999999996,"LINESTRING (13.5602561 49.1446944, 13.559666 49.1443921, 13.5595569 49.1443356, 13.5595182 49.1443163, 13.5592449 49.1441797, 13.559173 49.1441438, 13.5590505 49.1440841, 13.5589884 49.1440538, 13.5589365 49.1440285, 13.5589125 49.1440168, 13.5586594 49.143895, 13.5586196 49.1438762, 13.5585069 49.1438231, 13.5582758 49.1437036, 13.5579207 49.1435344, 13.5577743 49.1434595, 13.5577297 49.1434419, 13.5576636 49.1434248)",,"['3.5', '5.5', '4.5', '6']",2
228835214,,residential,False,True,34.066,"LINESTRING (13.5626639 49.1445453, 13.5622015 49.1444967)",,,
78343381,Karlova,residential,False,False,100.098,"LINESTRING (13.5565418 49.1451315, 13.5571894 49.1459258)",,,
258949452,Karlova,residential,False,True,326.89300000000003,"LINESTRING (13.5565418 49.1451315, 13.5566836 49.1451146, 13.5570402 49.1450955, 13.5576402 49.1450963, 13.5580676 49.1451305, 13.5584838 49.1451874, 13.5587933 49.1452573, 13.5588428 49.1453421, 13.5588763 49.1455047, 13.5586819 49.145534, 13.5584219 49.1455649, 13.558279 49.1455936, 13.557979 49.1456538, 13.5574781 49.1458271, 13.5571894 49.1459258)",,,
78343381,Karlova,residential,False,True,65.194,"LINESTRING (13.5565418 49.1451315, 13.5563588 49.1449302, 13.5563098 49.1448452, 13.5562801 49.1447431, 13.5562623 49.1445862)",,,
1091929985,Žižkovo náměstí,residential,False,True,13.777,"LINESTRING (13.5561621 49.141938, 13.5560606 49.1418334)",,,
36948462,Petra Bezruče,residential,False,True,91.586,"LINESTRING (13.5561621 49.141938, 13.5562601 49.1421551, 13.5562826 49.142246, 13.5563213 49.1426138, 13.5563414 49.1427497)",,,
43310156,Šumavská,residential,False,False,175.34,"LINESTRING (13.5561621 49.141938, 13.5562917 49.1419232, 13.5566407 49.1419305, 13.5569694 49.1419611, 13.5572828 49.1420092, 13.5574409 49.1420335, 13.5581548 49.1421851, 13.5583533 49.142249, 13.5584682 49.1423031)",,,
1091929985,Žižkovo náměstí,residential,False,False,13.777,"LINESTRING (13.5560606 49.1418334, 13.5561621 49.141938)",,,
1091929985,Žižkovo náměstí,residential,False,True,67.601,"LINESTRING (13.5560606 49.1418334, 13.555934 49.1417704, 13.5558074 49.1417414, 13.5557147 49.1417241, 13.5555317 49.1416924, 13.555391 49.141668, 13.5552046 49.1416124)",,,
1091929986,Žižkovo náměstí,residential,False,False,81.973,"LINESTRING (13.5560606 49.1418334, 13.555822 49.141853, 13.5557174 49.1418622, 13.5549465 49.1419436)",,,
64147194,Česká,residential,False,True,121.919,"LINESTRING (13.55196 49.1435011, 13.5513088 49.14347, 13.5514657 49.1440689, 13.5514825 49.1441296)",,,
64149160,Husova,residential,False,True,42.534000000000006,"LINESTRING (13.5549465 49.1419436, 13.55514 49.1416328, 13.5552046 49.1416124)",,,
1091929986,Žižkovo náměstí,residential,False,False,12.486,"LINESTRING (13.5549465 49.1419436, 13.5548926 49.1419511, 13.554788 49.1419847)",,,
1091929986,Žižkovo náměstí,residential,False,True,81.97299999999998,"LINESTRING (13.5549465 49.1419436, 13.5557174 49.1418622, 13.555822 49.141853, 13.5560606 49.1418334)",,,
228835214,,residential,False,False,34.066,"LINESTRING (13.5622015 49.1444967, 13.5626639 49.1445453)",,,
228835214,,residential,False,True,45.06,"LINESTRING (13.5622015 49.1444967, 13.5615859 49.1444514)",,,
277588491,,residential,False,True,19.861,"LINESTRING (13.5622015 49.1444967, 13.5621979 49.1443181)",,,
66797640,,residential,False,False,14.343,"LINESTRING (13.5609217 49.1445168, 13.5608118 49.1444097)",,,
258949480,Nová,residential,False,True,31.297,"LINESTRING (13.5609217 49.1445168, 13.5604973 49.1445631)",,,
258949480,Nová,residential,False,False,48.863,"LINESTRING (13.5609217 49.1445168, 13.5612283 49.1444834, 13.5615859 49.1444514)",,,
66797599,Krátká,living_street,False,False,74.697,"LINESTRING (13.5611185 49.1417645, 13.5601839 49.1420428)",,,
36948554,Krátká,living_street,False,False,64.65700000000001,"LINESTRING (13.5611185 49.1417645, 13.5611523 49.1418519, 13.5611308 49.1419627, 13.5610525 49.1421728, 13.5609998 49.1423325)",,,
