osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
"[166871859, 28322677, 1092340214]",třída Národní svobody,residential,False,False,272.248,"LINESTRING (14.1410738 49.310561, 14.1411605 49.310537, 14.1412649 49.3105134, 14.1413219 49.3105064, 14.1418131 49.3104457, 14.1427235 49.3102099, 14.1438225 49.3098917, 14.1444665 49.3098376, 14.1446268 49.3098257)",,,,,
"[29977360, 1175823788]",Pražská,secondary,False,True,170.316,"LINESTRING (14.1410738 49.310561, 14.141092 49.3105924, 14.1410924 49.3106502, 14.1410937 49.3108382, 14.1410953 49.3110594, 14.1410978 49.3114097, 14.1410673 49.3116225, 14.1409439 49.3120826)","['2', '3']",139,50,,
"[26263192, 1175823786, 953903596, 199606128]","['Nový most', 'Kollárova', 'Dvořákova']",secondary,False,"[False, True]",124.765,"LINESTRING (14.1454498 49.3128663, 14.1453716 49.312864, 14.1453248 49.312856, 14.1452954 49.3128509, 14.1441821 49.3126597, 14.144029 49.312641, 14.1439854 49.3126357, 14.1437739 49.3126215)",2,139,50,yes,
1175823785,Kollárova,secondary,False,True,113.457,"LINESTRING (14.1454498 49.3128663, 14.1456608 49.312839, 14.1457028 49.3128337, 14.146248 49.312759, 14.146982 49.3126582)",,139,50,,
1175823785,Kollárova,secondary,False,False,28.147,"LINESTRING (14.1473618 49.3126056, 14.146982 49.3126582)",,139,50,,
"[1175823784, 1175823785]",Kollárova,secondary,False,True,170.409,"LINESTRING (14.1473618 49.3126056, 14.1489497 49.3123794, 14.1492012 49.3123436, 14.1493697 49.3123196, 14.1494105 49.3123138, 14.1496586 49.3122792)",3,139,50,,
28220649,Tyršova,tertiary,False,True,124.75399999999999,"LINESTRING (14.1496586 49.3122792, 14.1497377 49.3123951, 14.1497494 49.3124154, 14.1502245 49.3132398, 14.1502746 49.3133266)",2,02025,,,
"[30473128, 953906424]",Tyršova,residential,True,False,258.535,"LINESTRING (14.1496586 49.3122792, 14.1495988 49.3121928, 14.1493616 49.3118504, 14.1489928 49.3113822, 14.1489137 49.3112703, 14.1488214 49.3111075, 14.1487256 49.3109015, 14.1486643 49.3106305, 14.1486473 49.3105602, 14.1486084 49.3102751, 14.1485752 49.3100915)",,,,,
"[1175823781, 1175823782, 1175823783]",Kollárova,secondary,False,True,250.723,"LINESTRING (14.1496586 49.3122792, 14.1498222 49.312256, 14.149866 49.3122501, 14.1504523 49.3121715, 14.1507427 49.3121325, 14.1520269 49.3119602, 14.1522223 49.311934, 14.1528529 49.3118493, 14.1529182 49.3118405, 14.1530458 49.3118234)","['2', '3']",139,50,,
"[1175823784, 1175823785]",Kollárova,secondary,False,False,170.409,"LINESTRING (14.1496586 49.3122792, 14.1494105 49.3123138, 14.1493697 49.3123196, 14.1492012 49.3123436, 14.1489497 49.3123794, 14.1473618 49.3126056)",3,139,50,,
28244715,Píseckého,living_street,False,False,112.06,"LINESTRING (14.1467386 49.3058995, 14.1477165 49.3058411, 14.147848 49.3058277, 14.1479815 49.305814, 14.1482733 49.3057841)",,,,,
28244717,Kocínova,living_street,True,False,31.173000000000002,"LINESTRING (14.1467386 49.3058995, 14.1467555 49.3058542, 14.1468201 49.3056243)",,,,,
"[953837680, 28244732, 28244733]",Putimská,living_street,False,True,121.405,"LINESTRING (14.1467386 49.3058995, 14.1465741 49.3059236, 14.1464381 49.3059241, 14.1463077 49.3056966, 14.1461842 49.305396, 14.1460879 49.3051617, 14.1459416 49.3051466)",,,,,
29876986,Fráni Šrámka,living_street,True,False,14.174999999999999,"LINESTRING (14.1467386 49.3058995, 14.1466987 49.3059746, 14.146666 49.3060176)",,,,,
28244719,Gregorova,residential,False,True,89.722,"LINESTRING (14.1487749 49.3058056, 14.1489304 49.3058231, 14.1493959 49.3058849, 14.1494844 49.3058959, 14.1495365 49.3059025, 14.1496441 49.3059144, 14.149816 49.305927, 14.1498803 49.3059213, 14.1499319 49.3059074, 14.1499816 49.3058871)",,,,,
554576829,Gregorova,living_street,False,False,36.445,"LINESTRING (14.1487749 49.3058056, 14.1486368 49.3058, 14.1484889 49.3057935, 14.1482733 49.3057841)",,,,,
554576831,Bakaláře,residential,False,True,118.394,"LINESTRING (14.1487749 49.3058056, 14.1487506 49.305895, 14.1487276 49.30593, 14.1486984 49.3059563, 14.1486607 49.3059716, 14.1486169 49.3059795, 14.1485716 49.3059844, 14.1475299 49.3060478, 14.1475016 49.306055, 14.1474791 49.3060687, 14.1474618 49.306087, 14.1474167 49.306152)",,,,,
28237022,Budovcova,residential,False,False,102.544,"LINESTRING (14.1499816 49.3058871, 14.150115 49.3059645, 14.1502515 49.3060361, 14.1505864 49.3062428, 14.1508696 49.306418, 14.1510285 49.3065066)",,,,,
28244719,Gregorova,residential,False,False,89.72200000000001,"LINESTRING (14.1499816 49.3058871, 14.1499319 49.3059074, 14.1498803 49.3059213, 14.149816 49.305927, 14.1496441 49.3059144, 14.1495365 49.3059025, 14.1494844 49.3058959, 14.1493959 49.3058849, 14.1489304 49.3058231, 14.1487749 49.3058056)",,,,,
"[953837681, 532821700]",Nádražní,residential,False,True,27.319000000000003,"LINESTRING (14.1499816 49.3058871, 14.1499285 49.3058493, 14.1498874 49.3058093, 14.1498526 49.3056648)",,,50,,
