osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,access,width,junction
32278330,Havlíčkova,residential,True,False,160.82799999999997,"LINESTRING (13.519281 49.2324448, 13.519468 49.2325734, 13.5196803 49.2327129, 13.5198185 49.2328222, 13.5199374 49.2329202, 13.519981 49.2329496, 13.5200364 49.2329663, 13.5200956 49.2329623, 13.5201573 49.23295, 13.5205595 49.2328294, 13.5209604 49.2326681, 13.5210217 49.2326428)",,,,,,,
36898681,Poštovní,residential,True,False,101.65200000000002,"LINESTRING (13.519281 49.2324448, 13.5202442 49.2320401, 13.5203053 49.2320159, 13.5204605 49.2319524)",,,,,,,
217286305,Havlíčkova,residential,True,False,82.19200000000001,"LINESTRING (13.5184588 49.2319453, 13.5185403 49.2320391, 13.5188097 49.2321897, 13.5188779 49.2322278, 13.519281 49.2324448)",,,,,,,
"[895277608, 217286334]",Havlíčkova,living_street,True,False,165.25900000000001,"LINESTRING (13.5184588 49.2319453, 13.5181876 49.2316142, 13.5180792 49.2312589, 13.5180378 49.2311277, 13.5180278 49.2310953, 13.5179891 49.2309696, 13.517973 49.2309174, 13.5179626 49.2308835, 13.5179656 49.2305181)",,,,,,,
"[549202746, 302996980]",Americké armády,living_street,True,False,116.46600000000001,"LINESTRING (13.5179656 49.2305181, 13.5176674 49.2304738, 13.5176222 49.2304595, 13.5174065 49.2303914, 13.5169029 49.2301627, 13.5168022 49.2301026, 13.5167845 49.230078, 13.5167774 49.2300529, 13.5167619 49.2300067, 13.5167393 49.2299395)",,,,,,,
32278332,Vodní,living_street,True,False,15.801,"LINESTRING (13.5188165 49.2305054, 13.5187587 49.2303684)",,,,,,,
164243534,Americké armády,living_street,True,False,62.045,"LINESTRING (13.5188165 49.2305054, 13.5182691 49.2305372, 13.5179656 49.2305181)",,,,,,,
71399081,Kostelní,residential,False,False,34.383,"LINESTRING (13.5191798 49.2296021, 13.5192174 49.2294929, 13.5192683 49.2293449, 13.5192813 49.2293001)",,,,,,,
164243535,Komenského,residential,False,True,53.627,"LINESTRING (13.5191798 49.2296021, 13.5189288 49.2296219, 13.5186834 49.2296344, 13.5184466 49.229658)",,,,,,,
"[32278333, 261400550]",Kostelní,residential,False,True,111.91,"LINESTRING (13.5191798 49.2296021, 13.519412 49.229708, 13.5194514 49.2297909, 13.5194952 49.2298796, 13.5196397 49.2300626, 13.5198672 49.2303559, 13.519873 49.2303634, 13.5199303 49.2304544)",,,,,,,
71418175,Pod Svatoborem,residential,False,True,21.166,"LINESTRING (13.514745 49.2306199, 13.514918 49.2304667)",,,,,,,
71400298,Zahradní,residential,True,False,138.406,"LINESTRING (13.514745 49.2306199, 13.5147586 49.2306587, 13.5147644 49.2306755, 13.5148239 49.2311275, 13.5148371 49.2311638, 13.5148632 49.2311986, 13.5153836 49.231762)",,,,,,3.8,
71418175,Pod Svatoborem,residential,False,False,21.166,"LINESTRING (13.514918 49.2304667, 13.514745 49.2306199)",,,,,,,
32278344,Pod Svatoborem,residential,False,True,77.54899999999999,"LINESTRING (13.514918 49.2304667, 13.515285 49.2304866, 13.5154965 49.2304923, 13.5157117 49.2304879, 13.5159843 49.2304824)",,,,,,,
"[217286338, 217286355, 217286388, 258949477]",Na Tržišti,residential,False,"[False, True]",198.782,"LINESTRING (13.514918 49.2304667, 13.5150452 49.2303768, 13.5150713 49.2303583, 13.5152895 49.230204, 13.5155806 49.229998, 13.5156389 49.2299568, 13.5151842 49.229683, 13.5152303 49.2296481, 13.5153869 49.2295307, 13.5154937 49.2294493, 13.5158345 49.2292035, 13.5158841 49.2291664)",,,,,,,
217286299,Pod Nemocnicí,residential,False,False,91.555,"LINESTRING (13.5250367 49.2297287, 13.5252084 49.2305444)",,,,,,,
32278356,Pod Nemocnicí,residential,False,True,100.953,"LINESTRING (13.5250367 49.2297287, 13.5250155 49.2296603, 13.5248738 49.2292548, 13.5247646 49.2289422, 13.5247528 49.2289109, 13.5247274 49.2288436)",,,,,,,
36898659,Na Burince,residential,False,False,95.75999999999999,"LINESTRING (13.5250367 49.2297287, 13.5249563 49.2297409, 13.5249026 49.2297499, 13.5243973 49.2298341, 13.5242988 49.2298561, 13.5239012 49.2299448, 13.5237761 49.229978)",,,,,,,
217286299,Pod Nemocnicí,residential,False,False,43.767,"LINESTRING (13.5252084 49.2305444, 13.5253098 49.2309324)",,,,,,,
217286299,Pod Nemocnicí,residential,False,True,91.555,"LINESTRING (13.5252084 49.2305444, 13.5250367 49.2297287)",,,,,,,
261401207,Pimerova,residential,False,True,71.265,"LINESTRING (13.5252084 49.2305444, 13.5243327 49.2306496, 13.524243 49.2306598)",,,,,,,
217286401,Pod Nemocnicí,residential,False,True,56.171,"LINESTRING (13.5254634 49.2314275, 13.5253098 49.2309324)",,,,,,,
261401204,Bezručova,residential,False,True,71.971,"LINESTRING (13.5254634 49.2314275, 13.5244912 49.2315536)",,,,,,,
400715617,Pod Nemocnicí,residential,False,False,95.413,"LINESTRING (13.5254634 49.2314275, 13.5254751 49.2314629, 13.5257012 49.2321458, 13.525741 49.2322662)",,,,,,,
217286398,Palackého,residential,False,True,73.662,"LINESTRING (13.525741 49.2322662, 13.5247273 49.2322923)",,,,,,,
217286322,Palackého,residential,False,False,18.799,"LINESTRING (13.525741 49.2322662, 13.5258802 49.2322657, 13.5259999 49.2322653)",,,,,,,
400715617,Pod Nemocnicí,residential,False,True,95.413,"LINESTRING (13.525741 49.2322662, 13.5257012 49.2321458, 13.5254751 49.2314629, 13.5254634 49.2314275)",,,,,,,
36898650,Klostermannova,residential,False,False,11.756,"LINESTRING (13.5199593 49.2313874, 13.5198087 49.2314262)",,,,,,,
"[27279625, 549202748, 742984465]",náměstí Svobody,residential,True,False,95.10300000000001,"LINESTRING (13.5199593 49.2313874, 13.5198285 49.2312125, 13.5197799 49.2310735, 13.5197279 49.2309972, 13.5196169 49.2308342, 13.5194529 49.2306015)",,,,"['1', '2']",,8,
36898651,Palackého,residential,False,False,113.11500000000001,"LINESTRING (13.5231702 49.232324, 13.5233996 49.2323201, 13.5247273 49.2322923)",,,,,,,
"[549202753, 180792071]",nábřeží Jana Seitze,residential,False,True,192.14000000000001,"LINESTRING (13.5231702 49.232324, 13.5231239 49.2321886, 13.5230892 49.2321195, 13.5230396 49.2320516, 13.5230026 49.2320185, 13.5229579 49.231988, 13.5227196 49.2318955, 13.5226645 49.2318743, 13.5226296 49.2318511, 13.5226042 49.2318241, 13.5225516 49.2317282, 13.5224549 49.2315044, 13.5223501 49.2312781, 13.5222374 49.2310396, 13.5221571 49.2307945)",,,,,,,
"[549209016, 895275876, 1085891102]",nábřeží Jana Seitze,residential,False,False,270.088,"LINESTRING (13.5231702 49.232324, 13.5232033 49.2324159, 13.5233387 49.2327596, 13.5241359 49.2339064, 13.5245349 49.2344721, 13.5245603 49.2345681)",,,,,,,
217286360,Palackého,residential,False,True,33.443,"LINESTRING (13.5272802 49.2326882, 13.5268755 49.2325446)",,,,,,,
36898657,Pod Skálou,residential,False,False,136.74399999999997,"LINESTRING (13.5257145 49.2334736, 13.5259875 49.2331364, 13.5261353 49.2330542, 13.5264988 49.2328828, 13.526642 49.2328202, 13.5267269 49.2327468, 13.526852 49.2325748, 13.5268755 49.2325446)",,,,,,,
217286360,Palackého,residential,False,False,33.443,"LINESTRING (13.5268755 49.2325446, 13.5272802 49.2326882)",,,,,,,
36898657,Pod Skálou,residential,False,True,136.744,"LINESTRING (13.5268755 49.2325446, 13.526852 49.2325748, 13.5267269 49.2327468, 13.526642 49.2328202, 13.5264988 49.2328828, 13.5261353 49.2330542, 13.5259875 49.2331364, 13.5257145 49.2334736)",,,,,,,
217286322,Palackého,residential,False,True,71.06200000000001,"LINESTRING (13.5268755 49.2325446, 13.5267875 49.2325138, 13.5261627 49.2322953, 13.5260796 49.232274, 13.5259999 49.2322653)",,,,,,,
36898658,Dr. Ed. Beneše,residential,False,False,174.046,"LINESTRING (13.5250386 49.2338338, 13.5250783 49.2334281, 13.5247404 49.2323348, 13.5247273 49.2322923)",,,,,,,
217286380,Dr. Ed. Beneše,residential,False,False,83.91,"LINESTRING (13.5247273 49.2322923, 13.5244912 49.2315536)",,,,,,,
217286398,Palackého,residential,False,False,73.662,"LINESTRING (13.5247273 49.2322923, 13.525741 49.2322662)",,,,,,,
36898651,Palackého,residential,False,True,113.11500000000001,"LINESTRING (13.5247273 49.2322923, 13.5233996 49.2323201, 13.5231702 49.232324)",,,,,,,
36898658,Dr. Ed. Beneše,residential,False,True,174.04600000000002,"LINESTRING (13.5247273 49.2322923, 13.5247404 49.2323348, 13.5250783 49.2334281, 13.5250386 49.2338338)",,,,,,,
261401205,Dr. Ed. Beneše,residential,False,False,83.048,"LINESTRING (13.524243 49.2306598, 13.5237761 49.229978)",,,,,,,
261401205,Dr. Ed. Beneše,residential,False,True,4.566,"LINESTRING (13.524243 49.2306598, 13.5242524 49.2307004)",,,,,,,
261401207,Pimerova,residential,False,False,71.265,"LINESTRING (13.524243 49.2306598, 13.5243327 49.2306496, 13.5252084 49.2305444)",,,,,,,
261401205,Dr. Ed. Beneše,residential,False,True,83.048,"LINESTRING (13.5237761 49.229978, 13.524243 49.2306598)",,,,,,,
36898659,Na Burince,residential,False,True,95.75999999999999,"LINESTRING (13.5237761 49.229978, 13.5239012 49.2299448, 13.5242988 49.2298561, 13.5243973 49.2298341, 13.5249026 49.2297499, 13.5249563 49.2297409, 13.5250367 49.2297287)",,,,,,,
217286392,Na Burince,residential,False,False,150.519,"LINESTRING (13.5237761 49.229978, 13.5236772 49.2300113, 13.523601 49.2300565, 13.5233079 49.2302305, 13.5231725 49.2303109, 13.5228948 49.2304894, 13.5226683 49.230635, 13.5226511 49.2306446, 13.5225945 49.2306761, 13.5225049 49.2307082, 13.522288 49.2307704, 13.5221571 49.2307945)",,,,,,,
217286392,Na Burince,residential,False,True,150.519,"LINESTRING (13.5221571 49.2307945, 13.522288 49.2307704, 13.5225049 49.2307082, 13.5225945 49.2306761, 13.5226511 49.2306446, 13.5226683 49.230635, 13.5228948 49.2304894, 13.5231725 49.2303109, 13.5233079 49.2302305, 13.523601 49.2300565, 13.5236772 49.2300113, 13.5237761 49.229978)",,,,,,,
"[549202753, 180792071]",nábřeží Jana Seitze,residential,False,False,192.14,"LINESTRING (13.5221571 49.2307945, 13.5222374 49.2310396, 13.5223501 49.2312781, 13.5224549 49.2315044, 13.5225516 49.2317282, 13.5226042 49.2318241, 13.5226296 49.2318511, 13.5226645 49.2318743, 13.5227196 49.2318955, 13.5229579 49.231988, 13.5230026 49.2320185, 13.5230396 49.2320516, 13.5230892 49.2321195, 13.5231239 49.2321886, 13.5231702 49.232324)",,,,,,,
549202753,nábřeží Jana Seitze,residential,False,True,109.137,"LINESTRING (13.5221571 49.2307945, 13.5220141 49.2303264, 13.5220014 49.2302772, 13.5219973 49.2302264, 13.5219971 49.229823)",,,,,,,
36898660,nábřeží Jana Seitze,residential,False,True,46.168,"LINESTRING (13.5219971 49.229823, 13.5220054 49.2297285, 13.5220024 49.2296819, 13.5219769 49.2296372, 13.5218053 49.2294407)",,,,,,,
549202753,nábřeží Jana Seitze,residential,False,False,109.137,"LINESTRING (13.5219971 49.229823, 13.5219973 49.2302264, 13.5220014 49.2302772, 13.5220141 49.2303264, 13.5221571 49.2307945)",,,,,,,
"[159360848, 36898665, 9624356]",Dlouhoveská,secondary,False,True,91.068,"LINESTRING (13.5218053 49.2294407, 13.5217362 49.2294788, 13.521383 49.229668, 13.5211176 49.22981, 13.5210503 49.229849, 13.520839 49.2299627)","['169', '169-017']",50,yes,3,,,
36898660,nábřeží Jana Seitze,residential,False,False,46.168,"LINESTRING (13.5218053 49.2294407, 13.5219769 49.2296372, 13.5220024 49.2296819, 13.5220054 49.2297285, 13.5219971 49.229823)",,,,,,,
36898667,Dlouhoveská,residential,True,False,153.578,"LINESTRING (13.5218053 49.2294407, 13.5217477 49.2293214, 13.5216387 49.2290954, 13.5211696 49.2281234)",,,,,,,
298557402,Dlouhoveská,secondary,False,False,56.712,"LINESTRING (13.5218053 49.2294407, 13.5222099 49.2291943, 13.5223402 49.2290723)",169,50,,,,,
71399091,Jeronýmova,residential,False,False,77.958,"LINESTRING (13.5203256 49.2353419, 13.5213653 49.2351668)",,,,,,,
217286308,Pravdova,residential,False,True,60.088,"LINESTRING (13.5203256 49.2353419, 13.5204656 49.2358745)",,,,2,,,
217286391,Pravdova,residential,False,False,51.524,"LINESTRING (13.5203256 49.2353419, 13.5202418 49.2349595, 13.5202251 49.2348832)",,,,2,,,
546787449,Vodní,living_street,False,True,9.624,"LINESTRING (13.5184466 49.229658, 13.5184847 49.2297409)",,,,,,,
164243535,Komenského,residential,False,False,53.627,"LINESTRING (13.5184466 49.229658, 13.5186834 49.2296344, 13.5189288 49.2296219, 13.5191798 49.2296021)",,,,,,,
217286340,F. Procházky,residential,False,False,57.427,"LINESTRING (13.5217979 49.2350946, 13.5216065 49.2345935)",,,,,,,
217550648,Husovo náměstí,residential,False,True,35.079,"LINESTRING (13.5217979 49.2350946, 13.5219117 49.2354012)",,,,,,,
258949444,Husovo náměstí,residential,False,True,32.419,"LINESTRING (13.5217979 49.2350946, 13.5213653 49.2351668)",,,,,,,
71399094,Bašta,residential,False,True,31.387,"LINESTRING (13.5179925 49.2297073, 13.5178131 49.229532, 13.5177533 49.2294722)",,,,,,,
843453650,Bašta,residential,True,False,33.427,"LINESTRING (13.5179925 49.2297073, 13.5184001 49.2296631, 13.5184466 49.229658)",,,,,,,
71399088,Husovo náměstí,residential,False,True,33.555,"LINESTRING (13.5214831 49.2354586, 13.5213653 49.2351668)",,,,,,,
32278332,Vodní,living_street,True,False,49.709,"LINESTRING (13.5187587 49.2303684, 13.5185753 49.2299377)",,,,,,,
71399086,Vodní,living_street,False,False,97.28900000000002,"LINESTRING (13.5187587 49.2303684, 13.5190656 49.2303149, 13.5188984 49.2298797, 13.5185753 49.2299377)",,,,,delivery,,
546787449,Vodní,living_street,False,False,22.851,"LINESTRING (13.5185753 49.2299377, 13.5184847 49.2297409)",,,,,,,
71399086,Vodní,living_street,False,True,97.289,"LINESTRING (13.5185753 49.2299377, 13.5188984 49.2298797, 13.5190656 49.2303149, 13.5187587 49.2303684)",,,,,delivery,,
71399094,Bašta,residential,False,False,31.387,"LINESTRING (13.5177533 49.2294722, 13.5178131 49.229532, 13.5179925 49.2297073)",,,,,,,
71501061,Příkopy,secondary,False,True,91.353,"LINESTRING (13.5177533 49.2294722, 13.5174294 49.2296101, 13.5171885 49.2297188, 13.5169158 49.229895, 13.5168539 49.2299261, 13.5167999 49.2299358, 13.5167393 49.2299395)",171,50,,,,,
"[164243536, 164243537]",Příkopy,secondary,False,False,116.93,"LINESTRING (13.5177533 49.2294722, 13.5179188 49.2294025, 13.5180161 49.2293655, 13.5183146 49.2292886, 13.5184962 49.2292589, 13.5186805 49.2292494, 13.5189142 49.2292533, 13.5192813 49.2293001)",171,50,,,,,
71399088,Husovo náměstí,residential,False,False,33.555,"LINESTRING (13.5213653 49.2351668, 13.5214831 49.2354586)",,,,,,,
71399091,Jeronýmova,residential,False,True,77.958,"LINESTRING (13.5213653 49.2351668, 13.5203256 49.2353419)",,,,,,,
258949444,Husovo náměstí,residential,False,False,32.419,"LINESTRING (13.5213653 49.2351668, 13.5217979 49.2350946)",,,,,,,
71418921,Na Vršku,residential,False,True,91.311,"LINESTRING (13.5234595 49.2280236, 13.5233695 49.2281221, 13.5233505 49.228141, 13.5232329 49.2282621, 13.522809 49.2287263)",,,,,,,
895276014,Nuželická,secondary,False,True,17.171,"LINESTRING (13.522809 49.2287263, 13.5225822 49.2286826)",171,50,,,,,
9624369,Nuželická,secondary,False,False,40.169,"LINESTRING (13.522809 49.2287263, 13.5228688 49.2287384, 13.5233374 49.2288332)",171,50,,,,,
71418921,Na Vršku,residential,False,False,91.311,"LINESTRING (13.522809 49.2287263, 13.5232329 49.2282621, 13.5233505 49.228141, 13.5233695 49.2281221, 13.5234595 49.2280236)",,,,,,,
261057929,Na Fufernách,residential,False,False,80.427,"LINESTRING (13.5199254 49.2289586, 13.5195498 49.2286692, 13.5194912 49.2285223, 13.5195076 49.2284928, 13.5195344 49.22847, 13.5196946 49.2283895)",,,,,,,
"[261057930, 173182074]",Na Fufernách,residential,False,True,53.297999999999995,"LINESTRING (13.5199254 49.2289586, 13.5196825 49.2291498, 13.5196595 49.2291745, 13.5195996 49.2292386, 13.5195495 49.2292922, 13.5194943 49.2293452)",,,yes,,,,
"[398836521, 398903937, 843209596]",Na Fufernách,residential,False,False,80.62,"LINESTRING (13.5199254 49.2289586, 13.5200484 49.2290278, 13.5201561 49.2290813, 13.5203061 49.2291327, 13.5203593 49.2291372, 13.520495 49.2291484, 13.5205657 49.2291703, 13.5206261 49.229207, 13.5208574 49.2290906)",,,yes,,,,
261057929,Na Fufernách,residential,False,True,80.42699999999999,"LINESTRING (13.5196946 49.2283895, 13.5195344 49.22847, 13.5195076 49.2284928, 13.5194912 49.2285223, 13.5195498 49.2286692, 13.5199254 49.2289586)",,,,,,,
217286397,Volšovská,residential,False,True,60.285999999999994,"LINESTRING (13.5154883 49.2287169, 13.5154204 49.2287443, 13.515281 49.2288468, 13.5150354 49.2290229, 13.5149201 49.2291095)",,,,,,,
"[217286403, 876255468, 876255469]",Volšovská,secondary,False,False,57.659,"LINESTRING (13.5154883 49.2287169, 13.5155334 49.2287687, 13.5157898 49.2290551, 13.5158157 49.2290856, 13.5158841 49.2291664)",171,50,,2,,,
"[876255469, 876255470, 876255471]",Volšovská,secondary,False,True,88.501,"LINESTRING (13.5154883 49.2287169, 13.5154462 49.2286626, 13.5152193 49.2284058, 13.515133 49.2283024, 13.5148935 49.2280223)",171,50,,2,,,
217286397,Volšovská,residential,False,False,60.286,"LINESTRING (13.5149201 49.2291095, 13.5150354 49.2290229, 13.515281 49.2288468, 13.5154204 49.2287443, 13.5154883 49.2287169)",,,,,,,
"[217286338, 217286355, 217286388, 258949477]",Na Tržišti,residential,False,"[False, True]",198.78199999999998,"LINESTRING (13.5158841 49.2291664, 13.5158345 49.2292035, 13.5154937 49.2294493, 13.5153869 49.2295307, 13.5152303 49.2296481, 13.5151842 49.229683, 13.5156389 49.2299568, 13.5155806 49.229998, 13.5152895 49.230204, 13.5150713 49.2303583, 13.5150452 49.2303768, 13.514918 49.2304667)",,,,,,,
"[217286403, 1006085212]",Volšovská,secondary,False,False,71.03900000000002,"LINESTRING (13.5158841 49.2291664, 13.516066 49.2293798, 13.5161876 49.2295309, 13.5162711 49.2296652, 13.5163166 49.2297384)",171,50,,2,,,
"[217286403, 876255468, 876255469]",Volšovská,secondary,False,True,57.659,"LINESTRING (13.5158841 49.2291664, 13.5158157 49.2290856, 13.5157898 49.2290551, 13.5155334 49.2287687, 13.5154883 49.2287169)",171,50,,2,,,
217286299,Pod Nemocnicí,residential,False,True,43.767,"LINESTRING (13.5253098 49.2309324, 13.5252084 49.2305444)",,,,,,,
217286401,Pod Nemocnicí,residential,False,False,56.171,"LINESTRING (13.5253098 49.2309324, 13.5254634 49.2314275)",,,,,,,
36898661,Mariánská,residential,True,False,65.41,"LINESTRING (13.5227813 49.2295634, 13.522287 49.229793, 13.5221442 49.2298144, 13.5219971 49.229823)",,,,,,,
217550669,Krátká,residential,False,False,65.41199999999999,"LINESTRING (13.5227813 49.2295634, 13.5226816 49.2294737, 13.5225755 49.2293451, 13.5224631 49.2291173, 13.5223402 49.2290723)",,,,,,,
220663142,Ostrovní,residential,False,True,51.756,"LINESTRING (13.5224788 49.2331113, 13.5218561 49.2332103, 13.5218223 49.2332204, 13.521792 49.2332315)",,,,,,,
71501063,T. G. Masaryka,secondary,False,False,76.457,"LINESTRING (13.5223942 49.2337686, 13.5224042 49.2337825, 13.5224181 49.2338016, 13.522438 49.2338347, 13.5224701 49.2338923, 13.5224952 49.2339496, 13.5225106 49.2339875, 13.522512 49.2339914, 13.5225157 49.2340017, 13.522523 49.2340219, 13.5225386 49.2340809, 13.5225412 49.2340906, 13.5225453 49.2341103, 13.5225562 49.2341635, 13.5225941 49.2343474, 13.5225989 49.2343707, 13.5226001 49.2343766, 13.5226081 49.2344178, 13.522612 49.2344379)",169,50,,,,,
71501063,T. G. Masaryka,secondary,False,True,74.20200000000001,"LINESTRING (13.5223942 49.2337686, 13.5223487 49.2337128, 13.522341 49.2337047, 13.5223043 49.2336663, 13.5222957 49.2336572, 13.5222381 49.233607, 13.5222083 49.2335824, 13.5221877 49.2335654, 13.5221747 49.2335547, 13.5220927 49.2334884, 13.5220413 49.2334468, 13.5219092 49.2333415, 13.5218966 49.2333312, 13.5218441 49.2332885, 13.5218163 49.2332609, 13.521792 49.2332315)",169,50,,,,,
"[220663141, 897951311]",Na Valše,residential,False,False,99.85300000000001,"LINESTRING (13.5223942 49.2337686, 13.5224669 49.2337469, 13.5225029 49.2337366, 13.5229535 49.2336039, 13.5232352 49.234066)",,,,,delivery,,
"[220663141, 897951311]",Na Valše,residential,False,True,99.853,"LINESTRING (13.5232352 49.234066, 13.5229535 49.2336039, 13.5225029 49.2337366, 13.5224669 49.2337469, 13.5223942 49.2337686)",,,,,delivery,,
233621565,Pod Nebozízkem,living_street,False,True,22.104,"LINESTRING (13.5272633 49.2297424, 13.5270292 49.2297421, 13.5269589 49.229742)",,,,,,,
36898650,Klostermannova,residential,False,True,11.756,"LINESTRING (13.5198087 49.2314262, 13.5199593 49.2313874)",,,,,,,
261401205,Dr. Ed. Beneše,residential,False,False,4.566,"LINESTRING (13.5242524 49.2307004, 13.524243 49.2306598)",,,,,,,
400715615,Dr. Ed. Beneše,residential,False,True,4.066,"LINESTRING (13.5244814 49.2315176, 13.5244912 49.2315536)",,,,,,,
217286380,Dr. Ed. Beneše,residential,False,True,83.91,"LINESTRING (13.5244912 49.2315536, 13.5247273 49.2322923)",,,,,,,
261401204,Bezručova,residential,False,False,71.971,"LINESTRING (13.5244912 49.2315536, 13.5254634 49.2314275)",,,,,,,
400715615,Dr. Ed. Beneše,residential,False,False,4.066,"LINESTRING (13.5244912 49.2315536, 13.5244814 49.2315176)",,,,,,,
217286322,Palackého,residential,False,False,71.062,"LINESTRING (13.5259999 49.2322653, 13.5260796 49.232274, 13.5261627 49.2322953, 13.5267875 49.2325138, 13.5268755 49.2325446)",,,,,,,
217286322,Palackého,residential,False,True,18.799,"LINESTRING (13.5259999 49.2322653, 13.5258802 49.2322657, 13.525741 49.2322662)",,,,,,,
262440717,Nad Lipou,residential,False,False,162.761,"LINESTRING (13.5259999 49.2322653, 13.5260222 49.2322056, 13.5260816 49.2320468, 13.5261209 49.2319723, 13.5262974 49.2317509, 13.5265467 49.231461, 13.5268005 49.2311675, 13.5268663 49.2311002, 13.5269566 49.2310345, 13.5270479 49.2309928)",,,,,,,
"[217286332, 32278349]",Na Hrázi,residential,False,True,106.405,"LINESTRING (13.5138899 49.2287191, 13.5140233 49.228626, 13.514206 49.2284985, 13.5142627 49.2284587, 13.5147186 49.228131, 13.5148193 49.2280694, 13.5148935 49.2280223)",,,,,,,
1229064567,Villaniho,residential,False,True,2.927,"LINESTRING (13.5177615 49.23465, 13.5177721 49.2346754)",,50,,,,3,
"[32278264, 549209007]",Studentská,residential,False,False,175.099,"LINESTRING (13.5177615 49.23465, 13.5177997 49.2346405, 13.5186052 49.2344342, 13.5200897 49.2342706)",,,,,,,
32278264,Studentská,residential,False,True,147.029,"LINESTRING (13.5177615 49.23465, 13.5176936 49.2346679, 13.5158917 49.2351577)",,,,,,,
32278328,Lerchova,residential,False,False,68.131,"LINESTRING (13.5163308 49.2299133, 13.5162933 49.229961, 13.5162789 49.2299879, 13.5161815 49.2301513, 13.5159843 49.2304824)",,,,,,,
548854029,,secondary,True,False,25.971999999999998,"LINESTRING (13.5163308 49.2299133, 13.5163125 49.2299106, 13.5162745 49.2298957, 13.5162453 49.2298739, 13.516228 49.2298472, 13.5162242 49.2298184, 13.5162344 49.2297902, 13.5162574 49.2297654, 13.516291 49.2297465, 13.5163166 49.2297384)",171,50,,,,,roundabout
548854030,Volšovská,secondary,False,False,20.487,"LINESTRING (13.5164715 49.2298855, 13.5165768 49.229913, 13.5166472 49.2299313, 13.5167393 49.2299395)",171,50,,2,,,
743531925,,secondary,True,False,11.348,"LINESTRING (13.5164715 49.2298855, 13.5164385 49.2299037, 13.5164017 49.2299163, 13.5163558 49.229917, 13.5163308 49.2299133)",171,50,,,,,roundabout
689027589,,secondary,True,False,26.944000000000003,"LINESTRING (13.5163166 49.2297384, 13.5163326 49.2297353, 13.5163774 49.2297332, 13.5164277 49.2297415, 13.5164589 49.2297562, 13.5164873 49.229779, 13.5165032 49.2298064, 13.5165054 49.2298345, 13.5164945 49.2298617, 13.5164715 49.2298855)",171,50,,,,,roundabout
"[217286403, 1006085212]",Volšovská,secondary,False,True,71.039,"LINESTRING (13.5163166 49.2297384, 13.5162711 49.2296652, 13.5161876 49.2295309, 13.516066 49.2293798, 13.5158841 49.2291664)",171,50,,2,,,
754359368,Mostní,residential,False,False,6.069,"LINESTRING (13.519987 49.2304143, 13.5199303 49.2304544)",,,,2,,,
"[25395917, 549202750]",náměstí Svobody,residential,True,False,180.37300000000002,"LINESTRING (13.519987 49.2304143, 13.519995 49.2304548, 13.5199968 49.2304639, 13.5200282 49.230515, 13.5200809 49.2306008, 13.5201299 49.2306806, 13.5201768 49.230757, 13.5202263 49.2308376, 13.520253 49.230881, 13.5202625 49.2309103, 13.5202628 49.2309306, 13.5202636 49.2309796, 13.5202694 49.2310337, 13.5202889 49.2310722, 13.5203296 49.2311283, 13.5203904 49.231212, 13.520451 49.2312955, 13.5205072 49.2313729, 13.5205345 49.2314106, 13.5205363 49.2314617, 13.5205394 49.2315559, 13.5205426 49.2316491, 13.5205433 49.2316702, 13.5205391 49.2317441, 13.5205336 49.2318409, 13.520532 49.2318692, 13.5204605 49.2319524)",,,,1,,,
"[25395916, 261400551]",Mostní,residential,False,True,79.799,"LINESTRING (13.519987 49.2304143, 13.5201383 49.2303257, 13.5201491 49.2303186, 13.5203742 49.2302202, 13.5206698 49.2300572, 13.520839 49.2299627)",,,,,,,
"[398903937, 843209596, 398836521]",Na Fufernách,residential,False,True,80.62000000000002,"LINESTRING (13.5208574 49.2290906, 13.5206261 49.229207, 13.5205657 49.2291703, 13.520495 49.2291484, 13.5203593 49.2291372, 13.5203061 49.2291327, 13.5201561 49.2290813, 13.5200484 49.2290278, 13.5199254 49.2289586)",,,yes,,,,
546787449,Vodní,living_street,False,False,9.624,"LINESTRING (13.5184847 49.2297409, 13.5184466 49.229658)",,,,,,,
546787449,Vodní,living_street,False,True,22.851,"LINESTRING (13.5184847 49.2297409, 13.5185753 49.2299377)",,,,,,,
843453649,Bašta,residential,True,False,38.519999999999996,"LINESTRING (13.5184847 49.2297409, 13.5182905 49.229754, 13.5182496 49.2297557, 13.5180961 49.2297623, 13.5180464 49.2297535, 13.5179925 49.2297073)",,,,,,,
