osmid,ref,name,highway,oneway,reversed,length,bridge,lanes,geometry,maxspeed
366654163,,Náměstí,residential,False,False,52.75,,,"LINESTRING (16.0928394 50.0974551, 16.0932704 50.097743, 16.0933519 50.0977971)",
292392789,305,Havlíčkova,secondary,False,True,55.85,,,"LINESTRING (16.0873863 50.1018765, 16.0878969 50.1014957)",
9586659,305,Náměstí,secondary,False,False,35.795,,,"LINESTRING (16.0935546 50.097507, 16.0935047 50.0976093, 16.0934586 50.0977037, 16.0933519 50.0977971)",
292392456,36,Náměstí,primary,False,True,49.010000000000005,,,"LINESTRING (16.0935546 50.097507, 16.0933304 50.0974568, 16.0929315 50.0973237)",
385004991,36,Náměstí,primary,False,True,37.91,,,"LINESTRING (16.0935546 50.097507, 16.0937878 50.09753, 16.0938727 50.0975338, 16.0940826 50.0975432)",
292392457,36,Náměstí,primary,False,True,17.67,,,"LINESTRING (16.0940826 50.0975432, 16.09433 50.0975513)",
24484009,3172,T. G. Masaryka,tertiary,False,False,78.15799999999999,,,"LINESTRING (16.0940826 50.0975432, 16.0941076 50.0974992, 16.0944578 50.0968828)",
385004991,36,Náměstí,primary,False,False,37.91,,,"LINESTRING (16.0940826 50.0975432, 16.0938727 50.0975338, 16.0937878 50.09753, 16.0935546 50.097507)",
24484006,3055,Nádražní,tertiary,False,True,103.653,,,"LINESTRING (16.0902818 50.0961911, 16.0903519 50.0962407, 16.0908276 50.096444, 16.0911239 50.0965836, 16.0914512 50.0967415)",
24484007,3056,Nádražní,tertiary,False,False,123.059,,,"LINESTRING (16.0902818 50.0961911, 16.0899872 50.0962015, 16.0897332 50.0962105, 16.0894569 50.0962431, 16.0887707 50.0963756, 16.0886001 50.0964086)",
24484014,,Čechova,residential,False,False,239.876,,,"LINESTRING (16.0886001 50.0964086, 16.0907979 50.0980414)",
24484007,3056,Nádražní,tertiary,False,True,123.059,,,"LINESTRING (16.0886001 50.0964086, 16.0887707 50.0963756, 16.0894569 50.0962431, 16.0897332 50.0962105, 16.0899872 50.0962015, 16.0902818 50.0961911)",
24484009,3172,T. G. Masaryka,tertiary,False,False,97.909,,,"LINESTRING (16.0944578 50.0968828, 16.0945724 50.0966765, 16.0948485 50.0963109, 16.0950854 50.0961058)",
24484009,3172,T. G. Masaryka,tertiary,False,True,78.15799999999999,,,"LINESTRING (16.0944578 50.0968828, 16.0941076 50.0974992, 16.0940826 50.0975432)",
24484030,,Nerudova,residential,False,False,98.535,,,"LINESTRING (16.0944578 50.0968828, 16.094204 50.0966455, 16.093921 50.0963702, 16.0938871 50.096316, 16.0938444 50.0961076)",
211430492,3172,T. G. Masaryka,tertiary,False,True,54.45,,,"LINESTRING (16.0956062 50.0957478, 16.0950854 50.0961058)",
24484025,,Boženy Němcové,residential,False,False,310.712,,,"LINESTRING (16.0956062 50.0957478, 16.0939694 50.0949048, 16.0922042 50.0940028)",
"[211430492, 1030903803, 1030903804, 385009309, 385009310]",3172,T. G. Masaryka,tertiary,False,False,240.79,yes,,"LINESTRING (16.0956062 50.0957478, 16.09578 50.0956114, 16.0960483 50.0953924, 16.0962469 50.0952304, 16.0963959 50.0951146, 16.0965762 50.0949745, 16.096632 50.0949186, 16.0970438 50.0945444, 16.0973492 50.0942866, 16.0976852 50.0940439)",30
"[211430492, 1030903803, 1030903804, 385009309, 385009310]",3172,T. G. Masaryka,tertiary,False,True,240.79,yes,,"LINESTRING (16.0976852 50.0940439, 16.0973492 50.0942866, 16.0970438 50.0945444, 16.096632 50.0949186, 16.0965762 50.0949745, 16.0963959 50.0951146, 16.0962469 50.0952304, 16.0960483 50.0953924, 16.09578 50.0956114, 16.0956062 50.0957478)",30
24484014,,Čechova,residential,False,False,65.166,,,"LINESTRING (16.0917931 50.0987409, 16.0924067 50.0991751)",
24484014,,Čechova,residential,False,True,105.304,,,"LINESTRING (16.0917931 50.0987409, 16.0907979 50.0980414)",
292392789,305,Havlíčkova,secondary,False,False,73.52,,,"LINESTRING (16.0917931 50.0987409, 16.0910326 50.0991872)",
292392789,305,Havlíčkova,secondary,False,True,54.12,,,"LINESTRING (16.0917931 50.0987409, 16.0923488 50.0984095)",
24484015,,Družstevní,residential,False,False,100.484,,,"LINESTRING (16.0883981 50.0995413, 16.0893619 50.0988822)",
24484023,,Smetanova,residential,False,True,110.85,,,"LINESTRING (16.0883981 50.0995413, 16.0890706 50.0999666, 16.0895048 50.1002412)",
"[31290080, 31290082]",,"['Smetanova', 'Družstevní']",residential,False,"[False, True]",226.94099999999997,,,"LINESTRING (16.0883981 50.0995413, 16.087803 50.0992387, 16.0876744 50.099152, 16.0877441 50.0990715, 16.087857 50.0990048, 16.0887328 50.098355, 16.0891164 50.0980594)",
24484014,,Čechova,residential,False,False,105.304,,,"LINESTRING (16.0907979 50.0980414, 16.0917931 50.0987409)",
24484014,,Čechova,residential,False,True,239.876,,,"LINESTRING (16.0907979 50.0980414, 16.0886001 50.0964086)",
24484015,,Družstevní,residential,False,True,75.417,,,"LINESTRING (16.0907979 50.0980414, 16.0900012 50.0984873)",
24484015,,Družstevní,residential,False,False,100.732,,,"LINESTRING (16.0907979 50.0980414, 16.0913248 50.0977359, 16.0914575 50.097714, 16.091608 50.0977146, 16.0920182 50.0977526)",
292392789,305,Havlíčkova,secondary,False,False,55.85,,,"LINESTRING (16.0878969 50.1014957, 16.0873863 50.1018765)",
292392789,305,Havlíčkova,secondary,False,True,77.049,,,"LINESTRING (16.0878969 50.1014957, 16.0885798 50.1009588)",
24484018,,Purkyňova,residential,False,True,148.922,,,"LINESTRING (16.0900623 50.1019019, 16.0885798 50.1009588)",
24484019,,Čapkova,residential,False,False,100.337,,,"LINESTRING (16.0891592 50.1005153, 16.0901921 50.1011279)",
292392789,305,Havlíčkova,secondary,False,False,64.341,,,"LINESTRING (16.0891592 50.1005153, 16.0885798 50.1009588)",
292392789,305,Havlíčkova,secondary,False,True,39.199,,,"LINESTRING (16.0891592 50.1005153, 16.0895048 50.1002412)",
24484019,,Čapkova,residential,False,True,100.337,,,"LINESTRING (16.0901921 50.1011279, 16.0891592 50.1005153)",
24484020,,Fučíkova,residential,False,False,110.451,,,"LINESTRING (16.0898236 50.0999996, 16.0909559 50.1006772)",
292392789,305,Havlíčkova,secondary,False,False,35.196,,,"LINESTRING (16.0898236 50.0999996, 16.0895048 50.1002412)",
292392789,305,Havlíčkova,secondary,False,True,62.059,,,"LINESTRING (16.0898236 50.0999996, 16.090393 50.0995776)",
24484020,,Fučíkova,residential,False,True,110.451,,,"LINESTRING (16.0909559 50.1006772, 16.0898236 50.0999996)",
24484015,,Družstevní,residential,False,False,75.417,,,"LINESTRING (16.0900012 50.0984873, 16.0907979 50.0980414)",
24484021,,Tyršova,residential,False,False,107.093,,,"LINESTRING (16.0900012 50.0984873, 16.0910326 50.0991872)",
24484015,,Družstevní,residential,False,True,63.391,,,"LINESTRING (16.0900012 50.0984873, 16.0899554 50.0985139, 16.0895203 50.0987661, 16.0893619 50.0988822)",
24484021,,Tyršova,residential,False,True,107.093,,,"LINESTRING (16.0910326 50.0991872, 16.0900012 50.0984873)",
292392789,305,Havlíčkova,secondary,False,False,62.974,,,"LINESTRING (16.0910326 50.0991872, 16.090393 50.0995776)",
292392789,305,Havlíčkova,secondary,False,True,73.52,,,"LINESTRING (16.0910326 50.0991872, 16.0917931 50.0987409)",
"[24484021, 292392439]",,"['Tyršova', 'Bělidlo']",residential,False,"[False, True]",230.797,,,"LINESTRING (16.0910326 50.0991872, 16.0922556 50.10003, 16.0924906 50.0996899, 16.0926347 50.0995504, 16.0929084 50.09932, 16.0929523 50.0992291)",
24484015,,Družstevní,residential,False,True,100.484,,,"LINESTRING (16.0893619 50.0988822, 16.0883981 50.0995413)",
24484015,,Družstevní,residential,False,False,63.391000000000005,,,"LINESTRING (16.0893619 50.0988822, 16.0895203 50.0987661, 16.0899554 50.0985139, 16.0900012 50.0984873)",
24484022,,Dvořákova,residential,False,False,106.71600000000001,,,"LINESTRING (16.0893619 50.0988822, 16.0899844 50.0993049, 16.090393 50.0995776)",
24484022,,Dvořákova,residential,False,False,110.274,,,"LINESTRING (16.090393 50.0995776, 16.0914437 50.1003051)",
292392789,305,Havlíčkova,secondary,False,False,62.059,,,"LINESTRING (16.090393 50.0995776, 16.0898236 50.0999996)",
292392789,305,Havlíčkova,secondary,False,True,62.974,,,"LINESTRING (16.090393 50.0995776, 16.0910326 50.0991872)",
24484022,,Dvořákova,residential,False,True,106.71600000000001,,,"LINESTRING (16.090393 50.0995776, 16.0899844 50.0993049, 16.0893619 50.0988822)",
292392789,305,Havlíčkova,secondary,False,False,39.199,,,"LINESTRING (16.0895048 50.1002412, 16.0891592 50.1005153)",
292392789,305,Havlíčkova,secondary,False,True,35.196,,,"LINESTRING (16.0895048 50.1002412, 16.0898236 50.0999996)",
24484023,,Smetanova,residential,False,False,110.85,,,"LINESTRING (16.0895048 50.1002412, 16.0890706 50.0999666, 16.0883981 50.0995413)",
24484026,,Boženy Němcové,residential,False,True,58.584,,,"LINESTRING (16.0922042 50.0940028, 16.0927596 50.0936147)",
24484025,,Boženy Němcové,residential,False,True,310.712,,,"LINESTRING (16.0922042 50.0940028, 16.0939694 50.0949048, 16.0956062 50.0957478)",
24484026,,Boženy Němcové,residential,False,False,46.035,,,"LINESTRING (16.0922042 50.0940028, 16.0918323 50.0942521, 16.091758 50.0943019)",
24484026,,Boženy Němcové,residential,False,False,58.584,,,"LINESTRING (16.0927596 50.0936147, 16.0922042 50.0940028)",
24484032,,Švermova,residential,False,False,38.086,,,"LINESTRING (16.091758 50.0943019, 16.0913324 50.0940951)",
24484026,,Boženy Němcové,residential,False,True,46.035,,,"LINESTRING (16.091758 50.0943019, 16.0918323 50.0942521, 16.0922042 50.0940028)",
292392787,,Švermova,residential,False,True,239.191,,,"LINESTRING (16.091758 50.0943019, 16.0917503 50.0944076, 16.0917758 50.0944885, 16.0918295 50.0945745, 16.0919663 50.0946795, 16.0932557 50.0955284, 16.0936117 50.0957628, 16.0937621 50.0958685, 16.093821 50.0959363)",
24484027,,5. května,residential,False,False,51.256,,,"LINESTRING (16.0908661 50.0944458, 16.0913324 50.0940951)",
133610046,36,5. května,primary,False,False,76.956,,2,"LINESTRING (16.0908661 50.0944458, 16.091298 50.09508)",
133610046,36,5. května,primary,False,True,63.208,,2,"LINESTRING (16.0908661 50.0944458, 16.090647 50.0940976, 16.090542 50.0939168)",
24484027,,5. května,residential,False,True,51.256,,,"LINESTRING (16.0913324 50.0940951, 16.0908661 50.0944458)",
24484032,,Švermova,residential,False,True,38.086,,,"LINESTRING (16.0913324 50.0940951, 16.091758 50.0943019)",
24484032,,Švermova,residential,False,False,59.858000000000004,,,"LINESTRING (16.0913324 50.0940951, 16.0912625 50.0940744, 16.0911961 50.0940531, 16.0907642 50.0939586, 16.090542 50.0939168)",
24484032,,Švermova,residential,False,True,59.858,,,"LINESTRING (16.090542 50.0939168, 16.0907642 50.0939586, 16.0911961 50.0940531, 16.0912625 50.0940744, 16.0913324 50.0940951)",
133610046,36,5. května,primary,False,False,63.208,,2,"LINESTRING (16.090542 50.0939168, 16.090647 50.0940976, 16.0908661 50.0944458)",
292392787,,Švermova,residential,False,True,12.623,,,"LINESTRING (16.093821 50.0959363, 16.0938489 50.0960484)",
366655516,,T. G. Masaryka,residential,False,False,17.19,,,"LINESTRING (16.093821 50.0959363, 16.0940522 50.0959799)",
292392787,,Švermova,residential,False,False,239.19099999999997,,,"LINESTRING (16.093821 50.0959363, 16.0937621 50.0958685, 16.0936117 50.0957628, 16.0932557 50.0955284, 16.0919663 50.0946795, 16.0918295 50.0945745, 16.0917758 50.0944885, 16.0917503 50.0944076, 16.091758 50.0943019)",
24484030,,Nerudova,residential,False,False,6.591,,,"LINESTRING (16.0938444 50.0961076, 16.0938489 50.0960484)",
24484030,,Nerudova,residential,False,True,98.535,,,"LINESTRING (16.0938444 50.0961076, 16.0938871 50.096316, 16.093921 50.0963702, 16.094204 50.0966455, 16.0944578 50.0968828)",
1268791937,,Nerudova,residential,False,False,70.192,,,"LINESTRING (16.0916449 50.0964202, 16.092523 50.0961353)",
133610046,36,5. května,primary,False,False,23.218,,2,"LINESTRING (16.0916449 50.0964202, 16.0916498 50.0964606, 16.0916697 50.0965595, 16.0916938 50.0966263)",
133610046,36,5. května,primary,False,True,151.10399999999998,,2,"LINESTRING (16.0916449 50.0964202, 16.0915251 50.0958971, 16.0914203 50.0954679, 16.091298 50.09508)",
211430492,3172,T. G. Masaryka,tertiary,False,False,54.45,,,"LINESTRING (16.0950854 50.0961058, 16.0956062 50.0957478)",
24484009,3172,T. G. Masaryka,tertiary,False,True,97.90899999999999,,,"LINESTRING (16.0950854 50.0961058, 16.0948485 50.0963109, 16.0945724 50.0966765, 16.0944578 50.0968828)",
24484031,,T. G. Masaryka,residential,False,False,81.803,,,"LINESTRING (16.0950854 50.0961058, 16.0948557 50.0960445, 16.0944431 50.0959011, 16.0942398 50.0958997, 16.0940522 50.0959799)",
366655516,,T. G. Masaryka,residential,False,True,17.19,,,"LINESTRING (16.0940522 50.0959799, 16.093821 50.0959363)",
24484031,,T. G. Masaryka,residential,False,False,16.398,,,"LINESTRING (16.0940522 50.0959799, 16.0939379 50.0960223, 16.0938489 50.0960484)",
24484031,,T. G. Masaryka,residential,False,True,81.803,,,"LINESTRING (16.0940522 50.0959799, 16.0942398 50.0958997, 16.0944431 50.0959011, 16.0948557 50.0960445, 16.0950854 50.0961058)",
24484030,,Nerudova,residential,False,True,6.591,,,"LINESTRING (16.0938489 50.0960484, 16.0938444 50.0961076)",
292392787,,Švermova,residential,False,False,12.623,,,"LINESTRING (16.0938489 50.0960484, 16.093821 50.0959363)",
24484031,,T. G. Masaryka,residential,False,True,16.398,,,"LINESTRING (16.0938489 50.0960484, 16.0939379 50.0960223, 16.0940522 50.0959799)",
24484015,,Družstevní,residential,False,False,69.566,,,"LINESTRING (16.0920182 50.0977526, 16.0920929 50.0977144, 16.092156 50.0976941, 16.092386 50.0975563, 16.0925761 50.0974786, 16.0926333 50.0974622, 16.0927686 50.097458, 16.0928394 50.0974551)",
24484015,,Družstevní,residential,False,True,100.732,,,"LINESTRING (16.0920182 50.0977526, 16.091608 50.0977146, 16.0914575 50.097714, 16.0913248 50.0977359, 16.0907979 50.0980414)",
31290084,,Kout,residential,False,False,80.29599999999999,,,"LINESTRING (16.0920182 50.0977526, 16.0919941 50.0980425, 16.0923488 50.0984095)",
31290084,,Kout,residential,False,True,75.479,,,"LINESTRING (16.0920182 50.0977526, 16.0920521 50.0975976, 16.0921042 50.0975216, 16.0924623 50.0971472)",
24484022,,Dvořákova,residential,False,True,110.274,,,"LINESTRING (16.0914437 50.1003051, 16.090393 50.0995776)",
292392455,36,Nádražní,primary,False,True,56.056,,,"LINESTRING (16.0924623 50.0971472, 16.0917958 50.0968801)",
31290084,,Kout,residential,False,False,75.479,,,"LINESTRING (16.0924623 50.0971472, 16.0921042 50.0975216, 16.0920521 50.0975976, 16.0920182 50.0977526)",
"[292392456, 292392455]",36,"['Nádražní', 'Náměstí']",primary,False,False,38.805,,,"LINESTRING (16.0924623 50.0971472, 16.0927783 50.0972694, 16.0928889 50.0973093, 16.0929315 50.0973237)",
292392446,305,Havlíčkova,secondary,False,True,27.869,,,"LINESTRING (16.0923488 50.0984095, 16.0926604 50.0982583)",
292392789,305,Havlíčkova,secondary,False,False,54.12,,,"LINESTRING (16.0923488 50.0984095, 16.0917931 50.0987409)",
31290084,,Kout,residential,False,True,80.29599999999999,,,"LINESTRING (16.0923488 50.0984095, 16.0919941 50.0980425, 16.0920182 50.0977526)",
31290089,,Bělidlo,residential,False,False,49.898,,,"LINESTRING (16.0941588 50.0999994, 16.0944646 50.100403)",
31290086,,Bělidlo,residential,False,False,125.40200000000002,,,"LINESTRING (16.0941588 50.0999994, 16.0939127 50.0997343, 16.0935228 50.0993145, 16.0935294 50.0992257, 16.0935473 50.0989843)",
31290089,,Bělidlo,residential,False,True,116.972,,,"LINESTRING (16.0941588 50.0999994, 16.0941768 50.0998506, 16.0942304 50.0996739, 16.0940552 50.099388, 16.093902 50.0989843)",
31290089,,Bělidlo,residential,False,False,25.3,,,"LINESTRING (16.0935473 50.0989843, 16.093902 50.0989843)",
31290086,,Bělidlo,residential,False,False,104.97200000000001,,,"LINESTRING (16.0935473 50.0989843, 16.0933883 50.098703, 16.0926604 50.0982583)",
31290086,,Bělidlo,residential,False,True,125.40199999999999,,,"LINESTRING (16.0935473 50.0989843, 16.0935294 50.0992257, 16.0935228 50.0993145, 16.0939127 50.0997343, 16.0941588 50.0999994)",
292392446,305,Havlíčkova,secondary,False,False,27.869,,,"LINESTRING (16.0926604 50.0982583, 16.0923488 50.0984095)",
31290086,,Bělidlo,residential,False,True,104.97200000000001,,,"LINESTRING (16.0926604 50.0982583, 16.0933883 50.098703, 16.0935473 50.0989843)",
"[9586659, 292392446]",305,"['Náměstí', 'Havlíčkova']",secondary,False,True,71.202,,,"LINESTRING (16.0926604 50.0982583, 16.0929371 50.0980883, 16.0930026 50.0980374, 16.0933519 50.0977971)",
31290089,,Bělidlo,residential,False,True,25.3,,,"LINESTRING (16.093902 50.0989843, 16.0935473 50.0989843)",
31290089,,Bělidlo,residential,False,False,116.97200000000001,,,"LINESTRING (16.093902 50.0989843, 16.0940552 50.099388, 16.0942304 50.0996739, 16.0941768 50.0998506, 16.0941588 50.0999994)",
31290091,,Bělidlo,residential,False,False,162.75900000000001,,,"LINESTRING (16.093902 50.0989843, 16.0940549 50.0981648, 16.09433 50.0975513)",
31290089,,Bělidlo,residential,False,True,49.898,,,"LINESTRING (16.0944646 50.100403, 16.0941588 50.0999994)",
292392457,36,Náměstí,primary,False,False,17.67,,,"LINESTRING (16.09433 50.0975513, 16.0940826 50.0975432)",
31290091,,Bělidlo,residential,False,True,162.75900000000001,,,"LINESTRING (16.09433 50.0975513, 16.0940549 50.0981648, 16.093902 50.0989843)",
"[9586625, 916156730, 363387212, 363387213]",36,Rudé armády,primary,False,True,229.027,yes,,"LINESTRING (16.09433 50.0975513, 16.0952898 50.097714, 16.0955472 50.0977153, 16.0958759 50.097702, 16.0961682 50.0976906, 16.0964397 50.0976954, 16.0966226 50.0977623, 16.0967641 50.0978363, 16.0970814 50.0980286, 16.0972444 50.0981392)",
"[31290080, 31290082]",,"['Smetanova', 'Družstevní']",residential,False,"[False, True]",226.941,,,"LINESTRING (16.0891164 50.0980594, 16.0887328 50.098355, 16.087857 50.0990048, 16.0877441 50.0990715, 16.0876744 50.099152, 16.087803 50.0992387, 16.0883981 50.0995413)",
1268791937,,Nerudova,residential,False,True,70.192,,,"LINESTRING (16.092523 50.0961353, 16.0916449 50.0964202)",
24484029,,Nerudova,residential,True,False,95.233,,1,"LINESTRING (16.092523 50.0961353, 16.0926087 50.0961076, 16.0935367 50.0960821, 16.0938444 50.0961076)",
68428046,,Nerudova,residential,False,False,151.554,,,"LINESTRING (16.092523 50.0961353, 16.0923576 50.0958717, 16.0923046 50.0957873, 16.0920893 50.0955408, 16.0918865 50.0953661, 16.0916962 50.0952163, 16.091509 50.0951227, 16.091298 50.09508)",
"[24484021, 292392439]",,"['Tyršova', 'Bělidlo']",residential,False,"[False, True]",230.79700000000003,,,"LINESTRING (16.0929523 50.0992291, 16.0929084 50.09932, 16.0926347 50.0995504, 16.0924906 50.0996899, 16.0922556 50.10003, 16.0910326 50.0991872)",
24484014,,Čechova,residential,False,True,65.166,,,"LINESTRING (16.0924067 50.0991751, 16.0917931 50.0987409)",
366654163,,Náměstí,residential,False,False,16.02,,,"LINESTRING (16.0929315 50.0973237, 16.0928394 50.0974551)",
292392456,36,Náměstí,primary,False,False,49.010000000000005,,,"LINESTRING (16.0929315 50.0973237, 16.0933304 50.0974568, 16.0935546 50.097507)",
"[292392456, 292392455]",36,"['Náměstí', 'Nádražní']",primary,False,True,38.805,,,"LINESTRING (16.0929315 50.0973237, 16.0928889 50.0973093, 16.0927783 50.0972694, 16.0924623 50.0971472)",
"[9586659, 292392446]",305,"['Náměstí', 'Havlíčkova']",secondary,False,False,71.202,,,"LINESTRING (16.0933519 50.0977971, 16.0930026 50.0980374, 16.0929371 50.0980883, 16.0926604 50.0982583)",
9586659,305,Náměstí,secondary,False,True,35.795,,,"LINESTRING (16.0933519 50.0977971, 16.0934586 50.0977037, 16.0935047 50.0976093, 16.0935546 50.097507)",
366654163,,Náměstí,residential,False,True,52.75,,,"LINESTRING (16.0933519 50.0977971, 16.0932704 50.097743, 16.0928394 50.0974551)",
24484006,3055,Nádražní,tertiary,False,False,103.65299999999999,,,"LINESTRING (16.0914512 50.0967415, 16.0911239 50.0965836, 16.0908276 50.096444, 16.0903519 50.0962407, 16.0902818 50.0961911)",
24484006,3055,Nádražní,tertiary,False,True,29.012999999999998,,,"LINESTRING (16.0914512 50.0967415, 16.0917492 50.0968614, 16.0917958 50.0968801)",
366656429,,Nádražní,tertiary,True,False,21.53,,,"LINESTRING (16.0914512 50.0967415, 16.0916584 50.0966431, 16.0916938 50.0966263)",50
133610046,36,5. května,primary,False,False,29.150999999999996,,2,"LINESTRING (16.0916938 50.0966263, 16.0917351 50.0967408, 16.0917958 50.0968801)",
133610046,36,5. května,primary,False,True,23.218,,2,"LINESTRING (16.0916938 50.0966263, 16.0916697 50.0965595, 16.0916498 50.0964606, 16.0916449 50.0964202)",
