osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed
27745912,,Dobročovická,residential,False,True,98.25399999999999,"LINESTRING (14.7267083 50.0697403, 14.726676 50.0700423, 14.726668 50.0700761, 14.7264904 50.0706108)",,,
139088704,,,residential,False,True,110.571,"LINESTRING (14.7267083 50.0697403, 14.7268754 50.0697378, 14.7269673 50.0697409, 14.7270436 50.0697482, 14.7272578 50.069807, 14.7273134 50.069825, 14.7273935 50.0698582, 14.7274236 50.0698712, 14.7274598 50.0698827, 14.7275519 50.0699091, 14.7276475 50.0699325, 14.7281545 50.0700564)",,,
25024143,,U Kaberny,residential,False,True,152.989,"LINESTRING (14.7264904 50.0706108, 14.7249186 50.0700879, 14.7246582 50.0699163)",,,
27745912,,Dobročovická,residential,False,False,98.254,"LINESTRING (14.7264904 50.0706108, 14.726668 50.0700761, 14.726676 50.0700423, 14.7267083 50.0697403)",,,
"[147742656, 971795235, 380420581, 380420582, 75925164, 31767919, 31767920, 873173587, 873173588]",,"['Nerudova', 'Komenského']",residential,False,True,277.423,"LINESTRING (14.7264904 50.0706108, 14.7264837 50.0706335, 14.7264631 50.070697, 14.7264374 50.0707848, 14.7264058 50.070855, 14.726351 50.0710022, 14.7263042 50.0711625, 14.7263007 50.0711781, 14.726302 50.071193, 14.7263078 50.0712091, 14.7263168 50.071226, 14.7264724 50.0714135, 14.7264771 50.0714195, 14.7265901 50.0715462, 14.7266761 50.0717091, 14.7266895 50.071745, 14.7267052 50.0718126, 14.7267067 50.0718345, 14.7267033 50.071857, 14.7266991 50.0718762, 14.7266916 50.0718925, 14.7266839 50.0719065, 14.7266748 50.0719189, 14.7266652 50.0719305, 14.7266482 50.0719409, 14.7266307 50.0719468, 14.7266158 50.07195, 14.7266003 50.071952, 14.726584 50.0719522, 14.7265671 50.0719513, 14.7265539 50.0719489, 14.7265395 50.0719432, 14.7263605 50.0718469, 14.7260652 50.0716754, 14.7257758 50.0715131, 14.7257448 50.071503, 14.7252603 50.0713743)",,yes,
75925163,,Havlíčkova,residential,True,False,109.328,"LINESTRING (14.7252603 50.0713743, 14.7247363 50.0722982)",,,
18195547,,Nerudova,residential,False,True,131.776,"LINESTRING (14.7252603 50.0713743, 14.7251616 50.0713472, 14.7235623 50.0709088)",,,
"[147742656, 971795235, 380420581, 380420582, 75925164, 31767919, 31767920, 873173587, 873173588]",,"['Nerudova', 'Komenského']",residential,False,False,277.42299999999994,"LINESTRING (14.7252603 50.0713743, 14.7257448 50.071503, 14.7257758 50.0715131, 14.7260652 50.0716754, 14.7263605 50.0718469, 14.7265395 50.0719432, 14.7265539 50.0719489, 14.7265671 50.0719513, 14.726584 50.0719522, 14.7266003 50.071952, 14.7266158 50.07195, 14.7266307 50.0719468, 14.7266482 50.0719409, 14.7266652 50.0719305, 14.7266748 50.0719189, 14.7266839 50.0719065, 14.7266916 50.0718925, 14.7266991 50.0718762, 14.7267033 50.071857, 14.7267067 50.0718345, 14.7267052 50.0718126, 14.7266895 50.071745, 14.7266761 50.0717091, 14.7265901 50.0715462, 14.7264771 50.0714195, 14.7264724 50.0714135, 14.7263168 50.071226, 14.7263078 50.0712091, 14.726302 50.071193, 14.7263007 50.0711781, 14.7263042 50.0711625, 14.726351 50.0710022, 14.7264058 50.070855, 14.7264374 50.0707848, 14.7264631 50.070697, 14.7264837 50.0706335, 14.7264904 50.0706108)",,yes,
22774461,,Smetanova,residential,False,True,229.70600000000002,"LINESTRING (14.7238434 50.0760178, 14.7236124 50.0755708, 14.7235858 50.0755079, 14.7235754 50.0754416, 14.7235883 50.0753702, 14.7236067 50.0753085, 14.7239483 50.0745811, 14.7240239 50.0744511, 14.7241435 50.0743031, 14.7243251 50.0741136, 14.7243579 50.0740788)",,,
74663131,,Mánesova,residential,False,False,69.52799999999999,"LINESTRING (14.7238434 50.0760178, 14.723857 50.0760715, 14.7238587 50.076122, 14.7238556 50.0761627, 14.7238401 50.0762107, 14.7235894 50.0766101)",,,
74663131,,Mánesova,residential,False,True,69.52799999999999,"LINESTRING (14.7235894 50.0766101, 14.7238401 50.0762107, 14.7238556 50.0761627, 14.7238587 50.076122, 14.723857 50.0760715, 14.7238434 50.0760178)",,,
31767921,,U Výmoly,residential,False,True,52.907,"LINESTRING (14.7246582 50.0699163, 14.7241281 50.0702489)",,,
25024143,,U Kaberny,residential,False,False,152.989,"LINESTRING (14.7246582 50.0699163, 14.7249186 50.0700879, 14.7264904 50.0706108)",,,
74663163,,Bulharská,residential,False,True,33.63,"LINESTRING (14.7276548 50.0697827, 14.727888 50.0695199)",,,
"[25024144, 74663160, 74663163, 74663164]",,"['Bulharská', 'Rumunská', 'Lužická', 'Kladská']",residential,False,"[False, True]",506.24199999999996,"LINESTRING (14.7276548 50.0697827, 14.7258118 50.0692621, 14.725716 50.0692343, 14.7256087 50.0691115, 14.7256667 50.0690525, 14.7272726 50.0684266, 14.7274373 50.0683998, 14.7285425 50.0687521, 14.727888 50.0695199)",,,
25024144,,Kladská,residential,False,False,47.289,"LINESTRING (14.7276548 50.0697827, 14.7279527 50.0699095, 14.7281545 50.0700564)",,,
27745918,,Škvorecká,residential,False,False,96.191,"LINESTRING (14.731275 50.070692, 14.7314885 50.0707005, 14.7324238 50.0707837, 14.7326132 50.0707897)",,,
"[25024144, 27745918]",,"['Kladská', 'Škvorecká']",residential,False,True,280.297,"LINESTRING (14.731275 50.070692, 14.7308322 50.07071, 14.7306126 50.0707232, 14.7302698 50.0707437, 14.7301882 50.0707591, 14.7293174 50.0709231, 14.7292534 50.0709299, 14.7291917 50.0709294, 14.7291384 50.0709215, 14.7290996 50.0709053, 14.7290687 50.0708817, 14.7290499 50.0708574, 14.7290342 50.0708302, 14.7289432 50.070607, 14.7289082 50.0705443, 14.7288633 50.0704817, 14.7287363 50.0703458, 14.7286568 50.07028, 14.7285789 50.0702279, 14.7284693 50.0701682, 14.7283278 50.070117, 14.7281545 50.0700564)",,,
221697363,,Škvorecká,residential,False,False,70.298,"LINESTRING (14.731275 50.070692, 14.7312473 50.0703867, 14.7307445 50.0703379)",,,
27745918,,Škvorecká,residential,False,True,96.191,"LINESTRING (14.7326132 50.0707897, 14.7324238 50.0707837, 14.7314885 50.0707005, 14.731275 50.070692)",,,
"[224645650, 224645651, 27745925]",01214,Dvořákova,tertiary,False,False,165.331,"LINESTRING (14.7326132 50.0707897, 14.7325986 50.070936, 14.7325871 50.0710078, 14.7325598 50.0711512, 14.7325297 50.0712876, 14.7323349 50.0720704, 14.7323141 50.0721389, 14.7322943 50.0721899, 14.7322786 50.072217, 14.7322612 50.0722389, 14.7322473 50.0722537)",2,,"['40', '30']"
297164684,,Zahradní,residential,False,False,159.36,"LINESTRING (14.7326132 50.0707897, 14.7327506 50.0706494, 14.733008 50.0704145, 14.7332685 50.0701937, 14.7333924 50.0701326, 14.733534 50.0700245, 14.7335533 50.0699928, 14.7337951 50.0695942)",,,
22774461,,Smetanova,residential,False,False,229.706,"LINESTRING (14.7243579 50.0740788, 14.7243251 50.0741136, 14.7241435 50.0743031, 14.7240239 50.0744511, 14.7239483 50.0745811, 14.7236067 50.0753085, 14.7235883 50.0753702, 14.7235754 50.0754416, 14.7235858 50.0755079, 14.7236124 50.0755708, 14.7238434 50.0760178)",,,
22774461,,Smetanova,residential,False,True,108.072,"LINESTRING (14.7243579 50.0740788, 14.7247867 50.0735875, 14.7249261 50.0734427, 14.725072 50.0733035, 14.7251264 50.0732419)",,,
297314857,,Komenského,living_street,False,False,70.401,"LINESTRING (14.7277448 50.0727455, 14.7270823 50.0722764)",,,
"[27745923, 1077703166]",,Hálkova,living_street,False,False,138.066,"LINESTRING (14.7277448 50.0727455, 14.7278704 50.0725549, 14.7278933 50.072269, 14.7279161 50.0719685, 14.7277234 50.0718127, 14.7275269 50.0715984)",,,
"[27745921, 876160394]",,Arnošta z Pardubic,living_street,False,True,61.447,"LINESTRING (14.7277448 50.0727455, 14.7279698 50.0729132, 14.7280251 50.0729891, 14.7280647 50.0730624, 14.7280832 50.0731396, 14.7280829 50.0731501, 14.7280805 50.0732314)",,,
297314857,,Komenského,living_street,False,True,70.401,"LINESTRING (14.7270823 50.0722764, 14.7277448 50.0727455)",,,
297314856,,Hálkova,living_street,False,True,88.26800000000001,"LINESTRING (14.7275269 50.0715984, 14.7274285 50.0715388, 14.727312 50.0714201, 14.72728 50.071293, 14.7272772 50.071115, 14.7270753 50.0710977, 14.726875 50.0710849)",,,
1077703166,,Hálkova,living_street,False,False,45.495000000000005,"LINESTRING (14.7275269 50.0715984, 14.7272732 50.0715131, 14.7269304 50.0714645)",,,
"[27745923, 1077703166]",,Hálkova,living_street,False,True,138.066,"LINESTRING (14.7275269 50.0715984, 14.7277234 50.0718127, 14.7279161 50.0719685, 14.7278933 50.072269, 14.7278704 50.0725549, 14.7277448 50.0727455)",,,
1077703166,,Hálkova,living_street,False,True,45.495000000000005,"LINESTRING (14.7269304 50.0714645, 14.7272732 50.0715131, 14.7275269 50.0715984)",,,
"[25024144, 27745918]",,"['Škvorecká', 'Kladská']",residential,False,False,280.29699999999997,"LINESTRING (14.7281545 50.0700564, 14.7283278 50.070117, 14.7284693 50.0701682, 14.7285789 50.0702279, 14.7286568 50.07028, 14.7287363 50.0703458, 14.7288633 50.0704817, 14.7289082 50.0705443, 14.7289432 50.070607, 14.7290342 50.0708302, 14.7290499 50.0708574, 14.7290687 50.0708817, 14.7290996 50.0709053, 14.7291384 50.0709215, 14.7291917 50.0709294, 14.7292534 50.0709299, 14.7293174 50.0709231, 14.7301882 50.0707591, 14.7302698 50.0707437, 14.7306126 50.0707232, 14.7308322 50.07071, 14.731275 50.070692)",,,
25024144,,Kladská,residential,False,True,47.289,"LINESTRING (14.7281545 50.0700564, 14.7279527 50.0699095, 14.7276548 50.0697827)",,,
139088704,,,residential,False,False,110.571,"LINESTRING (14.7281545 50.0700564, 14.7276475 50.0699325, 14.7275519 50.0699091, 14.7274598 50.0698827, 14.7274236 50.0698712, 14.7273935 50.0698582, 14.7273134 50.069825, 14.7272578 50.069807, 14.7270436 50.0697482, 14.7269673 50.0697409, 14.7268754 50.0697378, 14.7267083 50.0697403)",,,
31767921,,U Výmoly,residential,False,False,52.907,"LINESTRING (14.7241281 50.0702489, 14.7246582 50.0699163)",,,
74663129,01214,Husova,tertiary,False,False,203.207,"LINESTRING (14.7279713 50.0732351, 14.7278397 50.0732405, 14.7277989 50.0732422, 14.7273606 50.0732604, 14.7270834 50.0732695, 14.7268057 50.0732722, 14.7265264 50.0732724, 14.7262849 50.0732693, 14.7254296 50.0732509, 14.7251264 50.0732419)",2,,
74663129,01214,Husova,tertiary,False,True,7.804,"LINESTRING (14.7279713 50.0732351, 14.7279956 50.0732341, 14.7280805 50.0732314)",2,,
"[27745920, 876160395, 147731431]",,"['Tyršova', 'Fügnerova']",residential,True,False,348.827,"LINESTRING (14.7279713 50.0732351, 14.7279678 50.0732943, 14.7279659 50.0734961, 14.7279561 50.0735557, 14.7279308 50.0736149, 14.7278961 50.0736621, 14.727722 50.0737938, 14.7275392 50.0738965, 14.726831 50.0741604, 14.7257795 50.0745795, 14.725746 50.0745929, 14.7243579 50.0740788)",,,
221697363,,Škvorecká,residential,False,True,70.298,"LINESTRING (14.7307445 50.0703379, 14.7312473 50.0703867, 14.731275 50.070692)",,,
297164684,,Zahradní,residential,False,True,159.35999999999999,"LINESTRING (14.7337951 50.0695942, 14.7335533 50.0699928, 14.733534 50.0700245, 14.7333924 50.0701326, 14.7332685 50.0701937, 14.733008 50.0704145, 14.7327506 50.0706494, 14.7326132 50.0707897)",,,
297164668,,Arnoštova,residential,False,True,25.491999999999997,"LINESTRING (14.7352556 50.0721797, 14.7351085 50.0722807, 14.7350228 50.0723532)",,,
297314856,,Hálkova,living_street,False,False,88.26800000000001,"LINESTRING (14.726875 50.0710849, 14.7270753 50.0710977, 14.7272772 50.071115, 14.72728 50.071293, 14.727312 50.0714201, 14.7274285 50.0715388, 14.7275269 50.0715984)",,,
74663163,,Bulharská,residential,False,False,33.63,"LINESTRING (14.727888 50.0695199, 14.7276548 50.0697827)",,,
"[74663160, 74663163, 74663164, 25024144]",,"['Bulharská', 'Kladská', 'Lužická', 'Rumunská']",residential,False,"[False, True]",506.24199999999996,"LINESTRING (14.727888 50.0695199, 14.7285425 50.0687521, 14.7274373 50.0683998, 14.7272726 50.0684266, 14.7256667 50.0690525, 14.7256087 50.0691115, 14.725716 50.0692343, 14.7258118 50.0692621, 14.7276548 50.0697827)",,,
