osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction,access
"[42612269, 42612270, 32044397]",Na Kameni,residential,False,True,246.41500000000002,"LINESTRING (16.2851587 50.1172498, 16.285058 50.1171833, 16.2848335 50.1171676, 16.2847402 50.1170809, 16.2845166 50.1166423, 16.2844457 50.1163655, 16.2843924 50.1159503, 16.2842074 50.1158294, 16.2838732 50.1157278, 16.2834988 50.1156163, 16.2834374 50.115598)",,,yes,,,
919902205,Tyršova,tertiary,False,True,133.768,"LINESTRING (16.2909539 50.1164924, 16.290721 50.1176861)",,,,,,
32044463,Struha,living_street,False,True,79.587,"LINESTRING (16.2909539 50.1164924, 16.2914454 50.1165227, 16.2920633 50.1165708)",,20,,,,
"[32044392, 919902203]",Radniční,residential,False,True,204.571,"LINESTRING (16.2909539 50.1164924, 16.2907407 50.1164997, 16.2904183 50.116583, 16.2900563 50.1167204, 16.2898676 50.116802, 16.2897416 50.1168794, 16.289692 50.1169099, 16.2895121 50.1169878, 16.2894386 50.1170398, 16.2894488 50.1171797, 16.2894535 50.1172909, 16.2893884 50.1175907, 16.2893806 50.1176285, 16.2893888 50.1177352)",,,,,,
919902204,Tyršova,tertiary,False,False,77.287,"LINESTRING (16.2909539 50.1164924, 16.2909716 50.1163474, 16.2909267 50.1161937, 16.2907363 50.1158199)",,,,2,,
32018614,Pekelská,living_street,False,False,214.88199999999998,"LINESTRING (16.2936702 50.1183138, 16.2941408 50.1183131, 16.294401 50.1183037, 16.2946569 50.1182734, 16.2948355 50.1182409, 16.2952529 50.1181384, 16.2957059 50.1179915, 16.2958381 50.1179353, 16.2960841 50.117777, 16.2963288 50.1175948)",,20,,,,
32018616,Pekelská,tertiary,False,False,76.509,"LINESTRING (16.2936702 50.1183138, 16.2934716 50.1183062, 16.2926001 50.1183496)",3193,,,,,
32018617,Žižkova,tertiary,False,True,199.94799999999998,"LINESTRING (16.2936702 50.1183138, 16.2937457 50.1184183, 16.2938578 50.1185075, 16.2939504 50.1185565, 16.2940333 50.1185834, 16.2941608 50.1186016, 16.295128 50.1186447, 16.2957969 50.1186984, 16.2961216 50.1187293, 16.2962492 50.1187472)",3193,50,,,,
32018590,Janáčkova,primary,True,False,32.385999999999996,"LINESTRING (16.2840128 50.1212985, 16.2839427 50.1212802, 16.283885 50.1212488, 16.2838455 50.1212073, 16.2838282 50.1211601, 16.2838348 50.1211117, 16.2838646 50.1210671)",11;14,50,,,roundabout,
32018590,Janáčkova,primary,True,False,20.822000000000003,"LINESTRING (16.2838646 50.1210671, 16.2839125 50.1210318, 16.2839749 50.1210074, 16.2840458 50.1209962, 16.2841186 50.1209993)",11;14,50,,,roundabout,
9587087,Janáčkova,residential,False,True,184.465,"LINESTRING (16.2841186 50.1209993, 16.2841576 50.1208913, 16.2841269 50.1207928, 16.2839937 50.1207097, 16.2838171 50.1206337, 16.2836915 50.120552, 16.2836744 50.1204549, 16.2840419 50.119504)",,50,,,,
32018590,Janáčkova,primary,True,False,31.974,"LINESTRING (16.2841186 50.1209993, 16.2841882 50.1210168, 16.2842459 50.1210473, 16.2842862 50.1210877, 16.284305 50.1211341, 16.2843006 50.1211819, 16.2842734 50.1212265)",11;14,50,,,roundabout,
32018590,Janáčkova,primary,True,False,21.569999999999997,"LINESTRING (16.2842734 50.1212265, 16.2842254 50.121264, 16.2841615 50.12129, 16.2840882 50.1213019, 16.2840128 50.1212985)",11;14,50,,,roundabout,
9587087,Janáčkova,residential,False,False,12.852,"LINESTRING (16.2840852 50.1193918, 16.2840419 50.119504)",,50,,,,
9587087,Janáčkova,residential,False,True,204.23600000000002,"LINESTRING (16.2840852 50.1193918, 16.2841615 50.1191502, 16.2842323 50.118865, 16.2842431 50.1188162, 16.2842738 50.1186139, 16.2843347 50.1180784, 16.2843627 50.1177501, 16.2843303 50.1175681)",,50,,,,
32018595,Vrabcova,residential,False,False,100.009,"LINESTRING (16.2851436 50.1199669, 16.2849601 50.1199788, 16.2848392 50.1199633, 16.2847274 50.119926, 16.2845482 50.1198482, 16.2845108 50.1198147, 16.2844315 50.1197438, 16.2842323 50.1195712, 16.2840419 50.119504)",,30,,,,
32018600,Vrabcova,residential,False,True,268.573,"LINESTRING (16.2851436 50.1199669, 16.285188 50.1200524, 16.2853296 50.1201724, 16.285458 50.1202586, 16.2855432 50.1203187, 16.2858072 50.1204102, 16.286193 50.1205405, 16.2864188 50.1206187, 16.2865502 50.1206814, 16.2868644 50.1208845, 16.2871436 50.1210807, 16.2872802 50.1211901, 16.2873063 50.1212121, 16.2873495 50.1212894, 16.2873399 50.1213625, 16.2872044 50.1216071, 16.2871497 50.1216989)",,30,,,,
38081875,Vrabcova,residential,False,False,64.44,"LINESTRING (16.2851436 50.1199669, 16.2852189 50.1198295, 16.2854028 50.1195849, 16.2854665 50.1195241, 16.2855 50.1194806, 16.285528 50.1194442)",,30,,,,
38081874,Vrabcova,residential,False,True,26.309,"LINESTRING (16.2869148 50.1191287, 16.2865496 50.1191626)",,,,,,
32018596,Smetanovo nábřeží,residential,False,False,75.506,"LINESTRING (16.2869148 50.1191287, 16.2874216 50.1193179, 16.2878748 50.1194038)",,,,,,
32018596,Smetanovo nábřeží,residential,False,True,87.155,"LINESTRING (16.2869148 50.1191287, 16.2863251 50.1188106, 16.2860022 50.118608)",,,,,,
9587087,Janáčkova,residential,False,True,19.556,"LINESTRING (16.2843303 50.1175681, 16.2842362 50.1174029)",,50,,,,
9587087,Janáčkova,residential,False,False,204.236,"LINESTRING (16.2843303 50.1175681, 16.2843627 50.1177501, 16.2843347 50.1180784, 16.2842738 50.1186139, 16.2842431 50.1188162, 16.2842323 50.118865, 16.2841615 50.1191502, 16.2840852 50.1193918)",,50,,,,
32018596,Smetanovo nábřeží,residential,False,False,168.822,"LINESTRING (16.2843303 50.1175681, 16.2847246 50.1176718, 16.2849803 50.1178303, 16.2860022 50.118608)",,,,,,
32018599,Vrabcova,residential,False,True,102.098,"LINESTRING (16.2878748 50.1194038, 16.2873051 50.1202462)",,,,,,
32018596,Smetanovo nábřeží,residential,False,False,97.50599999999999,"LINESTRING (16.2878748 50.1194038, 16.2882887 50.119399, 16.2887966 50.1193685, 16.2892399 50.1193597)",,,,,,
32018596,Smetanovo nábřeží,residential,False,True,75.506,"LINESTRING (16.2878748 50.1194038, 16.2874216 50.1193179, 16.2869148 50.1191287)",,,,,,
32018596,Smetanovo nábřeží,residential,False,True,97.506,"LINESTRING (16.2892399 50.1193597, 16.2887966 50.1193685, 16.2882887 50.119399, 16.2878748 50.1194038)",,,,,,
"[42612264, 42612266, 185302628]",Smetanovo nábřeží,residential,False,"[False, True]",118.29400000000001,"LINESTRING (16.2892399 50.1193597, 16.2892345 50.119323, 16.2892542 50.1190653, 16.2894689 50.1190512, 16.2897079 50.1190544, 16.290086 50.1190275, 16.2901416 50.1189977, 16.2902607 50.1188271)",,,yes,,,
184750357,Smetanovo nábřeží,residential,False,False,318.13400000000007,"LINESTRING (16.2892399 50.1193597, 16.2897221 50.119342, 16.2902453 50.1192848, 16.2905695 50.1192493, 16.2910116 50.1191949, 16.2915242 50.1191586, 16.2921839 50.1192092, 16.2928867 50.1193149, 16.2932489 50.1194306, 16.2933406 50.1194895, 16.2934448 50.119623)",,,,,,yes
301457969,Jánova,residential,False,True,386.52099999999996,"LINESTRING (16.2892399 50.1193597, 16.2888765 50.1202587, 16.28873 50.1205414, 16.2885021 50.1208842, 16.2884794 50.120953, 16.2884662 50.1209931, 16.288435 50.1210878, 16.2884348 50.1211352, 16.2884571 50.121183, 16.2885003 50.1212642, 16.2885676 50.1213614, 16.2886683 50.1214741, 16.2895047 50.1217159, 16.2901803 50.1218837, 16.2903951 50.122024)",,,,,,
32018596,Smetanovo nábřeží,residential,False,False,87.155,"LINESTRING (16.2860022 50.118608, 16.2863251 50.1188106, 16.2869148 50.1191287)",,,,,,
32018596,Smetanovo nábřeží,residential,False,True,168.82199999999997,"LINESTRING (16.2860022 50.118608, 16.2849803 50.1178303, 16.2847246 50.1176718, 16.2843303 50.1175681)",,,,,,
32018598,Vrabcova,residential,False,False,101.856,"LINESTRING (16.2860022 50.118608, 16.2855412 50.1191562, 16.2854925 50.1192949, 16.285528 50.1194442)",,,,,,
32018598,Vrabcova,residential,False,True,101.856,"LINESTRING (16.285528 50.1194442, 16.2854925 50.1192949, 16.2855412 50.1191562, 16.2860022 50.118608)",,,,,,
38081874,Vrabcova,residential,False,False,79.718,"LINESTRING (16.285528 50.1194442, 16.2861428 50.1192382, 16.2864807 50.1191687, 16.2865496 50.1191626)",,,,,,
38081875,Vrabcova,residential,False,True,64.44,"LINESTRING (16.285528 50.1194442, 16.2855 50.1194806, 16.2854665 50.1195241, 16.2854028 50.1195849, 16.2852189 50.1198295, 16.2851436 50.1199669)",,30,,,,
32018599,Vrabcova,residential,False,False,102.098,"LINESTRING (16.2873051 50.1202462, 16.2878748 50.1194038)",,,,,,
32018600,Vrabcova,residential,False,False,268.573,"LINESTRING (16.2871497 50.1216989, 16.2872044 50.1216071, 16.2873399 50.1213625, 16.2873495 50.1212894, 16.2873063 50.1212121, 16.2872802 50.1211901, 16.2871436 50.1210807, 16.2868644 50.1208845, 16.2865502 50.1206814, 16.2864188 50.1206187, 16.286193 50.1205405, 16.2858072 50.1204102, 16.2855432 50.1203187, 16.285458 50.1202586, 16.2853296 50.1201724, 16.285188 50.1200524, 16.2851436 50.1199669)",,30,,,,
301457969,Jánova,residential,False,False,386.521,"LINESTRING (16.2903951 50.122024, 16.2901803 50.1218837, 16.2895047 50.1217159, 16.2886683 50.1214741, 16.2885676 50.1213614, 16.2885003 50.1212642, 16.2884571 50.121183, 16.2884348 50.1211352, 16.288435 50.1210878, 16.2884662 50.1209931, 16.2884794 50.120953, 16.2885021 50.1208842, 16.28873 50.1205414, 16.2888765 50.1202587, 16.2892399 50.1193597)",,,,,,
32044393,Komenského,residential,False,True,23.685,"LINESTRING (16.2887264 50.1177575, 16.2886918 50.1176631, 16.2886548 50.1175677, 16.2886447 50.1175512)",,,,,,
"[78201738, 32044396]","['Vilímkova', 'Žamberecká']",residential,False,False,147.21999999999997,"LINESTRING (16.2887264 50.1177575, 16.2886117 50.1177621, 16.2884665 50.1177686, 16.2882155 50.1177679, 16.2879404 50.1177286, 16.2876631 50.1176627, 16.2869979 50.1175076, 16.2867676 50.1174198)",,,,,,
78201738,Žamberecká,residential,False,True,47.294,"LINESTRING (16.2887264 50.1177575, 16.2892842 50.1177387, 16.2893888 50.1177352)",,,,,,
32018608,Krajkařská,residential,False,False,26.958,"LINESTRING (16.2933612 50.1198592, 16.2934174 50.1197244, 16.2934448 50.119623)",,,,,,
32018611,Draha,residential,False,True,77.017,"LINESTRING (16.2959976 50.1191198, 16.2958902 50.119809)",,,,,,
32018611,Draha,residential,False,False,45.169000000000004,"LINESTRING (16.2959976 50.1191198, 16.2961914 50.1188463, 16.2962492 50.1187472)",,,,,,
42612259,Krajkařská,residential,False,True,100.193,"LINESTRING (16.2959976 50.1191198, 16.2955921 50.1192299, 16.2951613 50.1193617, 16.2947044 50.1194709)",,,,,,
32018610,Krajkařská,residential,False,False,179.549,"LINESTRING (16.2947044 50.1194709, 16.2946949 50.1202182, 16.2948946 50.1203055, 16.2959968 50.1203956)",,,,,,
42612259,Krajkařská,residential,False,False,100.193,"LINESTRING (16.2947044 50.1194709, 16.2951613 50.1193617, 16.2955921 50.1192299, 16.2959976 50.1191198)",,,,,,
"[32018608, 42612259, 42612260]",Krajkařská,residential,False,True,104.41199999999999,"LINESTRING (16.2947044 50.1194709, 16.2940947 50.1196202, 16.2937391 50.1197306, 16.2936229 50.1197674, 16.2934448 50.119623)",,,yes,,,
32018611,Draha,residential,False,True,37.18,"LINESTRING (16.2959968 50.1203956, 16.2964289 50.1205828)",,,,,,
32018610,Krajkařská,residential,False,True,179.549,"LINESTRING (16.2959968 50.1203956, 16.2948946 50.1203055, 16.2946949 50.1202182, 16.2947044 50.1194709)",,,,,,
32018611,Draha,residential,False,False,66.256,"LINESTRING (16.2959968 50.1203956, 16.2959328 50.1202726, 16.2958749 50.1199738, 16.2958902 50.119809)",,,,,,
32018611,Draha,residential,False,False,37.18,"LINESTRING (16.2964289 50.1205828, 16.2959968 50.1203956)",,,,,,
32018612,Kouty,residential,False,True,106.349,"LINESTRING (16.2964289 50.1205828, 16.2956815 50.1214105)",,,,,,
32018611,Draha,residential,False,False,77.017,"LINESTRING (16.2958902 50.119809, 16.2959976 50.1191198)",,,,,,
32018611,Draha,residential,False,True,66.256,"LINESTRING (16.2958902 50.119809, 16.2958749 50.1199738, 16.2959328 50.1202726, 16.2959968 50.1203956)",,,,,,
32018611,Draha,residential,False,True,45.169000000000004,"LINESTRING (16.2962492 50.1187472, 16.2961914 50.1188463, 16.2959976 50.1191198)",,,,,,
32018617,Žižkova,tertiary,False,False,199.948,"LINESTRING (16.2962492 50.1187472, 16.2961216 50.1187293, 16.2957969 50.1186984, 16.295128 50.1186447, 16.2941608 50.1186016, 16.2940333 50.1185834, 16.2939504 50.1185565, 16.2938578 50.1185075, 16.2937457 50.1184183, 16.2936702 50.1183138)",3193,50,,,,
32018617,Žižkova,tertiary,False,True,67.035,"LINESTRING (16.2962492 50.1187472, 16.2963577 50.118762, 16.2971601 50.1188963)",3193,50,,,,
32018612,Kouty,residential,False,False,106.349,"LINESTRING (16.2956815 50.1214105, 16.2964289 50.1205828)",,,,,,
32018614,Pekelská,living_street,False,True,214.88199999999998,"LINESTRING (16.2963288 50.1175948, 16.2960841 50.117777, 16.2958381 50.1179353, 16.2957059 50.1179915, 16.2952529 50.1181384, 16.2948355 50.1182409, 16.2946569 50.1182734, 16.294401 50.1183037, 16.2941408 50.1183131, 16.2936702 50.1183138)",,20,,,,
32018615,Žižkova,residential,False,True,162.507,"LINESTRING (16.2963288 50.1175948, 16.296281 50.1177821, 16.2963616 50.1180389, 16.296507 50.1182961, 16.2966852 50.1185131, 16.2968146 50.1186418, 16.296951 50.118754, 16.2971601 50.1188963)",,,,,,
255641126,Náměstí Dr. Lützowa,tertiary,False,True,48.858000000000004,"LINESTRING (16.2963288 50.1175948, 16.295978 50.1174078, 16.2958801 50.1173692, 16.2957717 50.1173463)",,,,,,
303602743,Náměstí Dr. Lützowa,residential,False,True,45.187000000000005,"LINESTRING (16.2963288 50.1175948, 16.2964529 50.1175146, 16.2966527 50.1174551, 16.2968161 50.1174288, 16.2968828 50.117418)",,,,,,
32018615,Žižkova,residential,False,False,162.507,"LINESTRING (16.2971601 50.1188963, 16.296951 50.118754, 16.2968146 50.1186418, 16.2966852 50.1185131, 16.296507 50.1182961, 16.2963616 50.1180389, 16.296281 50.1177821, 16.2963288 50.1175948)",,,,,,
32018617,Žižkova,tertiary,False,False,67.035,"LINESTRING (16.2971601 50.1188963, 16.2963577 50.118762, 16.2962492 50.1187472)",3193,50,,,,
303602743,Náměstí Dr. Lützowa,residential,False,False,45.187000000000005,"LINESTRING (16.2968828 50.117418, 16.2968161 50.1174288, 16.2966527 50.1174551, 16.2964529 50.1175146, 16.2963288 50.1175948)",,,,,,
394136962,Žamberecká,residential,False,True,10.854,"LINESTRING (16.2893888 50.1177352, 16.2895408 50.1177299)",,,,,,
"[32044392, 919902203]",Radniční,residential,False,False,204.571,"LINESTRING (16.2893888 50.1177352, 16.2893806 50.1176285, 16.2893884 50.1175907, 16.2894535 50.1172909, 16.2894488 50.1171797, 16.2894386 50.1170398, 16.2895121 50.1169878, 16.289692 50.1169099, 16.2897416 50.1168794, 16.2898676 50.116802, 16.2900563 50.1167204, 16.2904183 50.116583, 16.2907407 50.1164997, 16.2909539 50.1164924)",,,,,,
78201738,Žamberecká,residential,False,False,47.294,"LINESTRING (16.2893888 50.1177352, 16.2892842 50.1177387, 16.2887264 50.1177575)",,,,,,
"[42612269, 32044397, 42612270]",Na Kameni,residential,False,False,246.415,"LINESTRING (16.2834374 50.115598, 16.2834988 50.1156163, 16.2838732 50.1157278, 16.2842074 50.1158294, 16.2843924 50.1159503, 16.2844457 50.1163655, 16.2845166 50.1166423, 16.2847402 50.1170809, 16.2848335 50.1171676, 16.285058 50.1171833, 16.2851587 50.1172498)",,,yes,,,
255641125,Dvořákova,residential,False,False,41.319,"LINESTRING (16.2837321 50.1172196, 16.2842362 50.1174029)",,,,,,
9586496,Tyršova,tertiary,False,True,110.695,"LINESTRING (16.2904826 50.1148424, 16.2905098 50.1151752, 16.2905308 50.1152904, 16.2905796 50.1154595, 16.29062 50.1155705, 16.2907363 50.1158199)",,,,2,,
32044458,Tyršova,residential,False,False,193.29700000000003,"LINESTRING (16.2904826 50.1148424, 16.2908283 50.1145697, 16.2913427 50.1141909, 16.2921805 50.1134881)",,,,,,
32044458,Tyršova,residential,False,True,193.297,"LINESTRING (16.2921805 50.1134881, 16.2913427 50.1141909, 16.2908283 50.1145697, 16.2904826 50.1148424)",,,,,,
32044467,Struha,living_street,False,False,106.674,"LINESTRING (16.2931895 50.1167393, 16.2931802 50.1161431, 16.2926141 50.1161518)",,20,,,,
184778935,Struha,living_street,False,False,42.943999999999996,"LINESTRING (16.2931895 50.1167393, 16.2932846 50.1167268, 16.2937266 50.1165699)",,20,,,,
184778935,Struha,living_street,False,True,79.62200000000001,"LINESTRING (16.2931895 50.1167393, 16.2927719 50.1167359, 16.2922801 50.1167028, 16.2921037 50.1166364)",,20,,,,
184778938,,living_street,False,True,57.668,"LINESTRING (16.2931895 50.1167393, 16.2932028 50.116993, 16.2932692 50.1170474, 16.2933725 50.1170485, 16.2934594 50.1170416, 16.2935567 50.1170031)",,,,,,
32044473,Palackého,residential,False,False,88.019,"LINESTRING (16.2954354 50.1158087, 16.2947736 50.1151405)",,,,,,
32044477,Na Struhách,residential,False,True,129.167,"LINESTRING (16.2954354 50.1158087, 16.2967521 50.1150109)",,,,,,
184778935,Struha,living_street,False,True,52.723,"LINESTRING (16.2954354 50.1158087, 16.2948233 50.1160747)",,20,,,,
32044473,Palackého,residential,False,True,153.19299999999998,"LINESTRING (16.2954354 50.1158087, 16.2958062 50.1162825, 16.2964151 50.1170348)",,,,,,
29190943,Jiráskova,residential,False,True,57.864000000000004,"LINESTRING (16.2964151 50.1170348, 16.2960195 50.1171893, 16.2957717 50.1173463)",01114,,,,,
32044473,Palackého,residential,False,False,153.19299999999998,"LINESTRING (16.2964151 50.1170348, 16.2958062 50.1162825, 16.2954354 50.1158087)",,,,,,
32044473,Palackého,residential,False,True,88.019,"LINESTRING (16.2947736 50.1151405, 16.2954354 50.1158087)",,,,,,
32044475,Šafaříkova,residential,False,False,241.365,"LINESTRING (16.2947736 50.1151405, 16.2972892 50.1136881)",,,,,,
32044473,Palackého,residential,False,False,95.49,"LINESTRING (16.2947736 50.1151405, 16.294218 50.1146334, 16.2940049 50.1144373)",,,,,,
32044453,Jůnova,residential,False,False,279.207,"LINESTRING (16.2940049 50.1144373, 16.2937908 50.1145266, 16.2925609 50.1150397, 16.2920081 50.1152751, 16.2916953 50.1154082, 16.2913658 50.1155485, 16.2912574 50.1155947, 16.2907363 50.1158199)",,,,,,
32044473,Palackého,residential,False,True,95.49,"LINESTRING (16.2940049 50.1144373, 16.294218 50.1146334, 16.2947736 50.1151405)",,,,,,
32044475,Šafaříkova,residential,False,True,241.365,"LINESTRING (16.2972892 50.1136881, 16.2947736 50.1151405)",,,,,,
32044477,Na Struhách,residential,False,False,129.167,"LINESTRING (16.2967521 50.1150109, 16.2954354 50.1158087)",,,,,,
"[32018608, 42612259, 42612260]",Krajkařská,residential,False,False,104.41199999999999,"LINESTRING (16.2934448 50.119623, 16.2936229 50.1197674, 16.2937391 50.1197306, 16.2940947 50.1196202, 16.2947044 50.1194709)",,,yes,,,
32018608,Krajkařská,residential,False,True,26.958,"LINESTRING (16.2934448 50.119623, 16.2934174 50.1197244, 16.2933612 50.1198592)",,,,,,
184750357,Smetanovo nábřeží,residential,False,True,318.134,"LINESTRING (16.2934448 50.119623, 16.2933406 50.1194895, 16.2932489 50.1194306, 16.2928867 50.1193149, 16.2921839 50.1192092, 16.2915242 50.1191586, 16.2910116 50.1191949, 16.2905695 50.1192493, 16.2902453 50.1192848, 16.2897221 50.119342, 16.2892399 50.1193597)",,,,,,yes
"[32018616, 919902214]",Pekelská,tertiary,False,False,171.469,"LINESTRING (16.2926001 50.1183496, 16.2921627 50.1183707, 16.2920282 50.1183682, 16.2913838 50.1182997, 16.2910405 50.11824, 16.2905369 50.1181259, 16.2904331 50.1180934, 16.2902775 50.1180446)",3193,,,,,
32018616,Pekelská,tertiary,False,True,76.509,"LINESTRING (16.2926001 50.1183496, 16.2934716 50.1183062, 16.2936702 50.1183138)",3193,,,,,
184776059,Hlavsova,residential,True,False,78.045,"LINESTRING (16.2923963 50.11766, 16.2926001 50.1183496)",,,,,,
184799135,Žamberecká,tertiary,False,True,20.642,"LINESTRING (16.2923963 50.11766, 16.292108 50.117677)",,,,,,
184799135,Žamberecká,tertiary,False,False,122.22200000000001,"LINESTRING (16.2923963 50.11766, 16.2935598 50.1175485, 16.29381 50.1175191, 16.29409 50.117491)",,,,,,
32044463,Struha,living_street,False,False,7.843,"LINESTRING (16.2921037 50.1166364, 16.2920633 50.1165708)",,20,,,,
184778935,Struha,living_street,False,False,79.622,"LINESTRING (16.2921037 50.1166364, 16.2922801 50.1167028, 16.2927719 50.1167359, 16.2931895 50.1167393)",,20,,,,
184778936,Struha,living_street,False,False,61.602,"LINESTRING (16.2929681 50.1171687, 16.2921042 50.1171761)",,20,,,,
32044463,Struha,living_street,False,True,7.843,"LINESTRING (16.2920633 50.1165708, 16.2921037 50.1166364)",,20,,,,
32044463,Struha,living_street,False,False,79.587,"LINESTRING (16.2920633 50.1165708, 16.2914454 50.1165227, 16.2909539 50.1164924)",,20,,,,
305371593,Dvorec,living_street,False,True,83.46799999999999,"LINESTRING (16.2920633 50.1165708, 16.292069 50.1161702, 16.2926141 50.1161518)",,20,,,,
32044461,Struha,living_street,True,False,60.012,"LINESTRING (16.2921042 50.1171761, 16.2921037 50.1166364)",,20,,,,
184778936,Struha,living_street,False,True,61.602,"LINESTRING (16.2921042 50.1171761, 16.2929681 50.1171687)",,20,,,,
184778935,Struha,living_street,False,False,10.482,"LINESTRING (16.2941846 50.1163673, 16.2943069 50.116315)",,20,,,,
184778935,Struha,living_street,False,True,39.673,"LINESTRING (16.2941846 50.1163673, 16.2937266 50.1165699)",,20,,,,
184793042,Struha,living_street,False,False,117.104,"LINESTRING (16.2941846 50.1163673, 16.2943575 50.1165305, 16.2952483 50.1161919, 16.2953068 50.1162278, 16.2954408 50.1163382)",,20,,,,
184799121,Struha,living_street,False,True,126.987,"LINESTRING (16.2936656 50.1155327, 16.2934368 50.115783, 16.2934278 50.1158779, 16.2935938 50.1159614, 16.2936611 50.1160563, 16.2936746 50.1164045, 16.2936925 50.1164419, 16.2937266 50.1165699)",,,,,,
184799119,Struha,living_street,False,True,32.004999999999995,"LINESTRING (16.294729 50.1157974, 16.2947515 50.1159729, 16.2948233 50.1160747)",,,,,,
184799120,Struha,living_street,False,True,51.988,"LINESTRING (16.2941996 50.1158636, 16.2941951 50.116157, 16.2942355 50.1162318, 16.2943069 50.116315)",,,,,,
184778935,Struha,living_street,False,False,52.723,"LINESTRING (16.2948233 50.1160747, 16.2954354 50.1158087)",,20,,,,
184778935,Struha,living_street,False,True,45.494,"LINESTRING (16.2948233 50.1160747, 16.2943069 50.116315)",,20,,,,
184799119,Struha,living_street,False,False,32.004999999999995,"LINESTRING (16.2948233 50.1160747, 16.2947515 50.1159729, 16.294729 50.1157974)",,,,,,
184778935,Struha,living_street,False,False,45.494,"LINESTRING (16.2943069 50.116315, 16.2948233 50.1160747)",,20,,,,
184778935,Struha,living_street,False,True,10.482,"LINESTRING (16.2943069 50.116315, 16.2941846 50.1163673)",,20,,,,
184799120,Struha,living_street,False,False,51.988,"LINESTRING (16.2943069 50.116315, 16.2942355 50.1162318, 16.2941951 50.116157, 16.2941996 50.1158636)",,,,,,
