osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[39830024, 43524901, 43524902]",260,Hřbitovní,secondary,50,False,True,70.377,yes,"LINESTRING (14.3485038 50.5854883, 14.3484234 50.5855099, 14.3482207 50.5855657, 14.3479218 50.5856359, 14.3475565 50.5856728)"
"[1082963632, 154946886, 1082963631]",2609,Údolní,tertiary,30,False,True,505.42100000000005,,"LINESTRING (14.3485038 50.5854883, 14.3485277 50.5853115, 14.3487544 50.5848354, 14.3487517 50.5847363, 14.3486921 50.5846653, 14.348352 50.5844325, 14.3481415 50.584349, 14.3478535 50.5843109, 14.347761 50.5842986, 14.3474017 50.5842813, 14.3471845 50.5842593, 14.3470174 50.5842424, 14.3458745 50.5839529, 14.345434 50.5838326, 14.345165 50.583754, 14.3448582 50.5836515, 14.3444682 50.5834907, 14.3443703 50.5834469, 14.3442533 50.5833871, 14.3439888 50.5832118, 14.3438646 50.5831073, 14.3437334 50.582972)"
235989179,260,Polské lidové armády,secondary,50,False,False,84.305,,"LINESTRING (14.3475226 50.5876893, 14.3475855 50.5874227, 14.347589 50.5869341)"
235989180,,Sídliště pionýrů,residential,50,False,True,53.609,,"LINESTRING (14.3475226 50.5876893, 14.3476873 50.5877036, 14.3478895 50.5877438, 14.3482206 50.5878638)"
"[377592787, 9561572, 235978453]",260,Polské lidové armády,secondary,"['90', '50']",False,True,108.679,,"LINESTRING (14.3475226 50.5876893, 14.3474013 50.5880128, 14.3472861 50.58832, 14.3471661 50.5886401)"
"[39830024, 43524901, 43524902]",260,Hřbitovní,secondary,50,False,False,70.377,yes,"LINESTRING (14.3475565 50.5856728, 14.3479218 50.5856359, 14.3482207 50.5855657, 14.3484234 50.5855099, 14.3485038 50.5854883)"
"[235306896, 235989179, 235306895]",260,Polské lidové armády,secondary,50,False,True,140.527,yes,"LINESTRING (14.3475565 50.5856728, 14.3476065 50.5858929, 14.3476034 50.5859803, 14.3475971 50.5861582, 14.347582 50.586588, 14.347589 50.5869341)"
268553118,,Polské lidové armády,residential,50,False,True,136.827,,"LINESTRING (14.3475565 50.5856728, 14.3473845 50.5854996, 14.3469787 50.585341, 14.3464275 50.5852072, 14.3459068 50.5850969)"
9561319,15,,primary,,False,False,92.512,,"LINESTRING (14.3470325 50.5889963, 14.3483316 50.5891056)"
9561572,260,Polské lidové armády,secondary,90,False,False,40.715,,"LINESTRING (14.3470325 50.5889963, 14.3471661 50.5886401)"
142385411,15,,primary,,False,True,85.107,,"LINESTRING (14.3470325 50.5889963, 14.3468855 50.5889843, 14.3462143 50.5889295, 14.345836 50.5889029)"
39812155,,,residential,50,False,False,170.88,,"LINESTRING (14.3423009 50.5881587, 14.3424274 50.5880174, 14.3424723 50.5879308, 14.3426641 50.5875614, 14.3428782 50.5866777)"
"[235955969, 142385411, 235955964]",15,,primary,90,False,False,248.635,,"LINESTRING (14.3423009 50.5881587, 14.3425038 50.5882426, 14.3427455 50.5883335, 14.343163 50.5884664, 14.343507 50.5885644, 14.3438491 50.588645, 14.3441842 50.5887134, 14.344494 50.5887662, 14.34471 50.588802, 14.3449265 50.5888302, 14.3451286 50.5888487, 14.3453318 50.5888673, 14.345402 50.5888723, 14.3455936 50.5888858)"
"[235955964, 235955966]",15,,primary,90,False,True,211.51899999999998,,"LINESTRING (14.3423009 50.5881587, 14.3421055 50.5880774, 14.3419055 50.5879855, 14.341478 50.5877763, 14.3411177 50.5875891, 14.3406058 50.5873173, 14.3399579 50.5869749)"
"[43524897, 43524898, 39812172]",,Podskalská,residential,50,False,False,23.966,yes,"LINESTRING (14.3437334 50.582972, 14.3436845 50.5829862, 14.3435965 50.5830117, 14.3434378 50.5830768)"
"[1082963632, 154946886, 1082963631]",2609,Údolní,tertiary,30,False,False,505.42100000000005,,"LINESTRING (14.3437334 50.582972, 14.3438646 50.5831073, 14.3439888 50.5832118, 14.3442533 50.5833871, 14.3443703 50.5834469, 14.3444682 50.5834907, 14.3448582 50.5836515, 14.345165 50.583754, 14.345434 50.5838326, 14.3458745 50.5839529, 14.3470174 50.5842424, 14.3471845 50.5842593, 14.3474017 50.5842813, 14.347761 50.5842986, 14.3478535 50.5843109, 14.3481415 50.584349, 14.348352 50.5844325, 14.3486921 50.5846653, 14.3487517 50.5847363, 14.3487544 50.5848354, 14.3485277 50.5853115, 14.3485038 50.5854883)"
39812165,,Rybniční,residential,50,False,True,41.632,,"LINESTRING (14.3458289 50.5870819, 14.345245 50.5870295)"
39812157,,Konojedská,residential,50,False,False,128.958,,"LINESTRING (14.3458289 50.5870819, 14.3466204 50.5871451, 14.3471367 50.5869992, 14.347589 50.5869341)"
235955962,,Konojedská,residential,50,False,True,119.893,,"LINESTRING (14.3458289 50.5870819, 14.3456498 50.587974, 14.345601 50.5881502)"
39812156,,Sídliště pionýrů,residential,50,False,False,305.23400000000004,,"LINESTRING (14.347589 50.5869341, 14.3476654 50.5869368, 14.3478875 50.5869447, 14.3485035 50.5869667, 14.3492393 50.5871502, 14.3495883 50.5872373, 14.3496155 50.5873706, 14.3499969 50.5874948, 14.3500542 50.5875559, 14.3500768 50.5876187, 14.3499547 50.587861, 14.3496034 50.588298, 14.3495058 50.5884195)"
39812157,,Konojedská,residential,50,False,True,128.958,,"LINESTRING (14.347589 50.5869341, 14.3471367 50.5869992, 14.3466204 50.5871451, 14.3458289 50.5870819)"
