osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,width
258490679,,,residential,30,,False,False,52.340999999999994,"LINESTRING (12.3692895 50.0811571, 12.3689486 50.0811562, 12.3685602 50.0811931)",Kollárova,,
496166275,,,residential,,,False,False,38.234,"LINESTRING (12.3688755 50.0818071, 12.3692175 50.0817818, 12.3692683 50.0817813, 12.3693168 50.0817867, 12.3693569 50.0817955, 12.3694 50.0818107)",Křižovnická,,
496166275,,,residential,,,False,True,117.05,"LINESTRING (12.3688755 50.0818071, 12.3681005 50.081875, 12.3672446 50.0819156)",Křižovnická,,
816972121,,,tertiary,50,,False,True,82.496,"LINESTRING (12.3748184 50.0778287, 12.374109 50.0772429)",Májová,,
4991210,4,,tertiary,50,,False,False,66.669,"LINESTRING (12.3748184 50.0778287, 12.3749484 50.0778071, 12.3757228 50.0776783)",Pivovarská,,
"[816972115, 816972116, 816972117]",,,tertiary,50,,False,False,133.839,"LINESTRING (12.3748184 50.0778287, 12.3749248 50.0779509, 12.3749491 50.0780859, 12.3749225 50.0783092, 12.3748835 50.0786585, 12.3748204 50.0790098)",Májová,,
4986902,2,,tertiary,50,,False,True,174.386,"LINESTRING (12.3745494 50.0805676, 12.3745579 50.080549, 12.3745692 50.0805184, 12.374583 50.0804734, 12.3745956 50.0804152, 12.3746089 50.0803236, 12.3746743 50.0798722, 12.3748021 50.0791179, 12.3748204 50.0790098)",Májová,,
8157256,2,,tertiary,50,,False,False,52.038,"LINESTRING (12.3745494 50.0805676, 12.3745316 50.0805937, 12.3745045 50.0806272, 12.3744793 50.0806486, 12.3744462 50.0806669, 12.3744035 50.0806857, 12.3742825 50.0807287, 12.3739784 50.0808405)",Pražská,,
"[24319187, 1074590814, 1074590815]","['2', '3']",,residential,50,,False,False,106.689,"LINESTRING (12.3745494 50.0805676, 12.3746127 50.0805789, 12.3746506 50.0805846, 12.3746936 50.0805915, 12.3747364 50.0805968, 12.3747833 50.0805986, 12.3748322 50.0805969, 12.3748982 50.0805893, 12.3750423 50.0805703, 12.3752166 50.0805422, 12.3754104 50.0805128, 12.375547 50.0804951, 12.3757112 50.080478, 12.3758305 50.0804707, 12.3759394 50.0804665, 12.3760184 50.0804663)",Pražská,,
816972122,2,,tertiary,50,,False,False,17.088,"LINESTRING (12.3696247 50.0754489, 12.3698633 50.0754619)",Májová,,
375949893,,,tertiary,50,roundabout,True,False,14.869000000000002,"LINESTRING (12.3696247 50.0754489, 12.3696084 50.0754922, 12.3695672 50.0755281, 12.3695074 50.0755508)",26. dubna,,
5001057,,,residential,,,True,False,149.352,"LINESTRING (12.3693202 50.0755202, 12.3691826 50.0755586, 12.3691124 50.0755784, 12.3690726 50.0755907, 12.3689897 50.0756163, 12.36821 50.0758517, 12.3676589 50.0760274, 12.3675826 50.0760517, 12.3675422 50.0760628, 12.3674279 50.0760934)",Kubelíkova,,
375949892,,,tertiary,50,roundabout,True,False,13.31,"LINESTRING (12.3693202 50.0755202, 12.3692938 50.0754955, 12.3692784 50.0754673, 12.3692753 50.0754374, 12.3692845 50.0754081)",26. dubna,,
375949892,,,tertiary,50,roundabout,True,False,15.808,"LINESTRING (12.3692845 50.0754081, 12.3693228 50.0753676, 12.3693837 50.0753408, 12.3694564 50.0753325)",26. dubna,,
1103588287,,,tertiary,,,False,True,124.80499999999999,"LINESTRING (12.3692845 50.0754081, 12.3691868 50.0753868, 12.3690811 50.0753671, 12.3689338 50.075352, 12.367551 50.0752874)",Májová,,
5001065,,,tertiary,50,roundabout,True,False,19.48,"LINESTRING (12.3694564 50.0753325, 12.3695228 50.0753427, 12.3695781 50.0753684, 12.3696139 50.0754057, 12.3696247 50.0754489)",26. dubna,,
8157255,,,tertiary,,,False,False,138.136,"LINESTRING (12.3656208 50.0752084, 12.3659434 50.075203, 12.367551 50.0752874)",Májová,,
"[8157257, 182519997]",,,tertiary,,,False,"[False, True]",120.42699999999999,"LINESTRING (12.3656208 50.0752084, 12.3654915 50.0752528, 12.3653671 50.0753007, 12.3650948 50.0754638, 12.3649389 50.0755381, 12.3648317 50.0755764, 12.3646851 50.0756006, 12.3645478 50.075603, 12.3643545 50.0756063, 12.3641302 50.0756026)",Americká,,
23700572,,,residential,,,True,False,144.983,"LINESTRING (12.3656208 50.0752084, 12.365775 50.0753893, 12.3661304 50.0759065, 12.3664545 50.0763966)",Libušina,,
4986904,,,residential,,,True,False,59.379000000000005,"LINESTRING (12.3695074 50.0755508, 12.3695251 50.0756494, 12.3696026 50.0760813)",26. dubna,,
375949892,,,tertiary,50,roundabout,True,False,14.51,"LINESTRING (12.3695074 50.0755508, 12.3694403 50.0755569, 12.3693746 50.0755461, 12.3693202 50.0755202)",26. dubna,,
"[1074411968, 5000724]","['2', '3']",606,secondary,50,,True,False,303.653,"LINESTRING (12.3761115 50.0803707, 12.3761411 50.0803408, 12.3761593 50.0803204, 12.3761745 50.0802919, 12.3761832 50.0802589, 12.376183 50.0802151, 12.376175 50.0801678, 12.3761609 50.0800948, 12.3759737 50.0792043, 12.3759144 50.0789239, 12.3756867 50.0778687, 12.3756691 50.077786, 12.3757228 50.0776783)",Evropská,,
8908179,1,606;214,secondary,50,roundabout,True,False,18.552,"LINESTRING (12.3761115 50.0803707, 12.3761501 50.080358, 12.3761918 50.0803506, 12.3762351 50.0803489, 12.3762779 50.080353, 12.3763186 50.0803626, 12.3763553 50.0803774)",,,
5001064,,,residential,,,True,False,90.18699999999998,"LINESTRING (12.3674279 50.0760934, 12.3674191 50.0760326, 12.3674223 50.076015, 12.3674348 50.0759474, 12.367479 50.0757075, 12.367551 50.0752874)",K Nemocnici,,
5212059,,,residential,,,False,False,77.214,"LINESTRING (12.3674279 50.0760934, 12.3669398 50.0762435, 12.3664545 50.0763966)",Divadelní náměstí,,
8157255,,,tertiary,,,False,True,138.136,"LINESTRING (12.367551 50.0752874, 12.3659434 50.075203, 12.3656208 50.0752084)",Májová,,
1103588287,,,tertiary,,,False,False,124.80499999999999,"LINESTRING (12.367551 50.0752874, 12.3689338 50.075352, 12.3690811 50.0753671, 12.3691868 50.0753868, 12.3692845 50.0754081)",Májová,,
816972122,2,,tertiary,50,,False,True,17.088,"LINESTRING (12.3698633 50.0754619, 12.3696247 50.0754489)",Májová,,
816972122,2,,tertiary,50,,False,False,123.92599999999999,"LINESTRING (12.3698633 50.0754619, 12.3701153 50.0755007, 12.3704926 50.0755869, 12.3706607 50.0756254, 12.3715071 50.0758188)",Májová,,
5001056,,,residential,30,,False,False,64.943,"LINESTRING (12.3697432 50.0768628, 12.3697523 50.0769574, 12.3697822 50.0770651, 12.3698381 50.0771817, 12.3699086 50.0773021, 12.3699756 50.077424)",26. dubna,,3
5006477,,,residential,,,True,False,122.66900000000001,"LINESTRING (12.3697432 50.0768628, 12.3696065 50.0768715, 12.3691371 50.0768818, 12.3686872 50.0769055, 12.3680281 50.0769336)",Obrněné brigády,,
5212045,,,residential,,,False,False,89.13199999999999,"LINESTRING (12.3697432 50.0768628, 12.3700039 50.0768369, 12.3702944 50.0768086, 12.3707457 50.0767683, 12.370854 50.0767703, 12.3709775 50.0767904)",Obrněné brigády,,
375949895,,,residential,30,,False,True,106.351,"LINESTRING (12.3657241 50.0776421, 12.3670198 50.0771695)",Obrněné brigády,,
375949896,,,residential,,,False,False,101.106,"LINESTRING (12.3657241 50.0776421, 12.3655039 50.0774221, 12.3652188 50.0771372, 12.3649595 50.0768766)",Hradební,,
"[5006480, 1104614318]",,,residential,30,,False,True,71.423,"LINESTRING (12.3657241 50.0776421, 12.3660667 50.077992, 12.3661214 50.0780479, 12.3662355 50.0781936)",Hradební,,
375949897,,,residential,,,False,True,31.764,"LINESTRING (12.3641302 50.0756026, 12.3637214 50.0757156)",Nerudova,,
"[8157257, 182519997]",,,tertiary,,,False,"[False, True]",120.42699999999999,"LINESTRING (12.3641302 50.0756026, 12.3643545 50.0756063, 12.3645478 50.075603, 12.3646851 50.0756006, 12.3648317 50.0755764, 12.3649389 50.0755381, 12.3650948 50.0754638, 12.3653671 50.0753007, 12.3654915 50.0752528, 12.3656208 50.0752084)",Americká,,
375949896,,,residential,,,False,True,153.542,"LINESTRING (12.3641302 50.0756026, 12.3642342 50.0757533, 12.3643717 50.0759515, 12.3649595 50.0768766)",Hradební,,
375949897,,,residential,,,False,False,31.764,"LINESTRING (12.3637214 50.0757156, 12.3641302 50.0756026)",Nerudova,,
5212057,,,residential,,,False,True,119.291,"LINESTRING (12.3649595 50.0768766, 12.3664545 50.0763966)",Brandlova,,
375949896,,,residential,,,False,False,153.542,"LINESTRING (12.3649595 50.0768766, 12.3643717 50.0759515, 12.3642342 50.0757533, 12.3641302 50.0756026)",Hradební,,
375949896,,,residential,,,False,True,101.10600000000001,"LINESTRING (12.3649595 50.0768766, 12.3652188 50.0771372, 12.3655039 50.0774221, 12.3657241 50.0776421)",Hradební,,
5001056,,,residential,30,,False,True,16.491,"LINESTRING (12.3700545 50.0775634, 12.3699756 50.077424)",26. dubna,,3
5001066,,,residential,30,,True,False,86.818,"LINESTRING (12.3700545 50.0775634, 12.3694538 50.0778546, 12.3691082 50.0780531)",Dlouhá,,
8491169,,,residential,30,,False,False,105.554,"LINESTRING (12.3700545 50.0775634, 12.3701065 50.0775948, 12.3705019 50.0778332, 12.3706534 50.0779246, 12.3710896 50.0781253, 12.371186 50.0781718)",Březinova,,
1137617890,,,residential,30,,False,True,2.428,"LINESTRING (12.371374 50.0780155, 12.3713833 50.0779945)",náměstí Krále Jiřího z Poděbrad,,
"[560977444, 37629805]",,,residential,30,,False,True,105.19699999999999,"LINESTRING (12.371374 50.0780155, 12.3713902 50.0780212, 12.371402 50.0780295, 12.3714092 50.0780398, 12.3714108 50.078051, 12.3714069 50.0780619, 12.3712499 50.0783495, 12.3710463 50.078696, 12.3709232 50.0788951)",náměstí Krále Jiřího z Poděbrad,,
78444824,,,residential,30,,False,False,23.282,"LINESTRING (12.371374 50.0780155, 12.3713558 50.0780136, 12.3713377 50.0780157, 12.3713217 50.0780215, 12.3713095 50.0780304, 12.371186 50.0781718)",náměstí Krále Jiřího z Poděbrad,,
560977458,,,residential,,,True,False,32.757,"LINESTRING (12.3691082 50.0780531, 12.368757 50.0782428)",Dlouhá,,
"[702674683, 5001055]",,,residential,30,,True,False,138.185,"LINESTRING (12.3691082 50.0780531, 12.3695562 50.0783063, 12.3701208 50.0785659, 12.3705021 50.0787545, 12.3706316 50.0788186)",Jateční,,
560977490,,,residential,,,True,False,29.702,"LINESTRING (12.368757 50.0782428, 12.3684179 50.0783977)",Dlouhá,,
24350268,,,residential,,,False,False,110.611,"LINESTRING (12.368757 50.0782428, 12.3684274 50.0780073, 12.3683156 50.0777545, 12.3681597 50.0773513)",Františkánské náměstí,,
5038639,,,residential,30,,True,False,22.479,"LINESTRING (12.3706316 50.0788186, 12.3709232 50.0788951)",náměstí Krále Jiřího z Poděbrad,,
"[5038640, 495181577]",,,residential,30,,False,True,152.212,"LINESTRING (12.3706316 50.0788186, 12.3705539 50.0788825, 12.3701991 50.079174, 12.3699719 50.0793698, 12.3695468 50.0797313, 12.3694488 50.0799431)",náměstí Krále Jiřího z Poděbrad,,
640325175,,,residential,30,,False,True,82.258,"LINESTRING (12.3706316 50.0788186, 12.3706633 50.0787874, 12.3707609 50.0786916, 12.3709998 50.0783633, 12.371186 50.0781718)",náměstí Krále Jiřího z Poděbrad,,
258490721,,,residential,,,False,False,59.447,"LINESTRING (12.3748204 50.0790098, 12.375651 50.0790511)",Sládkova,,
4986902,2,,tertiary,50,,False,False,174.386,"LINESTRING (12.3748204 50.0790098, 12.3748021 50.0791179, 12.3746743 50.0798722, 12.3746089 50.0803236, 12.3745956 50.0804152, 12.374583 50.0804734, 12.3745692 50.0805184, 12.3745579 50.080549, 12.3745494 50.0805676)",Májová,,
4992582,,,residential,,,False,True,80.39099999999999,"LINESTRING (12.3748204 50.0790098, 12.3742608 50.0789938, 12.3736957 50.0789688)",Sládkova,,
"[816972115, 816972116, 816972117]",,,tertiary,50,,False,True,133.839,"LINESTRING (12.3748204 50.0790098, 12.3748835 50.0786585, 12.3749225 50.0783092, 12.3749491 50.0780859, 12.3749248 50.0779509, 12.3748184 50.0778287)",Májová,,
8491517,,,residential,30,,True,False,53.783,"LINESTRING (12.3710307 50.0805599, 12.3704269 50.0804447, 12.3703082 50.0804221)",Kostelní náměstí,,
8491519,,,residential,30,,True,False,50.12,"LINESTRING (12.3703082 50.0804221, 12.3704322 50.0800876, 12.3703686 50.0799888)",Kostelní,,
226085761,,,residential,30,,True,False,66.67699999999999,"LINESTRING (12.3703686 50.0799888, 12.3702162 50.0800144, 12.3700373 50.0800004, 12.3695364 50.0799613, 12.3694488 50.0799431)",náměstí Krále Jiřího z Poděbrad,,
4994161,,,residential,30,,True,False,41.69,"LINESTRING (12.3694488 50.0799431, 12.3694393 50.0800082, 12.3693943 50.0803164)",Kamenná,,
"[5038640, 495181577]",,,residential,30,,False,False,152.212,"LINESTRING (12.3694488 50.0799431, 12.3695468 50.0797313, 12.3699719 50.0793698, 12.3701991 50.079174, 12.3705539 50.0788825, 12.3706316 50.0788186)",náměstí Krále Jiřího z Poděbrad,,
560977460,,,residential,30,,True,False,43.955000000000005,"LINESTRING (12.3694488 50.0799431, 12.3694014 50.0799144, 12.3692544 50.0797942, 12.3691522 50.0797175, 12.3690511 50.0796417)",Židovská,,
4994163,,,residential,,,True,False,146.66199999999998,"LINESTRING (12.3690511 50.0796417, 12.3686728 50.0793688, 12.3683285 50.0792115, 12.3682172 50.0791785, 12.3680915 50.0791413, 12.3678359 50.0790566, 12.3675757 50.0789564, 12.3674281 50.0788593)",Židovská,,
560977456,,,residential,30,,False,True,87.34100000000001,"LINESTRING (12.3690511 50.0796417, 12.3683641 50.0798828, 12.3679772 50.0800186)",Jakubská,,
375949894,,,residential,30,,True,False,52.333,"LINESTRING (12.3674281 50.0788593, 12.3672423 50.0789296, 12.3668405 50.0791391)",Dlouhá,,
25481734,,,residential,30,,False,False,18.871,"LINESTRING (12.3668405 50.0791391, 12.3667602 50.0793008)",Růžový kopeček,,
5006479,,,residential,30,,True,False,114.38600000000001,"LINESTRING (12.3668405 50.0791391, 12.3667437 50.0788568, 12.3666 50.0786381, 12.366425 50.0784278, 12.3662355 50.0781936)",Hradební,,
"[5006480, 1104614318]",,,residential,30,,False,False,71.423,"LINESTRING (12.3662355 50.0781936, 12.3661214 50.0780479, 12.3660667 50.077992, 12.3657241 50.0776421)",Hradební,,
226085760,,,residential,30,,True,False,127.95799999999998,"LINESTRING (12.3709232 50.0788951, 12.3707144 50.0793101, 12.3705954 50.0795541, 12.3705626 50.0796213, 12.370411 50.0799323, 12.3703686 50.0799888)",náměstí Krále Jiřího z Poděbrad,,
"[560977444, 37629805]",,,residential,30,,False,False,105.19699999999999,"LINESTRING (12.3709232 50.0788951, 12.3710463 50.078696, 12.3712499 50.0783495, 12.3714069 50.0780619, 12.3714108 50.078051, 12.3714092 50.0780398, 12.371402 50.0780295, 12.3713902 50.0780212, 12.371374 50.0780155)",náměstí Krále Jiřího z Poděbrad,,
8492143,,,residential,30,,False,False,23.371,"LINESTRING (12.3676735 50.0800973, 12.3679772 50.0800186)",Jakubská,,
25481736,,,residential,30,,False,False,69.408,"LINESTRING (12.3676735 50.0800973, 12.367727 50.0801914, 12.3677796 50.0804263, 12.3677744 50.0806013, 12.3678324 50.0807066)",Růžová,,
226059004,,,residential,,,False,True,41.857,"LINESTRING (12.3676735 50.0800973, 12.3675998 50.0800587, 12.3672242 50.0798553)",Růžová,,
5001067,,,residential,,,False,False,129.458,"LINESTRING (12.3753226 50.0757325, 12.375793 50.0756824, 12.3771081 50.0755268)",Dukelská,,
5212038,,,residential,,,True,False,167.846,"LINESTRING (12.3753226 50.0757325, 12.3750504 50.0757913, 12.374201 50.0762142, 12.3735697 50.0765286, 12.373419 50.0766036)",Dukelská,,
"[816972123, 816972124]",4,606,secondary,50,,False,False,103.535,"LINESTRING (12.3753226 50.0757325, 12.3754486 50.0763453, 12.3755089 50.0766559)",Evropská,,
151572554,4,606,secondary,50,,False,False,26.751,"LINESTRING (12.3755089 50.0766559, 12.3755615 50.0768941)",Evropská,,
5001070,2,,residential,50,,False,True,26.662999999999997,"LINESTRING (12.3755089 50.0766559, 12.3754508 50.0766803, 12.3751921 50.076783)",,,
"[816972123, 816972124]",4,606,secondary,50,,False,True,103.535,"LINESTRING (12.3755089 50.0766559, 12.3754486 50.0763453, 12.3753226 50.0757325)",Evropská,,
5001069,,,residential,50,,False,False,29.112,"LINESTRING (12.3755615 50.0768941, 12.3751921 50.076783)",,,
151572554,4,606,secondary,50,,False,True,26.751,"LINESTRING (12.3755615 50.0768941, 12.3755089 50.0766559)",Evropská,,
151572554,4,606,secondary,50,,False,False,87.95599999999999,"LINESTRING (12.3755615 50.0768941, 12.3756851 50.077492, 12.3756906 50.0775186, 12.3757228 50.0776783)",Evropská,,
5001069,,,residential,50,,False,True,29.112,"LINESTRING (12.3751921 50.076783, 12.3755615 50.0768941)",,,
5001068,2,,residential,50,,False,True,92.68299999999999,"LINESTRING (12.3751921 50.076783, 12.3749721 50.076881, 12.3742798 50.0771713, 12.374109 50.0772429)",Svatopluka Čecha,,
5001070,2,,residential,50,,False,False,26.662999999999997,"LINESTRING (12.3751921 50.076783, 12.3754508 50.0766803, 12.3755089 50.0766559)",,,
23687000,,,residential,50,,False,True,87.23,"LINESTRING (12.374109 50.0772429, 12.373115 50.0776995)",Svatopluka Čecha,,
816972121,,,tertiary,50,,False,False,82.496,"LINESTRING (12.374109 50.0772429, 12.3748184 50.0778287)",Májová,,
5001068,2,,residential,50,,False,False,92.683,"LINESTRING (12.374109 50.0772429, 12.3742798 50.0771713, 12.3749721 50.076881, 12.3751921 50.076783)",Svatopluka Čecha,,
1103588286,2,,tertiary,50,,False,True,86.47399999999999,"LINESTRING (12.374109 50.0772429, 12.3739994 50.0771414, 12.373419 50.0766036)",Májová,,
5001138,,,residential,50,,False,False,105.56700000000001,"LINESTRING (12.3715071 50.0758188, 12.3720024 50.0749688, 12.372025 50.0749295)",Valdštejnova,,
816972122,2,,tertiary,50,,False,False,167.846,"LINESTRING (12.3715071 50.0758188, 12.3723598 50.0760039, 12.3727774 50.0761165, 12.3730747 50.0762931, 12.373419 50.0766036)",Májová,,
816972122,2,,tertiary,50,,False,True,123.92599999999999,"LINESTRING (12.3715071 50.0758188, 12.3706607 50.0756254, 12.3704926 50.0755869, 12.3701153 50.0755007, 12.3698633 50.0754619)",Májová,,
"[5006478, 375949895]",,,residential,30,,False,False,76.917,"LINESTRING (12.3680281 50.0769336, 12.367944 50.076945, 12.3678305 50.0769667, 12.3674797 50.0770304, 12.3672252 50.0770995, 12.3670198 50.0771695)",Obrněné brigády,,
24350250,,,residential,,,True,False,102.775,"LINESTRING (12.3680281 50.0769336, 12.3679789 50.0768648, 12.3678521 50.0766873, 12.3676121 50.0763512, 12.3674582 50.0761359, 12.3674279 50.0760934)",Divadelní náměstí,,
"[5212083, 5212084]",,,"['unclassified', 'residential']",50,,True,False,264.19100000000003,"LINESTRING (12.3756683 50.0818724, 12.3756181 50.0819333, 12.3755704 50.0819793, 12.375521 50.0820205, 12.3754307 50.0820949, 12.3752481 50.0822514, 12.3751684 50.0823268, 12.3751096 50.0823821, 12.3750288 50.082456, 12.3747754 50.0826635, 12.3747474 50.0826909, 12.3747353 50.0827106, 12.3747255 50.0827307, 12.3747201 50.0827501, 12.3747214 50.0827699, 12.3747287 50.082787, 12.3747445 50.0828049, 12.3747703 50.0828246, 12.3753825 50.0831575, 12.3762357 50.083601)","['Na Hrázi', 'Tovární']",,
1092387956,,2148,tertiary,,,False,True,14.743,"LINESTRING (12.3768612 50.077539, 12.3766589 50.0775659)",Pivovarská,,
"[852661147, 185881989]",,,living_street,,,False,True,159.292,"LINESTRING (12.3768612 50.077539, 12.3768384 50.077423, 12.3767396 50.0769207, 12.3766721 50.0765623, 12.376729 50.0765304, 12.3773439 50.076466)",Sadová,,
5001067,,,residential,,,False,True,129.458,"LINESTRING (12.3771081 50.0755268, 12.375793 50.0756824, 12.3753226 50.0757325)",Dukelská,,
5212035,,,residential,50,,False,False,105.783,"LINESTRING (12.3771081 50.0755268, 12.3772103 50.0759185, 12.3773439 50.076466)",Karlova,,
5212035,,,residential,50,,False,True,105.783,"LINESTRING (12.3773439 50.076466, 12.3772103 50.0759185, 12.3771081 50.0755268)",Karlova,,
"[852661147, 185881989]",,,living_street,,,False,False,159.292,"LINESTRING (12.3773439 50.076466, 12.376729 50.0765304, 12.3766721 50.0765623, 12.3767396 50.0769207, 12.3768384 50.077423, 12.3768612 50.077539)",Sadová,,
23687000,,,residential,50,,False,False,87.23,"LINESTRING (12.373115 50.0776995, 12.374109 50.0772429)",Svatopluka Čecha,,
23687000,,,residential,50,,False,True,73.216,"LINESTRING (12.373115 50.0776995, 12.3723049 50.0780379, 12.3722551 50.0780587)",Svatopluka Čecha,,
23820684,,,residential,50,,True,False,151.32,"LINESTRING (12.373115 50.0776995, 12.3733023 50.0778516, 12.3734472 50.0780168, 12.3735357 50.0781305, 12.3736161 50.0782682, 12.3736537 50.0784145, 12.3736671 50.0785677, 12.3736859 50.0787742, 12.3736957 50.0789688)",Komenského,,
342316324,,,residential,50,,False,True,83.679,"LINESTRING (12.373115 50.0776995, 12.3729246 50.0775919, 12.3724229 50.0773298, 12.3722026 50.0772274)",Komenského,,
816972122,2,,tertiary,50,,False,True,167.846,"LINESTRING (12.373419 50.0766036, 12.3730747 50.0762931, 12.3727774 50.0761165, 12.3723598 50.0760039, 12.3715071 50.0758188)",Májová,,
