osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,access
30159325,00421b,Zářečí,tertiary,False,False,224.44300000000004,"LINESTRING (14.0415203 49.4321648, 14.0411874 49.4321154, 14.0408263 49.4321063, 14.0404332 49.432125, 14.0397313 49.4321923, 14.0393483 49.432249, 14.0388244 49.432343, 14.0387024 49.4323762, 14.0385138 49.4324603)",,,,
"[254403168, 31008865, 31008866, 1077640756, 1077640757]",00423,Kopeckého,tertiary,False,False,175.71699999999998,"LINESTRING (14.0415203 49.4321648, 14.0413712 49.4319479, 14.0411834 49.4316303, 14.0410759 49.4314607, 14.0410058 49.4313758, 14.0404836 49.430738)",yes,2,50,yes
254403168,00423,Kopeckého,tertiary,False,True,45.216,"LINESTRING (14.0415203 49.4321648, 14.0417286 49.4323479, 14.0419403 49.4324621)",,,,
31008865,00423,Kopeckého,tertiary,False,False,118.88499999999999,"LINESTRING (14.0402403 49.4305147, 14.0400027 49.4304712, 14.0396237 49.4304456, 14.0393199 49.4304403, 14.0386084 49.4304598)",,,,
31008865,00423,Kopeckého,tertiary,False,True,30.526,"LINESTRING (14.0402403 49.4305147, 14.0403996 49.4306426, 14.0404836 49.430738)",,,,
31510561,,Družstevní,unclassified,False,False,183.14,"LINESTRING (14.0402403 49.4305147, 14.0403726 49.4304696, 14.0405381 49.4304597, 14.040982 49.4304815, 14.0416716 49.4305307, 14.04191 49.4305408, 14.0421428 49.4305463, 14.0424559 49.4305369, 14.0427465 49.4305143)",,,,
31008865,00423,Kopeckého,tertiary,False,True,118.885,"LINESTRING (14.0386084 49.4304598, 14.0393199 49.4304403, 14.0396237 49.4304456, 14.0400027 49.4304712, 14.0402403 49.4305147)",,,,
31008868,,,residential,False,True,84.08500000000001,"LINESTRING (14.0386084 49.4304598, 14.0386082 49.4306883, 14.0385584 49.431215)",,,50,yes
"[221580273, 1190887955]",00423,Náměstí Mikoláše Alše,tertiary,False,False,58.425,"LINESTRING (14.0386084 49.4304598, 14.0379482 49.4304691, 14.0378007 49.4304712)",,,,
43566060,,Náměstí Mikoláše Alše,residential,False,True,82.188,"LINESTRING (14.0367645 49.4299737, 14.0366502 49.4299887, 14.0365847 49.4300376, 14.0362806 49.4303088, 14.0360176 49.4305083)",,,,
