osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,junction
36906162,Na Obci,residential,False,True,430.09299999999996,"LINESTRING (15.3401374 50.5977765, 15.3401513 50.597837, 15.3401407 50.5978843, 15.340104 50.5979808, 15.3397902 50.5984186, 15.3391552 50.5989777, 15.3387338 50.5995791, 15.3382942 50.5999413, 15.3373218 50.6008262, 15.3371884 50.601109)",,,,,
"[48977128, 48977194]",3. května,secondary,False,True,217.238,"LINESTRING (15.3401374 50.5977765, 15.3399431 50.5978713, 15.3398682 50.5979176, 15.339723 50.598027, 15.3392155 50.5984181, 15.338576 50.598902, 15.3381126 50.5992431)",yes,2,292,50,
310266870,Na Mýtě,secondary,False,False,78.015,"LINESTRING (15.330804 50.6022472, 15.3297951 50.6019605)",,2,289;292,50,
36906137,Ke Stadionu,residential,False,True,162.867,"LINESTRING (15.330804 50.6022472, 15.3307633 50.6023286, 15.3306231 50.6025902, 15.3302953 50.6034568, 15.3302174 50.6036627)",,,,,
"[798996550, 48095566, 31722447, 31722448, 310266870]","['Na Mýtě', 'Nádražní', 'Tyršova']",secondary,False,True,157.63300000000004,"LINESTRING (15.330804 50.6022472, 15.3309041 50.6022589, 15.3312133 50.6022476, 15.3312778 50.6022452, 15.3322588 50.6022067, 15.3327547 50.6022005, 15.3328934 50.6022205, 15.3329574 50.6022354, 15.3330214 50.6022503)",yes,2,289;292,50,
36906165,Jiráskova,residential,False,True,77.251,"LINESTRING (15.3381126 50.5992431, 15.3372859 50.5987878)",,,,,
48977128,3. května,secondary,False,True,52.955,"LINESTRING (15.3381126 50.5992431, 15.3376216 50.5996032)",,2,292,50,
"[48977128, 48977194]",3. května,secondary,False,False,217.238,"LINESTRING (15.3381126 50.5992431, 15.338576 50.598902, 15.3392155 50.5984181, 15.339723 50.598027, 15.3398682 50.5979176, 15.3399431 50.5978713, 15.3401374 50.5977765)",yes,2,292,50,
27567486,Husova,residential,False,True,104.65400000000001,"LINESTRING (15.3347639 50.6035015, 15.3346328 50.6035152, 15.3345544 50.6035566, 15.3343136 50.6037639, 15.3341782 50.6038842, 15.3338256 50.6041996)",,,,,
127093751,Bítouchovská,tertiary,False,False,28.703,"LINESTRING (15.3347639 50.6035015, 15.3347684 50.6036366, 15.3347403 50.6037583)",,,2892,,
127093752,Husova,secondary,False,True,84.155,"LINESTRING (15.3347639 50.6035015, 15.3348385 50.6035204, 15.3348938 50.6035193, 15.3349554 50.6035125, 15.3354778 50.6033446, 15.3358119 50.6031952)",,,289,50,
"[127093753, 324151467, 324151468, 286008197]","['Husova', 'Riegrovo náměstí']",secondary,False,False,50.516000000000005,"LINESTRING (15.3347639 50.6035015, 15.3347232 50.6034758, 15.3346932 50.6034453, 15.3346559 50.6033838, 15.3345659 50.6032591, 15.3345119 50.6031729, 15.3344962 50.6031438, 15.3344589 50.6030938)",yes,,289,50,
36906169,Na Olešce,residential,True,False,246.02599999999998,"LINESTRING (15.3292051 50.601799, 15.3293568 50.6013744, 15.3294982 50.6009789, 15.3296415 50.6005779, 15.3296849 50.6004563, 15.3296765 50.6004201, 15.3296687 50.6003864, 15.3296182 50.6003208, 15.3295435 50.600273, 15.3295016 50.6002571, 15.3294448 50.6002404, 15.3285951 50.6001135)",,,,,
"[798997115, 310266870]",Na Mýtě,secondary,False,True,45.364000000000004,"LINESTRING (15.3292051 50.601799, 15.3294751 50.601867, 15.3297951 50.6019605)",,2,289;292,50,
127093752,Husova,secondary,False,False,84.155,"LINESTRING (15.3358119 50.6031952, 15.3354778 50.6033446, 15.3349554 50.6035125, 15.3348938 50.6035193, 15.3348385 50.6035204, 15.3347639 50.6035015)",,,289,50,
127093752,Husova,secondary,False,True,106.33,"LINESTRING (15.3358119 50.6031952, 15.3359008 50.6031566, 15.3359748 50.6031245, 15.3360725 50.6030767, 15.3363221 50.6029094, 15.3363867 50.6028472, 15.3365191 50.6027145, 15.3367642 50.6024689)",,,289,50,
646446177,Pivovarská,residential,False,True,36.507,"LINESTRING (15.3358119 50.6031952, 15.3356976 50.6031174, 15.3354533 50.6029586)",,,,,
27567280,Husova,tertiary,False,False,38.971,"LINESTRING (15.3370002 50.6023867, 15.337012 50.6023242, 15.3370695 50.6022712, 15.3372775 50.6021612, 15.3373128 50.6021425, 15.3373432 50.6021316)",,,2893,50,
127093752,Husova,secondary,False,False,19.121000000000002,"LINESTRING (15.3370002 50.6023867, 15.3368421 50.6024311, 15.3367642 50.6024689)",,,289,50,
"[9520888, 310373708]",Komenského náměstí,secondary,False,True,122.18199999999999,"LINESTRING (15.3370002 50.6023867, 15.3370928 50.602376, 15.3371961 50.6023745, 15.3373102 50.6023933, 15.3374306 50.6024338, 15.3374813 50.6024593, 15.3375216 50.6024838, 15.3375713 50.6025264, 15.3376116 50.6025748, 15.3376501 50.6026406, 15.337667 50.6026937, 15.3376742 50.6027641, 15.3376632 50.6028061, 15.337616 50.6028827, 15.3373615 50.6031452)",,,289,50,
48977139,Riegrovo náměstí,residential,False,True,92.656,"LINESTRING (15.3344589 50.6030938, 15.33465 50.6029636, 15.3347254 50.6029118, 15.334953 50.6027492, 15.3350005 50.6027153, 15.335329 50.60247)",,,,,
"[798996552, 286008197]",Riegrovo náměstí,secondary,False,False,118.42599999999999,"LINESTRING (15.3344589 50.6030938, 15.3343491 50.6030204, 15.3339967 50.6028031, 15.3338611 50.6027284, 15.333737 50.60266, 15.3335604 50.6025459, 15.3333072 50.6023833, 15.3332572 50.6023512)",,2,289,50,
"[127093753, 324151467, 324151468, 286008197]","['Husova', 'Riegrovo náměstí']",secondary,False,True,50.516,"LINESTRING (15.3344589 50.6030938, 15.3344962 50.6031438, 15.3345119 50.6031729, 15.3345659 50.6032591, 15.3346559 50.6033838, 15.3346932 50.6034453, 15.3347232 50.6034758, 15.3347639 50.6035015)",yes,,289,50,
36906144,U Pekáren,residential,False,True,77.163,"LINESTRING (15.3376216 50.5996032, 15.3368108 50.5991377)",,,,,
48977128,3. května,secondary,False,False,52.955,"LINESTRING (15.3376216 50.5996032, 15.3381126 50.5992431)",,2,292,50,
48977128,3. května,secondary,False,True,52.061,"LINESTRING (15.3376216 50.5996032, 15.3371394 50.5999575)",,2,292,50,
36906142,Jungmannova,residential,False,False,77.078,"LINESTRING (15.3371394 50.5999575, 15.3363162 50.599502)",,,,,
48977128,3. května,secondary,False,False,52.061,"LINESTRING (15.3371394 50.5999575, 15.3376216 50.5996032)",,2,292,50,
48977128,3. května,secondary,False,True,105.092,"LINESTRING (15.3371394 50.5999575, 15.3365807 50.6003712, 15.3362432 50.6006175, 15.3361643 50.6006717)",,2,292,50,
36906139,Sokolská,residential,False,True,69.461,"LINESTRING (15.3361643 50.6006717, 15.3369105 50.601079)",,,,,
48977150,Havlíčkova,residential,False,False,76.791,"LINESTRING (15.3361643 50.6006717, 15.3353324 50.6002266)",,,,,
48977128,3. května,secondary,False,False,105.092,"LINESTRING (15.3361643 50.6006717, 15.3362432 50.6006175, 15.3365807 50.6003712, 15.3371394 50.5999575)",,2,292,50,
798996551,Tyršova,secondary,False,True,46.033,"LINESTRING (15.3361643 50.6006717, 15.3361145 50.6007015, 15.3360547 50.6007302, 15.3359582 50.6007691, 15.3358517 50.600804, 15.3356005 50.6008745)",,2,292,50,
398470385,Tyršova,secondary,True,False,29.426000000000002,"LINESTRING (15.3332572 50.6023512, 15.333224 50.6023695, 15.3331836 50.6023805, 15.3331398 50.6023832, 15.3330968 50.6023773, 15.33307 50.6023686, 15.3330466 50.6023565, 15.3330277 50.6023416, 15.3330142 50.6023245, 15.3330066 50.602306, 15.3330053 50.6022869, 15.3330103 50.602268, 15.3330214 50.6022503)",,1,289;292,50,roundabout
"[798996552, 286008197]",Riegrovo náměstí,secondary,False,True,118.426,"LINESTRING (15.3332572 50.6023512, 15.3333072 50.6023833, 15.3335604 50.6025459, 15.333737 50.60266, 15.3338611 50.6027284, 15.3339967 50.6028031, 15.3343491 50.6030204, 15.3344589 50.6030938)",,2,289,50,
798996551,Tyršova,secondary,False,False,75.022,"LINESTRING (15.3338986 50.6013176, 15.33488 50.6010584)",,2,292,50,
"[48977160, 48977149]","['Jana Nerudy', 'nábřeží Svatopluka Čecha']",residential,False,"[False, True]",216.08800000000002,"LINESTRING (15.3338986 50.6013176, 15.333812 50.6012109, 15.333702 50.6010421, 15.333333 50.6004334, 15.3334388 50.6003096, 15.3343909 50.5997153)",,,,,
"[48095558, 798996551]",Tyršova,secondary,False,True,134.23299999999998,"LINESTRING (15.3338986 50.6013176, 15.3337208 50.6013657, 15.3333869 50.6014561, 15.3333157 50.6014798, 15.3332631 50.601511, 15.333222 50.601544, 15.3331998 50.6015753, 15.3331856 50.6016057, 15.3331794 50.6016412, 15.3331812 50.6016695, 15.3331976 50.6017156, 15.3332132 50.6017399, 15.3332516 50.6017907, 15.3333104 50.6018647, 15.3333317 50.6018967, 15.3333423 50.6019332, 15.3333468 50.6019611, 15.3333472 50.6019996, 15.3333356 50.6020588, 15.3332957 50.6021459, 15.3332647 50.6021829, 15.3332336 50.6022198)",,2,292,50,
9520888,Komenského náměstí,secondary,False,False,65.941,"LINESTRING (15.33682 50.6036283, 15.3369954 50.6034649, 15.3370578 50.6034048, 15.3373615 50.6031452)",,,289,50,
23185721,Vysocká,secondary,False,False,204.96200000000002,"LINESTRING (15.33682 50.6036283, 15.3362074 50.6039606, 15.3355657 50.6043013, 15.3353469 50.60446, 15.3348678 50.6048914, 15.3348084 50.6049408)",,,289,50,
48977132,Horákova,residential,False,False,180.481,"LINESTRING (15.33682 50.6036283, 15.3370436 50.6038305, 15.337495 50.6042424, 15.3379323 50.604593, 15.3384275 50.6048823)",,,,,
27567280,Husova,tertiary,False,True,38.971000000000004,"LINESTRING (15.3373432 50.6021316, 15.3373128 50.6021425, 15.3372775 50.6021612, 15.3370695 50.6022712, 15.337012 50.6023242, 15.3370002 50.6023867)",,,2893,50,
36906139,Sokolská,residential,False,False,18.524,"LINESTRING (15.3373432 50.6021316, 15.3372916 50.6020439, 15.3373093 50.6019718)",,,,,
178083427,Koštofranská,tertiary,False,False,112.279,"LINESTRING (15.3373432 50.6021316, 15.337909 50.6019634, 15.3383215 50.6018957, 15.338524 50.6018653, 15.3386194 50.6018568, 15.3386825 50.6018573, 15.3387378 50.6018678, 15.3387741 50.6018839, 15.338814 50.6019208)",,,2893,50,
"[36906161, 310373710]",Jílovecká,residential,False,False,151.14800000000002,"LINESTRING (15.338814 50.6019208, 15.3387407 50.6017517, 15.3386848 50.6017126, 15.3386026 50.6016654, 15.3384088 50.6015639, 15.338157 50.6014499, 15.3375604 50.6012697, 15.3371884 50.601109)",,,,,
178083427,Koštofranská,tertiary,False,True,112.279,"LINESTRING (15.338814 50.6019208, 15.3387741 50.6018839, 15.3387378 50.6018678, 15.3386825 50.6018573, 15.3386194 50.6018568, 15.338524 50.6018653, 15.3383215 50.6018957, 15.337909 50.6019634, 15.3373432 50.6021316)",,,2893,50,
721017116,Jílovecká,tertiary,False,False,37.733,"LINESTRING (15.338814 50.6019208, 15.3389192 50.6020943, 15.3389569 50.602138, 15.3389812 50.6021619, 15.3390145 50.6021846, 15.3390521 50.6022026, 15.339072 50.6022092)",,,2893,50,
36906160,Jílovecká,residential,False,False,314.926,"LINESTRING (15.339072 50.6022092, 15.3390873 50.6022927, 15.3392213 50.6023937, 15.3393591 50.602489, 15.3394281 50.6025306, 15.3397637 50.6028333, 15.3398505 50.6029277, 15.3399618 50.6030565, 15.3401598 50.6032125, 15.3403339 50.6033143, 15.3406343 50.6034379, 15.3408358 50.6036307, 15.3409996 50.603713, 15.3413786 50.6038192, 15.3416961 50.6040034, 15.3420133 50.6042551)",,,,,
"[159210568, 310373702]",Benešovská,tertiary,False,False,269.648,"LINESTRING (15.339072 50.6022092, 15.3390911 50.6022126, 15.3391248 50.6022128, 15.3391708 50.6022076, 15.3392129 50.6022006, 15.3392552 50.602186, 15.3392894 50.6021683, 15.339325 50.6021431, 15.3393417 50.6021211, 15.3393577 50.6020881, 15.3393645 50.6020582, 15.3393658 50.6020217, 15.3393591 50.6019849, 15.339348 50.6019485, 15.3393166 50.6018747, 15.3392837 50.6018115, 15.3391347 50.6015686, 15.3389562 50.6012551, 15.3387904 50.6009293, 15.3387824 50.6009021, 15.3387756 50.6008691, 15.3387718 50.6008326, 15.3387734 50.6007927, 15.3387791 50.6007578, 15.3387904 50.600718, 15.3388114 50.6006706, 15.3388377 50.6006305, 15.3388761 50.600588, 15.3389439 50.6005265, 15.3392924 50.6002445, 15.3394104 50.6001593, 15.3394835 50.6001203)",,,2893,50,
721017116,Jílovecká,tertiary,False,True,37.733000000000004,"LINESTRING (15.339072 50.6022092, 15.3390521 50.6022026, 15.3390145 50.6021846, 15.3389812 50.6021619, 15.3389569 50.602138, 15.3389192 50.6020943, 15.338814 50.6019208)",,,2893,50,
36906164,Mikoláše Alše,residential,False,True,219.794,"LINESTRING (15.3394835 50.6001203, 15.3395284 50.6000226, 15.3396338 50.5998979, 15.3398257 50.5996561, 15.3405716 50.5989513, 15.3408486 50.598774, 15.3413546 50.598603)",,,,,
"[159210568, 310373702]",Benešovská,tertiary,False,True,269.6480000000001,"LINESTRING (15.3394835 50.6001203, 15.3394104 50.6001593, 15.3392924 50.6002445, 15.3389439 50.6005265, 15.3388761 50.600588, 15.3388377 50.6006305, 15.3388114 50.6006706, 15.3387904 50.600718, 15.3387791 50.6007578, 15.3387734 50.6007927, 15.3387718 50.6008326, 15.3387756 50.6008691, 15.3387824 50.6009021, 15.3387904 50.6009293, 15.3389562 50.6012551, 15.3391347 50.6015686, 15.3392837 50.6018115, 15.3393166 50.6018747, 15.339348 50.6019485, 15.3393591 50.6019849, 15.3393658 50.6020217, 15.3393645 50.6020582, 15.3393577 50.6020881, 15.3393417 50.6021211, 15.339325 50.6021431, 15.3392894 50.6021683, 15.3392552 50.602186, 15.3392129 50.6022006, 15.3391708 50.6022076, 15.3391248 50.6022128, 15.3390911 50.6022126, 15.339072 50.6022092)",,,2893,50,
894358566,Benešovská,tertiary,False,False,152.758,"LINESTRING (15.3394835 50.6001203, 15.3406088 50.5996213, 15.3409256 50.59949, 15.3410474 50.5994389, 15.3411085 50.5994167, 15.341176 50.5994006, 15.3412358 50.5993963, 15.3412698 50.5993971, 15.3412998 50.5994008)",,,2893,50,
