osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
4884258,229,Tyršova,secondary,50,False,False,73.405,"LINESTRING (13.4894597 49.9819213, 13.48968 49.9819263, 13.4900179 49.9819178, 13.4901115 49.9819155, 13.490485 49.9819317)",,
4904560,,nám. Osvobození,residential,,False,False,109.144,"LINESTRING (13.4894597 49.9819213, 13.489214 49.9819193, 13.4882099 49.9818864, 13.4879351 49.9818753)",,
19881106,27,Žatecká,primary,50,False,True,134.342,"LINESTRING (13.4894597 49.9819213, 13.4893929 49.9817468, 13.4892779 49.9813494, 13.4892276 49.9811397, 13.4891919 49.9809332, 13.4891678 49.9807295)",2,
398019742,27,Žatecká,primary,50,False,False,187.032,"LINESTRING (13.4894597 49.9819213, 13.4895233 49.9820922, 13.4896795 49.9827179, 13.4897402 49.9829933, 13.4897521 49.9831391, 13.4897554 49.98329, 13.4897486 49.9834671, 13.4897323 49.983587)",2,
261888078,,Plzeňská tř.,residential,50,False,True,102.5,"LINESTRING (13.4799979 49.9794905, 13.4799279 49.9785698)",,
"[390651352, 390651353, 261888078]",,Plzeňská tř.,residential,50,False,False,54.626000000000005,"LINESTRING (13.4799979 49.9794905, 13.4801804 49.979709, 13.4802159 49.9797409, 13.4803367 49.9798187, 13.4804491 49.9798789)",,yes
390651353,,Plzeňská tř.,residential,50,False,False,53.955,"LINESTRING (13.4804491 49.9798789, 13.4805767 49.9799499, 13.4810677 49.9801554)",,
"[390651352, 390651353, 261888078]",,Plzeňská tř.,residential,50,False,True,54.626000000000005,"LINESTRING (13.4804491 49.9798789, 13.4803367 49.9798187, 13.4802159 49.9797409, 13.4801804 49.979709, 13.4799979 49.9794905)",,yes
390651353,,Plzeňská tř.,residential,50,False,True,53.955,"LINESTRING (13.4810677 49.9801554, 13.4805767 49.9799499, 13.4804491 49.9798789)",,
1262937013,201,Plzeňská tř.,secondary,50,True,False,28.490000000000002,"LINESTRING (13.4810677 49.9801554, 13.4810903 49.9801372, 13.4811185 49.9801226, 13.4811508 49.980112, 13.4811858 49.9801061, 13.481222 49.9801051, 13.4812577 49.980109, 13.4812913 49.9801176, 13.4813214 49.9801306, 13.4813465 49.9801474, 13.4813655 49.9801673, 13.4813776 49.9801892)",,
26853054,,nám. Osvobození,residential,,False,True,16.699,"LINESTRING (13.4861704 49.9800506, 13.4862982 49.9801763)",,
