osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,area
"[257924217, 257924155]",,náměstí Míru,residential,True,False,108.38100000000001,"LINESTRING (17.2724578 49.931872, 17.2724366 49.931884, 17.2724029 49.9318947, 17.2722582 49.9319357, 17.2718765 49.9320439, 17.2716879 49.9320974, 17.2714198 49.9321733, 17.2713929 49.9321727, 17.2713659 49.932169, 17.2713334 49.9321586, 17.2713058 49.9321371, 17.2712051 49.9319968)",,,,no
257925980,,třída Hrdinů,residential,False,True,11.168,"LINESTRING (17.2724578 49.931872, 17.2725663 49.9318922, 17.272588 49.9318972, 17.2726071 49.9319011)",,,,
"[31479362, 224559651, 224559650]",445,Revoluční,secondary,False,False,22.457,"LINESTRING (17.2745889 49.9337648, 17.2746024 49.9337944, 17.2746169 49.9338208, 17.274636 49.9338459, 17.2747066 49.9339188, 17.2747207 49.9339303, 17.2747363 49.9339409)",,yes,,
109875398,445,Revoluční,secondary,False,True,61.885999999999996,"LINESTRING (17.2745889 49.9337648, 17.2744918 49.9334949, 17.2743979 49.933222)",,,,
257930648,44511,Bartákova,tertiary,False,True,135.68900000000002,"LINESTRING (17.2745889 49.9337648, 17.274371 49.9337796, 17.273848 49.9337805, 17.2736976 49.9337929, 17.2736046 49.9338129, 17.273248 49.9338897, 17.2729826 49.9339581, 17.2727579 49.9340161)",,,,
257934888,,Žižkova,residential,False,True,115.30699999999999,"LINESTRING (17.2745889 49.9337648, 17.2747931 49.9336656, 17.2758326 49.9331362, 17.2758418 49.9331315, 17.2758558 49.9331243)",,,,
30649111,37019,Pivovarská,tertiary,False,True,91.229,"LINESTRING (17.2701662 49.9309645, 17.2701156 49.9306973, 17.2699054 49.9301629)",,,,
109875358,37019,Pivovarská,tertiary,False,False,152.211,"LINESTRING (17.2701662 49.9309645, 17.2698636 49.9311174, 17.2696334 49.9312926, 17.2694821 49.9314584, 17.2694437 49.9315027, 17.2693728 49.9315847, 17.26935 49.9316656, 17.269354 49.9317726, 17.2694024 49.9319053, 17.2695293 49.9321196)",,,,
"[31525210, 257924364]",,"['Husova', 'Pivovarská']",residential,False,True,159.708,"LINESTRING (17.2701662 49.9309645, 17.2704653 49.9312069, 17.2706082 49.9313227, 17.271436 49.9310686, 17.2716806 49.9309879, 17.2717001 49.9309803, 17.2719676 49.9308848)",,,,
257903128,37019,Sokolovská,tertiary,False,True,183.523,"LINESTRING (17.2648612 49.9360064, 17.2661019 49.934562)",,,,
30649112,44511,Bartákova,tertiary,False,False,84.164,"LINESTRING (17.2648612 49.9360064, 17.2654252 49.9359952, 17.2660366 49.9359831)",,,,
257902379,,Sadová,residential,False,True,147.588,"LINESTRING (17.2702377 49.9349779, 17.2691863 49.9338361)",,,,
257902219,44511,Bartákova,tertiary,False,False,64.631,"LINESTRING (17.2702377 49.9349779, 17.2706425 49.9347832, 17.2709611 49.93463)",,,,
257902220,44511,Bartákova,tertiary,False,True,94.264,"LINESTRING (17.2702377 49.9349779, 17.2697679 49.9351537, 17.2690991 49.935404)",,,,
"[257929624, 31479167]",,náměstí Míru,residential,True,False,142.811,"LINESTRING (17.2710623 49.9316859, 17.2712233 49.9316337, 17.2712696 49.9316193, 17.2719426 49.9313973, 17.2719859 49.9313835, 17.2720692 49.9313806, 17.2721259 49.9314049, 17.2721619 49.9314456, 17.2723991 49.9317136, 17.2724536 49.9318212, 17.2724609 49.9318466, 17.2724578 49.931872)",,,,no
"[473444632, 31483076]",,Radniční,residential,False,False,53.716,"LINESTRING (17.2710623 49.9316859, 17.2709819 49.9317074, 17.270916 49.9317251, 17.2707075 49.9317808, 17.2703693 49.9318713)",,,,
31483076,,Radniční,residential,False,True,66.16,"LINESTRING (17.2695293 49.9321196, 17.2699208 49.9320039, 17.2703693 49.9318713)",,,,
109875358,37019,Pivovarská,tertiary,False,True,152.211,"LINESTRING (17.2695293 49.9321196, 17.2694024 49.9319053, 17.269354 49.9317726, 17.26935 49.9316656, 17.2693728 49.9315847, 17.2694437 49.9315027, 17.2694821 49.9314584, 17.2696334 49.9312926, 17.2698636 49.9311174, 17.2701662 49.9309645)",,,,
109875374,,Havlíčkova,residential,False,False,35.385,"LINESTRING (17.2695293 49.9321196, 17.2696424 49.9322142, 17.2698308 49.9323718)",,,,
338750113,,náměstí Svobody,residential,False,True,59.084,"LINESTRING (17.2695293 49.9321196, 17.2693309 49.9321345, 17.2687401 49.9322672)",,,,
"[31483219, 342956669]",37019,náměstí Svobody,"['residential', 'tertiary']",False,False,59.128,"LINESTRING (17.2695293 49.9321196, 17.2690861 49.9323422, 17.2688781 49.9324468)",,,,
109875374,,Havlíčkova,residential,False,True,95.686,"LINESTRING (17.2707446 49.9331852, 17.2699666 49.9324854)",,,,
257902798,,Julia Sedláka,residential,False,True,70.225,"LINESTRING (17.2707446 49.9331852, 17.2699116 49.9335189)",,,,
257901922,,Havlíčkova,residential,False,False,129.245,"LINESTRING (17.2707446 49.9331852, 17.2716577 49.9340691, 17.271743 49.9341537)",,,,
257901941,,Národní,residential,False,False,69.984,"LINESTRING (17.2707446 49.9331852, 17.2713975 49.9331924, 17.2717156 49.9331502)",,,,
31479359,,Hornoměstská,residential,False,False,119.326,"LINESTRING (17.2670468 49.9325058, 17.2655895 49.9319846)",,,,
31479359,,Hornoměstská,residential,False,True,93.225,"LINESTRING (17.2670468 49.9325058, 17.2683228 49.9323376)",,,,
31525197,,Nerudova,residential,False,False,162.54399999999998,"LINESTRING (17.2670468 49.9325058, 17.2665776 49.9325881, 17.266172 49.9326145, 17.2657172 49.9326039, 17.2648004 49.9325417)",,,,
338750404,,Hornoměstská,residential,False,True,120.323,"LINESTRING (17.2670468 49.9325058, 17.2669809 49.9323667, 17.266799 49.9321281, 17.2665559 49.9318479, 17.2662885 49.9315432)",,,,
31522743,,Jungmanova,residential,False,False,37.47,"LINESTRING (17.2717156 49.9331502, 17.2716149 49.9329924, 17.2715302 49.9328352)",,,,
257901941,,Národní,residential,False,True,69.984,"LINESTRING (17.2717156 49.9331502, 17.2713975 49.9331924, 17.2707446 49.9331852)",,,,
257902018,,Národní,residential,False,False,116.735,"LINESTRING (17.2717156 49.9331502, 17.2717483 49.9332113, 17.2718361 49.9333752, 17.2719155 49.9334938, 17.2719258 49.9337358, 17.2718482 49.9340278, 17.2718047 49.9341009, 17.271743 49.9341537)",,,,
472275144,,Národní,residential,False,True,11.838,"LINESTRING (17.2718246 49.9342463, 17.271743 49.9341537)",,,,
257902218,44511,Bartákova,tertiary,False,False,71.878,"LINESTRING (17.2718246 49.9342463, 17.2719438 49.9342293, 17.2721218 49.934204, 17.2724139 49.9341177, 17.2726242 49.9340556, 17.2727579 49.9340161)",,,,
257902219,44511,Bartákova,tertiary,False,True,75.693,"LINESTRING (17.2718246 49.9342463, 17.2716157 49.9342971, 17.2709611 49.93463)",,,,
"[472275144, 257901657, 472275143]",,Národní,residential,False,False,82.00299999999999,"LINESTRING (17.2718246 49.9342463, 17.2718623 49.9342925, 17.2719089 49.9345395, 17.2719229 49.9346213, 17.2719273 49.9348101, 17.2719107 49.9349751)",,yes,,
257964234,,Lipová,residential,True,False,117.298,"LINESTRING (17.2740951 49.9318095, 17.2734794 49.9308319)",,,,
"[31483283, 31525204]",,"['Husova', 'třída Hrdinů']",residential,False,False,68.947,"LINESTRING (17.2740951 49.9318095, 17.2740462 49.9318208, 17.2739994 49.931828, 17.2739562 49.9318331, 17.2739108 49.9318355, 17.2732661 49.9318626, 17.2732251 49.9318572, 17.2731957 49.9318461, 17.2731636 49.93182)",30,,,
31483283,,třída Hrdinů,residential,False,True,93.048,"LINESTRING (17.2740951 49.9318095, 17.2751583 49.9315446, 17.2753074 49.9315074)",30,,,
472275144,,Národní,residential,False,False,11.838,"LINESTRING (17.271743 49.9341537, 17.2718246 49.9342463)",,,,
257901922,,Havlíčkova,residential,False,True,129.245,"LINESTRING (17.271743 49.9341537, 17.2716577 49.9340691, 17.2707446 49.9331852)",,,,
257902018,,Národní,residential,False,True,116.73500000000001,"LINESTRING (17.271743 49.9341537, 17.2718047 49.9341009, 17.2718482 49.9340278, 17.2719258 49.9337358, 17.2719155 49.9334938, 17.2718361 49.9333752, 17.2717483 49.9332113, 17.2717156 49.9331502)",,,,
31522743,,Jungmanova,residential,False,True,37.47,"LINESTRING (17.2715302 49.9328352, 17.2716149 49.9329924, 17.2717156 49.9331502)",,,,
"[257930533, 257929621]",,"['Školní náměstí', 'Národní']",residential,False,"[False, True]",70.854,"LINESTRING (17.2715302 49.9328352, 17.2715898 49.9326133, 17.2721859 49.9324632)",,,,no
561804253,,Jungmanova,residential,False,False,101.01399999999998,"LINESTRING (17.2715302 49.9328352, 17.2713959 49.9327939, 17.2712442 49.9327713, 17.2711099 49.9326924, 17.2710452 49.9326188, 17.2709727 49.9325363, 17.2708589 49.9324069, 17.2706483 49.9321765)",,,,
31483076,,Radniční,residential,False,False,66.16,"LINESTRING (17.2703693 49.9318713, 17.2699208 49.9320039, 17.2695293 49.9321196)",,,,
"[473444632, 31483076]",,Radniční,residential,False,True,53.716,"LINESTRING (17.2703693 49.9318713, 17.2707075 49.9317808, 17.270916 49.9317251, 17.2709819 49.9317074, 17.2710623 49.9316859)",,,,
561804253,,Jungmanova,residential,False,True,33.235,"LINESTRING (17.2703693 49.9318713, 17.2704663 49.9319774, 17.2706048 49.9321289)",,,,
31479359,,Hornoměstská,residential,False,False,93.225,"LINESTRING (17.2683228 49.9323376, 17.2670468 49.9325058)",,,,
31525195,,1. máje,residential,False,False,29.212,"LINESTRING (17.2683228 49.9323376, 17.268129 49.9321064)",,,,
338750113,,náměstí Svobody,residential,False,False,30.877,"LINESTRING (17.2683228 49.9323376, 17.2687401 49.9322672)",,,,
257902220,44511,Bartákova,tertiary,False,False,65.263,"LINESTRING (17.2677068 49.9358746, 17.2685141 49.9356017)",,,,
30649112,44511,Bartákova,tertiary,False,True,121.357,"LINESTRING (17.2677068 49.9358746, 17.2673959 49.9359561, 17.2660366 49.9359831)",,,,
31479360,,Julia Sedláka,residential,False,False,58.621,"LINESTRING (17.2677068 49.9358746, 17.2675471 49.9356547, 17.2673981 49.935463, 17.2673328 49.9354069)",,,,
257901656,,Národní,residential,False,True,24.353,"LINESTRING (17.2719342 49.9356694, 17.2718871 49.9354525)",,,,
561804251,,Národní,residential,False,False,7.638,"LINESTRING (17.2719342 49.9356694, 17.2719584 49.9357363)",,,,
"[36907073, 743540249]",,Mlýnská,residential,False,True,76.885,"LINESTRING (17.2719342 49.9356694, 17.271988 49.9356512, 17.2727408 49.9354093, 17.2729084 49.9353842)",,,,
561804251,,Národní,residential,False,True,50.321,"LINESTRING (17.2721322 49.9361748, 17.2719584 49.9357363)",,,,
344446811,,Mlýnská,residential,False,False,108.493,"LINESTRING (17.2721322 49.9361748, 17.2728472 49.9356746, 17.2728913 49.9356016, 17.2729084 49.9353842)",,,,
257901656,,Národní,residential,False,False,24.353,"LINESTRING (17.2718871 49.9354525, 17.2719342 49.9356694)",,,,
"[31525200, 472390620, 472390621]",,Palackého,residential,False,False,214.08100000000002,"LINESTRING (17.2718871 49.9354525, 17.2715097 49.9355982, 17.2712141 49.9357444, 17.2711031 49.935778, 17.2709073 49.935825, 17.2705076 49.9358967, 17.2701684 49.9359748, 17.2692201 49.9362959)",,yes,,
743540250,,Národní,residential,False,True,53.318,"LINESTRING (17.2718871 49.9354525, 17.2718641 49.9353025, 17.2719107 49.9349751)",,,,
257901200,,Palackého,residential,False,True,54.764,"LINESTRING (17.2685429 49.9365252, 17.2692201 49.9362959)",,,,
473444527,,,residential,False,False,59.364999999999995,"LINESTRING (17.2685429 49.9365252, 17.268697 49.93641, 17.2688311 49.9362607, 17.2689317 49.9361349, 17.2690102 49.9360895)",,,,
"[31525203, 257907415]",,Příkopy,residential,False,False,195.48400000000004,"LINESTRING (17.2727579 49.9340161, 17.2727742 49.9339357, 17.272789 49.933863, 17.272832 49.9336518, 17.2728799 49.9334167, 17.272883 49.9334016, 17.2729044 49.9332961, 17.272909 49.9332875, 17.2729248 49.9332572, 17.2729672 49.9332145, 17.2730373 49.9331787, 17.2731066 49.9331635, 17.2741777 49.9332303, 17.2742699 49.9332337, 17.2743259 49.9332304, 17.2743979 49.933222)",,,,
257902218,44511,Bartákova,tertiary,False,True,71.878,"LINESTRING (17.2727579 49.9340161, 17.2726242 49.9340556, 17.2724139 49.9341177, 17.2721218 49.934204, 17.2719438 49.9342293, 17.2718246 49.9342463)",,,,
257930648,44511,Bartákova,tertiary,False,False,135.689,"LINESTRING (17.2727579 49.9340161, 17.2729826 49.9339581, 17.273248 49.9338897, 17.2736046 49.9338129, 17.2736976 49.9337929, 17.273848 49.9337805, 17.274371 49.9337796, 17.2745889 49.9337648)",,,,
109875398,445,Revoluční,secondary,False,False,61.885999999999996,"LINESTRING (17.2743979 49.933222, 17.2744918 49.9334949, 17.2745889 49.9337648)",,,,
109875398,445,Revoluční,secondary,False,True,70.68200000000002,"LINESTRING (17.2743979 49.933222, 17.2743813 49.9331698, 17.2743695 49.9331248, 17.2743675 49.9330726, 17.2743792 49.9330258, 17.274399 49.932979, 17.2744632 49.9329002, 17.2745477 49.9328266, 17.2746465 49.932748, 17.2747203 49.9326521)",,,,
"[31525203, 257907415]",,Příkopy,residential,False,True,195.48399999999998,"LINESTRING (17.2743979 49.933222, 17.2743259 49.9332304, 17.2742699 49.9332337, 17.2741777 49.9332303, 17.2731066 49.9331635, 17.2730373 49.9331787, 17.2729672 49.9332145, 17.2729248 49.9332572, 17.272909 49.9332875, 17.2729044 49.9332961, 17.272883 49.9334016, 17.2728799 49.9334167, 17.272832 49.9336518, 17.272789 49.933863, 17.2727742 49.9339357, 17.2727579 49.9340161)",,,,
31525206,,Husova,residential,False,False,53.291999999999994,"LINESTRING (17.2725714 49.931112, 17.2725332 49.9310704, 17.2724531 49.9309975, 17.272331 49.9309314, 17.272146 49.9309003, 17.2719676 49.9308848)",,,,
257924456,,náměstí Míru,residential,False,False,28.213,"LINESTRING (17.2725714 49.931112, 17.2724501 49.9311657, 17.2722359 49.9312448)",,,,
561804257,,Husova,residential,False,True,90.174,"LINESTRING (17.2725714 49.931112, 17.2728829 49.9313754, 17.2731636 49.93182)",,,,
31525206,,Husova,residential,False,True,53.291999999999994,"LINESTRING (17.2719676 49.9308848, 17.272146 49.9309003, 17.272331 49.9309314, 17.2724531 49.9309975, 17.2725332 49.9310704, 17.2725714 49.931112)",,,,
"[31525210, 257924364]",,"['Husova', 'Pivovarská']",residential,False,False,159.708,"LINESTRING (17.2719676 49.9308848, 17.2717001 49.9309803, 17.2716806 49.9309879, 17.271436 49.9310686, 17.2706082 49.9313227, 17.2704653 49.9312069, 17.2701662 49.9309645)",,,,
257924451,,Okružní,residential,False,False,99.716,"LINESTRING (17.2719676 49.9308848, 17.2720104 49.9305248, 17.2720179 49.9304622, 17.272057 49.9301961, 17.2720657 49.9301372, 17.2720831 49.9300745, 17.2721057 49.929993)",,,,
31525195,,1. máje,residential,False,True,81.766,"LINESTRING (17.2673438 49.9311627, 17.2678832 49.9318109)",,,,
31525214,,Hornoměstská,residential,False,False,71.393,"LINESTRING (17.2673438 49.9311627, 17.2664677 49.9314696)",,,,
257972408,,Pivovarská,residential,False,True,31.249,"LINESTRING (17.2673438 49.9311627, 17.2677425 49.9310482)",,,,
257903783,,1. máje,residential,True,False,160.13299999999998,"LINESTRING (17.2673438 49.9311627, 17.2670106 49.9307764, 17.2669336 49.9306712, 17.2669915 49.9305923, 17.2671629 49.93054, 17.2673655 49.9305663, 17.2677425 49.9310482)",,,,
153515936,,Hornoměstská,residential,False,True,129.852,"LINESTRING (17.2658993 49.9317032, 17.2649371 49.9307132)",,,,
257903732,,Hornoměstská,residential,False,True,33.054,"LINESTRING (17.2658993 49.9317032, 17.2662885 49.9315432)",,,,
257972851,,Hornoměstská,residential,False,False,38.351,"LINESTRING (17.2658993 49.9317032, 17.2655895 49.9319846)",,,,
153515936,,Hornoměstská,residential,False,False,129.852,"LINESTRING (17.2649371 49.9307132, 17.2658993 49.9317032)",,,,
153516211,,,residential,False,False,26.44,"LINESTRING (17.2649371 49.9307132, 17.2647395 49.9305123)",,,,
129305050,,Hornoměstská,residential,False,False,151.892,"LINESTRING (17.2649371 49.9307132, 17.2646436 49.9308438, 17.2645526 49.9309207, 17.2645441 49.9309793, 17.2652266 49.9318562)",,,,
31479359,,Hornoměstská,residential,False,True,29.64,"LINESTRING (17.2652266 49.9318562, 17.2655895 49.9319846)",,,,
129305050,,Hornoměstská,residential,False,True,151.892,"LINESTRING (17.2652266 49.9318562, 17.2645441 49.9309793, 17.2645526 49.9309207, 17.2646436 49.9308438, 17.2649371 49.9307132)",,,,
129306473,,Nerudova,residential,False,True,83.94300000000001,"LINESTRING (17.2652266 49.9318562, 17.2648414 49.9322734, 17.2648004 49.9325417)",,,,
36907062,,Strálecká,residential,False,True,43.238,"LINESTRING (17.2697259 49.9295385, 17.2697407 49.9295691, 17.2697447 49.929605, 17.2697608 49.9298005, 17.2698159 49.9299204)",,,,
"[257905117, 109875367]",,Strálecká,residential,False,False,203.047,"LINESTRING (17.2697259 49.9295385, 17.2696931 49.929516, 17.2695831 49.9294733, 17.2695469 49.9294453, 17.2694636 49.9292881, 17.2691697 49.9287909, 17.2689265 49.9283767, 17.2687925 49.9281822, 17.2686031 49.9279849, 17.2685266 49.927909)",,,,
109875378,,Komenského,residential,False,False,53.782999999999994,"LINESTRING (17.2697259 49.9295385, 17.2698306 49.9294781, 17.2699652 49.9294332, 17.2701886 49.9293667, 17.2703903 49.9293225)",,,,
109875378,,Komenského,residential,False,False,38.726,"LINESTRING (17.2717468 49.929149, 17.2718622 49.929064, 17.2720367 49.9289316, 17.2720761 49.9288753)",,,,
109875378,,Komenského,residential,False,True,63.307,"LINESTRING (17.2717468 49.929149, 17.2716786 49.929163, 17.2715825 49.9291815, 17.2708817 49.9292644)",,,,
257905236,,Komenského,residential,False,False,140.644,"LINESTRING (17.2717468 49.929149, 17.2715452 49.9285908, 17.2711853 49.927939)",,,,
36907063,,Na Stráni,residential,False,False,111.432,"LINESTRING (17.2720761 49.9288753, 17.2736282 49.9289526)",,,,
109875378,,Komenského,residential,False,False,55.072,"LINESTRING (17.2720761 49.9288753, 17.2722224 49.9284952, 17.2722343 49.9283918)",,,,
109875378,,Komenského,residential,False,True,38.726,"LINESTRING (17.2720761 49.9288753, 17.2720367 49.9289316, 17.2718622 49.929064, 17.2717468 49.929149)",,,,
109875378,,Komenského,residential,False,True,55.072,"LINESTRING (17.2722343 49.9283918, 17.2722224 49.9284952, 17.2720761 49.9288753)",,,,
36907063,,Na Stráni,residential,False,True,111.432,"LINESTRING (17.2736282 49.9289526, 17.2720761 49.9288753)",,,,
36907064,,Na Stráni,residential,False,False,237.18499999999995,"LINESTRING (17.2736282 49.9289526, 17.2738885 49.9294251, 17.2739269 49.9295844, 17.2738672 49.9296119, 17.2724716 49.929568, 17.2722796 49.9296394, 17.2721686 49.9297603, 17.2721547 49.9299322, 17.2721057 49.929993)",,,,
257905477,,Na Stráni,residential,False,False,116.875,"LINESTRING (17.2736282 49.9289526, 17.2739748 49.928956, 17.2743503 49.928975, 17.2747339 49.9289767, 17.2752562 49.9289373)",,,,
31879422,370,Okružní,secondary,False,False,251.99300000000002,"LINESTRING (17.2732993 49.9300412, 17.2739652 49.9301399, 17.2742232 49.9301888, 17.2753494 49.9303621, 17.276241 49.9304668, 17.2765336 49.9305095, 17.2766295 49.9305268, 17.2767257 49.9305529)",,,,
"[31879421, 31879422]",370,Okružní,secondary,False,True,85.729,"LINESTRING (17.2732993 49.9300412, 17.273121 49.9300198, 17.2726724 49.9300021, 17.2721057 49.929993)",,,,
36907065,,Lipová,residential,False,False,89.82499999999999,"LINESTRING (17.2732993 49.9300412, 17.2732929 49.930084, 17.273291 49.9301209, 17.2732814 49.9303119, 17.2733621 49.9306051, 17.2734245 49.9307257, 17.2734794 49.9308319)",,,,
36907066,,Sadová,residential,False,False,39.158,"LINESTRING (17.2681308 49.9328427, 17.2684396 49.9331334)",,,,
342956668,37019,Sokolovská,tertiary,False,True,69.274,"LINESTRING (17.2681308 49.9328427, 17.2688781 49.9324468)",,,,
342956668,37019,Sokolovská,tertiary,False,False,101.24199999999999,"LINESTRING (17.2681308 49.9328427, 17.2672918 49.9333163, 17.2671032 49.9334653)",,,,
36907066,,Sadová,residential,False,True,94.666,"LINESTRING (17.2691863 49.9338361, 17.2684396 49.9331334)",,,,
257902379,,Sadová,residential,False,False,147.588,"LINESTRING (17.2691863 49.9338361, 17.2702377 49.9349779)",,,,
257902798,,Julia Sedláka,residential,False,False,62.761,"LINESTRING (17.2691863 49.9338361, 17.2699116 49.9335189)",,,,
257902800,,Julia Sedláka,residential,False,True,86.947,"LINESTRING (17.2691863 49.9338361, 17.2681673 49.9342618)",,,,
36907067,,Divadelní,residential,False,False,144.592,"LINESTRING (17.2709611 49.93463, 17.2701152 49.9337344, 17.2700139 49.9336272, 17.2699116 49.9335189)",,,,
257902219,44511,Bartákova,tertiary,False,False,75.693,"LINESTRING (17.2709611 49.93463, 17.2716157 49.9342971, 17.2718246 49.9342463)",,,,
257902219,44511,Bartákova,tertiary,False,True,64.631,"LINESTRING (17.2709611 49.93463, 17.2706425 49.9347832, 17.2702377 49.9349779)",,,,
257902798,,Julia Sedláka,residential,False,False,70.225,"LINESTRING (17.2699116 49.9335189, 17.2707446 49.9331852)",,,,
257902798,,Julia Sedláka,residential,False,True,62.761,"LINESTRING (17.2699116 49.9335189, 17.2691863 49.9338361)",,,,
36907067,,Divadelní,residential,False,True,144.592,"LINESTRING (17.2699116 49.9335189, 17.2700139 49.9336272, 17.2701152 49.9337344, 17.2709611 49.93463)",,,,
257902337,,Divadelní,residential,False,False,90.83000000000001,"LINESTRING (17.2699116 49.9335189, 17.2698116 49.933416, 17.2695096 49.9331054, 17.2692383 49.9328265)",,,,
