osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,junction
304254290,True,1,448,Dobrovského,secondary,50,False,42.525,"LINESTRING (17.253266 49.5975617, 17.2528198 49.5975111, 17.2526831 49.5975047)",,
"[304254293, 177151470]",False,2,448,Dobrovského,secondary,50,False,96.961,"LINESTRING (17.253266 49.5975617, 17.2540127 49.5977003, 17.254491 49.5977926, 17.2545574 49.5978061)",,
6168260,False,,,Hanáckého pluku,residential,,True,131.925,"LINESTRING (17.2565466 49.5981793, 17.2565806 49.5981169, 17.2571562 49.5970606)",,
177151470,False,2,448,Dobrovského,secondary,50,True,149.25,"LINESTRING (17.2565466 49.5981793, 17.2564649 49.598165, 17.2548442 49.5978589, 17.2545574 49.5978061)",,
80365417,True,,,tř. Svobody,tertiary,50,False,10.591,"LINESTRING (17.249812 49.5919331, 17.2497036 49.5919974)",,
6168305,False,,,Pavelčákova,residential,,False,16.224,"LINESTRING (17.249812 49.5919331, 17.2499134 49.5919855, 17.2499301 49.5919938, 17.2499814 49.5920287)",,
"[289841099, 1023929621, 1023929622]",False,,,Havlíčkova,tertiary,50,True,15.559999999999999,"LINESTRING (17.249812 49.5919331, 17.2497723 49.5919094, 17.2497526 49.5918976, 17.2497263 49.5918819, 17.2496853 49.5918575, 17.2496532 49.5918383)",,
23344209,False,,,Švermova,residential,,False,53.089,"LINESTRING (17.2483318 49.5929082, 17.2482463 49.5928545, 17.2477823 49.5925904)",,
23344209,False,,,Švermova,residential,,True,12.292,"LINESTRING (17.2483318 49.5929082, 17.2483759 49.5929268, 17.2484039 49.5929414, 17.2484678 49.5929747)",,
"[255426875, 255426877]",True,,,tř. Svobody,tertiary,50,False,141.089,"LINESTRING (17.2483318 49.5929082, 17.2485605 49.5927154, 17.2487868 49.5925287, 17.249307 49.5921072, 17.2493286 49.5920876, 17.2494972 49.5919565, 17.249543 49.5919209, 17.2495502 49.5919153)",,
23344208,True,,,Tylova,residential,,False,53.388999999999996,"LINESTRING (17.2477176 49.5934479, 17.2476315 49.5934202, 17.2471834 49.5932411, 17.2470739 49.5932123)",,
167475599,True,2,,tř. Svobody,tertiary,50,False,74.58399999999999,"LINESTRING (17.2477176 49.5934479, 17.2480707 49.5931286, 17.2481178 49.5930879, 17.2483318 49.5929082)",,
167475599,True,2,,tř. Svobody,tertiary,50,False,42.555,"LINESTRING (17.2473733 49.5937588, 17.2477176 49.5934479)",,
23344047,False,,,Barvířská,residential,,False,13.547,"LINESTRING (17.2473733 49.5937588, 17.2474631 49.5937916, 17.2474917 49.5938028, 17.2475358 49.59382)",,
"[860231461, 23344047]",False,,,Barvířská,residential,,True,55.325,"LINESTRING (17.2483971 49.5941839, 17.2482369 49.5941338, 17.2481482 49.5940758, 17.2478284 49.5939439, 17.2477595 49.593912)",,
"[255426870, 6168203, 945461467]",False,2,,Palackého,tertiary,50,False,155.336,"LINESTRING (17.2473137 49.595668, 17.2472909 49.5956703, 17.2470949 49.5957005, 17.2470069 49.5957118, 17.2467636 49.5957445, 17.2457027 49.595901, 17.245431 49.5959205, 17.2451999 49.5959185)",,
"[326426701, 23344039]",False,,,"['nám. Národních hrdinů', 'Legionářská']",tertiary,50,False,66.559,"LINESTRING (17.2473137 49.595668, 17.2473136 49.5956815, 17.2473079 49.5957146, 17.2472828 49.5958545, 17.2472749 49.5958921, 17.2472736 49.5958984, 17.2472666 49.5959309, 17.2472183 49.5961571, 17.2471976 49.5962617)",,
