osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,bridge
253593396,477,Frýdecká,secondary,False,False,78.473,"LINESTRING (18.3119798 49.7666812, 18.3115295 49.7673242)",2,50,,
36935594,,Odboje,residential,False,False,196.487,"LINESTRING (18.3119798 49.7666812, 18.3128391 49.7666874, 18.3147082 49.7665804)",,,destination,
253593396,477,Frýdecká,secondary,False,True,166.365,"LINESTRING (18.3119798 49.7666812, 18.3120631 49.7665666, 18.3129643 49.7653269)",2,50,,
36935585,,U Jeslí,residential,False,True,145.46200000000002,"LINESTRING (18.3076823 49.7713377, 18.3078213 49.7713911, 18.309397 49.772034)",,,,
52023091,,Frýdecká,secondary,False,True,186.69,"LINESTRING (18.309004 49.77046, 18.3085948 49.7706948, 18.308381 49.7708175, 18.3075567 49.7712831, 18.3075128 49.7713169, 18.3071256 49.7716153)",2,50,,
80524327,,Frýdecká,secondary,False,False,150.69699999999997,"LINESTRING (18.309004 49.77046, 18.3091897 49.7703456, 18.3092856 49.7702813, 18.3094984 49.7701451, 18.3096594 49.7700406, 18.3096758 49.77003, 18.309832 49.7699024, 18.3099108 49.769838, 18.3099728 49.7697616, 18.309983 49.7697491, 18.3100875 49.7696205, 18.3102344 49.7693849)",2,50,,
255047730,,Popinecká,residential,False,True,117.282,"LINESTRING (18.309004 49.77046, 18.3096595 49.7710491, 18.3099549 49.7713175)",,,,
36935576,,Frýdecká,residential,False,False,81.439,"LINESTRING (18.3062225 49.7725187, 18.3056937 49.7731666)",,,,
36935581,,K Sokolovně,residential,False,False,168.868,"LINESTRING (18.3062225 49.7725187, 18.3082385 49.7733005)",,,,
52023091,,Frýdecká,secondary,False,False,83.648,"LINESTRING (18.3062225 49.7725187, 18.3064179 49.7723204, 18.3065206 49.7722163, 18.306638 49.7720972, 18.306848 49.7718841)",2,50,,
36935574,,Na Vyhlídce,residential,False,False,64.134,"LINESTRING (18.3114332 49.7674523, 18.3123252 49.7674253)",,,,
253593396,477,Frýdecká,secondary,False,True,15.834,"LINESTRING (18.3114332 49.7674523, 18.3115295 49.7673242)",2,50,,
253593396,477,Frýdecká,secondary,False,False,69.161,"LINESTRING (18.3114332 49.7674523, 18.3113718 49.7675469, 18.3112033 49.7678068, 18.3110612 49.768026)",2,50,,
36935574,,Na Vyhlídce,residential,False,False,70.28,"LINESTRING (18.3162626 49.7675603, 18.3163731 49.7677906, 18.3164545 49.7679602, 18.3164764 49.7680374, 18.3165139 49.7681701)",,,,
36935574,,Na Vyhlídce,residential,False,True,104.12,"LINESTRING (18.3162626 49.7675603, 18.316211 49.7675215, 18.3161454 49.7674812, 18.3160755 49.7674427, 18.3159963 49.7674043, 18.3159189 49.7673784, 18.3158345 49.7673541, 18.3157541 49.7673362, 18.315662 49.7673244, 18.3149322 49.7673464)",,,,
36935574,,Na Vyhlídce,residential,False,True,60.351,"LINESTRING (18.316665 49.768704, 18.3165139 49.7681701)",,,,
66290626,,Na Vyhlídce,residential,False,False,60.141,"LINESTRING (18.316665 49.768704, 18.3167479 49.7692422)",,40,,
36935600,,Okružní,residential,False,False,144.05700000000002,"LINESTRING (18.316665 49.768704, 18.3151718 49.7687196, 18.3146594 49.7687249)",,,,
66290626,,Na Vyhlídce,residential,False,True,60.141,"LINESTRING (18.3167479 49.7692422, 18.316665 49.768704)",,40,,
9623495,478,Datyňská,secondary,False,True,120.32900000000001,"LINESTRING (18.3167479 49.7692422, 18.315299 49.7692671, 18.315073 49.7692708)",,,,
51818847,,U Stadionu,residential,False,False,200.831,"LINESTRING (18.3167479 49.7692422, 18.3167552 49.769454, 18.3167641 49.7696317, 18.316665 49.7702276, 18.3166414 49.7703001, 18.316405 49.7710273)",,,,
36935615,,Zahradní,residential,False,True,121.735,"LINESTRING (18.316405 49.7710273, 18.3147861 49.7707027)",,,,
51818847,,U Stadionu,residential,False,False,184.144,"LINESTRING (18.316405 49.7710273, 18.3160954 49.7715951, 18.3156868 49.772111, 18.3153215 49.7725228)",,,,
51818847,,U Stadionu,residential,False,True,200.831,"LINESTRING (18.316405 49.7710273, 18.3166414 49.7703001, 18.316665 49.7702276, 18.3167641 49.7696317, 18.3167552 49.769454, 18.3167479 49.7692422)",,,,
36935613,,Osadnická,residential,False,True,123.907,"LINESTRING (18.3153215 49.7725228, 18.3138472 49.7719439)",,,,
51818847,,U Stadionu,residential,False,False,65.624,"LINESTRING (18.3153215 49.7725228, 18.314839 49.773024)",,,,
51818847,,U Stadionu,residential,False,True,184.144,"LINESTRING (18.3153215 49.7725228, 18.3156868 49.772111, 18.3160954 49.7715951, 18.316405 49.7710273)",,,,
36935609,,Popinecká,residential,False,True,34.369,"LINESTRING (18.3134702 49.7738463, 18.313608 49.7741423)",,,,
36935575,,Na Hermaně,residential,False,False,200.39300000000003,"LINESTRING (18.3134702 49.7738463, 18.3132164 49.7738783, 18.3121391 49.7739463, 18.3106902 49.7739183)",,,,
255047730,,Popinecká,residential,False,False,97.662,"LINESTRING (18.3134702 49.7738463, 18.3132846 49.7735776, 18.3126595 49.7731555)",,,,
850429278,,U Stadionu,residential,False,True,135.405,"LINESTRING (18.3134702 49.7738463, 18.3140522 49.7735864, 18.3147209 49.7731466, 18.314839 49.773024)",,,,
36935579,,Rodinná,residential,False,False,56.327,"LINESTRING (18.3106902 49.7739183, 18.3107384 49.7734127)",,,,
36935575,,Na Hermaně,residential,False,False,119.51700000000001,"LINESTRING (18.3106902 49.7739183, 18.309291 49.7738943, 18.3090264 49.7738971)",,,,
36935575,,Na Hermaně,residential,False,True,200.393,"LINESTRING (18.3106902 49.7739183, 18.3121391 49.7739463, 18.3132164 49.7738783, 18.3134702 49.7738463)",,,,
36935576,,Frýdecká,residential,False,False,69.896,"LINESTRING (18.3056937 49.7731666, 18.3053656 49.7737584)",,,,
36935576,,Frýdecká,residential,False,True,81.439,"LINESTRING (18.3056937 49.7731666, 18.3062225 49.7725187)",,,,
36935575,,Na Hermaně,residential,False,True,165.216,"LINESTRING (18.3056937 49.7731666, 18.3070159 49.7736527, 18.3076931 49.7739017)",,,,
36935576,,Frýdecká,residential,False,True,69.896,"LINESTRING (18.3053656 49.7737584, 18.3056937 49.7731666)",,,,
36935587,,U Strouhy,residential,False,False,153.35399999999998,"LINESTRING (18.3053656 49.7737584, 18.3048946 49.7736484, 18.3043782 49.7735566, 18.3039215 49.7734317, 18.3033256 49.7733717)",,,,
36935577,,Sokolská,residential,False,True,77.479,"LINESTRING (18.3076931 49.7739017, 18.3082385 49.7733005)",,,,
36935575,,Na Hermaně,residential,False,False,165.216,"LINESTRING (18.3076931 49.7739017, 18.3070159 49.7736527, 18.3056937 49.7731666)",,,,
36935575,,Na Hermaně,residential,False,True,96.97800000000001,"LINESTRING (18.3076931 49.7739017, 18.3077926 49.7739383, 18.3080564 49.7739254, 18.3085294 49.7739023, 18.3090264 49.7738971)",,,,
52023091,,Frýdecká,secondary,False,False,35.928,"LINESTRING (18.306848 49.7718841, 18.3071256 49.7716153)",2,50,,
36935578,,Školní,residential,False,False,165.801,"LINESTRING (18.306848 49.7718841, 18.3072368 49.7720387, 18.3088139 49.772666)",,,,
52023091,,Frýdecká,secondary,False,True,83.648,"LINESTRING (18.306848 49.7718841, 18.306638 49.7720972, 18.3065206 49.7722163, 18.3064179 49.7723204, 18.3062225 49.7725187)",2,50,,
36935577,,Sokolská,residential,False,True,81.805,"LINESTRING (18.3088139 49.772666, 18.309397 49.772034)",,,,
216916189,,Školní,residential,False,False,80.927,"LINESTRING (18.3088139 49.772666, 18.3097799 49.7730408)",,,,
36935577,,Sokolská,residential,False,False,81.762,"LINESTRING (18.3088139 49.772666, 18.3084806 49.7730336, 18.3082385 49.7733005)",,,,
36935578,,Školní,residential,False,True,165.801,"LINESTRING (18.3088139 49.772666, 18.3072368 49.7720387, 18.306848 49.7718841)",,,,
36935579,,Rodinná,residential,False,True,56.327,"LINESTRING (18.3107384 49.7734127, 18.3106902 49.7739183)",,,,
216916189,,Školní,residential,False,True,80.298,"LINESTRING (18.3107384 49.7734127, 18.3097799 49.7730408)",,,,
255047733,,Rodinná,residential,False,False,119.475,"LINESTRING (18.3107384 49.7734127, 18.3119302 49.772663)",,,,
255047730,,Popinecká,residential,False,False,113.806,"LINESTRING (18.3119302 49.772663, 18.3108152 49.7719357)",,,,
255047730,,Popinecká,residential,False,True,75.775,"LINESTRING (18.3119302 49.772663, 18.3126595 49.7731555)",,,,
255047733,,Rodinná,residential,False,True,119.475,"LINESTRING (18.3119302 49.772663, 18.3107384 49.7734127)",,,,
36935577,,Sokolská,residential,False,False,86.147,"LINESTRING (18.3100109 49.7713684, 18.309397 49.772034)",,,,
255047730,,Popinecká,residential,False,False,6.943,"LINESTRING (18.3100109 49.7713684, 18.3099549 49.7713175)",,,,
255047730,,Popinecká,residential,False,True,85.602,"LINESTRING (18.3100109 49.7713684, 18.3103746 49.7716483, 18.3108152 49.7719357)",,,,
36935577,,Sokolská,residential,False,False,77.479,"LINESTRING (18.3082385 49.7733005, 18.3076931 49.7739017)",,,,
36935581,,K Sokolovně,residential,False,True,168.868,"LINESTRING (18.3082385 49.7733005, 18.3062225 49.7725187)",,,,
36935577,,Sokolská,residential,False,True,81.762,"LINESTRING (18.3082385 49.7733005, 18.3084806 49.7730336, 18.3088139 49.772666)",,,,
36935584,,Husova,residential,False,False,143.623,"LINESTRING (18.3108152 49.7719357, 18.3097799 49.7730408)",,,,
255047730,,Popinecká,residential,False,True,113.806,"LINESTRING (18.3108152 49.7719357, 18.3119302 49.772663)",,,,
36935584,,Husova,residential,False,True,112.333,"LINESTRING (18.3108152 49.7719357, 18.3112683 49.7714619, 18.3116372 49.7710762)",,,,
255047730,,Popinecká,residential,False,False,85.602,"LINESTRING (18.3108152 49.7719357, 18.3103746 49.7716483, 18.3100109 49.7713684)",,,,
36935584,,Husova,residential,False,True,143.623,"LINESTRING (18.3097799 49.7730408, 18.3108152 49.7719357)",,,,
216916189,,Školní,residential,False,False,80.298,"LINESTRING (18.3097799 49.7730408, 18.3107384 49.7734127)",,,,
216916189,,Školní,residential,False,True,80.927,"LINESTRING (18.3097799 49.7730408, 18.3088139 49.772666)",,,,
36935584,,Husova,residential,False,False,109.517,"LINESTRING (18.3097799 49.7730408, 18.3095545 49.7732969, 18.3090264 49.7738971)",,,,
36935575,,Na Hermaně,residential,False,False,96.97800000000001,"LINESTRING (18.3090264 49.7738971, 18.3085294 49.7739023, 18.3080564 49.7739254, 18.3077926 49.7739383, 18.3076931 49.7739017)",,,,
36935575,,Na Hermaně,residential,False,True,119.51700000000001,"LINESTRING (18.3090264 49.7738971, 18.309291 49.7738943, 18.3106902 49.7739183)",,,,
36935584,,Husova,residential,False,True,109.517,"LINESTRING (18.3090264 49.7738971, 18.3095545 49.7732969, 18.3097799 49.7730408)",,,,
36935577,,Sokolská,residential,False,False,81.805,"LINESTRING (18.309397 49.772034, 18.3088139 49.772666)",,,,
36935577,,Sokolská,residential,False,True,86.147,"LINESTRING (18.309397 49.772034, 18.3100109 49.7713684)",,,,
36935585,,U Jeslí,residential,False,False,145.46200000000002,"LINESTRING (18.309397 49.772034, 18.3078213 49.7713911, 18.3076823 49.7713377)",,,,
52023091,,Frýdecká,secondary,False,True,35.928,"LINESTRING (18.3071256 49.7716153, 18.306848 49.7718841)",2,50,,
52023091,,Frýdecká,secondary,False,False,186.69,"LINESTRING (18.3071256 49.7716153, 18.3075128 49.7713169, 18.3075567 49.7712831, 18.308381 49.7708175, 18.3085948 49.7706948, 18.309004 49.77046)",2,50,,
65419473,,Tovární,residential,False,False,243.651,"LINESTRING (18.3071256 49.7716153, 18.306909 49.7715788, 18.3063693 49.7714756, 18.3053763 49.7713164, 18.3056179 49.7708292, 18.3056716 49.770797, 18.3057483 49.7707838, 18.3058608 49.7707862, 18.3063796 49.7708407)",,,,
36935587,,U Strouhy,residential,False,True,153.35399999999998,"LINESTRING (18.3033256 49.7733717, 18.3039215 49.7734317, 18.3043782 49.7735566, 18.3048946 49.7736484, 18.3053656 49.7737584)",,,,
36935590,,Pod Kovárnou,residential,False,True,218.166,"LINESTRING (18.3081275 49.767517, 18.3110612 49.768026)",,,,
36935591,,Družstevní,residential,False,False,342.07500000000005,"LINESTRING (18.3081275 49.767517, 18.3081212 49.7671692, 18.3081302 49.7668927, 18.3081915 49.766759, 18.308249 49.7667194, 18.3083116 49.7667224, 18.3105328 49.7668974, 18.3115295 49.7673242)",,,,
65616953,,Výletní,residential,False,False,263.77799999999996,"LINESTRING (18.3081275 49.767517, 18.3086444 49.768222, 18.3092084 49.7687366, 18.309546 49.7690655, 18.3097329 49.7692152, 18.3098088 49.7692595, 18.3099067 49.7693089, 18.3099713 49.7693362, 18.3100466 49.7693618, 18.3101365 49.7693759, 18.3102344 49.7693849)",,,,
"[65616953, 65622268, 65616937]",,Výletní,residential,False,True,167.456,"LINESTRING (18.3081275 49.767517, 18.3075976 49.7669128, 18.3075716 49.7668861, 18.3074918 49.7668287, 18.3074107 49.7667882, 18.3072698 49.7667424, 18.3071197 49.7667324, 18.3069085 49.7667505, 18.306709 49.76679, 18.3064695 49.7668472)",,,,yes
253593396,477,Frýdecká,secondary,False,False,15.834,"LINESTRING (18.3115295 49.7673242, 18.3114332 49.7674523)",2,50,,
253593396,477,Frýdecká,secondary,False,True,78.473,"LINESTRING (18.3115295 49.7673242, 18.3119798 49.7666812)",2,50,,
36935591,,Družstevní,residential,False,True,342.075,"LINESTRING (18.3115295 49.7673242, 18.3105328 49.7668974, 18.3083116 49.7667224, 18.308249 49.7667194, 18.3081915 49.766759, 18.3081302 49.7668927, 18.3081212 49.7671692, 18.3081275 49.767517)",,,,
36935592,,Na Slezance,residential,False,False,55.454,"LINESTRING (18.3044651 49.768392, 18.3038941 49.7680563)",,,,
277904789,,Nádražní,residential,False,False,177.328,"LINESTRING (18.3044651 49.768392, 18.3056489 49.7669925)",,,,
724795052,,Nádražní,residential,False,True,75.276,"LINESTRING (18.3044651 49.768392, 18.3039419 49.7689786)",,,,
277904789,,Nádražní,residential,False,True,177.328,"LINESTRING (18.3056489 49.7669925, 18.3044651 49.768392)",,,,
65622268,,Výletní,residential,False,False,61.556000000000004,"LINESTRING (18.3056489 49.7669925, 18.3058332 49.7669543, 18.3059549 49.7669422, 18.3060338 49.766935, 18.3061326 49.7669226, 18.3061835 49.7669168, 18.3062932 49.7669021, 18.3063805 49.7668804, 18.3064695 49.7668472)",,,,
36935594,,Odboje,residential,False,True,86.769,"LINESTRING (18.3159116 49.7665115, 18.3147082 49.7665804)",,,destination,
36935600,,Okružní,residential,False,True,144.05700000000002,"LINESTRING (18.3146594 49.7687249, 18.3151718 49.7687196, 18.316665 49.768704)",,,,
36935574,,Na Vyhlídce,residential,False,False,60.351,"LINESTRING (18.3165139 49.7681701, 18.316665 49.768704)",,,,
36935574,,Na Vyhlídce,residential,False,True,70.28,"LINESTRING (18.3165139 49.7681701, 18.3164764 49.7680374, 18.3164545 49.7679602, 18.3163731 49.7677906, 18.3162626 49.7675603)",,,,
36935601,,U Mateřské školy,residential,True,False,317.84799999999996,"LINESTRING (18.3165139 49.7681701, 18.315437 49.7681893, 18.3147946 49.7682008, 18.3142232 49.768211, 18.3136307 49.7682215, 18.3120899 49.768249)",,40,,
36935602,,Strmá,residential,True,False,128.015,"LINESTRING (18.3120899 49.768249, 18.3120571 49.7683029, 18.3119816 49.7684271, 18.3118644 49.7686197, 18.3118104 49.7687086, 18.311709 49.7688753, 18.3116765 49.7689288, 18.3114791 49.7692532, 18.3114601 49.7693245)",,,,
36935574,,Na Vyhlídce,residential,False,True,64.134,"LINESTRING (18.3123252 49.7674253, 18.3114332 49.7674523)",,,,
36935574,,Na Vyhlídce,residential,False,False,187.441,"LINESTRING (18.3123252 49.7674253, 18.3139113 49.7673773, 18.3141554 49.7673699, 18.3149322 49.7673464)",,,,
36935602,,Strmá,residential,True,False,94.55600000000001,"LINESTRING (18.3123252 49.7674253, 18.3123252 49.7678291, 18.3122155 49.7680249, 18.3120899 49.768249)",,,,
9623495,478,Datyňská,secondary,False,False,71.943,"LINESTRING (18.3114601 49.7693245, 18.3119733 49.7693203, 18.3124618 49.769319)",,,,
9623495,478,Datyňská,secondary,False,True,88.69599999999998,"LINESTRING (18.3114601 49.7693245, 18.3107164 49.7693295, 18.3104766 49.7693436, 18.3102344 49.7693849)",,,,
52828083,,Úzká,residential,False,False,257.18,"LINESTRING (18.3114601 49.7693245, 18.3114383 49.7694727, 18.3114321 49.7695718, 18.3114 49.7698462, 18.3113637 49.7700209, 18.3113378 49.770149, 18.3112628 49.7702836, 18.3112264 49.7703162, 18.3111004 49.7704323, 18.3104145 49.7710462, 18.3103252 49.7710989, 18.3099549 49.7713175)",,,,
36935594,,Odboje,residential,False,False,86.769,"LINESTRING (18.3147082 49.7665804, 18.3159116 49.7665115)",,,destination,
52023099,,Odboje,residential,False,False,86.681,"LINESTRING (18.3147082 49.7665804, 18.3149322 49.7673464)",,,,
36935594,,Odboje,residential,False,True,196.487,"LINESTRING (18.3147082 49.7665804, 18.3128391 49.7666874, 18.3119798 49.7666812)",,,destination,
52023099,,Odboje,residential,False,True,86.681,"LINESTRING (18.3149322 49.7673464, 18.3147082 49.7665804)",,,,
36935574,,Na Vyhlídce,residential,False,False,104.11999999999998,"LINESTRING (18.3149322 49.7673464, 18.315662 49.7673244, 18.3157541 49.7673362, 18.3158345 49.7673541, 18.3159189 49.7673784, 18.3159963 49.7674043, 18.3160755 49.7674427, 18.3161454 49.7674812, 18.316211 49.7675215, 18.3162626 49.7675603)",,,,
36935574,,Na Vyhlídce,residential,False,True,187.441,"LINESTRING (18.3149322 49.7673464, 18.3141554 49.7673699, 18.3139113 49.7673773, 18.3123252 49.7674253)",,,,
36935613,,Osadnická,residential,False,False,185.735,"LINESTRING (18.3116372 49.7710762, 18.3138472 49.7719439)",,,,
36935584,,Husova,residential,False,False,112.333,"LINESTRING (18.3116372 49.7710762, 18.3112683 49.7714619, 18.3108152 49.7719357)",,,,
36935584,,Husova,residential,False,True,109.50299999999999,"LINESTRING (18.3116372 49.7710762, 18.3119859 49.7707116, 18.3121403 49.7704643, 18.3123079 49.7701957)",,,,
36935614,,Nová,residential,False,False,159.453,"LINESTRING (18.3126595 49.7731555, 18.3138472 49.7719439)",,,,
255047730,,Popinecká,residential,False,False,75.775,"LINESTRING (18.3126595 49.7731555, 18.3119302 49.772663)",,,,
255047730,,Popinecká,residential,False,True,97.662,"LINESTRING (18.3126595 49.7731555, 18.3132846 49.7735776, 18.3134702 49.7738463)",,,,
36935613,,Osadnická,residential,False,False,123.907,"LINESTRING (18.3138472 49.7719439, 18.3153215 49.7725228)",,,,
36935613,,Osadnická,residential,False,True,185.735,"LINESTRING (18.3138472 49.7719439, 18.3116372 49.7710762)",,,,
36935614,,Nová,residential,False,True,159.453,"LINESTRING (18.3138472 49.7719439, 18.3126595 49.7731555)",,,,
36935614,,Nová,residential,False,False,153.973,"LINESTRING (18.3138472 49.7719439, 18.3143465 49.7713785, 18.3145756 49.7710706, 18.3147861 49.7707027)",,,,
36935615,,Zahradní,residential,False,False,121.735,"LINESTRING (18.3147861 49.7707027, 18.316405 49.7710273)",,,,
36935615,,Zahradní,residential,False,True,186.689,"LINESTRING (18.3147861 49.7707027, 18.3123079 49.7701957)",,,,
36935614,,Nová,residential,False,False,161.119,"LINESTRING (18.3147861 49.7707027, 18.3149842 49.7701389, 18.3150641 49.7696456, 18.315073 49.7692708)",,,,
36935614,,Nová,residential,False,True,153.973,"LINESTRING (18.3147861 49.7707027, 18.3145756 49.7710706, 18.3143465 49.7713785, 18.3138472 49.7719439)",,,,
9623495,478,Datyňská,secondary,False,False,120.32900000000001,"LINESTRING (18.315073 49.7692708, 18.315299 49.7692671, 18.3167479 49.7692422)",,,,
9623495,478,Datyňská,secondary,False,True,187.61,"LINESTRING (18.315073 49.7692708, 18.3128746 49.7693153, 18.3124618 49.769319)",,,,
36935614,,Nová,residential,False,True,161.119,"LINESTRING (18.315073 49.7692708, 18.3150641 49.7696456, 18.3149842 49.7701389, 18.3147861 49.7707027)",,,,
36935615,,Zahradní,residential,False,False,186.689,"LINESTRING (18.3123079 49.7701957, 18.3147861 49.7707027)",,,,
36935584,,Husova,residential,False,False,109.503,"LINESTRING (18.3123079 49.7701957, 18.3121403 49.7704643, 18.3119859 49.7707116, 18.3116372 49.7710762)",,,,
36935584,,Husova,residential,False,True,98.332,"LINESTRING (18.3123079 49.7701957, 18.3123284 49.770118, 18.3124441 49.7696799, 18.3124618 49.769319)",,,,
36935609,,Popinecká,residential,False,False,34.369,"LINESTRING (18.313608 49.7741423, 18.3134702 49.7738463)",,,,
255047730,,Popinecká,residential,False,True,6.943,"LINESTRING (18.3099549 49.7713175, 18.3100109 49.7713684)",,,,
52828083,,Úzká,residential,False,True,257.18,"LINESTRING (18.3099549 49.7713175, 18.3103252 49.7710989, 18.3104145 49.7710462, 18.3111004 49.7704323, 18.3112264 49.7703162, 18.3112628 49.7702836, 18.3113378 49.770149, 18.3113637 49.7700209, 18.3114 49.7698462, 18.3114321 49.7695718, 18.3114383 49.7694727, 18.3114601 49.7693245)",,,,
255047730,,Popinecká,residential,False,False,117.282,"LINESTRING (18.3099549 49.7713175, 18.3096595 49.7710491, 18.309004 49.77046)",,,,
51818847,,U Stadionu,residential,False,True,65.624,"LINESTRING (18.314839 49.773024, 18.3153215 49.7725228)",,,,
850429278,,U Stadionu,residential,False,False,135.40499999999997,"LINESTRING (18.314839 49.773024, 18.3147209 49.7731466, 18.3140522 49.7735864, 18.3134702 49.7738463)",,,,
253593396,477,Frýdecká,secondary,False,False,166.365,"LINESTRING (18.3129643 49.7653269, 18.3120631 49.7665666, 18.3119798 49.7666812)",2,50,,
"[65616937, 65622268, 65616953]",,Výletní,residential,False,False,167.45600000000002,"LINESTRING (18.3064695 49.7668472, 18.306709 49.76679, 18.3069085 49.7667505, 18.3071197 49.7667324, 18.3072698 49.7667424, 18.3074107 49.7667882, 18.3074918 49.7668287, 18.3075716 49.7668861, 18.3075976 49.7669128, 18.3081275 49.767517)",,,,yes
65622268,,Výletní,residential,False,True,61.556,"LINESTRING (18.3064695 49.7668472, 18.3063805 49.7668804, 18.3062932 49.7669021, 18.3061835 49.7669168, 18.3061326 49.7669226, 18.3060338 49.766935, 18.3059549 49.7669422, 18.3058332 49.7669543, 18.3056489 49.7669925)",,,,
724795052,,Nádražní,residential,False,False,75.276,"LINESTRING (18.3039419 49.7689786, 18.3044651 49.768392)",,,,
65419473,,Tovární,residential,False,True,243.65099999999998,"LINESTRING (18.3063796 49.7708407, 18.3058608 49.7707862, 18.3057483 49.7707838, 18.3056716 49.770797, 18.3056179 49.7708292, 18.3053763 49.7713164, 18.3063693 49.7714756, 18.306909 49.7715788, 18.3071256 49.7716153)",,,,
36935592,,Na Slezance,residential,False,True,55.454,"LINESTRING (18.3038941 49.7680563, 18.3044651 49.768392)",,,,
