osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width
4111593,2,26,Na přeložce,primary,50,False,False,68.457,"LINESTRING (12.9433333 49.5265885, 12.9435684 49.5266308, 12.9442473 49.526753)",,,
10388533,,193,Jana Littrowa,secondary,50,False,False,92.88199999999999,"LINESTRING (12.9433333 49.5265885, 12.9432675 49.5267234, 12.9429451 49.5273849)",,,
27197086,,193,Domažlická,secondary,50,False,True,168.778,"LINESTRING (12.9433333 49.5265885, 12.9433682 49.5265222, 12.9436617 49.5259637, 12.9437933 49.525765, 12.9439495 49.5255892, 12.944336 49.5252296)",,,
258840088,2,26,Husovo náměstí,primary,50,False,True,48.17,"LINESTRING (12.9433333 49.5265885, 12.9431028 49.5265519, 12.942685 49.5264856)",,,
"[816918126, 590828862]",2,26,Na přeložce,primary,50,False,True,114.566,"LINESTRING (12.9464379 49.5272917, 12.946384 49.5272686, 12.946208 49.5272037, 12.9460352 49.5271442, 12.9458941 49.5270985, 12.9458014 49.5270696, 12.9456231 49.5270218, 12.9453804 49.5269622, 12.9451765 49.5269181, 12.9449883 49.5268806)",,,
817442807,,,Dvořákova,residential,30,False,False,72.012,"LINESTRING (12.9464379 49.5272917, 12.9465179 49.5271794, 12.9465913 49.5270765, 12.9466478 49.5269972, 12.9467756 49.5266849)",,,
32508472,,,Boženy Němcové,residential,,False,False,112.16,"LINESTRING (12.9375338 49.5300888, 12.9374285 49.5300437, 12.9369798 49.5298283, 12.9363483 49.5295288, 12.9362775 49.5294952)",,,
"[227219974, 164432847]",2,200,Masarykova,secondary,50,False,False,118.128,"LINESTRING (12.9375338 49.5300888, 12.9376177 49.5300082, 12.9378457 49.5297462, 12.938014 49.5295185, 12.9380915 49.5294075, 12.9381881 49.5291246)",,,
32508725,,200,,secondary,50,True,False,36.784,"LINESTRING (12.9380408 49.5286451, 12.9380682 49.5286098, 12.9381118 49.5285822, 12.9381668 49.5285652, 12.9382273 49.5285606, 12.9382869 49.528569, 12.9383314 49.5285854, 12.9383674 49.5286092, 12.938392 49.5286384, 12.9384034 49.5286708)",roundabout,,
227219964,,197,Vrchlického,secondary,50,False,True,108.773,"LINESTRING (12.9380408 49.5286451, 12.9379748 49.5286331, 12.9378954 49.5286184, 12.9375587 49.5285568, 12.9366826 49.5284469, 12.9365708 49.5284329)",,,
10388545,,193,náměstí Republiky,secondary,50,False,False,66.816,"LINESTRING (12.9422577 49.5289677, 12.9423723 49.528998, 12.9427279 49.5290378, 12.9428826 49.5290743, 12.9431363 49.5291458)",,,
27197084,,193,Jana Littrowa,secondary,50,False,True,101.606,"LINESTRING (12.9422577 49.5289677, 12.9422855 49.5289362, 12.9423119 49.5288975, 12.9423261 49.528871, 12.9424016 49.5286738, 12.9425176 49.5283544, 12.9425818 49.5281646, 12.9426177 49.5280866)",,,
"[32508722, 122435998, 122435999]",,200,Dr. E. Beneše,secondary,50,False,True,282.305,"LINESTRING (12.9422577 49.5289677, 12.942196 49.5289923, 12.9421138 49.5290091, 12.9417681 49.5290056, 12.941443 49.5289892, 12.9411861 49.5289699, 12.9409909 49.5289514, 12.9407506 49.5289258, 12.940095 49.5288561, 12.9400091 49.5288455, 12.9393614 49.5287681, 12.9387791 49.5286907, 12.9385533 49.5286789, 12.9384989 49.5286759, 12.9384034 49.5286708)",,yes,
10388545,,193,náměstí Republiky,secondary,50,False,True,18.496,"LINESTRING (12.9433391 49.5292475, 12.9431363 49.5291458)",,,
10388545,,193,náměstí Republiky,secondary,50,False,False,122.065,"LINESTRING (12.9433391 49.5292475, 12.9437677 49.5295519, 12.9441964 49.5298837, 12.9443601 49.5301126)",,,
27197401,,,Nezvalova,living_street,30,False,True,147.982,"LINESTRING (12.9466623 49.5226676, 12.9486353 49.5230292)",,,
816907516,2,193,Domažlická,secondary,50,False,False,43.384,"LINESTRING (12.9466623 49.5226676, 12.9464167 49.5230237)",,,
"[1024892899, 816907516]",2,193,Domažlická,secondary,50,False,True,26.378,"LINESTRING (12.9466623 49.5226676, 12.9467616 49.5225417, 12.9468099 49.5224512)",,,
4111593,2,26,Na přeložce,primary,50,False,True,68.457,"LINESTRING (12.9442473 49.526753, 12.9435684 49.5266308, 12.9433333 49.5265885)",,,
27197399,,,Pivovarská,residential,30,True,False,64.19500000000001,"LINESTRING (12.9442473 49.526753, 12.9447168 49.5266997, 12.9451252 49.5266607)",,,
75106866,2,26,Na přeložce,primary,50,False,False,55.333,"LINESTRING (12.9442473 49.526753, 12.9447075 49.5268323, 12.9447077 49.5268323, 12.9449883 49.5268806)",,,
27197085,,,Dvořákova,residential,30,False,False,113.796,"LINESTRING (12.9467756 49.5266849, 12.9471809 49.5256959)",,,
360926136,,,Pivovarská,residential,30,False,False,187.04399999999998,"LINESTRING (12.9467756 49.5266849, 12.9481844 49.5269399, 12.9486411 49.5270309, 12.9489827 49.5271131, 12.9492353 49.5272014)",,,
817442807,,,Dvořákova,residential,30,False,True,72.012,"LINESTRING (12.9467756 49.5266849, 12.9466478 49.5269972, 12.9465913 49.5270765, 12.9465179 49.5271794, 12.9464379 49.5272917)",,,
