osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,bridge,maxspeed,junction
26259829,unclassified,False,False,50.602,"LINESTRING (14.0069542 49.6903442, 14.0068124 49.6902383, 14.0066798 49.6901264, 14.006603 49.6900496, 14.0065399 49.6899779)",,,,,,
30987792,residential,False,False,136.45600000000002,"LINESTRING (14.0069542 49.6903442, 14.0070379 49.6904158, 14.0071124 49.6904715, 14.0073376 49.6906399, 14.0075922 49.6908148, 14.0082288 49.6912523)",Riegrova,,,,,
187949575,primary,False,False,223.72700000000003,"LINESTRING (14.0069542 49.6903442, 14.0067284 49.6904417, 14.0059872 49.6907564, 14.0056736 49.6909026, 14.0055248 49.690971, 14.0054601 49.6910076, 14.0054024 49.6910459, 14.0053113 49.6911269, 14.0052328 49.6912133, 14.0051356 49.6913422, 14.0048792 49.6917517)",Plzeňská,2,66;118,,,
"[1254544392, 187949575]",primary,False,True,222.078,"LINESTRING (14.0069542 49.6903442, 14.0071312 49.6902544, 14.0075395 49.6900354, 14.0077546 49.6898969, 14.0080982 49.6896323, 14.0083204 49.6893711, 14.0083896 49.6892731, 14.0085504 49.6890452, 14.0086403 49.6889265, 14.0088043 49.6887835)",Plzeňská,2,66;118,,,
26259941,residential,False,False,127.857,"LINESTRING (14.0091475 49.6868445, 14.0089243 49.6868567, 14.0089125 49.6868584, 14.0084983 49.686917, 14.0080867 49.6869947, 14.00773 49.6870968, 14.0074489 49.6871616)",Špitálská,,,,,
"[529997362, 295847277]",primary,False,False,115.846,"LINESTRING (14.0091475 49.6868445, 14.0091259 49.6870045, 14.0091196 49.6870512, 14.0090808 49.6873473, 14.0090099 49.6877615, 14.0089894 49.6878812)","['náměstí T. G. Masaryka', 'Milínská']",2,66,,,
627564916,primary,False,True,112.45599999999999,"LINESTRING (14.0091475 49.6868445, 14.0091637 49.6867314, 14.0092921 49.6858375)",Milínská,2,66,,,
187949575,primary,False,False,77.82600000000001,"LINESTRING (14.0048792 49.6917517, 14.0048009 49.69185, 14.0047499 49.6919067, 14.004665 49.691987, 14.0045922 49.6920426, 14.0044737 49.6921124, 14.0043 49.692175, 14.0041316 49.6922283)",Plzeňská,2,66;118,,,
187949575,primary,False,True,223.72700000000003,"LINESTRING (14.0048792 49.6917517, 14.0051356 49.6913422, 14.0052328 49.6912133, 14.0053113 49.6911269, 14.0054024 49.6910459, 14.0054601 49.6910076, 14.0055248 49.690971, 14.0056736 49.6909026, 14.0059872 49.6907564, 14.0067284 49.6904417, 14.0069542 49.6903442)",Plzeňská,2,66;118,,,
72137342,secondary,False,True,125.465,"LINESTRING (14.0103868 49.689005, 14.0104718 49.6890031, 14.0108556 49.6889947, 14.0110195 49.6889974, 14.0111799 49.6890193, 14.0113035 49.6890486, 14.0114697 49.6891022, 14.0115835 49.6891517, 14.0117487 49.6892296, 14.0118815 49.6892839, 14.0119924 49.6893292)",Hailova,,118,,,
186794113,residential,False,False,47.396,"LINESTRING (14.0103868 49.689005, 14.010427 49.6890567, 14.0104281 49.6890639, 14.0104794 49.6894235)",Tyršova,,,,,
238888787,secondary,False,False,103.42100000000002,"LINESTRING (14.0103868 49.689005, 14.0102516 49.6889953, 14.0100045 49.6889733, 14.0097353 49.6889447, 14.0093937 49.6888961, 14.0092048 49.6888394, 14.0091179 49.6888099, 14.009019 49.6887623)",náměstí T. G. Masaryka,,118,,,
238888790,secondary,False,False,122.72200000000001,"LINESTRING (14.0154511 49.6900084, 14.0153044 49.6899944, 14.0138041 49.6897233)",třída Kapitána Olesinského,,118,,,
"[238888788, 1254366742, 146988612]",tertiary,False,True,402.36699999999996,"LINESTRING (14.0154511 49.6900084, 14.0154093 49.6901234, 14.0153083 49.6904008, 14.0153187 49.6904463, 14.015357 49.6906139, 14.0154901 49.6907941, 14.0161494 49.6917687, 14.0165553 49.6923901, 14.016676 49.6926309, 14.0168441 49.693062, 14.016936 49.693245, 14.0170449 49.6934016)",Jinecká,,11417,,,
"[309236461, 30987797]",residential,False,False,115.967,"LINESTRING (14.0119924 49.6893292, 14.0119261 49.6894308, 14.0118721 49.6895136, 14.0118308 49.6896123, 14.0116887 49.6899355, 14.0116438 49.6900376, 14.0114714 49.6903143)",Gen. R. Tesaříka,,,,,
72137342,secondary,False,False,125.46499999999999,"LINESTRING (14.0119924 49.6893292, 14.0118815 49.6892839, 14.0117487 49.6892296, 14.0115835 49.6891517, 14.0114697 49.6891022, 14.0113035 49.6890486, 14.0111799 49.6890193, 14.0110195 49.6889974, 14.0108556 49.6889947, 14.0104718 49.6890031, 14.0103868 49.689005)",Hailova,,118,,,
"[72137218, 1254370565, 1254370566]",secondary,False,True,137.78900000000002,"LINESTRING (14.0119924 49.6893292, 14.0121366 49.6893838, 14.0122228 49.6894042, 14.0126991 49.6895065, 14.0135874 49.6896812, 14.0136386 49.6896913, 14.0136762 49.6896993, 14.0138041 49.6897233)",třída Kapitána Olesinského,,118,,,
26259830,residential,False,False,21.991,"LINESTRING (14.0049586 49.6890774, 14.0049268 49.6889901, 14.0049096 49.688977, 14.0048185 49.6889078)",Nádraží,,,,,
292673462,tertiary,False,True,27.547000000000004,"LINESTRING (14.0049586 49.6890774, 14.005045 49.6889697, 14.0050613 49.6889563, 14.0051657 49.6888703)",Čs. armády,,,,,
"[146988612, 1254366742, 238888788]",tertiary,False,False,402.36699999999996,"LINESTRING (14.0170449 49.6934016, 14.016936 49.693245, 14.0168441 49.693062, 14.016676 49.6926309, 14.0165553 49.6923901, 14.0161494 49.6917687, 14.0154901 49.6907941, 14.015357 49.6906139, 14.0153187 49.6904463, 14.0153083 49.6904008, 14.0154093 49.6901234, 14.0154511 49.6900084)",Jinecká,,11417,,,
232138748,unclassified,False,True,36.120999999999995,"LINESTRING (14.0170449 49.6934016, 14.0170681 49.6934749, 14.0170822 49.6935547, 14.0171003 49.693724)",Jinecká,,,,,
26259829,unclassified,False,True,50.602,"LINESTRING (14.0065399 49.6899779, 14.006603 49.6900496, 14.0066798 49.6901264, 14.0068124 49.6902383, 14.0069542 49.6903442)",,,,,,
188544884,residential,False,False,73.008,"LINESTRING (14.0063606 49.6871977, 14.0062833 49.6871758, 14.0062123 49.6871517, 14.0053692 49.6870803)",Čs. armády,,,,,
"[292673463, 1018793551]",tertiary,False,False,210.66,"LINESTRING (14.0063606 49.6871977, 14.0062927 49.6873491, 14.0062751 49.6873856, 14.0062383 49.6874622, 14.0060455 49.6879013, 14.0059605 49.6880855, 14.0058826 49.6882626, 14.0057747 49.6884788, 14.0056578 49.6885885, 14.0051657 49.6888703)",Čs. armády,2,,,,
"[26259941, 1254440142, 1254440143]",residential,False,True,80.166,"LINESTRING (14.0063606 49.6871977, 14.006561 49.6872325, 14.0065693 49.6872324, 14.0068328 49.6872337, 14.0070934 49.6872376, 14.0074489 49.6871616)",Špitálská,,,yes,,
27515611,residential,False,True,110.695,"LINESTRING (14.016915 49.6882267, 14.0168015 49.6882581, 14.0157305 49.6884116, 14.015413 49.6884268)",Mariánské údolí,,,,,
166661998,residential,False,False,26.677,"LINESTRING (14.016915 49.6882267, 14.0170375 49.6882739, 14.0172024 49.688376)",náměstí Dr. Josefa Theurera,,,,,
166661998,residential,False,True,26.677,"LINESTRING (14.0172024 49.688376, 14.0170375 49.6882739, 14.016915 49.6882267)",náměstí Dr. Josefa Theurera,,,,,
192946463,residential,True,False,134.50199999999998,"LINESTRING (14.0172024 49.688376, 14.0170408 49.6884972, 14.0159811 49.6892919)",Hornická,,,,,
192946463,residential,True,False,46.525999999999996,"LINESTRING (14.0157914 49.6894367, 14.0156847 49.6895111, 14.0153584 49.6897475)",Hornická,,,,,
192946463,residential,True,False,33.518,"LINESTRING (14.0153584 49.6897475, 14.0154582 49.6897981, 14.0154869 49.6898255, 14.015496 49.6898498, 14.0154835 49.6899065, 14.0154511 49.6900084)",Hornická,,,,,
27515608,residential,True,False,59.866,"LINESTRING (14.015413 49.6884268, 14.0149604 49.6888786)",Mariánské údolí,,,,,
27515611,residential,False,False,110.695,"LINESTRING (14.015413 49.6884268, 14.0157305 49.6884116, 14.0168015 49.6882581, 14.016915 49.6882267)",Mariánské údolí,,,,,
27517561,residential,False,False,62.379,"LINESTRING (14.0127319 49.6881151, 14.0126921 49.6881496, 14.0122133 49.6885647)",Palackého,,,,,
184791939,residential,True,False,130.11,"LINESTRING (14.0127319 49.6881151, 14.0129323 49.6881883, 14.0130954 49.6882479, 14.0144389 49.6884816)",Dlouhá,,,,,
184791939,residential,True,False,7.205,"LINESTRING (14.0119743 49.6876905, 14.0120499 49.687733)",Dlouhá,,,,,
27517562,residential,False,False,76.71100000000001,"LINESTRING (14.0119743 49.6876905, 14.011612 49.6878736, 14.0113559 49.6879556, 14.011239 49.6880366, 14.0111544 49.6881164)",V Brance,,,,,
27517564,residential,False,False,31.204,"LINESTRING (14.0112612 49.6872462, 14.0112183 49.6872683, 14.010922 49.6874211)",Zahradnická,,,,,
